role,origin,channel,bank_origin,continuation_end,max_legal_end,distance,query_sigma
TRAIN,2449,1,1944,1992,2089,0.6856010976580538,0.032191504224160505
TRAIN,2449,1,1776,1824,2089,0.7866632099034246,0.032191504224160505
TRAIN,2449,2,1944,1992,2089,0.5387857472456331,0.08670509232044593
TRAIN,2449,2,1776,1824,2089,0.7201572112080039,0.08670509232044593
TRAIN,2449,3,1944,1992,2089,0.3679553875007196,0.030967038915640708
TRAIN,2449,3,1776,1824,2089,0.5511711396650708,0.030967038915640708
TRAIN,2569,0,2064,2112,2209,1.0421377410112593,0.03328901015237016
TRAIN,2569,0,1896,1944,2209,1.0582222971577964,0.03328901015237016
TRAIN,2569,1,1920,1968,2209,0.6233583089571392,0.04645916601477634
TRAIN,2569,1,1896,1944,2209,0.6532894239601481,0.04645916601477634
TRAIN,2569,2,2064,2112,2209,0.6048567500553601,0.08559942780659417
TRAIN,2569,2,1896,1944,2209,0.6089115354877364,0.08559942780659417
TRAIN,2569,3,2064,2112,2209,0.5173398757606322,0.03839592758001839
TRAIN,2569,3,1896,1944,2209,0.596871523706261,0.03839592758001839
TRAIN,2713,0,2040,2088,2353,0.8914562902433895,0.04879798515978669
TRAIN,2713,0,2208,2256,2353,0.9029355608488148,0.04879798515978669
TRAIN,2713,1,2208,2256,2353,0.5921618338758775,0.053863077555758324
TRAIN,2713,1,2064,2112,2353,0.6489699712688807,0.053863077555758324
TRAIN,2713,2,2208,2256,2353,0.48891841475766185,0.08838313183632542
TRAIN,2713,2,2040,2088,2353,0.5351556547944489,0.08838313183632542
TRAIN,2713,3,2208,2256,2353,0.49265600070254706,0.037700896059469635
TRAIN,2713,3,2040,2088,2353,0.5922026991288162,0.037700896059469635
TRAIN,2834,0,2352,2400,2474,1.3386438461029844,0.05819631797100787
TRAIN,2834,0,2328,2376,2474,1.3712323857756883,0.05819631797100787
TRAIN,2834,1,2328,2376,2474,0.9211987571504177,0.04728111275951144
TRAIN,2834,1,1992,2040,2474,1.0023049192772628,0.04728111275951144
TRAIN,2834,2,2328,2376,2474,0.6844028925720567,0.08324700665474354
TRAIN,2834,2,1992,2040,2474,0.747157202764666,0.08324700665474354
TRAIN,2834,3,2328,2376,2474,0.857461268041193,0.03752008268818753
TRAIN,2834,3,2352,2400,2474,0.9509101451497682,0.03752008268818753
TRAIN,2978,0,2472,2520,2618,1.2568347599437837,0.06492642172495464
TRAIN,2978,0,2496,2544,2618,1.2817840729159962,0.06492642172495464
TRAIN,2978,1,2472,2520,2618,0.9047977549848851,0.04980190251433793
TRAIN,2978,1,2304,2352,2618,0.9131906607168938,0.04980190251433793
TRAIN,2978,2,2472,2520,2618,0.6166363853955543,0.08581391060339258
TRAIN,2978,2,2280,2328,2618,0.7050660204116908,0.08581391060339258
TRAIN,2978,3,2304,2352,2618,0.7674473731450963,0.03186337460847343
TRAIN,2978,3,2472,2520,2618,0.7916085255500158,0.03186337460847343
TRAIN,3123,0,2616,2664,2763,1.777577126935393,0.06355720050380453
TRAIN,3123,0,2448,2496,2763,1.8076885997770227,0.06355720050380453
TRAIN,3123,1,2448,2496,2763,1.3993561530296637,0.0451163562920384
TRAIN,3123,1,1944,1992,2763,1.4543187886208093,0.0451163562920384
TRAIN,3123,2,2424,2472,2763,0.9343198665282638,0.08980714465616038
TRAIN,3123,2,2400,2448,2763,0.9558228623943111,0.08980714465616038
TRAIN,3123,3,2280,2328,2763,1.2442904363521936,0.034104503258409066
TRAIN,3123,3,2448,2496,2763,1.2705413999526702,0.034104503258409066
TRAIN,3243,0,2568,2616,2883,1.7335910763911262,0.05600818369806739
TRAIN,3243,0,2592,2640,2883,1.7532853254586525,0.05600818369806739
TRAIN,3243,1,2400,2448,2883,1.3590087317611872,0.042553163090281496
TRAIN,3243,1,1896,1944,2883,1.4516047552495028,0.042553163090281496
TRAIN,3243,2,2376,2424,2883,0.9100147254666275,0.09153850915598231
TRAIN,3243,2,2544,2592,2883,0.9610592777214267,0.09153850915598231
TRAIN,3243,3,2232,2280,2883,1.2889883656936636,0.03498261357518932
TRAIN,3243,3,2400,2448,2883,1.3154286524590457,0.03498261357518932
TRAIN,3387,0,2544,2592,3027,1.7353322827668451,0.060017148977724685
TRAIN,3387,0,2568,2616,3027,1.7413762086137243,0.060017148977724685
TRAIN,3387,1,2376,2424,3027,1.3729999529117276,0.040551936224004534
TRAIN,3387,1,2208,2256,3027,1.459085357510632,0.040551936224004534
TRAIN,3387,2,2520,2568,3027,0.8769694837384941,0.0969325370239358
TRAIN,3387,2,2856,2904,3027,0.9009824426912998,0.0969325370239358
TRAIN,3387,3,2880,2928,3027,1.2519077417535598,0.03477137003061543
TRAIN,3387,3,2208,2256,3027,1.26241413896258,0.03477137003061543
TRAIN,3508,0,1968,2016,3148,1.9454333602998877,0.0596789016850598
TRAIN,3508,0,2136,2184,3148,1.9465082344782878,0.0596789016850598
TRAIN,3508,1,2136,2184,3148,1.7435625918503876,0.035680199880015966
TRAIN,3508,1,2160,2208,3148,1.7509751646556584,0.035680199880015966
TRAIN,3508,2,2640,2688,3148,1.231758101522368,0.08980773327569795
TRAIN,3508,2,2976,3024,3148,1.240356914034339,0.08980773327569795
TRAIN,3508,3,2664,2712,3148,1.6333783484851276,0.03260194633259382
TRAIN,3508,3,2808,2856,3148,1.6493321307019468,0.03260194633259382
TRAIN,3652,0,2112,2160,3292,1.94258245302453,0.061002411386856976
TRAIN,3652,0,3120,3168,3292,1.9487411489861262,0.061002411386856976
TRAIN,3652,1,1944,1992,3292,1.7116753491542462,0.03541117906541068
TRAIN,3652,1,3120,3168,3292,1.7147506772414527,0.03541117906541068
TRAIN,3652,2,2808,2856,3292,1.2677548125203966,0.08717908892571868
TRAIN,3652,2,2664,2712,3292,1.2771138249668894,0.08717908892571868
TRAIN,3652,3,2808,2856,3292,1.738062755368434,0.038608319768588736
TRAIN,3652,3,2976,3024,3292,1.7585220563931467,0.038608319768588736
TRAIN,3772,0,2904,2952,3412,1.914626537312539,0.05541072730994302
TRAIN,3772,0,2064,2112,3412,1.915361879424864,0.05541072730994302
TRAIN,3772,1,3072,3120,3412,1.8160266523847446,0.04865897467037528
TRAIN,3772,1,3240,3288,3412,1.817900923738575,0.04865897467037528
TRAIN,3772,2,2928,2976,3412,1.215863891237841,0.08744224993338573
TRAIN,3772,2,2952,3000,3412,1.2522420607606164,0.08744224993338573
TRAIN,3772,3,2256,2304,3412,1.7002152647636422,0.0374490942462424
TRAIN,3772,3,2736,2784,3412,1.7091639632463878,0.0374490942462424
TRAIN,3917,0,2928,2976,3557,1.9594368605880812,0.05966838823619434
TRAIN,3917,0,2856,2904,3557,1.9640213566639677,0.05966838823619434
TRAIN,3917,1,1536,1584,3557,2.1259937674851224,0.060949499838174784
TRAIN,3917,1,2040,2088,3557,2.1490797907884627,0.060949499838174784
TRAIN,3917,2,3048,3096,3557,1.5370991460190466,0.09270688082205025
TRAIN,3917,2,3072,3120,3557,1.5433081894470733,0.09270688082205025
TRAIN,3917,3,336,384,3557,2.000041494396367,0.03189743228123406
TRAIN,3917,3,2736,2784,3557,2.0574419181966825,0.03189743228123406
TRAIN,4061,0,3000,3048,3701,1.8679881448500963,0.053623512491162685
TRAIN,4061,0,3360,3408,3701,1.871392761425346,0.053623512491162685
TRAIN,4061,1,1536,1584,3701,2.125952139211896,0.05590630285747911
TRAIN,4061,1,1512,1560,3701,2.1467574246362924,0.05590630285747911
TRAIN,4061,2,3000,3048,3701,1.4501960710863133,0.095211038299448
TRAIN,4061,2,2832,2880,3701,1.4575895081137777,0.095211038299448
TRAIN,4061,3,2712,2760,3701,2.0079432588561734,0.02917960999856522
TRAIN,4061,3,2856,2904,3701,2.01413303665802,0.02917960999856522
TRAIN,4182,0,2952,3000,3822,2.003998845928087,0.05174151175566228
TRAIN,4182,0,2880,2928,3822,2.0122149850978595,0.05174151175566228
TRAIN,4182,1,1632,1680,3822,2.2059823028748347,0.05208509479674418
TRAIN,4182,1,1608,1656,3822,2.2132976632669306,0.05208509479674418
TRAIN,4182,2,2952,3000,3822,1.75934078525448,0.09442318620879546
TRAIN,4182,2,2784,2832,3822,1.764137313824283,0.09442318620879546
TRAIN,4182,3,336,384,3822,2.1443353993285847,0.030306031412344083
TRAIN,4182,3,408,456,3822,2.174128611250445,0.030306031412344083
TRAIN,4326,0,3888,3936,3966,1.7317640103633112,0.03666513138285275
TRAIN,4326,0,384,432,3966,1.7827140409514808,0.03666513138285275
TRAIN,4326,1,360,408,3966,2.1864836479567877,0.05386576293261201
TRAIN,4326,1,384,432,3966,2.197393386705308,0.05386576293261201
TRAIN,4326,2,2976,3024,3966,1.7568749197008902,0.08958256990212195
TRAIN,4326,2,2928,2976,3966,1.798731607903887,0.08958256990212195
TRAIN,4326,3,408,456,3966,2.066851583589663,0.030739370326857623
TRAIN,4326,3,2784,2832,3966,2.1200208139568018,0.030739370326857623
TRAIN,4446,0,4008,4056,4086,1.7009170773271083,0.03533811587084752
TRAIN,4446,0,504,552,4086,1.7803297327448235,0.03533811587084752
TRAIN,4446,1,1536,1584,4086,2.195802177525132,0.055211346250093676
TRAIN,4446,1,1560,1608,4086,2.1982876906576303,0.055211346250093676
TRAIN,4446,2,3096,3144,4086,1.6830344184413195,0.0886034967583574
TRAIN,4446,2,2784,2832,4086,1.7563435311381677,0.0886034967583574
TRAIN,4446,3,408,456,4086,2.09242591285929,0.03016558436040021
TRAIN,4446,3,600,648,4086,2.094008213645167,0.03016558436040021
TRAIN,4591,0,4152,4200,4231,1.7438803240428944,0.030628746143919108
TRAIN,4591,0,648,696,4231,1.7528444627803164,0.030628746143919108
TRAIN,4591,1,4008,4056,4231,2.161665547462173,0.04097742137337857
TRAIN,4591,1,3864,3912,4231,2.1831535158054454,0.04097742137337857
TRAIN,4591,2,2928,2976,4231,2.0739519990532904,0.08966532869814478
TRAIN,4591,2,2904,2952,4231,2.083142003665427,0.08966532869814478
TRAIN,4591,3,360,408,4231,2.0810092295809652,0.026541103765896835
TRAIN,4591,3,336,384,4231,2.0855365307720155,0.026541103765896835
TRAIN,4711,0,480,528,4351,1.9695637052091508,0.03369526173314738
TRAIN,4711,0,600,648,4351,1.9743920419842764,0.03369526173314738
TRAIN,4711,1,408,456,4351,2.2068213916795916,0.048878594326451225
TRAIN,4711,1,3936,3984,4351,2.207386627938545,0.048878594326451225
TRAIN,4711,2,3048,3096,4351,2.0562389439437783,0.08963292457462521
TRAIN,4711,2,2544,2592,4351,2.0794906853296027,0.08963292457462521
TRAIN,4711,3,336,384,4351,2.1096698807348466,0.02862281950002397
TRAIN,4711,3,480,528,4351,2.181604313492143,0.02862281950002397
TRAIN,4855,0,576,624,4495,1.9780997943137706,0.03501390535544123
TRAIN,4855,0,408,456,4495,1.9865428661101372,0.03501390535544123
TRAIN,4855,1,408,456,4495,2.231373735586145,0.05390868380995665
TRAIN,4855,1,384,432,4495,2.238028661237127,0.05390868380995665
TRAIN,4855,2,2952,3000,4495,2.0315117427732,0.09866881675368003
TRAIN,4855,2,2928,2976,4495,2.051611481221665,0.09866881675368003
TRAIN,4855,3,408,456,4495,2.1631831148960714,0.02947297348919248
TRAIN,4855,3,336,384,4495,2.2699855578545356,0.02947297348919248
TRAIN,5000,0,384,432,4640,2.076207596231813,0.0359064163709934
TRAIN,5000,0,552,600,4640,2.080142724587374,0.0359064163709934
TRAIN,5000,1,336,384,4640,2.2710649791918076,0.060219039970289386
TRAIN,5000,1,360,408,4640,2.27392680576558,0.060219039970289386
TRAIN,5000,2,2568,2616,4640,2.230841237968713,0.08665798500922373
TRAIN,5000,2,2616,2664,4640,2.300617752365613,0.08665798500922373
TRAIN,5000,3,408,456,4640,2.135998777698603,0.029856001416436052
TRAIN,5000,3,336,384,4640,2.198763272327045,0.029856001416436052
TRAIN,5120,0,384,432,4760,2.076239413546204,0.032913604501877046
TRAIN,5120,0,504,552,4760,2.082384995985253,0.032913604501877046
TRAIN,5120,1,336,384,4760,2.2586207444887134,0.06123091381368599
TRAIN,5120,1,360,408,4760,2.2913631503480816,0.06123091381368599
TRAIN,5120,2,2688,2736,4760,2.3267720448339864,0.07970555542361908
TRAIN,5120,2,2544,2592,4760,2.333471869948395,0.07970555542361908
TRAIN,5120,3,408,456,4760,2.1423877967366165,0.02845031868896026
TRAIN,5120,3,360,408,4760,2.1937015020424258,0.02845031868896026
TRAIN,5265,0,3000,3048,4905,2.153633366154196,0.030137751480021565
TRAIN,5265,0,2880,2928,4905,2.154874298248609,0.030137751480021565
TRAIN,5265,1,4488,4536,4905,2.2678472997145698,0.05352217129321713
TRAIN,5265,1,4008,4056,4905,2.268247396872052,0.05352217129321713
TRAIN,5265,2,2520,2568,4905,2.7624029613126337,0.07304736747214761
TRAIN,5265,2,2544,2592,4905,2.8225576187291166,0.07304736747214761
TRAIN,5265,3,552,600,4905,2.1201423832964443,0.02761460910655025
TRAIN,5265,3,336,384,4905,2.1448062661305904,0.02761460910655025
TRAIN,5385,0,552,600,5025,1.9257529054504654,0.03486446787539647
TRAIN,5385,0,3936,3984,5025,1.9438697234982838,0.03486446787539647
TRAIN,5385,1,4440,4488,5025,2.2342892776647236,0.03728907961896304
TRAIN,5385,1,4464,4512,5025,2.2420551001851883,0.03728907961896304
TRAIN,5385,2,2640,2688,5025,2.84563869647432,0.08471482313328288
TRAIN,5385,2,1464,1512,5025,2.8604844329878487,0.08471482313328288
TRAIN,5385,3,360,408,5025,2.281767381302001,0.03393742286247357
TRAIN,5385,3,336,384,5025,2.311258554337626,0.03393742286247357
TRAIN,5529,0,384,432,5169,1.934216599868875,0.03536804106807523
TRAIN,5529,0,696,744,5169,1.9419273088511197,0.03536804106807523
TRAIN,5529,1,5112,5160,5169,2.227775206534228,0.036735202138770164
TRAIN,5529,1,3936,3984,5169,2.233250661737459,0.036735202138770164
TRAIN,5529,2,2616,2664,5169,2.765119265664791,0.08551957394390759
TRAIN,5529,2,1728,1776,5169,2.826958521370878,0.08551957394390759
TRAIN,5529,3,408,456,5169,2.245232185743988,0.03505662050266519
TRAIN,5529,3,432,480,5169,2.256186410733462,0.03505662050266519
TRAIN,5650,0,2904,2952,5290,2.2200019584227357,0.0464325291954371
TRAIN,5650,0,2880,2928,5290,2.2246219910675635,0.0464325291954371
TRAIN,5650,1,5064,5112,5290,2.248013694567878,0.038835918763703105
TRAIN,5650,1,4224,4272,5290,2.2554286457006927,0.038835918763703105
TRAIN,5650,2,1512,1560,5290,2.8554326848845695,0.08380326971854206
TRAIN,5650,2,1728,1776,5290,2.867037784511465,0.08380326971854206
TRAIN,5650,3,624,672,5290,2.21340772999819,0.035035346035827857
TRAIN,5650,3,600,648,5290,2.233855536301032,0.035035346035827857
TRAIN,5794,0,672,720,5434,2.2637683679692926,0.0659950980841879
TRAIN,5794,0,1680,1728,5434,2.2693355564189663,0.0659950980841879
TRAIN,5794,1,5040,5088,5434,2.2685747945739583,0.04960184848296781
TRAIN,5794,1,5184,5232,5434,2.271317316145123,0.04960184848296781
TRAIN,5794,2,2544,2592,5434,2.8279251207343643,0.08362156896551846
TRAIN,5794,2,1464,1512,5434,2.830108144126014,0.08362156896551846
TRAIN,5794,3,600,648,5434,2.1070354528444284,0.03147650794428728
TRAIN,5794,3,2616,2664,5434,2.131158752610723,0.03147650794428728
TRAIN,5938,0,504,552,5578,2.3036510359965754,0.0791484843149625
TRAIN,5938,0,672,720,5578,2.3037561066708565,0.0791484843149625
TRAIN,5938,1,4488,4536,5578,2.2540586952202157,0.048540309300457975
TRAIN,5938,1,5184,5232,5578,2.263650679238527,0.048540309300457975
TRAIN,5938,2,1320,1368,5578,2.830977760441845,0.0849512962578018
TRAIN,5938,2,1152,1200,5578,2.861752174213222,0.0849512962578018
TRAIN,5938,3,336,384,5578,2.0678588378198413,0.030124021328463643
TRAIN,5938,3,552,600,5578,2.1266402705844496,0.030124021328463643
TRAIN,6059,0,768,816,5699,2.2524131913336225,0.07696503887783804
TRAIN,6059,0,2952,3000,5699,2.2670171762820512,0.07696503887783804
TRAIN,6059,1,4440,4488,5699,2.24646031765937,0.04755574528224953
TRAIN,6059,1,4464,4512,5699,2.251960822058907,0.04755574528224953
TRAIN,6059,2,768,816,5699,2.898116790294673,0.08313113061761884
TRAIN,6059,2,744,792,5699,2.90906012220982,0.08313113061761884
TRAIN,6059,3,528,576,5699,2.259918054409831,0.0293475275113892
TRAIN,6059,3,1512,1560,5699,2.270296629500627,0.0293475275113892
TRAIN,6203,0,5784,5832,5843,2.2086021535796427,0.08402980151367984
TRAIN,6203,0,3624,3672,5843,2.211951293346349,0.08402980151367984
TRAIN,6203,1,4440,4488,5843,2.2413034025827905,0.054432266046411104
TRAIN,6203,1,4416,4464,5843,2.249964420507412,0.054432266046411104
TRAIN,6203,2,1224,1272,5843,2.873420994501496,0.08175712361510883
TRAIN,6203,2,864,912,5843,2.8889207407318818,0.08175712361510883
TRAIN,6203,3,3672,3720,5843,2.1890085900560328,0.034664770620766186
TRAIN,6203,3,1656,1704,5843,2.192478971548213,0.034664770620766186
TRAIN,6324,0,864,912,5964,2.25529150298564,0.09094914719723042
TRAIN,6324,0,840,888,5964,2.263119908160656,0.09094914719723042
TRAIN,6324,1,336,384,5964,2.252219890473066,0.059814232257867125
TRAIN,6324,1,3720,3768,5964,2.2841301216738055,0.059814232257867125
TRAIN,6324,2,336,384,5964,2.7574340903631804,0.08641970841797056
TRAIN,6324,2,360,408,5964,2.787473176597256,0.08641970841797056
TRAIN,6324,3,1464,1512,5964,2.1891606311751266,0.038012836894404885
TRAIN,6324,3,2616,2664,5964,2.2201593138539164,0.038012836894404885
TRAIN,6468,0,1488,1536,6108,2.188723728230405,0.08059763847580761
TRAIN,6468,0,840,888,6108,2.21607170193381,0.08059763847580761
TRAIN,6468,1,336,384,6108,2.265953174913719,0.061162388808034755
TRAIN,6468,1,2856,2904,6108,2.2778213095698345,0.061162388808034755
TRAIN,6468,2,336,384,6108,2.7754080496324423,0.08231562416053351
TRAIN,6468,2,816,864,6108,2.7820528654297116,0.08231562416053351
TRAIN,6468,3,1440,1488,6108,2.152371672547777,0.040517412901254476
TRAIN,6468,3,1608,1656,6108,2.175175532477406,0.040517412901254476
TRAIN,6588,0,1608,1656,6228,2.209602538529667,0.0709480518513929
TRAIN,6588,0,792,840,6228,2.221347499426431,0.0709480518513929
TRAIN,6588,1,4488,4536,6228,2.2787910794884985,0.05859509833066936
TRAIN,6588,1,2976,3024,6228,2.2820835850454273,0.05859509833066936
TRAIN,6588,2,432,480,6228,2.652810459091012,0.07736920250936566
TRAIN,6588,2,768,816,6228,2.687000702690461,0.07736920250936566
TRAIN,6588,3,1728,1776,6228,2.1776596247427724,0.038488187349837485
TRAIN,6588,3,2544,2592,6228,2.1799590675611076,0.038488187349837485
TRAIN,6733,0,5328,5376,6373,2.0410375543462065,0.07213894369002098
TRAIN,6733,0,5352,5400,6373,2.0624062343146776,0.07213894369002098
TRAIN,6733,1,2472,2520,6373,2.2768340779865435,0.054186025269133
TRAIN,6733,1,2784,2832,6373,2.2808773397092157,0.054186025269133
TRAIN,6733,2,408,456,6373,2.376959055836456,0.07603590564736837
TRAIN,6733,2,384,432,6373,2.385163241788559,0.07603590564736837
TRAIN,6733,3,1032,1080,6373,2.1723104057338904,0.03678145221952784
TRAIN,6733,3,864,912,6373,2.2368732279414796,0.03678145221952784
TRAIN,6877,0,5472,5520,6517,2.0532442061399037,0.0737343250930298
TRAIN,6877,0,5328,5376,6517,2.0540243116605073,0.0737343250930298
TRAIN,6877,1,2616,2664,6517,2.2779300296720133,0.053503059043468984
TRAIN,6877,1,6144,6192,6517,2.278600350101962,0.053503059043468984
TRAIN,6877,2,360,408,6517,2.419489455226091,0.07732359425407923
TRAIN,6877,2,384,432,6517,2.4905454279379193,0.07732359425407923
TRAIN,6877,3,1176,1224,6517,2.035903752439286,0.03874187996331224
TRAIN,6877,3,1008,1056,6517,2.1356271934322573,0.03874187996331224
TRAIN,6997,0,5400,5448,6637,2.0402568117081024,0.07404074435949606
TRAIN,6997,0,5592,5640,6637,2.060532897477443,0.07404074435949606
TRAIN,6997,1,2544,2592,6637,2.2398087846677504,0.059634753601161855
TRAIN,6997,1,336,384,6637,2.243649132105908,0.059634753601161855
TRAIN,6997,2,336,384,6637,2.446703925887086,0.07808237669708895
TRAIN,6997,2,360,408,6637,2.5204742425739477,0.07808237669708895
TRAIN,6997,3,1128,1176,6637,2.097455347123108,0.041621499447639335
TRAIN,6997,3,1176,1224,6637,2.227890745500366,0.041621499447639335
TRAIN,7142,0,5400,5448,6782,1.948234561665526,0.0748636832588022
TRAIN,7142,0,5544,5592,6782,1.9533898676543677,0.0748636832588022
TRAIN,7142,1,2544,2592,6782,2.184869648300761,0.06572694311492809
TRAIN,7142,1,2520,2568,6782,2.2167318523499753,0.06572694311492809
TRAIN,7142,2,792,840,6782,2.333251489826588,0.08662697146397212
TRAIN,7142,2,480,528,6782,2.3439165041479595,0.08662697146397212
TRAIN,7142,3,1968,2016,6782,2.1498791834391207,0.04517734018257629
TRAIN,7142,3,3192,3240,6782,2.1536771400153416,0.04517734018257629
TRAIN,7262,0,5496,5544,6902,1.9291757565050855,0.07671466470596634
TRAIN,7262,0,5520,5568,6902,1.9448125660586921,0.07671466470596634
TRAIN,7262,1,2496,2544,6902,2.1897325858873313,0.06885689566154256
TRAIN,7262,1,2664,2712,6902,2.1902848709948493,0.06885689566154256
TRAIN,7262,2,408,456,6902,2.197232828609465,0.08697490012958348
TRAIN,7262,2,432,480,6902,2.216310435604704,0.08697490012958348
TRAIN,7262,3,3600,3648,6902,2.075011676619531,0.046309543300124434
TRAIN,7262,3,6768,6816,6902,2.0963015175153665,0.046309543300124434
TRAIN,7407,0,5328,5376,7047,1.891293480313012,0.08172904311039576
TRAIN,7407,0,5352,5400,7047,1.9147099536595946,0.08172904311039576
TRAIN,7407,1,2472,2520,7047,2.0672348582738427,0.07355534128082208
TRAIN,7407,1,2664,2712,7047,2.169517526339276,0.07355534128082208
TRAIN,7407,2,384,432,7047,2.1274623793043173,0.08631593113686296
TRAIN,7407,2,360,408,7047,2.1376722132871,0.08631593113686296
TRAIN,7407,3,2064,2112,7047,2.097531127317963,0.047371673459357486
TRAIN,7407,3,2544,2592,7047,2.1110262126935133,0.047371673459357486
TRAIN,7527,0,5304,5352,7167,1.8903496713347787,0.08397079604787423
TRAIN,7527,0,4584,4632,7167,1.9014586376175218,0.08397079604787423
TRAIN,7527,1,2592,2640,7167,2.1387338329833727,0.07542832547674773
TRAIN,7527,1,2784,2832,7167,2.196916319716032,0.07542832547674773
TRAIN,7527,2,336,384,7167,2.039858989808558,0.08041959391536574
TRAIN,7527,2,360,408,7167,2.069470785049079,0.08041959391536574
TRAIN,7527,3,1872,1920,7167,1.9488962654964852,0.04995357730048474
TRAIN,7527,3,2520,2568,7167,2.012506516463065,0.04995357730048474
TRAIN,7671,0,5448,5496,7311,1.948609911081705,0.07538726478433293
TRAIN,7671,0,5400,5448,7311,1.9613201768330353,0.07538726478433293
TRAIN,7671,1,2736,2784,7311,2.1883468738633693,0.06905565180017015
TRAIN,7671,1,2568,2616,7311,2.205310756771926,0.06905565180017015
TRAIN,7671,2,336,384,7311,2.272821437540202,0.08076811652876942
TRAIN,7671,2,504,552,7311,2.327550022110405,0.08076811652876942
TRAIN,7671,3,7200,7248,7311,1.951023412004343,0.04874193195109581
TRAIN,7671,3,2016,2064,7311,2.0272295813096695,0.04874193195109581
TRAIN,7816,0,4584,4632,7456,1.8411493214408368,0.07308158282793219
TRAIN,7816,0,4608,4656,7456,1.8418183812439015,0.07308158282793219
TRAIN,7816,1,2712,2760,7456,2.182925635925446,0.05827256252541817
TRAIN,7816,1,2544,2592,7456,2.205040018171585,0.05827256252541817
TRAIN,7816,2,336,384,7456,2.0731993285639256,0.07863026941718378
TRAIN,7816,2,456,504,7456,2.0929118349716966,0.07863026941718378
TRAIN,7816,3,2616,2664,7456,2.0289511489660494,0.04607924042356091
TRAIN,7816,3,6000,6048,7456,2.0522433293699116,0.04607924042356091
TRAIN,7936,0,4560,4608,7576,1.9375054495543476,0.06295455737153319
TRAIN,7936,0,4536,4584,7576,1.9492418651246706,0.06295455737153319
TRAIN,7936,1,2664,2712,7576,2.2394251567449523,0.04304916228912418
TRAIN,7936,1,2688,2736,7576,2.276209249513068,0.04304916228912418
TRAIN,7936,2,432,480,7576,2.2458376340117665,0.07927732302004101
TRAIN,7936,2,960,1008,7576,2.2558619445287866,0.07927732302004101
TRAIN,7936,3,7152,7200,7576,2.294514680435398,0.034344501637519675
TRAIN,7936,3,7176,7224,7576,2.3028443547890567,0.034344501637519675
TRAIN,8080,0,4344,4392,7720,2.035722185853286,0.054305901152115234
TRAIN,8080,0,6144,6192,7720,2.044118250448681,0.054305901152115234
TRAIN,8080,1,2472,2520,7720,2.3321630495070202,0.03150093598871931
TRAIN,8080,1,2496,2544,7720,2.363014807111239,0.03150093598871931
TRAIN,8080,2,768,816,7720,2.235470544949987,0.07463613120412195
TRAIN,8080,2,456,504,7720,2.2786961239912253,0.07463613120412195
TRAIN,8080,3,7128,7176,7720,2.434338464360594,0.028524424802010867
TRAIN,8080,3,7152,7200,7720,2.45018430281317,0.028524424802010867
TRAIN,8201,0,4464,4512,7841,2.001687770717583,0.05687614078915591
TRAIN,8201,0,4296,4344,7841,2.05564820121653,0.05687614078915591
TRAIN,8201,1,2472,2520,7841,2.3296907584770628,0.030911972511541222
TRAIN,8201,1,2496,2544,7841,2.350472257427899,0.030911972511541222
TRAIN,8201,2,360,408,7841,2.039947967825797,0.07116287484957215
TRAIN,8201,2,384,432,7841,2.092376683740409,0.07116287484957215
TRAIN,8201,3,888,936,7841,2.4411099301206827,0.02897994262374623
