arm,seed,policy,condition,channel,origin,normalized_MSE,raw_MAE
B0,73101,selected,standard,0,16843,0.004617433130191198,0.0029396413998678318
B0,73101,selected,standard,0,16915,0.11938245607392178,0.008310200651052096
B0,73101,selected,standard,0,16963,0.9070397656976245,0.021637130989755195
B0,73101,selected,standard,0,17012,0.002587563124804734,0.0023762786303957307
B0,73101,selected,standard,0,17084,0.5894019917290267,0.015307247737298408
B0,73101,selected,standard,0,17133,0.37515500585601796,0.01449293274966379
B0,73101,selected,standard,0,17181,0.027891984830413007,0.004798352250208458
B0,73101,selected,standard,0,17229,0.6156793816507391,0.015051799361780286
B0,73101,selected,standard,0,17302,0.3519505943950832,0.013003107943634193
B0,73101,selected,standard,0,17350,0.025108092806946137,0.007651752721269926
B0,73101,selected,standard,0,17398,0.04340954228715386,0.006775364837174614
B0,73101,selected,standard,0,17471,0.004365705346612857,0.002718685252654056
B0,73101,selected,standard,0,17496,0.005655185869692828,0.0034632302574813373
B0,73101,selected,standard,1,14039,0.09199700961556091,0.005705464252953728
B0,73101,selected,standard,1,14064,0.17819790463309135,0.008511881285843749
B0,73101,selected,standard,1,14136,0.0019959297531149892,0.00161502584554255
B0,73101,selected,standard,1,14185,0.027743736738361672,0.0033137510734920703
B0,73101,selected,standard,1,14233,1.1994859552229755,0.020327110674294335
B0,73101,selected,standard,1,14305,0.0036875183163265234,0.002154439856981238
B0,73101,selected,standard,1,14354,0.002023793984668853,0.00195896625140061
B0,73101,selected,standard,1,14402,0.16622394389960696,0.00865932974771907
B0,73101,selected,standard,1,14451,0.03927695581544558,0.0038031821774318817
B0,73101,selected,standard,1,14523,0.41795457680902565,0.009452197653800247
B0,73101,selected,standard,1,14571,0.4783842444078317,0.013946833829705914
B0,73101,selected,standard,1,14620,0.06180285783340659,0.005869512435918053
B0,73101,selected,standard,1,14692,0.30032049715707465,0.012932359361772736
B0,73101,selected,standard,1,14740,0.5650224315612743,0.01326719999089837
B0,73101,selected,standard,1,14789,0.19372781307038675,0.006817798519631227
B0,73101,selected,standard,1,14861,0.14417142625890142,0.006542858232433596
B0,73101,selected,standard,1,14910,0.6991214030933596,0.017385999352050326
B0,73101,selected,standard,1,14958,0.30709871864571975,0.009856757630966606
B0,73101,selected,standard,1,15006,0.014849274186426164,0.0034581683681036038
B0,73101,selected,standard,1,15079,0.7546948003022185,0.01691067866931359
B0,73101,selected,standard,1,15127,0.5703542871543021,0.012223134197605151
B0,73101,selected,standard,1,15175,0.00900365836532951,0.0024204259859398006
B0,73101,selected,standard,1,15248,0.8458296095768771,0.01772123198689272
B0,73101,selected,standard,1,15296,0.2652810823579034,0.014926738331777356
B0,73101,selected,standard,1,15345,0.22564474048321345,0.017529760124410192
B0,73101,selected,standard,1,15417,1.5608363391874631,0.022180574977708357
B0,73101,selected,standard,1,15465,0.20234824717985123,0.010832103106006978
B0,73101,selected,standard,1,15514,0.17914141351171306,0.007896200209483504
B0,73101,selected,standard,1,15562,0.1135624601124583,0.008146390247531237
B0,73101,selected,standard,1,15634,0.012904510268357572,0.0033742805739243827
B0,73101,selected,standard,1,15683,0.1937126605878947,0.006200873936899006
B0,73101,selected,standard,1,15731,0.2898265260836596,0.010253036466178795
B0,73101,selected,standard,1,15804,0.022454320531085026,0.003994203459471465
B0,73101,selected,standard,1,15852,0.17061407045940413,0.006052166201174259
B0,73101,selected,standard,1,15900,0.3901195124121121,0.010685490431139866
B0,73101,selected,standard,1,15973,0.06073291787899843,0.0074619483531142275
B0,73101,selected,standard,1,16021,0.0169481858664814,0.0035289859183753533
B0,73101,selected,standard,1,16069,0.504374018067871,0.012596792288621268
B0,73101,selected,standard,1,16118,0.7239376630833636,0.013241971869580448
B0,73101,selected,standard,1,16190,0.9523635020012423,0.018359926464408635
B0,73101,selected,standard,1,16239,0.8600797141502373,0.025666778853038946
B0,73101,selected,standard,1,16287,0.44764888360418215,0.01600097034468005
B0,73101,selected,standard,1,16359,0.16408341973165055,0.0073072524736324945
B0,73101,selected,standard,1,16408,0.22125822159142747,0.010999189121214054
B0,73101,selected,standard,1,16456,0.05325158114381336,0.005550124042108656
B0,73101,selected,standard,1,16528,0.7585703185315879,0.01311227105228851
B0,73101,selected,standard,1,16577,0.22059190238299498,0.010538593329985938
B0,73101,selected,standard,1,16625,0.3491738152397689,0.01960493025922527
B0,73101,selected,standard,1,16674,0.0254626044192638,0.00607494039045026
B0,73101,selected,standard,1,16746,0.2555485348651923,0.008538034006829063
B0,73101,selected,standard,1,16794,0.3365803347284411,0.011576420261338352
B0,73101,selected,standard,1,16843,0.034022528731181084,0.005215353933225075
B0,73101,selected,standard,1,16915,0.3153467699066684,0.009471983825042845
B0,73101,selected,standard,1,16963,0.2946637036979574,0.011063467642913263
B0,73101,selected,standard,1,17012,0.009037898962520453,0.0034229093369096525
B0,73101,selected,standard,1,17084,0.12393989896313502,0.007745468795485794
B0,73101,selected,standard,1,17133,0.03341821690174321,0.004388761176168919
B0,73101,selected,standard,1,17181,0.003882548763783858,0.002215215084205071
B0,73101,selected,standard,1,17229,0.08605862623417199,0.0067930053159594534
B0,73101,selected,standard,1,17302,0.04510523170875045,0.005637757944067318
B0,73101,selected,standard,1,17350,0.05103522225205482,0.009421842450586458
B0,73101,selected,standard,1,17398,0.03531629921256415,0.006504730818544825
B0,73101,selected,standard,1,17471,0.04184293223718641,0.008046489504662654
B0,73101,selected,standard,1,17496,0.029098261550972133,0.006315954337703686
B0,73101,selected,standard,2,14039,0.09477504493249267,0.01511580224223435
B0,73101,selected,standard,2,14064,0.09990834766520966,0.01626763298797111
B0,73101,selected,standard,2,14136,0.25717506417497044,0.026622167978684105
B0,73101,selected,standard,2,14185,0.4178959628678007,0.025364904295156396
B0,73101,selected,standard,2,14233,0.12558036065183073,0.019054485058784484
B0,73101,selected,standard,2,14305,0.12948257836616145,0.01759378082541128
B0,73101,selected,standard,2,14354,0.19235942953159632,0.02383077293994526
B0,73101,selected,standard,2,14402,0.1678950295102648,0.01837746649285157
B0,73101,selected,standard,2,14451,0.1812232819277755,0.022235534513865906
B0,73101,selected,standard,2,14523,0.24541532803780197,0.024554929671188195
B0,73101,selected,standard,2,14571,0.11196651636482151,0.016845922085766993
B0,73101,selected,standard,2,14620,0.3810520834436377,0.027988468995566174
B0,73101,selected,standard,2,14692,0.6262722749095275,0.04288616688338418
B0,73101,selected,standard,2,14740,0.28041565883862707,0.022207656155650818
B0,73101,selected,standard,2,14789,0.15738401112449626,0.02018156613310178
B0,73101,selected,standard,2,14861,0.05757861672056328,0.01412291114218533
B0,73101,selected,standard,2,14910,0.10690883381638859,0.015769480673472086
B0,73101,selected,standard,2,14958,0.17851955324814786,0.018964251554136478
B0,73101,selected,standard,2,15006,0.2131385510459849,0.0254549256225427
B0,73101,selected,standard,2,15079,0.16293908293798218,0.021232120932514465
B0,73101,selected,standard,2,15127,0.34669815249746544,0.025654437785471478
B0,73101,selected,standard,2,15175,0.14547947924763302,0.02054459856127699
B0,73101,selected,standard,2,15248,0.3781062571319473,0.03174858134401341
B0,73101,selected,standard,2,15296,0.17351622730103644,0.01975796299241483
B0,73101,selected,standard,2,15345,0.2390217621979991,0.026789681044841807
B0,73101,selected,standard,2,15417,0.28716162963270153,0.027059517807637656
B0,73101,selected,standard,2,15465,0.25169015363408104,0.025951042422528065
B0,73101,selected,standard,2,15514,0.22861556621624393,0.023663024156416454
B0,73101,selected,standard,2,15562,0.22796438914272513,0.02701785465069115
B0,73101,selected,standard,2,15634,0.19916496919736662,0.023943254920840262
B0,73101,selected,standard,2,15683,0.2245595943085661,0.024895739048967757
B0,73101,selected,standard,2,15731,0.1416447459319071,0.017558090080817542
B0,73101,selected,standard,2,15804,0.31614448087689445,0.025184288058554133
B0,73101,selected,standard,2,15852,0.39730325476975664,0.03082880170419812
B0,73101,selected,standard,2,15900,0.0714482380288371,0.013326455881570777
B0,73101,selected,standard,2,15973,0.2945258717426137,0.02829261809848249
B0,73101,selected,standard,2,16021,0.37002578082312737,0.03414321462350587
B0,73101,selected,standard,2,16069,0.21320838330726818,0.020117126873632277
B0,73101,selected,standard,2,16118,0.14652724952262727,0.01997753324260314
B0,73101,selected,standard,2,16190,0.2831047260605613,0.031930374421676
B0,73101,selected,standard,2,16239,0.22167093696499604,0.02688543755672872
B0,73101,selected,standard,2,16287,0.7173699001401838,0.04290986671236654
B0,73101,selected,standard,2,16359,0.1906741670743098,0.024778199720258517
B0,73101,selected,standard,2,16408,0.31312974860415604,0.029399369691809018
B0,73101,selected,standard,2,16456,0.35453869322924175,0.029306595266362024
B0,73101,selected,standard,2,16528,0.275746381604185,0.026897453776746988
B0,73101,selected,standard,2,16577,0.301725544881191,0.028727248524626093
B0,73101,selected,standard,2,16625,1.6419739757771568,0.08166808856651188
B0,73101,selected,standard,2,16674,0.23540393907248344,0.02275332432736953
B0,73101,selected,standard,2,16746,0.42329040788017175,0.031011317763601737
B0,73101,selected,standard,2,16794,0.18243244082512935,0.02122366593579451
B0,73101,selected,standard,2,16843,0.1985003236767681,0.022680817801629505
B0,73101,selected,standard,2,16915,0.43209362670093565,0.03119985756563644
B0,73101,selected,standard,2,16963,0.16885354281112883,0.022425314933061602
B0,73101,selected,standard,2,17012,0.3545001174278813,0.024774271825576826
B0,73101,selected,standard,2,17084,0.2652708190067313,0.02691213954264919
B0,73101,selected,standard,2,17133,0.3100264021593387,0.026483441995332643
B0,73101,selected,standard,2,17181,0.1393608863522497,0.0195182466023912
B0,73101,selected,standard,2,17229,0.37105793275549237,0.030240433185050885
B0,73101,selected,standard,2,17302,0.3362782453359095,0.030634093895802895
B0,73101,selected,standard,2,17350,0.7987289854630316,0.048934510312477746
B0,73101,selected,standard,2,17398,0.21943306551181554,0.02796744629306098
B0,73101,selected,standard,2,17471,0.18331242559128702,0.018768482626726233
B0,73101,selected,standard,2,17496,0.3840052531139618,0.027727169577156503
B0,73101,selected,standard,3,14039,0.006779977203414787,0.0021947862074399994
B0,73101,selected,standard,3,14064,0.022054334440383516,0.0032575324851398676
B0,73101,selected,standard,3,14136,0.0061584242352858845,0.0021965758076558507
B0,73101,selected,standard,3,14185,0.07685554598392179,0.003920204203700025
B0,73101,selected,standard,3,14233,0.17877819083302837,0.006000877903339763
B0,73101,selected,standard,3,14305,0.10183674062445426,0.004580718013023338
B0,73101,selected,standard,3,14354,0.007535558081947537,0.0024220035128295417
B0,73101,selected,standard,3,14402,0.009921207302707152,0.0026794805266583954
B0,73101,selected,standard,3,14451,0.38628767059248553,0.007716801726942262
B0,73101,selected,standard,3,14523,0.9348132168196636,0.008924956157803537
B0,73101,selected,standard,3,14571,0.0395182734391799,0.004077751387096941
B0,73101,selected,standard,3,14620,0.3090164669272785,0.007820031206433972
B0,73101,selected,standard,3,14692,0.2269789623982104,0.00918457048907876
B0,73101,selected,standard,3,14740,1.0181375159803328,0.015411301176063716
B0,73101,selected,standard,3,14789,0.35475178531250723,0.00976054271136721
B0,73101,selected,standard,3,14861,0.19621949020957186,0.006058938041205207
B0,73101,selected,standard,3,14910,0.5371494317864354,0.00987497270181775
B0,73101,selected,standard,3,14958,1.006187624643487,0.014792013589168589
B0,73101,selected,standard,3,15006,0.017720370380521367,0.0036585184813787545
B0,73101,selected,standard,3,15079,0.31087428262954103,0.009060761026541393
B0,73101,selected,standard,3,15127,5.283321061415876,0.03249005443279942
B0,73101,selected,standard,3,15175,0.01274309943768076,0.003116053067520261
B0,73101,selected,standard,3,15248,1.3515102125300693,0.01599410222346584
B0,73101,selected,standard,3,15296,2.4614891917907116,0.028598436879118283
B0,73101,selected,standard,3,15345,0.4299581127905187,0.01896909636333585
B0,73101,selected,standard,3,15417,0.5329658854042829,0.011575301562994716
B0,73101,selected,standard,3,15465,0.7346105436941661,0.014645421813676751
B0,73101,selected,standard,3,15514,0.05599431981790756,0.005180656394424537
B0,73101,selected,standard,3,15562,2.4893916248128707,0.02077219409930209
B0,73101,selected,standard,3,15634,0.6242082072170657,0.010995127648611866
B0,73101,selected,standard,3,15683,0.029735540094994194,0.004611214107709627
B0,73101,selected,standard,3,15731,0.5438099073862125,0.010718770521630843
B0,73101,selected,standard,3,15804,0.42688398171597824,0.010261288620655734
B0,73101,selected,standard,3,15852,0.03142472340798553,0.003927937670300405
B0,73101,selected,standard,3,15900,0.5731968592995527,0.011257119386518993
B0,73101,selected,standard,3,15973,1.640756080915887,0.0226752307375893
B0,73101,selected,standard,3,16021,0.019283460541009764,0.0036786042976503573
B0,73101,selected,standard,3,16069,0.277976859901782,0.00841229237547765
B0,73101,selected,standard,3,16118,1.4067855040035375,0.012406378403988977
B0,73101,selected,standard,3,16190,0.12916865181997944,0.008088358884677292
B0,73101,selected,standard,3,16239,0.6648529878691763,0.018366766195868453
B0,73101,selected,standard,3,16287,0.4245219510131282,0.0119830025733759
B0,73101,selected,standard,3,16359,0.522658539700699,0.007663147335747879
B0,73101,selected,standard,3,16408,0.44281846975801153,0.01157832609191537
B0,73101,selected,standard,3,16456,0.519367654778889,0.011160430656808119
B0,73101,selected,standard,3,16528,0.10220273151163577,0.004936156731533508
B0,73101,selected,standard,3,16577,0.25824526076725807,0.009266300270085534
B0,73101,selected,standard,3,16625,0.671613355467478,0.022512353565357624
B0,73101,selected,standard,3,16674,0.04793296578588424,0.006232903307614227
B0,73101,selected,standard,3,16746,0.1306181379740083,0.0059382154533018676
B0,73101,selected,standard,3,16794,1.5652706172440733,0.01793835427251955
B0,73101,selected,standard,3,16843,0.6293856473364158,0.011169119672104716
B0,73101,selected,standard,3,16915,0.44873838967897367,0.009954086717652778
B0,73101,selected,standard,3,16963,1.2123410802690677,0.018867816713638602
B0,73101,selected,standard,3,17012,0.012203071796712395,0.00295609178195397
B0,73101,selected,standard,3,17084,0.5242363090567762,0.01207973699470361
B0,73101,selected,standard,3,17133,1.150731432294086,0.015339725347484151
B0,73101,selected,standard,3,17181,0.018429909667759158,0.003611125087738037
B0,73101,selected,standard,3,17229,0.9741751682386158,0.01582556457469861
B0,73101,selected,standard,3,17302,0.11930714616204209,0.007833478032921752
B0,73101,selected,standard,3,17350,0.11573526256482287,0.010735294749898214
B0,73101,selected,standard,3,17398,0.10820754659153142,0.008153957294362286
B0,73101,selected,standard,3,17471,0.0822448687462895,0.008660690500152607
B0,73101,selected,standard,3,17496,0.10456876222945315,0.008636108769848943
B0,73101,fixed512,standard,0,14039,0.09727980465935869,0.007994820263795555
B0,73101,fixed512,standard,0,14064,0.07468127780796166,0.006148621749132871
B0,73101,fixed512,standard,0,14136,0.0026484494753567767,0.002268070142778258
B0,73101,fixed512,standard,0,14185,1.0129432030946408,0.014467246902175246
B0,73101,fixed512,standard,0,14233,0.7383340067796151,0.019349762286307914
B0,73101,fixed512,standard,0,14305,0.0029072497825783296,0.0022876807836194834
B0,73101,fixed512,standard,0,14354,0.6866541147344889,0.014190641865568857
B0,73101,fixed512,standard,0,14402,0.5352141656429408,0.01700375590212643
B0,73101,fixed512,standard,0,14451,0.5601525284028089,0.015534509356444083
B0,73101,fixed512,standard,0,14523,0.4891311047520315,0.014631931595566373
B0,73101,fixed512,standard,0,14571,0.32254561457644476,0.014162149304399886
B0,73101,fixed512,standard,0,14620,0.03375400681089051,0.004261196169691782
B0,73101,fixed512,standard,0,14692,0.8099187782952969,0.019035398088768123
B0,73101,fixed512,standard,0,14740,0.7187163570954641,0.018104757986155646
B0,73101,fixed512,standard,0,14789,0.4098524173350466,0.012921575594445069
B0,73101,fixed512,standard,0,14861,0.11187788210619563,0.007110295734430353
B0,73101,fixed512,standard,0,14910,0.016894922367408208,0.004844390294204157
B0,73101,fixed512,standard,0,14958,0.28667724395101263,0.010540680231774846
B0,73101,fixed512,standard,0,15006,0.00897065999228051,0.003862672791009148
B0,73101,fixed512,standard,0,15079,0.05158868401495729,0.007097732601625225
B0,73101,fixed512,standard,0,15127,0.13953662229555722,0.008960817020262283
B0,73101,fixed512,standard,0,15175,0.041941807769914845,0.004302957949228585
B0,73101,fixed512,standard,0,15248,0.15244096579693336,0.011558440071468551
B0,73101,fixed512,standard,0,15296,0.013858980466560568,0.004651571373579403
B0,73101,fixed512,standard,0,15345,0.49625583431614717,0.014285285515338182
B0,73101,fixed512,standard,0,15417,0.24475620539840995,0.013532674313336613
B0,73101,fixed512,standard,0,15465,0.017615121192755247,0.004880345712788403
B0,73101,fixed512,standard,0,15514,0.15444934571451854,0.008139366481577356
B0,73101,fixed512,standard,0,15562,0.9401566551808607,0.02300720001285275
B0,73101,fixed512,standard,0,15634,1.5536204336445365,0.02494654905702919
B0,73101,fixed512,standard,0,15683,0.6047076094791751,0.014509480149485172
B0,73101,fixed512,standard,0,15731,0.78743250993779,0.019665126756454505
B0,73101,fixed512,standard,0,15804,0.07319203638051176,0.00796553999185562
B0,73101,fixed512,standard,0,15852,0.7764004398061669,0.015490155083996553
B0,73101,fixed512,standard,0,15900,0.6394288399452002,0.017371775425349675
B0,73101,fixed512,standard,0,15973,0.213624803441012,0.01729227217671772
B0,73101,fixed512,standard,0,16021,0.20277813303845446,0.017433480368430416
B0,73101,fixed512,standard,0,16069,0.5588263493230858,0.02205045659436534
B0,73101,fixed512,standard,0,16118,0.5494403235868267,0.019392032755725087
B0,73101,fixed512,standard,0,16190,0.6069298525965213,0.017569226899556818
B0,73101,fixed512,standard,0,16239,0.8229529408474843,0.02617000300915291
B0,73101,fixed512,standard,0,16287,0.17612270099146643,0.013215575174614788
B0,73101,fixed512,standard,0,16359,0.8971171609436936,0.018706709620915356
B0,73101,fixed512,standard,0,16408,0.06798308280347938,0.007043527636366585
B0,73101,fixed512,standard,0,16456,1.0504755466343905,0.025050907311588527
B0,73101,fixed512,standard,0,16528,0.252448658951289,0.009965515264061591
B0,73101,fixed512,standard,0,16577,2.268584882401869,0.0345020646562179
B0,73101,fixed512,standard,0,16625,0.28084137721993946,0.02034179040826857
B0,73101,fixed512,standard,0,16674,0.0036844177376855725,0.003034816340915859
B0,73101,fixed512,standard,0,16746,0.2763958483887862,0.011224231016635893
B0,73101,fixed512,standard,0,16794,0.8023607091641572,0.01740095907561481
B0,73101,fixed512,standard,0,16843,0.0063550954110657525,0.003945499847767254
B0,73101,fixed512,standard,0,16915,0.12270164086442648,0.010933553814453384
B0,73101,fixed512,standard,0,16963,0.8259949038380575,0.023350460782026253
B0,73101,fixed512,standard,0,17012,0.003958767765225778,0.0030415502430250255
B0,73101,fixed512,standard,0,17084,0.5650672182379793,0.016274438133835792
B0,73101,fixed512,standard,0,17133,0.7306067051320951,0.019275902729853984
B0,73101,fixed512,standard,0,17181,0.026195638485771732,0.004596192113185922
B0,73101,fixed512,standard,0,17229,0.7644688628840424,0.016879582973693807
B0,73101,fixed512,standard,0,17302,0.3525161704564768,0.014290225481924912
B0,73101,fixed512,standard,0,17350,0.023611779685098422,0.007301710998142759
B0,73101,fixed512,standard,0,17398,0.02963811708576193,0.006995035576758286
B0,73101,fixed512,standard,0,17471,0.004923300456463104,0.0028944863762706517
B0,73101,fixed512,standard,0,17496,0.006890787872354811,0.003634460279904306
B0,73101,fixed512,standard,1,14039,0.1734416634183151,0.007777737321021656
B0,73101,fixed512,standard,1,14064,0.5062883503204719,0.014232189171699187
B0,73101,fixed512,standard,1,14136,0.005158029795750246,0.002557172494630019
B0,73101,fixed512,standard,1,14185,0.02856223572224675,0.003841398595832288
B0,73101,fixed512,standard,1,14233,1.1171612176266066,0.020373682939199108
B0,73101,fixed512,standard,1,14305,0.010471818947728142,0.0032426003444939854
B0,73101,fixed512,standard,1,14354,0.010920447010924213,0.004013275424018503
B0,73101,fixed512,standard,1,14402,0.08500515057528495,0.006990878142292299
B0,73101,fixed512,standard,1,14451,0.048388727661517424,0.004307173933212956
B0,73101,fixed512,standard,1,14523,0.22273906324438655,0.008356043284821013
B0,73101,fixed512,standard,1,14571,0.26411142498781204,0.01113781194649637
B0,73101,fixed512,standard,1,14620,0.10608964635014033,0.008037949106656015
B0,73101,fixed512,standard,1,14692,0.3365374040862778,0.013616137276651959
B0,73101,fixed512,standard,1,14740,0.3221988897653515,0.00976124109334002
B0,73101,fixed512,standard,1,14789,0.1618719382603617,0.007647344755132994
B0,73101,fixed512,standard,1,14861,0.12598610724063325,0.005868093177986641
B0,73101,fixed512,standard,1,14910,0.3657416225734072,0.012823528073976439
B0,73101,fixed512,standard,1,14958,0.5505078492008432,0.013452663037180903
B0,73101,fixed512,standard,1,15006,0.01102626453887161,0.002713229115307331
B0,73101,fixed512,standard,1,15079,1.153332834093595,0.019214471915426353
B0,73101,fixed512,standard,1,15127,0.49011421337606337,0.012037082926991086
B0,73101,fixed512,standard,1,15175,0.016071477522010765,0.0031073882328967253
B0,73101,fixed512,standard,1,15248,0.46985378457007093,0.013589696503368517
B0,73101,fixed512,standard,1,15296,0.19351619192517686,0.012914082276572784
B0,73101,fixed512,standard,1,15345,0.24513747259879068,0.015173899733399351
B0,73101,fixed512,standard,1,15417,1.3317257199426,0.021788149557759363
B0,73101,fixed512,standard,1,15465,0.08245058673184809,0.00734770957964162
B0,73101,fixed512,standard,1,15514,0.04625581533007713,0.005443769451603294
B0,73101,fixed512,standard,1,15562,0.12066708745468935,0.007424087377761801
B0,73101,fixed512,standard,1,15634,0.13938063354433936,0.00822909949781994
B0,73101,fixed512,standard,1,15683,0.3759801869676613,0.009832072569491963
B0,73101,fixed512,standard,1,15731,0.11380872084924178,0.007976285937428475
B0,73101,fixed512,standard,1,15804,0.010806408550632108,0.0037373807797208432
B0,73101,fixed512,standard,1,15852,0.23178100032696106,0.0072134064457689715
B0,73101,fixed512,standard,1,15900,0.46360569646919725,0.013274726061957577
B0,73101,fixed512,standard,1,15973,0.04091704883474338,0.006727676580660046
B0,73101,fixed512,standard,1,16021,0.0774794352132787,0.006913952453434468
B0,73101,fixed512,standard,1,16069,0.4206489075302035,0.01193530578178664
B0,73101,fixed512,standard,1,16118,0.3561825087969553,0.012530251495478054
B0,73101,fixed512,standard,1,16190,0.6290668987010276,0.0151965955487142
B0,73101,fixed512,standard,1,16239,0.5866559331729908,0.021195409315327804
B0,73101,fixed512,standard,1,16287,0.2742034451261543,0.011958867578643062
B0,73101,fixed512,standard,1,16359,0.39596959829780837,0.0108404822225372
B0,73101,fixed512,standard,1,16408,0.2018944508903974,0.010978877909791967
B0,73101,fixed512,standard,1,16456,0.1648074234824226,0.010408336169334748
B0,73101,fixed512,standard,1,16528,0.37575263640171,0.010262959197846552
B0,73101,fixed512,standard,1,16577,0.09966927623559056,0.007689569701751073
B0,73101,fixed512,standard,1,16625,0.34929448711918853,0.019834792857120434
B0,73101,fixed512,standard,1,16674,0.02480043398789897,0.005694698286801576
B0,73101,fixed512,standard,1,16746,0.11422369208393039,0.007364027501456438
B0,73101,fixed512,standard,1,16794,0.38082113196183043,0.01495810677378128
B0,73101,fixed512,standard,1,16843,0.007619013815424052,0.0028724853040650485
B0,73101,fixed512,standard,1,16915,0.21630733249531162,0.01019949636782209
B0,73101,fixed512,standard,1,16963,0.4790989072896124,0.015639975548846028
B0,73101,fixed512,standard,1,17012,0.011110327730306874,0.003940085338801145
B0,73101,fixed512,standard,1,17084,0.2600120116163996,0.01162389522443215
B0,73101,fixed512,standard,1,17133,0.26784985948291856,0.010222358594276011
B0,73101,fixed512,standard,1,17181,0.00345735547755437,0.00213389970002075
B0,73101,fixed512,standard,1,17229,0.11063722905407092,0.008729899513969819
B0,73101,fixed512,standard,1,17302,0.06895541272476532,0.007404203662959237
B0,73101,fixed512,standard,1,17350,0.043183428379139355,0.008571929336773853
B0,73101,fixed512,standard,1,17398,0.07745015990371197,0.011169353855463367
B0,73101,fixed512,standard,1,17471,0.04032493887916308,0.008037814147522053
B0,73101,fixed512,standard,1,17496,0.04248225822622868,0.007439344512174528
B0,73101,fixed512,standard,2,14039,0.11849762615778432,0.017480899814516306
B0,73101,fixed512,standard,2,14064,0.1138266929945387,0.018438325548917056
B0,73101,fixed512,standard,2,14136,0.2644492620815259,0.027589976574108003
B0,73101,fixed512,standard,2,14185,0.4370544172892985,0.029024393433456624
B0,73101,fixed512,standard,2,14233,0.10818291021682584,0.01817065451306601
