panel,kind,arm,seed,stage,step,condition,nmae,mae,pinball
electricity,standard,B0,81551,selected,768,POINT8,0.16976856010553898,11.08698453942634,0.14120110812925643
electricity,standard,B0,81551,selected,768,REFERENCE,0.16721632685824064,10.901148300603381,0.1394779046758212
electricity,standard,B0,81551,selected,768,SHIFT4,0.19247533076026166,12.821277775869278,0.15759675737345494
electricity,standard,B0,81551,selected,768,SHIFT8,0.2083321769911373,13.724869179384557,0.17016991915723506
electricity,standard,B0,81551,selected,768,SHIFT_POINT,0.19846368824791225,13.176331009572024,0.16205149733006521
electricity,standard,B0,81552,fixed1024,512,BURST16,0.17563451618508205,11.716866296086664,0.14604173754736377
electricity,standard,B0,81552,fixed1024,512,BURST4,0.1683163159748235,11.001287901679461,0.13974947894998718
electricity,standard,B0,81552,fixed1024,512,BURST8,0.17771955864932934,12.091164176112216,0.1480568624240526
electricity,standard,B0,81552,fixed1024,512,FAULT,0.17077919925103932,11.260587579246325,0.14198919517324707
electricity,standard,B0,81552,fixed1024,512,POINT16,0.16876769521055598,11.00057449509768,0.1402005066235882
electricity,standard,B0,81552,fixed1024,512,POINT4,0.166434772362149,10.832962427048187,0.13846263642144688
electricity,standard,B0,81552,fixed1024,512,POINT8,0.16780233712429604,10.920670179453737,0.13942394907304376
electricity,standard,B0,81552,fixed1024,512,REFERENCE,0.16583180785731813,10.775621320761275,0.13804439184618267
electricity,standard,B0,81552,fixed1024,512,SHIFT4,0.19013963598199893,12.415619614177716,0.15611649357395163
electricity,standard,B0,81552,fixed1024,512,SHIFT8,0.21173237594266703,13.693095322690507,0.1745076336205441
electricity,standard,B0,81552,fixed1024,512,SHIFT_POINT,0.19397922357090322,12.605012140851924,0.15940533343687283
electricity,standard,B0,81552,selected,512,BURST16,0.17563451618508205,11.716866296086664,0.14604173754736377
electricity,standard,B0,81552,selected,512,BURST4,0.1683163159748235,11.001287901679461,0.13974947894998718
electricity,standard,B0,81552,selected,512,BURST8,0.17771955864932934,12.091164176112216,0.1480568624240526
electricity,standard,B0,81552,selected,512,FAULT,0.17077919925103932,11.260587579246325,0.14198919517324707
electricity,standard,B0,81552,selected,512,POINT16,0.16876769521055598,11.00057449509768,0.1402005066235882
electricity,standard,B0,81552,selected,512,POINT4,0.166434772362149,10.832962427048187,0.13846263642144688
electricity,standard,B0,81552,selected,512,POINT8,0.16780233712429604,10.920670179453737,0.13942394907304376
electricity,standard,B0,81552,selected,512,REFERENCE,0.16583180785731813,10.775621320761275,0.13804439184618267
electricity,standard,B0,81552,selected,512,SHIFT4,0.19013963598199893,12.415619614177716,0.15611649357395163
electricity,standard,B0,81552,selected,512,SHIFT8,0.21173237594266703,13.693095322690507,0.1745076336205441
electricity,standard,B0,81552,selected,512,SHIFT_POINT,0.19397922357090322,12.605012140851924,0.15940533343687283
electricity,standard,C3,81551,fixed1024,1024,BURST16,0.1785458266978296,11.94812760394052,0.14859899576858587
electricity,standard,C3,81551,fixed1024,1024,BURST4,0.170426460744969,11.174146161465615,0.1416613649487934
electricity,standard,C3,81551,fixed1024,1024,BURST8,0.18005257293244367,12.228747359455156,0.1498243550142128
electricity,standard,C3,81551,fixed1024,1024,FAULT,0.17328895320957452,11.449025389484936,0.14414077249073734
electricity,standard,C3,81551,fixed1024,1024,POINT16,0.1715347998006867,11.219532754232205,0.1423381456042756
electricity,standard,C3,81551,fixed1024,1024,POINT4,0.16871312554517337,11.009031451110786,0.14065976188454307
electricity,standard,C3,81551,fixed1024,1024,POINT8,0.17046093353634473,11.114567006705329,0.14176201172401326
electricity,standard,C3,81551,fixed1024,1024,REFERENCE,0.1678363362319431,10.93281264831603,0.14003003987444707
electricity,standard,C3,81551,fixed1024,1024,SHIFT4,0.18983786641078823,12.527415170156669,0.15545952610377492
electricity,standard,C3,81551,fixed1024,1024,SHIFT8,0.202189945047129,13.26460944351817,0.16633730045707573
electricity,standard,C3,81551,fixed1024,1024,SHIFT_POINT,0.19528887591781965,12.81584192412841,0.15968873281983584
electricity,standard,C3,81551,selected,768,BURST16,0.1777854069805268,11.891835562997585,0.14797921769550623
electricity,standard,C3,81551,selected,768,BURST4,0.17007410095673053,11.156109856354306,0.14127595225355025
electricity,standard,C3,81551,selected,768,BURST8,0.17960613445699813,12.193158506015607,0.14941192333004732
electricity,standard,C3,81551,selected,768,FAULT,0.1728421641129205,11.417387383409732,0.14370799782099777
electricity,standard,C3,81551,selected,768,POINT16,0.17104560266798138,11.18628117161279,0.14185202007429615
electricity,standard,C3,81551,selected,768,POINT4,0.16838752774103136,10.984823139820946,0.14030696048419575
electricity,standard,C3,81551,selected,768,POINT8,0.1701542118742548,11.092116063657159,0.14142191308839092
electricity,standard,C3,81551,selected,768,REFERENCE,0.1675442325905699,10.910588315367932,0.13972787445939758
electricity,standard,C3,81551,selected,768,SHIFT4,0.18950369926989694,12.523301405395413,0.15527388266211326
electricity,standard,C3,81551,selected,768,SHIFT8,0.20122481416988133,13.244901565411174,0.16544080396384225
electricity,standard,C3,81551,selected,768,SHIFT_POINT,0.1946615139123658,12.805725963097945,0.15925121669743178
electricity,standard,C3,81552,fixed1024,1024,BURST16,0.1761312818624646,11.74858129741915,0.14639875221628407
electricity,standard,C3,81552,fixed1024,1024,BURST4,0.1689893629810317,11.073190476105083,0.14043040343616675
electricity,standard,C3,81552,fixed1024,1024,BURST8,0.17833594065372926,12.16188948850322,0.14860926086970794
electricity,standard,C3,81552,fixed1024,1024,FAULT,0.17127639650009555,11.317583545126277,0.14247800522147572
electricity,standard,C3,81552,fixed1024,1024,POINT16,0.16896765469888725,11.053117143394047,0.14040412883734266
electricity,standard,C3,81552,fixed1024,1024,POINT4,0.166988748125348,10.893121517103282,0.13910481595306481
electricity,standard,C3,81552,fixed1024,1024,POINT8,0.16824539067911246,10.975601348232885,0.13992067001628816
electricity,standard,C3,81552,fixed1024,1024,REFERENCE,0.16629224281313862,10.831284595900797,0.1387167862282877
electricity,standard,C3,81552,fixed1024,1024,SHIFT4,0.18835243173009053,12.387662311693163,0.1546308165739717
electricity,standard,C3,81552,fixed1024,1024,SHIFT8,0.20300236913213957,13.103811615350788,0.1672267348669331
electricity,standard,C3,81552,fixed1024,1024,SHIFT_POINT,0.1919087913772474,12.582587475857665,0.15754293343176862
electricity,standard,C3,81552,selected,768,BURST16,0.17597149246588747,11.748293803633715,0.14618014521229317
electricity,standard,C3,81552,selected,768,BURST4,0.16891591438788445,11.07846547315421,0.14021777448524053
electricity,standard,C3,81552,selected,768,BURST8,0.17805907156351627,12.139635007617471,0.1482447381438547
electricity,standard,C3,81552,selected,768,FAULT,0.1711469339711502,11.314824916989892,0.14223684873773787
electricity,standard,C3,81552,selected,768,POINT16,0.16887446805773837,11.052035736131074,0.14018337885426457
electricity,standard,C3,81552,selected,768,POINT4,0.1668756511403832,10.891607251869573,0.1388765971988637
electricity,standard,C3,81552,selected,768,POINT8,0.16818500621149132,10.978912229533307,0.13971845853191062
electricity,standard,C3,81552,selected,768,REFERENCE,0.16616170999686328,10.82763075720868,0.13843578511980587
electricity,standard,C3,81552,selected,768,SHIFT4,0.18875601381224014,12.443998660029894,0.15480628545221334
electricity,standard,C3,81552,selected,768,SHIFT8,0.20219362089667936,13.059756855757097,0.16645208398704736
electricity,standard,C3,81552,selected,768,SHIFT_POINT,0.1922021980869313,12.658851333958616,0.1576583106977823
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,BURST16,0.1786732669308248,11.873749395050254,0.1494400062734353
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,BURST4,0.17168228438024757,11.25878925334655,0.14296602744833362
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,BURST8,0.18045382882812602,12.216665935257879,0.15083662455471433
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,FAULT,0.17404123263117233,11.478694320892904,0.14517075541209545
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,POINT16,0.17175782538639783,11.23297764254994,0.14303246111590998
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,POINT4,0.17008174418213162,11.098795407986472,0.1418160965375664
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,POINT8,0.17159844607930616,11.191188291166327,0.1429333165426131
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,REFERENCE,0.16930555834277677,11.026841834437619,0.1412544530639479
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,SHIFT4,0.19266242930764477,12.762263524891429,0.15815897306228993
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,SHIFT8,0.20737370492990304,13.613443253715257,0.16993359736475538
electricity,standard,DELTA_XY_BUDGET,81551,fixed1024,1024,SHIFT_POINT,0.1983852003942266,13.079067330510652,0.1624114265436931
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,BURST16,0.1790238162728704,11.896833623138946,0.14968321795959674
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,BURST4,0.172357875011601,11.302370346439886,0.1436308961001593
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,BURST8,0.18099736975272468,12.256311520926829,0.15131473073213944
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,FAULT,0.1745964814938872,11.515278005449707,0.14569185841242516
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,POINT16,0.17234886638775557,11.2701133575747,0.1435196105661657
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,POINT4,0.17068359378284612,11.136235490964282,0.14248253893291063
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,POINT8,0.17216736775552557,11.229803693653594,0.14352015618357913
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,REFERENCE,0.16992139287490884,11.067481861631677,0.14194231378938932
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,SHIFT4,0.19183421385594895,12.73705128870865,0.1575475094407367
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,SHIFT8,0.206077226524425,13.554632078051753,0.16903692699944578
electricity,standard,DELTA_XY_BUDGET,81551,selected,768,SHIFT_POINT,0.19767970748923722,13.052764203737222,0.1619060217058319
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,BURST16,0.1769965147765371,11.79043269468616,0.14791077970255778
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,BURST4,0.1697407191304732,11.071301399375216,0.14141322879844667
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,BURST8,0.1794493570209202,12.185485022100124,0.15005531412305592
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,FAULT,0.1721875694292702,11.33646210471096,0.1436853352266947
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,POINT16,0.17010658801972747,11.078894568377109,0.14186366929012256
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,POINT4,0.16776466406860407,10.904565659320724,0.1399304701379088
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,POINT8,0.16906757355935903,10.988093284406432,0.14093854930807648
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,REFERENCE,0.16721355180586545,10.851352220148328,0.13953167232693275
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,SHIFT4,0.19064493999338505,12.430331469785987,0.1568618994383879
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,SHIFT8,0.20882195173599813,13.491719921784934,0.17277312974908807
electricity,standard,DELTA_XY_BUDGET,81552,fixed1024,1024,SHIFT_POINT,0.19419479594375424,12.651318980051089,0.1600114143691712
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,BURST16,0.1769965147765371,11.79043269468616,0.14791077970255778
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,BURST4,0.1697407191304732,11.071301399375216,0.14141322879844667
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,BURST8,0.1794493570209202,12.185485022100124,0.15005531412305592
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,FAULT,0.1721875694292702,11.33646210471096,0.1436853352266947
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,POINT16,0.17010658801972747,11.078894568377109,0.14186366929012256
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,POINT4,0.16776466406860407,10.904565659320724,0.1399304701379088
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,POINT8,0.16906757355935903,10.988093284406432,0.14093854930807648
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,REFERENCE,0.16721355180586545,10.851352220148328,0.13953167232693275
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,SHIFT4,0.19064493999338505,12.430331469785987,0.1568618994383879
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,SHIFT8,0.20882195173599813,13.491719921784934,0.17277312974908807
electricity,standard,DELTA_XY_BUDGET,81552,selected,1024,SHIFT_POINT,0.19419479594375424,12.651318980051089,0.1600114143691712
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,BURST16,0.18176179270819767,12.050702288259686,0.15093775827212638
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,BURST4,0.17344960753844654,11.40068079910543,0.14406721102874695
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,BURST8,0.1831638661543166,12.408551492342895,0.1522891890678138
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,FAULT,0.17616782569848624,11.623389755231281,0.14644562852481607
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,POINT16,0.17392947243742357,11.366230131249267,0.14431998763006992
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,POINT4,0.17169072008323627,11.22169605692693,0.14309757337753315
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,POINT8,0.17301149526929677,11.292477763503484,0.14396205177260626
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,REFERENCE,0.1710399721320671,11.150045877153389,0.14280247714051114
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,SHIFT4,0.1992992778877319,12.991845787203948,0.16283487718459624
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,SHIFT8,0.21691557400436298,14.082670346867397,0.17780426847436187
electricity,standard,DELTA_XY_DEFAULT,81551,fixed1024,1024,SHIFT_POINT,0.20584694627446348,13.342545342331697,0.16785756658059767
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,BURST16,0.1796735846122941,11.932708680057203,0.14921982227586442
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,BURST4,0.1710339041409727,11.228807803588552,0.1421632051624404
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,BURST8,0.1806460811778254,12.245510294372252,0.15022545729137626
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,FAULT,0.17381947797371117,11.466183397035858,0.1445453727933653
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,POINT16,0.1714674429942292,11.203670772992837,0.14237669880918197
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,POINT4,0.16926715258951264,11.043050491973645,0.1411092093324742
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,POINT8,0.17082870232743305,11.14335233923066,0.14217784388885446
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,REFERENCE,0.1685972128575633,10.977407546193717,0.14064973155287475
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,SHIFT4,0.19273329609564252,12.690683350014405,0.15837276440306003
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,SHIFT8,0.2072842347962809,13.5910937325723,0.17009439793577472
electricity,standard,DELTA_XY_DEFAULT,81551,selected,256,SHIFT_POINT,0.198370892784065,13.004252890935616,0.16285584842618142
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,BURST16,0.18108843358205837,12.046751397339904,0.15014988573499913
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,BURST4,0.17278894250579632,11.295233534517138,0.14324665060004801
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,BURST8,0.1823166380699521,12.345625112682342,0.15129990245718755
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,FAULT,0.1752538874974555,11.532736584845926,0.145444520813665
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,POINT16,0.1728346684341855,11.258526133845862,0.14342186431346088
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,POINT4,0.17054208158706952,11.084354994186924,0.14177693322828508
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,POINT8,0.1719525608056712,11.165928336503384,0.14277188854800932
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,REFERENCE,0.17016847399229929,11.045168696715791,0.14171637781366475
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,SHIFT4,0.1951573612710991,12.623894199049627,0.15963072927608485
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,SHIFT8,0.21208484912984646,13.64606624003237,0.1749398202766445
electricity,standard,DELTA_XY_DEFAULT,81552,fixed1024,1024,SHIFT_POINT,0.19981327043430666,12.84615507079995,0.16357404873697134
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,BURST16,0.18108843358205837,12.046751397339904,0.15014988573499913
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,BURST4,0.17278894250579632,11.295233534517138,0.14324665060004801
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,BURST8,0.1823166380699521,12.345625112682342,0.15129990245718755
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,FAULT,0.1752538874974555,11.532736584845926,0.145444520813665
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,POINT16,0.1728346684341855,11.258526133845862,0.14342186431346088
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,POINT4,0.17054208158706952,11.084354994186924,0.14177693322828508
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,POINT8,0.1719525608056712,11.165928336503384,0.14277188854800932
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,REFERENCE,0.17016847399229929,11.045168696715791,0.14171637781366475
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,SHIFT4,0.1951573612710991,12.623894199049627,0.15963072927608485
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,SHIFT8,0.21208484912984646,13.64606624003237,0.1749398202766445
electricity,standard,DELTA_XY_DEFAULT,81552,selected,1024,SHIFT_POINT,0.19981327043430666,12.84615507079995,0.16357404873697134
electricity,standard,MAG_ONLY,81551,fixed1024,1024,BURST16,0.1783606448741592,11.928684399958001,0.14846472055756904
electricity,standard,MAG_ONLY,81551,fixed1024,1024,BURST4,0.17034566788859976,11.170260518796567,0.1415732465503429
electricity,standard,MAG_ONLY,81551,fixed1024,1024,BURST8,0.17992000490307816,12.216666631742555,0.14971837271945765
electricity,standard,MAG_ONLY,81551,fixed1024,1024,FAULT,0.1731595139332375,11.437726526591481,0.14403047808585367
electricity,standard,MAG_ONLY,81551,fixed1024,1024,POINT16,0.17137894407422047,11.206462005487992,0.14220249097054008
electricity,standard,MAG_ONLY,81551,fixed1024,1024,POINT4,0.16860833773504164,10.99942356756219,0.14057103378340477
electricity,standard,MAG_ONLY,81551,fixed1024,1024,POINT8,0.17034348412432576,11.104862036001578,0.14165300393380767
electricity,standard,MAG_ONLY,81551,fixed1024,1024,REFERENCE,0.16775177852129783,10.923696583806304,0.13994515066288382
electricity,standard,MAG_ONLY,81551,fixed1024,1024,SHIFT4,0.18985305420533805,12.540127659731539,0.15545587312833778
electricity,standard,MAG_ONLY,81551,fixed1024,1024,SHIFT8,0.20231533005770916,13.257412326648879,0.16637989454397395
electricity,standard,MAG_ONLY,81551,fixed1024,1024,SHIFT_POINT,0.19557783442725243,12.847364256389293,0.1599019594453994
electricity,standard,MAG_ONLY,81551,selected,768,BURST16,0.17765027456903001,11.87992848488284,0.14787460150378864
electricity,standard,MAG_ONLY,81551,selected,768,BURST4,0.17005895223157602,11.154980165476445,0.14123794438959753
electricity,standard,MAG_ONLY,81551,selected,768,BURST8,0.17956678607337842,12.187705173753784,0.1493764996947622
electricity,standard,MAG_ONLY,81551,selected,768,FAULT,0.17279266810553473,11.412154551654263,0.14365430007694907
electricity,standard,MAG_ONLY,81551,selected,768,POINT16,0.1709991345245697,11.181413919992337,0.14179734885556092
electricity,standard,MAG_ONLY,81551,selected,768,POINT4,0.16836168083364886,10.980852925873478,0.140267218150016
electricity,standard,MAG_ONLY,81551,selected,768,POINT8,0.17011918040100535,11.088046639946697,0.14137218786796915
electricity,standard,MAG_ONLY,81551,selected,768,REFERENCE,0.1675246167036819,10.905884707943187,0.139686709457596
electricity,standard,MAG_ONLY,81551,selected,768,SHIFT4,0.18951514161766686,12.529905634088921,0.15527086203970222
electricity,standard,MAG_ONLY,81551,selected,768,SHIFT8,0.20107860279960618,13.228403467783092,0.16528688580901454
electricity,standard,MAG_ONLY,81551,selected,768,SHIFT_POINT,0.1948228950883304,12.821578958851703,0.15937710916379738
electricity,standard,MAG_ONLY,81552,fixed1024,1024,BURST16,0.17626835887831221,11.760584350919089,0.1465179281003317
electricity,standard,MAG_ONLY,81552,fixed1024,1024,BURST4,0.16909700702681865,11.082457007520134,0.14049614778056552
electricity,standard,MAG_ONLY,81552,fixed1024,1024,BURST8,0.17831931169562495,12.161486005676124,0.14856176944991004
electricity,standard,MAG_ONLY,81552,fixed1024,1024,FAULT,0.17133165896007613,11.322185225165109,0.1425032940406092
electricity,standard,MAG_ONLY,81552,fixed1024,1024,POINT16,0.16902154380389917,11.05669642927387,0.140413476384035
electricity,standard,MAG_ONLY,81552,fixed1024,1024,POINT4,0.16700491060992415,10.893481608603906,0.1390946769170846
electricity,standard,MAG_ONLY,81552,fixed1024,1024,POINT8,0.16827882174587772,10.978405948997533,0.13993576561172844
electricity,standard,MAG_ONLY,81552,fixed1024,1024,REFERENCE,0.16632317494680057,10.832522073047585,0.13871698238527638
electricity,standard,MAG_ONLY,81552,fixed1024,1024,SHIFT4,0.18842129116282821,12.40488721184767,0.1545910167360741
electricity,standard,MAG_ONLY,81552,fixed1024,1024,SHIFT8,0.2028300367670499,13.096710687277822,0.16707380630057386
electricity,standard,MAG_ONLY,81552,fixed1024,1024,SHIFT_POINT,0.19196752965747865,12.599118015060892,0.15753111700026637
electricity,standard,MAG_ONLY,81552,selected,768,BURST16,0.17605497513898477,11.757282738217327,0.14629892835201644
electricity,standard,MAG_ONLY,81552,selected,768,BURST4,0.1690587540393005,11.087891677641892,0.14031990789164384
electricity,standard,MAG_ONLY,81552,selected,768,BURST8,0.17816976161134337,12.150794851124374,0.14833321372384262
electricity,standard,MAG_ONLY,81552,selected,768,FAULT,0.17124318181103884,11.321626302444807,0.14231546271785525
electricity,standard,MAG_ONLY,81552,selected,768,POINT16,0.16894445841139932,11.055190583669173,0.14022694915501074
electricity,standard,MAG_ONLY,81552,selected,768,POINT4,0.1669542799996041,10.89476408786868,0.13892709650850818
electricity,standard,MAG_ONLY,81552,selected,768,POINT8,0.168276861665601,10.9838338761474,0.1397866806761097
electricity,standard,MAG_ONLY,81552,selected,768,REFERENCE,0.16625464002449933,10.832169518223964,0.1384989046761379
electricity,standard,MAG_ONLY,81552,selected,768,SHIFT4,0.1888051048091325,12.441669282566979,0.15479253864975345
electricity,standard,MAG_ONLY,81552,selected,768,SHIFT8,0.20176955547188408,13.034696440498646,0.16612101255695666
electricity,standard,MAG_ONLY,81552,selected,768,SHIFT_POINT,0.19221696626317114,12.650880182632125,0.1576496320374436
electricity,standard,PLAIN,81551,fixed1024,1024,BURST16,0.17816889813891199,11.892843479774456,0.1483190597484221
electricity,standard,PLAIN,81551,fixed1024,1024,BURST4,0.17016321299077328,11.152384141962102,0.14147398740332554
electricity,standard,PLAIN,81551,fixed1024,1024,BURST8,0.17956885477772688,12.187663044252986,0.14949204429891902
electricity,standard,PLAIN,81551,fixed1024,1024,FAULT,0.17298174719888731,11.418523078948056,0.1439500970303295
electricity,standard,PLAIN,81551,fixed1024,1024,POINT16,0.1712741915137655,11.192846643549274,0.14224601839710993
electricity,standard,PLAIN,81551,fixed1024,1024,POINT4,0.1684671975463868,10.989846664655488,0.14049619425397444
electricity,standard,PLAIN,81551,fixed1024,1024,POINT8,0.17024812822575935,11.095554499494028,0.14167327808022587
electricity,standard,PLAIN,81551,fixed1024,1024,REFERENCE,0.167577517574037,10.911024732937221,0.1398661764432316
electricity,standard,PLAIN,81551,fixed1024,1024,SHIFT4,0.19034193362496385,12.514378758281584,0.15596858636140762
electricity,standard,PLAIN,81551,fixed1024,1024,SHIFT8,0.20597101718279326,13.558835306133172,0.16986027290465824
electricity,standard,PLAIN,81551,fixed1024,1024,SHIFT_POINT,0.19591091521391452,12.828631923999577,0.16025765443602497
electricity,standard,PLAIN,81551,selected,512,BURST16,0.1775759610397823,11.866963312484586,0.14781318883854452
electricity,standard,PLAIN,81551,selected,512,BURST4,0.16984625181059085,11.135385780464276,0.14106060488141606
electricity,standard,PLAIN,81551,selected,512,BURST8,0.17924923407735602,12.159314690328756,0.14911696103113145
electricity,standard,PLAIN,81551,selected,512,FAULT,0.1725517992898465,11.390754306366338,0.1434715147481457
electricity,standard,PLAIN,81551,selected,512,POINT16,0.1706895472212371,11.152300270878186,0.14162500177833404
electricity,standard,PLAIN,81551,selected,512,POINT4,0.16809097705759404,10.963179940830742,0.14002225086903472
electricity,standard,PLAIN,81551,selected,512,POINT8,0.16985882453251872,11.067381843211479,0.14119108109041345
electricity,standard,PLAIN,81551,selected,512,REFERENCE,0.16723609175491724,10.886262221698416,0.13944147691257822
electricity,standard,PLAIN,81551,selected,512,SHIFT4,0.18927886158799068,12.46607693043924,0.1551768147431644
electricity,standard,PLAIN,81551,selected,512,SHIFT8,0.20165933133965336,13.295056910871223,0.1660588297696244
electricity,standard,PLAIN,81551,selected,512,SHIFT_POINT,0.19468747026963257,12.78438842485545,0.15933089205506368
electricity,standard,PLAIN,81552,fixed1024,1024,BURST16,0.17619067186346601,11.757388020345388,0.14640134227191082
electricity,standard,PLAIN,81552,fixed1024,1024,BURST4,0.16866568095964102,11.052302254734968,0.14022960832975515
electricity,standard,PLAIN,81552,fixed1024,1024,BURST8,0.1780027290733955,12.148431695171894,0.1484274520526521
electricity,standard,PLAIN,81552,fixed1024,1024,FAULT,0.1710933026205127,11.307125154036234,0.1423769918570104
electricity,standard,PLAIN,81552,fixed1024,1024,POINT16,0.168978733893317,11.047385553902132,0.14046878994416412
electricity,standard,PLAIN,81552,fixed1024,1024,POINT4,0.16673550962385342,10.876613025473489,0.13895759374290254
electricity,standard,PLAIN,81552,fixed1024,1024,POINT8,0.16798649030940324,10.960630374589527,0.13977716480067756
electricity,standard,PLAIN,81552,fixed1024,1024,REFERENCE,0.1659924363419048,10.811656995298108,0.13849714742974747
electricity,standard,PLAIN,81552,fixed1024,1024,SHIFT4,0.18890730360053112,12.406712028523167,0.15498297717745185
electricity,standard,PLAIN,81552,fixed1024,1024,SHIFT8,0.20714878098012218,13.381815998308547,0.1704312347660338
electricity,standard,PLAIN,81552,fixed1024,1024,SHIFT_POINT,0.1924038526141119,12.620530022530483,0.15785919917330352
electricity,standard,PLAIN,81552,selected,1024,BURST16,0.17619067186346601,11.757388020345388,0.14640134227191082
electricity,standard,PLAIN,81552,selected,1024,BURST4,0.16866568095964102,11.052302254734968,0.14022960832975515
electricity,standard,PLAIN,81552,selected,1024,BURST8,0.1780027290733955,12.148431695171894,0.1484274520526521
electricity,standard,PLAIN,81552,selected,1024,FAULT,0.1710933026205127,11.307125154036234,0.1423769918570104
electricity,standard,PLAIN,81552,selected,1024,POINT16,0.168978733893317,11.047385553902132,0.14046878994416412
