panel,kind,condition,new,baseline,new_nmae,baseline_nmae,gain_pct,ci_low_pct,ci_high_pct,common_draw_sha256,new_seed_count,baseline_seed_count,origin_count,exploratory
electricity,shape,RAMP8_D32,C3,C2,0.4848126867766813,0.4966149975330916,2.3765514160944856,2.0312472463356546,2.7282642068418417,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,RAMP8_D32,C3,M_RECENCY,0.4848126867766813,0.4854955316767903,0.1406490596835397,-0.0114102585331826,0.2878909056603118,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,RAMP8_D32,C3,F0,0.4848126867766813,0.4696372074946976,-3.2313196313678016,-7.595838347495786,1.2553738513225765,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,RAMP8_D32,C3,PERSISTENCE,0.4848126867766813,0.5094778212370088,4.841257741198756,-0.0776009489643403,9.44567438237726,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,RAMP8_D32,C3,SEASONAL,0.4848126867766813,1.266680987899082,61.72574693958326,59.619798043910464,63.50517526162262,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,RAMP8_D32,FIX_C3_GC3,FIX_C2_GC2,0.4896126794891377,0.4994161834940065,1.9629928562350016,1.610223990064843,2.319305543724546,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,RAMP8_D32,FIX_C3_GC3,FIX_C3_GC2,0.4896126794891377,0.507106158339882,3.449667996147565,3.028394680586332,3.881670940989185,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,RAMP8_D32,FIX_C3_GC3,FIX_C2_GC3,0.4896126794891377,0.4868406488251769,-0.5693917857208852,-0.8611854707515071,-0.2730298679413219,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D17,C0,F0,0.312314335096184,0.501817537388361,37.76336779268811,32.82324919752448,42.02044863381053,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D17,C0,PERSISTENCE,0.312314335096184,0.5094778238051496,38.69913065821113,33.33692040359386,43.80174409076498,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D17,C0,SEASONAL,0.312314335096184,1.6378293744702783,80.93120443653079,78.59907956681525,82.70330307229648,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D17,C3,C0,0.2932223505117901,0.312314335096184,6.113067009400696,5.193956523993836,7.098298005292885,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D17,C3,C2,0.2932223505117901,0.3000365400670849,2.2711198955205014,1.662324140662253,2.939912097909982,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D17,C3,M_RECENCY,0.2932223505117901,0.294891612079579,0.5660593585613549,0.2806445942922694,0.8363298258463965,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D17,C3,F0,0.2932223505117901,0.501817537388361,41.567934823915344,36.417363869517175,45.887083044418375,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D17,C3,PERSISTENCE,0.2932223505117901,0.5094778238051496,42.44649387841986,37.07104444676799,47.60808740661278,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D17,C3,SEASONAL,0.2932223505117901,1.6378293744702783,82.09689268721128,79.76493488838322,83.89440371663618,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D17,FIX_C3_GC3,FIX_C2_GC2,0.2932891544589209,0.3025760504626048,3.069276629622597,2.3458874092612296,3.832408999949506,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D17,FIX_C3_GC3,FIX_C3_GC2,0.2932891544589209,0.2968264626170786,1.1917091646646671,0.3322941771609472,2.1376459404329413,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D17,FIX_C3_GC3,FIX_C2_GC3,0.2932891544589209,0.3009038549901283,2.530609164663977,2.001161209115784,3.106965651889914,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D63,C0,F0,0.2236479937318215,0.2817304384803514,20.616318585178615,16.981993271278927,23.920841193895946,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D63,C0,PERSISTENCE,0.2236479937318215,0.5094778238051496,56.1025066682086,50.75159184368392,60.868418367919645,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D63,C0,SEASONAL,0.2236479937318215,0.2360542104436501,5.255664234292579,0.4002180934291472,9.579458272889724,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D63,C3,C0,0.2213221966892454,0.2236479937318215,1.039936466125857,0.4907934243556058,1.552730482208698,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D63,C3,C2,0.2213221966892454,0.2189994590319351,-1.0606134223242858,-1.5315674188817934,-0.6511277247259041,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D63,C3,M_RECENCY,0.2213221966892454,0.2209144992128206,-0.1845498950397095,-0.2679436310698413,-0.108302688626084,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D63,C3,F0,0.2213221966892454,0.2817304384803514,21.441858436364512,17.838769688127115,24.689264768761745,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D63,C3,PERSISTENCE,0.2213221966892454,0.5094778238051496,56.55901270908106,51.30222089471779,61.25931895493275,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D63,C3,SEASONAL,0.2213221966892454,0.2360542104436501,6.240945131508879,1.2287834290889383,10.507527604283446,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP12_D63,FIX_C3_GC3,FIX_C2_GC2,0.2183394510245025,0.217545517501016,-0.3649505320112212,-0.8135771334450953,0.0358497778506907,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D63,FIX_C3_GC3,FIX_C3_GC2,0.2183394510245025,0.2234138231031711,2.2712883241451154,1.6900524435095086,2.951635722263287,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP12_D63,FIX_C3_GC3,FIX_C2_GC3,0.2183394510245025,0.222817905893335,2.009916954778479,1.353847407059264,2.6670315563669016,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D17,C0,F0,0.2416610230590653,0.389304054995092,37.92486362308453,32.17170244545586,43.30619017720576,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D17,C0,PERSISTENCE,0.2416610230590653,0.5094778156042685,52.5669193716625,47.38026704091746,57.4992484659408,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D17,C0,SEASONAL,0.2416610230590653,0.900949861313044,73.17708416016973,69.7278540585801,75.97697993406716,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D17,C3,C0,0.2360590337483938,0.2416610230590653,2.318118677045522,1.8212378931212336,2.885843172679626,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D17,C3,C2,0.2360590337483938,0.2373972406912864,0.5636994511797333,0.1145204069544053,1.0638231507317089,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D17,C3,M_RECENCY,0.2360590337483938,0.2366581631597157,0.2531623685921969,0.0613160150333666,0.4552676469252485,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D17,C3,F0,0.2360590337483938,0.389304054995092,39.363838953239295,33.513338957778146,44.88484519463883,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D17,C3,PERSISTENCE,0.2360590337483938,0.5094778156042685,53.66647447280606,48.37422354056997,58.66849397734303,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D17,C3,SEASONAL,0.2360590337483938,0.900949861313044,73.79887118198103,70.3725857686617,76.59405709113899,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D17,FIX_C3_GC3,FIX_C2_GC2,0.2358467609695614,0.2380841709218514,0.93975586181424,0.3923276136601328,1.551419531873318,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D17,FIX_C3_GC3,FIX_C3_GC2,0.2358467609695614,0.2396949427328867,1.6054497101399612,0.879892966411846,2.4813270414921247,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D17,FIX_C3_GC3,FIX_C2_GC3,0.2358467609695614,0.237088491654669,0.5237414420419029,0.2069409197513524,0.8389190005684618,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D63,C0,F0,0.1976786981675145,0.2333500424590055,15.286624298668238,11.10190041666826,18.98769557965768,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D63,C0,PERSISTENCE,0.1976786981675145,0.5094778156042685,61.19974371542423,55.53202793652225,66.17162325448078,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D63,C0,SEASONAL,0.1976786981675145,0.2360542039078453,16.257073631830956,11.651341668821855,20.864114481444663,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D63,C3,C0,0.1960496176297994,0.1976786981675145,0.8241052540393867,0.5396008108584225,1.1293018291765575,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D63,C3,C2,0.1960496176297994,0.1945055160296176,-0.7938600568770715,-1.1395264708667086,-0.4888178277245271,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D63,C3,M_RECENCY,0.1960496176297994,0.1957739272873246,-0.1408207652033866,-0.2295458118146986,-0.054302185418062,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D63,C3,F0,0.1960496176297994,0.2333500424590055,15.98475167869704,11.709181494169924,19.693814308621224,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D63,C3,PERSISTENCE,0.1960496176297994,0.5094778156042685,61.51949866604616,55.89718769892883,66.4893329789917,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D63,C3,SEASONAL,0.1960496176297994,0.2360542039078453,16.947203487917374,12.265519065224646,21.53554222996118,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP6_D63,FIX_C3_GC3,FIX_C2_GC2,0.1950978123143447,0.1942788387936892,-0.421545406458379,-0.7770306959853157,-0.0656768826146083,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D63,FIX_C3_GC3,FIX_C3_GC2,0.1950978123143447,0.1948345555710894,-0.1351180967275933,-0.4266759191006752,0.1500434631440532,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP6_D63,FIX_C3_GC3,FIX_C2_GC3,0.1950978123143447,0.1971701702612154,1.0510504424301017,0.6908038330120806,1.4265433487413297,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D31,C0,F0,0.211856044429594,0.3327955427855968,36.340480207067536,30.19788320964697,41.42556813674238,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D31,C0,PERSISTENCE,0.211856044429594,0.5094778212370088,58.41702315613878,52.75976773559346,63.474588673125126,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D31,C0,SEASONAL,0.211856044429594,0.2360542075962939,10.251104359929164,6.344207092270718,14.228148736424622,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D31,C3,C0,0.2077163966597886,0.211856044429594,1.9539908719390489,1.3026736745003094,2.67062336724538,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D31,C3,C2,0.2077163966597886,0.2079774126812952,0.1255021005125312,-0.2163913722086874,0.4995177583774329,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D31,C3,M_RECENCY,0.2077163966597886,0.207925015016698,0.1003334576614833,-0.0137486554229804,0.2202641235200643,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D31,C3,F0,0.2077163966597886,0.3327955427855968,37.58438141294167,31.465308330994382,42.81777296753062,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D31,C3,PERSISTENCE,0.2077163966597886,0.5094778212370088,59.22955072794836,53.55319416535545,64.22895537485313,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D31,C3,SEASONAL,0.2077163966597886,0.2360542075962939,12.004789588402254,7.986253780250755,16.06222263780906,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D31,FIX_C3_GC3,FIX_C2_GC2,0.208145770041815,0.2088778584190497,0.3504863477516107,-0.0286410573320655,0.7574407531436321,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D31,FIX_C3_GC3,FIX_C3_GC2,0.208145770041815,0.2101601052490374,0.9584764933551536,0.4428127456873301,1.5594405280709178,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D31,FIX_C3_GC3,FIX_C2_GC3,0.208145770041815,0.2083827153525345,0.113706796803481,-0.5083405326107959,0.6976986026457495,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D33,C0,F0,0.2140976661354736,0.3177113739947312,32.61252707338574,26.56047466992816,37.73604602263615,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D33,C0,PERSISTENCE,0.2140976661354736,0.5094778212370088,57.97703899737069,52.293247069314354,63.08964978096361,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D33,C0,SEASONAL,0.2140976661354736,0.2360542075962939,9.30148277567283,5.018217076870967,13.357315352910064,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D33,C3,C0,0.2068839389482375,0.2140976661354736,3.369362832134526,2.6569210187713166,4.212491793932665,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D33,C3,C2,0.2068839389482375,0.2094917599290482,1.244832246239136,0.8267506196741142,1.7476487844357638,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D33,C3,M_RECENCY,0.2068839389482375,0.2073073197312648,0.2042285740687432,0.0991086923194858,0.3196324387799554,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D33,C3,F0,0.2068839389482375,0.3177113739947312,34.8830555396898,28.700890335387623,40.08624808400708,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D33,C3,PERSISTENCE,0.2068839389482375,0.5094778212370088,59.39294502635567,53.67412380899568,64.52703965894378,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D33,C3,SEASONAL,0.2068839389482375,0.2360542075962939,12.357444904326442,8.115504060688451,16.625057800119293,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,64,True
electricity,shape,STEP8_D33,FIX_C3_GC3,FIX_C2_GC2,0.2083501895588521,0.2111110715118679,1.3077864335791611,0.8350892163697247,1.856965869533585,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D33,FIX_C3_GC3,FIX_C3_GC2,0.2083501895588521,0.2098739203512392,0.7260219801665024,0.1532447368534439,1.355023516004543,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,shape,STEP8_D33,FIX_C3_GC3,FIX_C2_GC3,0.2083501895588521,0.2106502803249281,1.0919001686245822,0.5596569662297655,1.613647567413442,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,64,True
electricity,standard,FAULT,C0,F0,0.1722505623451945,0.1742156529984482,1.1279644621090434,-1.928797900150463,4.713859758193462,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,128,True
electricity,standard,FAULT,C0,PERSISTENCE,0.1722505623451945,0.510649238661781,66.26832093266246,61.498651114071976,70.69826616768621,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,128,True
electricity,standard,FAULT,C0,SEASONAL,0.1722505623451945,0.2586279657083687,33.39832300292467,27.09313534376235,38.79029755562126,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,128,True
electricity,standard,FAULT,C3,C0,0.1728932741191997,0.1722505623451945,-0.3731260817118498,-0.5665929404401426,-0.1810734649667023,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,128,True
electricity,standard,FAULT,C3,C2,0.1728932741191997,0.1728123468907851,-0.0468295407536567,-0.1631849130608031,0.0715029023916444,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,128,True
electricity,standard,FAULT,C3,M_RECENCY,0.1728932741191997,0.1727199066514013,-0.1003749198106529,-0.21102887966432,-0.0039522309707557,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,3,128,True
electricity,standard,FAULT,C3,F0,0.1728932741191997,0.1742156529984482,0.759047109997768,-2.346014910540791,4.423273833811631,78e12fd70a7511db82a764e277950bb4fce2d47c4eff082c9206e43494f9c9df,3,1,128,True
