kind,fit,source,arm,seed,lr,status,updates,optimizer_seconds,validation_seconds,checkpoint_io_seconds,peak_allocated,peak_reserved,train_peak_allocated_mib,train_peak_reserved_mib,trainable_parameters,retained_adaptation_parameters,prediction,panel,raw_seconds,median_seconds,range_seconds,profile_series,inference_peak_allocated_mib,forward_models,full_prediction_seconds,notes
inference_profile,,,C0,81551,,,,,,,,,,,,,electricity__standard__selected__C0__81551,electricity,"[0.05139136000070721, 0.0504093740019016, 0.053588475042488426]",0.0513913600007072,0.0031791010405868,128.0,234.4599609375,1.0,,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C0,81552,,,,,,,,,,,,,electricity__standard__selected__C0__81552,electricity,"[0.04835325200110674, 0.04897439799970016, 0.046529353014193475]",0.0483532520011067,0.0024450449855066,128.0,234.4599609375,1.0,,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C0,81553,,,,,,,,,,,,,electricity__standard__selected__C0__81553,electricity,"[0.05083076999289915, 0.04722478904295713, 0.048601849004626274]",0.0486018490046262,0.003605980949942,128.0,234.4599609375,1.0,3.899238863028586,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C1,81551,,,,,,,,,,,,,electricity__standard__selected__C1__81551,electricity,"[0.05195592198288068, 0.0504221020382829, 0.05501424800604582]",0.0519559219828806,0.0045921459677629,128.0,234.4599609375,1.0,,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C1,81552,,,,,,,,,,,,,electricity__standard__selected__C1__81552,electricity,"[0.048709256981965154, 0.049388118961360306, 0.05096734396647662]",0.0493881189613603,0.0022580869845114,128.0,234.4599609375,1.0,,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C1,81553,,,,,,,,,,,,,electricity__standard__selected__C1__81553,electricity,"[0.0493519909796305, 0.04731488804100081, 0.06036543200025335]",0.0493519909796305,0.0130505439592525,128.0,234.4599609375,1.0,4.021992417983711,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C2,81551,,,,,,,,,,,,,electricity__standard__selected__C2__81551,electricity,"[0.048473369039129466, 0.053193920000921935, 0.052386557043064386]",0.0523865570430643,0.0047205509617924,128.0,234.49755859375,1.0,,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C2,81552,,,,,,,,,,,,,electricity__standard__selected__C2__81552,electricity,"[0.050284934986848384, 0.04925135796656832, 0.05102280399296433]",0.0502849349868483,0.001771446026396,128.0,234.49755859375,1.0,,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C2,81553,,,,,,,,,,,,,electricity__standard__selected__C2__81553,electricity,"[0.05158430797746405, 0.04920090001542121, 0.04961104498943314]",0.0496110449894331,0.0023834079620428,128.0,234.49755859375,1.0,4.138114886998665,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C3,81551,,,,,,,,,,,,,electricity__standard__selected__C3__81551,electricity,"[0.05591938801808283, 0.05191463103983551, 0.0558398209977895]",0.0558398209977895,0.0040047569782473,128.0,234.49755859375,1.0,,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
inference_profile,,,C3,81552,,,,,,,,,,,,,electricity__standard__selected__C3__81552,electricity,"[0.052618754969444126, 0.054961767978966236, 0.0518001209711656]",0.0526187549694441,0.0031616470078006,128.0,234.49755859375,1.0,,fresh common-size profile excludes model loading and gate instrumentation; full_prediction_seconds may include residual diagnostic hooks
