arm,variant,scaled_2pinball,median_mae,qmean_mse,interval80_coverage,interval80_width,prediction_sha256
F0,clean,0.5838571069542349,2.9852467222760124,16.890077483965634,0.7595486111111112,8.4159925305595,b628e15e9af6d6173b11df3257f78c15cd584d1ab4847de9c5c66c1b52a33ae6
STANDARD_LORA,clean,0.5838571069542349,2.9852467222760124,16.890077483965634,0.7595486111111112,8.4159925305595,b628e15e9af6d6173b11df3257f78c15cd584d1ab4847de9c5c66c1b52a33ae6
RAW_STABILITY_LORA,clean,0.5838571069542349,2.9852467222760124,16.890077483965634,0.7595486111111112,8.4159925305595,b628e15e9af6d6173b11df3257f78c15cd584d1ab4847de9c5c66c1b52a33ae6
F0_ANCHOR_LORA,clean,0.5838571069542349,2.9852467222760124,16.890077483965634,0.7595486111111112,8.4159925305595,b628e15e9af6d6173b11df3257f78c15cd584d1ab4847de9c5c66c1b52a33ae6
FR_LORA,clean,0.5838571069542349,2.9852467222760124,16.890077483965634,0.7595486111111112,8.4159925305595,b628e15e9af6d6173b11df3257f78c15cd584d1ab4847de9c5c66c1b52a33ae6
