panel,kind,stage,condition,proposed,baseline,proposed_nmae,baseline_nmae,gain_pct,ci_low,ci_high,bonf4_low,bonf4_high,seed_gains,primary_family
electricity_transfer,shape,selected,STEP12_D63,MAG_ONLY,B0,0.4042043613510843,0.3914002322840019,-3.271364708284508,-4.254033866083006,-2.297879275319626,-4.445917652558999,-2.016054054266594,"{""81551"": 0.0934015851241643, ""81552"": -6.997330581812822}",False
electricity_transfer,shape,selected,STEP12_D63,MAG_ONLY,PLAIN,0.4042043613510843,0.3937678940296242,-2.650410934893266,-3.2629997851543173,-2.0480926520404865,-3.393923389863009,-1.853394097732948,"{""81551"": 2.4440786731282027, ""81552"": -8.509356050938566}",False
ettm1,standard,selected,SHIFT8,MAG_ONLY,B0,0.5453682716834297,0.5453682716834297,0.0,0.0,0.0,0.0,0.0,"{""81551"": 0.0, ""81552"": 0.0}",False
ettm1,standard,selected,SHIFT8,MAG_ONLY,PLAIN,0.5453682716834297,0.540238582762003,-0.9495228747270934,-1.420741965022389,-0.4670569577307443,-1.523655288127371,-0.3293125886116923,"{""81551"": 0.0, ""81552"": -1.8943053317788339}",False
