arm,seed,lead,pinball,raw_pinball,nmae,raw_mae,coverage,width,crossing
G0,92402,13,0.1812236810677393,34.22218712435828,0.23031328317104957,42.53850289185842,0.8020833333333334,0.6899247765541077,0.0
G0,92402,14,0.17545159618249684,33.33104088836246,0.21662559797959569,41.90220602353414,0.7916666666666666,0.6890344619750977,0.0
G0,92402,15,0.18144418429455303,30.00403436731409,0.22876803048431063,37.351329843203224,0.8020833333333334,0.6901758313179016,0.0
G0,92402,16,0.16702468742330365,24.450940142737494,0.20700448324878407,29.12064019838969,0.78125,0.6856549382209778,0.0
G0,92402,17,0.16272354503400532,26.03386286629571,0.20234855860321832,32.049229303995766,0.78125,0.6770698428153992,0.0
G0,92402,18,0.17369170216390595,25.098986555911875,0.2173832207975794,30.60946782430013,0.7916666666666666,0.6807451248168945,0.0
G0,92402,19,0.18441281681700197,30.231349603335065,0.2247417733206398,36.16426114241282,0.78125,0.6891202926635742,0.0
G0,92402,20,0.1936984595992827,35.11852600662797,0.24598028446068432,44.41436938444773,0.7604166666666666,0.6940207481384277,0.0
G0,92402,21,0.20302559749918436,40.32688788837857,0.2519091630372409,50.83846255143484,0.7083333333333334,0.689211368560791,0.0
G0,92402,22,0.18270864348698682,39.085559236561814,0.23125935316349397,48.3325674533844,0.7604166666666666,0.6853731274604797,0.0
G0,92402,23,0.22192585937991893,48.26640662087334,0.27603906753358587,59.01988430817922,0.7395833333333334,0.6644725799560547,0.0
G0,92402,24,0.2310169717555635,43.72422559349625,0.2847658521758695,53.89223984877268,0.7083333333333334,0.6590605974197388,0.0013020833333333333
G0,92402,25,0.17185268604045575,32.131423978452325,0.21966372923743482,39.861306269963585,0.7916666666666666,0.6634255647659302,0.0
G0,92402,26,0.1762934335651539,33.0725461853875,0.21858379230353708,41.02347215016683,0.8125,0.677805483341217,0.0
G0,92402,27,0.17634389183360702,32.43283725844489,0.22782460011620054,41.565698663393654,0.8125,0.7039259076118469,0.0
G0,92402,28,0.19285331186167406,39.37453197373284,0.24226984682171449,50.34981342156728,0.75,0.7186787128448486,0.0
