arm,seed,series_local,series_original,issue,tag,pinball,raw_pinball,nmae,raw_mae,coverage,width,crossing,early32,late32,early16,late48
STATIC,92401,41,138,25792,128,0.08066853075054656,20.055062251620825,0.10631074071423824,26.429990768432617,0.921875,0.41368091106414795,0.0,0.08081823675016436,0.08051882475092875,0.06811215887721978,0.08485398804165549
STATIC,92401,41,138,26240,128,0.14393382289314066,36.79932829538981,0.17266970688957323,44.14618539810181,0.8125,0.45818066596984863,0.0,0.09698674951504042,0.19088089627124089,0.11606420709206418,0.1532236948268328
STATIC,92401,42,48,21056,128,0.19282807688119652,7.123270193735758,0.24569391579622424,9.076189398765564,0.828125,0.9070029258728027,0.0,0.17733661826985164,0.2083195354925414,0.2330143836891097,0.17943264127855882
STATIC,92401,42,48,21504,128,0.27495599625822253,10.24774535364575,0.35221520978938886,13.127234280109406,0.890625,1.3249887228012085,0.0,0.2467267220989675,0.3031852704174775,0.26945720338148305,0.2767889272171357
STATIC,92401,42,48,22016,128,0.21808611187085053,8.257984068658617,0.27272104781779677,10.32677435874939,0.890625,1.138361930847168,0.0,0.2266362257438464,0.20953599799785472,0.32275781585777796,0.1831955438752081
STATIC,92401,42,48,22464,128,0.39156034622226904,19.770057951079476,0.5294585489011545,26.732600212097168,0.84375,1.578460931777954,0.0,0.27128353154434753,0.5118371609001906,0.2541706682512652,0.4373569055459369
STATIC,92401,42,48,22912,128,0.21384818973533543,8.989474850230748,0.2772073407152597,11.652885258197784,0.828125,1.025899052619934,0.0,0.24297864021363236,0.18471773925703844,0.21135449852695387,0.21467942013812927
STATIC,92401,42,48,23424,128,0.8159875239609895,30.693711700704362,0.9438356168217907,35.5027711391449,0.359375,0.93741774559021,0.0,0.7885387516256586,0.8434362962963203,0.6097629940658893,0.8847290339260229
STATIC,92401,42,48,23872,128,0.1589214060812767,6.283669000201756,0.19990366605065688,7.904086053371429,0.9375,0.9372327923774719,0.0,0.1892356475150283,0.12860716464752509,0.18439982852318543,0.15042859860064048
STATIC,92401,42,48,24384,128,0.18893637785706074,7.702961938911014,0.24058187323115576,9.808555841445923,0.8125,0.8873452544212341,0.0,0.15319034540481175,0.22468241030930974,0.14937982486820395,0.202121895520013
STATIC,92401,42,48,24832,128,0.357846237695647,14.654839571317037,0.4435258606521858,18.16366821527481,0.453125,0.9276880025863647,0.0,0.2906455337714293,0.4250469416198647,0.325360363135601,0.3686748625489957
STATIC,92401,42,48,25280,128,0.14556708557770429,6.347850841946072,0.1770818039574325,7.722136318683624,0.84375,0.6933395862579346,0.0,0.13502125522128433,0.1561129159341242,0.18957272716857665,0.13089853838074683
STATIC,92401,42,48,25792,128,0.1503797778103984,6.479135557015736,0.19015861863028377,8.193012952804565,0.796875,0.6897814273834229,0.0,0.14321281616083184,0.15754673945996495,0.14092848087571574,0.1535302101219593
STATIC,92401,42,48,26240,128,0.15222338285499365,7.737396841579014,0.19638933512911233,9.982318043708801,0.890625,0.8436027765274048,0.0,0.1375967751162689,0.1668499905937184,0.14900391584920503,0.15329653852358985
STATIC,92401,43,5,21056,128,0.17126670948405437,29.573990270826553,0.2178503834604653,37.61796522140503,0.890625,0.825228214263916,0.0,0.1749667768079144,0.16756664216019432,0.23137279409463482,0.1512313479471942
STATIC,92401,43,5,21504,128,0.4397753406198053,67.55848223368326,0.5529335038115166,84.94188928604126,0.65625,1.1824374198913574,0.0,0.2958851666133872,0.5836655146262233,0.20375841265831063,0.5184476499403036
STATIC,92401,43,5,22016,128,0.2391167398443906,34.83445664511786,0.309155397272372,45.037667751312256,0.875,1.230953574180603,0.0,0.2520994292417844,0.22613405044699686,0.2729076111963553,0.22785311606040237
STATIC,92401,43,5,22464,128,0.2661205448442499,39.1400793393453,0.3461006305402491,50.90327072143555,0.796875,1.1328108310699463,0.0,0.2494669766448338,0.28277411304366606,0.191575694930318,0.2909688281488939
STATIC,92401,43,5,22912,128,0.25574422435267663,34.47404860390557,0.32619890832393456,43.97126483917236,0.6875,0.9041528701782227,0.0,0.29889242746235506,0.21259602124299815,0.2582532642552525,0.2549078777184846
STATIC,92401,43,5,23424,128,0.22673613670270126,31.02351137797038,0.29310838642632675,40.10499382019043,0.875,1.0322362184524536,0.0,0.20321450158984936,0.25025777181555314,0.25130854588940893,0.21854533364046536
STATIC,92401,43,5,23872,128,0.15466143906525268,24.664235782623287,0.20791127722021352,33.15611696243286,0.9375,0.8320814371109009,0.0,0.17546413475349282,0.13385874337701253,0.11040226396395708,0.16941449743235118
STATIC,92401,43,5,24384,128,0.23646795016677546,41.25019606484307,0.30445574854844537,53.110196590423584,0.765625,0.76360023021698,0.0,0.24959178320120848,0.22334411713234248,0.16631290762417839,0.2598529643476412
STATIC,92401,43,5,24832,128,0.17917840655953493,34.56857841279772,0.22849895310596594,44.0839056968689,0.8125,0.8173199892044067,0.0,0.17934096721280107,0.1790158459062688,0.12534311614495325,0.19712350336439546
STATIC,92401,43,5,25280,128,0.17677228963024683,46.676652166578506,0.2292004830950743,60.5202956199646,0.78125,0.6738377809524536,0.0,0.17393396715765416,0.1796106121028395,0.23706983166357137,0.15667310895247197
STATIC,92401,43,5,25792,128,0.19262132916421668,51.588286802503795,0.24748861202477562,66.28296852111816,0.859375,0.7788591384887695,0.0,0.14906639875186403,0.23617625957656935,0.13559288844146655,0.21163080940513337
STATIC,92401,43,5,26240,128,0.241336685208396,73.01507245169745,0.30344959104243213,91.80698680877686,0.765625,0.8139258027076721,0.0,0.21929775345317648,0.2633756169636155,0.3145127190686154,0.21694467392165617
STATIC,92401,44,294,21056,128,0.12457213787895224,44.808778524398804,0.15610970561837653,56.15288734436035,0.8125,0.5225294232368469,0.0,0.1336647656387751,0.11547951011912938,0.1540768337322521,0.11473723926118562
STATIC,92401,44,294,21504,128,0.18040645178953515,84.1453745206197,0.24938477572107115,116.31831979751587,0.953125,0.9791635274887085,0.0,0.13215897068055765,0.2286539328985127,0.13507376844058439,0.1955173462391854
STATIC,92401,44,294,22016,128,0.15344394866615718,76.71920925776165,0.2151278237072998,107.56003522872925,0.90625,0.7112118005752563,0.0,0.1760186105831955,0.13086928674911885,0.2398069654110476,0.12465627641786037
STATIC,92401,44,294,22464,128,0.1341849030786398,91.82679329978095,0.16387467918600943,112.14440631866455,0.8125,0.4624653160572052,0.0,0.08834992999660074,0.18001987616067888,0.06594833712741832,0.15693042506238028
STATIC,92401,44,294,22912,128,0.1058827457082126,76.00836406283909,0.1353109508413258,97.1335220336914,0.84375,0.3680856227874756,0.0,0.14071541780255525,0.07105007361386997,0.03353333810501184,0.12999921490927951
STATIC,92401,44,294,23424,128,0.10396562250589036,79.74754509396024,0.138265122028863,106.05721187591553,0.8125,0.3770167827606201,0.0,0.08526230614355282,0.12266893886822788,0.06078471171777036,0.1183592594352637
STATIC,92401,44,294,23872,128,0.21675591439935138,102.6103545612759,0.2639438726998101,124.948721408844,0.65625,0.43973806500434875,0.0,0.26847036695366105,0.1650414618450417,0.06809985657677359,0.26630793367354394
STATIC,92401,44,294,24384,128,0.06255649926239666,25.82933211856418,0.07593073869450631,31.351502895355225,0.921875,0.4247833490371704,0.001953125,0.04937882129366877,0.07573417723112452,0.04224791998410408,0.06932602568849418
STATIC,92401,44,294,24832,128,0.0920119900863728,39.590237077077234,0.11939510837991534,51.3724422454834,0.859375,0.35140812397003174,0.0,0.10903485274411678,0.07498912742862882,0.07637002346694494,0.09722597895951542
STATIC,92401,44,294,25280,128,0.08478935145411504,25.009036148919,0.11204125834905512,33.047120094299316,0.84375,0.42598289251327515,0.001953125,0.067329040919081,0.10224966198914907,0.08445886195680052,0.08489951461988654
STATIC,92401,44,294,25792,128,0.07387279532354005,22.150159072875976,0.09226934578528363,27.666215658187866,0.890625,0.3715309500694275,0.0,0.07017739345363068,0.07756819719344941,0.043659285505229475,0.08394396526297691
STATIC,92401,44,294,26240,128,0.18126637046284816,58.1702146742079,0.21164917179247178,67.9203634262085,0.890625,0.6005675792694092,0.0,0.06615018693165964,0.2963825539940366,0.07782339572450359,0.2157473620422963
STATIC,92401,45,68,21056,128,0.1987569460038235,10.977793304125466,0.2670316690295807,14.748759865760803,0.84375,0.9015279412269592,0.0,0.23482985604728407,0.1626840359603629,0.1828091204568269,0.20407288785282238
STATIC,92401,45,68,21504,128,0.2507853204687918,12.676322452227275,0.32869588445032616,16.614429473876953,0.890625,1.229384422302246,0.0,0.15813102945430887,0.34343961148327473,0.10444642335907957,0.29956495283869594
STATIC,92401,45,68,22016,128,0.15733119184507277,8.401010953055486,0.18539815664808051,9.899702191352844,0.890625,1.0244457721710205,0.0,0.1774198226951967,0.1372425609949488,0.1285574833374088,0.16692242801429405
STATIC,92401,45,68,22464,128,0.14068228346316575,9.062837857670253,0.17705524378367862,11.40600597858429,0.9375,0.8926485776901245,0.0,0.1282173159133469,0.15314725101298465,0.12316938851116625,0.14651991511383225
STATIC,92401,45,68,22912,128,0.3486816566885047,20.401396256022984,0.4571164421039235,26.745925664901733,0.453125,0.8640785217285156,0.0,0.289399639682671,0.40796367369433834,0.16084651645078993,0.4112933701010763
STATIC,92401,45,68,23424,128,0.2889425503078581,7.174404549598695,0.37131253406913867,9.219640135765076,0.9375,1.647150993347168,0.0,0.2686350597910373,0.30925004082467894,0.2789860075825323,0.29226139788296673
STATIC,92401,45,68,23872,128,0.1696857040511392,10.545356472333271,0.228769265478257,14.217187404632568,0.796875,0.6853891611099243,0.0,0.15586203980711502,0.1835093682951634,0.124267238620526,0.1848251925280103
STATIC,92401,45,68,24384,128,0.13112827762095242,8.5800990263621,0.15893611199683694,10.399645328521729,0.953125,0.8438694477081299,0.0,0.12087772785074975,0.14137882739115512,0.14945214914061608,0.12502032044773123
STATIC,92401,45,68,24832,128,0.2960824785316002,18.12946130434672,0.37072008371480414,22.699605345726013,0.640625,1.043326497077942,0.0,0.3358032269470719,0.25636173011612845,0.18071592851612012,0.33453799520342686
STATIC,92401,45,68,25280,128,0.15058281876196838,11.692136017481484,0.20055294845922825,15.572110891342163,0.875,0.7751043438911438,0.0,0.1814928924056159,0.11967274511832082,0.1885113953880671,0.13793995988660213
STATIC,92401,45,68,25792,128,0.2163546327092289,13.870476762453716,0.2683850908800589,17.20614492893219,0.8125,1.0428823232650757,0.0,0.24365272225542767,0.1890565431630301,0.14959178634744916,0.23860891482982213
STATIC,92401,45,68,26240,128,0.2791376523161724,13.501672519577873,0.3530856817531985,17.078481554985046,0.984375,1.7191929817199707,0.0,0.30703356987970687,0.2512417347526379,0.39307034238920574,0.24116008895849458
STATIC,92401,46,237,21056,128,0.18739098019508982,64.58022172715928,0.219462748770603,75.63305854797363,0.84375,0.4773920774459839,0.0,0.2770451208109544,0.09773683957922523,0.10311820590493707,0.21548190495847405
STATIC,92401,46,237,21504,128,0.17678121023132704,73.61343036227757,0.22809879783589715,94.98257732391357,0.796875,0.7854557633399963,0.0,0.11834721507406884,0.2352152053885852,0.12885287843844784,0.19275732082895344
STATIC,92401,46,237,22016,128,0.13060136697327174,50.812296507093635,0.16206874110981595,63.05512046813965,0.78125,0.5481851100921631,0.0,0.12894171857204512,0.13226101537449833,0.11501006103978378,0.13579846895110104
STATIC,92401,46,237,22464,128,0.1371844366748128,59.71703785790338,0.1734820266128376,75.51755142211914,0.6875,0.36862438917160034,0.0,0.0718241977404985,0.20254467560912714,0.060536341231882715,0.1627338018224562
STATIC,92401,46,237,22912,128,0.14082787068982872,62.266495831807454,0.1784492087492688,78.90062427520752,0.59375,0.46868881583213806,0.0,0.1480431622289749,0.1336125791506825,0.08759635586801878,0.15857170896376538
STATIC,92401,46,237,23424,128,0.09064116452992038,38.92422044542101,0.10650890701837067,45.73833751678467,0.875,0.4893184006214142,0.0,0.08848114505595653,0.09280118400388424,0.08149889867215727,0.09368858648250807
STATIC,92401,46,237,23872,128,0.24421732436591315,103.22230648464625,0.28474611592665355,120.3524398803711,0.609375,0.4916856288909912,0.0,0.26899879947202365,0.2194358492598026,0.07684231035857314,0.30000899570169315
STATIC,92401,46,237,24384,128,0.09840095112357031,36.85500763787164,0.12722881283902585,47.652170181274414,0.859375,0.46394047141075134,0.0,0.08877841125796557,0.10802349098917507,0.07335222778840562,0.10675052556862523
STATIC,92401,46,237,24832,128,0.11151868146906063,46.718282445271804,0.14295646971651665,59.888447761535645,0.796875,0.5315661430358887,0.0,0.09240760327529039,0.13062975966283089,0.06596185129005372,0.1267042915287296
STATIC,92401,46,237,25280,128,0.08765547349124123,27.718202251858184,0.1161350784833503,36.72395420074463,0.890625,0.4590914845466614,0.0,0.09060622368803602,0.08470472329444641,0.0965169570979321,0.08470164562234424
STATIC,92401,46,237,25792,128,0.09780394779054971,32.05138166215684,0.13049017515431918,42.763001918792725,0.875,0.4838576912879944,0.0,0.08643509795594556,0.10917279762515386,0.06020033289325765,0.11033848608964707
STATIC,92401,46,237,26240,128,0.20307636819294636,70.74920841852824,0.24553267626450875,85.540442943573,0.703125,0.4510640799999237,0.0,0.11738596786555575,0.288766768520337,0.14051430025587064,0.2239303908386383
STATIC,92401,47,142,21056,128,0.19695161422358426,18.414075411690604,0.24926189236339577,23.304847240447998,0.859375,0.7811570167541504,0.0,0.2681955653650272,0.12570766308214132,0.20869736989239152,0.19303636233398183
STATIC,92401,47,142,21504,128,0.3566145257144792,31.802354203330147,0.4380155189227616,39.06157398223877,0.6875,0.9404089450836182,0.0,0.16062441687712933,0.5526046345518292,0.2028239403611161,0.40787805416560036
STATIC,92401,47,142,22016,128,0.11989672955681317,13.363532135221693,0.1493552334803752,16.64693832397461,0.828125,0.5899302959442139,0.0,0.1423465694716383,0.09744688964198805,0.1295004764246788,0.11669548060085799
STATIC,92401,47,142,22464,128,0.10107211488844114,12.319042454825507,0.12850052001701656,15.662117719650269,0.84375,0.506687581539154,0.0,0.09391735902926537,0.1082268707476169,0.10987743832015417,0.09813700707787014
STATIC,92401,47,142,22912,128,0.1438652509963131,17.99088940090603,0.1882059071748248,23.535854816436768,0.515625,0.47406357526779175,0.0,0.11486186713862126,0.17286863485400494,0.09537345637024414,0.16002918253833606
STATIC,92401,47,142,23424,128,0.08375946958375176,10.297944831848143,0.1030182373292215,12.665745496749878,0.96875,0.522786557674408,0.0,0.07168203653923146,0.09583690262827206,0.05583294587983301,0.09306831081839133
STATIC,92401,47,142,23872,128,0.1190677879498461,14.060476642184788,0.15030577611231388,17.749308109283447,0.75,0.4419936239719391,0.0,0.1393500333446847,0.09878554255500749,0.08107393994221657,0.13173240395238928
STATIC,92401,47,142,24384,128,0.13605410274582308,12.646383852428862,0.17678229062753728,16.43211531639099,0.765625,0.5228841304779053,0.0,0.124221553045769,0.14788665244587718,0.09891077121293473,0.14843521325678588
STATIC,92401,47,142,24832,128,0.18966345790624167,16.380871311823526,0.24347321217884796,21.02831721305847,0.65625,0.5988489389419556,0.0,0.15744151875898107,0.22188539705350224,0.10910857136050614,0.21651508675482015
STATIC,92401,47,142,25280,128,0.14625072547893198,13.769876061545476,0.19253218632018296,18.127392768859863,0.875,0.6939440965652466,0.0,0.17495790964758579,0.11754354131027821,0.2335799402416895,0.11714098722467951
STATIC,92401,47,142,25792,128,0.0974861391345955,9.7728444258372,0.11791528298278117,11.820836544036865,0.890625,0.4781801998615265,0.0,0.08062802128666836,0.1143442569825226,0.04860906899326922,0.11377849584837092
STATIC,92401,47,142,26240,128,0.15474477519660151,16.7537616358863,0.1804614325079769,19.538028478622437,0.78125,0.4939730763435364,0.0,0.10416622307564377,0.2053233273175593,0.14459054739206828,0.15812951779811266
STATIC,92402,40,202,21056,512,0.09783739569176597,14.79281989203559,0.11744693864333862,17.75774383544922,0.953125,0.6579538583755493,0.0,0.09979537799932034,0.09587941338421158,0.08456383921360676,0.10226191451781903
STATIC,92402,40,202,21504,512,0.21272411835018826,39.04297554228041,0.27588583613936013,50.63555574417114,0.703125,0.8491250276565552,0.0,0.1851184788233347,0.24032975787704183,0.1979009905774928,0.21766516094108676
STATIC,92402,40,202,22016,512,0.16140085587946332,27.62784582773844,0.20274681372607234,34.70525407791138,0.875,0.794014036655426,0.0,0.19466394358199834,0.1281377681769283,0.172102955603683,0.15783348930472343
STATIC,92402,40,202,22464,512,0.19665575963259732,37.02440067927043,0.261884865694215,49.305091381073,0.703125,0.6704907417297363,0.0,0.15227462941656814,0.24103688984862653,0.10969497559308608,0.22564268764576775
STATIC,92402,40,202,22912,512,0.13594840894174068,27.719422584109836,0.16933363138741472,34.526556968688965,0.8125,0.4905702769756317,0.0,0.139650201890182,0.13224661599329934,0.054124623962122045,0.1632230039349469
STATIC,92402,40,202,23424,512,0.16626071815399665,42.72094751993815,0.19987112562779863,51.35719347000122,0.71875,0.45054134726524353,0.0,0.1762130109325828,0.1563084253754105,0.22656663178717937,0.14615874694293574
STATIC,92402,40,202,23872,512,0.147338357108795,22.236986287434895,0.19459081024759878,29.368545055389404,0.796875,0.6615524291992188,0.0,0.13791560990877041,0.15676110430881957,0.11725776169499402,0.15736522224672866
STATIC,92402,40,202,24384,512,0.14969564913506755,22.425376680162216,0.18720346762429302,28.04429054260254,0.734375,0.5793911814689636,0.0,0.15200213075857616,0.14738916751155895,0.10201256767394898,0.1655900096221071
STATIC,92402,40,202,24832,512,0.10220663667736653,16.123770088619654,0.12662229843591935,19.975501537322998,0.9375,0.542841374874115,0.0,0.1070122347121138,0.09740103864261926,0.10377727233169112,0.10168309145925832
STATIC,92402,40,202,25280,512,0.08544453534000723,12.743955421447755,0.09756495027341061,14.551701545715332,0.984375,0.5835930109024048,0.0,0.07559248452333796,0.09529658615667652,0.07443161003766327,0.08911551044078854
STATIC,92402,40,202,25792,512,0.14170097355283373,21.416346931457518,0.17783904359160568,26.87816858291626,0.75,0.48365944623947144,0.0,0.0999113905072189,0.1834905565984486,0.0714005066136973,0.16513446253254588
STATIC,92402,40,202,26240,512,0.17729501940854026,33.08966015709771,0.22234467384942685,41.497554302215576,0.703125,0.5621129274368286,0.0,0.1621045292811713,0.19248550953590926,0.1053826497275405,0.20126580930220686
STATIC,92402,41,138,21056,512,0.1610563495073659,33.68795161777072,0.19907062380280643,41.63934898376465,0.828125,0.6437340974807739,0.0,0.17187781015530623,0.15023488885942554,0.10572430382646465,0.17950036473433298
STATIC,92402,41,138,21504,512,0.16904666254044204,38.04573078155518,0.19838019303604726,44.64755058288574,0.859375,0.884758472442627,0.0,0.18104569465211856,0.15704763042876546,0.2660071153946456,0.1367265115890408
STATIC,92402,41,138,22016,512,0.12169352415524687,27.253831778632268,0.15658452031419176,35.067832946777344,0.734375,0.5188968181610107,0.0,0.11254335891897566,0.13084368939151803,0.08363298752631085,0.1343803696982255
STATIC,92402,41,138,22464,512,0.12816147473072587,28.908209504021542,0.16188022804251567,36.51383972167969,0.90625,0.6059967875480652,0.0,0.13906324569372364,0.1172597037677281,0.11446375943821326,0.13272737982823005
STATIC,92402,41,138,22912,512,0.13368316304893343,28.581385421752927,0.16642500773563546,35.581573486328125,0.625,0.4486037492752075,0.0,0.10953386179979052,0.15783246429807635,0.09885371317607841,0.14529297967321844
STATIC,92402,41,138,23424,512,0.09338810750115753,20.34778323703342,0.11518480612715426,25.09693717956543,0.9375,0.48574134707450867,0.0,0.06998319107790231,0.11679302392441276,0.07749050813546711,0.09868730728972101
STATIC,92402,41,138,23872,512,0.12587448440519103,27.486139869689943,0.16022180023269722,34.986270904541016,0.65625,0.4738040268421173,0.0,0.12132481509725823,0.13042415371312382,0.09774052993122567,0.13525246922984613
STATIC,92402,41,138,24384,512,0.2020807959265118,44.11266142527262,0.23558116826162584,51.4255313873291,0.75,0.48067545890808105,0.0,0.28152666857431796,0.12263492327870565,0.07121920092450212,0.24570132759384836
STATIC,92402,41,138,24832,512,0.1643983016034119,34.939463424682614,0.2030667718157912,43.15764808654785,0.515625,0.544489860534668,0.0,0.13085286551919645,0.19794373768762744,0.08893193910479033,0.1895537557696191
STATIC,92402,41,138,25280,512,0.2122953323805945,47.684577242533365,0.2621928172815616,58.89226818084717,0.609375,0.5065595507621765,0.0,0.16524259854876155,0.25934806621242745,0.14061353652318193,0.23618926433306534
STATIC,92402,41,138,25792,512,0.08038678180709921,19.985016441345216,0.10474042222153557,26.039592742919922,0.9375,0.43554937839508057,0.0,0.0796032277196275,0.08117033589457093,0.06719847226629298,0.08478288498736797
STATIC,92402,41,138,26240,512,0.14285802698007474,36.52428128984239,0.17038774124266517,43.562758922576904,0.796875,0.46813276410102844,0.0,0.0957253428887954,0.18999071107135407,0.11400646828950085,0.15247521321026603
STATIC,92402,42,48,21056,512,0.19683784659538484,7.271395267380608,0.2486509278442218,9.185424506664276,0.796875,0.9124578833580017,0.0,0.18130243711868843,0.21237325607208132,0.24087814134645333,0.1821577483450287
STATIC,92402,42,48,21504,512,0.2775471046428931,10.34431723886066,0.3618628321604185,13.48680591583252,0.890625,1.3366618156433105,0.0,0.24602522995604972,0.30906897932973654,0.26281731454773083,0.28245703467461386
STATIC,92402,42,48,22016,512,0.2221438649987033,8.411633745829265,0.2748188373239,10.406208634376526,0.890625,1.1574798822402954,0.0,0.22476542762161886,0.21952230237578782,0.3229279929858865,0.18854915566964228
STATIC,92402,42,48,22464,512,0.40491294290943447,20.444236561987136,0.5512889210012291,27.83482551574707,0.84375,1.6132124662399292,0.0,0.2586727947770041,0.5511530910418647,0.2494033070518422,0.45674948819529854
STATIC,92402,42,48,22912,512,0.21373553939521656,8.984739400280846,0.2769608851591776,11.64252507686615,0.828125,1.0345227718353271,0.0,0.24133248967547632,0.18613858911495676,0.21315923767414335,0.21392763996890762
STATIC,92402,42,48,23424,512,0.7933923079348182,29.84378320773443,0.9262252030198077,34.840348064899445,0.390625,0.9779050350189209,0.0,0.7555198510442784,0.8312647648253582,0.5794217116815158,0.8647158400192524
STATIC,92402,42,48,23872,512,0.1589039711646739,6.282979632748498,0.19869412945207224,7.856261610984802,0.9375,0.9645123481750488,0.0,0.18919320132944145,0.12861474099990627,0.18244091150167907,0.15105832438567215
STATIC,92402,42,48,24384,512,0.18949410009134887,7.725700350602468,0.23875708102664475,9.7341588139534,0.828125,0.9158449172973633,0.0,0.15059105892516392,0.22839714125753385,0.145267096393908,0.20423643465716249
STATIC,92402,42,48,24832,512,0.3717751055494465,15.225267040729522,0.46099406279129795,18.87904167175293,0.453125,0.9336953163146973,0.0,0.2958415019923266,0.4477087091065664,0.3366576931060159,0.3834809096972567
STATIC,92402,42,48,25280,512,0.14825794418717164,6.465193090173933,0.1810976489632961,7.897258222103119,0.859375,0.7062057256698608,0.0,0.13798708267458887,0.15852880569975442,0.19344534319676027,0.13319547785064212
STATIC,92402,42,48,25792,512,0.15425891146482895,6.64626861943139,0.19555204318772235,8.425389468669891,0.765625,0.6826332807540894,0.0,0.14696551850501982,0.16155230442463805,0.1410980802979813,0.15864585518711147
STATIC,92402,42,48,26240,512,0.16359245116240814,8.315277792347803,0.21482735268805708,10.919508218765259,0.859375,0.8179455995559692,0.0,0.14876330168266483,0.1784216006421515,0.16103435941900562,0.164445148410209
