arm,seed,baseline,g0_wall_seconds,generator_fit_wall_seconds,uncached_reference_prep_seconds,standalone_prep_estimate_seconds,baseline_prep_estimate_seconds,additional_prep_seconds,prepared_record_forward_median_seconds,feature_generator_query_mean_seconds,support4_cold_seconds,field_cold_seconds,baseline_field_seconds,field_saving_pct,break_even_episodes,status,timing_limitation
A_NOERROR,92401,A_LOCAL,47.9234363999858,399.02426430000924,251.58664070046507,446.94770069999504,74.52453649998643,372.4231642000086,0.018144899979233742,0.021610719791169686,0.01665760000469163,0.038268319795861316,0.016679968750395346,-129.4268074989906,,NEVER_RECOVERED,Field estimate includes actual feature construction and query mean plus cold support median. Optimizer trajectories include journal IO. Read-only forward benchmark uses prepared records. Not an isolated efficiency proof.
A_NOERROR,92402,A_LOCAL,28.110256699990714,41.56764419999672,122.14782139964518,191.82572229963262,84.18941530000302,107.6363069996296,0.016379399981815368,0.022020489583458886,0.01706370001193136,0.03908418959539024,0.016642837500209378,-134.84090134809367,,NEVER_RECOVERED,Field estimate includes actual feature construction and query mean plus cold support median. Optimizer trajectories include journal IO. Read-only forward benchmark uses prepared records. Not an isolated efficiency proof.
A_SET,92401,A_LOCAL,47.9234363999858,94.34669330000179,251.58664070046507,393.85677040045266,74.52453649998643,319.33223390046624,0.017733599990606308,0.023730260417323734,0.01665760000469163,0.040387860422015365,0.016679968750395346,-142.1339093999088,,NEVER_RECOVERED,Field estimate includes actual feature construction and query mean plus cold support median. Optimizer trajectories include journal IO. Read-only forward benchmark uses prepared records. Not an isolated efficiency proof.
A_SET,92402,A_LOCAL,28.110256699990714,45.065271800005576,122.14782139964518,195.32334989964147,84.18941530000302,111.13393459963845,0.01583839999511838,0.023227152084170182,0.01706370001193136,0.040290852096101545,0.016642837500209378,-142.09124252757178,,NEVER_RECOVERED,Field estimate includes actual feature construction and query mean plus cold support median. Optimizer trajectories include journal IO. Read-only forward benchmark uses prepared records. Not an isolated efficiency proof.
A_TIME,92401,A_LOCAL,47.9234363999858,95.12323870000546,251.58664070046507,394.63331580045633,74.52453649998643,320.1087793004699,0.017855299985967577,0.024114204166532243,0.01665760000469163,0.04077180417122388,0.016679968750395346,-144.43573475074714,,NEVER_RECOVERED,Field estimate includes actual feature construction and query mean plus cold support median. Optimizer trajectories include journal IO. Read-only forward benchmark uses prepared records. Not an isolated efficiency proof.
A_TIME,92402,A_LOCAL,28.110256699990714,218.6753592999885,122.14782139964518,246.7856159999792,84.18941530000302,162.59620069997618,0.01580879997345619,0.023254047919181176,0.01706370001193136,0.040317747931112535,0.016642837500209378,-142.25284859390902,,NEVER_RECOVERED,Field estimate includes actual feature construction and query mean plus cold support median. Optimizer trajectories include journal IO. Read-only forward benchmark uses prepared records. Not an isolated efficiency proof.
