arm,seed,policy,condition,channel,origin,normalized_MSE,raw_MAE
B0,73101,selected,standard,0,15753,0.25097790102055595,0.014424208429704108
B0,73101,selected,standard,0,15754,0.09885771282203316,0.010358640816062688
B0,73101,selected,standard,0,15755,0.0614134189320546,0.008314842273729542
B0,73101,selected,standard,0,15756,0.12410724691398005,0.011072261299565435
B0,73101,selected,standard,0,15757,0.1253853797036882,0.011029320165949562
B0,73101,selected,standard,0,15758,0.11412152060176296,0.011125421347344913
B0,73101,selected,standard,0,15759,0.1408567252024494,0.012318871507545312
B0,73101,selected,standard,0,15768,0.12062408304441881,0.01160878163371235
B0,73101,selected,standard,0,17473,0.009895830200424978,0.004078137780105074
B0,73101,selected,standard,0,17474,0.009198837145970641,0.003919295939678947
B0,73101,selected,standard,0,17475,0.010171142207420802,0.00415598072571059
B0,73101,selected,standard,0,17476,0.01048157643188711,0.004106425534809629
B0,73101,selected,standard,0,17477,0.010125855297729056,0.004034618335030973
B0,73101,selected,standard,0,17478,0.008839153995102557,0.0038660337669774885
B0,73101,selected,standard,0,17479,0.00938139029304085,0.004165402448549867
B0,73101,selected,standard,0,17480,0.00880529815639266,0.004027602154078583
B0,73101,selected,standard,0,17481,0.008722075425567142,0.004171242757948736
B0,73101,selected,standard,0,17482,0.008239144553377556,0.004092218073705832
B0,73101,selected,standard,0,17483,0.007837983332819353,0.003907665612051885
B0,73101,selected,standard,0,17484,0.007792270625961807,0.003902633334261676
B0,73101,selected,standard,0,17485,0.008013284772786492,0.003953521474512916
B0,73101,selected,standard,0,17486,0.010014400650733522,0.004304828572149078
B0,73101,selected,standard,0,17487,0.011005095984207841,0.004482818256939451
B0,73101,selected,standard,0,17488,0.011985209271999043,0.00472017436263462
B0,73101,selected,standard,0,17489,0.01202918729946538,0.0047804697819054135
B0,73101,selected,standard,0,17490,0.010326520654238466,0.004371586194448173
B0,73101,selected,standard,0,17491,0.010953288843235839,0.004506409811166426
B0,73101,selected,standard,0,17492,0.010861422011111866,0.004506034804818531
B0,73101,selected,standard,0,17493,0.009826211495998077,0.0042855997292324905
B0,73101,selected,standard,0,17494,0.009814926003064127,0.0043687969212109845
B0,73101,selected,standard,0,17495,0.012059970986211475,0.00501079404304425
B0,73101,selected,standard,0,17496,0.012154387825108741,0.005199649161721269
B0,73101,selected,standard,1,14035,0.024554518776476422,0.004677596585887174
B0,73101,selected,standard,1,14036,0.018752454793844932,0.004388489791005849
B0,73101,selected,standard,1,14037,0.028693646471788778,0.005123977246694267
B0,73101,selected,standard,1,14038,0.059494702035726675,0.006265806394132475
B0,73101,selected,standard,1,14039,0.09492148833218204,0.006824338891357183
B0,73101,selected,standard,1,14040,0.05437391940309616,0.005856376428405444
B0,73101,selected,standard,1,14041,0.05391902213461492,0.006062062340726455
B0,73101,selected,standard,1,14042,0.044105054403533815,0.005592225236569842
B0,73101,selected,standard,1,14043,0.0547336289725563,0.005979872028405467
B0,73101,selected,standard,1,14044,0.059033568171157354,0.0059045972355330975
B0,73101,selected,standard,1,14045,0.09439240597081544,0.007241771611012519
B0,73101,selected,standard,1,14046,0.10351940628133201,0.0073668977858498685
B0,73101,selected,standard,1,14047,0.11138766144535465,0.007897830815985798
B0,73101,selected,standard,1,14048,0.06738802717985896,0.006756297571584582
B0,73101,selected,standard,1,14049,0.03416458012164864,0.005180747434248526
B0,73101,selected,standard,1,14050,0.03370408457618906,0.005357731533423066
B0,73101,selected,standard,1,14051,0.047585414659900495,0.006018597564784189
B0,73101,selected,standard,1,14052,0.04970579350792767,0.006072965222845475
B0,73101,selected,standard,1,14053,0.05841059593011199,0.006438474260208507
B0,73101,selected,standard,1,14054,0.13516290059487482,0.009027605924010277
B0,73101,selected,standard,1,14055,0.18706812054531316,0.009847110435366629
B0,73101,selected,standard,1,14056,0.07193846060420851,0.006901761480482917
B0,73101,selected,standard,1,14057,0.04666595655849113,0.006120379177729289
B0,73101,selected,standard,1,14058,0.03619822868452106,0.005468432862187424
B0,73101,selected,standard,1,15745,0.29283103248759645,0.011157052856435376
B0,73101,selected,standard,1,15746,0.2504365016983978,0.010692187154293062
B0,73101,selected,standard,1,15747,0.2624377583669087,0.010639576805569229
B0,73101,selected,standard,1,15748,0.262613244032277,0.01079459712219735
B0,73101,selected,standard,1,15749,0.239334026863689,0.010508799056274195
B0,73101,selected,standard,1,15750,0.2155013679955271,0.010078354342840611
B0,73101,selected,standard,1,15751,0.0662694457044718,0.007807121012049416
B0,73101,selected,standard,1,15752,0.11949914859965756,0.008867880375124513
B0,73101,selected,standard,1,15753,0.24237254747318548,0.011736041647257904
B0,73101,selected,standard,1,15754,0.24854828980897448,0.012045874782713751
B0,73101,selected,standard,1,15755,0.2645765926013987,0.012039765471344192
B0,73101,selected,standard,1,15756,0.2638422854948293,0.01222357010214279
B0,73101,selected,standard,1,15757,0.23011917225347042,0.011750779503335555
B0,73101,selected,standard,1,15758,0.22635503417468159,0.01144560168478638
B0,73101,selected,standard,1,15759,0.2197801717763229,0.011108999241764346
B0,73101,selected,standard,1,15768,0.20309367568735806,0.010818482403519252
B0,73101,selected,standard,1,17473,0.06529686716174667,0.010107717945426703
B0,73101,selected,standard,1,17474,0.06499855689916025,0.010097524286806584
B0,73101,selected,standard,1,17475,0.07123052600932363,0.010720396412598589
B0,73101,selected,standard,1,17476,0.07207793655663705,0.010776386612529556
B0,73101,selected,standard,1,17477,0.07190389114910287,0.010715254787541926
B0,73101,selected,standard,1,17478,0.07828662384767227,0.010666359654938182
B0,73101,selected,standard,1,17479,0.07352614318880374,0.010224441788407665
B0,73101,selected,standard,1,17480,0.06222395531443744,0.009967037874708574
B0,73101,selected,standard,1,17481,0.0617628124586137,0.010231057881750166
B0,73101,selected,standard,1,17482,0.05381719952182488,0.009562879585785172
B0,73101,selected,standard,1,17483,0.04848039701772675,0.009164764761614303
B0,73101,selected,standard,1,17484,0.03410854434479069,0.007128892649772268
B0,73101,selected,standard,1,17485,0.02493376766082438,0.006033987372679016
B0,73101,selected,standard,1,17486,0.02732514300518325,0.006218951906698446
B0,73101,selected,standard,1,17487,0.022046854519420133,0.005400207601673902
B0,73101,selected,standard,1,17488,0.016491950365697877,0.004560133691815039
B0,73101,selected,standard,1,17489,0.019099473332754514,0.004921042433877786
B0,73101,selected,standard,1,17490,0.024988774015210147,0.005613990610589584
B0,73101,selected,standard,1,17491,0.03391652584461279,0.006548098770466945
B0,73101,selected,standard,1,17492,0.036101798535529486,0.0067314467702060945
B0,73101,selected,standard,1,17493,0.03802580360705184,0.0069781370844692004
B0,73101,selected,standard,1,17494,0.03883200415206838,0.006959087498982747
B0,73101,selected,standard,1,17495,0.04209531465489283,0.007134594071221849
B0,73101,selected,standard,1,17496,0.03997777500324697,0.007046877473033965
B0,73101,selected,standard,2,14035,0.14846818035105078,0.021362012677639722
B0,73101,selected,standard,2,14036,0.13606119365092165,0.02042306283675134
B0,73101,selected,standard,2,14037,0.12444425975835118,0.018726535587012767
B0,73101,selected,standard,2,14038,0.11616134929949362,0.01827323795395593
B0,73101,selected,standard,2,14039,0.12300560077437632,0.01937131003824373
B0,73101,selected,standard,2,14040,0.1104485867895495,0.017636117040986818
B0,73101,selected,standard,2,14041,0.12577524931559966,0.019470941069597996
B0,73101,selected,standard,2,14042,0.11627503322347765,0.01915193273064991
B0,73101,selected,standard,2,14043,0.11643975889649112,0.018906048701206844
B0,73101,selected,standard,2,14044,0.11743063659597526,0.019268475639447568
B0,73101,selected,standard,2,14045,0.12393908916930607,0.020168199403584004
B0,73101,selected,standard,2,14046,0.11977452517688929,0.019428715737039845
B0,73101,selected,standard,2,14047,0.10587874001672364,0.018330310195311905
B0,73101,selected,standard,2,14048,0.12872990357490025,0.01986501613371074
B0,73101,selected,standard,2,14049,0.1238738538279126,0.0193024193217357
B0,73101,selected,standard,2,14050,0.12246021011448886,0.018724557994306085
B0,73101,selected,standard,2,14051,0.12981143141263723,0.02006873092241585
B0,73101,selected,standard,2,14052,0.10910962239282818,0.018618321391567588
B0,73101,selected,standard,2,14053,0.10234506793039426,0.017742598990599313
B0,73101,selected,standard,2,14054,0.10607176755287585,0.017395675235986712
B0,73101,selected,standard,2,14055,0.13314551030503838,0.019711526978512608
B0,73101,selected,standard,2,14056,0.13190098212669668,0.019501688647518556
B0,73101,selected,standard,2,14057,0.1283260444330163,0.018848578624675674
B0,73101,selected,standard,2,14058,0.12959113995050311,0.01876358934206267
B0,73101,selected,standard,2,15745,0.19359094328044432,0.021791129082565506
B0,73101,selected,standard,2,15746,0.19767061584332216,0.0217184880313774
B0,73101,selected,standard,2,15747,0.20617844653731188,0.0217191674725463
B0,73101,selected,standard,2,15748,0.20259296386543627,0.02127246368303895
B0,73101,selected,standard,2,15749,0.20199560967369423,0.02137220365765194
B0,73101,selected,standard,2,15750,0.18710133822199002,0.021585748687262336
B0,73101,selected,standard,2,15751,0.18653885757853858,0.021803191722556948
B0,73101,selected,standard,2,15752,0.17211579862216486,0.020671548885976276
B0,73101,selected,standard,2,15753,0.16116710928757652,0.019992290151119235
B0,73101,selected,standard,2,15754,0.22103328823184568,0.022709858666732908
B0,73101,selected,standard,2,15755,0.10100298162367143,0.017161723509058358
B0,73101,selected,standard,2,15756,0.12106652374063333,0.018880893391246597
B0,73101,selected,standard,2,15757,0.10030288576436024,0.017400502708057566
B0,73101,selected,standard,2,15758,0.14921607016048213,0.01935271613498529
B0,73101,selected,standard,2,15759,0.1691559802770679,0.02124060276349386
B0,73101,selected,standard,2,15768,0.35613468940545584,0.028243362490708634
B0,73101,selected,standard,2,17473,0.22180448319490764,0.024691755578915276
B0,73101,selected,standard,2,17474,0.20226305380818585,0.022592541091889143
B0,73101,selected,standard,2,17475,0.21728373573039275,0.023611297352736194
B0,73101,selected,standard,2,17476,0.2140955297657677,0.023709944414844114
B0,73101,selected,standard,2,17477,0.21916812418877293,0.024029696646705272
B0,73101,selected,standard,2,17478,0.19040807143397862,0.021485659718637667
B0,73101,selected,standard,2,17479,0.17380364328362655,0.019980140952393415
B0,73101,selected,standard,2,17480,0.1690829465122153,0.01938058704957366
B0,73101,selected,standard,2,17481,0.18602082703977976,0.0190692376156648
B0,73101,selected,standard,2,17482,0.1875042480532739,0.019871011136720577
B0,73101,selected,standard,2,17483,0.1722452413959571,0.018664968579138318
B0,73101,selected,standard,2,17484,0.15917387947390998,0.017170011114329097
B0,73101,selected,standard,2,17485,0.16167266944782596,0.017809730916966995
B0,73101,selected,standard,2,17486,0.17527136005536126,0.018206072728087507
B0,73101,selected,standard,2,17487,0.1662315384842747,0.019036637071395916
B0,73101,selected,standard,2,17488,0.16331007984740953,0.019536370985706646
B0,73101,selected,standard,2,17489,0.18246788865939279,0.020653417387108006
B0,73101,selected,standard,2,17490,0.2547099753976212,0.023409000300243496
B0,73101,selected,standard,2,17491,0.32312929954565245,0.026245623423159125
B0,73101,selected,standard,2,17492,0.3069811656071834,0.025905674032742774
B0,73101,selected,standard,2,17493,0.3201826354723181,0.025772754868244128
B0,73101,selected,standard,2,17494,0.3349192428755281,0.026144238058353465
B0,73101,selected,standard,2,17495,0.316101415358828,0.025839467753097412
B0,73101,selected,standard,2,17496,0.33274108466298274,0.026305260333046313
B0,73101,selected,standard,3,14035,0.009087087167634149,0.0027098866570120068
B0,73101,selected,standard,3,14036,0.00948005501997285,0.0028153409048294036
B0,73101,selected,standard,3,14037,0.009269655912403413,0.0027135587247088568
B0,73101,selected,standard,3,14038,0.01010694474830094,0.002713660403341056
B0,73101,selected,standard,3,14039,0.010974456239680318,0.0028256382727374642
B0,73101,selected,standard,3,14040,0.009685490582557658,0.0026236977045734737
B0,73101,selected,standard,3,14041,0.009103439777280354,0.0024700921357298906
B0,73101,selected,standard,3,14042,0.009131496576428776,0.0024134535185992728
B0,73101,selected,standard,3,14043,0.009752930257766771,0.0025078582510973018
B0,73101,selected,standard,3,14044,0.012142630349696504,0.0028440561950206764
B0,73101,selected,standard,3,14045,0.013237083984517908,0.00304547455466042
B0,73101,selected,standard,3,14046,0.014376471282058356,0.0032447185723731924
B0,73101,selected,standard,3,14047,0.020393280916755158,0.0036154935083041596
B0,73101,selected,standard,3,14048,0.018800613383761603,0.0034194383339956405
B0,73101,selected,standard,3,14049,0.019271649277964178,0.003489927144286533
B0,73101,selected,standard,3,14050,0.019543305883284363,0.0034249650411307814
B0,73101,selected,standard,3,14051,0.019766441274827146,0.0034569609545171266
B0,73101,selected,standard,3,14052,0.020099144542257783,0.0034358747062583767
B0,73101,selected,standard,3,14053,0.01796923125191315,0.0030253972189500933
B0,73101,selected,standard,3,14054,0.018552085470948786,0.003117300829229256
B0,73101,selected,standard,3,14055,0.018470597416060747,0.003119128717544179
B0,73101,selected,standard,3,14056,0.02139201898995607,0.0031677390728766727
B0,73101,selected,standard,3,14057,0.021735034657598597,0.0032547437628110253
B0,73101,selected,standard,3,14058,0.02046603096129246,0.003254925959557295
B0,73101,selected,standard,3,15745,0.4400473121690041,0.009761513923232754
B0,73101,selected,standard,3,15746,0.43422309172530205,0.009774126690936585
B0,73101,selected,standard,3,15747,0.45040380975997407,0.009555707571965954
B0,73101,selected,standard,3,15748,0.447232813646216,0.009680470162754258
B0,73101,selected,standard,3,15749,0.4506584097639212,0.009674223260084788
B0,73101,selected,standard,3,15750,0.443810670642077,0.010010125467181203
B0,73101,selected,standard,3,15751,0.4302881422881506,0.009567392656579613
B0,73101,selected,standard,3,15752,0.37899705963071084,0.009883147952084741
B0,73101,selected,standard,3,15753,0.370188180185595,0.00971942857671529
B0,73101,selected,standard,3,15754,0.35209394974846636,0.009855473803045849
B0,73101,selected,standard,3,15755,0.4053653329280291,0.009709414725626508
B0,73101,selected,standard,3,15756,0.3790512649297256,0.00957550974184026
B0,73101,selected,standard,3,15757,0.41464861119256385,0.009759086680971085
B0,73101,selected,standard,3,15758,0.40797947524730055,0.009733966142870485
B0,73101,selected,standard,3,15759,0.35012034636272943,0.009442519803531469
B0,73101,selected,standard,3,15768,0.38481194157199594,0.010034689531226952
B0,73101,selected,standard,3,17473,0.17031291789705846,0.012750079882393281
B0,73101,selected,standard,3,17474,0.16612818314936084,0.012595707200281324
B0,73101,selected,standard,3,17475,0.16277460825043014,0.012791280711442232
B0,73101,selected,standard,3,17476,0.17265341704152315,0.013153589989803732
B0,73101,selected,standard,3,17477,0.1540556607269268,0.012634037215076388
B0,73101,selected,standard,3,17478,0.14277579657389314,0.012016873937721056
B0,73101,selected,standard,3,17479,0.1270716879681887,0.011243206213104229
B0,73101,selected,standard,3,17480,0.11278280559552933,0.010723764279360573
B0,73101,selected,standard,3,17481,0.1067712717931824,0.010662739502700668
B0,73101,selected,standard,3,17482,0.08404568285188123,0.009212752363396188
B0,73101,selected,standard,3,17483,0.0768017296583418,0.008775248611407976
B0,73101,selected,standard,3,17484,0.06610685516727184,0.008190731148421764
B0,73101,selected,standard,3,17485,0.06778074413269906,0.008099107467010617
B0,73101,selected,standard,3,17486,0.053896195101058496,0.006910241649424037
B0,73101,selected,standard,3,17487,0.05296877061439322,0.006732996136198442
B0,73101,selected,standard,3,17488,0.05247870016365073,0.00617539532352239
B0,73101,selected,standard,3,17489,0.04983060938368311,0.005985711519916853
B0,73101,selected,standard,3,17490,0.048851853662910484,0.005766357222261528
B0,73101,selected,standard,3,17491,0.0685925431727941,0.007115835212667783
B0,73101,selected,standard,3,17492,0.07630619368584764,0.007226276156927149
B0,73101,selected,standard,3,17493,0.07991883393898354,0.0073972702697540325
B0,73101,selected,standard,3,17494,0.07227027432340968,0.0073327133708323035
B0,73101,selected,standard,3,17495,0.08783591139441066,0.00814489411804825
B0,73101,selected,standard,3,17496,0.07180410154479376,0.007471563477379581
B0,73101,fixed512,standard,0,14035,0.08901544183586635,0.006110759958066046
B0,73101,fixed512,standard,0,14036,0.08964261849617457,0.0061767065039525434
B0,73101,fixed512,standard,0,14037,0.08810959016136667,0.005995812253902356
B0,73101,fixed512,standard,0,14038,0.0876501959660213,0.006078808610637983
B0,73101,fixed512,standard,0,14039,0.09167704184753896,0.007584180501227577
B0,73101,fixed512,standard,0,14040,0.09013558516751279,0.00624746980400135
B0,73101,fixed512,standard,0,14041,0.08858208586473831,0.00587909412390242
B0,73101,fixed512,standard,0,14042,0.08986181626497584,0.006105486886389553
B0,73101,fixed512,standard,0,14043,0.08776475098205784,0.0059333736419056845
B0,73101,fixed512,standard,0,14044,0.08718627676070158,0.005712648578484854
B0,73101,fixed512,standard,0,14045,0.08448669453410984,0.006094886492503187
B0,73101,fixed512,standard,0,14046,0.08210206942078298,0.005864129551313817
B0,73101,fixed512,standard,0,14047,0.06890318122571705,0.006508485571543376
B0,73101,fixed512,standard,0,14048,0.07967407998199842,0.006166238344150285
B0,73101,fixed512,standard,0,14049,0.07946677105196247,0.005829740749796232
B0,73101,fixed512,standard,0,14050,0.08019664831993438,0.006037626203149557
B0,73101,fixed512,standard,0,14051,0.08179085483809369,0.006186172453810771
B0,73101,fixed512,standard,0,14052,0.08198600322051526,0.006311953423917293
B0,73101,fixed512,standard,0,14053,0.07872332704131534,0.005887051285430788
B0,73101,fixed512,standard,0,14054,0.08014289864539424,0.005589045413583518
B0,73101,fixed512,standard,0,14055,0.08151769306538907,0.005734106163308025
B0,73101,fixed512,standard,0,14056,0.08516920799944316,0.005963514421569804
B0,73101,fixed512,standard,0,14057,0.08387799361417768,0.005856271001696587
B0,73101,fixed512,standard,0,14058,0.0863435759956591,0.00589940843526274
B0,73101,fixed512,standard,0,15745,0.9275906158597773,0.023372295745834704
B0,73101,fixed512,standard,0,15746,0.8791374066935308,0.020957817979281146
B0,73101,fixed512,standard,0,15747,0.8138370026544908,0.019864985328974825
B0,73101,fixed512,standard,0,15748,0.8075469944987127,0.0198941060366109
B0,73101,fixed512,standard,0,15749,0.811445266538018,0.020553025334763032
B0,73101,fixed512,standard,0,15750,0.6365234439916153,0.017868108502589165
B0,73101,fixed512,standard,0,15751,0.6442600812305631,0.018793956759323674
B0,73101,fixed512,standard,0,15752,0.6191939431295451,0.018335010896498957
B0,73101,fixed512,standard,0,15753,0.18713978466802872,0.012348353327065706
B0,73101,fixed512,standard,0,15754,0.07734040870817287,0.008177262089836101
B0,73101,fixed512,standard,0,15755,0.11143479577721072,0.0091399110019207
B0,73101,fixed512,standard,0,15756,0.07644239482650549,0.0077545938897877935
B0,73101,fixed512,standard,0,15757,0.07211565855320448,0.007635379023849964
B0,73101,fixed512,standard,0,15758,0.050004008796699584,0.007926938991559048
B0,73101,fixed512,standard,0,15759,0.08179726503521706,0.010097645651859541
B0,73101,fixed512,standard,0,15768,0.04264261122313361,0.008481455625221132
B0,73101,fixed512,standard,0,17473,0.01395212200230242,0.004832907884071271
B0,73101,fixed512,standard,0,17474,0.013897050653686288,0.0047229452954605225
B0,73101,fixed512,standard,0,17475,0.014577262637164497,0.004797797048526506
B0,73101,fixed512,standard,0,17476,0.0168398468679628,0.00504561425819993
B0,73101,fixed512,standard,0,17477,0.01699397323542124,0.004937055019599695
B0,73101,fixed512,standard,0,17478,0.012233503732909585,0.00427087731435895
B0,73101,fixed512,standard,0,17479,0.011523166852112738,0.004499676651321352
B0,73101,fixed512,standard,0,17480,0.008267203504086185,0.004047864085063339
B0,73101,fixed512,standard,0,17481,0.009169191154910083,0.004370703713409603
B0,73101,fixed512,standard,0,17482,0.008537969206318243,0.004345687389746309
B0,73101,fixed512,standard,0,17483,0.007824277697064088,0.004008757910132409
B0,73101,fixed512,standard,0,17484,0.008650525375278528,0.004212002140842378
B0,73101,fixed512,standard,0,17485,0.00819934212329322,0.004183910849566261
B0,73101,fixed512,standard,0,17486,0.01041924225462521,0.0045095973065743845
B0,73101,fixed512,standard,0,17487,0.009661816272262772,0.0041885564614087345
B0,73101,fixed512,standard,0,17488,0.01345222488265795,0.005160898013599217
B0,73101,fixed512,standard,0,17489,0.012634421247334757,0.004948609882655244
B0,73101,fixed512,standard,0,17490,0.012038072151837881,0.004687010902538895
B0,73101,fixed512,standard,0,17491,0.014096967217562687,0.005025841042151054
B0,73101,fixed512,standard,0,17492,0.014954741368128771,0.005228780924218396
B0,73101,fixed512,standard,0,17493,0.01395525338626255,0.005042015872399012
B0,73101,fixed512,standard,0,17494,0.012158525112334844,0.004801208410412074
B0,73101,fixed512,standard,0,17495,0.01264155177461114,0.005090906485480567
B0,73101,fixed512,standard,0,17496,0.01221361871710062,0.005334104657918215
B0,73101,fixed512,standard,1,14035,0.056189208474333674,0.006813407746826609
B0,73101,fixed512,standard,1,14036,0.02929185665836827,0.005726966892369091
B0,73101,fixed512,standard,1,14037,0.037713756541671334,0.006188128595302502
B0,73101,fixed512,standard,1,14038,0.06271944932012612,0.007045801760690907
B0,73101,fixed512,standard,1,14039,0.09144535424113048,0.007341962461359798
B0,73101,fixed512,standard,1,14040,0.05169595799373663,0.006237644178854922
B0,73101,fixed512,standard,1,14041,0.06782397530255592,0.007090031738455097
B0,73101,fixed512,standard,1,14042,0.06950476091503206,0.0072442185517400505
B0,73101,fixed512,standard,1,14043,0.09600021615041088,0.008034562854034205
B0,73101,fixed512,standard,1,14044,0.07766484446226063,0.00728562820982188
B0,73101,fixed512,standard,1,14045,0.11334033301606516,0.007800041896166901
B0,73101,fixed512,standard,1,14046,0.09246002515000962,0.007309530279288688
B0,73101,fixed512,standard,1,14047,0.05141774294123505,0.006527132079501947
B0,73101,fixed512,standard,1,14048,0.03389199668806372,0.005632165219821035
B0,73101,fixed512,standard,1,14049,0.03264550307259148,0.005663165485610564
B0,73101,fixed512,standard,1,14050,0.03815474188092796,0.0061340335698798305
B0,73101,fixed512,standard,1,14051,0.05636818029655812,0.006701030595041811
B0,73101,fixed512,standard,1,14052,0.050736202429782405,0.006370814042041699
B0,73101,fixed512,standard,1,14053,0.05378255594963663,0.006329133821899692
B0,73101,fixed512,standard,1,14054,0.08753485354137476,0.0074553456810613475
B0,73101,fixed512,standard,1,14055,0.08614906541359872,0.007205347223083179
B0,73101,fixed512,standard,1,14056,0.04493674793807433,0.006187285315617919
B0,73101,fixed512,standard,1,14057,0.053737363366647896,0.006745331691267589
B0,73101,fixed512,standard,1,14058,0.0562152817507069,0.00700832537362973
B0,73101,fixed512,standard,1,15745,0.2666424353587233,0.011680558140948413
B0,73101,fixed512,standard,1,15746,0.2057984647236887,0.010996869562380015
B0,73101,fixed512,standard,1,15747,0.21443018159184227,0.010909921148419379
B0,73101,fixed512,standard,1,15748,0.24406822514442705,0.011049757363585133
B0,73101,fixed512,standard,1,15749,0.24928956041649739,0.011057927558509012
B0,73101,fixed512,standard,1,15750,0.178355390315002,0.009385964519903063
B0,73101,fixed512,standard,1,15751,0.0663599465259062,0.00706493745384117
B0,73101,fixed512,standard,1,15752,0.11608928645361342,0.008473699725295106
B0,73101,fixed512,standard,1,15753,0.28047418106330174,0.012212740953142445
B0,73101,fixed512,standard,1,15754,0.2837063848886607,0.01288260312670221
B0,73101,fixed512,standard,1,15755,0.30176720590517586,0.013168142814499637
B0,73101,fixed512,standard,1,15756,0.2993531852659412,0.013267169171447555
B0,73101,fixed512,standard,1,15757,0.2937620129594743,0.01298687572280566
B0,73101,fixed512,standard,1,15758,0.232715133740524,0.011507529456044238
B0,73101,fixed512,standard,1,15759,0.24010453030358433,0.010993307515482107
B0,73101,fixed512,standard,1,15768,0.2262579189465306,0.01097697064448148
B0,73101,fixed512,standard,1,17473,0.06973921598220935,0.010302860842707257
B0,73101,fixed512,standard,1,17474,0.07070722581335032,0.010245971545390786
B0,73101,fixed512,standard,1,17475,0.07927865925016304,0.01107383965489765
B0,73101,fixed512,standard,1,17476,0.080552712733985,0.011048371570619444
B0,73101,fixed512,standard,1,17477,0.07736034985769889,0.010658214500670631
B0,73101,fixed512,standard,1,17478,0.0798551386373735,0.010363403564629456
B0,73101,fixed512,standard,1,17479,0.07601277206292463,0.01005739559860279
B0,73101,fixed512,standard,1,17480,0.060499829106500334,0.009659144745146236
B0,73101,fixed512,standard,1,17481,0.05632558054665942,0.00964940091104557
B0,73101,fixed512,standard,1,17482,0.05142012194503498,0.009192876010450225
B0,73101,fixed512,standard,1,17483,0.05002273441938726,0.009195843208084503
B0,73101,fixed512,standard,1,17484,0.03686896966119773,0.007223869967460633
B0,73101,fixed512,standard,1,17485,0.025649061321105966,0.005818655133744081
B0,73101,fixed512,standard,1,17486,0.027539951052875034,0.005805689936379592
B0,73101,fixed512,standard,1,17487,0.021680044774558187,0.005139957989131412
B0,73101,fixed512,standard,1,17488,0.017238496750616845,0.00482547954240193
B0,73101,fixed512,standard,1,17489,0.022886445352450994,0.00551912222057581
B0,73101,fixed512,standard,1,17490,0.03632562661661545,0.006586939217212299
B0,73101,fixed512,standard,1,17491,0.04952666719323407,0.007709220842644572
B0,73101,fixed512,standard,1,17492,0.05303465058545855,0.008106834027729928
B0,73101,fixed512,standard,1,17493,0.05564825751635677,0.008436062390357256
B0,73101,fixed512,standard,1,17494,0.04638499208705821,0.007668403650137286
B0,73101,fixed512,standard,1,17495,0.04202472260198171,0.006996551759478946
B0,73101,fixed512,standard,1,17496,0.041663817611495325,0.007087640719301999
B0,73101,fixed512,standard,2,14035,0.21835707286352046,0.025824390761802596
B0,73101,fixed512,standard,2,14036,0.18993660807972423,0.022966793711359304
B0,73101,fixed512,standard,2,14037,0.15250776308289365,0.020880541752278808
B0,73101,fixed512,standard,2,14038,0.15341144524159908,0.019467340551068385
B0,73101,fixed512,standard,2,14039,0.13680861638678013,0.019653161155804993
