candidate,arm,seed,batch,round,repeat,seconds,peak_allocated,peak_reserved
B,MEMBER,92301,1,0,8,0.01687990000937134,260998656,306184192
B,MEMBER,92301,1,0,9,0.01676460000453517,260998656,306184192
B,MEMBER,92301,1,0,10,0.016997600003378466,260998656,306184192
B,MEMBER,92301,1,0,11,0.017155799985630438,260998656,306184192
B,MEMBER,92301,1,0,12,0.01729789999080822,260998656,306184192
B,MEMBER,92301,1,0,13,0.01799730001948774,260998656,306184192
B,MEMBER,92301,1,0,14,0.017600799998035654,260998656,306184192
B,MEMBER,92301,8,0,0,0.024191100004827604,263582720,308281344
B,MEMBER,92301,8,0,1,0.024361599993426353,263582720,308281344
B,MEMBER,92301,8,0,2,0.02377090000663884,263582720,308281344
B,MEMBER,92301,8,0,3,0.024205399997299537,263582720,308281344
B,MEMBER,92301,8,0,4,0.024029499996686354,263582720,308281344
B,MEMBER,92301,8,0,5,0.02446730001247488,263582720,308281344
B,MEMBER,92301,8,0,6,0.023780699993949383,263582720,308281344
B,MEMBER,92301,8,0,7,0.025059100007638335,263582720,308281344
B,MEMBER,92301,8,0,8,0.023908200004370883,263582720,308281344
B,MEMBER,92301,8,0,9,0.02385250001680106,263582720,308281344
B,MEMBER,92301,8,0,10,0.02437109997845255,263582720,308281344
B,MEMBER,92301,8,0,11,0.024221700005000457,263582720,308281344
B,MEMBER,92301,8,0,12,0.023808199999621138,263582720,308281344
B,MEMBER,92301,8,0,13,0.023937899997690693,263582720,308281344
B,MEMBER,92301,8,0,14,0.024220299994340166,263582720,308281344
B,SCENARIO3,92301,1,0,0,0.016212799993809313,260988416,306184192
B,SCENARIO3,92301,1,0,1,0.016343299997970462,260988416,306184192
B,SCENARIO3,92301,1,0,2,0.01598070000181906,260988416,306184192
B,SCENARIO3,92301,1,0,3,0.015783799986820668,260988416,306184192
B,SCENARIO3,92301,1,0,4,0.01611389999743551,260988416,306184192
B,SCENARIO3,92301,1,0,5,0.01612139999633655,260988416,306184192
B,SCENARIO3,92301,1,0,6,0.016945399984251708,260988416,306184192
B,SCENARIO3,92301,1,0,7,0.01689159998204559,260988416,306184192
B,SCENARIO3,92301,1,0,8,0.016594399989116937,260988416,306184192
B,SCENARIO3,92301,1,0,9,0.016261399985523894,260988416,306184192
B,SCENARIO3,92301,1,0,10,0.016781499987700954,260988416,306184192
B,SCENARIO3,92301,1,0,11,0.01602499998989515,260988416,306184192
B,SCENARIO3,92301,1,0,12,0.016091299999970943,260988416,306184192
B,SCENARIO3,92301,1,0,13,0.015893900010269135,260988416,306184192
B,SCENARIO3,92301,1,0,14,0.015740200004074723,260988416,306184192
B,SCENARIO3,92301,8,0,0,0.017302899999776855,263384064,308281344
B,SCENARIO3,92301,8,0,1,0.016747799993027,263384064,308281344
B,SCENARIO3,92301,8,0,2,0.01683979999506846,263384064,308281344
B,SCENARIO3,92301,8,0,3,0.01675389998126775,263384064,308281344
B,SCENARIO3,92301,8,0,4,0.016952200006926432,263384064,308281344
B,SCENARIO3,92301,8,0,5,0.01692900000489317,263384064,308281344
B,SCENARIO3,92301,8,0,6,0.016814999980852008,263384064,308281344
B,SCENARIO3,92301,8,0,7,0.017037500016158447,263384064,308281344
B,SCENARIO3,92301,8,0,8,0.01669630000833422,263384064,308281344
B,SCENARIO3,92301,8,0,9,0.016651299985824153,263384064,308281344
B,SCENARIO3,92301,8,0,10,0.01672409998718649,263384064,308281344
B,SCENARIO3,92301,8,0,11,0.016441699990537018,263384064,308281344
B,SCENARIO3,92301,8,0,12,0.01695839999592863,263384064,308281344
B,SCENARIO3,92301,8,0,13,0.017032899981131777,263384064,308281344
B,SCENARIO3,92301,8,0,14,0.016857999988133088,263384064,308281344
B,F0,0,1,0,0,0.012897800013888627,259761152,304087040
B,F0,0,1,0,1,0.01270320001640357,259761152,304087040
B,F0,0,1,0,2,0.01209589999052696,259761152,304087040
B,F0,0,1,0,3,0.012090600008377805,259761152,304087040
B,F0,0,1,0,4,0.012153299991041422,259761152,304087040
B,F0,0,1,0,5,0.012203699996462092,259761152,304087040
B,F0,0,1,0,6,0.012653199984924868,259761152,304087040
B,F0,0,1,0,7,0.012792699999408796,259761152,304087040
B,F0,0,1,0,8,0.013353400019695982,259761152,304087040
B,F0,0,1,0,9,0.013844399974914268,259761152,304087040
B,F0,0,1,0,10,0.013839199993526563,259761152,304087040
B,F0,0,1,0,11,0.013540699990699068,259761152,304087040
B,F0,0,1,0,12,0.012764999992214143,259761152,304087040
B,F0,0,1,0,13,0.01294469999265857,259761152,304087040
B,F0,0,1,0,14,0.012846600002376363,259761152,304087040
B,F0,0,8,0,0,0.012822499993490055,262090752,308281344
B,F0,0,8,0,1,0.013167900004191324,262090752,308281344
B,F0,0,8,0,2,0.01319080000394024,262090752,308281344
B,F0,0,8,0,3,0.013244900008430704,262090752,308281344
B,F0,0,8,0,4,0.012722299987217411,262090752,308281344
B,F0,0,8,0,5,0.012806199985789135,262090752,308281344
B,F0,0,8,0,6,0.012576599983731285,262090752,308281344
B,F0,0,8,0,7,0.01266040001064539,262090752,308281344
B,F0,0,8,0,8,0.012662200024351478,262090752,308281344
B,F0,0,8,0,9,0.013126600009854883,262090752,308281344
B,F0,0,8,0,10,0.013501400011591613,262090752,308281344
B,F0,0,8,0,11,0.01257140000234358,262090752,308281344
B,F0,0,8,0,12,0.01281290000770241,262090752,308281344
B,F0,0,8,0,13,0.01284690000466071,262090752,308281344
B,F0,0,8,0,14,0.01260109999566339,262090752,308281344
B,NAIVE,0,1,0,0,0.00040389999048784375,68175872,230686720
B,NAIVE,0,1,0,1,0.0002883999841287732,68175872,230686720
B,NAIVE,0,1,0,2,0.0002610999799799174,68175872,230686720
B,NAIVE,0,1,0,3,0.0002536999818403274,68175872,230686720
B,NAIVE,0,1,0,4,0.00029039999935775995,68175872,230686720
B,NAIVE,0,1,0,5,0.00025480001932010055,68175872,230686720
B,NAIVE,0,1,0,6,0.0002502000133972615,68175872,230686720
B,NAIVE,0,1,0,7,0.0002601000014692545,68175872,230686720
B,NAIVE,0,1,0,8,0.0002489000034984201,68175872,230686720
B,NAIVE,0,1,0,9,0.0002510999911464751,68175872,230686720
B,NAIVE,0,1,0,10,0.0002471000188961625,68175872,230686720
B,NAIVE,0,1,0,11,0.00024750002194195986,68175872,230686720
B,NAIVE,0,1,0,12,0.00024679998750798404,68175872,230686720
B,NAIVE,0,1,0,13,0.00025010001263581216,68175872,230686720
B,NAIVE,0,1,0,14,0.00025110002025030553,68175872,230686720
B,NAIVE,0,8,0,0,0.0002632999967318028,68175872,230686720
B,NAIVE,0,8,0,1,0.00027210000553168356,68175872,230686720
B,NAIVE,0,8,0,2,0.0002749999985098839,68175872,230686720
B,NAIVE,0,8,0,3,0.0002730999840423465,68175872,230686720
B,NAIVE,0,8,0,4,0.0002688000095076859,68175872,230686720
B,NAIVE,0,8,0,5,0.00027409999165683985,68175872,230686720
B,NAIVE,0,8,0,6,0.00027119999867863953,68175872,230686720
B,NAIVE,0,8,0,7,0.0002747999969869852,68175872,230686720
B,NAIVE,0,8,0,8,0.0002688000095076859,68175872,230686720
B,NAIVE,0,8,0,9,0.0002731999848037958,68175872,230686720
B,NAIVE,0,8,0,10,0.0002671999973244965,68175872,230686720
B,NAIVE,0,8,0,11,0.00027049999334849417,68175872,230686720
B,NAIVE,0,8,0,12,0.0003102000046055764,68175872,230686720
B,NAIVE,0,8,0,13,0.00028979999478906393,68175872,230686720
B,NAIVE,0,8,0,14,0.00026870000874623656,68175872,230686720
B,GBQR,0,1,0,0,0.0029612999933306128,68175872,230686720
B,GBQR,0,1,0,1,0.00298250000923872,68175872,230686720
B,GBQR,0,1,0,2,0.0030812000040896237,68175872,230686720
B,GBQR,0,1,0,3,0.00304920002236031,68175872,230686720
B,GBQR,0,1,0,4,0.003032700013136491,68175872,230686720
B,GBQR,0,1,0,5,0.003028000006452203,68175872,230686720
B,GBQR,0,1,0,6,0.0030343999969772995,68175872,230686720
B,GBQR,0,1,0,7,0.003085999982431531,68175872,230686720
B,GBQR,0,1,0,8,0.0030399000097531825,68175872,230686720
B,GBQR,0,1,0,9,0.0030260000203270465,68175872,230686720
B,GBQR,0,1,0,10,0.0029442999802995473,68175872,230686720
B,GBQR,0,1,0,11,0.0030091999797150493,68175872,230686720
B,GBQR,0,1,0,12,0.003041899995878339,68175872,230686720
B,GBQR,0,1,0,13,0.0030891000060364604,68175872,230686720
B,GBQR,0,1,0,14,0.0030163000046741217,68175872,230686720
B,GBQR,0,8,0,0,0.005984299990814179,68175872,230686720
B,GBQR,0,8,0,1,0.005911299987928942,68175872,230686720
B,GBQR,0,8,0,2,0.0058564999781083316,68175872,230686720
B,GBQR,0,8,0,3,0.005765700014308095,68175872,230686720
B,GBQR,0,8,0,4,0.005767399998148903,68175872,230686720
B,GBQR,0,8,0,5,0.005794400000013411,68175872,230686720
B,GBQR,0,8,0,6,0.005776100006187335,68175872,230686720
B,GBQR,0,8,0,7,0.005723300011595711,68175872,230686720
B,GBQR,0,8,0,8,0.005737700004829094,68175872,230686720
B,GBQR,0,8,0,9,0.005826100008562207,68175872,230686720
B,GBQR,0,8,0,10,0.005636600020807236,68175872,230686720
B,GBQR,0,8,0,11,0.005560100020375103,68175872,230686720
B,GBQR,0,8,0,12,0.005642199976136908,68175872,230686720
B,GBQR,0,8,0,13,0.0055976999865379184,68175872,230686720
B,GBQR,0,8,0,14,0.005651199986459687,68175872,230686720
B,GBQR,0,1,1,0,0.0031245000136550516,68175872,230686720
B,GBQR,0,1,1,1,0.0030621000041719526,68175872,230686720
B,GBQR,0,1,1,2,0.00319429999217391,68175872,230686720
B,GBQR,0,1,1,3,0.0030261999927461147,68175872,230686720
B,GBQR,0,1,1,4,0.003125699993688613,68175872,230686720
B,GBQR,0,1,1,5,0.0030288999842014164,68175872,230686720
B,GBQR,0,1,1,6,0.003190899995388463,68175872,230686720
B,GBQR,0,1,1,7,0.0030113999964669347,68175872,230686720
B,GBQR,0,1,1,8,0.0030956999980844557,68175872,230686720
B,GBQR,0,1,1,9,0.0031343000009655952,68175872,230686720
B,GBQR,0,1,1,10,0.0030417000234592706,68175872,230686720
B,GBQR,0,1,1,11,0.003104700008407235,68175872,230686720
B,GBQR,0,1,1,12,0.0030621000041719526,68175872,230686720
B,GBQR,0,1,1,13,0.0030627000087406486,68175872,230686720
B,GBQR,0,1,1,14,0.002971799985971302,68175872,230686720
B,GBQR,0,8,1,0,0.005607400002190843,68175872,230686720
B,GBQR,0,8,1,1,0.005642199976136908,68175872,230686720
B,GBQR,0,8,1,2,0.005655000015394762,68175872,230686720
B,GBQR,0,8,1,3,0.005705899995518848,68175872,230686720
B,GBQR,0,8,1,4,0.005765199981397018,68175872,230686720
B,GBQR,0,8,1,5,0.005795400007627904,68175872,230686720
B,GBQR,0,8,1,6,0.0057302000059280545,68175872,230686720
B,GBQR,0,8,1,7,0.005715200008125976,68175872,230686720
B,GBQR,0,8,1,8,0.005791800009319559,68175872,230686720
B,GBQR,0,8,1,9,0.005734000005759299,68175872,230686720
B,GBQR,0,8,1,10,0.005691600003046915,68175872,230686720
B,GBQR,0,8,1,11,0.005689200013875961,68175872,230686720
B,GBQR,0,8,1,12,0.005743899993831292,68175872,230686720
B,GBQR,0,8,1,13,0.0055958000011742115,68175872,230686720
B,GBQR,0,8,1,14,0.00560189998941496,68175872,230686720
B,NAIVE,0,1,1,0,0.00024580000899732113,68175872,230686720
B,NAIVE,0,1,1,1,0.00026519998209550977,68175872,230686720
B,NAIVE,0,1,1,2,0.0002528000040911138,68175872,230686720
B,NAIVE,0,1,1,3,0.00024850000045262277,68175872,230686720
B,NAIVE,0,1,1,4,0.0002440999960526824,68175872,230686720
B,NAIVE,0,1,1,5,0.00024930000654421747,68175872,230686720
B,NAIVE,0,1,1,6,0.00025099999038502574,68175872,230686720
B,NAIVE,0,1,1,7,0.00025060001644305885,68175872,230686720
B,NAIVE,0,1,1,8,0.0002454000059515238,68175872,230686720
B,NAIVE,0,1,1,9,0.00024950000806711614,68175872,230686720
B,NAIVE,0,1,1,10,0.0002494999789632857,68175872,230686720
B,NAIVE,0,1,1,11,0.000249599979724735,68175872,230686720
B,NAIVE,0,1,1,12,0.00024759999359957874,68175872,230686720
B,NAIVE,0,1,1,13,0.0002455000067129731,68175872,230686720
B,NAIVE,0,1,1,14,0.00025499999173916876,68175872,230686720
B,NAIVE,0,8,1,0,0.0002607999776955694,68175872,230686720
B,NAIVE,0,8,1,1,0.0002778000198304653,68175872,230686720
B,NAIVE,0,8,1,2,0.0002716000017244369,68175872,230686720
B,NAIVE,0,8,1,3,0.0002681999758351594,68175872,230686720
B,NAIVE,0,8,1,4,0.00026780000189319253,68175872,230686720
B,NAIVE,0,8,1,5,0.0002708999963942915,68175872,230686720
B,NAIVE,0,8,1,6,0.0002738000184763223,68175872,230686720
B,NAIVE,0,8,1,7,0.0002756999747361988,68175872,230686720
B,NAIVE,0,8,1,8,0.0002677000011317432,68175872,230686720
B,NAIVE,0,8,1,9,0.0002696000155992806,68175872,230686720
B,NAIVE,0,8,1,10,0.00026790000265464187,68175872,230686720
B,NAIVE,0,8,1,11,0.00026790000265464187,68175872,230686720
B,NAIVE,0,8,1,12,0.0002660999889485538,68175872,230686720
B,NAIVE,0,8,1,13,0.00026610001805238426,68175872,230686720
B,NAIVE,0,8,1,14,0.00026560001424513757,68175872,230686720
B,F0,0,1,1,0,0.0156962999899406,259761152,304087040
B,F0,0,1,1,1,0.01560119999339804,259761152,304087040
B,F0,0,1,1,2,0.01658190001035109,259761152,304087040
B,F0,0,1,1,3,0.015729000006103888,259761152,304087040
B,F0,0,1,1,4,0.018048600002657622,259761152,304087040
B,F0,0,1,1,5,0.014311299979453906,259761152,304087040
B,F0,0,1,1,6,0.013044599996646866,259761152,304087040
B,F0,0,1,1,7,0.013214099977631122,259761152,304087040
B,F0,0,1,1,8,0.012369400006718934,259761152,304087040
B,F0,0,1,1,9,0.012142899999162182,259761152,304087040
B,F0,0,1,1,10,0.012161200022092089,259761152,304087040
B,F0,0,1,1,11,0.012200800003483891,259761152,304087040
B,F0,0,1,1,12,0.012387499999022111,259761152,304087040
B,F0,0,1,1,13,0.01222459998098202,259761152,304087040
B,F0,0,1,1,14,0.012277500005438924,259761152,304087040
B,F0,0,8,1,0,0.01278910000110045,262090752,308281344
B,F0,0,8,1,1,0.012988300004508346,262090752,308281344
B,F0,0,8,1,2,0.01298909998149611,262090752,308281344
B,F0,0,8,1,3,0.012646499992115423,262090752,308281344
B,F0,0,8,1,4,0.013016499986406416,262090752,308281344
B,F0,0,8,1,5,0.012790799984941259,262090752,308281344
B,F0,0,8,1,6,0.01255359998322092,262090752,308281344
B,F0,0,8,1,7,0.012592800019774586,262090752,308281344
B,F0,0,8,1,8,0.012704000022495165,262090752,308281344
B,F0,0,8,1,9,0.012695000012172386,262090752,308281344
B,F0,0,8,1,10,0.01259509997908026,262090752,308281344
B,F0,0,8,1,11,0.012639900000067428,262090752,308281344
B,F0,0,8,1,12,0.012743800005409867,262090752,308281344
B,F0,0,8,1,13,0.012706900015473366,262090752,308281344
B,F0,0,8,1,14,0.01259359999676235,262090752,308281344
B,SCENARIO3,92301,1,1,0,0.015862700005527586,260988416,306184192
B,SCENARIO3,92301,1,1,1,0.01599380001425743,260988416,306184192
B,SCENARIO3,92301,1,1,2,0.01643550000153482,260988416,306184192
B,SCENARIO3,92301,1,1,3,0.01619379999465309,260988416,306184192
B,SCENARIO3,92301,1,1,4,0.015948699990985915,260988416,306184192
B,SCENARIO3,92301,1,1,5,0.015836000005947426,260988416,306184192
B,SCENARIO3,92301,1,1,6,0.01601619998109527,260988416,306184192
B,SCENARIO3,92301,1,1,7,0.016103200003271922,260988416,306184192
B,SCENARIO3,92301,1,1,8,0.016092200006823987,260988416,306184192
B,SCENARIO3,92301,1,1,9,0.01588279998395592,260988416,306184192
B,SCENARIO3,92301,1,1,10,0.016324800002621487,260988416,306184192
B,SCENARIO3,92301,1,1,11,0.016282099997624755,260988416,306184192
B,SCENARIO3,92301,1,1,12,0.01594489999115467,260988416,306184192
B,SCENARIO3,92301,1,1,13,0.015829100011615083,260988416,306184192
B,SCENARIO3,92301,1,1,14,0.015800499997567385,260988416,306184192
B,SCENARIO3,92301,8,1,0,0.016922100010560825,263384064,308281344
B,SCENARIO3,92301,8,1,1,0.017133899993496016,263384064,308281344
B,SCENARIO3,92301,8,1,2,0.016581400006543845,263384064,308281344
B,SCENARIO3,92301,8,1,3,0.01689500000793487,263384064,308281344
B,SCENARIO3,92301,8,1,4,0.016837499977555126,263384064,308281344
B,SCENARIO3,92301,8,1,5,0.01658240001415834,263384064,308281344
B,SCENARIO3,92301,8,1,6,0.016704599984223023,263384064,308281344
B,SCENARIO3,92301,8,1,7,0.016995899990433827,263384064,308281344
B,SCENARIO3,92301,8,1,8,0.017033099982654676,263384064,308281344
B,SCENARIO3,92301,8,1,9,0.017037999990861863,263384064,308281344
B,SCENARIO3,92301,8,1,10,0.016904799995245412,263384064,308281344
B,SCENARIO3,92301,8,1,11,0.017022699990775436,263384064,308281344
B,SCENARIO3,92301,8,1,12,0.0175141999789048,263384064,308281344
B,SCENARIO3,92301,8,1,13,0.01712760000373237,263384064,308281344
B,SCENARIO3,92301,8,1,14,0.016997900005662814,263384064,308281344
B,MEMBER,92301,1,1,0,0.01747839999734424,260998656,306184192
B,MEMBER,92301,1,1,1,0.01750829999218695,260998656,306184192
B,MEMBER,92301,1,1,2,0.018329599988646805,260998656,306184192
B,MEMBER,92301,1,1,3,0.018430199997965246,260998656,306184192
B,MEMBER,92301,1,1,4,0.019044200016651303,260998656,306184192
B,MEMBER,92301,1,1,5,0.018842199991922826,260998656,306184192
B,MEMBER,92301,1,1,6,0.01839690000633709,260998656,306184192
B,MEMBER,92301,1,1,7,0.01855869998689741,260998656,306184192
B,MEMBER,92301,1,1,8,0.018615799985127524,260998656,306184192
B,MEMBER,92301,1,1,9,0.01864890000433661,260998656,306184192
B,MEMBER,92301,1,1,10,0.018781800026772544,260998656,306184192
B,MEMBER,92301,1,1,11,0.018119699991075322,260998656,306184192
B,MEMBER,92301,1,1,12,0.017963499994948506,260998656,306184192
B,MEMBER,92301,1,1,13,0.017978399991989136,260998656,306184192
B,MEMBER,92301,1,1,14,0.01728599998750724,260998656,306184192
B,MEMBER,92301,8,1,0,0.024007400003029034,263582720,308281344
B,MEMBER,92301,8,1,1,0.024405300006037578,263582720,308281344
B,MEMBER,92301,8,1,2,0.024806200002785772,263582720,308281344
B,MEMBER,92301,8,1,3,0.024583099992014468,263582720,308281344
B,MEMBER,92301,8,1,4,0.023900800006231293,263582720,308281344
B,MEMBER,92301,8,1,5,0.02387170001748018,263582720,308281344
B,MEMBER,92301,8,1,6,0.023860400018747896,263582720,308281344
B,MEMBER,92301,8,1,7,0.02432350002345629,263582720,308281344
B,MEMBER,92301,8,1,8,0.023876699997344986,263582720,308281344
B,MEMBER,92301,8,1,9,0.02393819999997504,263582720,308281344
B,MEMBER,92301,8,1,10,0.02401819999795407,263582720,308281344
B,MEMBER,92301,8,1,11,0.024312499997904524,263582720,308281344
B,MEMBER,92301,8,1,12,0.024164100002963096,263582720,308281344
