candidate,arm,seed,batch,round,repeat,seconds,peak_allocated,peak_reserved
B,MOMENTS,92301,8,0,6,0.017159000009996817,229414912,274726912
B,MOMENTS,92301,8,0,7,0.01724859999376349,229414912,274726912
B,MOMENTS,92301,8,0,8,0.017838200001278892,229414912,274726912
B,MOMENTS,92301,8,0,9,0.01795730000594631,229414912,274726912
B,MOMENTS,92301,8,0,10,0.017750700004398823,229414912,274726912
B,MOMENTS,92301,8,0,11,0.01803110001492314,229414912,274726912
B,MOMENTS,92301,8,0,12,0.017420299991499633,229414912,274726912
B,MOMENTS,92301,8,0,13,0.016976699989754707,229414912,274726912
B,MOMENTS,92301,8,0,14,0.017900200007716194,229414912,274726912
B,SET,92301,1,0,0,0.016152800002600998,227040256,272629760
B,SET,92301,1,0,1,0.018510699999751523,227040256,272629760
B,SET,92301,1,0,2,0.016347599972505122,227040256,272629760
B,SET,92301,1,0,3,0.015940000012051314,227040256,272629760
B,SET,92301,1,0,4,0.0168666000245139,227040256,272629760
B,SET,92301,1,0,5,0.016842500015627593,227040256,272629760
B,SET,92301,1,0,6,0.01805620000232011,227040256,272629760
B,SET,92301,1,0,7,0.017132299981312826,227040256,272629760
B,SET,92301,1,0,8,0.017095399991376325,227040256,272629760
B,SET,92301,1,0,9,0.017381300014676526,227040256,272629760
B,SET,92301,1,0,10,0.016352999984519556,227040256,272629760
B,SET,92301,1,0,11,0.017049700021743774,227040256,272629760
B,SET,92301,1,0,12,0.018046299985144287,227040256,272629760
B,SET,92301,1,0,13,0.017036200006259605,227040256,272629760
B,SET,92301,1,0,14,0.01730209999368526,227040256,272629760
B,SET,92301,8,0,0,0.018131100019672886,229435904,274726912
B,SET,92301,8,0,1,0.018337399989832193,229435904,274726912
B,SET,92301,8,0,2,0.017586000001756474,229435904,274726912
B,SET,92301,8,0,3,0.018783500010613352,229435904,274726912
B,SET,92301,8,0,4,0.01767269999254495,229435904,274726912
B,SET,92301,8,0,5,0.01749329999438487,229435904,274726912
B,SET,92301,8,0,6,0.018101800000295043,229435904,274726912
B,SET,92301,8,0,7,0.01812019999488257,229435904,274726912
B,SET,92301,8,0,8,0.01780020000296645,229435904,274726912
B,SET,92301,8,0,9,0.01892480000969954,229435904,274726912
B,SET,92301,8,0,10,0.017127800005255267,229435904,274726912
B,SET,92301,8,0,11,0.01718789999722503,229435904,274726912
B,SET,92301,8,0,12,0.018420199980027974,229435904,274726912
B,SET,92301,8,0,13,0.018076000007567927,229435904,274726912
B,SET,92301,8,0,14,0.01805630000308156,229435904,274726912
B,MEMBER,92301,1,0,0,0.0262137999816332,227051008,272629760
B,MEMBER,92301,1,0,1,0.023939100006828085,227051008,272629760
B,MEMBER,92301,1,0,2,0.023119299992686138,227051008,272629760
B,MEMBER,92301,1,0,3,0.017840499989688396,227051008,272629760
B,MEMBER,92301,1,0,4,0.018365700001595542,227051008,272629760
B,MEMBER,92301,1,0,5,0.018648299999767914,227051008,272629760
B,MEMBER,92301,1,0,6,0.02061209999374114,227051008,272629760
B,MEMBER,92301,1,0,7,0.019857400009641424,227051008,272629760
B,MEMBER,92301,1,0,8,0.021763900003861636,227051008,272629760
B,MEMBER,92301,1,0,9,0.021062899992102757,227051008,272629760
B,MEMBER,92301,1,0,10,0.023941999999806285,227051008,272629760
B,MEMBER,92301,1,0,11,0.02220189999206923,227051008,272629760
B,MEMBER,92301,1,0,12,0.020662099996116012,227051008,272629760
B,MEMBER,92301,1,0,13,0.019895500008715317,227051008,272629760
B,MEMBER,92301,1,0,14,0.020529799978248775,227051008,272629760
B,MEMBER,92301,8,0,0,0.025828000012552366,229635072,274726912
B,MEMBER,92301,8,0,1,0.027256000001216307,229635072,274726912
B,MEMBER,92301,8,0,2,0.026608700020005926,229635072,274726912
B,MEMBER,92301,8,0,3,0.025349100003950298,229635072,274726912
B,MEMBER,92301,8,0,4,0.025881399982608855,229635072,274726912
B,MEMBER,92301,8,0,5,0.02616219999617897,229635072,274726912
B,MEMBER,92301,8,0,6,0.026066199992783368,229635072,274726912
B,MEMBER,92301,8,0,7,0.026198099978500977,229635072,274726912
B,MEMBER,92301,8,0,8,0.025587599986465648,229635072,274726912
B,MEMBER,92301,8,0,9,0.02555029999348335,229635072,274726912
B,MEMBER,92301,8,0,10,0.026984099997207522,229635072,274726912
B,MEMBER,92301,8,0,11,0.026106399978743866,229635072,274726912
B,MEMBER,92301,8,0,12,0.02570879997801967,229635072,274726912
B,MEMBER,92301,8,0,13,0.025203199998941272,229635072,274726912
B,MEMBER,92301,8,0,14,0.025332200020784512,229635072,274726912
B,SCENARIO3,92301,1,0,0,0.017235100007383153,227040768,272629760
B,SCENARIO3,92301,1,0,1,0.017547800001921132,227040768,272629760
B,SCENARIO3,92301,1,0,2,0.017525000002933666,227040768,272629760
B,SCENARIO3,92301,1,0,3,0.016686199989635497,227040768,272629760
B,SCENARIO3,92301,1,0,4,0.018256000010296702,227040768,272629760
B,SCENARIO3,92301,1,0,5,0.018208099994808435,227040768,272629760
B,SCENARIO3,92301,1,0,6,0.017831800010753796,227040768,272629760
B,SCENARIO3,92301,1,0,7,0.018870500003686175,227040768,272629760
B,SCENARIO3,92301,1,0,8,0.017698399984510615,227040768,272629760
B,SCENARIO3,92301,1,0,9,0.01850659999763593,227040768,272629760
B,SCENARIO3,92301,1,0,10,0.017313099990133196,227040768,272629760
B,SCENARIO3,92301,1,0,11,0.017981599987251684,227040768,272629760
B,SCENARIO3,92301,1,0,12,0.017913199990289286,227040768,272629760
B,SCENARIO3,92301,1,0,13,0.018283599987626076,227040768,272629760
B,SCENARIO3,92301,1,0,14,0.018497200013371184,227040768,272629760
B,SCENARIO3,92301,8,0,0,0.018311899999389425,229436416,274726912
B,SCENARIO3,92301,8,0,1,0.018095900013577193,229436416,274726912
B,SCENARIO3,92301,8,0,2,0.018355000007431954,229436416,274726912
B,SCENARIO3,92301,8,0,3,0.017701500008115545,229436416,274726912
B,SCENARIO3,92301,8,0,4,0.019909499998902902,229436416,274726912
B,SCENARIO3,92301,8,0,5,0.01804579998133704,229436416,274726912
B,SCENARIO3,92301,8,0,6,0.018224300001747906,229436416,274726912
B,SCENARIO3,92301,8,0,7,0.018713099998421967,229436416,274726912
B,SCENARIO3,92301,8,0,8,0.01768610000726767,229436416,274726912
B,SCENARIO3,92301,8,0,9,0.01772859998163767,229436416,274726912
B,SCENARIO3,92301,8,0,10,0.018416000006254762,229436416,274726912
B,SCENARIO3,92301,8,0,11,0.018513900024117902,229436416,274726912
B,SCENARIO3,92301,8,0,12,0.01857499999459833,229436416,274726912
B,SCENARIO3,92301,8,0,13,0.018151900003431365,229436416,274726912
B,SCENARIO3,92301,8,0,14,0.017616800003452227,229436416,274726912
B,F0,0,1,0,0,0.012792499997885898,225813504,270532608
B,F0,0,1,0,1,0.012665599992033094,225813504,270532608
B,F0,0,1,0,2,0.012441800005035475,225813504,270532608
B,F0,0,1,0,3,0.012643399997614324,225813504,270532608
B,F0,0,1,0,4,0.012385000009089708,225813504,270532608
B,F0,0,1,0,5,0.013084700010949746,225813504,270532608
B,F0,0,1,0,6,0.013734800013480708,225813504,270532608
B,F0,0,1,0,7,0.015559299994492903,225813504,270532608
B,F0,0,1,0,8,0.017353399976855144,225813504,270532608
B,F0,0,1,0,9,0.020120800007134676,225813504,270532608
B,F0,0,1,0,10,0.015681999997468665,225813504,270532608
B,F0,0,1,0,11,0.01864759999443777,225813504,270532608
B,F0,0,1,0,12,0.01701039998442866,225813504,270532608
B,F0,0,1,0,13,0.022865100007038563,225813504,270532608
B,F0,0,1,0,14,0.014810699998633936,225813504,270532608
B,F0,0,8,0,0,0.016142899985425174,228143104,274726912
B,F0,0,8,0,1,0.016181599989067763,228143104,274726912
B,F0,0,8,0,2,0.015261699998518452,228143104,274726912
B,F0,0,8,0,3,0.015058699995279312,228143104,274726912
B,F0,0,8,0,4,0.014195900002960116,228143104,274726912
B,F0,0,8,0,5,0.013878700003260747,228143104,274726912
B,F0,0,8,0,6,0.013842000014847144,228143104,274726912
B,F0,0,8,0,7,0.01460860000224784,228143104,274726912
B,F0,0,8,0,8,0.013809800002491102,228143104,274726912
B,F0,0,8,0,9,0.014928399992641062,228143104,274726912
B,F0,0,8,0,10,0.01449760000105016,228143104,274726912
B,F0,0,8,0,11,0.016128400020534173,228143104,274726912
B,F0,0,8,0,12,0.015737000008812174,228143104,274726912
B,F0,0,8,0,13,0.01568869999027811,228143104,274726912
B,F0,0,8,0,14,0.020713800011435524,228143104,274726912
B,NAIVE,0,1,0,0,0.0002657000150065869,34621440,197132288
B,NAIVE,0,1,0,1,0.0002714000002015382,34621440,197132288
B,NAIVE,0,1,0,2,0.00028940002084709704,34621440,197132288
B,NAIVE,0,1,0,3,0.0002758000046014786,34621440,197132288
B,NAIVE,0,1,0,4,0.0002707999956328422,34621440,197132288
B,NAIVE,0,1,0,5,0.0002798000059556216,34621440,197132288
B,NAIVE,0,1,0,6,0.000278000021353364,34621440,197132288
B,NAIVE,0,1,0,7,0.00044750000233761966,34621440,197132288
B,NAIVE,0,1,0,8,0.00028979999478906393,34621440,197132288
B,NAIVE,0,1,0,9,0.00028279999969527125,34621440,197132288
B,NAIVE,0,1,0,10,0.00039129998185671866,34621440,197132288
B,NAIVE,0,1,0,11,0.00030300000798888505,34621440,197132288
B,NAIVE,0,1,0,12,0.0002954999799840152,34621440,197132288
B,NAIVE,0,1,0,13,0.00027809999301098287,34621440,197132288
B,NAIVE,0,1,0,14,0.0003361999988555908,34621440,197132288
B,NAIVE,0,8,0,0,0.0002902999985963106,34621440,197132288
B,NAIVE,0,8,0,1,0.00042890000622719526,34621440,197132288
B,NAIVE,0,8,0,2,0.000551399978576228,34621440,197132288
B,NAIVE,0,8,0,3,0.0003288000007160008,34621440,197132288
B,NAIVE,0,8,0,4,0.00030079999123699963,34621440,197132288
B,NAIVE,0,8,0,5,0.0003810000198427588,34621440,197132288
B,NAIVE,0,8,0,6,0.00032350001856684685,34621440,197132288
B,NAIVE,0,8,0,7,0.000304599991068244,34621440,197132288
B,NAIVE,0,8,0,8,0.00029570001061074436,34621440,197132288
B,NAIVE,0,8,0,9,0.0002971000212710351,34621440,197132288
B,NAIVE,0,8,0,10,0.00029219998396001756,34621440,197132288
B,NAIVE,0,8,0,11,0.00028849998489022255,34621440,197132288
B,NAIVE,0,8,0,12,0.00028860001475550234,34621440,197132288
B,NAIVE,0,8,0,13,0.000288800016278401,34621440,197132288
B,NAIVE,0,8,0,14,0.00029349999385885894,34621440,197132288
B,GBQR,0,1,0,0,0.0020182000007480383,34621440,197132288
B,GBQR,0,1,0,1,0.002088899986119941,34621440,197132288
B,GBQR,0,1,0,2,0.002057100005913526,34621440,197132288
B,GBQR,0,1,0,3,0.002001299988478422,34621440,197132288
B,GBQR,0,1,0,4,0.0020453000033739954,34621440,197132288
B,GBQR,0,1,0,5,0.0020253999973647296,34621440,197132288
B,GBQR,0,1,0,6,0.002060600003460422,34621440,197132288
B,GBQR,0,1,0,7,0.0020785999950021505,34621440,197132288
B,GBQR,0,1,0,8,0.0020075000065844506,34621440,197132288
B,GBQR,0,1,0,9,0.002035000012256205,34621440,197132288
B,GBQR,0,1,0,10,0.0022231000184547156,34621440,197132288
B,GBQR,0,1,0,11,0.0021241999929770827,34621440,197132288
B,GBQR,0,1,0,12,0.0019629000162240118,34621440,197132288
B,GBQR,0,1,0,13,0.002375699987169355,34621440,197132288
B,GBQR,0,1,0,14,0.0019810000085271895,34621440,197132288
B,GBQR,0,8,0,0,0.002838299988070503,34621440,197132288
B,GBQR,0,8,0,1,0.002525900024920702,34621440,197132288
B,GBQR,0,8,0,2,0.0028946000093128532,34621440,197132288
B,GBQR,0,8,0,3,0.0025363999884575605,34621440,197132288
B,GBQR,0,8,0,4,0.002997999981744215,34621440,197132288
B,GBQR,0,8,0,5,0.00249060001806356,34621440,197132288
B,GBQR,0,8,0,6,0.00308319999021478,34621440,197132288
B,GBQR,0,8,0,7,0.0025077000027522445,34621440,197132288
B,GBQR,0,8,0,8,0.0028858000005129725,34621440,197132288
B,GBQR,0,8,0,9,0.0024649999977555126,34621440,197132288
B,GBQR,0,8,0,10,0.0027151999820489436,34621440,197132288
B,GBQR,0,8,0,11,0.0025615000049583614,34621440,197132288
B,GBQR,0,8,0,12,0.0028400999726727605,34621440,197132288
B,GBQR,0,8,0,13,0.0025505000085104257,34621440,197132288
B,GBQR,0,8,0,14,0.002886000002035871,34621440,197132288
B,GBQR,0,1,1,0,0.002130300010321662,34621440,197132288
B,GBQR,0,1,1,1,0.0020143000001553446,34621440,197132288
B,GBQR,0,1,1,2,0.00223430001642555,34621440,197132288
B,GBQR,0,1,1,3,0.0020607000042218715,34621440,197132288
B,GBQR,0,1,1,4,0.0021656000171788037,34621440,197132288
B,GBQR,0,1,1,5,0.002155900001525879,34621440,197132288
B,GBQR,0,1,1,6,0.002181700023356825,34621440,197132288
B,GBQR,0,1,1,7,0.0024739000073168427,34621440,197132288
B,GBQR,0,1,1,8,0.0020847000123467296,34621440,197132288
B,GBQR,0,1,1,9,0.002581400010967627,34621440,197132288
B,GBQR,0,1,1,10,0.0020247999927960336,34621440,197132288
B,GBQR,0,1,1,11,0.001990300021134317,34621440,197132288
B,GBQR,0,1,1,12,0.0030934999813325703,34621440,197132288
B,GBQR,0,1,1,13,0.0020475999917834997,34621440,197132288
B,GBQR,0,1,1,14,0.002564199996413663,34621440,197132288
B,GBQR,0,8,1,0,0.002451200009090826,34621440,197132288
B,GBQR,0,8,1,1,0.0025271000049542636,34621440,197132288
B,GBQR,0,8,1,2,0.0024966000055428594,34621440,197132288
B,GBQR,0,8,1,3,0.002701999997952953,34621440,197132288
B,GBQR,0,8,1,4,0.002589499985333532,34621440,197132288
B,GBQR,0,8,1,5,0.002506200020434335,34621440,197132288
B,GBQR,0,8,1,6,0.0024908999912440777,34621440,197132288
B,GBQR,0,8,1,7,0.0024787999864201993,34621440,197132288
B,GBQR,0,8,1,8,0.0025092000141739845,34621440,197132288
B,GBQR,0,8,1,9,0.002512700011720881,34621440,197132288
B,GBQR,0,8,1,10,0.0027396999939810485,34621440,197132288
B,GBQR,0,8,1,11,0.002524899988202378,34621440,197132288
B,GBQR,0,8,1,12,0.0026815000164788216,34621440,197132288
B,GBQR,0,8,1,13,0.0026197999832220376,34621440,197132288
B,GBQR,0,8,1,14,0.0029251999803818762,34621440,197132288
B,NAIVE,0,1,1,0,0.00024120000307448208,34621440,197132288
B,NAIVE,0,1,1,1,0.0002508999896235764,34621440,197132288
B,NAIVE,0,1,1,2,0.0004062999796587974,34621440,197132288
B,NAIVE,0,1,1,3,0.00035790001857094467,34621440,197132288
B,NAIVE,0,1,1,4,0.00029180001001805067,34621440,197132288
B,NAIVE,0,1,1,5,0.0002609000075608492,34621440,197132288
B,NAIVE,0,1,1,6,0.00025370001094415784,34621440,197132288
B,NAIVE,0,1,1,7,0.00040010001976042986,34621440,197132288
B,NAIVE,0,1,1,8,0.00027489999774843454,34621440,197132288
B,NAIVE,0,1,1,9,0.0002613999822642654,34621440,197132288
B,NAIVE,0,1,1,10,0.0002525000018067658,34621440,197132288
B,NAIVE,0,1,1,11,0.00025759998243302107,34621440,197132288
B,NAIVE,0,1,1,12,0.00025499999173916876,34621440,197132288
B,NAIVE,0,1,1,13,0.00025060001644305885,34621440,197132288
B,NAIVE,0,1,1,14,0.00025400001322850585,34621440,197132288
B,NAIVE,0,8,1,0,0.00046690000453963876,34621440,197132288
B,NAIVE,0,8,1,1,0.0005460999964270741,34621440,197132288
B,NAIVE,0,8,1,2,0.0002948000037577003,34621440,197132288
B,NAIVE,0,8,1,3,0.00028819998260587454,34621440,197132288
B,NAIVE,0,8,1,4,0.0002731999848037958,34621440,197132288
B,NAIVE,0,8,1,5,0.0004107000131625682,34621440,197132288
B,NAIVE,0,8,1,6,0.00030610000248998404,34621440,197132288
B,NAIVE,0,8,1,7,0.00028479998582042754,34621440,197132288
B,NAIVE,0,8,1,8,0.00027680001221597195,34621440,197132288
B,NAIVE,0,8,1,9,0.0002817999920807779,34621440,197132288
B,NAIVE,0,8,1,10,0.0002736000169534236,34621440,197132288
B,NAIVE,0,8,1,11,0.00027310001314617693,34621440,197132288
B,NAIVE,0,8,1,12,0.0003353999927639961,34621440,197132288
B,NAIVE,0,8,1,13,0.0002859000233002007,34621440,197132288
B,NAIVE,0,8,1,14,0.00028360000578686595,34621440,197132288
B,F0,0,1,1,0,0.014049499994143844,225813504,270532608
B,F0,0,1,1,1,0.012837400019634515,225813504,270532608
B,F0,0,1,1,2,0.012549900013254955,225813504,270532608
B,F0,0,1,1,3,0.013304499996593222,225813504,270532608
B,F0,0,1,1,4,0.012957700004335493,225813504,270532608
B,F0,0,1,1,5,0.01342920001479797,225813504,270532608
B,F0,0,1,1,6,0.014410600007977337,225813504,270532608
B,F0,0,1,1,7,0.013662200013641268,225813504,270532608
B,F0,0,1,1,8,0.013089300016872585,225813504,270532608
B,F0,0,1,1,9,0.014331999991554767,225813504,270532608
B,F0,0,1,1,10,0.012787399988155812,225813504,270532608
B,F0,0,1,1,11,0.01345739999669604,225813504,270532608
B,F0,0,1,1,12,0.013429699989501387,225813504,270532608
B,F0,0,1,1,13,0.013070499990135431,225813504,270532608
B,F0,0,1,1,14,0.0132144000090193,225813504,270532608
B,F0,0,8,1,0,0.013920700002927333,228143104,274726912
B,F0,0,8,1,1,0.014709899987792596,228143104,274726912
B,F0,0,8,1,2,0.013489099976141006,228143104,274726912
B,F0,0,8,1,3,0.012947199982590973,228143104,274726912
