candidate,arm,seed,batch,round,repeat,seconds,peak_allocated,peak_reserved
A,MEDIAN1,92301,8,1,5,0.037323800002923235,236789248,285212672
A,MEDIAN1,92301,8,1,6,0.03769060000195168,236789248,285212672
A,MEDIAN1,92301,8,1,7,0.03949650001595728,236789248,285212672
A,MEDIAN1,92301,8,1,8,0.040020899992669,236789248,285212672
A,MEDIAN1,92301,8,1,9,0.037285500002326444,236789248,285212672
A,MEDIAN1,92301,8,1,10,0.038510399986989796,236789248,285212672
A,MEDIAN1,92301,8,1,11,0.0385318000044208,236789248,285212672
A,MEDIAN1,92301,8,1,12,0.03916029998799786,236789248,285212672
A,MEDIAN1,92301,8,1,13,0.03675859997747466,236789248,285212672
A,MEDIAN1,92301,8,1,14,0.036823000002186745,236789248,285212672
A,FULL9,92301,1,1,0,0.03712940000696108,237998592,285212672
A,FULL9,92301,1,1,1,0.03784420000738464,237998592,285212672
A,FULL9,92301,1,1,2,0.040472399996360764,237998592,285212672
A,FULL9,92301,1,1,3,0.03924149999511428,237998592,285212672
A,FULL9,92301,1,1,4,0.03778949999832548,237998592,285212672
A,FULL9,92301,1,1,5,0.03944729999057017,237998592,285212672
A,FULL9,92301,1,1,6,0.03777340002125129,237998592,285212672
A,FULL9,92301,1,1,7,0.038014299992937595,237998592,285212672
A,FULL9,92301,1,1,8,0.037242199992761016,237998592,285212672
A,FULL9,92301,1,1,9,0.03701540001202375,237998592,285212672
A,FULL9,92301,1,1,10,0.03616590000456199,237998592,285212672
A,FULL9,92301,1,1,11,0.03605349999270402,237998592,285212672
A,FULL9,92301,1,1,12,0.03683899997849949,237998592,285212672
A,FULL9,92301,1,1,13,0.03736620000563562,237998592,285212672
A,FULL9,92301,1,1,14,0.0364654999866616,237998592,285212672
A,FULL9,92301,8,1,0,0.06469490000745282,317359104,352321536
A,FULL9,92301,8,1,1,0.06245160000980832,317359104,352321536
A,FULL9,92301,8,1,2,0.06459680001717061,317359104,352321536
A,FULL9,92301,8,1,3,0.06112830000347458,317359104,352321536
A,FULL9,92301,8,1,4,0.060607099992921576,317359104,352321536
A,FULL9,92301,8,1,5,0.06363469999632798,317359104,352321536
A,FULL9,92301,8,1,6,0.061155300005339086,317359104,352321536
A,FULL9,92301,8,1,7,0.058824899984756485,317359104,352321536
A,FULL9,92301,8,1,8,0.058143200003542006,317359104,352321536
A,FULL9,92301,8,1,9,0.06049270002404228,317359104,352321536
A,FULL9,92301,8,1,10,0.06727329999557696,317359104,352321536
A,FULL9,92301,8,1,11,0.058891699998639524,317359104,352321536
A,FULL9,92301,8,1,12,0.0580282999726478,317359104,352321536
A,FULL9,92301,8,1,13,0.058378699992317706,317359104,352321536
A,FULL9,92301,8,1,14,0.0624322000076063,317359104,352321536
