arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass,native_pinball
FULL9,92301,raw,1,7752,0.05955873994063565,0.06433914050635758,0.06447154757718701,0.5537643054267392,0.96875,0.5015801139855427,0.36786265432098764,
FULL9,92301,raw,1,7776,0.05765914747262718,0.06226672971517441,0.060260349055200425,0.5175931336125359,0.921875,0.4856091248598931,0.310570987654321,
FULL9,92301,raw,1,7800,0.06565724456188947,0.07111398301778056,0.08372729099256335,0.7191573164309375,0.9375,0.5058552792235677,0.3499228395061728,
FULL9,92301,raw,1,7824,0.07854583678344115,0.08510841353589119,0.11372345866474634,0.9768028605612926,0.9375,0.49120502370367447,0.33584104938271603,
FULL9,92301,raw,1,7848,0.08984185676774112,0.09766916298365355,0.13793287186174602,1.1847443384322105,0.96875,0.47345208275967454,0.4448302469135802,
FULL9,92301,raw,1,7872,0.12041220119080044,0.13188753854285332,0.20092098759571053,1.725767029376584,0.859375,0.4600934703586792,0.30594135802469136,
FULL9,92301,raw,1,7896,0.11886627532214573,0.1315733899470132,0.20623410177784707,1.77140286557551,0.9375,0.4585131507927872,0.458912037037037,
FULL9,92301,raw,1,7920,0.10494193444340291,0.1153232035898617,0.17098246053896038,1.4686165767489001,0.859375,0.4486644706810847,0.3873456790123457,
FULL9,92301,raw,1,7944,0.08458507260656004,0.09254389420053141,0.11982647824989828,1.0292234170483425,0.859375,0.42804772954633397,0.46161265432098764,
FULL9,92301,raw,1,7968,0.0879877511682397,0.09669919647405173,0.12873286929295397,1.1057229216385167,0.890625,0.42814986741542094,0.42361111111111105,
FULL9,92301,raw,1,7992,0.10280709089516317,0.11249700983214729,0.15139688590115286,1.3003905523510184,0.890625,0.4505500007321089,0.3441358024691358,
FULL9,92301,raw,1,8016,0.09379938751751926,0.10325788146963806,0.13667656210469695,1.173953539604554,0.890625,0.45371803815418615,0.3115354938271605,
FULL9,92301,raw,1,8040,0.07588286167047183,0.08346812718235033,0.11685324752941212,1.0036854998324998,0.953125,0.4576152404502463,0.29031635802469136,
FULL9,92301,raw,1,8064,0.09392117119876973,0.1028290206705661,0.14433162983403758,1.2397050753352232,0.890625,0.44286474195693337,0.22685185185185186,
FULL9,92301,raw,1,8088,0.08768868232422673,0.09614455881166975,0.12818775906702154,1.1010408161673695,0.953125,0.4438315963152784,0.3306327160493827,
FULL9,92301,raw,1,8112,0.07108428554848734,0.07704979600476022,0.10103439270089094,0.8678128942265175,0.921875,0.45682209975223487,0.25405092592592593,
FULL9,92301,raw,1,8136,0.0770125812550638,0.08431190340438655,0.11109946708406837,0.9542646568152122,0.9375,0.44647613855775514,0.2638888888888889,
FULL9,92301,raw,1,8160,0.07279810632702113,0.07970809019014469,0.09661453328230704,0.8298494751215912,0.921875,0.43952075074265684,0.25848765432098764,
FULL9,92301,raw,1,8184,0.11949300753151482,0.1326669162582461,0.18675246143650942,1.604069562163204,0.765625,0.4310019278405688,0.22627314814814814,
FULL9,92301,raw,1,8208,0.12610488443902018,0.1388947925098063,0.19381550921922908,1.66473607160151,0.828125,0.4120865362809588,0.3422067901234568,
FULL9,92301,raw,1,8232,0.07341070119184179,0.08063954634518292,0.10847975404275925,0.9317632026504725,0.890625,0.4167840333844445,0.24652777777777776,
FULL9,92301,raw,1,8256,0.0661490146492398,0.07222394258843748,0.09713850600115062,0.8343500245828182,0.953125,0.4031323835440234,0.33815586419753085,
FULL9,92301,raw,1,8280,0.04966803546956507,0.05389922920517756,0.06104357916207913,0.5243205178994685,0.953125,0.39450378073538983,0.3342978395061728,
FULL9,92301,raw,1,8304,0.054399568610490084,0.05883632677345137,0.06762481784344965,0.5808486330788583,1.0,0.4251196217404845,0.33738425925925924,
FULL9,92301,raw,1,8328,0.05767065161458168,0.06175773190738885,0.0706990288508448,0.607253898459021,0.96875,0.4423613593881762,0.31481481481481477,
FULL9,92301,raw,1,8352,0.08409229967424223,0.09224829392823916,0.13105989494593678,1.1257104012765922,0.96875,0.4376496503503297,0.37017746913580246,
FULL9,92301,raw,1,8376,0.12228759092405862,0.13559749196905496,0.21293095964632747,1.82892406656174,0.90625,0.4392388875060165,0.2561728395061728,
FULL9,92301,raw,1,8400,0.1716111546726074,0.19075767666594518,0.2774753878749698,2.3833143644587835,0.78125,0.4279833993781168,0.2770061728395062,
