candidate,arm,seed,batch,round,repeat,seconds,peak_allocated,peak_reserved
A,MEDIAN1,92301,1,0,9,0.03286540001863614,261875200,306184192
A,MEDIAN1,92301,1,0,10,0.03266070000245236,261875200,306184192
A,MEDIAN1,92301,1,0,11,0.03242200001841411,261875200,306184192
A,MEDIAN1,92301,1,0,12,0.033010999992256984,261875200,306184192
A,MEDIAN1,92301,1,0,13,0.03265859998646192,261875200,306184192
A,MEDIAN1,92301,1,0,14,0.03295219998108223,261875200,306184192
A,MEDIAN1,92301,8,0,0,0.03559079999104142,270736896,316669952
A,MEDIAN1,92301,8,0,1,0.03475540000363253,270736896,316669952
A,MEDIAN1,92301,8,0,2,0.03485789999831468,270736896,316669952
A,MEDIAN1,92301,8,0,3,0.03505930001847446,270736896,316669952
A,MEDIAN1,92301,8,0,4,0.0348085000005085,270736896,316669952
A,MEDIAN1,92301,8,0,5,0.03495869998005219,270736896,316669952
A,MEDIAN1,92301,8,0,6,0.03480720001971349,270736896,316669952
A,MEDIAN1,92301,8,0,7,0.035266100021544844,270736896,316669952
A,MEDIAN1,92301,8,0,8,0.03513739997288212,270736896,316669952
A,MEDIAN1,92301,8,0,9,0.03491369998664595,270736896,316669952
A,MEDIAN1,92301,8,0,10,0.035172600008081645,270736896,316669952
A,MEDIAN1,92301,8,0,11,0.0343583999783732,270736896,316669952
A,MEDIAN1,92301,8,0,12,0.03574249998200685,270736896,316669952
A,MEDIAN1,92301,8,0,13,0.036088199994992465,270736896,316669952
A,MEDIAN1,92301,8,0,14,0.035979899985250086,270736896,316669952
A,FIXED3,92301,1,0,0,0.03420009999535978,264393728,310378496
A,FIXED3,92301,1,0,1,0.034804999973857775,264393728,310378496
A,FIXED3,92301,1,0,2,0.034830499993404374,264393728,310378496
A,FIXED3,92301,1,0,3,0.03451820000191219,264393728,310378496
A,FIXED3,92301,1,0,4,0.03401070000836626,264393728,310378496
A,FIXED3,92301,1,0,5,0.03408880002098158,264393728,310378496
A,FIXED3,92301,1,0,6,0.0335919999924954,264393728,310378496
A,FIXED3,92301,1,0,7,0.033658200001809746,264393728,310378496
A,FIXED3,92301,1,0,8,0.03361309997853823,264393728,310378496
A,FIXED3,92301,1,0,9,0.033525000006193295,264393728,310378496
A,FIXED3,92301,1,0,10,0.034212500002468005,264393728,310378496
A,FIXED3,92301,1,0,11,0.033598999987589195,264393728,310378496
A,FIXED3,92301,1,0,12,0.03498919997946359,264393728,310378496
A,FIXED3,92301,1,0,13,0.03474200001801364,264393728,310378496
A,FIXED3,92301,1,0,14,0.03455240000039339,264393728,310378496
A,FIXED3,92301,8,0,0,0.03877830001874827,290885120,316669952
A,FIXED3,92301,8,0,1,0.039710699988063425,290885120,316669952
A,FIXED3,92301,8,0,2,0.038818900007754564,290885120,316669952
A,FIXED3,92301,8,0,3,0.03872419998515397,290885120,316669952
A,FIXED3,92301,8,0,4,0.038661800004774705,290885120,316669952
A,FIXED3,92301,8,0,5,0.038743400014936924,290885120,316669952
A,FIXED3,92301,8,0,6,0.039049999992130324,290885120,316669952
A,FIXED3,92301,8,0,7,0.03845500000170432,290885120,316669952
A,FIXED3,92301,8,0,8,0.040361099992878735,290885120,316669952
A,FIXED3,92301,8,0,9,0.039839800010668114,290885120,316669952
A,FIXED3,92301,8,0,10,0.03897979998146184,290885120,316669952
A,FIXED3,92301,8,0,11,0.03853399999206886,290885120,316669952
A,FIXED3,92301,8,0,12,0.03848640000796877,290885120,316669952
A,FIXED3,92301,8,0,13,0.038436200004071,290885120,316669952
A,FIXED3,92301,8,0,14,0.038661699974909425,290885120,316669952
A,MEDOID3,92301,1,0,0,0.0341109000146389,264395776,310378496
A,MEDOID3,92301,1,0,1,0.03411410000990145,264395776,310378496
A,MEDOID3,92301,1,0,2,0.03413869999349117,264395776,310378496
A,MEDOID3,92301,1,0,3,0.03385370000614785,264395776,310378496
A,MEDOID3,92301,1,0,4,0.033824100013589486,264395776,310378496
A,MEDOID3,92301,1,0,5,0.034012299991445616,264395776,310378496
A,MEDOID3,92301,1,0,6,0.033972400007769465,264395776,310378496
A,MEDOID3,92301,1,0,7,0.03427239999291487,264395776,310378496
A,MEDOID3,92301,1,0,8,0.03516629998921417,264395776,310378496
A,MEDOID3,92301,1,0,9,0.03526920001604594,264395776,310378496
A,MEDOID3,92301,1,0,10,0.03505920001771301,264395776,310378496
A,MEDOID3,92301,1,0,11,0.0346500999876298,264395776,310378496
A,MEDOID3,92301,1,0,12,0.034170699975220487,264395776,310378496
A,MEDOID3,92301,1,0,13,0.0342526999884285,264395776,310378496
A,MEDOID3,92301,1,0,14,0.033889399986946955,264395776,310378496
A,MEDOID3,92301,8,0,0,0.0388327999971807,290892288,316669952
A,MEDOID3,92301,8,0,1,0.039426300005288795,290892288,316669952
A,MEDOID3,92301,8,0,2,0.039273600006708875,290892288,316669952
A,MEDOID3,92301,8,0,3,0.03901390000828542,290892288,316669952
A,MEDOID3,92301,8,0,4,0.0386968000093475,290892288,316669952
A,MEDOID3,92301,8,0,5,0.038725600024918094,290892288,316669952
A,MEDOID3,92301,8,0,6,0.038815999985672534,290892288,316669952
A,MEDOID3,92301,8,0,7,0.038811500009614974,290892288,316669952
A,MEDOID3,92301,8,0,8,0.03842120000626892,290892288,316669952
A,MEDOID3,92301,8,0,9,0.039291299995966256,290892288,316669952
A,MEDOID3,92301,8,0,10,0.038497099973028526,290892288,316669952
A,MEDOID3,92301,8,0,11,0.03904020000481978,290892288,316669952
A,MEDOID3,92301,8,0,12,0.03897649998543784,290892288,316669952
A,MEDOID3,92301,8,0,13,0.03846499999053776,290892288,316669952
A,MEDOID3,92301,8,0,14,0.046327500022016466,290892288,316669952
A,GLOBAL3,92301,1,0,0,0.034055500000249594,264398336,310378496
A,GLOBAL3,92301,1,0,1,0.0336265999940224,264398336,310378496
A,GLOBAL3,92301,1,0,2,0.034128200000850484,264398336,310378496
A,GLOBAL3,92301,1,0,3,0.0339246999938041,264398336,310378496
A,GLOBAL3,92301,1,0,4,0.03445289999945089,264398336,310378496
A,GLOBAL3,92301,1,0,5,0.034526800009189174,264398336,310378496
A,GLOBAL3,92301,1,0,6,0.03358449999359436,264398336,310378496
A,GLOBAL3,92301,1,0,7,0.03380919998744503,264398336,310378496
A,GLOBAL3,92301,1,0,8,0.0336576999980025,264398336,310378496
A,GLOBAL3,92301,1,0,9,0.03385119998711161,264398336,310378496
A,GLOBAL3,92301,1,0,10,0.03436690001399256,264398336,310378496
A,GLOBAL3,92301,1,0,11,0.033876200002850965,264398336,310378496
A,GLOBAL3,92301,1,0,12,0.033582599979126826,264398336,310378496
A,GLOBAL3,92301,1,0,13,0.03486990000237711,264398336,310378496
A,GLOBAL3,92301,1,0,14,0.03570210002362728,264398336,310378496
A,GLOBAL3,92301,8,0,0,0.03904820000752807,290911232,316669952
A,GLOBAL3,92301,8,0,1,0.03878150001401082,290911232,316669952
A,GLOBAL3,92301,8,0,2,0.039189400005852804,290911232,316669952
A,GLOBAL3,92301,8,0,3,0.03891400000429712,290911232,316669952
A,GLOBAL3,92301,8,0,4,0.03912299999501556,290911232,316669952
A,GLOBAL3,92301,8,0,5,0.03925920001347549,290911232,316669952
A,GLOBAL3,92301,8,0,6,0.03824870000244118,290911232,316669952
A,GLOBAL3,92301,8,0,7,0.03933020000113174,290911232,316669952
A,GLOBAL3,92301,8,0,8,0.038615900004515424,290911232,316669952
A,GLOBAL3,92301,8,0,9,0.038451400003395975,290911232,316669952
A,GLOBAL3,92301,8,0,10,0.03922829998191446,290911232,316669952
A,GLOBAL3,92301,8,0,11,0.039260399993509054,290911232,316669952
A,GLOBAL3,92301,8,0,12,0.03967290002037771,290911232,316669952
A,GLOBAL3,92301,8,0,13,0.039317899994784966,290911232,316669952
A,GLOBAL3,92301,8,0,14,0.03872609999962151,290911232,316669952
A,CONTEXT3,92301,1,0,0,0.03693489998113364,264418304,310378496
A,CONTEXT3,92301,1,0,1,0.03631010002573021,264418304,310378496
A,CONTEXT3,92301,1,0,2,0.03634120000060648,264418304,310378496
A,CONTEXT3,92301,1,0,3,0.03572859999258071,264418304,310378496
A,CONTEXT3,92301,1,0,4,0.03549000000930391,264418304,310378496
A,CONTEXT3,92301,1,0,5,0.035726700007217005,264418304,310378496
A,CONTEXT3,92301,1,0,6,0.03702360001625493,264418304,310378496
A,CONTEXT3,92301,1,0,7,0.037338800000725314,264418304,310378496
A,CONTEXT3,92301,1,0,8,0.03667269999277778,264418304,310378496
A,CONTEXT3,92301,1,0,9,0.03646480001043528,264418304,310378496
A,CONTEXT3,92301,1,0,10,0.03634079999756068,264418304,310378496
A,CONTEXT3,92301,1,0,11,0.035165299981599674,264418304,310378496
A,CONTEXT3,92301,1,0,12,0.03585139999631792,264418304,310378496
A,CONTEXT3,92301,1,0,13,0.036027599999215454,264418304,310378496
A,CONTEXT3,92301,1,0,14,0.03656000000773929,264418304,310378496
A,CONTEXT3,92301,8,0,0,0.03973509999923408,290931200,316669952
A,CONTEXT3,92301,8,0,1,0.03875140001764521,290931200,316669952
A,CONTEXT3,92301,8,0,2,0.039000799995847046,290931200,316669952
A,CONTEXT3,92301,8,0,3,0.039322500000707805,290931200,316669952
A,CONTEXT3,92301,8,0,4,0.03913760001887567,290931200,316669952
A,CONTEXT3,92301,8,0,5,0.03891110001131892,290931200,316669952
A,CONTEXT3,92301,8,0,6,0.03953829998499714,290931200,316669952
A,CONTEXT3,92301,8,0,7,0.03912729999865405,290931200,316669952
A,CONTEXT3,92301,8,0,8,0.040719700016779825,290931200,316669952
A,CONTEXT3,92301,8,0,9,0.04067170000053011,290931200,316669952
A,CONTEXT3,92301,8,0,10,0.03942849999293685,290931200,316669952
A,CONTEXT3,92301,8,0,11,0.03873380000004545,290931200,316669952
A,CONTEXT3,92301,8,0,12,0.03894839997519739,290931200,316669952
A,CONTEXT3,92301,8,0,13,0.039255700015928596,290931200,316669952
A,CONTEXT3,92301,8,0,14,0.0388332000002265,290931200,316669952
A,F0_NATIVE,0,1,0,0,0.03077429998666048,270766592,316669952
A,F0_NATIVE,0,1,0,1,0.030245899979490787,270766592,316669952
A,F0_NATIVE,0,1,0,2,0.029007800010731444,270766592,316669952
A,F0_NATIVE,0,1,0,3,0.028582400002051145,270766592,316669952
A,F0_NATIVE,0,1,0,4,0.028513199998997152,270766592,316669952
A,F0_NATIVE,0,1,0,5,0.029355600010603666,270766592,316669952
A,F0_NATIVE,0,1,0,6,0.028066300001228228,270766592,316669952
A,F0_NATIVE,0,1,0,7,0.028451699996367097,270766592,316669952
A,F0_NATIVE,0,1,0,8,0.028806299989810213,270766592,316669952
A,F0_NATIVE,0,1,0,9,0.02862930000992492,270766592,316669952
A,F0_NATIVE,0,1,0,10,0.02832809998653829,270766592,316669952
A,F0_NATIVE,0,1,0,11,0.02895659999921918,270766592,316669952
A,F0_NATIVE,0,1,0,12,0.028170100005809218,270766592,316669952
A,F0_NATIVE,0,1,0,13,0.027715200005332008,270766592,316669952
A,F0_NATIVE,0,1,0,14,0.027686199988238513,270766592,316669952
A,F0_NATIVE,0,8,0,0,0.04844270000467077,350127104,383778816
A,F0_NATIVE,0,8,0,1,0.047983900003600866,350127104,383778816
A,F0_NATIVE,0,8,0,2,0.048887899989495054,350127104,383778816
A,F0_NATIVE,0,8,0,3,0.04781899999943562,350127104,383778816
A,F0_NATIVE,0,8,0,4,0.047915799979818985,350127104,383778816
A,F0_NATIVE,0,8,0,5,0.04941919998964295,350127104,383778816
A,F0_NATIVE,0,8,0,6,0.049207800009753555,350127104,383778816
A,F0_NATIVE,0,8,0,7,0.04853720002574846,350127104,383778816
A,F0_NATIVE,0,8,0,8,0.04835820000153035,350127104,383778816
A,F0_NATIVE,0,8,0,9,0.04796280001755804,350127104,383778816
A,F0_NATIVE,0,8,0,10,0.04752730001928285,350127104,383778816
A,F0_NATIVE,0,8,0,11,0.04703779998817481,350127104,383778816
A,F0_NATIVE,0,8,0,12,0.04740959999617189,350127104,383778816
A,F0_NATIVE,0,8,0,13,0.048355999984778464,350127104,383778816
A,F0_NATIVE,0,8,0,14,0.049867199995787814,350127104,383778816
A,F0_MEDIAN,0,1,0,0,0.025571799982571974,260695552,306184192
A,F0_MEDIAN,0,1,0,1,0.02546449998044409,260695552,306184192
A,F0_MEDIAN,0,1,0,2,0.0254140000033658,260695552,306184192
A,F0_MEDIAN,0,1,0,3,0.024549699999624863,260695552,306184192
A,F0_MEDIAN,0,1,0,4,0.024080900009721518,260695552,306184192
A,F0_MEDIAN,0,1,0,5,0.02431599999545142,260695552,306184192
A,F0_MEDIAN,0,1,0,6,0.02454559999750927,260695552,306184192
A,F0_MEDIAN,0,1,0,7,0.024959999980637804,260695552,306184192
A,F0_MEDIAN,0,1,0,8,0.025247300014598295,260695552,306184192
A,F0_MEDIAN,0,1,0,9,0.024736199993640184,260695552,306184192
A,F0_MEDIAN,0,1,0,10,0.024160100001608953,260695552,306184192
A,F0_MEDIAN,0,1,0,11,0.024743900023167953,260695552,306184192
A,F0_MEDIAN,0,1,0,12,0.024179000000003725,260695552,306184192
A,F0_MEDIAN,0,1,0,13,0.024112799990689382,260695552,306184192
A,F0_MEDIAN,0,1,0,14,0.024341800017282367,260695552,306184192
A,F0_MEDIAN,0,8,0,0,0.026165599992964417,269557248,316669952
A,F0_MEDIAN,0,8,0,1,0.02629420001176186,269557248,316669952
A,F0_MEDIAN,0,8,0,2,0.025914199999533594,269557248,316669952
A,F0_MEDIAN,0,8,0,3,0.026094800006831065,269557248,316669952
A,F0_MEDIAN,0,8,0,4,0.026263499981723726,269557248,316669952
A,F0_MEDIAN,0,8,0,5,0.02624050001031719,269557248,316669952
A,F0_MEDIAN,0,8,0,6,0.02619319999939762,269557248,316669952
A,F0_MEDIAN,0,8,0,7,0.026232100004563108,269557248,316669952
A,F0_MEDIAN,0,8,0,8,0.02695029997266829,269557248,316669952
A,F0_MEDIAN,0,8,0,9,0.026134699990507215,269557248,316669952
A,F0_MEDIAN,0,8,0,10,0.026778100000228733,269557248,316669952
A,F0_MEDIAN,0,8,0,11,0.026296299998648465,269557248,316669952
A,F0_MEDIAN,0,8,0,12,0.02622420000261627,269557248,316669952
A,F0_MEDIAN,0,8,0,13,0.026332099980209023,269557248,316669952
A,F0_MEDIAN,0,8,0,14,0.0265030000009574,269557248,316669952
A,CHRONOS2,0,1,0,0,0.01936320000095293,548298240,570425344
A,CHRONOS2,0,1,0,1,0.0192920999834314,548298240,570425344
A,CHRONOS2,0,1,0,2,0.01910370000405237,548298240,570425344
A,CHRONOS2,0,1,0,3,0.01932469999883324,548298240,570425344
A,CHRONOS2,0,1,0,4,0.019249599979957566,548298240,570425344
A,CHRONOS2,0,1,0,5,0.018814499984728172,548298240,570425344
A,CHRONOS2,0,1,0,6,0.018814400013070554,548298240,570425344
A,CHRONOS2,0,1,0,7,0.018656100000953302,548298240,570425344
A,CHRONOS2,0,1,0,8,0.01877220001188107,548298240,570425344
A,CHRONOS2,0,1,0,9,0.01881759997922927,548298240,570425344
A,CHRONOS2,0,1,0,10,0.01914369998848997,548298240,570425344
A,CHRONOS2,0,1,0,11,0.019334499986143783,548298240,570425344
A,CHRONOS2,0,1,0,12,0.018637599976500496,548298240,570425344
A,CHRONOS2,0,1,0,13,0.01868619999731891,548298240,570425344
A,CHRONOS2,0,1,0,14,0.01872750002075918,548298240,570425344
A,CHRONOS2,0,8,0,0,0.021528399985982105,560123392,580911104
A,CHRONOS2,0,8,0,1,0.021590699994703755,560123392,580911104
A,CHRONOS2,0,8,0,2,0.021748699975432828,560123392,580911104
A,CHRONOS2,0,8,0,3,0.02214260000619106,560123392,580911104
A,CHRONOS2,0,8,0,4,0.022073500003898516,560123392,580911104
A,CHRONOS2,0,8,0,5,0.02180640000733547,560123392,580911104
A,CHRONOS2,0,8,0,6,0.022234099975321442,560123392,580911104
A,CHRONOS2,0,8,0,7,0.022182100015925243,560123392,580911104
A,CHRONOS2,0,8,0,8,0.021750799991423264,560123392,580911104
A,CHRONOS2,0,8,0,9,0.021665000007487833,560123392,580911104
A,CHRONOS2,0,8,0,10,0.02155020000645891,560123392,580911104
A,CHRONOS2,0,8,0,11,0.022633799992036074,560123392,580911104
A,CHRONOS2,0,8,0,12,0.022857000003568828,560123392,580911104
A,CHRONOS2,0,8,0,13,0.02237799999420531,560123392,580911104
A,CHRONOS2,0,8,0,14,0.023316900013014674,560123392,580911104
A,CHRONOS2,0,1,1,0,0.019021899992367253,548298240,570425344
A,CHRONOS2,0,1,1,1,0.019120499986456707,548298240,570425344
A,CHRONOS2,0,1,1,2,0.018689499993342906,548298240,570425344
A,CHRONOS2,0,1,1,3,0.01935869999579154,548298240,570425344
A,CHRONOS2,0,1,1,4,0.01904920002561994,548298240,570425344
A,CHRONOS2,0,1,1,5,0.019235000014305115,548298240,570425344
A,CHRONOS2,0,1,1,6,0.019208200013963506,548298240,570425344
A,CHRONOS2,0,1,1,7,0.01948179997270927,548298240,570425344
A,CHRONOS2,0,1,1,8,0.01949360000435263,548298240,570425344
A,CHRONOS2,0,1,1,9,0.019897199992556125,548298240,570425344
A,CHRONOS2,0,1,1,10,0.01905629999237135,548298240,570425344
A,CHRONOS2,0,1,1,11,0.019239299988839775,548298240,570425344
A,CHRONOS2,0,1,1,12,0.019599099992774427,548298240,570425344
A,CHRONOS2,0,1,1,13,0.018922599992947653,548298240,570425344
A,CHRONOS2,0,1,1,14,0.019482700008666143,548298240,570425344
A,CHRONOS2,0,8,1,0,0.022797200013883412,560123392,580911104
A,CHRONOS2,0,8,1,1,0.02264769998146221,560123392,580911104
A,CHRONOS2,0,8,1,2,0.02217380001093261,560123392,580911104
A,CHRONOS2,0,8,1,3,0.02248949999921024,560123392,580911104
A,CHRONOS2,0,8,1,4,0.022866300016175956,560123392,580911104
A,CHRONOS2,0,8,1,5,0.022527299995999783,560123392,580911104
A,CHRONOS2,0,8,1,6,0.02232190000358969,560123392,580911104
A,CHRONOS2,0,8,1,7,0.022403000009944662,560123392,580911104
A,CHRONOS2,0,8,1,8,0.022609999985434115,560123392,580911104
A,CHRONOS2,0,8,1,9,0.02210699999704957,560123392,580911104
A,CHRONOS2,0,8,1,10,0.02196020001429133,560123392,580911104
A,CHRONOS2,0,8,1,11,0.022608100000070408,560123392,580911104
A,CHRONOS2,0,8,1,12,0.02281520000542514,560123392,580911104
A,CHRONOS2,0,8,1,13,0.022166699985973537,560123392,580911104
A,CHRONOS2,0,8,1,14,0.022222999978112057,560123392,580911104
A,F0_MEDIAN,0,1,1,0,0.026254800002789125,260695552,306184192
A,F0_MEDIAN,0,1,1,1,0.02648969998699613,260695552,306184192
A,F0_MEDIAN,0,1,1,2,0.02901140000903979,260695552,306184192
A,F0_MEDIAN,0,1,1,3,0.02816099999472499,260695552,306184192
A,F0_MEDIAN,0,1,1,4,0.027540500013856217,260695552,306184192
A,F0_MEDIAN,0,1,1,5,0.0265398999908939,260695552,306184192
A,F0_MEDIAN,0,1,1,6,0.026235600002110004,260695552,306184192
A,F0_MEDIAN,0,1,1,7,0.02579789998708293,260695552,306184192
A,F0_MEDIAN,0,1,1,8,0.02512359997490421,260695552,306184192
A,F0_MEDIAN,0,1,1,9,0.02462730000843294,260695552,306184192
A,F0_MEDIAN,0,1,1,10,0.0253145000024233,260695552,306184192
A,F0_MEDIAN,0,1,1,11,0.025975900003686547,260695552,306184192
A,F0_MEDIAN,0,1,1,12,0.025464000005740672,260695552,306184192
A,F0_MEDIAN,0,1,1,13,0.025459500000579283,260695552,306184192
A,F0_MEDIAN,0,1,1,14,0.025630000018281862,260695552,306184192
A,F0_MEDIAN,0,8,1,0,0.0261739999987185,269557248,316669952
A,F0_MEDIAN,0,8,1,1,0.026128500001505017,269557248,316669952
A,F0_MEDIAN,0,8,1,2,0.0257401000126265,269557248,316669952
A,F0_MEDIAN,0,8,1,3,0.026123299991013482,269557248,316669952
A,F0_MEDIAN,0,8,1,4,0.026533800002653152,269557248,316669952
A,F0_MEDIAN,0,8,1,5,0.026334900001529604,269557248,316669952
A,F0_MEDIAN,0,8,1,6,0.02634460001718253,269557248,316669952
A,F0_MEDIAN,0,8,1,7,0.02779649998410605,269557248,316669952
A,F0_MEDIAN,0,8,1,8,0.027211599983274937,269557248,316669952
A,F0_MEDIAN,0,8,1,9,0.027106499997898936,269557248,316669952
A,F0_MEDIAN,0,8,1,10,0.02658010000595823,269557248,316669952
A,F0_MEDIAN,0,8,1,11,0.02639489999273792,269557248,316669952
A,F0_MEDIAN,0,8,1,12,0.027119899983517826,269557248,316669952
A,F0_MEDIAN,0,8,1,13,0.027242800017120317,269557248,316669952
A,F0_MEDIAN,0,8,1,14,0.026976099994499236,269557248,316669952
A,F0_NATIVE,0,1,1,0,0.02651480000349693,270766592,316669952
A,F0_NATIVE,0,1,1,1,0.028399700007867068,270766592,316669952
A,F0_NATIVE,0,1,1,2,0.028668299986748025,270766592,316669952
A,F0_NATIVE,0,1,1,3,0.027565700002014637,270766592,316669952
A,F0_NATIVE,0,1,1,4,0.028020500001730397,270766592,316669952
A,F0_NATIVE,0,1,1,5,0.027567699988139793,270766592,316669952
A,F0_NATIVE,0,1,1,6,0.02696089999517426,270766592,316669952
A,F0_NATIVE,0,1,1,7,0.026853399991523474,270766592,316669952
A,F0_NATIVE,0,1,1,8,0.028336199990008026,270766592,316669952
A,F0_NATIVE,0,1,1,9,0.027595200022915378,270766592,316669952
A,F0_NATIVE,0,1,1,10,0.027155299991136417,270766592,316669952
A,F0_NATIVE,0,1,1,11,0.026517399994190782,270766592,316669952
A,F0_NATIVE,0,1,1,12,0.026745000010123476,270766592,316669952
A,F0_NATIVE,0,1,1,13,0.026564100000541657,270766592,316669952
A,F0_NATIVE,0,1,1,14,0.026297599979443476,270766592,316669952
A,F0_NATIVE,0,8,1,0,0.0485564999980852,350127104,383778816
A,F0_NATIVE,0,8,1,1,0.04820540000218898,350127104,383778816
A,F0_NATIVE,0,8,1,2,0.048062700021546334,350127104,383778816
A,F0_NATIVE,0,8,1,3,0.04837169998791069,350127104,383778816
A,F0_NATIVE,0,8,1,4,0.048791299981530756,350127104,383778816
A,F0_NATIVE,0,8,1,5,0.05000129999825731,350127104,383778816
A,F0_NATIVE,0,8,1,6,0.049929200002225116,350127104,383778816
A,F0_NATIVE,0,8,1,7,0.048652099998435006,350127104,383778816
A,F0_NATIVE,0,8,1,8,0.04952570001478307,350127104,383778816
A,F0_NATIVE,0,8,1,9,0.04857320000883192,350127104,383778816
A,F0_NATIVE,0,8,1,10,0.04864079999970272,350127104,383778816
A,F0_NATIVE,0,8,1,11,0.04978309999569319,350127104,383778816
A,F0_NATIVE,0,8,1,12,0.04922790001728572,350127104,383778816
A,F0_NATIVE,0,8,1,13,0.04793580001569353,350127104,383778816
A,F0_NATIVE,0,8,1,14,0.04847360000712797,350127104,383778816
A,CONTEXT3,92301,1,1,0,0.03735749999759719,264418304,310378496
A,CONTEXT3,92301,1,1,1,0.037312200001906604,264418304,310378496
A,CONTEXT3,92301,1,1,2,0.03611420001834631,264418304,310378496
A,CONTEXT3,92301,1,1,3,0.03686409999500029,264418304,310378496
A,CONTEXT3,92301,1,1,4,0.03670060000149533,264418304,310378496
A,CONTEXT3,92301,1,1,5,0.034879200014984235,264418304,310378496
A,CONTEXT3,92301,1,1,6,0.03392399998847395,264418304,310378496
A,CONTEXT3,92301,1,1,7,0.034114799986127764,264418304,310378496
A,CONTEXT3,92301,1,1,8,0.034448099992005154,264418304,310378496
A,CONTEXT3,92301,1,1,9,0.035015399975236505,264418304,310378496
A,CONTEXT3,92301,1,1,10,0.03489320000517182,264418304,310378496
A,CONTEXT3,92301,1,1,11,0.03466699999989942,264418304,310378496
A,CONTEXT3,92301,1,1,12,0.0346045000187587,264418304,310378496
A,CONTEXT3,92301,1,1,13,0.03436329998658039,264418304,310378496
A,CONTEXT3,92301,1,1,14,0.03422960001626052,264418304,310378496
A,CONTEXT3,92301,8,1,0,0.0387087999843061,290931200,316669952
A,CONTEXT3,92301,8,1,1,0.039190500014228746,290931200,316669952
A,CONTEXT3,92301,8,1,2,0.03925499998149462,290931200,316669952
A,CONTEXT3,92301,8,1,3,0.03878000000258908,290931200,316669952
A,CONTEXT3,92301,8,1,4,0.038533000013558194,290931200,316669952
A,CONTEXT3,92301,8,1,5,0.038280799984931946,290931200,316669952
A,CONTEXT3,92301,8,1,6,0.03853520000120625,290931200,316669952
A,CONTEXT3,92301,8,1,7,0.038814400002593175,290931200,316669952
A,CONTEXT3,92301,8,1,8,0.03809980000369251,290931200,316669952
A,CONTEXT3,92301,8,1,9,0.03920319999451749,290931200,316669952
A,CONTEXT3,92301,8,1,10,0.039981599984457716,290931200,316669952
A,CONTEXT3,92301,8,1,11,0.03955149999819696,290931200,316669952
A,CONTEXT3,92301,8,1,12,0.039860400022007525,290931200,316669952
A,CONTEXT3,92301,8,1,13,0.03918270001304336,290931200,316669952
A,CONTEXT3,92301,8,1,14,0.03927169999224134,290931200,316669952
A,GLOBAL3,92301,1,1,0,0.03386239998508245,264398336,310378496
