phi,cond_a,cond_b,series,dSE,dxi,dtheta,se_a,se_b,xi_a,xi_b
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,24,0.01876928589833804,0.5494755828023451,0.05410135374224023,0.7499621760535944,0.7687314619519324,-0.31072287272398263,0.23875271007836243
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,25,0.025240621664679996,0.21300827825547447,-0.0014930317433329288,0.7588235719550591,0.7840641936197391,-0.05913717055595104,0.15387110769952342
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,26,0.007381633675684562,0.22928322658777855,0.08577105785546957,0.7496752657252918,0.7570568994009763,-0.11891036956281925,0.11037285702495929
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,27,-0.01253978081824303,0.40507531805245783,0.025251454093745296,0.756907782327304,0.744368001509061,-0.16368584897093874,0.2413894690815191
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,28,-0.005125002375285792,0.738140928809848,0.0,0.769890274199486,0.7647652718242002,-0.238250092251661,0.49989083655818706
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,29,0.007459952349983645,0.3604725936586659,0.0,0.7596697788042547,0.7671297311542383,-0.2150869765775813,0.14538561708108458
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,30,-0.018203823077973524,0.3358765808492794,0.0,0.7728971975132405,0.754693374435267,-0.04557492896995484,0.29030165187932455
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,31,-0.014970020826415742,0.48837779517306656,0.0,0.7744757382298155,0.7595057174033998,-0.17832753458783446,0.3100502605852321
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,32,-0.00542592243530271,0.44771614480995653,-0.04116191888667764,0.776235061471798,0.7708091390364953,-0.20777618890049537,0.23993995590946116
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,33,-0.002355040023456656,0.2965332240231906,-0.09579694869912248,0.7510592204245746,0.748704180401118,-0.10879094089228097,0.1877422831309096
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,34,0.022303560228824848,0.45772791795838763,-0.14459939226479135,0.7766356791434189,0.7989392393722438,-0.12206614132096363,0.335661776637424
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,35,-0.006480362649563531,0.428041553013218,0.09931668700094043,0.7850708753134144,0.7785905126638508,-0.22280345250298517,0.2052381005102328
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,36,0.019474716931801472,0.37338805774173084,-0.15424181307140505,0.7674605507638512,0.7869352676956527,-0.08585412567548249,0.28753393206624833
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,37,0.026210303673941726,0.5565082175406573,-0.0028457218066668677,0.7427335900196809,0.7689438936936226,-0.1255562063256096,0.43095201121504767
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,38,0.010117187438621222,0.3085376001095822,-0.03349002802784318,0.7793700207883036,0.7894872082269249,-0.043351036899092615,0.26518656321048956
0.5,phi0.5_gauss_goff,phi0.5_t3.5_goff,39,-0.013159110727444356,0.3518318190076622,0.12639857814554678,0.7757391244602604,0.762580013732816,-0.152653138210458,0.1991786807972042
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,0,-0.023077308163498067,0.5640007845751303,-0.13339543085747985,0.7681734902226703,0.7450961820591723,-0.3662954454850092,0.19770533909012106
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,1,0.026535027703397662,0.36222618537508566,-0.2749940351225677,0.7532033628193499,0.7797383905227475,-0.08080151176750736,0.28142467360757834
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,2,0.04290362251161539,0.548234838828955,-0.2063958111194376,0.7493327953085729,0.7922364178201883,-0.08816833841314153,0.46006650041581343
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,3,-0.04259180888738057,0.21228926394001524,-0.07438073591905991,0.7462241975348777,0.7036323886474971,-0.03823229605945454,0.1740569678805607
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,4,-0.04710684665008469,0.28240921931457963,-0.2896896707249229,0.7776118119465288,0.7305049652964442,-0.11395414899923287,0.16845507031534676
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,5,0.01843108088124701,0.6570075432543168,-0.4265310554616504,0.7492759249163814,0.7677070057976284,-0.21173910596244575,0.44526843729187104
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,6,-0.08599823083497915,0.2951970342324066,-0.2245763215493275,0.8058190890030745,0.7198208581680954,-0.09617516140362839,0.1990218728287782
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,7,-0.0037633324136521207,0.3645976510201031,-0.0561388610057153,0.7426626758378857,0.7388993434242336,-0.22837227412512387,0.1362253768949792
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,8,-0.08594265595681683,0.2931943760767728,-0.17163452430732218,0.7915757378999684,0.7056330819431516,-0.09032479017483648,0.20286958590193632
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,9,-0.0797218158639521,0.3341824908048606,-0.383817962052867,0.7735868461872043,0.6938650303232522,-0.21750067095271602,0.11668181985214458
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,10,-0.05202711372611191,0.5213850536219564,-0.4444846798715928,0.7845340213457948,0.7325069076196828,-0.08373471982838732,0.43765033379356905
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,11,0.04637373324657712,0.3926492681822517,-0.550330756878479,0.7779950977910074,0.8243688310375845,-0.14537795484794475,0.24727131333430696
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,12,0.018934581385381732,0.3751667363753688,-0.27617101661373544,0.7677065734830187,0.7866411548684005,-0.07961349890176485,0.29555323747360396
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,13,-0.020012800080441484,0.27076390185300125,-0.256987040081499,0.7551329768080618,0.7351201767276203,-0.06888923843814382,0.20187466341485746
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,14,0.052929863580154723,0.5890704298624566,-0.48495928718821724,0.7572182226771565,0.8101480862573113,-0.1986999953553361,0.3903704345071205
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,15,-0.0051747336582950165,0.3550455516931439,-0.28127469197680277,0.738359683033285,0.73318494937499,-0.20806411602239439,0.1469814356707495
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,16,-0.0316015161084805,0.30519722764394475,-0.22616707980287842,0.749399253005359,0.7177977368968785,-0.06229249086433533,0.24290473677960944
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,17,-0.050733176064557406,0.5854384895654617,-0.24570236192860906,0.7697032516124593,0.7189700755479019,-0.21784169877318546,0.3675967907922763
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,18,0.03797818560871935,0.6300580379086911,-0.5185792481865277,0.783205424607385,0.8211836102161043,-0.252240235410034,0.37781780249865704
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,19,0.12046837322205917,0.749014447926698,-0.4238471974599285,0.7615697742058383,0.8820381474278974,-0.2449621032078506,0.5040523447188474
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,20,0.006311632475122786,0.5060847577477994,-0.2758365413369842,0.7721329542297105,0.7784445867048333,-0.235309109337337,0.2707756484104624
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,21,-0.0016228454134281645,0.563137959136116,-0.2695943863644995,0.7524046532660759,0.7507818078526477,-0.30667154516783746,0.2564664139682785
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,22,0.0037187943256073996,0.3923232714331383,-0.362426352726406,0.7906922485913034,0.7944110429169108,-0.15122379740551833,0.24109947402761991
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,23,0.034426937747328634,0.4969462365719719,-0.36051930792571074,0.7772906659475992,0.8117176036949278,-0.020178954684856483,0.4767672818871154
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,24,0.01694650847491508,0.4146528611180965,-0.1303034626275269,0.7499621760535944,0.7669086845285095,-0.31072287272398263,0.10392998839411391
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,25,-0.05142459103306185,0.2535682472274295,-0.2063844406974591,0.7588235719550591,0.7073989809219973,-0.05913717055595104,0.19443107667147846
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,26,-0.04529488277667004,0.4911995979150079,-0.2041990012468342,0.7496752657252918,0.7043803829486217,-0.11891036956281925,0.37228922835218864
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,27,0.025898540115969038,0.4111750570056679,-0.3642604571520097,0.756907782327304,0.7828063224432731,-0.16368584897093874,0.2474892080347292
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,28,-0.06414508608969804,0.42426604819928626,-0.39981365598268226,0.769890274199486,0.7057451881097879,-0.238250092251661,0.18601595594762527
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,29,0.002274224452047391,0.44513577421526923,-0.28714863775398647,0.7596697788042547,0.7619440032563021,-0.2150869765775813,0.23004879763768793
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,30,0.022539902768366815,0.25178431706392973,-0.39797857485139265,0.7728971975132405,0.7954371002816073,-0.04557492896995484,0.20620938809397488
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,31,-0.04599983531624807,0.2744365789707669,-0.2607088466119303,0.7744757382298155,0.7284759029135675,-0.17832753458783446,0.09610904438293241
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,32,-0.06195165253252366,0.4164691937568821,-0.24259931326789952,0.776235061471798,0.7142834089392743,-0.20777618890049537,0.20869300485638673
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,33,0.01718428309117137,0.4292390163272582,-0.26503424341094917,0.7510592204245746,0.768243503515746,-0.10879094089228097,0.3204480754349772
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,34,0.035354857122933736,0.3882226305708346,-0.28949951418770203,0.7766356791434189,0.8119905362663526,-0.12206614132096363,0.266156489249871
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,35,-0.04737875834812255,0.404627579599366,-0.2987880550921147,0.7850708753134144,0.7376921169652918,-0.22280345250298517,0.18182412709638082
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,36,-0.044153307119970675,0.3651350008328638,-0.3616530837620453,0.7674605507638512,0.7233072436438805,-0.08585412567548249,0.2792808751573813
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,37,-0.055279748935236905,0.44837606630626226,-0.14307434920070528,0.7427335900196809,0.687453841084444,-0.1255562063256096,0.32281985998065266
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,38,-0.02246490736058171,0.3115453886817785,-0.24016638855977845,0.7793700207883036,0.7569051134277219,-0.043351036899092615,0.26819435178268586
0.5,phi0.5_gauss_goff,phi0.5_t3.5_gon,39,0.051901431308854384,0.4156380568855277,-0.2940806514498666,0.7757391244602604,0.8276405557691148,-0.152653138210458,0.2629849186750697
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,0,0.00921615014297028,0.25697629024082247,-0.2576889003638526,0.7110584722837477,0.720274622426718,-0.2671649401586587,-0.01018864991783623
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,1,0.02151544772063685,0.16245064240585685,-0.31144068019579096,0.6997014567267678,0.7212169044474046,-0.24362730767930157,-0.08117666527344472
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,2,-0.03872880603498052,0.09416010791317556,-0.14832330907905333,0.710640074676603,0.6719112686416224,-0.07502732082174363,0.019132787091431933
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,3,-0.012134729195657279,0.06491829078179293,-0.06634742801580462,0.7266673565113108,0.7145326273156535,-0.08869419953639729,-0.023775908754604357
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,4,0.005169089300543606,0.13841334061100868,-0.19564139611309428,0.7079119237524033,0.7130810130529469,-0.06723786286843696,0.07117547774257171
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,5,0.021869786729582064,-0.11736040438436525,-0.1991135369307998,0.6811424444221883,0.7030122311517704,-0.12169996351424399,-0.23906036789860924
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,6,-0.002939141877771223,0.289926375336748,-0.3532436773766583,0.700061540358934,0.6971223984811628,-0.2231221054951267,0.06680426984162126
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,7,0.0037938100151531096,0.11847270489061776,-0.2502923251230186,0.7019592720684609,0.705753082083614,-0.12799837450380472,-0.009525669613186964
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,8,-0.0022362188907338876,0.19047976669063804,-0.3341223304062674,0.7005168582024911,0.6982806393117572,-0.2656072364458396,-0.07512746975520158
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,9,-0.0105509025947228,0.17994129468092834,-0.30494148798676246,0.7053675629402578,0.694816660345535,-0.16489939369416856,0.015041900986759777
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,10,-0.020630860532756534,-0.0950214345325567,-0.2736381394844811,0.7063243193365932,0.6856934588038367,-0.049843435471861805,-0.1448648700044185
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,11,0.005301541117243014,0.24200591814545558,-0.17072816117610767,0.701137440784076,0.706438981901319,-0.283785218447857,-0.04177930030240141
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,12,-0.034958467373730207,0.1606027889313198,-0.3057719488252957,0.7216573145237903,0.6866988471500601,-0.2159500412710315,-0.0553472523397117
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,13,0.05025591866006618,-0.02259139238148418,-0.31922639003331976,0.6860387788598201,0.7362946975198863,-0.11204702867233761,-0.1346384210538218
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,14,0.043996350401235285,0.601664278418359,-0.39924273934276544,0.6977735014577854,0.7417698518590207,-0.29007236838752615,0.3115919100308328
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,15,-0.003508034542852423,0.21346056817020606,-0.2915233148934986,0.7211850997121706,0.7176770651693182,-0.20337539375409003,0.01008517441611604
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,16,0.0017898205621159624,0.07411126231580592,-0.4434518615283003,0.716780345024617,0.7185701655867329,-0.13810081856218676,-0.06398955624638084
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,17,0.0007147965760475605,0.38330268168433423,-0.47122251201847576,0.7006498834438841,0.7013646800199317,-0.23788949755212582,0.14541318413220838
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,18,-0.0033444490976974883,0.09166637936677896,-0.19287246952641457,0.693017950587258,0.6896735014895605,-0.15947871992640433,-0.06781234055962537
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,19,0.027004662915271038,0.1900792607285377,-0.0664428561727557,0.6720433311538914,0.6990479940691624,-0.26301640661778947,-0.07293714588925176
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,20,-0.00724352652988236,-0.059765168138180155,-0.3086048499788122,0.690439870754442,0.6831963442245597,-0.03821317147431551,-0.09797833961249566
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,21,0.007006949739893464,0.3358163509857589,-0.30538610749737227,0.6791016035524854,0.6861085532923789,-0.22524142387712362,0.11057492710863531
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,22,-0.039025075071189796,0.0378065115521064,-0.2909647061318621,0.7227872822964351,0.6837622072252453,-0.14754946953084325,-0.10974295797873684
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,23,0.008922061727041797,-0.09143185159570795,-0.4410863449646806,0.7081335809696536,0.7170556426966954,-0.07424862014537757,-0.16568047174108552
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,24,-0.013308294171549773,-0.10071662971958124,-0.2658130093958182,0.7081060471596786,0.6947977529881288,-0.0053790020695673076,-0.10609563178914855
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,25,-0.018570256182108946,0.10258695140895992,-0.2954328825702871,0.7197011613932085,0.7011309052110996,-0.15070736872236845,-0.048120417313408534
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,26,-0.007923374706675812,0.03226017410699178,-0.08106063593688018,0.7158538803755938,0.707930505668918,-0.11985018791942734,-0.08759001381243556
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,27,0.04452733625752214,0.19538797954140028,-0.23422802682186739,0.6898446254422288,0.7343719616997509,-0.24225423817497005,-0.046866258633569774
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,28,-0.025207450457958913,0.14517089459416654,-0.20596046240680432,0.7260459867976308,0.7008385363396719,-0.1567748334698074,-0.011603938875640853
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,29,0.004907677666491916,0.3615470147329171,-0.38299724049421535,0.7120701480972523,0.7169778257637442,-0.23448042275002853,0.12706659198288858
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,30,-0.003124896162785662,0.20007017400136434,-0.3219283591566634,0.7052255042924895,0.7021006081297039,-0.09984355527205055,0.1002266187293138
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,31,-0.02935479483023795,0.1696855654860011,-0.21301264316753876,0.7431201648805497,0.7137653700503117,-0.2281183076263032,-0.05843274214030207
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,32,-0.026408267612664016,0.1622412081458161,-0.24532036005589108,0.7129907342984828,0.6865824666858188,-0.20101310883761103,-0.03877190069179491
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,33,0.015629203119109536,-0.15011794386994065,-0.13840932787707172,0.6785548222217319,0.6941840253408414,0.020083599206810514,-0.13003434466313013
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,34,0.03220501046401725,0.1467259171066,-0.11318631066911466,0.682979170752022,0.7151841812160392,-0.1618080993557145,-0.015082182249114513
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,35,0.04481171532280648,0.01767085408839484,-0.1435028388840225,0.6732717619455295,0.718083477268336,-0.07502729469369615,-0.05735644060530131
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,36,0.0037965457762220156,0.18761394688252384,-0.3796105978313077,0.7115368724276828,0.7153334182039048,-0.21165892508781486,-0.02404497820529103
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,37,0.020383185294894468,-0.057883427730675535,-0.264735833967623,0.6967153346472376,0.717098519942132,-0.12884739122753613,-0.18673081895821167
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,38,-0.034831132155770494,0.06566348044642811,-0.15779624172332019,0.7060593920939758,0.6712282599382053,-0.10737377958770628,-0.04171029914127816
0.9,phi0.9_gauss_goff,phi0.9_gauss_gon,39,0.0009467990816455218,-0.02393940812043277,-0.3996991877017002,0.6841683802301431,0.6851151793117887,-0.14264969974282,-0.16658910786325276
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,0,-0.009856350138911396,0.3811744076477288,-0.042085641264891005,0.7110584722837477,0.7012021221448363,-0.2671649401586587,0.1140094674890701
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,1,0.010639169101011925,0.3569487627563697,0.0,0.6997014567267678,0.7103406258277797,-0.24362730767930157,0.11332145507706815
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,2,0.012145806917861823,0.22232007847236668,0.059782830391720054,0.710640074676603,0.7227858815944648,-0.07502732082174363,0.14729275765062305
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,3,-0.024273382806260346,0.0743410314620313,-0.026814861719817062,0.7266673565113108,0.7023939737050504,-0.08869419953639729,-0.014353168074365985
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,4,-0.0034912578418473394,0.1959587958875717,0.0,0.7079119237524033,0.704420665910556,-0.06723786286843696,0.12872093301913476
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,5,0.03496276623028871,0.28004238644328,0.0,0.6811424444221883,0.716105210652477,-0.12169996351424399,0.158342422929036
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,6,0.022269529442308644,0.3374954912390954,-0.03643297291464753,0.700061540358934,0.7223310698012426,-0.2231221054951267,0.11437338574396866
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,7,0.031801736788604984,0.16726038801322934,-0.07804474941318373,0.7019592720684609,0.7337610088570659,-0.12799837450380472,0.03926201350942462
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,8,0.015271858256013515,0.2958669401827887,0.06430333333500482,0.7005168582024911,0.7157887164585046,-0.2656072364458396,0.030259703736949056
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,9,-0.00229063781864014,0.09859945143678148,0.0,0.7053675629402578,0.7030769251216177,-0.16489939369416856,-0.06629994225738708
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,10,0.0037910402172888213,0.1864754047572056,0.006516998848258737,0.7063243193365932,0.710115359553882,-0.049843435471861805,0.13663196928534377
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,11,0.017310495914139246,0.3751428503264093,-0.15552877360484008,0.701137440784076,0.7184479366982153,-0.283785218447857,0.09135763187855234
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,12,0.010676160592758777,0.2818358070456255,-0.07973288855793459,0.7216573145237903,0.7323334751165491,-0.2159500412710315,0.065885765774594
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,13,0.03948681592328196,0.17251595020793334,-0.17282613102303745,0.6860387788598201,0.7255255947831021,-0.11204702867233761,0.06046892153559573
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,14,0.011968930537659905,0.37574915477444926,-0.09358868134112841,0.6977735014577854,0.7097424319954453,-0.29007236838752615,0.08567678638692308
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,15,0.00036912696119240085,0.2584514513632558,-0.01970759076515205,0.7211850997121706,0.721554226673363,-0.20337539375409003,0.055076057609165785
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,16,-0.04516223139370734,0.30250573549652215,0.017462919644650632,0.716780345024617,0.6716181136309096,-0.13810081856218676,0.16440491693433537
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,17,0.0011470712724294119,0.2742522746968445,0.0,0.7006498834438841,0.7017969547163135,-0.23788949755212582,0.03636277714471865
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,18,0.004478467101301065,0.3223092775181608,0.06022901308144868,0.693017950587258,0.6974964176885591,-0.15947871992640433,0.16283055759175646
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,19,0.04106088129742358,0.34137888718257897,0.0,0.6720433311538914,0.713104212451315,-0.26301640661778947,0.07836248056478952
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,20,0.0019033841885713887,0.1913124670767667,0.0,0.690439870754442,0.6923432549430134,-0.03821317147431551,0.1530992956024512
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,21,0.029364101233427475,0.33962764155255454,0.0018321284449844821,0.6791016035524854,0.7084657047859129,-0.22524142387712362,0.1143862176754309
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,22,-0.005542303885303523,0.19605891925518526,0.0,0.7227872822964351,0.7172449784111316,-0.14754946953084325,0.048509449724342
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,23,-0.0103570867793501,0.31056501207261694,-0.06521842639833575,0.7081335809696536,0.6977764941903035,-0.07424862014537757,0.23631639192723936
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,24,0.010327392982647066,0.1345545051223009,0.0,0.7081060471596786,0.7184334401423257,-0.0053790020695673076,0.1291755030527336
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,25,-0.0344232045121452,0.20586232285179207,0.0,0.7197011613932085,0.6852779568810633,-0.15070736872236845,0.05515495412942363
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,26,0.013321817603745734,0.3154845761210958,0.16232116275995168,0.7158538803755938,0.7291756979793396,-0.11985018791942734,0.1956343882016685
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,27,0.026129401961841436,0.4058073361305072,0.21657248783714877,0.6898446254422288,0.7159740274040702,-0.24225423817497005,0.16355309795553713
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,28,-0.03724543235072619,0.2815427050615256,0.07601424230886422,0.7260459867976308,0.6888005544469046,-0.1567748334698074,0.12476787159171825
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,29,-0.014981904775810961,0.1730215666484266,-0.030406064549741152,0.7120701480972523,0.6970882433214414,-0.23448042275002853,-0.06145885610160192
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,30,-0.006699174894107984,0.3858684548966116,0.0,0.7052255042924895,0.6985263293983816,-0.09984355527205055,0.286024899624561
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,31,-0.06990764897348878,0.0987237469448114,0.0,0.7431201648805497,0.6732125159070609,-0.2281183076263032,-0.1293945606814918
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,32,-0.0029703543363962526,0.3100490167084334,0.0,0.7129907342984828,0.7100203799620866,-0.20101310883761103,0.10903590787082235
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,33,0.015795399774175434,0.06397863707687124,0.0,0.6785548222217319,0.6943502219959073,0.020083599206810514,0.08406223628368174
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,34,0.028532294607197195,0.1326538066952741,-0.0908814839690738,0.682979170752022,0.7115114653592192,-0.1618080993557145,-0.029154292660440388
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,35,0.027336929799865017,0.009682738249273903,0.0,0.6732717619455295,0.7006086917453945,-0.07502729469369615,-0.06534455644442225
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,36,0.00020176963795293101,0.31117617013515403,0.059279916709161995,0.7115368724276828,0.7117386420656358,-0.21165892508781486,0.09951724504733918
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,37,-0.012570017077614293,0.2596490077846857,0.021589162316295485,0.6967153346472376,0.6841453175696233,-0.12884739122753613,0.13080161655714956
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,38,-0.016343892597948995,0.3258700439388259,-0.05088600881355232,0.7060593920939758,0.6897154994960268,-0.10737377958770628,0.21849626435111963
0.9,phi0.9_gauss_goff,phi0.9_t6_goff,39,0.007221847131332448,0.07781338379807914,0.0,0.6841683802301431,0.6913902273614756,-0.14264969974282,-0.06483631594474085
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,0,-0.006607587675901416,0.2668607370033974,-0.2809104842299863,0.7110584722837477,0.7044508846078463,-0.2671649401586587,-0.0003042031552613336
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,1,0.031587329046353974,0.3638632416815204,-0.32633019925853846,0.6997014567267678,0.7312887857731217,-0.24362730767930157,0.12023593400221885
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,2,0.008979102891609525,0.14691740590897992,-0.3607307742529485,0.710640074676603,0.7196191775682125,-0.07502732082174363,0.0718900850872363
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,3,-0.023577630180067533,0.20445132170121716,-0.2623135279715596,0.7266673565113108,0.7030897263312432,-0.08869419953639729,0.11575712216481987
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,4,-0.005802214790791682,0.11264526576234746,-0.34228057274616885,0.7079119237524033,0.7021097089616116,-0.06723786286843696,0.045407402893910494
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,5,0.021587566564821636,0.0888354849277056,-0.2982797128665926,0.6811424444221883,0.7027300109870099,-0.12169996351424399,-0.0328644785865384
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,6,-0.01302260782612863,0.27761838710124187,-0.28087972293714913,0.700061540358934,0.6870389325328053,-0.2231221054951267,0.054496281606115166
0.9,phi0.9_gauss_goff,phi0.9_t6_gon,7,0.03814832869001794,0.29939256115063273,-0.3744234171168018,0.7019592720684609,0.7401076007584788,-0.12799837450380472,0.17139418664682804
