condition,series,phi,eps,garch,ar_order,xi,theta,threshold,n_exceedances,se,se_resid,kurtosis,xi_true,theta_true,se_true,truth_ar_order,truth_n_exceedances
phi0.5_t6_gon,4,0.5,t6,on,25,0.15683931925846462,0.9439877274146232,2.7481640507524405,149,0.7439814939431111,0.9382728253642546,3.0554356228509585,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,5,0.5,t6,on,25,0.09239837043398522,0.6467786804101308,2.8519801008349703,149,0.7507545741085824,0.9387895561002687,2.5888842211128997,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,6,0.5,t6,on,25,0.014975010678388342,0.8257858678629141,2.719759924630149,149,0.7405952453224177,0.9356259012651074,3.8212100665656665,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,7,0.5,t6,on,25,0.22196399389017393,0.814262607642748,2.713503158576304,149,0.8355239176015672,0.9431448606818196,5.482818035670016,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,8,0.5,t6,on,25,0.09778371737920431,0.8638463530890242,2.6826621132390325,149,0.7800285958140456,0.9414358633992995,5.074104059631841,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,9,0.5,t6,on,25,0.068722576630787,0.6908212436142978,2.8878658583955406,149,0.7857006140991223,0.9374781919651582,2.375602004757903,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,10,0.5,t6,on,25,0.050177136239261656,0.9351915092474432,2.809841898648267,149,0.7583923308385451,0.9406340969647693,3.648611839811722,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,11,0.5,t6,on,25,-0.10632729143155584,0.834362513813828,2.9193097622835595,149,0.7938068236848053,0.937945550249864,4.289492071203335,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,12,0.5,t6,on,25,0.05446075219073581,0.6950834591927827,2.8860469428871203,149,0.7408406149499777,0.9377401173202315,2.7480057440407792,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,13,0.5,t6,on,25,0.03982529228487447,0.6752043071907793,2.911059581652244,149,0.7561309930189044,0.9402837445040578,4.128282020939335,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,14,0.5,t6,on,25,-0.06580534764716604,0.7409017119524927,2.796590530348095,149,0.7629338903880144,0.9387302266507038,2.4349946203371946,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,15,0.5,t6,on,25,0.028002877398586933,0.610160539090305,2.9297165590020158,149,0.7561649124119948,0.9386207826436295,2.7805748836325037,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,16,0.5,t6,on,25,0.12597937879403132,0.6618860297437363,2.8588778128286156,149,0.7767055054444659,0.9398296512656941,3.5017417609482084,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,17,0.5,t6,on,25,0.13697364425049496,0.7151389600720559,2.8362027044345552,149,0.7634580402760169,0.9375704780299094,6.188779716791355,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,18,0.5,t6,on,25,0.04033994066837193,0.5358118393188894,2.7741845154046705,149,0.7284450040980053,0.9363864109456405,3.640425427321099,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,19,0.5,t6,on,25,0.20997661825767053,0.8076006081505768,2.6775018746165666,149,0.7748444061036586,0.9363179252648537,3.728167668706641,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,20,0.5,t6,on,25,0.059151108804910535,0.7923365959311147,2.8351767906707583,149,0.7077187601998824,0.9366120524218191,2.9839490298231937,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,21,0.5,t6,on,25,0.13988299959764605,0.6151054685344242,2.8566820341456727,149,0.7665498732465483,0.9394480842743848,5.798584257656266,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,22,0.5,t6,on,25,0.033455156685477286,0.7670471070207567,2.79725008131942,149,0.7874743583223243,0.9435756807765933,4.232977826261741,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,23,0.5,t6,on,25,0.2679275405008277,0.6579410502168517,2.8904817821974436,149,0.7789748573109997,0.9366480956156461,15.863746927476733,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,24,0.5,t6,on,25,-0.02638936319662409,0.7610595713240067,2.7868336787489993,149,0.7684162645265883,0.9409537133915221,2.1431082678716598,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,25,0.5,t6,on,25,-0.05929728865516362,0.6933636999446041,2.7217317110862,149,0.7875501213004116,0.9407281275613593,2.028484276917247,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,26,0.5,t6,on,25,0.046866751575362305,0.7489192277396409,2.7297239795871464,149,0.7601361877163016,0.9435969342732513,3.4283059219670635,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,27,0.5,t6,on,25,0.1433006592738566,0.8584432847664408,2.6806037186007408,149,0.7588063531844673,0.9392773286607485,2.6647025035843575,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,28,0.5,t6,on,25,0.044790344432597676,0.6796317824394577,2.784269498189385,149,0.7200799359002228,0.937969041592117,2.359478274982875,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,29,0.5,t6,on,25,0.09698123758559878,0.8131564955311347,2.632838111772102,149,0.7565887996051117,0.9386653024571356,5.00631506040156,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,30,0.5,t6,on,25,0.4020241936655825,0.814649849295233,2.6570068974312315,149,0.7667883635563221,0.9395146493487638,7.740106543356864,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,31,0.5,t6,on,25,-0.12982570131140833,0.6285213679433563,2.7489493939358467,149,0.7511251230593448,0.9347279396759468,2.6984405154795725,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,32,0.5,t6,on,25,0.026481917503163595,0.7317192821836278,2.8000096865795285,149,0.7725128043518951,0.9409699597265437,2.0913033269645602,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,33,0.5,t6,on,25,0.1942211852161541,0.5981712656466139,2.9377049364825134,149,0.7803071250224451,0.9418320499732373,7.434681187926161,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,34,0.5,t6,on,25,-0.02308925620244212,0.6481261116016019,2.8041503849798626,149,0.7598670949255758,0.9386116715954925,4.576218596230573,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,35,0.5,t6,on,25,0.11383665464544496,0.7313669495604334,2.769390710977999,149,0.7859952610346779,0.9398898664446519,2.163043414695805,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,36,0.5,t6,on,25,-0.06867523300830987,0.7676382331922871,2.823447585891973,149,0.7333880993982168,0.935999895327903,10.387643222484318,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,37,0.5,t6,on,25,0.16647758385533723,0.838124928849476,2.8422017719877637,149,0.7734710740568335,0.9375685804586191,3.5377119286764023,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,38,0.5,t6,on,25,0.05442453847452664,0.5830660069897867,2.7809921693512023,149,0.7352950976840178,0.93590224026633,3.1740358272669376,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t6_gon,39,0.5,t6,on,25,0.08020889877360302,0.5507107475809709,2.7431623078830687,149,0.7494408830165972,0.9392450139881798,3.6803056276223316,0.1484490921376082,0.6710451734440196,0.7465194881616363,25,99999
phi0.5_t3.5_goff,0,0.5,t3.5,off,25,0.3006533054698856,0.8547762292292795,2.880328464383655,149,0.7782826910247762,0.9380490881752647,7.6209888441987506,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,1,0.5,t3.5,off,25,0.44743006056578327,1.0,2.9342387535782417,149,0.7866364255353278,0.9378869899613769,68.07579113107056,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,2,0.5,t3.5,off,25,0.1654392325279235,1.0,2.957430980222909,149,0.7492616103759568,0.9402647580254243,7.265342587678761,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,3,0.5,t3.5,off,25,0.40220260787530093,0.9419355790077414,2.831931903291183,149,0.7781212403560629,0.936542158283755,10.700314813647923,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,4,0.5,t3.5,off,25,0.12824928733377655,1.0,2.804543342991374,149,0.7202494662865665,0.9379161814534341,6.284745734045849,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,5,0.5,t3.5,off,25,0.2222537107187358,0.7827869333295574,2.863818003137532,149,0.788678611375507,0.9395595570944891,8.292018694108139,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,6,0.5,t3.5,off,25,0.24691377842568507,1.0,2.755376507704938,149,0.7756225372199036,0.9360156879455804,4.428764654329553,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,7,0.5,t3.5,off,25,0.32893770176324155,1.0,2.771060010472617,149,0.7445098630179308,0.9428004577160997,8.372285500909369,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,8,0.5,t3.5,off,25,0.2713159194700647,0.8024875437025318,2.7352445302086816,149,0.8181955723381238,0.9409818362774794,56.90260051155809,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,9,0.5,t3.5,off,25,0.205171572835318,1.0,2.7929744567389365,149,0.7783656261643516,0.9443006839077273,6.238334958352381,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,10,0.5,t3.5,off,25,0.17468130743349997,0.9621893976339553,2.854342866822361,149,0.7579347102191263,0.9381534256805788,9.271138444778002,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,11,0.5,t3.5,off,25,0.16993971297770027,0.9837944057594713,2.7905501878633854,149,0.7663342068582717,0.9355335607007381,7.154153666834858,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,12,0.5,t3.5,off,25,0.2410979417672456,1.0,2.760945641406558,149,0.7683581392349979,0.9424014794266692,8.251668632251347,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,13,0.5,t3.5,off,25,0.1301063166982861,1.0,3.026122816936975,149,0.7609847307481642,0.9378219102732245,14.278249203786185,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,14,0.5,t3.5,off,25,0.312133734696634,0.9719192726462781,2.827377976284434,149,0.7999322995851244,0.9401386072434835,19.191004170127894,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,15,0.5,t3.5,off,25,0.30295687748380046,0.9407941083068897,2.772323968275517,149,0.7812893673657066,0.9427600697799494,17.17329460173068,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,16,0.5,t3.5,off,25,0.40460878222221597,1.0,2.8502798925488166,149,0.8365260459783166,0.9539809816556911,278.8538519702308,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,17,0.5,t3.5,off,25,0.12742275109081713,1.0,2.9161482313831355,149,0.7832903433369307,0.9390911015296827,8.568787196647927,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,18,0.5,t3.5,off,25,0.3352618353487291,1.0,2.8737288616628898,149,0.7644437062013572,0.9320244003116808,12.99790443777791,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,19,0.5,t3.5,off,25,0.4590130066403494,0.9722369452308985,2.9565905248486413,149,0.7561119886645635,0.9408592366546566,14.83622824280559,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,20,0.5,t3.5,off,25,0.30395492081642983,1.0,2.831861049629381,149,0.7694326429071723,0.938958965244085,19.817162108742284,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,21,0.5,t3.5,off,25,0.1745173036381834,1.0,2.926352914337178,149,0.7591579465384425,0.9401254074673985,15.803049346314847,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,22,0.5,t3.5,off,25,0.42725140288657537,1.0,2.7680614478862537,149,0.7742595927179896,0.9383952025735993,10.553041086013584,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,23,0.5,t3.5,off,25,0.3301015131417774,1.0,2.7460682353314074,149,0.8041260383024749,0.9397029042089985,46.411965390535435,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,24,0.5,t3.5,off,25,0.23875271007836243,0.9967099591977473,2.931557549232939,149,0.7687314619519324,0.9377416604197069,10.807261374035313,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,25,0.5,t3.5,off,25,0.15387110769952342,0.9985069682566671,3.025747555193486,149,0.7840641936197391,0.9368660368044904,13.52023899808965,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,26,0.5,t3.5,off,25,0.11037285702495929,0.9799971901145649,2.7512576239114126,149,0.7570568994009763,0.9393335743036267,6.983845419628114,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,27,0.5,t3.5,off,25,0.2413894690815191,0.9786260042464558,2.811439448798422,149,0.744368001509061,0.939139477682126,9.109037104788202,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,28,0.5,t3.5,off,25,0.49989083655818706,1.0,2.9582292460031754,149,0.7647652718242002,0.9426687705576068,18.248208711456996,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,29,0.5,t3.5,off,25,0.14538561708108458,1.0,2.81352110594164,149,0.7671297311542383,0.9408385467243727,5.484754806194049,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,30,0.5,t3.5,off,25,0.29030165187932455,1.0,3.0072673743411853,149,0.754693374435267,0.9366304541960354,7.56979928118014,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,31,0.5,t3.5,off,25,0.3100502605852321,1.0,2.9871116798338595,149,0.7595057174033998,0.9367059216371758,13.77608675405861,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,32,0.5,t3.5,off,25,0.23993995590946116,0.9588380811133224,2.746636367724395,149,0.7708091390364953,0.9389105720755161,5.006342210692022,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,33,0.5,t3.5,off,25,0.1877422831309096,0.8789719663434848,2.9608476395743755,149,0.748704180401118,0.9385412738003659,7.521360217409963,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,34,0.5,t3.5,off,25,0.335661776637424,0.8554006077352087,2.8643646163639445,149,0.7989392393722438,0.939102742064434,18.899772238249984,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,35,0.5,t3.5,off,25,0.2052381005102328,1.0,2.763110988626471,149,0.7785905126638508,0.9395212876373208,7.378101975480224,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,36,0.5,t3.5,off,25,0.28753393206624833,0.845758186928595,2.8614208698125227,149,0.7869352676956527,0.9407523107445763,8.896730071385127,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,37,0.5,t3.5,off,25,0.43095201121504767,0.9971542781933331,2.70891513976966,149,0.7689438936936226,0.9326832950339494,18.064592261913457,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,38,0.5,t3.5,off,25,0.26518656321048956,0.9665099719721568,3.019199756157976,149,0.7894872082269249,0.933343221960943,13.558580207221308,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_goff,39,0.5,t3.5,off,25,0.1991786807972042,1.0,3.0204228999534393,149,0.762580013732816,0.9398459932249972,11.201579398783217,0.23487917121768695,0.9981369606250505,0.7486227152071997,25,99999
phi0.5_t3.5_gon,0,0.5,t3.5,on,25,0.19770533909012106,0.8666045691425202,2.9788407850103193,149,0.7450961820591723,0.940319480851403,8.83928289771857,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,1,0.5,t3.5,on,25,0.28142467360757834,0.6613113690505016,2.9821792782724006,149,0.7797383905227475,0.9407355453295345,24.956814937194363,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,2,0.5,t3.5,on,25,0.46006650041581343,0.7864985635949697,2.9450607887996485,149,0.7922364178201883,0.9405626533891458,11.492928193365481,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,3,0.5,t3.5,on,25,0.1740569678805607,0.8020069295361644,3.090068129403498,149,0.7036323886474971,0.9359824228385819,5.672957987292792,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,4,0.5,t3.5,on,25,0.16845507031534676,0.7102778169552302,3.205819176822227,149,0.7305049652964442,0.9394238417186609,5.947888931993868,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,5,0.5,t3.5,on,25,0.44526843729187104,0.5734689445383496,3.134212842995099,149,0.7677070057976284,0.9417835709712403,13.626499766234971,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,6,0.5,t3.5,on,25,0.1990218728287782,0.692027178446274,2.9631866985200834,149,0.7198208581680954,0.9386021169279067,10.8875499586123,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,7,0.5,t3.5,on,25,0.1362253768949792,0.849068111196176,3.0539511264259254,149,0.7388993434242336,0.9375788188199511,9.471561328660238,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,8,0.5,t3.5,on,25,0.20286958590193632,0.8283654756926778,3.146465799469692,149,0.7056330819431516,0.938220873624114,7.650535793867542,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,9,0.5,t3.5,on,25,0.11668181985214458,0.616182037947133,2.9427731346991957,149,0.6938650303232522,0.9392094473352405,3.3006377063153733,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,10,0.5,t3.5,on,25,0.43765033379356905,0.5555153201284072,3.3365437338014408,149,0.7325069076196828,0.9337932682514991,25.33248648875289,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,11,0.5,t3.5,on,25,0.24727131333430696,0.44966924312152096,3.1559676422104763,149,0.8243688310375845,0.945132116754097,11.5563442914974,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,12,0.5,t3.5,on,25,0.29555323747360396,0.7238289833862646,3.0438801850453907,149,0.7866411548684005,0.9423333415232761,18.62182042715471,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,13,0.5,t3.5,on,25,0.20187466341485746,0.743012959918501,3.0592815402577727,149,0.7351201767276203,0.9414142658742056,18.06516137884929,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,14,0.5,t3.5,on,25,0.3903704345071205,0.5150407128117828,2.8162662812005315,149,0.8101480862573113,0.9449473432430864,148.1036319070095,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,15,0.5,t3.5,on,25,0.1469814356707495,0.7187253080231972,3.22640256953873,149,0.73318494937499,0.9457116869838633,9.341927940633433,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,16,0.5,t3.5,on,25,0.24290473677960944,0.7738329201971216,2.9798857992570977,149,0.7177977368968785,0.9391349169271122,17.679377749256748,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,17,0.5,t3.5,on,25,0.3675967907922763,0.6920180856003166,3.102331520086994,149,0.7189700755479019,0.9344887412583784,26.832638841951162,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,18,0.5,t3.5,on,25,0.37781780249865704,0.4814207518134723,3.149016369062547,149,0.8211836102161043,0.9332324988777776,43.87920465759301,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,19,0.5,t3.5,on,25,0.5040523447188474,0.5049007349288237,3.075602019414623,149,0.8820381474278974,0.9589544919999745,98.66811013850514,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,20,0.5,t3.5,on,25,0.2707756484104624,0.7241634586630158,3.072842107312891,149,0.7784445867048333,0.9421100581747636,12.416120931875117,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,21,0.5,t3.5,on,25,0.2564664139682785,0.7166677787099496,3.2157022477925503,149,0.7507818078526477,0.9392295328032235,6.460406020774201,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,22,0.5,t3.5,on,25,0.24109947402761991,0.637573647273594,3.1849699000573986,149,0.7944110429169108,0.9393852615832846,19.79791802406963,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,23,0.5,t3.5,on,25,0.4767672818871154,0.6394806920742893,3.1228479937554248,149,0.8117176036949278,0.9464768541398049,48.48510533643135,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,24,0.5,t3.5,on,25,0.10392998839411391,0.8123051428279802,3.1213217524458465,149,0.7669086845285095,0.9404969657343427,25.990821458434972,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,25,0.5,t3.5,on,25,0.19443107667147846,0.7936155593025409,2.8519362113014153,149,0.7073989809219973,0.9378925493751168,10.044800776932462,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,26,0.5,t3.5,on,25,0.37228922835218864,0.6900271310122611,3.175064013094093,149,0.7043803829486217,0.9296002452630756,78.1782030816845,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,27,0.5,t3.5,on,25,0.2474892080347292,0.5891140930007008,3.0642820240607627,149,0.7828063224432731,0.9429274816221997,129.28695016706337,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,28,0.5,t3.5,on,25,0.18601595594762527,0.6001863440173177,3.150414893470448,149,0.7057451881097879,0.9392680388130631,23.556051960263506,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,29,0.5,t3.5,on,25,0.23004879763768793,0.7128513622460135,3.0160008400388287,149,0.7619440032563021,0.9407728479136792,10.140872673191064,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,30,0.5,t3.5,on,25,0.20620938809397488,0.6020214251486073,3.077886377843167,149,0.7954371002816073,0.9424886804113634,11.396522598081168,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,31,0.5,t3.5,on,25,0.09610904438293241,0.7392911533880697,2.998061429267258,149,0.7284759029135675,0.9384373096193261,6.514711110252332,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,32,0.5,t3.5,on,25,0.20869300485638673,0.7574006867321005,3.089162737392936,149,0.7142834089392743,0.9354890413754549,21.134341316937142,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,33,0.5,t3.5,on,25,0.3204480754349772,0.7097346716316582,3.0863067145741847,149,0.768243503515746,0.9428287827102568,7.853410001999519,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,34,0.5,t3.5,on,25,0.266156489249871,0.710500485812298,3.035960480346445,149,0.8119905362663526,0.9405476006506606,12.900966752591868,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,35,0.5,t3.5,on,25,0.18182412709638082,0.6018952579069449,3.054841934202847,149,0.7376921169652918,0.9357272318649745,27.480381433924205,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,36,0.5,t3.5,on,25,0.2792808751573813,0.6383469162379547,3.075513003648184,149,0.7233072436438805,0.9370374837259071,8.97458795269371,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,37,0.5,t3.5,on,25,0.32281985998065266,0.8569256507992947,2.9372126377384684,149,0.687453841084444,0.9396413961218408,16.63997947995833,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,38,0.5,t3.5,on,25,0.26819435178268586,0.7598336114402215,2.9624338913749977,149,0.7569051134277219,0.942250232840787,13.982434296410862,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.5_t3.5_gon,39,0.5,t3.5,on,25,0.2629849186750697,0.5795207704045866,3.320131193073878,149,0.8276405557691148,0.9401198743092548,30.177337805794195,0.28912693504552767,0.6941615782183811,0.7380934393835215,25,99999
phi0.9_gauss_goff,0,0.9,gauss,off,25,-0.2671649401586587,1.0,2.4323657228266162,149,0.7110584722837477,0.9360421387004736,-0.03247337190339428,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,1,0.9,gauss,off,25,-0.24362730767930157,1.0,2.415960775560312,149,0.6997014567267678,0.9390625195705214,-0.15022612718899842,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,2,0.9,gauss,off,25,-0.07502732082174363,0.9292295032515792,2.4538396967468747,149,0.710640074676603,0.9410069123261103,-0.05437505453409219,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,3,0.9,gauss,off,25,-0.08869419953639729,0.9563681336481087,2.5229202009606593,149,0.7266673565113108,0.9385875189847166,0.14683617574726338,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,4,0.9,gauss,off,25,-0.06723786286843696,1.0,2.3736578448619916,149,0.7079119237524033,0.9395839904567733,-0.07822704359940014,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,5,0.9,gauss,off,25,-0.12169996351424399,1.0,2.421917667202545,149,0.6811424444221883,0.9372872803352561,-0.04596630456661366,-0.12291025282934104,1.0,0.8024239084689341,25,99999
phi0.9_gauss_goff,6,0.9,gauss,off,25,-0.2231221054951267,1.0,2.4193403291989077,149,0.700061540358934,0.9386812328531621,-0.15215267676666144,-0.12291025282934104,1.0,0.8024239084689341,25,99999
