arm,tag,symbol,series,tau,extension,qs,qs_ref,gap,qs_ref_garch_t,gap_vs_garch_t,exceed_rate,n,sel_choice,seeds
F0,f0,GOOG,,0.95,NONE,0.002319323189239031,0.002326449256282232,-0.003063065753081906,0.002305243488933316,0.006107684664681479,0.05824647455548743,1631,LIN,1
F0,f0,GOOG,,0.99,NONE,0.0007765670617860795,0.0007515629065222044,0.03326954410187666,0.0007426219119326186,0.0457098683839281,0.01655426118945432,1631,LIN,1
F0,f0,GOOG,,0.995,CLAMP,0.0005337223310123013,0.0004466322063202701,0.19499293481218594,0.00044866618401902215,0.18957556870315195,0.01655426118945432,1631,LIN,1
F0,f0,GOOG,,0.995,LIN,0.0004815152235334024,0.0004466322063202701,0.07810233279083878,0.00044866618401902215,0.07321487708328722,0.011649294911097487,1631,LIN,1
F0,f0,GOOG,,0.995,EVT-S,0.0004695015143192539,0.0004466322063202701,0.05120389366320066,0.00044866618401902215,0.04643837900506531,0.004904966278356836,1631,LIN,1
F0,f0,GOOG,,0.995,SEL,0.0004815152235334024,0.0004466322063202701,0.07810233279083878,0.00044866618401902215,0.07321487708328722,0.011649294911097487,1631,LIN,1
F0,f0,GOOG,,0.999,CLAMP,0.0003394465463932784,0.0001449191927129899,1.342316017903486,0.0001476490784754883,1.2990089061045578,0.01655426118945432,1631,LIN,1
F0,f0,GOOG,,0.999,LIN,0.00019179465987050808,0.0001449191927129899,0.3234593450320571,0.0001476490784754883,0.2989898877177788,0.004904966278356836,1631,LIN,1
F0,f0,GOOG,,0.999,EVT-S,0.00012623317791143773,0.0001449191927129899,-0.12894092529593038,0.0001476490784754883,-0.14504594803553683,0.001226241569589209,1631,LIN,1
F0,f0,GOOG,,0.999,SEL,0.00019179465987050808,0.0001449191927129899,0.3234593450320571,0.0001476490784754883,0.2989898877177788,0.004904966278356836,1631,LIN,1
F0,f0,GOOGL,,0.9,NONE,0.003633291309182081,0.003634760253121875,-0.0004041377800729773,0.0036135844378787315,0.005453552184024213,0.11281422440220723,1631,LIN,1
F0,f0,GOOGL,,0.95,NONE,0.0023281825204899283,0.0023364958528378434,-0.0035580342836123435,0.002317050660083475,0.0048043232710552886,0.060085836909871244,1631,LIN,1
F0,f0,GOOGL,,0.99,NONE,0.0007776003716359732,0.0007489082070787241,0.03831199109056227,0.0007414679746899942,0.04873089355084548,0.01655426118945432,1631,LIN,1
F0,f0,GOOGL,,0.995,CLAMP,0.0005350629345726466,0.00043863806319147943,0.21982787056734443,0.0004382394190855421,0.22093748592753837,0.01655426118945432,1631,LIN,1
F0,f0,GOOGL,,0.995,LIN,0.00047989907703433675,0.00043863806319147943,0.09406619558422946,0.0004382394190855421,0.09506141194629247,0.011649294911097487,1631,LIN,1
F0,f0,GOOGL,,0.995,EVT-S,0.0004670055689555774,0.00043863806319147943,0.06467178328688417,0.0004382394190855421,0.06564026104739873,0.004904966278356836,1631,LIN,1
F0,f0,GOOGL,,0.995,SEL,0.00047989907703433675,0.00043863806319147943,0.09406619558422946,0.0004382394190855421,0.09506141194629247,0.011649294911097487,1631,LIN,1
F0,f0,GOOGL,,0.999,CLAMP,0.0003410329849219851,0.0001366706497600322,1.4952905800972962,0.00014229066381927363,1.3967347945971937,0.01655426118945432,1631,LIN,1
F0,f0,GOOGL,,0.999,LIN,0.00018696931187771969,0.0001366706497600322,0.3680282650737554,0.00014229066381927363,0.31399564004559943,0.004904966278356836,1631,LIN,1
F0,f0,GOOGL,,0.999,EVT-S,0.00012679557852700234,0.0001366706497600322,-0.0722545129504294,0.00014229066381927363,-0.10889741376111595,0.0006131207847946045,1631,LIN,1
F0,f0,GOOGL,,0.999,SEL,0.00018696931187771969,0.0001366706497600322,0.3680282650737554,0.00014229066381927363,0.31399564004559943,0.004904966278356836,1631,LIN,1
F0,f0,GS,,0.9,NONE,0.00335463246025659,0.003428267756842734,-0.021478863907047452,0.0034041096067356207,-0.014534533900181001,0.10484365419987737,1631,EVT-S,1
F0,f0,GS,,0.95,NONE,0.002124337321538675,0.0021486856871093325,-0.011331748387738316,0.0021237965565687996,0.0002546218319277038,0.05272838749233599,1631,EVT-S,1
F0,f0,GS,,0.99,NONE,0.0006796766129682028,0.0006599236252432305,0.02993223301816461,0.0006534413732746378,0.04014933973661705,0.01655426118945432,1631,EVT-S,1
F0,f0,GS,,0.995,CLAMP,0.0004528263809747197,0.0003798347494034151,0.1921668085554269,0.0003754574936569547,0.2060656362566966,0.01655426118945432,1631,EVT-S,1
F0,f0,GS,,0.995,LIN,0.00040896488708564235,0.0003798347494034151,0.0766916079373472,0.0003754574936569547,0.08924417276194374,0.009809932556713672,1631,EVT-S,1
F0,f0,GS,,0.995,EVT-S,0.00040869351195298,0.0003798347494034151,0.07597715215601464,0.0003754574936569547,0.08852138752727123,0.002452483139178418,1631,EVT-S,1
F0,f0,GS,,0.995,SEL,0.00040869351195298,0.0003798347494034151,0.07597715215601464,0.0003754574936569547,0.08852138752727123,0.002452483139178418,1631,EVT-S,1
F0,f0,GS,,0.999,CLAMP,0.0002713461953799331,9.979382015337158e-05,1.7190681242877095,9.950366087212617e-05,1.7269971074596406,0.01655426118945432,1631,EVT-S,1
F0,f0,GS,,0.999,LIN,0.00014332549192678688,9.979382015337158e-05,0.4362161074354318,9.950366087212617e-05,0.44040420895646104,0.003678724708767627,1631,EVT-S,1
F0,f0,GS,,0.999,EVT-S,9.600824641337539e-05,9.979382015337158e-05,-0.03793394955898277,9.950366087212617e-05,-0.03512850108342047,0.0006131207847946045,1631,EVT-S,1
F0,f0,GS,,0.999,SEL,9.600824641337539e-05,9.979382015337158e-05,-0.03793394955898277,9.950366087212617e-05,-0.03512850108342047,0.0006131207847946045,1631,EVT-S,1
F0,f0,HD,,0.9,NONE,0.002962123684763453,0.002975814084552136,-0.00460055615024868,0.0029828606166842054,-0.0069520284671577,0.11710606989576947,1631,EVT-S,1
F0,f0,HD,,0.95,NONE,0.0018985807045711644,0.001934724543205824,-0.018681645798925728,0.0019441899846500694,-0.023459271181830554,0.060085836909871244,1631,EVT-S,1
F0,f0,HD,,0.99,NONE,0.0006018055688991412,0.0006346264211828767,-0.051716807224257866,0.0006539605061563269,-0.07975242658570925,0.01655426118945432,1631,EVT-S,1
F0,f0,HD,,0.995,CLAMP,0.0004048071751805917,0.0003836427544588598,0.05516700231074334,0.00040462160579082584,0.0004586245200701722,0.01655426118945432,1631,EVT-S,1
F0,f0,HD,,0.995,LIN,0.00037366679295422294,0.0003836427544588598,-0.026003257949464675,0.00040462160579082584,-0.07650311400475585,0.009196811771919068,1631,EVT-S,1
F0,f0,HD,,0.995,EVT-S,0.00035801417498567664,0.0003836427544588598,-0.06680324123241455,0.00040462160579082584,-0.11518769669764861,0.003678724708767627,1631,EVT-S,1
F0,f0,HD,,0.995,SEL,0.00035801417498567664,0.0003836427544588598,-0.06680324123241455,0.00040462160579082584,-0.11518769669764861,0.003678724708767627,1631,EVT-S,1
F0,f0,HD,,0.999,CLAMP,0.0002472084602057521,0.00011013672653812238,1.244559721140651,0.00010721566275494566,1.3057121865746133,0.01655426118945432,1631,EVT-S,1
F0,f0,HD,,0.999,LIN,0.00013930936554846775,0.00011013672653812238,0.26487657593716163,0.00010721566275494566,0.2993378203227277,0.004904966278356836,1631,EVT-S,1
F0,f0,HD,,0.999,EVT-S,0.0001189340117825483,0.00011013672653812238,0.07987603700370416,0.00010721566275494566,0.10929698820578415,0.001226241569589209,1631,EVT-S,1
F0,f0,HD,,0.999,SEL,0.0001189340117825483,0.00011013672653812238,0.07987603700370416,0.00010721566275494566,0.10929698820578415,0.001226241569589209,1631,EVT-S,1
F0,f0,IBM,,0.9,NONE,0.002842708148656249,0.0036083701844303053,-0.21219054493848732,0.0028358359233075477,0.0024233508336004572,0.10177805027590435,1631,EVT-S,1
F0,f0,IBM,,0.95,NONE,0.0018897104975067857,0.0024063311084692217,-0.2146922379651578,0.0018875607503101468,0.001138902255880092,0.05027590435315757,1631,EVT-S,1
F0,f0,IBM,,0.99,NONE,0.0007233711894400934,0.0009230010173726171,-0.21628343216866985,0.0007221783282365049,0.0016517543616980657,0.014714898835070508,1631,EVT-S,1
F0,f0,IBM,,0.995,CLAMP,0.0005212208905357954,0.0005814138669284346,-0.10352862189310019,0.00044800644344978653,0.16342275464217715,0.014714898835070508,1631,EVT-S,1
F0,f0,IBM,,0.995,LIN,0.0004756957025296457,0.0005814138669284346,-0.18182945129480643,0.00044800644344978653,0.06180549294479665,0.010423053341508276,1631,EVT-S,1
F0,f0,IBM,,0.995,EVT-S,0.00044561924941870527,0.0005814138669284346,-0.23355930299206995,0.00044800644344978653,-0.00532848146713949,0.003678724708767627,1631,EVT-S,1
F0,f0,IBM,,0.995,SEL,0.00044561924941870527,0.0005814138669284346,-0.23355930299206995,0.00044800644344978653,-0.00532848146713949,0.003678724708767627,1631,EVT-S,1
F0,f0,IBM,,0.999,CLAMP,0.000359500651412357,0.00017708563080894818,1.030094987211076,0.00014013250208996905,1.5654337576984627,0.014714898835070508,1631,EVT-S,1
F0,f0,IBM,,0.999,LIN,0.0002021835439050584,0.00017708563080894818,0.14172755283113592,0.00014013250208996905,0.4428026395707314,0.005518087063151441,1631,EVT-S,1
F0,f0,IBM,,0.999,EVT-S,0.00019060361237424457,0.00017708563080894818,0.07633584669487092,0.00014013250208996905,0.36016705283597683,0.0,1631,EVT-S,1
F0,f0,IBM,,0.999,SEL,0.00019060361237424457,0.00017708563080894818,0.07633584669487092,0.00014013250208996905,0.36016705283597683,0.0,1631,EVT-S,1
F0,f0,INTC,,0.9,NONE,0.004925951513462069,0.004912173146127309,0.002804943336662147,0.004935007771009377,-0.0018351050226320664,0.10852237890864501,1631,LIN,1
F0,f0,INTC,,0.95,NONE,0.003286381012502681,0.0032746267998003723,0.003589481617576995,0.003330256830185582,-0.01317490509597008,0.05027590435315757,1631,LIN,1
F0,f0,INTC,,0.99,NONE,0.0012942327084083062,0.0012909306598311342,0.0025578822162328763,0.0012873068450351154,0.0053801185008084396,0.014101778050275904,1631,LIN,1
F0,f0,INTC,,0.995,CLAMP,0.0009348779943591219,0.0008797942572755831,0.06260979385579746,0.0008455955743920873,0.1055852498178238,0.014101778050275904,1631,LIN,1
F0,f0,INTC,,0.995,LIN,0.0008846813625428344,0.0008797942572755831,0.0055548274233852,0.0008455955743920873,0.04622279176289035,0.010423053341508276,1631,LIN,1
F0,f0,INTC,,0.995,EVT-S,0.0008094427801900406,0.0008797942572755831,-0.07996355568789071,0.0008455955743920873,-0.042754237719417554,0.00674432863274065,1631,LIN,1
F0,f0,INTC,,0.995,SEL,0.0008846813625428344,0.0008797942572755831,0.0055548274233852,0.0008455955743920873,0.04622279176289035,0.010423053341508276,1631,LIN,1
F0,f0,INTC,,0.999,CLAMP,0.0006473942231197742,0.00033455956992844386,0.9350641300090143,0.0003766681000838658,0.7187391843791144,0.014101778050275904,1631,LIN,1
F0,f0,INTC,,0.999,LIN,0.0004348087007431172,0.00033455956992844386,0.29964508513719923,0.0003766681000838658,0.15435498956855187,0.0061312078479460455,1631,LIN,1
F0,f0,INTC,,0.999,EVT-S,0.00034259107540275934,0.00033455956992844386,0.024006204563310707,0.0003766681000838658,-0.09046963274436881,0.0030656039239730227,1631,LIN,1
F0,f0,INTC,,0.999,SEL,0.0004348087007431172,0.00033455956992844386,0.29964508513719923,0.0003766681000838658,0.15435498956855187,0.0061312078479460455,1631,LIN,1
F0,f0,INTU,,0.9,NONE,0.003953879274518163,0.003911053013878131,0.010950058842993382,0.003908348312576688,0.011649668427698767,0.11281422440220723,1631,EVT-S,1
F0,f0,INTU,,0.95,NONE,0.002528359846805867,0.002452556728168075,0.03090779420805201,0.0024660910288437487,0.02525000790068721,0.06069895769466585,1631,EVT-S,1
F0,f0,INTU,,0.99,NONE,0.0008025596765587751,0.0006938122109110199,0.15673904831534013,0.0007093084628045085,0.13146778678709703,0.02023298589822195,1631,EVT-S,1
F0,f0,INTU,,0.995,CLAMP,0.0005373044678974191,0.00040716396756344835,0.31962676145622093,0.0004147325065252717,0.2955446207944601,0.02023298589822195,1631,EVT-S,1
F0,f0,INTU,,0.995,LIN,0.00046171081186152446,0.00040716396756344835,0.13396775904433644,0.0004147325065252717,0.11327374777021526,0.014714898835070508,1631,EVT-S,1
F0,f0,INTU,,0.995,EVT-S,0.00046694375794054804,0.00040716396756344835,0.14681994267526677,0.0004147325065252717,0.1258913892540392,0.002452483139178418,1631,EVT-S,1
F0,f0,INTU,,0.995,SEL,0.00046694375794054804,0.00040716396756344835,0.14681994267526677,0.0004147325065252717,0.1258913892540392,0.002452483139178418,1631,EVT-S,1
F0,f0,INTU,,0.999,CLAMP,0.00032510030096833406,0.0001145855066376929,1.8371851773214773,0.0001265389019797724,1.5691727672830784,0.02023298589822195,1631,EVT-S,1
F0,f0,INTU,,0.999,LIN,0.00014015248371865326,0.0001145855066376929,0.22312574976694388,0.0001265389019797724,0.10758416207102095,0.005518087063151441,1631,EVT-S,1
F0,f0,INTU,,0.999,EVT-S,0.00012228196217191106,0.0001145855066376929,0.06716779250759464,0.0001265389019797724,-0.03364135251103906,0.0006131207847946045,1631,EVT-S,1
F0,f0,INTU,,0.999,SEL,0.00012228196217191106,0.0001145855066376929,0.06716779250759464,0.0001265389019797724,-0.03364135251103906,0.0006131207847946045,1631,EVT-S,1
F0,f0,ISRG,,0.9,NONE,0.004008828924405509,0.003993396788333291,0.0038644134029712784,0.004040071636823437,-0.007733207533541009,0.11281422440220723,1631,EVT-S,1
F0,f0,ISRG,,0.95,NONE,0.002591077637025745,0.0025296579236194286,0.024279849394987396,0.0026059748663468333,-0.005716566768724007,0.06315144083384426,1631,EVT-S,1
F0,f0,ISRG,,0.99,NONE,0.0008342449594363103,0.000774488684988619,0.07715577464965717,0.0007934996214404729,0.05134890665967884,0.01594114040465972,1631,EVT-S,1
F0,f0,ISRG,,0.995,CLAMP,0.0005570210477024279,0.0004437846384665151,0.25516072306422766,0.00043268786813036286,0.28735074109959835,0.01594114040465972,1631,EVT-S,1
F0,f0,ISRG,,0.995,LIN,0.0004943897894917371,0.0004437846384665151,0.11403087587728722,0.00043268786813036286,0.14260145917191358,0.011649294911097487,1631,EVT-S,1
F0,f0,ISRG,,0.995,EVT-S,0.0004447041891654767,0.0004437846384665151,0.002072065184903993,0.00043268786813036286,0.027771338001770562,0.0061312078479460455,1631,EVT-S,1
F0,f0,ISRG,,0.995,SEL,0.0004447041891654767,0.0004437846384665151,0.002072065184903993,0.00043268786813036286,0.027771338001770562,0.0061312078479460455,1631,EVT-S,1
F0,f0,ISRG,,0.999,CLAMP,0.00033524191831532207,0.00011304214996213449,1.9656364323185413,0.00011588306850306641,1.8929327005735197,0.01594114040465972,1631,EVT-S,1
F0,f0,ISRG,,0.999,LIN,0.000144413016659943,0.00011304214996213449,0.2775147739875503,0.00011588306850306641,0.24619600193035684,0.0030656039239730227,1631,EVT-S,1
F0,f0,ISRG,,0.999,EVT-S,0.00012114962213085709,0.00011304214996213449,0.07172078885122368,0.00011588306850306641,0.045447136461107096,0.0,1631,EVT-S,1
F0,f0,ISRG,,0.999,SEL,0.00012114962213085709,0.00011304214996213449,0.07172078885122368,0.00011588306850306641,0.045447136461107096,0.0,1631,EVT-S,1
F0,f0,JNJ,,0.9,NONE,0.002080562401323926,0.00215130580327135,-0.03288393581230953,0.0021520590470695045,-0.03322243682994508,0.11404046597179644,1631,EVT-S,1
F0,f0,JNJ,,0.95,NONE,0.0013310362211815146,0.0013962548261991284,-0.04670967204113541,0.0013866640667713236,-0.04011631001539662,0.05518087063151441,1631,EVT-S,1
F0,f0,JNJ,,0.99,NONE,0.00042906517923071416,0.00044678048553999214,-0.03965102971734935,0.00043780228329851696,-0.019956734811831467,0.0134886572654813,1631,EVT-S,1
F0,f0,JNJ,,0.995,CLAMP,0.0002831655355236092,0.0002782676480874887,0.017601354199035857,0.0002627231905762764,0.07780944233545983,0.0134886572654813,1631,EVT-S,1
F0,f0,JNJ,,0.995,LIN,0.00026495431282239394,0.0002782676480874887,-0.04784363312298878,0.0002627231905762764,0.008492292748210062,0.008583690987124463,1631,EVT-S,1
F0,f0,JNJ,,0.995,EVT-S,0.00029804256316267295,0.0002782676480874887,0.07106436990104914,0.0002627231905762764,0.13443568688749719,0.0018393623543838135,1631,EVT-S,1
F0,f0,JNJ,,0.995,SEL,0.00029804256316267295,0.0002782676480874887,0.07106436990104914,0.0002627231905762764,0.13443568688749719,0.0018393623543838135,1631,EVT-S,1
F0,f0,JNJ,,0.999,CLAMP,0.00016644582055792527,9.754070486683363e-05,0.7064242132057954,8.302641094919502e-05,1.0047334174155225,0.0134886572654813,1631,EVT-S,1
F0,f0,JNJ,,0.999,LIN,0.00010224885106476246,9.754070486683363e-05,0.048268527527626226,8.302641094919502e-05,0.2315219927708294,0.004291845493562232,1631,EVT-S,1
F0,f0,JNJ,,0.999,EVT-S,0.00013280658208442885,9.754070486683363e-05,0.36155036264851237,8.302641094919502e-05,0.5995703122190239,0.0,1631,EVT-S,1
F0,f0,JNJ,,0.999,SEL,0.00013280658208442885,9.754070486683363e-05,0.36155036264851237,8.302641094919502e-05,0.5995703122190239,0.0,1631,EVT-S,1
F0,f0,JPM,,0.9,NONE,0.003069288063542609,0.0031593927055115303,-0.02851960815498955,0.0031279457141607015,-0.018752771300518445,0.10423053341508277,1631,EVT-S,1
F0,f0,JPM,,0.95,NONE,0.001909415339102763,0.001972418293211448,-0.031941984276623536,0.0019524088642207398,-0.022020759025357495,0.056407112201103615,1631,EVT-S,1
F0,f0,JPM,,0.99,NONE,0.0005993707695179537,0.0005865229843031697,0.02190499871040541,0.0005935804185657912,0.00975495614588029,0.012875536480686695,1631,EVT-S,1
F0,f0,JPM,,0.995,CLAMP,0.00038354884930105005,0.0003571406471438853,0.07394342360175377,0.00036405744422033227,0.053539366905299035,0.012875536480686695,1631,EVT-S,1
F0,f0,JPM,,0.995,LIN,0.0003607818589924126,0.0003571406471438853,0.01019545626533036,0.00036405744422033227,-0.008997440596043016,0.00797057020232986,1631,EVT-S,1
F0,f0,JPM,,0.995,EVT-S,0.00040188459507173747,0.0003571406471438853,0.125283829453962,0.00036405744422033227,0.1039043465583187,0.0030656039239730227,1631,EVT-S,1
F0,f0,JPM,,0.995,SEL,0.00040188459507173747,0.0003571406471438853,0.125283829453962,0.00036405744422033227,0.1039043465583187,0.0030656039239730227,1631,EVT-S,1
F0,f0,JPM,,0.999,CLAMP,0.00021089131312752727,0.00010439335110682963,1.0201603923195672,0.00010297092615741566,1.0480665853692477,0.012875536480686695,1631,EVT-S,1
F0,f0,JPM,,0.999,LIN,0.00012541501852083873,0.00010439335110682963,0.20136979214793893,0.00010297092615741566,0.21796533449754452,0.004291845493562232,1631,EVT-S,1
F0,f0,JPM,,0.999,EVT-S,0.00010800985287991833,0.00010439335110682963,0.034643027881994026,0.00010297092615741566,0.04893543168485692,0.0006131207847946045,1631,EVT-S,1
F0,f0,JPM,,0.999,SEL,0.00010800985287991833,0.00010439335110682963,0.034643027881994026,0.00010297092615741566,0.04893543168485692,0.0006131207847946045,1631,EVT-S,1
F0,f0,KO,,0.9,NONE,0.0021259444509207207,0.0022017762439418124,-0.03444118957579945,0.0021519959678860208,-0.012105746178925791,0.11036174126302882,1631,EVT-S,1
F0,f0,KO,,0.95,NONE,0.0013784113747888217,0.001468092898623943,-0.06108709055072792,0.001389451120138664,-0.007945400302200367,0.05334150827713059,1631,EVT-S,1
F0,f0,KO,,0.99,NONE,0.0004789792966424479,0.0004998896643290746,-0.04182996604799083,0.0004806158038442148,-0.003405021617427617,0.015328019619865114,1631,EVT-S,1
F0,f0,KO,,0.995,CLAMP,0.0003313819539101415,0.0003155351201806731,0.05022209166572189,0.0003049399192036796,0.08671227688232053,0.015328019619865114,1631,EVT-S,1
F0,f0,KO,,0.995,LIN,0.0003115860281386596,0.0003155351201806731,-0.012515538808333782,0.0003049399192036796,0.021794814376339122,0.009196811771919068,1631,EVT-S,1
F0,f0,KO,,0.995,EVT-S,0.00028742762513160727,0.0003155351201806731,-0.08907881643403659,0.0003049399192036796,-0.05742867026988119,0.0061312078479460455,1631,EVT-S,1
F0,f0,KO,,0.995,SEL,0.00028742762513160727,0.0003155351201806731,-0.08907881643403659,0.0003049399192036796,-0.05742867026988119,0.0061312078479460455,1631,EVT-S,1
F0,f0,KO,,0.999,CLAMP,0.00021330407972429635,0.0001079218010436226,0.9764688659900853,0.00010030694702662324,1.1265135272004807,0.015328019619865114,1631,EVT-S,1
F0,f0,KO,,0.999,LIN,0.00013493467963047656,0.0001079218010436226,0.25030047984406045,0.00010030694702662324,0.34521769060185337,0.005518087063151441,1631,EVT-S,1
F0,f0,KO,,0.999,EVT-S,9.494298170365869e-05,0.0001079218010436226,-0.12026133009694495,0.00010030694702662324,-0.053475511736399084,0.002452483139178418,1631,EVT-S,1
F0,f0,KO,,0.999,SEL,9.494298170365869e-05,0.0001079218010436226,-0.12026133009694495,0.00010030694702662324,-0.053475511736399084,0.002452483139178418,1631,EVT-S,1
F0,f0,LIN,,0.9,NONE,0.002737073462309418,0.0027456655807206933,-0.003129339010404797,0.0027372142048521075,-5.1418169041972384e-05,0.11036174126302882,1631,EVT-S,1
F0,f0,LIN,,0.95,NONE,0.0017370689180071651,0.001738325828595632,-0.0007230581101601574,0.0017424409833568285,-0.0030830687529594947,0.061925199264255056,1631,EVT-S,1
F0,f0,LIN,,0.99,NONE,0.000510914797556668,0.0005165794411181509,-0.010965677513649519,0.0005188514918031095,-0.015296658816302044,0.02023298589822195,1631,EVT-S,1
F0,f0,LIN,,0.995,CLAMP,0.0003283151911759487,0.0002963368964851348,0.10791195787669339,0.00029089552238211326,0.1286361113000627,0.02023298589822195,1631,EVT-S,1
F0,f0,LIN,,0.995,LIN,0.00028735757670243095,0.0002963368964851348,-0.030301052245629734,0.00029089552238211326,-0.012162255543538225,0.010423053341508276,1631,EVT-S,1
F0,f0,LIN,,0.995,EVT-S,0.0002990490214990969,0.0002963368964851348,0.009152167840490888,0.00029089552238211326,0.028028960536124803,0.012262415695892091,1631,EVT-S,1
F0,f0,LIN,,0.995,SEL,0.0002990490214990969,0.0002963368964851348,0.009152167840490888,0.00029089552238211326,0.028028960536124803,0.012262415695892091,1631,EVT-S,1
F0,f0,LIN,,0.999,CLAMP,0.00018223550607137325,8.412999387909341e-05,1.1661181425172953,8.470166763575027e-05,1.151498443396132,0.02023298589822195,1631,EVT-S,1
F0,f0,LIN,,0.999,LIN,8.362899206994779e-05,8.412999387909341e-05,-0.005955091472675367,8.470166763575027e-05,-0.012664161116820005,0.0030656039239730227,1631,EVT-S,1
F0,f0,LIN,,0.999,EVT-S,9.311499819106609e-05,8.412999387909341e-05,0.10679906056911626,8.470166763575027e-05,0.09932898359801334,0.004291845493562232,1631,EVT-S,1
F0,f0,LIN,,0.999,SEL,9.311499819106609e-05,8.412999387909341e-05,0.10679906056911626,8.470166763575027e-05,0.09932898359801334,0.004291845493562232,1631,EVT-S,1
F0,f0,LLY,,0.9,NONE,0.0034288832733377042,0.0034375860347722973,-0.002531649054470786,0.0034233745243080465,0.0016091575696852711,0.11833231146535868,1631,EVT-S,1
F0,f0,LLY,,0.95,NONE,0.002143893557995515,0.002173427925954449,-0.013588841666311136,0.002151583484494047,-0.0035740776753269143,0.06253832004904966,1631,EVT-S,1
F0,f0,LLY,,0.99,NONE,0.0006915689986922056,0.0007116345016168656,-0.02819636046182461,0.0007137970790282473,-0.031140615434154917,0.012262415695892091,1631,EVT-S,1
F0,f0,LLY,,0.995,CLAMP,0.0004526236424556375,0.0004423910703668493,0.023130150616066603,0.0004385167749517408,0.03216950481643299,0.012262415695892091,1631,EVT-S,1
F0,f0,LLY,,0.995,LIN,0.00042111734875342126,0.0004423910703668493,-0.048088044805667085,0.0004385167749517408,-0.0396779033144955,0.009196811771919068,1631,EVT-S,1
F0,f0,LLY,,0.995,EVT-S,0.0004314001784356768,0.0004423910703668493,-0.024844289741333236,0.0004385167749517408,-0.016228789689624046,0.0018393623543838135,1631,EVT-S,1
F0,f0,LLY,,0.995,SEL,0.0004314001784356768,0.0004423910703668493,-0.024844289741333236,0.0004385167749517408,-0.016228789689624046,0.0018393623543838135,1631,EVT-S,1
F0,f0,LLY,,0.999,CLAMP,0.0002614673574663828,0.00013844152452391337,0.888648354354252,0.00012334473907096686,1.1198095633081406,0.012262415695892091,1631,EVT-S,1
F0,f0,LLY,,0.999,LIN,0.00015068688802664145,0.00013844152452391337,0.08845152164308123,0.00012334473907096686,0.22167259959051178,0.0030656039239730227,1631,EVT-S,1
F0,f0,LLY,,0.999,EVT-S,0.00014953992844998423,0.00013844152452391337,0.08016672717406981,0.00012334473907096686,0.21237378729177792,0.0,1631,EVT-S,1
F0,f0,LLY,,0.999,SEL,0.00014953992844998423,0.00013844152452391337,0.08016672717406981,0.00012334473907096686,0.21237378729177792,0.0,1631,EVT-S,1
F0,f0,LMT,,0.9,NONE,0.0027049406648822203,0.0027571647737056615,-0.018941236055780353,0.0027458650901586927,-0.014904018927640483,0.1072961373390558,1631,EVT-S,1
F0,f0,LMT,,0.95,NONE,0.0017712870106941876,0.0018415698697594603,-0.03816464431754241,0.0018265095953134724,-0.03023394170004745,0.04843654199877376,1631,EVT-S,1
F0,f0,LMT,,0.99,NONE,0.0006252544932006433,0.0006624218623425927,-0.05610830688846902,0.000651657372625689,-0.040516505351058885,0.015328019619865114,1631,EVT-S,1
F0,f0,LMT,,0.995,CLAMP,0.0004342266957795887,0.0004043453423985103,0.07390057519601223,0.0004014139673913101,0.0817428666010811,0.015328019619865114,1631,EVT-S,1
F0,f0,LMT,,0.995,LIN,0.00039996446807552674,0.0004043453423985103,-0.010834486919020558,0.0004014139673913101,-0.003610983756253683,0.009809932556713672,1631,EVT-S,1
F0,f0,LMT,,0.995,EVT-S,0.00040137051969387963,0.0004043453423985103,-0.007357133600165877,0.0004014139673913101,-0.00010823663589198951,0.004291845493562232,1631,EVT-S,1
F0,f0,LMT,,0.995,SEL,0.00040137051969387963,0.0004043453423985103,-0.007357133600165877,0.0004014139673913101,-0.00010823663589198951,0.004291845493562232,1631,EVT-S,1
F0,f0,LMT,,0.999,CLAMP,0.00028140445784274507,0.0001349431772772608,1.0853552103976165,0.00014376054269281874,0.9574526679691093,0.015328019619865114,1631,EVT-S,1
F0,f0,LMT,,0.999,LIN,0.00017350497155417278,0.0001349431772772608,0.28576320088922347,0.00014376054269281874,0.2069025916583429,0.0030656039239730227,1631,EVT-S,1
F0,f0,LMT,,0.999,EVT-S,0.00015939412908788278,0.0001349431772772608,0.18119442793601848,0.00014376054269281874,0.10874740803162664,0.0018393623543838135,1631,EVT-S,1
F0,f0,LMT,,0.999,SEL,0.00015939412908788278,0.0001349431772772608,0.18119442793601848,0.00014376054269281874,0.10874740803162664,0.0018393623543838135,1631,EVT-S,1
F0,f0,LOW,,0.9,NONE,0.003503047001559559,0.003490863856790751,0.003490008567681002,0.0034509375557916313,0.015100083651317764,0.11281422440220723,1631,EVT-S,1
F0,f0,LOW,,0.95,NONE,0.002292478517373343,0.0023207922779173206,-0.012200040828034053,0.0022734965198444655,0.00834925295165001,0.061312078479460456,1631,EVT-S,1
F0,f0,LOW,,0.99,NONE,0.0007691102002657978,0.0008178863104880618,-0.05963678520692872,0.0007893739367254478,-0.02567064291951393,0.017167381974248927,1631,EVT-S,1
F0,f0,LOW,,0.995,CLAMP,0.0005339268118199695,0.0005026333351094327,0.062259055507577266,0.0004870992537275287,0.09613555704323673,0.017167381974248927,1631,EVT-S,1
F0,f0,LOW,,0.995,LIN,0.0004763273578598539,0.0005026333351094327,-0.05233631638031222,0.0004870992537275287,-0.02211437563339058,0.011036174126302882,1631,EVT-S,1
