origin_time,ALL,RECENT_OR_PLANNED_CHANGE,RECENT_PAST_CHANGE,CHANGE_IN_PLAN,NO_RECENT_OR_PLANNED_CHANGE,MULTIPLE_CHANGES_IN_CONTEXT,past_changes_in_context,plan_changes,last_observed_change_age_s,recent_window_s,age_resolution_s,no_change_does_not_prove_thermal_settling,PERSISTENCE,CURRENT_PLAN_TUNED,CURRENT_PLAN_A1,HISTORY_SUMMARY_PLAN_TUNED,HISTORY_SUMMARY_PLAN_A1,HISTORY_LAGS_PLAN_TUNED,HISTORY_LAGS_PLAN_A1
1340700.0,True,True,False,True,False,True,7,1,10200,3600,300,True,0.1291356683616698,0.1390255981393788,0.13159151221985135,0.047567709032260076,0.032159551786908956,0.1778353912922057,0.18191038415603109
1342500.0,True,True,True,False,False,True,8,0,1200,3600,300,True,0.2893849561159527,0.04801927742063583,0.016407063556556523,0.02921102286837633,0.02040667039346052,0.2607265737181734,0.2402417570577692
1344300.0,True,True,True,True,False,True,8,1,3000,3600,300,True,0.27752714430522,0.05570839519508771,0.03318781639620738,0.044111215960517335,0.02309782245218628,0.22652618306767636,0.22670969807420724
1346100.0,True,True,False,True,False,True,8,1,4800,3600,300,True,0.26979149526526197,0.08001938794308217,0.04663429126262505,0.06877730014987075,0.05277131937252951,0.18917937366561924,0.18388779979535266
1347900.0,True,True,True,False,False,True,8,0,1200,3600,300,True,0.30568589077499553,0.00694962615722261,0.013348081487194463,0.06496294946870762,0.07541536246340286,0.14987525181347414,0.14403493872365422
1349700.0,True,True,True,False,False,True,8,0,3000,3600,300,True,0.3136481134104467,0.014975209085439664,0.012290375710217441,0.07747160711798529,0.06992964660232322,0.10580189009108192,0.10366123633760556
1351500.0,True,False,False,False,True,True,7,0,4800,3600,300,True,0.32483141813679595,0.012187373751762228,0.03302471608835352,0.04742939504581519,0.029883983013623567,0.2803181152060101,0.269719945492857
1353300.0,True,False,False,False,True,True,6,0,6600,3600,300,True,0.3742467221735997,0.031266301092472304,0.08859806043457279,0.03685324833707663,0.07701973286173332,0.2956274783476971,0.30006412219817474
1355100.0,True,True,False,True,False,True,6,1,8400,3600,300,True,0.27435847812763353,0.14775359860971568,0.10216001110342177,0.05019571045332327,0.06538246417693472,0.5073244348684417,0.5268466297758749
1356900.0,True,True,False,True,False,True,6,1,10200,3600,300,True,0.12465454095028387,0.1779997460423317,0.1823320609666581,0.05131997791697055,0.06291351087361363,0.9062015902751833,0.9108275102005573
1358700.0,True,True,True,False,False,True,6,0,1200,3600,300,True,0.3405737688494573,0.04001305063704308,0.10674302401765108,0.039563370323122626,0.025790862054189272,1.0495881468665071,1.0672960407292607
1360500.0,True,True,True,False,False,True,6,0,3000,3600,300,True,0.3597545949231555,0.17842288811827225,0.15209404752124556,0.15438743561681653,0.14584333989072226,1.0279358065031137,1.0277759389385797
1362300.0,True,True,False,True,False,True,6,1,4800,3600,300,True,0.3202796373950463,0.3783259963660299,0.19956401193165144,0.24244788760875716,0.22132485899049925,1.1522656769671566,1.1463838798625925
1364100.0,True,True,False,True,False,True,5,1,6600,3600,300,True,0.19899353531251998,0.4603112552590953,0.22650449665655023,0.2833344314832639,0.2558299935456982,0.9741108484355389,0.9955316940099502
1365900.0,True,True,True,True,False,True,6,1,1200,3600,300,True,0.07820102460841365,0.2590944029621672,0.23524285371832812,0.21579870793134148,0.2503725309299938,0.8091935155192497,0.7882440850091257
1367700.0,True,True,True,True,False,True,6,1,3000,3600,300,True,0.007350820105912703,0.21303661016248063,0.17954915922180703,0.12596454076386956,0.2069793082534185,0.5897700630577228,0.6021662614375268
1369500.0,True,True,True,False,False,True,6,0,1200,3600,300,True,0.035630402045223754,0.10022742230416289,0.14853555883914757,0.0471443938280108,0.1903323484850669,0.43129846995143356,0.4224616779143133
1371300.0,True,True,True,False,False,True,6,0,3000,3600,300,True,0.0657911583216304,0.030405431931887012,0.10564704775320877,0.10932211892792054,0.2243304714946485,0.3644855327974644,0.3385987068393395
1373100.0,True,False,False,False,True,True,6,0,4800,3600,300,True,0.0735419495771102,0.03382946065885525,0.07352326249794316,0.11377199344371054,0.21841448924633275,0.2799533833871332,0.2648365651652161
1374900.0,True,False,False,False,True,True,5,0,6600,3600,300,True,0.06951694656064451,0.018767450702914818,0.06179793628604102,0.15051685793659905,0.23280039637091932,0.25759406990668293,0.23366475653818478
1376700.0,True,True,False,True,False,True,5,1,8400,3600,300,True,0.049958856825710996,0.018426309857905682,0.07172722337592081,0.12812812549861974,0.21621056135905312,0.29593055722314904,0.3023590887641537
1378500.0,True,True,False,True,False,True,5,1,10200,3600,300,True,0.07111643993934062,0.06175289072953186,0.11401466874759573,0.17973066048472694,0.24931383562253492,0.591604866982299,0.5845690023913761
