origin_time,ALL,RECENT_OR_PLANNED_CHANGE,RECENT_PAST_CHANGE,CHANGE_IN_PLAN,NO_RECENT_OR_PLANNED_CHANGE,MULTIPLE_CHANGES_IN_CONTEXT,past_changes_in_context,plan_changes,last_observed_change_age_s,recent_window_s,age_resolution_s,no_change_does_not_prove_thermal_settling,PERSISTENCE,CURRENT_PLAN_TUNED,CURRENT_PLAN_A1,HISTORY_SUMMARY_PLAN_TUNED,HISTORY_SUMMARY_PLAN_A1,HISTORY_LAGS_PLAN_TUNED,HISTORY_LAGS_PLAN_A1
1686300.0,True,True,True,True,False,True,10,2,1200,3600,300,True,1.2197653733668499,0.5183472030181709,0.5183472030181709,1.1149665155952089,1.0404459625776188,1.3148944645473293,1.3148944645473293
1688100.0,True,True,True,True,False,True,10,2,3000,3600,300,True,0.9918999982207879,0.6157701775900412,0.6157701775900412,0.9126367824152979,0.9506810875647815,1.4448391355058423,1.4448391355058423
1689900.0,True,True,False,True,False,True,9,2,4800,3600,300,True,0.6514708417308555,0.5119857756033473,0.5119857756033473,0.7888223175722544,0.8767872155626151,1.1825158305959984,1.1825158305959984
1691700.0,True,True,True,True,False,True,10,2,1200,3600,300,True,0.37047189141872866,0.4216401415979689,0.4216401415979689,0.6323683280969045,0.8320175699997705,1.13858049399776,1.13858049399776
1693500.0,True,True,True,True,False,True,10,2,1200,3600,300,True,0.2291954080979058,0.37453446827909903,0.37453446827909903,0.2629395794398282,0.4434388756177536,1.1576972389964126,1.1576972389964126
1695300.0,True,True,True,True,False,True,10,2,3000,3600,300,True,0.0954827303900269,0.4597551367760057,0.4597551367760057,0.06009056340397242,0.2853404562314334,0.9941093840840741,0.9941093840840741
1697100.0,True,True,False,True,False,True,9,3,4800,3600,300,True,0.040507658268142656,0.24305362249454987,0.24305362249454987,0.07801527616820181,0.17375390458517379,0.906164345223047,0.906164345223047
1698900.0,True,True,True,True,False,True,9,2,1200,3600,300,True,0.05441063554665485,0.06378138750910504,0.06378138750910504,0.3448468923437294,0.2172344986794267,0.6504076269173732,0.6504076269173732
1700700.0,True,True,True,True,False,True,9,1,1200,3600,300,True,0.11754325864079836,0.08003670582734183,0.08003670582734183,0.22668242493803348,0.16190372727102206,0.6178618462552521,0.6178618462552521
1702500.0,True,True,True,True,False,True,9,2,3000,3600,300,True,0.07313624168111232,0.20095936168457484,0.20095936168457484,0.35474239819125825,0.2164536469171002,0.42265210157769434,0.42265210157769434
1704300.0,True,True,True,True,False,True,10,1,1200,3600,300,True,0.052923286965347906,0.021563440957296603,0.021563440957296603,0.2734385666101791,0.203675400567595,0.4782523162903824,0.4782523162903824
1706100.0,True,True,True,True,False,True,9,1,3000,3600,300,True,0.1469410017989811,0.14915273172117813,0.14915273172117813,0.26909385950804915,0.14968441761578313,0.6073450747854329,0.6073450747854329
1707900.0,True,True,False,True,False,True,9,1,4800,3600,300,True,0.3461475787117341,0.14073920272337168,0.14073920272337168,0.2771573195494123,0.18354080151626326,0.6902838739196137,0.6902838739196137
1709700.0,True,True,True,False,False,True,9,0,1200,3600,300,True,0.5972385244124467,0.00502703413746038,0.00502703413746038,0.2617730059134307,0.17923508204904928,0.754615904401381,0.754615904401381
1711500.0,True,True,True,False,False,True,9,0,3000,3600,300,True,0.6506621483000856,0.04655659223516295,0.04655659223516295,0.16080870317304155,0.2095989969787695,0.7041108264837751,0.7041108264837751
1713300.0,True,True,False,True,False,True,9,1,4800,3600,300,True,0.6059961230909868,0.04500979883474324,0.04500979883474324,0.24095882634942947,0.30183297547750715,0.28017940108440814,0.28017940108440814
1715100.0,True,True,False,True,False,True,9,1,6600,3600,300,True,0.47042561397356525,0.07935307933513276,0.07935307933513276,0.298519727283536,0.3383883822715911,0.1195530255835422,0.1195530255835422
1716900.0,True,True,False,True,False,True,8,1,8400,3600,300,True,0.24173740005049163,0.3071594622012744,0.3071594622012744,0.2090931214013878,0.31789641951756903,0.23341323141127646,0.23341323141127646
1718700.0,True,True,False,True,False,True,8,2,10200,3600,300,True,0.10844536511616809,0.39938467098923996,0.39938467098923996,0.13204226360181792,0.28246628975446225,0.33263918664034264,0.33263918664034264
1720500.0,True,True,True,True,False,True,9,1,1200,3600,300,True,0.22312787164969214,0.4252622839997784,0.4252622839997784,0.10447282243707907,0.16408229568581353,0.26787806302710965,0.26787806302710965
