origin_time,ALL,RECENT_OR_PLANNED_CHANGE,RECENT_PAST_CHANGE,CHANGE_IN_PLAN,NO_RECENT_OR_PLANNED_CHANGE,MULTIPLE_CHANGES_IN_CONTEXT,past_changes_in_context,plan_changes,last_observed_change_age_s,recent_window_s,age_resolution_s,no_change_does_not_prove_thermal_settling,PERSISTENCE,CURRENT_PLAN_TUNED,CURRENT_PLAN_A1,HISTORY_SUMMARY_PLAN_TUNED,HISTORY_SUMMARY_PLAN_A1,HISTORY_LAGS_PLAN_TUNED,HISTORY_LAGS_PLAN_A1
1303770.0,True,True,True,False,False,False,1,0,540,900,30,True,0.3560505197966194,0.07905004428243008,0.09685544265508762,0.03365028524996869,0.052837263539104624,0.016969655566069265,0.010350206528392884
1304370.0,True,False,False,False,True,False,1,0,1140,900,30,True,0.2894176968897256,0.15853798464973276,0.24533481481313307,0.1412381924238635,0.22143899064353528,0.031081614935133454,0.036732915117632575
1304970.0,True,False,False,False,True,False,1,0,1740,900,30,True,0.23935301135317957,0.14249746639129626,0.1895859261706543,0.14904845443084866,0.16961892662571262,0.03243956726065278,0.026312031140795965
1305570.0,True,True,False,True,False,False,1,1,2340,900,30,True,0.6213649537417231,0.12267878655452952,0.12228132540055867,0.1601964545241458,0.1628139820735953,0.030155910179770255,0.030163844568931116
1306170.0,True,True,False,True,False,False,1,1,2940,900,30,True,1.1449825171709704,0.16067969132928775,0.14363623078197066,0.20790946166133323,0.1966144145673828,0.07334792394411048,0.07501523619964606
1306770.0,True,True,False,True,False,False,1,1,3540,900,30,True,1.7498168501214253,0.2540061102641829,0.2600751108875897,0.2768463996044223,0.28700820909225416,0.14435741510827238,0.15650666867324314
1307370.0,True,True,True,True,False,True,2,1,540,900,30,True,2.4546482231422697,0.22918715400298406,0.23324104222935774,0.22997304285550133,0.22968097965333054,0.23251951873436383,0.23531119321645613
1307970.0,True,True,False,True,False,True,2,1,1140,900,30,True,4.822685414173025,0.47227258595619237,0.432221580307646,0.5673990053730998,0.5423846775452564,0.5653048586433641,0.5629627912611946
1308570.0,True,True,False,True,False,True,2,1,1740,900,30,True,7.511862999506956,0.8775435192233526,0.8650775920231714,0.9919282236706929,1.022342707606133,0.9883885740816122,0.9811602002031302
1309170.0,True,True,True,False,False,True,3,0,540,900,30,True,0.0,0.13001805016555276,0.09634826423030157,0.11717464918240808,0.07276182167327931,0.03244785990840645,0.07425320187578659
1309770.0,True,False,False,False,True,True,3,0,1140,900,30,True,0.0,0.15499768288813223,0.19611405139615576,0.12628679641127386,0.1665845584380482,0.03502041723333207,0.032481177451106194
1310370.0,True,False,False,False,True,True,3,0,1740,900,30,True,0.0,0.09077820661157242,0.1142363134244865,0.10407672172224806,0.1216855651937389,0.08930659180680986,0.06267896514374817
