origin_time,ALL,RECENT_OR_PLANNED_CHANGE,RECENT_PAST_CHANGE,CHANGE_IN_PLAN,NO_RECENT_OR_PLANNED_CHANGE,MULTIPLE_CHANGES_IN_CONTEXT,past_changes_in_context,plan_changes,last_observed_change_age_s,recent_window_s,age_resolution_s,no_change_does_not_prove_thermal_settling,PERSISTENCE,CURRENT_PLAN_TUNED,CURRENT_PLAN_A1,HISTORY_SUMMARY_PLAN_TUNED,HISTORY_SUMMARY_PLAN_A1,HISTORY_LAGS_PLAN_TUNED,HISTORY_LAGS_PLAN_A1
1994970.0,True,True,True,True,False,False,1,1,540,900,30,True,1.952079312865995,0.20963539667071132,0.19934969813939177,0.518463665179461,0.4820136973248386,0.446641072125207,0.40109070589067625
1995570.0,True,True,False,True,False,False,1,1,1140,900,30,True,4.005297426810639,0.22095661694307106,0.21268400048325495,0.6069241811353332,0.5995005354258107,0.48930244888859986,0.5737493439978522
1996170.0,True,True,False,True,False,False,1,1,1740,900,30,True,6.154266821018991,0.25986389168509355,0.2621664879896855,0.5080609620715658,0.5523192125296712,0.3576934685398612,0.3964943947299086
1996770.0,True,True,True,False,False,True,2,0,540,900,30,True,0.37209535984486686,0.2969814183195647,0.25125647828816966,0.2605160687025157,0.2819587736029433,0.2821062732408791,0.3225689564673066
1997370.0,True,False,False,False,True,True,2,0,1140,900,30,True,0.4388776832513694,0.1615535157625942,0.03496503610860202,0.19049591727702098,0.10238257622088914,0.1508851330480828,0.06927780788678888
1997970.0,True,False,False,False,True,True,2,0,1740,900,30,True,0.38118068139379774,0.1269305569533439,0.09853352813987044,0.11904038258796655,0.09677026453158911,0.22657591225480472,0.16408463471990917
1998570.0,True,False,False,False,True,True,2,0,2340,900,30,True,0.32736549720992325,0.3007393992579021,0.32341065219571113,0.36323969223111113,0.39401374997669053,0.27213162165259724,0.2757838203653345
1999170.0,True,False,False,False,True,True,2,0,2940,900,30,True,0.28766369830774086,0.2398057489266544,0.2684499921494137,0.30297704218562466,0.3224626390390199,0.2332834094065447,0.25403291239130205
1999770.0,True,False,False,False,True,True,2,0,3540,900,30,True,0.2586219191048059,0.06665616012966116,0.04958506266835438,0.08703863280604765,0.04707783158234804,0.032433757572747864,0.06922639468344206
2000370.0,True,True,False,True,False,True,2,1,4140,900,30,True,0.529211962463584,0.03252333217311806,0.12102630204482902,0.041685661475927796,0.10189118750704722,0.11365168236315526,0.0878819621017963
2000970.0,True,True,False,True,False,True,2,1,4740,900,30,True,1.0871127890832346,0.05238639402114036,0.05041528531776388,0.05928235515127464,0.05570765601801308,0.06240998611980615,0.036643489725436025
2001570.0,True,True,False,True,False,True,2,1,5340,900,30,True,1.8487331673287892,0.0755149323549072,0.05108091198268691,0.06888381370221074,0.044445342172345664,0.06694829357337445,0.06628416621175764
2002170.0,True,True,True,False,False,True,2,0,540,900,30,True,0.24138781103613002,0.0698851359847481,0.05281327440624655,0.09535601384577604,0.038672675221469416,0.11645420408173852,0.11107027477113528
2002770.0,True,False,False,False,True,True,2,0,1140,900,30,True,0.1866391832924279,0.1706328164647336,0.24218189802254814,0.161851957097799,0.22226375182602473,0.19299171654357394,0.19767731305488212
2003370.0,True,False,False,False,True,True,2,0,1740,900,30,True,0.14385374907208284,0.2658979646575091,0.24241206614407626,0.3077908132860538,0.2651450583484281,0.2383635588128063,0.2622926532488066
2003970.0,True,False,False,False,True,False,1,0,2340,900,30,True,0.11426245355349067,0.026724834298643904,0.023097822542796582,0.10933880482552828,0.12961263563061134,0.015398234175688686,0.011591109679675545
2004570.0,True,False,False,False,True,False,1,0,2940,900,30,True,0.09417367229547342,0.027659812671690057,0.030732756355675406,0.07149630739722568,0.1023961240414773,0.00871507678035357,0.008747389559564075
2005170.0,True,False,False,False,True,False,1,0,3540,900,30,True,0.08058635241729159,0.05747586919744663,0.06577986257187736,0.07837905017496118,0.10601129397949952,0.019839012778396635,0.015628578254910507
2005770.0,True,True,False,True,False,False,1,1,4140,900,30,True,0.5440759117024773,0.1678497438398703,0.14618493415063655,0.14675625023922406,0.14780355057847222,0.11364628772862582,0.10301061209852946
2006370.0,True,True,False,True,False,False,1,1,4740,900,30,True,1.2152674977999416,0.2501185756242999,0.25599691487642723,0.18720679905420165,0.20487191404640442,0.18328432806438286,0.18401231416825206
2006970.0,True,True,False,True,False,False,1,1,5340,900,30,True,2.0129548102463617,0.3610427863404785,0.3865234350637697,0.25719417623438023,0.2817161251771542,0.2659855696928143,0.2882504103763542
2007570.0,True,True,True,False,False,True,2,0,540,900,30,True,0.372824659358587,0.021262022514990046,0.015315167338567904,0.05888990939293422,0.07448962176458072,0.02506758443069259,0.021799744622929513
2008170.0,True,False,False,False,True,True,2,0,1140,900,30,True,0.30330935947789706,0.10737721325717568,0.22207828554101164,0.020310707147139815,0.09201197989155313,0.018692219945686855,0.01376577805748885
2008770.0,True,False,False,False,True,True,2,0,1740,900,30,True,0.23584368679682274,0.1407332134701941,0.18941184207930822,0.04568190651869391,0.02568743289181157,0.024395097903375056,0.028432766715310247
2009370.0,True,True,False,True,False,False,1,1,2340,900,30,True,0.525748315530717,0.07391562028861642,0.0667303949909306,0.09107447303430452,0.06129094502149523,0.19081828057484246,0.18796606416330613
2009970.0,True,True,False,True,False,False,1,1,2940,900,30,True,1.1137124172007475,0.12677923282471681,0.12473845953007488,0.1555799559713601,0.15045869610952897,0.2680411483587354,0.2770941164661006
2010570.0,True,True,False,True,False,False,1,1,3540,900,30,True,1.871581983108453,0.14773777327481524,0.15352472549504245,0.18584039250803056,0.18341981216799183,0.28770693309806744,0.30059232430660926
2011170.0,True,True,True,True,False,True,2,1,540,900,30,True,0.9178081678722947,0.045233740310057634,0.1298692485168478,0.0938475318788278,0.06516777579250098,0.0348240978737986,0.04872171268410739
2011770.0,True,True,False,True,False,True,2,1,1140,900,30,True,1.9452017566866828,0.061432186158065366,0.03127630729708623,0.10397183714342285,0.05192094315169508,0.0812236564557433,0.0783333194831935
2012370.0,True,True,False,True,False,True,2,1,1740,900,30,True,3.2862554584593804,0.13455047692507,0.08458259800723435,0.10786112168471979,0.05022457182270254,0.14487151069389198,0.13812196996435375
2012970.0,True,True,True,False,False,True,3,0,540,900,30,True,0.5814513836672631,0.03137758052187773,0.15908128972545985,0.0935431446864546,0.03538174931403072,0.043458806484637576,0.04004883162190538
2013570.0,True,False,False,False,True,True,3,0,1140,900,30,True,0.5082892921484017,0.06967278985616095,0.19779421547724307,0.21480690423087953,0.35384274939248994,0.03702457497935636,0.03462282631379215
2014170.0,True,False,False,False,True,True,3,0,1740,900,30,True,0.43970005981941446,0.022798123630187205,0.08820635940023086,0.10000650469434429,0.1290942351978591,0.05845043639978561,0.06293819919118845
2014770.0,True,False,False,False,True,True,2,0,2340,900,30,True,0.3757294160201667,0.05839250021737143,0.04688220623047812,0.04408423489918315,0.026155101207642893,0.023625114858400784,0.014411976717097257
2015370.0,True,False,False,False,True,True,2,0,2940,900,30,True,0.3062651521529081,0.07801637706785129,0.09740612170589126,0.0182084182050005,0.02448424159090147,0.04434291553604623,0.056549061711422155
2015970.0,True,False,False,False,True,True,2,0,3540,900,30,True,0.2280411121721651,0.044269931335796285,0.04837856684029873,0.045734224336861,0.022983962579808313,0.034385915964570773,0.020344734526642583
2016570.0,True,False,False,False,True,True,2,0,4140,900,30,True,0.15511437213825446,0.01525685720472154,0.02168871811134731,0.10282256866067409,0.080626026531192,0.061129548587201536,0.059187341701723996
2017170.0,True,False,False,False,True,True,2,0,4740,900,30,True,0.10943680213346643,0.03688986395806258,0.023544528164667136,0.13749462811442187,0.0662714924238306,0.09415185967942345,0.0604960099785643
2017770.0,True,False,False,False,True,True,2,0,5340,900,30,True,0.0956105992629432,0.10149765752609691,0.013933807401932086,0.188974230551644,0.07345598647488316,0.13901998558725762,0.07351623411000976
2018370.0,True,False,False,False,True,False,1,0,5940,900,30,True,0.11550763066561369,0.07306011383477558,0.031461972883151175,0.142101814818912,0.038991796514306995,0.12641905851896715,0.08934091087520055
2018970.0,True,False,False,False,True,False,1,0,6540,900,30,True,0.15800588804842827,0.08357203156137226,0.022917144657309527,0.13099199148542387,0.0451869943405048,0.19929004368317937,0.16026170187690336
