후보,본학습_optimizer_분,본학습_선택포함_분,E_실측예측_분,최대_allocated_MiB,오염updates
N01,13.391950602038802,23.013673908916342,8.004841192848108,748.0224609375,0
N02,13.458249207121844,16.68476545638405,0.518613333334118,783.71240234375,0
N03,13.567822306757929,17.665789691350557,1.123110416617419,748.02587890625,0
R04,24.570440985168293,28.889943892382142,1.084036985966183,672.63134765625,0
N07,13.328144677791473,16.685858243517092,0.5444579703490793,604.8779296875,0
R08,13.497407531658245,16.925414869499704,0.2818855589663144,604.8779296875,0
R09,16.587232952558164,20.906009362884408,0.5811323905155101,618.396484375,0
