panel,kind,arm,seed,stage,condition,channel,nmae,mae,pinball
electricity,shape,PLAIN,81551,fixed1024,PULSE8_D32,2,0.7875120864224491,49.447467415593565,0.770880561022813
electricity,shape,PLAIN,81551,fixed1024,PULSE8_D32,3,4.817261699236415,682.7939974926412,4.662089854121305
electricity,shape,PLAIN,81551,fixed1024,PAIRED_SHIFT8_D32,0,0.2981238357425629,7.201452409694031,0.2596556308064203
electricity,shape,PLAIN,81551,fixed1024,PAIRED_SHIFT8_D32,1,0.23811305290780896,6.575679998502133,0.1915130124242475
electricity,shape,PLAIN,81551,fixed1024,PAIRED_SHIFT8_D32,2,0.02099131854188074,1.318033789583251,0.018060881332260692
electricity,shape,PLAIN,81551,fixed1024,PAIRED_SHIFT8_D32,3,0.27799544294689665,39.40280425382256,0.21975128010163955
electricity,shape,PLAIN,81551,selected,STEP6_D17,0,0.3397165850626291,8.206163100037625,0.288486719275001
electricity,shape,PLAIN,81551,selected,STEP6_D17,1,0.28073468013609154,7.752709893529115,0.22544290355555618
electricity,shape,PLAIN,81551,selected,STEP6_D17,2,0.02720212303570467,1.7080069190473697,0.022935046578690672
electricity,shape,PLAIN,81551,selected,STEP6_D17,3,0.3220815052826169,45.651519938230514,0.2552606655529571
electricity,shape,PLAIN,81551,selected,STEP6_D63,0,0.2808977635326713,6.785340967559596,0.24283738547647366
electricity,shape,PLAIN,81551,selected,STEP6_D63,1,0.21151923328950595,5.841270668092371,0.16900662015722115
electricity,shape,PLAIN,81551,selected,STEP6_D63,2,0.02022944039157791,1.2701958634596082,0.016328749422889064
electricity,shape,PLAIN,81551,selected,STEP6_D63,3,0.27426601394587063,38.874198607096076,0.21281330967656986
electricity,shape,PLAIN,81551,selected,STEP12_D17,0,0.37281632589589503,9.00571744560094,0.3170325840191205
electricity,shape,PLAIN,81551,selected,STEP12_D17,1,0.40274613548121435,11.122152587675291,0.32192600693294615
electricity,shape,PLAIN,81551,selected,STEP12_D17,2,0.036385766009540646,2.2846430044287946,0.03243154498877778
electricity,shape,PLAIN,81551,selected,STEP12_D17,3,0.4176649005251582,59.19941760422585,0.3343212881179103
electricity,shape,PLAIN,81551,selected,STEP12_D63,0,0.2958341162819563,7.146142153517981,0.25514995487535685
electricity,shape,PLAIN,81551,selected,STEP12_D63,1,0.2510667058993767,6.933405355612934,0.19983060565815355
electricity,shape,PLAIN,81551,selected,STEP12_D63,2,0.03285755312847843,2.063108383589954,0.025765373725151045
electricity,shape,PLAIN,81551,selected,STEP12_D63,3,0.3163093589749064,44.83338152316809,0.2453758469050267
electricity,shape,PLAIN,81551,selected,STEP8_D31,0,0.30000884501229613,7.246986523107016,0.2612761558590604
electricity,shape,PLAIN,81551,selected,STEP8_D31,1,0.23176146883688634,6.400275988415626,0.18648193559536083
electricity,shape,PLAIN,81551,selected,STEP8_D31,2,0.01868630971388988,1.1733035043218347,0.016425318200653696
electricity,shape,PLAIN,81551,selected,STEP8_D31,3,0.2766510417066281,39.21225012693703,0.21714912034130232
electricity,shape,PLAIN,81551,selected,STEP8_D33,0,0.29782406609345,7.194211201165439,0.2586776739229921
electricity,shape,PLAIN,81551,selected,STEP8_D33,1,0.23404698176327543,6.463392232791334,0.18723242918130584
electricity,shape,PLAIN,81551,selected,STEP8_D33,2,0.020251302071059428,1.2715685467522844,0.017313682845265778
electricity,shape,PLAIN,81551,selected,STEP8_D33,3,0.27725872787468736,39.298382974562045,0.21750845277326528
electricity,shape,PLAIN,81551,selected,RAMP8_D32,0,0.4661329711222459,11.259865886821752,0.3809554674770392
electricity,shape,PLAIN,81551,selected,RAMP8_D32,1,0.76396163227961,21.097403790581225,0.5805360782697422
electricity,shape,PLAIN,81551,selected,RAMP8_D32,2,0.08844139057187951,5.5531881400825345,0.06721160997574903
electricity,shape,PLAIN,81551,selected,RAMP8_D32,3,0.8485649561107173,120.27477324033374,0.6524944018560149
electricity,shape,PLAIN,81551,selected,PULSE8_D32,0,1.7417076312624047,42.072531996294856,1.6353793165395887
electricity,shape,PLAIN,81551,selected,PULSE8_D32,1,4.565147295035149,126.07014773692936,4.436600040659802
electricity,shape,PLAIN,81551,selected,PULSE8_D32,2,0.795331492442287,49.938443784136325,0.7773392597024175
electricity,shape,PLAIN,81551,selected,PULSE8_D32,3,4.850496705124415,687.504694968462,4.690352752924462
electricity,shape,PLAIN,81551,selected,PAIRED_SHIFT8_D32,0,0.2972400372437293,7.180103453099346,0.25895840890512156
electricity,shape,PLAIN,81551,selected,PAIRED_SHIFT8_D32,1,0.22908619216578907,6.326396110425888,0.18372069792852722
electricity,shape,PLAIN,81551,selected,PAIRED_SHIFT8_D32,2,0.018323175573727018,1.150502503711464,0.016120225746285702
electricity,shape,PLAIN,81551,selected,PAIRED_SHIFT8_D32,3,0.27558267435841355,39.060820775985725,0.2167962927476126
electricity,shape,PLAIN,81552,fixed1024,STEP6_D17,0,0.3305466019983672,7.984653818599264,0.28324516992871507
electricity,shape,PLAIN,81552,fixed1024,STEP6_D17,1,0.27177889225824386,7.505388738724588,0.2196441055799196
electricity,shape,PLAIN,81552,fixed1024,STEP6_D17,2,0.025774138875085135,1.6183445488188826,0.02224714206225222
electricity,shape,PLAIN,81552,fixed1024,STEP6_D17,3,0.31194370190165865,44.214597527024154,0.24971658710624417
electricity,shape,PLAIN,81552,fixed1024,STEP6_D63,0,0.276879095338088,6.688266382155994,0.23956784155710345
electricity,shape,PLAIN,81552,fixed1024,STEP6_D63,1,0.2018011287072898,5.572897535480558,0.16215818679628594
electricity,shape,PLAIN,81552,fixed1024,STEP6_D63,2,0.01606149788082743,1.0084929575059272,0.013441184921171117
electricity,shape,PLAIN,81552,fixed1024,STEP6_D63,3,0.26972999234432454,38.23126730807127,0.21076816245592592
electricity,shape,PLAIN,81552,fixed1024,STEP12_D17,0,0.3586591772793191,8.66373864419012,0.30707725931929897
electricity,shape,PLAIN,81552,fixed1024,STEP12_D17,1,0.41681769836855287,11.510749909392729,0.33691756247887933
electricity,shape,PLAIN,81552,fixed1024,STEP12_D17,2,0.039094435180118056,2.4547189091177044,0.034825980068644014
electricity,shape,PLAIN,81552,fixed1024,STEP12_D17,3,0.41969383196007715,59.486996376478615,0.34123641502096086
electricity,shape,PLAIN,81552,fixed1024,STEP12_D63,0,0.28420710334953947,6.865281080832732,0.2473371529795768
electricity,shape,PLAIN,81552,fixed1024,STEP12_D63,1,0.23377699051983022,6.455936211386325,0.1867823916325269
electricity,shape,PLAIN,81552,fixed1024,STEP12_D63,2,0.02027372573455518,1.2729765167239984,0.017833494809603483
electricity,shape,PLAIN,81552,fixed1024,STEP12_D63,3,0.29655568269422355,42.03351462056637,0.23394678370239438
electricity,shape,PLAIN,81552,fixed1024,STEP8_D31,0,0.30116667600779773,7.274954983903868,0.26111910405291494
electricity,shape,PLAIN,81552,fixed1024,STEP8_D31,1,0.24515893509937858,6.770257599490879,0.19796301180919781
electricity,shape,PLAIN,81552,fixed1024,STEP8_D31,2,0.022619426615712843,1.4202618344829847,0.0190831878597864
electricity,shape,PLAIN,81552,fixed1024,STEP8_D31,3,0.2710380019195598,38.41666331567764,0.21558216599915203
electricity,shape,PLAIN,81552,fixed1024,STEP8_D33,0,0.29929953369415385,7.229852463066041,0.25862474448817435
electricity,shape,PLAIN,81552,fixed1024,STEP8_D33,1,0.25602693696079043,7.070386053563652,0.20459942276970589
electricity,shape,PLAIN,81552,fixed1024,STEP8_D33,2,0.027542871302386192,1.7294023225010466,0.022482484516132627
electricity,shape,PLAIN,81552,fixed1024,STEP8_D33,3,0.27731329112447356,39.30611671662628,0.21978031408589102
electricity,shape,PLAIN,81552,fixed1024,RAMP8_D32,0,0.4200280198944575,10.14615885534209,0.3472465359338847
electricity,shape,PLAIN,81552,fixed1024,RAMP8_D32,1,0.6007705349563973,16.590752762855587,0.46156746726816694
electricity,shape,PLAIN,81552,fixed1024,RAMP8_D32,2,0.06686290706914569,4.198286573140769,0.04949751195173622
electricity,shape,PLAIN,81552,fixed1024,RAMP8_D32,3,0.6897206107691943,97.76032991000108,0.5302281545369201
electricity,shape,PLAIN,81552,fixed1024,PULSE8_D32,0,1.7361828877261412,41.93907679116819,1.6283108158508603
electricity,shape,PLAIN,81552,fixed1024,PULSE8_D32,1,4.509712478687503,124.53927150554955,4.3825345390847685
electricity,shape,PLAIN,81552,fixed1024,PULSE8_D32,2,0.7829857210748713,49.1632593292743,0.7661722928089284
electricity,shape,PLAIN,81552,fixed1024,PULSE8_D32,3,4.815273616435118,682.5122085660696,4.652769445216643
electricity,shape,PLAIN,81552,fixed1024,PAIRED_SHIFT8_D32,0,0.2991529390749434,7.226311336704466,0.25936998232694136
electricity,shape,PLAIN,81552,fixed1024,PAIRED_SHIFT8_D32,1,0.24587142288594516,6.789933512382207,0.19653697551213478
electricity,shape,PLAIN,81552,fixed1024,PAIRED_SHIFT8_D32,2,0.02308832345895028,1.4497036192847745,0.0191850908025784
electricity,shape,PLAIN,81552,fixed1024,PAIRED_SHIFT8_D32,3,0.2725275727643331,38.62779364140032,0.2161984101707165
electricity,shape,PLAIN,81552,selected,STEP6_D17,0,0.3305466019983672,7.984653818599264,0.28324516992871507
electricity,shape,PLAIN,81552,selected,STEP6_D17,1,0.27177889225824386,7.505388738724588,0.2196441055799196
electricity,shape,PLAIN,81552,selected,STEP6_D17,2,0.025774138875085135,1.6183445488188826,0.02224714206225222
electricity,shape,PLAIN,81552,selected,STEP6_D17,3,0.31194370190165865,44.214597527024154,0.24971658710624417
electricity,shape,PLAIN,81552,selected,STEP6_D63,0,0.276879095338088,6.688266382155994,0.23956784155710345
electricity,shape,PLAIN,81552,selected,STEP6_D63,1,0.2018011287072898,5.572897535480558,0.16215818679628594
electricity,shape,PLAIN,81552,selected,STEP6_D63,2,0.01606149788082743,1.0084929575059272,0.013441184921171117
electricity,shape,PLAIN,81552,selected,STEP6_D63,3,0.26972999234432454,38.23126730807127,0.21076816245592592
electricity,shape,PLAIN,81552,selected,STEP12_D17,0,0.3586591772793191,8.66373864419012,0.30707725931929897
electricity,shape,PLAIN,81552,selected,STEP12_D17,1,0.41681769836855287,11.510749909392729,0.33691756247887933
electricity,shape,PLAIN,81552,selected,STEP12_D17,2,0.039094435180118056,2.4547189091177044,0.034825980068644014
electricity,shape,PLAIN,81552,selected,STEP12_D17,3,0.41969383196007715,59.486996376478615,0.34123641502096086
electricity,shape,PLAIN,81552,selected,STEP12_D63,0,0.28420710334953947,6.865281080832732,0.2473371529795768
electricity,shape,PLAIN,81552,selected,STEP12_D63,1,0.23377699051983022,6.455936211386325,0.1867823916325269
electricity,shape,PLAIN,81552,selected,STEP12_D63,2,0.02027372573455518,1.2729765167239984,0.017833494809603483
electricity,shape,PLAIN,81552,selected,STEP12_D63,3,0.29655568269422355,42.03351462056637,0.23394678370239438
electricity,shape,PLAIN,81552,selected,STEP8_D31,0,0.30116667600779773,7.274954983903868,0.26111910405291494
electricity,shape,PLAIN,81552,selected,STEP8_D31,1,0.24515893509937858,6.770257599490879,0.19796301180919781
electricity,shape,PLAIN,81552,selected,STEP8_D31,2,0.022619426615712843,1.4202618344829847,0.0190831878597864
electricity,shape,PLAIN,81552,selected,STEP8_D31,3,0.2710380019195598,38.41666331567764,0.21558216599915203
electricity,shape,PLAIN,81552,selected,STEP8_D33,0,0.29929953369415385,7.229852463066041,0.25862474448817435
electricity,shape,PLAIN,81552,selected,STEP8_D33,1,0.25602693696079043,7.070386053563652,0.20459942276970589
electricity,shape,PLAIN,81552,selected,STEP8_D33,2,0.027542871302386192,1.7294023225010466,0.022482484516132627
electricity,shape,PLAIN,81552,selected,STEP8_D33,3,0.27731329112447356,39.30611671662628,0.21978031408589102
electricity,shape,PLAIN,81552,selected,RAMP8_D32,0,0.4200280198944575,10.14615885534209,0.3472465359338847
electricity,shape,PLAIN,81552,selected,RAMP8_D32,1,0.6007705349563973,16.590752762855587,0.46156746726816694
electricity,shape,PLAIN,81552,selected,RAMP8_D32,2,0.06686290706914569,4.198286573140769,0.04949751195173622
electricity,shape,PLAIN,81552,selected,RAMP8_D32,3,0.6897206107691943,97.76032991000108,0.5302281545369201
electricity,shape,PLAIN,81552,selected,PULSE8_D32,0,1.7361828877261412,41.93907679116819,1.6283108158508603
electricity,shape,PLAIN,81552,selected,PULSE8_D32,1,4.509712478687503,124.53927150554955,4.3825345390847685
electricity,shape,PLAIN,81552,selected,PULSE8_D32,2,0.7829857210748713,49.1632593292743,0.7661722928089284
electricity,shape,PLAIN,81552,selected,PULSE8_D32,3,4.815273616435118,682.5122085660696,4.652769445216643
electricity,shape,PLAIN,81552,selected,PAIRED_SHIFT8_D32,0,0.2991529390749434,7.226311336704466,0.25936998232694136
electricity,shape,PLAIN,81552,selected,PAIRED_SHIFT8_D32,1,0.24587142288594516,6.789933512382207,0.19653697551213478
electricity,shape,PLAIN,81552,selected,PAIRED_SHIFT8_D32,2,0.02308832345895028,1.4497036192847745,0.0191850908025784
electricity,shape,PLAIN,81552,selected,PAIRED_SHIFT8_D32,3,0.2725275727643331,38.62779364140032,0.2161984101707165
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP6_D17,0,0.3406139218974058,8.227839087450755,0.2890663653848807
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP6_D17,1,0.27313704661185684,7.542895243760193,0.22026303179129245
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP6_D17,2,0.02458494927486449,1.543675962746758,0.021485162334116945
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP6_D17,3,0.32767503228402406,46.444341026189925,0.2584028439224554
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP6_D63,0,0.2842746650660725,6.866913095546076,0.24488023766208136
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP6_D63,1,0.2079944458050848,5.74393087811768,0.16641602449658596
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP6_D63,2,0.02139514927333539,1.3433901076376609,0.01718218433708479
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP6_D63,3,0.27425406809640834,38.872505413988236,0.21322802631465232
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP12_D17,0,0.36645982321901327,8.852170341909488,0.3133397613656209
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP12_D17,1,0.36723918671320704,10.141600156927101,0.29785059893223875
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP12_D17,2,0.034986144986735974,2.196761540623313,0.03164080372851411
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP12_D17,3,0.3910339760772414,55.42477622163293,0.31561804290370216
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP12_D63,0,0.2974899293744801,7.186139824806011,0.25608098913656246
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP12_D63,1,0.24194938447216252,6.681623324276511,0.1935531455533032
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP12_D63,2,0.03415681956994647,2.144688636307754,0.026785967262632094
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP12_D63,3,0.30997961896772064,43.93621031835675,0.24112856963692283
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP8_D31,0,0.3010473395637267,7.272072303555354,0.26204281610302516
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP8_D31,1,0.23866840680255028,6.591016534879057,0.19257172518854163
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP8_D31,2,0.021203867101423208,1.3313796012265393,0.018032733112902873
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP8_D31,3,0.2801800481241825,39.712448071217544,0.22140755567179224
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP8_D33,0,0.3026131382325247,7.309895594566035,0.26155523780055784
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP8_D33,1,0.2419057976807514,6.680419640610368,0.19422700203900084
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP8_D33,2,0.02317024753168212,1.4548475884844883,0.01947614678855702
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,STEP8_D33,3,0.28213910153308,39.990122399887426,0.2227686887054777
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,RAMP8_D32,0,0.47666596315730325,11.514299889668985,0.38856719621922864
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,RAMP8_D32,1,0.7390982829491027,20.41078276375457,0.5607300257205854
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,RAMP8_D32,2,0.08160222112402041,5.123760307477405,0.06207274151056439
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,RAMP8_D32,3,0.8265147054521407,117.14939211452301,0.6370801591447899
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,PULSE8_D32,0,1.7176234834637225,41.490757500578184,1.613842713132987
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,PULSE8_D32,1,4.537950905729752,125.3190979687497,4.412368171097444
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,PULSE8_D32,2,0.7890194544209433,49.54211425501853,0.7719479439836204
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,PULSE8_D32,3,4.8123202246183965,682.093597676605,4.655750335399766
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,PAIRED_SHIFT8_D32,0,0.3001312333940585,7.249942925786342,0.2607923213723143
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,PAIRED_SHIFT8_D32,1,0.23565269488436294,6.50773526869267,0.18945865534801012
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,PAIRED_SHIFT8_D32,2,0.020198028039857263,1.2682234985080947,0.01737082975375604
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,PAIRED_SHIFT8_D32,3,0.2800433646510963,39.69307468841074,0.22159336882890468
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP6_D17,0,0.33834376181714887,8.173001305897206,0.28771681579194525
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP6_D17,1,0.2709201623008312,7.481674232795086,0.21869190802164817
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP6_D17,2,0.02519121068965964,1.581742796348768,0.021932067915760665
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP6_D17,3,0.32135151643009735,45.548052026820194,0.2539982467648
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP6_D63,0,0.28285311564501203,6.832574276315815,0.24415711169265994
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP6_D63,1,0.21019849851262506,5.804797534219176,0.16778851356628036
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP6_D63,2,0.020594218735484605,1.2931001027534859,0.016575143908069044
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP6_D63,3,0.2752526215373892,39.014039409491424,0.21360975392262305
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP12_D17,0,0.36654229863038273,8.854162610486295,0.3128687390988977
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP12_D17,1,0.36981723083448226,10.212794881267092,0.29949731701357213
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP12_D17,2,0.03407527915782944,2.139568756955137,0.03124243367334539
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP12_D17,3,0.39165885301759523,55.51334567263721,0.3158966641365658
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP12_D63,0,0.29811390351509326,7.201212487705685,0.25655885193869554
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP12_D63,1,0.251880525008453,6.955879612998668,0.20006419508946222
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP12_D63,2,0.033937892406738474,2.1309423155137535,0.02665095256851722
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP12_D63,3,0.31710704396761213,44.946444619780806,0.24607179640414734
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP8_D31,0,0.2997129153681371,7.239838073390737,0.2611986172766892
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP8_D31,1,0.23125889883688655,6.386397120976448,0.1858600942423306
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP8_D31,2,0.01935987269119358,1.2155961674400344,0.016717643070251795
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP8_D31,3,0.276519101259141,39.193549015975,0.21702140443768753
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP8_D33,0,0.2984625835969549,7.209635172223614,0.25921741661042896
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP8_D33,1,0.23206238065111903,6.408585905801505,0.18563729856372524
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP8_D33,2,0.020648470012167245,1.2965065117245607,0.017507800527891314
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,STEP8_D33,3,0.27629779275067023,39.16218096279203,0.2166928939726842
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,RAMP8_D32,0,0.46537362366375773,11.241523158300554,0.3806897579579721
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,RAMP8_D32,1,0.7345186766405574,20.284313318940995,0.5575969290513011
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,RAMP8_D32,2,0.08462431497159681,5.313515981874429,0.0642140886649956
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,RAMP8_D32,3,0.8120209688892116,115.09506396208403,0.6252249112948248
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,PULSE8_D32,0,1.736440429028409,41.945297935570125,1.6330557703610635
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,PULSE8_D32,1,4.572261707229782,126.2666178480722,4.447530794178964
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,PULSE8_D32,2,0.7930201100004296,49.79331330303103,0.7752660369128208
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,PULSE8_D32,3,4.85615053332258,688.3060630895197,4.7000671396267295
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,PAIRED_SHIFT8_D32,0,0.29704036393671995,7.175280162756484,0.25903240256418214
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,PAIRED_SHIFT8_D32,1,0.2271233935178371,6.272191875702888,0.18210547186825204
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,PAIRED_SHIFT8_D32,2,0.018412978704042113,1.1561411947698408,0.016149260631807664
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,PAIRED_SHIFT8_D32,3,0.27474040568943114,38.941438432371626,0.2160687426199922
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP6_D17,0,0.33459949771730807,8.082555200985242,0.28729441212570184
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP6_D17,1,0.27673512506377285,7.642259021681546,0.22278489450240682
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP6_D17,2,0.024054542755848188,1.5103720179333857,0.021884297038973897
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP6_D17,3,0.3171012408799601,44.94562209576965,0.253799611130291
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP6_D63,0,0.27951506051596303,6.751940518559056,0.24081361643035562
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP6_D63,1,0.20092353150374653,5.54866199564934,0.1614434010760149
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP6_D63,2,0.015445745449366272,0.9698301879869653,0.013346150329512547
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP6_D63,3,0.266363478105085,37.75410084742606,0.20853425822213853
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP12_D17,0,0.36090827260747554,8.718067587497329,0.3103007200137836
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP12_D17,1,0.409131026247265,11.298476388450704,0.32944652086136855
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP12_D17,2,0.03632723363357352,2.2809677874977887,0.03422621120519767
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP12_D17,3,0.416227423150353,58.99567095637317,0.34010584163536217
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP12_D63,0,0.2895463677718056,6.9942558692589945,0.25042262717077357
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP12_D63,1,0.2352502492831071,6.496621415594966,0.18880117848879166
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP12_D63,2,0.02026453920206831,1.2723996992076216,0.01821159625388623
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP12_D63,3,0.29332727104826606,41.57592268744709,0.23279736370887147
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP8_D31,0,0.3039980084383903,7.343348393991831,0.26290523175404285
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP8_D31,1,0.2431973122339243,6.71608583493009,0.19651347804971347
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP8_D31,2,0.021908652820592085,1.3756327237937076,0.018644178593048906
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP8_D31,3,0.2716235308424758,38.499655616882436,0.21625796001252387
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP8_D33,0,0.2998307177279707,7.242683696539184,0.25881904421323015
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP8_D33,1,0.2536291646504937,7.004169677647948,0.20287778624998198
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP8_D33,2,0.025043002492713285,1.5724368820452532,0.02076859441904455
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,STEP8_D33,3,0.2757417463858802,39.083367490759485,0.21851683061231117
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,RAMP8_D32,0,0.42371204545352104,10.235149843511858,0.34972621400631165
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,RAMP8_D32,1,0.6004014688844851,16.580560711821164,0.4619867464894548
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,RAMP8_D32,2,0.06941077812574299,4.358266049294034,0.05142338996805993
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,RAMP8_D32,3,0.6915522508495369,98.0199447971522,0.5301881656567802
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,PULSE8_D32,0,1.7431815441638085,42.1081357030198,1.6248603172270675
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,PULSE8_D32,1,4.519125493790651,124.79921935126185,4.387026701440796
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,PULSE8_D32,2,0.7877179398949168,49.46039284626022,0.7681020070719138
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,PULSE8_D32,3,4.821219302994349,683.3549444079399,4.650530954480951
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,PAIRED_SHIFT8_D32,0,0.30029911313426494,7.253998213605372,0.2601074136989749
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,PAIRED_SHIFT8_D32,1,0.24266897822621936,6.701495474071797,0.19433135599848025
electricity,shape,TOKEN_GATE_ENTROPY,81552,fixed1024,PAIRED_SHIFT8_D32,2,0.02154008525039581,1.352490560985113,0.01835382867567239
