fit,phase,update,window,loss,gradient_norm,seconds,peak_allocated,peak_reserved
Rat_assembly_Kristine_Saturday_H14,screen,1,10,5.66520881652832,9.10693359375,0.09846789798757527,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,2,4,2.8009235858917236,2.5539538860321045,0.08678552899800707,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,3,12,8.848272323608398,4.589692115783691,0.08821361498849001,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,4,8,23.099628448486328,6.904194355010986,0.09212182399642188,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,5,1,16.842411041259766,20.476865768432617,0.09465666799223982,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,6,2,4.567134380340576,5.4947333335876465,0.08727250099764206,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,7,6,3.5927135944366455,3.7696478366851807,0.09213138199993409,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,8,3,7.209537506103516,5.983818054199219,0.0899376419984037,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,9,0,4.92072868347168,6.953081130981445,0.0897853879869217,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,10,9,3.511439561843872,5.417194843292236,0.08721873199101537,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,11,7,6.120061874389648,7.079039096832275,0.09631795600580517,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,12,5,4.786209583282471,4.511270046234131,0.09134254101081751,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,13,11,11.113971710205078,11.03107738494873,0.08946554700378329,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,14,12,8.470536231994629,4.562110900878906,0.09107460200903006,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,15,2,4.240632057189941,5.562965393066406,0.08694183400075417,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,16,11,10.808280944824219,10.966865539550781,0.0925157329911599,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,17,10,4.439443588256836,9.36030387878418,0.09295915999973658,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,18,5,4.619926929473877,4.715649127960205,0.09163380900281481,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,19,6,3.407318115234375,3.45615816116333,0.08621237000625115,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,20,8,22.63486099243164,6.3983235359191895,0.0896304570051143,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,21,0,4.296221733093262,6.560743808746338,0.09012321699992754,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,22,3,7.512809753417969,7.191714763641357,0.09476497999276035,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,23,9,3.2751972675323486,4.76189661026001,0.09425500199722592,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,24,4,3.0020222663879395,6.283255577087402,0.09364052000455558,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,25,1,15.573904037475586,20.241798400878906,0.08980083899223246,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,26,7,6.200527191162109,7.621678352355957,0.09340026399877388,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,27,4,2.999797821044922,6.453367233276367,0.09092683100607246,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,28,5,4.353654861450195,4.976536750793457,0.09436299400113057,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,29,1,15.241472244262695,16.72628402709961,0.08942923399445135,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,30,9,3.1869261264801025,4.892070293426514,0.08633896699757315,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,31,8,22.28812599182129,6.559906005859375,0.09176956598821562,568633344,572522496
Rat_assembly_Kristine_Saturday_H14,screen,32,12,7.995287895202637,6.334327220916748,0.08751813799608499,568633344,572522496
