fit,phase,update,window,loss,gradient_norm,seconds,peak_allocated,peak_reserved
Panther_education_Hugh_Saturday_H3,screen,1,0,3.7104616165161133,5.725444793701172,0.09618692500225734,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,2,1,3.3473339080810547,3.6298248767852783,0.08786359700025059,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,3,0,3.449122428894043,5.013099670410156,0.08652463300677482,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,4,1,3.250755786895752,3.2507901191711426,0.09616951999487355,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,5,0,3.258572816848755,4.7695231437683105,0.09255360200768337,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,6,1,3.1494712829589844,3.2421834468841553,0.08876037898880895,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,7,0,3.085524082183838,4.288684844970703,0.09412708900345024,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,8,1,3.0423145294189453,3.261756181716919,0.09564264200162143,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,9,0,2.9180307388305664,4.411015033721924,0.08706706600787584,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,10,1,2.9318413734436035,3.2513861656188965,0.09771696000825614,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,11,1,2.8713877201080322,3.300246238708496,0.09235767100472003,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,12,0,2.721001386642456,4.115935325622559,0.09274876600829884,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,13,0,2.661832094192505,4.083876609802246,0.09248246900097001,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,14,1,2.7062931060791016,3.343787908554077,0.08905301900813356,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,15,1,2.6525259017944336,3.310368061065674,0.08977392100496218,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,16,0,2.513184070587158,4.088874340057373,0.09194630901038181,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,17,1,2.5391712188720703,3.2439026832580566,0.09233212000981439,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,18,0,2.452125072479248,4.365819454193115,0.09043613099493086,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,19,0,2.4178578853607178,4.516084671020508,0.08867746598843951,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,20,1,2.4042775630950928,3.2357842922210693,0.08900748200539965,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,21,1,2.3607442378997803,3.211427688598633,0.09272054300527088,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,22,0,2.331496238708496,5.099392414093018,0.09269827899697702,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,23,1,2.2691047191619873,3.047635078430176,0.09120189600798767,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,24,0,2.2842719554901123,5.571354389190674,0.08803693400113843,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,25,0,2.251537799835205,5.730409622192383,0.08746512100333348,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,26,1,2.1630613803863525,3.041656494140625,0.09013354299531784,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,27,0,2.1628470420837402,5.819925308227539,0.09474926600523759,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,28,1,2.1020612716674805,3.042771100997925,0.08870815399859566,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,29,0,2.0707955360412598,5.974780082702637,0.08729369200591464,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,30,1,2.0414233207702637,3.214012622833252,0.08822204299212899,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,31,0,1.9792522192001343,5.875587463378906,0.0914114659972256,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,32,1,1.9800949096679688,3.4177966117858887,0.088790144000086,568633344,572522496
Panther_education_Hugh_Saturday_H3,screen,33,0,1.8916535377502441,5.74522066116333,0.09526004099461716,568633344,572522496
