fit,phase,update,window,loss,gradient_norm,seconds,peak_allocated,peak_reserved
Bear_education_Rebecca_Saturday_H3,screen,1,0,6.309886932373047,9.7566499710083,0.09806668499368243,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,2,1,1.8848758935928345,3.804856538772583,0.08856674999697134,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,3,0,5.87542724609375,9.059008598327637,0.09187214799749199,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,4,1,1.7791979312896729,3.549344301223755,0.0948993609927129,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,5,0,5.534248352050781,9.379626274108887,0.08971934799046721,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,6,1,1.6759639978408813,3.560879945755005,0.08744309000030626,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,7,0,5.192564010620117,9.403682708740234,0.09447138699761126,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,8,1,1.5690698623657227,3.5406484603881836,0.09040346200345084,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,9,0,4.853987693786621,9.603336334228516,0.09506021400738973,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,10,1,1.4636019468307495,3.7878198623657227,0.095287357995403,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,11,1,1.4028117656707764,3.8769032955169678,0.09308814100222662,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,12,0,4.389264106750488,10.688751220703125,0.09277215298789088,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,13,0,4.214017868041992,10.922986030578613,0.08848199700878467,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,14,1,1.255072832107544,3.7703166007995605,0.09276553099334706,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,15,1,1.2171553373336792,3.618220090866089,0.09336371699464507,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,16,0,3.6672956943511963,11.528700828552246,0.0881377390032867,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,17,1,1.1494669914245605,3.5385420322418213,0.09040057699894533,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,18,0,3.363624095916748,10.938724517822266,0.08928362000733614,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,19,0,3.192335844039917,11.019890785217285,0.09059486699698027,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,20,1,1.10550856590271,4.28689432144165,0.09253175399499014,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,21,1,1.0874309539794922,4.337853908538818,0.09397046300000511,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,22,0,2.6883370876312256,10.582151412963867,0.08855813500122167,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,23,1,1.0236294269561768,4.181777477264404,0.09068774200568441,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,24,0,2.4146728515625,9.83311653137207,0.09381115600990597,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,25,0,2.2588038444519043,9.537209510803223,0.09058611100772396,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,26,1,0.942710816860199,4.03690767288208,0.09466634200362023,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,27,0,1.942667841911316,9.140536308288574,0.09658927300188225,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,28,1,0.8999713659286499,4.088305473327637,0.09051500400528312,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,29,0,1.6634341478347778,7.615870475769043,0.08793608199630398,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,30,1,0.8486936092376709,4.070700645446777,0.09521711000707,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,31,0,1.4411511421203613,6.41359806060791,0.08974727700115182,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,32,1,0.7881488800048828,3.2122018337249756,0.09392972200294025,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,33,0,1.2700505256652832,4.889396667480469,0.09123226499650627,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,34,1,0.7267918586730957,2.462023973464966,0.09031867400335614,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,35,0,1.162057638168335,4.424381256103516,0.08902160200523213,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,36,1,0.676508903503418,2.829127073287964,0.09075940999900922,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,37,1,0.6492916345596313,2.491490602493286,0.09108562300389167,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,38,0,1.069398283958435,6.969144344329834,0.09326660599617753,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,39,0,1.0182466506958008,7.10316276550293,0.08596470399061218,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,40,1,0.5986652374267578,2.4557485580444336,0.09196385700488463,568633344,572522496
Bear_education_Rebecca_Saturday_H3,screen,41,0,0.8799880743026733,4.6961541175842285,0.09144163900054991,568633344,572522496
