building_id,D3,D14,I,H3_Wednesday_gain,H3_Saturday_gain,H14_Wednesday_gain,H14_Saturday_gain,H3_Saturday_affine_gain_vs_F0
Rat_assembly_Kristine,-57.95584831308335,-11.853667258028512,-46.10218105505484,-36.17232493365272,21.783523379430633,24.308515298900527,36.16218255692904,-14.449038482523118
Panther_lodging_Cora,39.47504056053891,13.66207668269402,25.812963877844886,16.83925298106097,-22.635787579477938,15.5791897547311,1.9171130720370813,-33.138180463122076
Bear_education_Rebecca,1.4082150417537562,23.207777722976843,-21.799562681223087,40.509780993964235,39.10156595221048,14.00415704841113,-9.203620674565713,39.94322774935045
Panther_education_Hugh,120.89558045585248,14.140300723902062,106.75527973195042,50.26585671216307,-70.62972374368941,31.162974355334267,17.022673631432205,3.050460373888737
