fit,phase,update,window,loss,gradient_norm,seconds,peak_allocated,peak_reserved
Rat_assembly_Kristine_Wednesday_H14,screen,1,10,6.005786895751953,6.795386791229248,0.09675726700515952,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,2,4,16.84644317626953,19.90654182434082,0.0920890720008174,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,3,12,3.657736301422119,6.727408409118652,0.09022443900175858,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,4,8,4.905489444732666,4.806488037109375,0.0995992640091572,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,5,1,8.62453556060791,10.653980255126953,0.09248796298925299,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,6,2,10.450531005859375,9.312753677368164,0.09154408199538011,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,7,6,7.071832656860352,5.717487335205078,0.09103695499652531,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,8,3,5.082275867462158,6.990110397338867,0.09039896199828945,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,9,0,3.3812248706817627,2.7108957767486572,0.09428350800590124,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,10,9,3.7477526664733887,3.7831168174743652,0.0975532759912312,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,11,7,2.8393547534942627,2.782896041870117,0.09134071000153199,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,12,5,4.470544338226318,5.09935188293457,0.0902523749973625,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,13,11,23.010297775268555,7.189997673034668,0.08690883399685845,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,14,12,3.2698757648468018,4.257407188415527,0.09256327099865302,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,15,2,9.88465690612793,9.241349220275879,0.0947945429943502,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,16,11,22.875123977661133,6.843417167663574,0.08827068899699952,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,17,10,5.629153251647949,5.727753639221191,0.08802625500538852,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,18,5,4.26402473449707,5.083747863769531,0.08943402000295464,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,19,6,7.042670249938965,5.842806816101074,0.08975772600388154,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,20,8,4.708230495452881,4.157886505126953,0.09078511199913919,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,21,0,3.1793670654296875,2.7880163192749023,0.09186572300677653,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,22,3,4.621948719024658,6.060523986816406,0.08717835800780449,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,23,9,3.6643545627593994,3.817371129989624,0.0898160509968875,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,24,4,14.95086669921875,15.383756637573242,0.09077360700757708,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,25,1,7.85833740234375,10.00040340423584,0.09279392700409517,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,26,7,2.947291135787964,4.819018363952637,0.08819867800048087,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,27,4,14.671147346496582,13.696737289428711,0.09389268500672188,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,28,5,3.883237361907959,5.269041538238525,0.09021976200165227,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,29,1,7.641515254974365,10.264303207397461,0.08924950199434534,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,30,9,3.569622039794922,4.171115875244141,0.08845441600715276,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,31,8,4.520555019378662,4.9811015129089355,0.09017204098927323,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,32,12,3.002582311630249,4.3027448654174805,0.09059137100121006,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,33,11,22.21412467956543,6.79148530960083,0.09118514599686023,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,34,3,4.118522644042969,6.184152126312256,0.09423962701112032,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,35,6,7.368463039398193,7.805659770965576,0.08587855599762406,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,36,0,2.9747204780578613,3.6423487663269043,0.08956359801231883,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,37,10,5.712484359741211,8.022138595581055,0.09136435498658102,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,38,7,3.1497628688812256,6.504096508026123,0.08708343100443017,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,39,2,8.695474624633789,9.266654968261719,0.09084137598983943,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,40,4,13.722984313964844,11.281697273254395,0.09039583599951584,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,41,11,21.846878051757812,7.305772304534912,0.08882724700379185,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,42,8,4.3130388259887695,5.179612159729004,0.08698279899545014,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,43,6,7.292449951171875,8.285648345947266,0.09006380299979355,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,44,1,7.084914207458496,10.905375480651855,0.09223625400045421,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,45,0,2.798029899597168,4.065301895141602,0.09070388598775025,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,46,7,3.010802745819092,6.874070167541504,0.08740370199666359,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,47,3,3.8455190658569336,6.417618274688721,0.09109162900131196,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,48,10,5.5291619300842285,8.89390754699707,0.08990887999243569,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,49,2,8.149638175964355,7.7344651222229,0.0898997480107937,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,50,5,3.3979039192199707,6.147985935211182,0.09350748198630754,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,51,9,3.4197940826416016,4.866543769836426,0.090657173001091,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,52,12,2.8911938667297363,4.756470203399658,0.08673866000026464,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,53,6,7.14797306060791,9.470321655273438,0.08899763799854554,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,54,7,2.8446667194366455,7.080831050872803,0.09082643099827692,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,55,8,4.134288787841797,5.963022232055664,0.08708981798554305,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,56,10,5.1965107917785645,10.121789932250977,0.09131834199069999,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,57,5,3.3290977478027344,6.520069122314453,0.08944652100035455,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,58,12,2.807088851928711,4.7660980224609375,0.0881123699946329,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,59,3,3.639173984527588,7.456092834472656,0.08564719700370915,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,60,2,7.7137346267700195,7.494654655456543,0.09034573601093143,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,61,0,2.4996604919433594,4.518218994140625,0.08941713700187393,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,62,1,7.299323081970215,12.71566390991211,0.09115926800586749,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,63,9,3.2647790908813477,5.27877140045166,0.08731288199487608,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,64,4,12.204233169555664,12.251708984375,0.0898608049901668,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,65,11,20.862606048583984,9.534286499023438,0.08722151300753467,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,66,8,3.8917858600616455,6.288608074188232,0.08915835700463504,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,67,12,2.635249614715576,5.04230260848999,0.08972428600827698,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,68,11,20.585935592651367,10.182867050170898,0.09302580400253646,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,69,7,2.7443742752075195,9.806558609008789,0.08775266200245824,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,70,5,2.96187424659729,6.776005744934082,0.08757371100364253,568633344,572522496
Rat_assembly_Kristine_Wednesday_H14,screen,71,2,7.226279258728027,7.961233615875244,0.08945284299261402,568633344,572522496
