fit,phase,update,window,loss,gradient_norm,seconds,peak_allocated,peak_reserved
Bear_education_Rebecca_Wednesday_H3,screen,1,0,12.587726593017578,10.860106468200684,0.09454168399679475,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,2,1,1.410912275314331,4.855168342590332,0.08824060499318875,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,3,0,12.160053253173828,9.766430854797363,0.0912575399997877,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,4,1,1.347529411315918,4.277371406555176,0.08926170399354305,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,5,0,11.903707504272461,9.648180961608887,0.09468109499721322,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,6,1,1.2886170148849487,3.641922950744629,0.09086898500390816,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,7,0,11.665558815002441,9.636249542236328,0.08848113400745206,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,8,1,1.238525390625,3.3509116172790527,0.08996723200834822,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,9,0,11.438211441040039,9.819598197937012,0.09025777000351809,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,10,1,1.1975164413452148,3.2585830688476562,0.08770489699963946,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,11,1,1.1688053607940674,3.2312302589416504,0.09049256400612649,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,12,0,11.17387580871582,10.38507080078125,0.09240041399607435,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,13,0,11.075030326843262,10.636530876159668,0.09088020400668029,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,14,1,1.0915162563323975,3.3196804523468018,0.08900909501244314,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,15,1,1.0645089149475098,3.4641027450561523,0.08582418800506275,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,16,0,10.769116401672363,11.437549591064453,0.09327718800341245,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,17,1,0.9945621490478516,3.5879621505737305,0.09643369699188042,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,18,0,10.586990356445312,12.251413345336914,0.09084833100496326,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,19,0,10.458572387695312,12.493468284606934,0.09174393001012504,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,20,1,0.9105026721954346,3.701848030090332,0.08623176900437102,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,21,1,0.8801369667053223,3.806272268295288,0.09014458800083958,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,22,0,10.072545051574707,13.27352523803711,0.09318943000107538,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,23,1,0.8054113388061523,3.83052921295166,0.09252982398902532,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,24,0,9.84231185913086,13.647146224975586,0.09122804700746201,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,25,0,9.688459396362305,14.130373001098633,0.08695648399589118,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,26,1,0.722689688205719,3.7067646980285645,0.09054423599445727,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,27,0,9.31491470336914,14.217387199401855,0.08882168699346948,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,28,1,0.680709958076477,3.6351218223571777,0.09258722499362193,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,29,0,8.937978744506836,14.43332290649414,0.09481831100129057,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,30,1,0.6343060731887817,3.42743182182312,0.08901924500241876,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,31,0,8.551936149597168,14.926958084106445,0.08815619799133856,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,32,1,0.5862958431243896,3.4091687202453613,0.09216746399761178,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,33,0,8.114158630371094,16.45281219482422,0.08996461400238331,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,34,1,0.5338073968887329,3.211757183074951,0.09402099899307359,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,35,0,7.616121292114258,17.996198654174805,0.0894225619995268,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,36,1,0.47536367177963257,2.6297872066497803,0.08913147100247443,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,37,1,0.4450502395629883,2.386289358139038,0.08944109099684283,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,38,0,6.828019142150879,19.20831298828125,0.08906651200959459,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,39,0,6.512383460998535,20.020950317382812,0.08869839299586602,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,40,1,0.3825882077217102,2.940152406692505,0.09214810500270687,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,41,0,5.710104942321777,21.706974029541016,0.09109852199617308,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,42,1,0.3495243191719055,2.231834888458252,0.08981904300162569,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,43,1,0.3308362066745758,1.509252905845642,0.08881578499858733,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,44,0,4.510859489440918,19.771900177001953,0.08598997700028121,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,45,0,4.092097282409668,18.720373153686523,0.0891042380098952,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,46,1,0.33614030480384827,5.291614532470703,0.09264189399254974,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,47,0,3.323237419128418,15.278446197509766,0.0874275870010024,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,48,1,0.32642555236816406,4.844907760620117,0.08788075498887338,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,49,0,2.779238700866699,10.979070663452148,0.09080684799118899,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,50,1,0.31284260749816895,4.7249579429626465,0.08842695200291928,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,51,0,2.4965226650238037,9.167744636535645,0.08878113300306723,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,52,1,0.3151955008506775,4.6058244705200195,0.0926760650036158,568633344,572522496
Bear_education_Rebecca_Wednesday_H3,screen,53,0,2.3362274169921875,11.889575958251953,0.0900253360014176,568633344,572522496
