fit,phase,update,window,loss,gradient_norm,seconds,peak_allocated,peak_reserved
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,1,9,6.399272918701172,9.514370918273926,0.09674062900012359,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,2,4,33.823368072509766,8.521535873413086,0.08463129700976424,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,3,10,5.391360282897949,3.8028275966644287,0.09228369500488043,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,4,8,5.797555446624756,6.947412967681885,0.08802068399381824,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,5,1,3.426238536834717,4.277450084686279,0.08782899899233598,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,6,2,6.714544773101807,14.172066688537598,0.0884846200060565,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,7,6,3.039656400680542,3.6660289764404297,0.09524871000030544,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,8,3,7.135595321655273,6.325685024261475,0.08849857900349889,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,9,0,2.267019748687744,3.8081414699554443,0.0921083169960184,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,10,7,2.702315092086792,4.876298427581787,0.08557612099684775,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,11,5,3.324355125427246,13.51465892791748,0.08802288699371275,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,12,5,3.296717643737793,13.192826271057129,0.09089581000444014,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,13,2,6.604012489318848,14.067717552185059,0.09215817299264017,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,14,10,5.306973457336426,3.656895875930786,0.0868142030085437,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,15,8,5.771609306335449,6.772774696350098,0.09067028701247182,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,16,6,2.983266592025757,3.615682363510132,0.08788628500769846,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,17,0,2.21635103225708,3.697990894317627,0.0910838919953676,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,18,3,7.096379280090332,6.332451820373535,0.09136846200271975,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,19,9,6.177439212799072,8.395303726196289,0.09233194700209424,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,20,4,33.656028747558594,8.138723373413086,0.08686125501117203,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,21,1,3.362591505050659,4.2364959716796875,0.08910011500120163,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,22,7,2.6704354286193848,4.752944469451904,0.09170265999273397,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,23,4,33.62285614013672,8.351593971252441,0.09180446299433243,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,24,1,3.3473153114318848,4.297253131866455,0.08984916401095688,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,25,8,5.753406047821045,6.894672393798828,0.0926021880004555,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,26,5,3.0063257217407227,12.299118041992188,0.08994725299999118,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,27,10,5.228602409362793,3.755725383758545,0.08946990300319158,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,28,9,6.1414995193481445,8.72949504852295,0.09268655600317288,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,29,3,7.0660552978515625,6.5420050621032715,0.091198069989332,568633344,572522496
Fox_office_Israel_Wednesday_H14_lr3e-05,recipe,30,6,2.9018964767456055,3.7757997512817383,0.09160652398713864,568633344,572522496
