fit,phase,update,window,loss,gradient_norm,seconds,peak_allocated,peak_reserved
Panther_education_Hugh_Wednesday_H3,screen,1,0,16.788734436035156,13.593445777893066,0.09285869800078217,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,2,1,7.125938415527344,8.499719619750977,0.08782223900198005,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,3,0,16.14785385131836,11.99973201751709,0.09080394099873956,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,4,1,6.850979328155518,7.609562397003174,0.08831441000802442,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,5,0,15.587556838989258,12.691208839416504,0.08897238499775995,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,6,1,6.563639163970947,7.393245220184326,0.08895466299145482,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,7,0,14.994389533996582,12.988865852355957,0.09431206900626421,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,8,1,6.277158737182617,6.500188827514648,0.0907861449959455,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,9,0,14.365384101867676,13.1970796585083,0.08983477100264281,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,10,1,5.995963096618652,6.5710296630859375,0.0886269509937847,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,11,1,5.852340221405029,5.828872203826904,0.08889762900071219,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,12,0,13.464103698730469,12.819982528686523,0.09454923000885174,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,13,0,13.160684585571289,12.89248275756836,0.08823513000970706,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,14,1,5.466817855834961,5.594980239868164,0.08843686900218017,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,15,1,5.342352390289307,5.284548282623291,0.0874477420002222,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,16,0,12.225266456604004,13.221073150634766,0.08941758199944161,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,17,1,5.101975440979004,5.048451900482178,0.08899554699019063,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,18,0,11.646812438964844,12.856014251708984,0.09426070199697278,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,19,0,11.351116180419922,12.149072647094727,0.08925375300168525,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,20,1,4.8026885986328125,4.529336929321289,0.0905234170058975,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,21,1,4.709962368011475,4.611940860748291,0.0900071109936107,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,22,0,10.507709503173828,11.736547470092773,0.09045856399461627,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,23,1,4.511231422424316,4.598667621612549,0.09027463899110444,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,24,0,10.01481819152832,11.531807899475098,0.09121411701198667,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,25,0,9.761558532714844,11.099365234375,0.09134222799912095,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,26,1,4.237617492675781,4.296218395233154,0.08985020998807158,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,27,0,9.242816925048828,10.364980697631836,0.08785702999739442,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,28,1,4.084954738616943,4.193325519561768,0.08896487299352884,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,29,0,8.715265274047852,11.153803825378418,0.09010431499336846,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,30,1,3.920046091079712,4.192869663238525,0.09268060799513478,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,31,0,8.224689483642578,10.389567375183105,0.0876170080009615,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,32,1,3.7645809650421143,4.550351619720459,0.08822935100761242,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,33,0,7.763630390167236,11.325986862182617,0.08886370800610166,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,34,1,3.585818290710449,4.587406158447266,0.090891111001838,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,35,0,7.285079002380371,11.773003578186035,0.09286664200772066,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,36,1,3.395155906677246,4.496110916137695,0.09221271899878047,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,37,1,3.2953248023986816,4.129712104797363,0.08691716099565383,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,38,0,6.614865303039551,11.360787391662598,0.08928742300486192,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,39,0,6.3973565101623535,10.201970100402832,0.09220062600797974,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,40,1,3.0259385108947754,4.557686805725098,0.08913119399221614,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,41,0,5.9857401847839355,9.426642417907715,0.08831475400074851,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,42,1,2.8640551567077637,5.139369010925293,0.101071890007006,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,43,1,2.7753214836120605,5.827690601348877,0.0878121919959085,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,44,0,5.514522552490234,10.893420219421387,0.0922318350058049,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,45,0,5.365485191345215,11.502819061279297,0.0933806669927435,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,46,1,2.5155162811279297,5.681255340576172,0.08971836599812377,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,47,0,4.989798545837402,12.027831077575684,0.09015660500153899,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,48,1,2.344567060470581,6.060303211212158,0.08883018599590287,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,49,0,4.618443012237549,10.760665893554688,0.09105577199079562,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,50,1,2.1667137145996094,5.877790451049805,0.08892455500608776,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,51,0,4.328008651733398,9.137550354003906,0.08947036400786601,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,52,1,1.978118896484375,5.890227794647217,0.09007565501087811,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,53,0,4.124227046966553,8.666520118713379,0.09370073099853471,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,54,1,1.7932188510894775,6.650516510009766,0.0887631590012461,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,55,0,3.9566140174865723,10.402911186218262,0.09102352301124483,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,56,1,1.6119248867034912,6.711974143981934,0.08876132300065365,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,57,1,1.5089198350906372,6.309683322906494,0.08896444299898576,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,58,0,3.7090446949005127,12.117110252380371,0.0886219620006159,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,59,1,1.2931921482086182,5.8732590675354,0.09501248400192708,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,60,0,3.495335102081299,10.356056213378906,0.08906943899637554,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,61,0,3.369856357574463,8.584900856018066,0.08744416400440969,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,62,1,1.0462497472763062,5.372081756591797,0.09377363699604757,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,63,1,0.9803239703178406,4.692336559295654,0.09084145299857482,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,64,0,3.1214396953582764,8.998133659362793,0.09105283301323652,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,65,0,3.056152820587158,10.38137149810791,0.09217862199875526,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,66,1,0.865514874458313,6.450168132781982,0.08769257899257354,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,67,1,0.830353856086731,6.239366054534912,0.09253791699302383,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,68,0,2.8188161849975586,9.532384872436523,0.08975240800646134,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,69,1,0.7387833595275879,6.2559494972229,0.099457024000003,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,70,0,2.674750804901123,8.937654495239258,0.09336380299646407,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,71,0,2.58538556098938,8.698341369628906,0.08759146499505732,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,72,1,0.6348960399627686,6.195749759674072,0.08946005199686624,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,73,0,2.4223134517669678,5.734577655792236,0.09358560400141869,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,74,1,0.5698710680007935,5.606938362121582,0.0881545099982759,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,75,1,0.5291472673416138,4.945093154907227,0.09098212800745387,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,76,0,2.3620622158050537,15.284826278686523,0.09366948300157674,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,77,0,2.3037524223327637,13.434736251831055,0.08669977899990045,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,78,1,0.4391607642173767,5.803915023803711,0.09384092999971472,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,79,1,0.4150964319705963,4.791180610656738,0.08913352599483915,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,80,0,2.2044930458068848,18.65837287902832,0.0880305249884259,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,81,0,2.1434855461120605,17.587730407714844,0.08672193699749187,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,82,1,0.42742395401000977,13.77148723602295,0.094642919008038,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,83,0,1.9959204196929932,9.13845443725586,0.08851353700447362,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,84,1,0.3886500895023346,7.432685852050781,0.09116045499104075,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,85,0,1.9461301565170288,11.39565372467041,0.09731639400706626,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,86,1,0.38841959834098816,14.503527641296387,0.08840723500179593,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,87,1,0.34478574991226196,11.171683311462402,0.08994052100752015,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,88,0,1.921600580215454,15.824702262878418,0.09293626301223412,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,89,0,1.8632612228393555,13.755729675292969,0.08855150100134779,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,90,1,0.485118567943573,29.30683708190918,0.09089611499803141,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,91,1,0.47131139039993286,28.900192260742188,0.08555312298994977,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,92,0,1.9090137481689453,20.76763153076172,0.09083241599728353,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,93,0,1.8709781169891357,18.908357620239258,0.08997863200784195,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,94,1,0.26137328147888184,6.832283973693848,0.09137495599861722,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,95,0,1.713287115097046,11.762187957763672,0.08828164699662011,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,96,1,0.24347272515296936,8.027910232543945,0.08997634600382298,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,97,0,1.7134432792663574,21.151123046875,0.0869842179963598,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,98,1,0.2562776207923889,12.374449729919434,0.09011532599106431,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,99,1,0.23702362179756165,10.33588695526123,0.09434138899086975,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,100,0,1.6436512470245361,18.09514808654785,0.08621904600295238,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,101,0,1.571707010269165,14.000059127807617,0.0905141690018354,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,102,1,0.44106972217559814,30.59061050415039,0.08956008100358304,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,103,1,0.4320034980773926,31.224185943603516,0.08560538099845871,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,104,0,1.5793460607528687,19.229019165039062,0.09207003298797645,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,105,0,1.5582139492034912,18.71421241760254,0.09285661300236825,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,106,1,0.2005322426557541,5.219480037689209,0.08762968800147064,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,107,0,1.4503308534622192,15.932592391967773,0.09057738199771848,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,108,1,0.21360436081886292,12.86082649230957,0.08568039500096347,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,109,0,1.4247984886169434,13.848012924194336,0.09129823400871828,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,110,1,0.1859433948993683,5.923563003540039,0.08784328399633523,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,111,1,0.1750568449497223,5.723794460296631,0.0911537159990985,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,112,0,1.445591926574707,22.886760711669922,0.0888287089910591,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,113,0,1.3757240772247314,18.640277862548828,0.0894811909965938,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,114,1,0.28543463349342346,20.800281524658203,0.08726853900589049,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,115,0,1.4513905048370361,35.29124450683594,0.08885786900646053,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,116,1,0.23022860288619995,13.960227012634277,0.08720443799393252,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,117,1,0.186687171459198,8.7152738571167,0.09247793599206489,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,118,0,1.5748529434204102,40.596920013427734,0.08954994400846772,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,119,1,0.23336374759674072,17.517620086669922,0.0920675920060603,568633344,572522496
Panther_education_Hugh_Wednesday_H3,screen,120,0,1.3185744285583496,24.858837127685547,0.08751586500147823,568633344,572522496
