building_id,checkpoint,checkpoint_sha256,lr,primary,updates
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr3e-05/15.pt,c651af5e4a664982a36f70befdd23771df2e3dfed9ae00be7647f6a56b3a8981,3e-05,0.848297083452972,15
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr3e-05/30.pt,6acc55c88723dcfd6919805765d78686c9c6ddfc5c7cf062837fccac64042735,3e-05,0.8428270285891846,30
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr3e-05/60.pt,975dfb3e88fa0a20a622a52adc10f78b3e60112cfe886c32c9ca7e75d366fec2,3e-05,0.8356047960647369,60
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr3e-05/120.pt,812ba3940f37fafad449625d7932a60f746acee493ba75612167d087c96cb0d2,3e-05,0.8311826118069127,120
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr0.0001/0.pt,4e05ddf5e3660005b92330f217fd2aa5e67c6609f14c6a0191b0201b8f40b5e9,0.0001,0.8458812951904037,0
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr0.0001/15.pt,96353a5c2f4f6afae9d95b091fa824f1ceb4d666fe31ea25208ee0b9ae5ecc93,0.0001,0.8460349482994901,15
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr0.0001/30.pt,ecf432ebef6edfb83d2186c308e25eb30f14dadf580ec6478fce6ad6decb931c,0.0001,0.8317858066133522,30
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr0.0001/60.pt,a24a85219940f39eeaefcb760e38516bfc8dcf766ed1e46faff95991d407c289,0.0001,0.8354571820114417,60
Fox_office_Easter,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Easter_Wednesday_H14_lr0.0001/120.pt,1f6761667e663affaca30525611b25ed25b51ff08174efdf2bd9a0a0a25d37f8,0.0001,0.8330706253968009,120
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr3e-05/0.pt,4e05ddf5e3660005b92330f217fd2aa5e67c6609f14c6a0191b0201b8f40b5e9,3e-05,0.8954934801144957,0
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr3e-05/15.pt,db38198fa98591f24e3906a5fa5f68195d4fcd8e67845e03a34085406f5ab8fd,3e-05,0.905784056745268,15
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr3e-05/30.pt,c2b410dbfcdf18d36ebe8a05d5f26ced71895187e5b3868eda05ad7385b1adcf,3e-05,0.9085220002312884,30
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr3e-05/60.pt,0df9592fffd64ea6534c49aafc84c4f4d8a30ec7f6e4ad208f8b31e0ccb9551b,3e-05,0.9200452325823105,60
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr3e-05/120.pt,6599078c815e2de47f6ebd2386bfdb560f63f96875c600b7f015356a5774e786,3e-05,0.9509740995638316,120
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr0.0001/0.pt,4e05ddf5e3660005b92330f217fd2aa5e67c6609f14c6a0191b0201b8f40b5e9,0.0001,0.8954934801144957,0
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr0.0001/15.pt,89e772cb2f2ee1294e654b15ce9d161f4a6c69317064df36fde1e7f8f515e35a,0.0001,0.9230133320532502,15
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr0.0001/30.pt,46179fe083902dc91d15fb302264ec0f05520dd795a16084af6f9134c263f4bc,0.0001,0.9318286740598432,30
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr0.0001/60.pt,78a5f64fa3d38be468a59b642c19858c4e7ca2f9aa7cb93e401ee8af8f1d0410,0.0001,0.9994960706723375,60
Fox_office_Israel,.cache/building_coldstart_coverage_v1_20260915/checkpoints/Fox_office_Israel_Wednesday_H14_lr0.0001/120.pt,70b1bcce9a95141fe8a99de50615c6d9d78812c6c378f61275b962f0a56bb043,0.0001,0.9831390515025171,120
