fit,phase,update,window,loss,gradient_norm,seconds,peak_allocated,peak_reserved
Panther_lodging_Cora_Saturday_H3,screen,1,0,3.394108295440674,7.224151134490967,0.09876187299960293,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,2,1,3.893806219100952,8.74953842163086,0.0926836760045262,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,3,0,2.9838461875915527,6.168430328369141,0.08878940099384636,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,4,1,3.3903512954711914,7.879655838012695,0.09561279400077183,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,5,0,2.6153693199157715,5.59958553314209,0.09023611899465322,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,6,1,2.9012258052825928,6.819672107696533,0.09545292500115465,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,7,0,2.2939577102661133,4.193737506866455,0.09200511600647587,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,8,1,2.5062255859375,5.056942939758301,0.0899122100090608,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,9,0,2.077676296234131,3.150859832763672,0.08773487800499424,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,10,1,2.201399326324463,4.471192836761475,0.09028856000804808,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,11,1,2.0674045085906982,4.226280689239502,0.09770819899858907,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,12,0,1.9294064044952393,3.246432065963745,0.09449793699604925,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,13,0,1.8968815803527832,3.575147867202759,0.09339580099913292,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,14,1,1.778330683708191,4.173435211181641,0.09466011100448668,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,15,1,1.6963211297988892,4.129721164703369,0.08624118100851774,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,16,0,1.8070197105407715,4.162865161895752,0.08883974299533293,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,17,1,1.544752597808838,4.100066661834717,0.0915259319881443,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,18,0,1.7719001770019531,4.6007466316223145,0.09119136699882802,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,19,0,1.7476849555969238,4.67421293258667,0.08800461699138395,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,20,1,1.3774785995483398,4.380096435546875,0.09165029499854427,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,21,1,1.325832724571228,4.264250755310059,0.08907678800460417,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,22,0,1.6759835481643677,4.920195579528809,0.08923096900980454,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,23,1,1.223649024963379,4.329878807067871,0.08800304199394304,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,24,0,1.6449676752090454,4.740307807922363,0.09388869800022803,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,25,0,1.6207654476165771,4.80173397064209,0.09039980499073863,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,26,1,1.1273393630981445,4.2952141761779785,0.08846190600888804,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,27,0,1.5612540245056152,4.7751383781433105,0.08885085501242429,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,28,1,1.086611032485962,4.380709171295166,0.08913017000304535,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,29,0,1.5100394487380981,4.801821231842041,0.09373931099253241,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,30,1,1.046374797821045,4.552876949310303,0.09136005499749444,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,31,0,1.461106300354004,4.345466613769531,0.09150055699865334,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,32,1,1.0011528730392456,4.444353103637695,0.08650540000235196,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,33,0,1.4159072637557983,3.946471929550171,0.09177958600048441,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,34,1,0.9553419351577759,4.113428592681885,0.09234692899917718,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,35,0,1.3762717247009277,3.89813232421875,0.09318568499293178,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,36,1,0.9116876125335693,4.045169353485107,0.09384370400221087,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,37,1,0.8830440044403076,3.68880295753479,0.0940928280033404,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,38,0,1.3409583568572998,3.8228070735931396,0.08768631500424817,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,39,0,1.3248553276062012,3.8383805751800537,0.08962374599650502,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,40,1,0.8130760788917542,2.842322826385498,0.09069598698988557,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,41,0,1.2787854671478271,3.586806297302246,0.09409793598752003,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,42,1,0.7821921110153198,2.627467155456543,0.0874955439940095,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,43,1,0.763186514377594,2.4153432846069336,0.08927159200538881,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,44,0,1.222866415977478,3.6103286743164062,0.09222345700254664,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,45,0,1.2009810209274292,3.5098965167999268,0.09005625499412417,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,46,1,0.7185600996017456,2.2894580364227295,0.08747437100100797,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,47,0,1.1451959609985352,3.146914482116699,0.09965690999524668,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,48,1,0.6953601837158203,2.444531202316284,0.08705963300599251,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,49,0,1.0952259302139282,2.803182601928711,0.09035173901065718,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,50,1,0.6668258905410767,2.4922053813934326,0.0893296120048035,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,51,0,1.0500613451004028,2.724890947341919,0.09219338699767832,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,52,1,0.6370954513549805,2.461642265319824,0.09317563800141215,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,53,0,1.0043996572494507,2.8708510398864746,0.08695903899206314,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,54,1,0.6060501337051392,2.852769613265991,0.09253271699708421,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,55,0,0.9576606750488281,2.770768642425537,0.0894394079950871,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,56,1,0.5704461336135864,3.054737091064453,0.08819729200331494,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,57,1,0.5460362434387207,2.583418607711792,0.09163452300708741,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,58,0,0.8996258974075317,3.1048502922058105,0.09247162900283001,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,59,1,0.5033396482467651,1.865928053855896,0.0886893339920789,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,60,0,0.8611030578613281,3.391744375228882,0.09196254900598433,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,61,0,0.8332053422927856,3.3764586448669434,0.08790223801042885,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,62,1,0.47867515683174133,2.3154547214508057,0.09284263500012457,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,63,1,0.4662500023841858,2.375049114227295,0.09036860799824353,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,64,0,0.7479273080825806,3.2055978775024414,0.09662441899126861,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,65,0,0.7209736108779907,3.2845637798309326,0.0876400540000759,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,66,1,0.44246619939804077,2.4106152057647705,0.08742135799548123,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,67,1,0.4326893389225006,2.057321310043335,0.08912837300158571,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,68,0,0.6491364240646362,2.9646987915039062,0.09107827700790949,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,69,1,0.41131025552749634,1.8049744367599487,0.08965893099957611,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,70,0,0.6161405444145203,2.7671585083007812,0.09303373500006273,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,71,0,0.5940413475036621,2.568066120147705,0.08757001601043157,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,72,1,0.39475390315055847,2.753612995147705,0.08961695099424105,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,73,0,0.5463016033172607,2.8511714935302734,0.0892725620069541,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,74,1,0.38608601689338684,2.5755443572998047,0.08882195000478532,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,75,1,0.3772255480289459,2.2371983528137207,0.09388407199003268,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,76,0,0.491869181394577,3.3768296241760254,0.09129998699063435,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,77,0,0.4710138142108917,3.4390599727630615,0.0937751820019912,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,78,1,0.36933231353759766,3.608626365661621,0.08918739001092035,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,79,1,0.36453336477279663,2.664334297180176,0.08816911700705532,568633344,572522496
Panther_lodging_Cora_Saturday_H3,screen,80,0,0.41573259234428406,3.2202179431915283,0.09188374399673194,568633344,572522496
