panel,kind,condition,new,baseline,origin,new_nmae,baseline_nmae,absolute_error_benefit
electricity,standard,BURST4,C3,POS_ONLY,22760,0.6497836363575492,0.649098738911609,-0.0006848974459402247
electricity,standard,BURST4,C3,POS_ONLY,22807,0.1499170447531394,0.14793045781100328,-0.0019865869421361176
electricity,standard,BURST4,C3,POS_ONLY,22854,0.1828228966987914,0.1847617271265948,0.0019388304278034258
electricity,standard,BURST4,C3,POS_ONLY,22889,0.6380095403649239,0.6419391822565985,0.00392964189167474
electricity,standard,BURST4,C3,POS_ONLY,22942,0.15208054030469162,0.1511881316049401,-0.0008924086997515218
electricity,standard,BURST4,C3,POS_ONLY,22968,0.14745652861671446,0.14610244285413593,-0.001354085762578519
electricity,standard,BURST4,C3,POS_ONLY,23011,0.15039555754201286,0.15007893574379053,-0.0003166217982223281
electricity,standard,BURST4,C3,POS_ONLY,23063,0.15865438488146202,0.15808433020991197,-0.0005700546715500616
electricity,standard,BURST4,C3,POS_ONLY,23104,0.18260094262358967,0.18196177050190881,-0.0006391721216808498
electricity,standard,BURST4,C3,POS_ONLY,23135,0.14610087014870893,0.14641712237388566,0.0003162522251767127
electricity,standard,BURST4,C3,POS_ONLY,23174,0.13113486916282846,0.13076923452399472,-0.0003656346388337386
electricity,standard,BURST4,C3,POS_ONLY,23212,0.1424864828606614,0.1408651227623044,-0.0016213600983569984
electricity,standard,BURST4,C3,POS_ONLY,23238,0.24274029459675353,0.24278246698545258,4.21723886990656e-05
electricity,standard,BURST4,C3,POS_ONLY,23280,0.3526959465750403,0.35291413942884275,0.000218192853802532
electricity,standard,BURST4,C3,POS_ONLY,23341,0.20698183027795547,0.20793802153577723,0.0009561912578217595
electricity,standard,BURST4,C3,POS_ONLY,23395,0.27825131626934935,0.2785374721840868,0.0002861559147374186
electricity,standard,BURST4,C3,POS_ONLY,23415,0.20790258495340813,0.2055641867003515,-0.0023383982530566574
electricity,standard,BURST4,C3,POS_ONLY,23463,0.16970953926408808,0.16937081783844748,-0.00033872142564059194
electricity,standard,BURST4,C3,POS_ONLY,23508,0.23390959708386314,0.23416187071106304,0.00025227362719989436
electricity,standard,BURST4,C3,POS_ONLY,23531,0.1883768818984962,0.1885372951967174,0.00016041329822125572
electricity,standard,BURST4,C3,POS_ONLY,23584,0.20314139033540832,0.20168759922809884,-0.0014537911073094628
electricity,standard,BURST4,C3,POS_ONLY,23628,0.20154784764251216,0.20234651864980502,0.0007986710072928811
electricity,standard,BURST4,C3,POS_ONLY,23651,0.202330599003951,0.20210519849648426,-0.0002254005074667732
electricity,standard,BURST4,C3,POS_ONLY,23711,0.525265120657008,0.5271650213501302,0.0018999006931220755
electricity,standard,BURST4,C3,POS_ONLY,23742,0.16406025710049563,0.16355504077261718,-0.0005052163278784505
electricity,standard,BURST4,C3,POS_ONLY,23769,0.13814177112382214,0.13690221367354283,-0.001239557450279303
electricity,standard,BURST4,C3,POS_ONLY,23810,0.14980123481353583,0.14857143435092124,-0.0012298004626145748
electricity,standard,BURST4,C3,POS_ONLY,23859,0.11023473439029363,0.10861419355684156,-0.0016205408334520792
electricity,standard,BURST4,C3,POS_ONLY,23897,0.11551175786655742,0.11525045678909991,-0.0002613010774575174
electricity,standard,BURST4,C3,POS_ONLY,23938,0.19661962302198788,0.19617685973103566,-0.0004427632909522229
electricity,standard,BURST4,C3,POS_ONLY,23988,0.16600320640401592,0.166699902323644,0.0006966959196280892
electricity,standard,BURST4,C3,POS_ONLY,24043,0.12797535691862005,0.129110609273719,0.0011352523550989609
electricity,standard,BURST4,C3,POS_ONLY,24058,0.10225819408535436,0.1034112419523518,0.0011530478669974373
electricity,standard,BURST4,C3,POS_ONLY,24105,0.12040150057066074,0.12076806520606617,0.00036656463540542727
electricity,standard,BURST4,C3,POS_ONLY,24167,0.12506243596582314,0.12500285279079773,-5.9583175025398893e-05
electricity,standard,BURST4,C3,POS_ONLY,24172,0.13114288916346442,0.13210351365986725,0.000960624496402837
electricity,standard,BURST4,C3,POS_ONLY,24234,0.10952654217801945,0.10920439763303083,-0.00032214454498862314
electricity,standard,BURST4,C3,POS_ONLY,24268,0.1157266743357721,0.11546439632217187,-0.0002622780136002352
electricity,standard,BURST4,C3,POS_ONLY,24310,0.11441011475540575,0.11387116347450313,-0.0005389512809026308
electricity,standard,BURST4,C3,POS_ONLY,24341,0.11108705325986773,0.11080516013828476,-0.0002818931215829456
electricity,standard,BURST4,C3,POS_ONLY,24391,0.12311568884150281,0.12196627274754822,-0.0011494160939545933
electricity,standard,BURST4,C3,POS_ONLY,24411,0.14324087155389897,0.14298894950865937,-0.0002519220452395956
electricity,standard,BURST4,C3,POS_ONLY,24471,0.12591189783257425,0.12595019107722374,3.829324464948904e-05
electricity,standard,BURST4,C3,POS_ONLY,24527,0.1356651014167577,0.13582274236253633,0.0001576409457786248
electricity,standard,BURST4,C3,POS_ONLY,24549,0.09920734394934767,0.09814046687193617,-0.0010668770774115055
electricity,standard,BURST4,C3,POS_ONLY,24577,0.09034374988017144,0.08972470072962496,-0.0006190491505464718
electricity,standard,BURST4,C3,POS_ONLY,24635,0.13125736603267452,0.13165549751483757,0.0003981314821630529
electricity,standard,BURST4,C3,POS_ONLY,24686,0.16167128358677632,0.16154540234014075,-0.00012588124663554792
electricity,standard,BURST4,C3,POS_ONLY,24705,0.13551887780627084,0.13595747341463948,0.00043859560836866725
electricity,standard,BURST4,C3,POS_ONLY,24753,0.09943913652093123,0.09958909769368507,0.00014996117275384302
electricity,standard,BURST4,C3,POS_ONLY,24810,0.1247354112384447,0.12406896977636075,-0.0006664414620839417
electricity,standard,BURST4,C3,POS_ONLY,24826,0.1274041814003772,0.12754335998397212,0.0001391785835949174
electricity,standard,BURST4,C3,POS_ONLY,24884,0.13981271369450876,0.1406543440926784,0.000841630398169651
electricity,standard,BURST4,C3,POS_ONLY,24912,0.10697031017379717,0.10496887572846714,-0.0020014344453300323
electricity,standard,BURST4,C3,POS_ONLY,24953,0.13501877360963047,0.13471075266282528,-0.0003080209468051885
electricity,standard,BURST4,C3,POS_ONLY,25000,0.133886627525248,0.13367219147707704,-0.00021443604817096432
electricity,standard,BURST4,C3,POS_ONLY,25040,0.13270821750049888,0.13141225102340198,-0.0012959664770968932
electricity,standard,BURST4,C3,POS_ONLY,25056,0.11574332791552808,0.11540641891055389,-0.00033690900497418126
electricity,standard,BURST4,C3,POS_ONLY,25105,0.1210449149892284,0.12043776196883227,-0.0006071530203961542
electricity,standard,BURST4,C3,POS_ONLY,25158,0.11689724506741461,0.1165977662389257,-0.0002994788284889083
electricity,standard,BURST4,C3,POS_ONLY,25183,0.13206180569677048,0.13195638670255005,-0.00010541899422043637
electricity,standard,BURST4,C3,POS_ONLY,25225,0.0982369573904381,0.09757537498221933,-0.0006615824082187736
electricity,standard,BURST4,C3,POS_ONLY,25286,0.1012433917984436,0.10116061297208276,-8.27788263608447e-05
electricity,standard,BURST4,C3,POS_ONLY,25320,0.09984209470143338,0.09979168977464155,-5.0404926791834236e-05
electricity,standard,BURST4,C3,POS_ONLY,25354,0.10254817293719778,0.10251468175771652,-3.349117948126066e-05
electricity,standard,BURST4,C3,POS_ONLY,25412,0.1291720530988227,0.12885885795226826,-0.0003131951465544444
electricity,standard,BURST4,C3,POS_ONLY,25445,0.09228568884921355,0.09187169450725624,-0.0004139943419573175
electricity,standard,BURST4,C3,POS_ONLY,25466,0.09788970337643177,0.09762094173794916,-0.0002687616384826081
electricity,standard,BURST4,C3,POS_ONLY,25532,0.12036281130643076,0.12056125810276762,0.00019844679633687547
electricity,standard,BURST4,C3,POS_ONLY,25576,0.11566084213409421,0.11401529669450264,-0.001645545439591579
electricity,standard,BURST4,C3,POS_ONLY,25602,0.09577594973842771,0.09660119436760076,0.0008252446291730376
electricity,standard,BURST4,C3,POS_ONLY,25645,0.12353272568320313,0.1233907847795933,-0.00014194090360983942
electricity,standard,BURST4,C3,POS_ONLY,25700,0.1729574488627621,0.17234589840995243,-0.0006115504528096602
electricity,standard,BURST4,C3,POS_ONLY,25716,0.18735933376681607,0.18637076212130627,-0.0009885716455097834
electricity,standard,BURST4,C3,POS_ONLY,25770,0.11726186942284865,0.1161541623314026,-0.0011077070914460373
electricity,standard,BURST4,C3,POS_ONLY,25814,0.14294097551639356,0.14324983809907976,0.0003088625826861819
electricity,standard,BURST4,C3,POS_ONLY,25832,0.13370566454658375,0.13386748430318984,0.00016181975660610037
electricity,standard,BURST4,C3,POS_ONLY,25875,0.11306398343248919,0.11166297488092058,-0.0014010085515686092
electricity,standard,BURST4,C3,POS_ONLY,25928,0.1083925847396208,0.1082636560112098,-0.00012892872841100203
electricity,standard,BURST4,C3,POS_ONLY,25975,0.12362503781080536,0.12325557081077317,-0.00036946700003218395
electricity,standard,BURST4,C3,POS_ONLY,25998,0.16083399651119434,0.16061575214207247,-0.00021824436912187958
electricity,standard,BURST4,C3,POS_ONLY,26052,0.1686640766694989,0.16746229010661162,-0.001201786562887291
electricity,standard,BURST4,C3,POS_ONLY,26103,0.23644677163540945,0.2364905519974422,4.3780362032765086e-05
electricity,standard,BURST4,C3,POS_ONLY,26117,0.25735000795383184,0.25729499990922833,-5.500804460350367e-05
electricity,standard,BURST4,C3,POS_ONLY,26173,0.12713245033283227,0.1269225789421769,-0.00020987139065540075
electricity,standard,BURST4,C3,POS_ONLY,26221,0.12651535638904562,0.12683236732771097,0.00031701093866533616
electricity,standard,BURST4,C3,MAG_ONLY,21068,0.13452023628713325,0.1344111794843457,-0.00010905680278755774
electricity,standard,BURST4,C3,MAG_ONLY,21117,0.14149075293500063,0.14161667986178786,0.00012592692678723046
electricity,standard,BURST4,C3,MAG_ONLY,21147,0.12414370526115623,0.12400111586160711,-0.00014258939954909806
electricity,standard,BURST4,C3,MAG_ONLY,21190,0.2226129500169276,0.22261443153206797,1.4815151403969277e-06
electricity,standard,BURST4,C3,MAG_ONLY,21216,0.21390767281619838,0.21394119112651888,3.351831032048975e-05
electricity,standard,BURST4,C3,MAG_ONLY,21282,0.2816974543659557,0.2817900667034756,9.261233751985338e-05
electricity,standard,BURST4,C3,MAG_ONLY,21303,0.1834456316725076,0.183431167460817,-1.4464211690597834e-05
electricity,standard,BURST4,C3,MAG_ONLY,21346,0.16071129878109972,0.16129760290782036,0.000586304126720661
electricity,standard,BURST4,C3,MAG_ONLY,21402,0.17265310408007067,0.17290737282607266,0.0002542687460019763
electricity,standard,BURST4,C3,MAG_ONLY,21449,0.16346016943139416,0.16344877642369565,-1.1393007698505628e-05
electricity,standard,BURST4,C3,MAG_ONLY,21470,0.15523526256589076,0.15550188765923906,0.00026662509334828867
electricity,standard,BURST4,C3,MAG_ONLY,21512,0.1775656040126532,0.17755864731337756,-6.95669927564934e-06
electricity,standard,BURST4,C3,MAG_ONLY,21573,0.22100580071361414,0.22107218487506314,6.638416144897014e-05
electricity,standard,BURST4,C3,MAG_ONLY,21583,0.13903113876637563,0.13834983856519342,-0.0006813002011821843
electricity,standard,BURST4,C3,MAG_ONLY,21630,0.1283607082083524,0.12834873042079453,-1.1977787557901094e-05
electricity,standard,BURST4,C3,MAG_ONLY,21674,0.1540983884627017,0.154139591304261,4.1202841559287266e-05
electricity,standard,BURST4,C3,MAG_ONLY,21700,0.12290304390075589,0.12313649421655111,0.00023345031579522445
electricity,standard,BURST4,C3,MAG_ONLY,21763,0.1228818930061542,0.12297877960607043,9.688659991623477e-05
electricity,standard,BURST4,C3,MAG_ONLY,21793,0.11764332521725088,0.11762228599075314,-2.1039226497757656e-05
electricity,standard,BURST4,C3,MAG_ONLY,21819,0.12231154259796928,0.12243655885415423,0.0001250162561849521
electricity,standard,BURST4,C3,MAG_ONLY,21876,0.172389293923008,0.17259494025962435,0.0002056463366163564
electricity,standard,BURST4,C3,MAG_ONLY,21914,0.13468309259029285,0.1347583516585786,7.52590682857586e-05
electricity,standard,BURST4,C3,MAG_ONLY,21941,0.14520631863389458,0.1456266127634493,0.00042029412955470755
electricity,standard,BURST4,C3,MAG_ONLY,21993,0.12966621926576966,0.1298097377413017,0.0001435184755320361
electricity,standard,BURST4,C3,MAG_ONLY,22043,0.22887643239080896,0.2290293830430024,0.00015295065219343533
electricity,standard,BURST4,C3,MAG_ONLY,22101,0.2947031791035093,0.29467911070365405,-2.406839985528422e-05
electricity,standard,BURST4,C3,MAG_ONLY,22115,0.2845960933382911,0.2849623360981925,0.0003662427599013633
electricity,standard,BURST4,C3,MAG_ONLY,22174,0.1692657137666916,0.1695245792712263,0.0002588655045346966
electricity,standard,BURST4,C3,MAG_ONLY,22215,0.16355985892157746,0.1634593540014033,-0.00010050492017414365
electricity,standard,BURST4,C3,MAG_ONLY,22245,0.13534270768559464,0.13518330787441107,-0.0001593998111835929
electricity,standard,BURST4,C3,MAG_ONLY,22285,0.1312624208791132,0.13113903298086285,-0.0001233878982503352
electricity,standard,BURST4,C3,MAG_ONLY,22322,0.1330190166556837,0.1328662846732728,-0.0001527319824108954
electricity,standard,BURST4,C3,MAG_ONLY,22360,0.12770790369700358,0.12804509661704178,0.00033719292003823553
electricity,standard,BURST4,C3,MAG_ONLY,22413,0.12002495763896881,0.12002572850868105,7.708697122466458e-07
electricity,standard,BURST4,C3,MAG_ONLY,22443,0.12969442213738958,0.12996066256335312,0.0002662404259635301
electricity,standard,BURST4,C3,MAG_ONLY,22468,0.1316796083010875,0.13172563887733085,4.6030576243375355e-05
electricity,standard,BURST4,C3,MAG_ONLY,22521,0.14042464084228232,0.14058720690819618,0.000162566065913884
electricity,standard,BURST4,C3,MAG_ONLY,22561,0.20040033900882268,0.20053643818409406,0.0001360991752713831
electricity,standard,BURST4,C3,MAG_ONLY,22606,0.5085660543998012,0.5088797023386804,0.00031364793887921766
electricity,standard,BURST4,C3,MAG_ONLY,22651,0.148574878570298,0.14860222348107735,2.7344910779378458e-05
electricity,standard,BURST4,C3,MAG_ONLY,22697,0.5410185336746208,0.5414183697038237,0.00039983602920288944
electricity,standard,BURST4,C3,MAG_ONLY,22733,0.41074857380144014,0.4110780820640263,0.0003295082625861536
electricity,standard,BURST4,C3,MAG_ONLY,22760,0.6497836363575492,0.6494770036481885,-0.00030663270936075876
electricity,standard,BURST4,C3,MAG_ONLY,22807,0.1499170447531394,0.15028685779993628,0.000369813046796895
electricity,standard,BURST4,C3,MAG_ONLY,22854,0.1828228966987914,0.1831761644762812,0.0003532677774898342
electricity,standard,BURST4,C3,MAG_ONLY,22889,0.6380095403649239,0.6382670096956166,0.00025746933069273705
electricity,standard,BURST4,C3,MAG_ONLY,22942,0.15208054030469162,0.15232818305278217,0.00024764274809057317
electricity,standard,BURST4,C3,MAG_ONLY,22968,0.14745652861671446,0.14716808955401767,-0.0002884390626967919
electricity,standard,BURST4,C3,MAG_ONLY,23011,0.15039555754201286,0.15015828436261802,-0.000237273179394822
electricity,standard,BURST4,C3,MAG_ONLY,23063,0.15865438488146202,0.15876820066647057,0.00011381578500854663
electricity,standard,BURST4,C3,MAG_ONLY,23104,0.18260094262358967,0.18287598169386826,0.0002750390702786192
electricity,standard,BURST4,C3,MAG_ONLY,23135,0.14610087014870893,0.14624614012140716,0.00014526997269821273
electricity,standard,BURST4,C3,MAG_ONLY,23174,0.13113486916282846,0.13163794120541858,0.00050307204259013
electricity,standard,BURST4,C3,MAG_ONLY,23212,0.1424864828606614,0.14269696318996578,0.00021048032930439504
electricity,standard,BURST4,C3,MAG_ONLY,23238,0.24274029459675353,0.2429543268815123,0.00021403228475878238
electricity,standard,BURST4,C3,MAG_ONLY,23280,0.3526959465750403,0.3524649486372514,-0.000230997937788894
electricity,standard,BURST4,C3,MAG_ONLY,23341,0.20698183027795547,0.20702919444216317,4.736416420767723e-05
electricity,standard,BURST4,C3,MAG_ONLY,23395,0.27825131626934935,0.2781091568525651,-0.00014215941678430433
electricity,standard,BURST4,C3,MAG_ONLY,23415,0.20790258495340813,0.20827224997833801,0.00036966502492988274
electricity,standard,BURST4,C3,MAG_ONLY,23463,0.16970953926408808,0.16967792229402867,-3.161697005941554e-05
electricity,standard,BURST4,C3,MAG_ONLY,23508,0.23390959708386314,0.23394672576048003,3.712867661691179e-05
electricity,standard,BURST4,C3,MAG_ONLY,23531,0.1883768818984962,0.1881645550135207,-0.00021232688497546128
electricity,standard,BURST4,C3,MAG_ONLY,23584,0.20314139033540832,0.20289041694229093,-0.000250973393117364
electricity,standard,BURST4,C3,MAG_ONLY,23628,0.20154784764251216,0.20270357993859,0.0011557322960778706
electricity,standard,BURST4,C3,MAG_ONLY,23651,0.202330599003951,0.20230728740205872,-2.3311601892284095e-05
electricity,standard,BURST4,C3,MAG_ONLY,23711,0.525265120657008,0.5246224966371279,-0.0006426240198801319
electricity,standard,BURST4,C3,MAG_ONLY,23742,0.16406025710049563,0.16500442523439923,0.0009441681339036005
electricity,standard,BURST4,C3,MAG_ONLY,23769,0.13814177112382214,0.1379579647962601,-0.0001838063275620438
electricity,standard,BURST4,C3,MAG_ONLY,23810,0.14980123481353583,0.14967725425666017,-0.00012398055687562947
electricity,standard,BURST4,C3,MAG_ONLY,23859,0.11023473439029363,0.11060127521404964,0.0003665408237560038
electricity,standard,BURST4,C3,MAG_ONLY,23897,0.11551175786655742,0.11556990911993947,5.815125338204689e-05
electricity,standard,BURST4,C3,MAG_ONLY,23938,0.19661962302198788,0.1963677390505635,-0.0002518839714243529
electricity,standard,BURST4,C3,MAG_ONLY,23988,0.16600320640401592,0.16580513299687705,-0.0001980734071388695
electricity,standard,BURST4,C3,MAG_ONLY,24043,0.12797535691862005,0.12800142405092826,2.6067132308198963e-05
electricity,standard,BURST4,C3,MAG_ONLY,24058,0.10225819408535436,0.10219441292083414,-6.37811645202175e-05
electricity,standard,BURST4,C3,MAG_ONLY,24105,0.12040150057066074,0.12074488809102193,0.0003433875203612052
electricity,standard,BURST4,C3,MAG_ONLY,24167,0.12506243596582314,0.12509158661434422,2.9150648521092653e-05
electricity,standard,BURST4,C3,MAG_ONLY,24172,0.13114288916346442,0.1309121768699656,-0.00023071229349882214
electricity,standard,BURST4,C3,MAG_ONLY,24234,0.10952654217801945,0.1093371916917665,-0.00018935048625295958
electricity,standard,BURST4,C3,MAG_ONLY,24268,0.1157266743357721,0.11583140344699731,0.00010472911122519899
electricity,standard,BURST4,C3,MAG_ONLY,24310,0.11441011475540575,0.11418553173900525,-0.00022458301640050334
electricity,standard,BURST4,C3,MAG_ONLY,24341,0.11108705325986773,0.11101329683853253,-7.37564213351854e-05
electricity,standard,BURST4,C3,MAG_ONLY,24391,0.12311568884150281,0.12308139149789604,-3.4297343606763675e-05
electricity,standard,BURST4,C3,MAG_ONLY,24411,0.14324087155389897,0.1434927525775514,0.0002518810236524318
electricity,standard,BURST4,C3,MAG_ONLY,24471,0.12591189783257425,0.12588415881046028,-2.773902211398527e-05
electricity,standard,BURST4,C3,MAG_ONLY,24527,0.1356651014167577,0.13636081657495552,0.0006957151581978233
electricity,standard,BURST4,C3,MAG_ONLY,24549,0.09920734394934767,0.09944815848902658,0.00024081453967889836
electricity,standard,BURST4,C3,MAG_ONLY,24577,0.09034374988017144,0.09034874407675444,4.994196582993075e-06
electricity,standard,BURST4,C3,MAG_ONLY,24635,0.13125736603267452,0.13123680046174663,-2.0565570927893236e-05
electricity,standard,BURST4,C3,MAG_ONLY,24686,0.16167128358677632,0.1615538144809542,-0.00011746910582210177
electricity,standard,BURST4,C3,MAG_ONLY,24705,0.13551887780627084,0.13565824505805107,0.00013936725178025056
electricity,standard,BURST4,C3,MAG_ONLY,24753,0.09943913652093123,0.09954474957997206,0.000105613059040835
electricity,standard,BURST4,C3,MAG_ONLY,24810,0.1247354112384447,0.1247096072298767,-2.5804008567993902e-05
electricity,standard,BURST4,C3,MAG_ONLY,24826,0.1274041814003772,0.12727519006871307,-0.00012899133166411822
electricity,standard,BURST4,C3,MAG_ONLY,24884,0.13981271369450876,0.139696567122294,-0.00011614657221474165
electricity,standard,BURST4,C3,MAG_ONLY,24912,0.10697031017379717,0.1070352380221727,6.492784837553302e-05
electricity,standard,BURST4,C3,MAG_ONLY,24953,0.13501877360963047,0.1352155073387898,0.00019673372915931164
electricity,standard,BURST4,C3,MAG_ONLY,25000,0.133886627525248,0.1338713025820549,-1.532494319308889e-05
electricity,standard,BURST4,C3,MAG_ONLY,25040,0.13270821750049888,0.13211721754043176,-0.0005909999600671352
electricity,standard,BURST4,C3,MAG_ONLY,25056,0.11574332791552808,0.11535701567782933,-0.0003863122376987474
electricity,standard,BURST4,C3,MAG_ONLY,25105,0.1210449149892284,0.12107754423702419,3.262924779578102e-05
electricity,standard,BURST4,C3,MAG_ONLY,25158,0.11689724506741461,0.11665602993189875,-0.0002412151355158619
electricity,standard,BURST4,C3,MAG_ONLY,25183,0.13206180569677048,0.13199930157652928,-6.250412024119646e-05
electricity,standard,BURST4,C3,MAG_ONLY,25225,0.0982369573904381,0.09828652912868321,4.957173824512084e-05
electricity,standard,BURST4,C3,MAG_ONLY,25286,0.1012433917984436,0.10115607713738714,-8.731466105645243e-05
electricity,standard,BURST4,C3,MAG_ONLY,25320,0.09984209470143338,0.10009386878177176,0.0002517740803383785
electricity,standard,BURST4,C3,MAG_ONLY,25354,0.10254817293719778,0.10266903320926687,0.00012086027206907428
electricity,standard,BURST4,C3,MAG_ONLY,25412,0.1291720530988227,0.1307116863832193,0.0015396332843965839
electricity,standard,BURST4,C3,MAG_ONLY,25445,0.09228568884921355,0.0921946381479326,-9.105070128096219e-05
electricity,standard,BURST4,C3,MAG_ONLY,25466,0.09788970337643177,0.09789198522407491,2.281847643144288e-06
electricity,standard,BURST4,C3,MAG_ONLY,25532,0.12036281130643076,0.12019104092576349,-0.00017177038066724503
electricity,standard,BURST4,C3,MAG_ONLY,25576,0.11566084213409421,0.11568188484186462,2.1042707770401077e-05
electricity,standard,BURST4,C3,MAG_ONLY,25602,0.09577594973842771,0.095690740058665,-8.520967976271198e-05
electricity,standard,BURST4,C3,MAG_ONLY,25645,0.12353272568320313,0.1236585781351339,0.00012585245193076113
electricity,standard,BURST4,C3,MAG_ONLY,25700,0.1729574488627621,0.17298457964833497,2.7130785572889934e-05
electricity,standard,BURST4,C3,MAG_ONLY,25716,0.18735933376681607,0.18740588055632196,4.654678950590592e-05
electricity,standard,BURST4,C3,MAG_ONLY,25770,0.11726186942284865,0.1171581330956612,-0.00010373632718743957
electricity,standard,BURST4,C3,MAG_ONLY,25814,0.14294097551639356,0.14288770003904586,-5.327547734771017e-05
electricity,standard,BURST4,C3,MAG_ONLY,25832,0.13370566454658375,0.13362814737143233,-7.751717515142812e-05
electricity,standard,BURST4,C3,MAG_ONLY,25875,0.11306398343248919,0.11296630083382071,-9.76825986684826e-05
electricity,standard,BURST4,C3,MAG_ONLY,25928,0.1083925847396208,0.10827168006517496,-0.00012090467444584945
electricity,standard,BURST4,C3,MAG_ONLY,25975,0.12362503781080536,0.12360219038022902,-2.284743057633055e-05
electricity,standard,BURST4,C3,MAG_ONLY,25998,0.16083399651119434,0.16093456882409896,0.0001005723129046095
electricity,standard,BURST4,C3,MAG_ONLY,26052,0.1686640766694989,0.16874610428887274,8.2027619373867e-05
electricity,standard,BURST4,C3,MAG_ONLY,26103,0.23644677163540945,0.23653238600851492,8.56143731054887e-05
electricity,standard,BURST4,C3,MAG_ONLY,26117,0.25735000795383184,0.2575630529404945,0.00021304498666263952
electricity,standard,BURST4,C3,MAG_ONLY,26173,0.12713245033283227,0.12675146536794138,-0.0003809849648909146
electricity,standard,BURST4,C3,MAG_ONLY,26221,0.12651535638904562,0.12660467641191853,8.932002287288647e-05
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21068,0.13452023628713325,0.13424976927046028,-0.00027046701667298497
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21117,0.14149075293500063,0.14063465466460084,-0.0008560982703997681
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21147,0.12414370526115623,0.12317610080358901,-0.0009676044575672275
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21190,0.2226129500169276,0.22082415468863142,-0.0017887953282961766
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21216,0.21390767281619838,0.21382534942642026,-8.232338977814252e-05
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21282,0.2816974543659557,0.27941514579127663,-0.0022823085746790975
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21303,0.1834456316725076,0.18281976402483086,-0.0006258676476767425
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21346,0.16071129878109972,0.15718079491677844,-0.0035305038643212673
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21402,0.17265310408007067,0.16846788474566224,-0.004185219334408444
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21449,0.16346016943139416,0.16344668494550169,-1.3484485892474498e-05
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21470,0.15523526256589076,0.15444305586884982,-0.0007922066970409139
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21512,0.1775656040126532,0.17900823998795923,0.0014426359753060176
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21573,0.22100580071361414,0.22136059750298515,0.0003547967893710198
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21583,0.13903113876637563,0.14081427010432582,0.0017831313379502072
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21630,0.1283607082083524,0.1271488366036862,-0.001211871604666198
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21674,0.1540983884627017,0.15328481921056042,-0.000813569252141278
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21700,0.12290304390075589,0.1213663041888865,-0.0015367397118694036
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21763,0.1228818930061542,0.12332379163091331,0.00044189862475911383
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21793,0.11764332521725088,0.11729651798580518,-0.00034680723144571435
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21819,0.12231154259796928,0.12159646831194279,-0.0007150742860265067
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21876,0.172389293923008,0.17322276882021148,0.0008334748972034659
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21914,0.13468309259029285,0.1348004247209934,0.00011733213070054516
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21941,0.14520631863389458,0.1454981866758306,0.0002918680419359953
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,21993,0.12966621926576966,0.12964650031056443,-1.97189552052111e-05
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22043,0.22887643239080896,0.2275485720468282,-0.0013278603439807809
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22101,0.2947031791035093,0.2942874903596369,-0.00041568874387240464
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22115,0.2845960933382911,0.2861454198305736,0.0015493264922825049
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22174,0.1692657137666916,0.16974555593703272,0.0004798421703411
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22215,0.16355985892157746,0.16058724307187003,-0.0029726158497074104
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22245,0.13534270768559464,0.13338938202843803,-0.0019533256571565944
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22285,0.1312624208791132,0.13167673410018946,0.00041431322107628133
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22322,0.1330190166556837,0.13303487236614606,1.585571046238462e-05
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22360,0.12770790369700358,0.12653104054985584,-0.001176863147147725
electricity,standard,BURST4,C3,OUTPUT_CONTEXT,22413,0.12002495763896881,0.11917367575950202,-0.0008512818794667882
