panel,kind,condition,arm,seed,nmae,mae,normalized_mse,pinball,crossing,nrmse
electricity,shape,PAIRED_SHIFT8_D32,C0,81551,0.21142078463748246,13.783960023444152,0.16771648808912534,0.17301395010613094,0.00018310546875,0.348629692888648
electricity,shape,PAIRED_SHIFT8_D32,C0,81552,0.2143870549534957,13.806072913704034,0.16960578031424736,0.17636629834535997,0.0006103515625,0.3513953507187362
electricity,shape,PAIRED_SHIFT8_D32,C0,81553,0.2083058927238127,13.581998136519726,0.16631511316321623,0.16951863069231113,4.9591064453125e-05,0.3450920966371151
electricity,shape,PAIRED_SHIFT8_D32,C2,81551,0.20505801983541472,13.429455710805604,0.1633901258974887,0.16889890633188673,0.001827239990234375,0.34216895555892113
electricity,shape,PAIRED_SHIFT8_D32,C2,81552,0.21016006454604294,13.523435527442944,0.1664279430768605,0.1728226147030927,0.00311279296875,0.3471586283562298
electricity,shape,PAIRED_SHIFT8_D32,C2,81553,0.20471650191958302,13.293202388711366,0.16237218089902233,0.16736482577581116,0.001434326171875,0.34059892446516715
electricity,shape,PAIRED_SHIFT8_D32,C3,81551,0.20478331838228295,13.391985777561056,0.1624594253587069,0.1684548768383346,0.0010223388671875,0.3413719667034678
electricity,shape,PAIRED_SHIFT8_D32,C3,81552,0.20495632134116135,13.207620875162494,0.16349914006385674,0.1686081019043513,0.002269744873046875,0.3420085445347606
electricity,shape,PAIRED_SHIFT8_D32,C3,81553,0.20506294612476453,13.31911281765932,0.16318613883553235,0.1672849946551771,0.0005035400390625,0.341100483170524
electricity,shape,PAIRED_SHIFT8_D32,F0,0,0.3239126702860632,21.68241803943128,0.29340779969240044,0.2877511395894241,0.000225067138671875,0.4739791018321272
electricity,shape,PAIRED_SHIFT8_D32,MAG_ONLY,81551,0.204623093178736,13.369926046186931,0.16225848579885968,0.1682833458911296,0.000812530517578125,0.3411226389742072
electricity,shape,PAIRED_SHIFT8_D32,MAG_ONLY,81552,0.20470281626954887,13.196565845051493,0.163339550575514,0.1683761673465109,0.002384185791015625,0.3416878220292912
electricity,shape,PAIRED_SHIFT8_D32,MAG_ONLY,81553,0.20510903593463303,13.326662436289253,0.1631322093061969,0.16731240058164518,0.000377655029296875,0.34109589613536345
electricity,shape,PAIRED_SHIFT8_D32,M_MEAN,81551,0.20501019499571485,13.432569564049999,0.16334276742587905,0.16889185654673228,0.002044677734375,0.3421024398193236
electricity,shape,PAIRED_SHIFT8_D32,M_MEAN,81552,0.20894709437191292,13.447617000420086,0.16574650979969857,0.17189923109518618,0.00281524658203125,0.3460494159990132
electricity,shape,PAIRED_SHIFT8_D32,M_MEAN,81553,0.20482295837300638,13.29928245755809,0.16249943969423233,0.167417494845274,0.001499176025390625,0.3406955904636259
electricity,shape,PAIRED_SHIFT8_D32,M_RECENCY,81551,0.20528135498552608,13.414741239237944,0.16290177075572237,0.1688363320869801,0.00115966796875,0.34186764378946105
electricity,shape,PAIRED_SHIFT8_D32,M_RECENCY,81552,0.20503378683250695,13.217611147904467,0.16348787173743437,0.1687270034240328,0.002941131591796875,0.34201550715454754
electricity,shape,PAIRED_SHIFT8_D32,M_RECENCY,81553,0.20502694343610567,13.320203341682998,0.1632267285611897,0.1672938162121979,0.0006256103515625,0.3411460931886904
electricity,shape,PAIRED_SHIFT8_D32,M_ROTATE16,81551,0.20525933838778032,13.446490338924795,0.16343978907949197,0.16910860877839087,0.00269317626953125,0.3423187964907953
electricity,shape,PAIRED_SHIFT8_D32,M_ROTATE16,81552,0.21003725758870712,13.514659124666512,0.1664608114169298,0.17275289785769404,0.002834320068359375,0.34711737393279485
electricity,shape,PAIRED_SHIFT8_D32,M_ROTATE16,81553,0.20469030848187955,13.287969263351492,0.16231125984266367,0.16733466103521694,0.001399993896484375,0.34053107131246657
electricity,shape,PAIRED_SHIFT8_D32,OUTPUT_CONTEXT,81551,0.20768760600270672,13.503045016547333,0.16527352643103974,0.17056183346767442,0.00018310546875,0.3450825642950167
electricity,shape,PAIRED_SHIFT8_D32,OUTPUT_CONTEXT,81552,0.20766350154365587,13.397717374613991,0.16560622686930557,0.17065083303915737,0.0006103515625,0.3445778551987773
electricity,shape,PAIRED_SHIFT8_D32,OUTPUT_CONTEXT,81553,0.2075288613454237,13.386442421030566,0.1643903957894998,0.1690250918307279,4.9591064453125e-05,0.34299695954080744
electricity,shape,PAIRED_SHIFT8_D32,POS_ONLY,81551,0.2051871870636766,13.427149162996917,0.16314978443986208,0.16891275650542506,0.00293731689453125,0.34215381834260805
electricity,shape,PAIRED_SHIFT8_D32,POS_ONLY,81552,0.20621046678863394,13.286487141642366,0.16455158840942596,0.16982537200873632,0.002811431884765625,0.3437722975925304
electricity,shape,PAIRED_SHIFT8_D32,POS_ONLY,81553,0.20454745699941004,13.292533757105424,0.16236073452867644,0.16721043293631377,0.00096893310546875,0.34056475865997904
electricity,shape,PULSE8_D32,C0,81551,2.993564815341061,227.36221388525155,13.325944659597024,2.8912659557006837,0.00018310546875,3.223022872406799
electricity,shape,PULSE8_D32,C0,81552,2.9513351355726445,223.56778593568015,12.893512066750057,2.8377340143590426,0.0006103515625,3.178813939482793
electricity,shape,PULSE8_D32,C0,81553,3.0355623950344652,230.91201511553663,13.741531459036112,2.937833553218288,4.9591064453125e-05,3.2682488762962003
