method,baseline,seed,method_score_old,baseline_score_old,gain_percent_old,ci_low_old,ci_high_old,method_score_repaired,baseline_score_repaired,gain_percent_repaired,ci_low_repaired,ci_high_repaired,execution
G2,G1,73101,0.2483922865142951,0.247475991608791,-0.3702560800130587,-1.304649839022106,1.0662021687937135,,,,,,BLOCKED_DIVERSITY
G2,G1,73102,0.250484460554793,0.2477412857608528,-1.107273979593451,-1.6888203961371395,0.077541425319204,,,,,,BLOCKED_DIVERSITY
G2,G1,MEAN,0.2494383735345441,0.2476086386848219,-0.738962444703405,-1.415988639804043,0.5738446597039725,,,,,,BLOCKED_DIVERSITY
G2,G3,73101,0.2483922865142951,0.2455945394702057,-1.1391731469782225,-1.735771102361811,-0.5325981127494039,,,,,,BLOCKED_DIVERSITY
G2,G3,73102,0.250484460554793,0.2489493620786895,-0.6166308133050057,-0.8983126472375627,-0.2200825927531425,,,,,,BLOCKED_DIVERSITY
G2,G3,MEAN,0.2494383735345441,0.2472719507744476,-0.8761296027759179,-1.3144182939908358,-0.5422133749019167,,,,,,BLOCKED_DIVERSITY
G2,G0,73101,0.2483922865142951,0.2472875792749644,-0.4467297721016485,-0.658093985324047,-0.019031847474476,,,,,,BLOCKED_DIVERSITY
G2,G0,73102,0.250484460554793,0.2501281341804499,-0.1424575350192353,-0.4505716155029121,0.1034343712287291,,,,,,BLOCKED_DIVERSITY
G2,G0,MEAN,0.2494383735345441,0.2487078567277071,-0.2937248611477155,-0.55319386923724,0.0422988284937068,,,,,,BLOCKED_DIVERSITY
