target,arm,seed,policy,variant,case,month,primary,n_origins
T0,PATH,61731,SELECTED,CALIBRATED,S2,10,0.12364326125661257,25
T0,PATH,61731,SELECTED,CALIBRATED,S3,10,0.14220819075489247,25
T0,PATH,61731,SELECTED,CALIBRATED,S0,11,0.08412815621517203,21
T0,PATH,61731,SELECTED,CALIBRATED,S1,11,0.08275033027273536,21
T0,PATH,61731,SELECTED,CALIBRATED,S2,11,0.09394481429394629,21
T0,PATH,61731,SELECTED,CALIBRATED,S3,11,0.10584344934200177,21
T0,PATH,61731,SELECTED,CALIBRATED,S0,12,0.06402175316652825,29
T0,PATH,61731,SELECTED,CALIBRATED,S1,12,0.07158202253151955,29
T0,PATH,61731,SELECTED,CALIBRATED,S2,12,0.07449454572053094,29
T0,PATH,61731,SELECTED,CALIBRATED,S3,12,0.07831512810304765,29
T0,PATH,61731,FIXED512,RAW,S0,10,0.10610024351471611,25
T0,PATH,61731,FIXED512,RAW,S1,10,0.125006637988206,25
T0,PATH,61731,FIXED512,RAW,S2,10,0.12506225641553947,25
T0,PATH,61731,FIXED512,RAW,S3,10,0.14383748045031733,25
T0,PATH,61731,FIXED512,RAW,S0,11,0.08426694935901993,21
T0,PATH,61731,FIXED512,RAW,S1,11,0.08411322356672095,21
T0,PATH,61731,FIXED512,RAW,S2,11,0.09500413110133765,21
T0,PATH,61731,FIXED512,RAW,S3,11,0.1077504129119668,21
T0,PATH,61731,FIXED512,RAW,S0,12,0.06500578285766989,29
T0,PATH,61731,FIXED512,RAW,S1,12,0.0743109221275481,29
T0,PATH,61731,FIXED512,RAW,S2,12,0.07710094352483306,29
T0,PATH,61731,FIXED512,RAW,S3,12,0.08113284129713999,29
T0,POINT,61730,SELECTED,RAW,S0,10,0.10459894081117137,25
T0,POINT,61730,SELECTED,RAW,S1,10,0.1267773264226383,25
T0,POINT,61730,SELECTED,RAW,S2,10,0.12428808039364302,25
T0,POINT,61730,SELECTED,RAW,S3,10,0.15122924903594412,25
T0,POINT,61730,SELECTED,RAW,S0,11,0.0855347623769254,21
T0,POINT,61730,SELECTED,RAW,S1,11,0.08478924122705622,21
T0,POINT,61730,SELECTED,RAW,S2,11,0.09731150902982799,21
T0,POINT,61730,SELECTED,RAW,S3,11,0.10917714413470858,21
T0,POINT,61730,SELECTED,RAW,S0,12,0.061587312157076766,29
T0,POINT,61730,SELECTED,RAW,S1,12,0.07221346694743723,29
T0,POINT,61730,SELECTED,RAW,S2,12,0.07603154914478105,29
T0,POINT,61730,SELECTED,RAW,S3,12,0.08019228044076972,29
T0,POINT,61730,SELECTED,CALIBRATED,S0,10,0.10607434106474761,25
T0,POINT,61730,SELECTED,CALIBRATED,S1,10,0.12594052370106704,25
T0,POINT,61730,SELECTED,CALIBRATED,S2,10,0.1229738341626335,25
T0,POINT,61730,SELECTED,CALIBRATED,S3,10,0.14911519366668524,25
T0,POINT,61730,SELECTED,CALIBRATED,S0,11,0.08775455505812262,21
T0,POINT,61730,SELECTED,CALIBRATED,S1,11,0.08526510056522336,21
T0,POINT,61730,SELECTED,CALIBRATED,S2,11,0.09794089671947742,21
T0,POINT,61730,SELECTED,CALIBRATED,S3,11,0.10839772489571323,21
T0,POINT,61730,SELECTED,CALIBRATED,S0,12,0.062494860450313834,29
T0,POINT,61730,SELECTED,CALIBRATED,S1,12,0.06975634975020716,29
T0,POINT,61730,SELECTED,CALIBRATED,S2,12,0.07345672415773988,29
T0,POINT,61730,SELECTED,CALIBRATED,S3,12,0.0771899321809705,29
T0,POINT,61730,FIXED512,RAW,S0,10,0.10747383785770641,25
T0,POINT,61730,FIXED512,RAW,S1,10,0.1312978571016694,25
T0,POINT,61730,FIXED512,RAW,S2,10,0.1280007945383151,25
T0,POINT,61730,FIXED512,RAW,S3,10,0.15621219099910913,25
T0,POINT,61730,FIXED512,RAW,S0,11,0.08341934120741408,21
T0,POINT,61730,FIXED512,RAW,S1,11,0.0827773287791409,21
T0,POINT,61730,FIXED512,RAW,S2,11,0.09638110363170796,21
T0,POINT,61730,FIXED512,RAW,S3,11,0.11083411275319185,21
T0,POINT,61730,FIXED512,RAW,S0,12,0.06311379536409446,29
T0,POINT,61730,FIXED512,RAW,S1,12,0.07636789569015832,29
T0,POINT,61730,FIXED512,RAW,S2,12,0.07996831740746838,29
T0,POINT,61730,FIXED512,RAW,S3,12,0.08473315032096221,29
T0,POINT,61731,SELECTED,RAW,S0,10,0.10644932043790814,25
T0,POINT,61731,SELECTED,RAW,S1,10,0.13023920246949838,25
T0,POINT,61731,SELECTED,RAW,S2,10,0.12741186779555191,25
T0,POINT,61731,SELECTED,RAW,S3,10,0.15579913236273907,25
T0,POINT,61731,SELECTED,RAW,S0,11,0.08287567535541498,21
T0,POINT,61731,SELECTED,RAW,S1,11,0.08210322241040265,21
T0,POINT,61731,SELECTED,RAW,S2,11,0.09534387713667249,21
T0,POINT,61731,SELECTED,RAW,S3,11,0.10936013537443648,21
T0,POINT,61731,SELECTED,RAW,S0,12,0.06257205601046739,29
T0,POINT,61731,SELECTED,RAW,S1,12,0.07535464787704794,29
T0,POINT,61731,SELECTED,RAW,S2,12,0.07954276400887829,29
T0,POINT,61731,SELECTED,RAW,S3,12,0.08429812255057861,29
T0,POINT,61731,SELECTED,CALIBRATED,S0,10,0.10682888760358661,25
T0,POINT,61731,SELECTED,CALIBRATED,S1,10,0.12827598978345192,25
T0,POINT,61731,SELECTED,CALIBRATED,S2,10,0.12588986297648186,25
T0,POINT,61731,SELECTED,CALIBRATED,S3,10,0.15205936985856425,25
T0,POINT,61731,SELECTED,CALIBRATED,S0,11,0.0846553915346038,21
T0,POINT,61731,SELECTED,CALIBRATED,S1,11,0.08284836840497493,21
T0,POINT,61731,SELECTED,CALIBRATED,S2,11,0.09544089343642173,21
T0,POINT,61731,SELECTED,CALIBRATED,S3,11,0.10767458469654365,21
T0,POINT,61731,SELECTED,CALIBRATED,S0,12,0.06395839621213142,29
T0,POINT,61731,SELECTED,CALIBRATED,S1,12,0.07434944806788277,29
T0,POINT,61731,SELECTED,CALIBRATED,S2,12,0.07761690986374752,29
T0,POINT,61731,SELECTED,CALIBRATED,S3,12,0.08254353131187733,29
T0,POINT,61731,FIXED512,RAW,S0,10,0.10644932043790814,25
T0,POINT,61731,FIXED512,RAW,S1,10,0.13023920246949838,25
T0,POINT,61731,FIXED512,RAW,S2,10,0.12741186779555191,25
T0,POINT,61731,FIXED512,RAW,S3,10,0.15579913236273907,25
T0,POINT,61731,FIXED512,RAW,S0,11,0.08287567535541498,21
T0,POINT,61731,FIXED512,RAW,S1,11,0.08210322241040265,21
T0,POINT,61731,FIXED512,RAW,S2,11,0.09534387713667249,21
T0,POINT,61731,FIXED512,RAW,S3,11,0.10936013537443648,21
T0,POINT,61731,FIXED512,RAW,S0,12,0.06257205601046739,29
T0,POINT,61731,FIXED512,RAW,S1,12,0.07535464787704794,29
T0,POINT,61731,FIXED512,RAW,S2,12,0.07954276400887829,29
T0,POINT,61731,FIXED512,RAW,S3,12,0.08429812255057861,29
T1,LATEST,61730,SELECTED,RAW,S0,10,0.10825903098348659,25
T1,LATEST,61730,SELECTED,RAW,S1,10,0.12601214867160693,25
T1,LATEST,61730,SELECTED,RAW,S2,10,0.12557678578947112,25
T1,LATEST,61730,SELECTED,RAW,S3,10,0.14618766859946597,25
T1,LATEST,61730,SELECTED,RAW,S0,11,0.07761633436685839,21
T1,LATEST,61730,SELECTED,RAW,S1,11,0.08193199690654471,21
T1,LATEST,61730,SELECTED,RAW,S2,11,0.09065002186723532,21
T1,LATEST,61730,SELECTED,RAW,S3,11,0.1073365967432405,21
T1,LATEST,61730,SELECTED,RAW,S0,12,0.05746745755433042,29
T1,LATEST,61730,SELECTED,RAW,S1,12,0.0691129622859836,29
T1,LATEST,61730,SELECTED,RAW,S2,12,0.06886639349472456,29
T1,LATEST,61730,SELECTED,RAW,S3,12,0.07449701736062714,29
T1,LATEST,61730,SELECTED,CALIBRATED,S0,10,0.11195051713876618,25
T1,LATEST,61730,SELECTED,CALIBRATED,S1,10,0.12749872567002274,25
T1,LATEST,61730,SELECTED,CALIBRATED,S2,10,0.12600081669391194,25
T1,LATEST,61730,SELECTED,CALIBRATED,S3,10,0.14651313494945056,25
T1,LATEST,61730,SELECTED,CALIBRATED,S0,11,0.08071848201176408,21
T1,LATEST,61730,SELECTED,CALIBRATED,S1,11,0.08283384527298067,21
T1,LATEST,61730,SELECTED,CALIBRATED,S2,11,0.09208851428933765,21
T1,LATEST,61730,SELECTED,CALIBRATED,S3,11,0.10759819941447656,21
T1,LATEST,61730,SELECTED,CALIBRATED,S0,12,0.059917569495036835,29
T1,LATEST,61730,SELECTED,CALIBRATED,S1,12,0.06778862567732939,29
T1,LATEST,61730,SELECTED,CALIBRATED,S2,12,0.06780099001271453,29
T1,LATEST,61730,SELECTED,CALIBRATED,S3,12,0.07249728842186501,29
T1,LATEST,61730,FIXED512,RAW,S0,10,0.10935567962698232,25
T1,LATEST,61730,FIXED512,RAW,S1,10,0.1261971424062773,25
T1,LATEST,61730,FIXED512,RAW,S2,10,0.1257052663086434,25
T1,LATEST,61730,FIXED512,RAW,S3,10,0.14694501592599873,25
T1,LATEST,61730,FIXED512,RAW,S0,11,0.07736902274412893,21
T1,LATEST,61730,FIXED512,RAW,S1,11,0.08065591662786134,21
T1,LATEST,61730,FIXED512,RAW,S2,11,0.08975635121418743,21
T1,LATEST,61730,FIXED512,RAW,S3,11,0.10549326689701101,21
T1,LATEST,61730,FIXED512,RAW,S0,12,0.05796077846603195,29
T1,LATEST,61730,FIXED512,RAW,S1,12,0.0677438931089516,29
T1,LATEST,61730,FIXED512,RAW,S2,12,0.06755309185689554,29
T1,LATEST,61730,FIXED512,RAW,S3,12,0.07233416148929656,29
T1,LATEST,61731,SELECTED,RAW,S0,10,0.10822868352205883,25
T1,LATEST,61731,SELECTED,RAW,S1,10,0.12640406684549604,25
T1,LATEST,61731,SELECTED,RAW,S2,10,0.12604019233471642,25
T1,LATEST,61731,SELECTED,RAW,S3,10,0.1467374796993806,25
T1,LATEST,61731,SELECTED,RAW,S0,11,0.07748608663504289,21
T1,LATEST,61731,SELECTED,RAW,S1,11,0.08191284094937723,21
T1,LATEST,61731,SELECTED,RAW,S2,11,0.09060371639207485,21
T1,LATEST,61731,SELECTED,RAW,S3,11,0.10742181184165898,21
T1,LATEST,61731,SELECTED,RAW,S0,12,0.05741359606970772,29
T1,LATEST,61731,SELECTED,RAW,S1,12,0.06914185069302692,29
T1,LATEST,61731,SELECTED,RAW,S2,12,0.0689619318820951,29
T1,LATEST,61731,SELECTED,RAW,S3,12,0.07457061840103178,29
T1,LATEST,61731,SELECTED,CALIBRATED,S0,10,0.11200383134657572,25
T1,LATEST,61731,SELECTED,CALIBRATED,S1,10,0.12785788121062633,25
T1,LATEST,61731,SELECTED,CALIBRATED,S2,10,0.12640235071712405,25
T1,LATEST,61731,SELECTED,CALIBRATED,S3,10,0.14686490061965574,25
T1,LATEST,61731,SELECTED,CALIBRATED,S0,11,0.08064087018992323,21
T1,LATEST,61731,SELECTED,CALIBRATED,S1,11,0.08274420971924981,21
T1,LATEST,61731,SELECTED,CALIBRATED,S2,11,0.0919372999163893,21
T1,LATEST,61731,SELECTED,CALIBRATED,S3,11,0.10746045291292668,21
T1,LATEST,61731,SELECTED,CALIBRATED,S0,12,0.05994910953634617,29
T1,LATEST,61731,SELECTED,CALIBRATED,S1,12,0.06774992856159527,29
T1,LATEST,61731,SELECTED,CALIBRATED,S2,12,0.06780915418644966,29
T1,LATEST,61731,SELECTED,CALIBRATED,S3,12,0.07249191165095707,29
T1,LATEST,61731,FIXED512,RAW,S0,10,0.10898818723605905,25
T1,LATEST,61731,FIXED512,RAW,S1,10,0.12644296741315092,25
T1,LATEST,61731,FIXED512,RAW,S2,10,0.1261831366511093,25
T1,LATEST,61731,FIXED512,RAW,S3,10,0.1472295888647718,25
T1,LATEST,61731,FIXED512,RAW,S0,11,0.07725465129166238,21
T1,LATEST,61731,FIXED512,RAW,S1,11,0.08066947265930505,21
T1,LATEST,61731,FIXED512,RAW,S2,11,0.0897202634272747,21
T1,LATEST,61731,FIXED512,RAW,S3,11,0.10573863518205878,21
T1,LATEST,61731,FIXED512,RAW,S0,12,0.05798168899389401,29
T1,LATEST,61731,FIXED512,RAW,S1,12,0.06833212188961549,29
T1,LATEST,61731,FIXED512,RAW,S2,12,0.06819390448487157,29
T1,LATEST,61731,FIXED512,RAW,S3,12,0.07323848895826537,29
T1,DROP,61730,SELECTED,RAW,S0,10,0.10942851740444143,25
T1,DROP,61730,SELECTED,RAW,S1,10,0.12553781999970737,25
T1,DROP,61730,SELECTED,RAW,S2,10,0.12517645592375592,25
T1,DROP,61730,SELECTED,RAW,S3,10,0.1443650742219523,25
T1,DROP,61730,SELECTED,RAW,S0,11,0.0776942228270923,21
T1,DROP,61730,SELECTED,RAW,S1,11,0.08096639660611037,21
T1,DROP,61730,SELECTED,RAW,S2,11,0.09013570400388853,21
T1,DROP,61730,SELECTED,RAW,S3,11,0.1055467477302743,21
T1,DROP,61730,SELECTED,RAW,S0,12,0.05800802345260363,29
T1,DROP,61730,SELECTED,RAW,S1,12,0.06899762834531527,29
T1,DROP,61730,SELECTED,RAW,S2,12,0.06890633206754707,29
T1,DROP,61730,SELECTED,RAW,S3,12,0.0739594147388419,29
T1,DROP,61730,SELECTED,CALIBRATED,S0,10,0.11269397869675235,25
T1,DROP,61730,SELECTED,CALIBRATED,S1,10,0.1266252131700307,25
T1,DROP,61730,SELECTED,CALIBRATED,S2,10,0.12505220023774002,25
T1,DROP,61730,SELECTED,CALIBRATED,S3,10,0.14432005409620627,25
T1,DROP,61730,SELECTED,CALIBRATED,S0,11,0.08024068684092815,21
T1,DROP,61730,SELECTED,CALIBRATED,S1,11,0.08130709815589013,21
T1,DROP,61730,SELECTED,CALIBRATED,S2,11,0.0911732065862548,21
T1,DROP,61730,SELECTED,CALIBRATED,S3,11,0.10513750322984124,21
T1,DROP,61730,SELECTED,CALIBRATED,S0,12,0.06001500960903863,29
T1,DROP,61730,SELECTED,CALIBRATED,S1,12,0.06701927584253499,29
T1,DROP,61730,SELECTED,CALIBRATED,S2,12,0.06728307886852235,29
T1,DROP,61730,SELECTED,CALIBRATED,S3,12,0.07143259703671136,29
T1,DROP,61730,FIXED512,RAW,S0,10,0.10942851740444143,25
T1,DROP,61730,FIXED512,RAW,S1,10,0.12553781999970737,25
T1,DROP,61730,FIXED512,RAW,S2,10,0.12517645592375592,25
T1,DROP,61730,FIXED512,RAW,S3,10,0.1443650742219523,25
T1,DROP,61730,FIXED512,RAW,S0,11,0.0776942228270923,21
T1,DROP,61730,FIXED512,RAW,S1,11,0.08096639660611037,21
T1,DROP,61730,FIXED512,RAW,S2,11,0.09013570400388853,21
T1,DROP,61730,FIXED512,RAW,S3,11,0.1055467477302743,21
T1,DROP,61730,FIXED512,RAW,S0,12,0.05800802345260363,29
T1,DROP,61730,FIXED512,RAW,S1,12,0.06899762834531527,29
T1,DROP,61730,FIXED512,RAW,S2,12,0.06890633206754707,29
T1,DROP,61730,FIXED512,RAW,S3,12,0.0739594147388419,29
T1,DROP,61731,SELECTED,RAW,S0,10,0.10812169364337,25
T1,DROP,61731,SELECTED,RAW,S1,10,0.125691995916258,25
T1,DROP,61731,SELECTED,RAW,S2,10,0.12603238724555996,25
T1,DROP,61731,SELECTED,RAW,S3,10,0.1454797754776258,25
T1,DROP,61731,SELECTED,RAW,S0,11,0.07716177158701439,21
T1,DROP,61731,SELECTED,RAW,S1,11,0.0816623252145182,21
T1,DROP,61731,SELECTED,RAW,S2,11,0.09065055710904468,21
T1,DROP,61731,SELECTED,RAW,S3,11,0.10660270338484161,21
T1,DROP,61731,SELECTED,RAW,S0,12,0.05821605537460308,29
T1,DROP,61731,SELECTED,RAW,S1,12,0.06968026802683575,29
T1,DROP,61731,SELECTED,RAW,S2,12,0.06958544828663207,29
T1,DROP,61731,SELECTED,RAW,S3,12,0.07483770757138773,29
T1,DROP,61731,SELECTED,CALIBRATED,S0,10,0.1114263162681071,25
T1,DROP,61731,SELECTED,CALIBRATED,S1,10,0.1263358239783673,25
T1,DROP,61731,SELECTED,CALIBRATED,S2,10,0.12535470638803128,25
T1,DROP,61731,SELECTED,CALIBRATED,S3,10,0.14489861372113766,25
T1,DROP,61731,SELECTED,CALIBRATED,S0,11,0.08004315908110991,21
T1,DROP,61731,SELECTED,CALIBRATED,S1,11,0.08179822945049872,21
T1,DROP,61731,SELECTED,CALIBRATED,S2,11,0.0915801442822666,21
T1,DROP,61731,SELECTED,CALIBRATED,S3,11,0.10603335454984548,21
T1,DROP,61731,SELECTED,CALIBRATED,S0,12,0.06030237164552511,29
T1,DROP,61731,SELECTED,CALIBRATED,S1,12,0.06736563342599865,29
T1,DROP,61731,SELECTED,CALIBRATED,S2,12,0.06762310639662726,29
T1,DROP,61731,SELECTED,CALIBRATED,S3,12,0.07183021404654309,29
T1,DROP,61731,FIXED512,RAW,S0,10,0.10812169364337,25
T1,DROP,61731,FIXED512,RAW,S1,10,0.125691995916258,25
T1,DROP,61731,FIXED512,RAW,S2,10,0.12603238724555996,25
T1,DROP,61731,FIXED512,RAW,S3,10,0.1454797754776258,25
T1,DROP,61731,FIXED512,RAW,S0,11,0.07716177158701439,21
T1,DROP,61731,FIXED512,RAW,S1,11,0.0816623252145182,21
T1,DROP,61731,FIXED512,RAW,S2,11,0.09065055710904468,21
T1,DROP,61731,FIXED512,RAW,S3,11,0.10660270338484161,21
T1,DROP,61731,FIXED512,RAW,S0,12,0.05821605537460308,29
T1,DROP,61731,FIXED512,RAW,S1,12,0.06968026802683575,29
T1,DROP,61731,FIXED512,RAW,S2,12,0.06958544828663207,29
T1,DROP,61731,FIXED512,RAW,S3,12,0.07483770757138773,29
T1,PATH,61730,SELECTED,RAW,S0,10,0.10811551435834342,25
T1,PATH,61730,SELECTED,RAW,S1,10,0.12369375389930909,25
T1,PATH,61730,SELECTED,RAW,S2,10,0.12326214150590382,25
T1,PATH,61730,SELECTED,RAW,S3,10,0.1394559430607994,25
T1,PATH,61730,SELECTED,RAW,S0,11,0.07621122921201652,21
T1,PATH,61730,SELECTED,RAW,S1,11,0.07944721306677795,21
T1,PATH,61730,SELECTED,RAW,S2,11,0.08851452604470506,21
T1,PATH,61730,SELECTED,RAW,S3,11,0.10366126236594851,21
T1,PATH,61730,SELECTED,RAW,S0,12,0.058596459026397485,29
T1,PATH,61730,SELECTED,RAW,S1,12,0.0677830512842872,29
T1,PATH,61730,SELECTED,RAW,S2,12,0.06799345438149856,29
T1,PATH,61730,SELECTED,RAW,S3,12,0.07206043586534927,29
T1,PATH,61730,SELECTED,CALIBRATED,S0,10,0.10984434679487132,25
T1,PATH,61730,SELECTED,CALIBRATED,S1,10,0.12379337040109101,25
T1,PATH,61730,SELECTED,CALIBRATED,S2,10,0.12239625412164402,25
T1,PATH,61730,SELECTED,CALIBRATED,S3,10,0.1391592562987581,25
T1,PATH,61730,SELECTED,CALIBRATED,S0,11,0.07772979045242064,21
T1,PATH,61730,SELECTED,CALIBRATED,S1,11,0.07889953895706843,21
T1,PATH,61730,SELECTED,CALIBRATED,S2,11,0.08882803065626119,21
T1,PATH,61730,SELECTED,CALIBRATED,S3,11,0.10327137512159419,21
T1,PATH,61730,SELECTED,CALIBRATED,S0,12,0.05925451064210716,29
T1,PATH,61730,SELECTED,CALIBRATED,S1,12,0.06521411288378304,29
T1,PATH,61730,SELECTED,CALIBRATED,S2,12,0.06573259751229409,29
T1,PATH,61730,SELECTED,CALIBRATED,S3,12,0.06905697040109843,29
T1,PATH,61730,FIXED512,RAW,S0,10,0.10811551435834342,25
T1,PATH,61730,FIXED512,RAW,S1,10,0.12369375389930909,25
T1,PATH,61730,FIXED512,RAW,S2,10,0.12326214150590382,25
T1,PATH,61730,FIXED512,RAW,S3,10,0.1394559430607994,25
T1,PATH,61730,FIXED512,RAW,S0,11,0.07621122921201652,21
T1,PATH,61730,FIXED512,RAW,S1,11,0.07944721306677795,21
T1,PATH,61730,FIXED512,RAW,S2,11,0.08851452604470506,21
T1,PATH,61730,FIXED512,RAW,S3,11,0.10366126236594851,21
T1,PATH,61730,FIXED512,RAW,S0,12,0.058596459026397485,29
T1,PATH,61730,FIXED512,RAW,S1,12,0.0677830512842872,29
T1,PATH,61730,FIXED512,RAW,S2,12,0.06799345438149856,29
T1,PATH,61730,FIXED512,RAW,S3,12,0.07206043586534927,29
T1,PATH,61731,SELECTED,RAW,S0,10,0.10777524256693083,25
T1,PATH,61731,SELECTED,RAW,S1,10,0.12372562092098233,25
T1,PATH,61731,SELECTED,RAW,S2,10,0.12344558097338591,25
T1,PATH,61731,SELECTED,RAW,S3,10,0.13947494293079477,25
T1,PATH,61731,SELECTED,RAW,S0,11,0.0757988028518541,21
T1,PATH,61731,SELECTED,RAW,S1,11,0.0790802620032663,21
T1,PATH,61731,SELECTED,RAW,S2,11,0.08814436765219943,21
T1,PATH,61731,SELECTED,RAW,S3,11,0.10334681067310372,21
T1,PATH,61731,SELECTED,RAW,S0,12,0.058540303281157405,29
T1,PATH,61731,SELECTED,RAW,S1,12,0.06790780493946982,29
T1,PATH,61731,SELECTED,RAW,S2,12,0.06821565398955656,29
T1,PATH,61731,SELECTED,RAW,S3,12,0.07230444496622117,29
T1,PATH,61731,SELECTED,CALIBRATED,S0,10,0.10940639236656105,25
T1,PATH,61731,SELECTED,CALIBRATED,S1,10,0.12365739947777592,25
T1,PATH,61731,SELECTED,CALIBRATED,S2,10,0.12238161117484063,25
T1,PATH,61731,SELECTED,CALIBRATED,S3,10,0.1389633940591533,25
T1,PATH,61731,SELECTED,CALIBRATED,S0,11,0.07708261677281882,21
T1,PATH,61731,SELECTED,CALIBRATED,S1,11,0.07820008269154326,21
T1,PATH,61731,SELECTED,CALIBRATED,S2,11,0.08818396400029635,21
T1,PATH,61731,SELECTED,CALIBRATED,S3,11,0.10266530349529573,21
T1,PATH,61731,SELECTED,CALIBRATED,S0,12,0.05889282318699002,29
T1,PATH,61731,SELECTED,CALIBRATED,S1,12,0.0649363013834025,29
T1,PATH,61731,SELECTED,CALIBRATED,S2,12,0.06556727472963166,29
T1,PATH,61731,SELECTED,CALIBRATED,S3,12,0.0688677824040248,29
T1,PATH,61731,FIXED512,RAW,S0,10,0.10777524256693083,25
T1,PATH,61731,FIXED512,RAW,S1,10,0.12372562092098233,25
T1,PATH,61731,FIXED512,RAW,S2,10,0.12344558097338591,25
T1,PATH,61731,FIXED512,RAW,S3,10,0.13947494293079477,25
T1,PATH,61731,FIXED512,RAW,S0,11,0.0757988028518541,21
T1,PATH,61731,FIXED512,RAW,S1,11,0.0790802620032663,21
T1,PATH,61731,FIXED512,RAW,S2,11,0.08814436765219943,21
T1,PATH,61731,FIXED512,RAW,S3,11,0.10334681067310372,21
T1,PATH,61731,FIXED512,RAW,S0,12,0.058540303281157405,29
T1,PATH,61731,FIXED512,RAW,S1,12,0.06790780493946982,29
T1,PATH,61731,FIXED512,RAW,S2,12,0.06821565398955656,29
T1,PATH,61731,FIXED512,RAW,S3,12,0.07230444496622117,29
T1,POINT,61730,SELECTED,RAW,S0,10,0.10759335544818958,25
T1,POINT,61730,SELECTED,RAW,S1,10,0.12405006242107262,25
T1,POINT,61730,SELECTED,RAW,S2,10,0.12306708609898674,25
T1,POINT,61730,SELECTED,RAW,S3,10,0.14105815116145107,25
T1,POINT,61730,SELECTED,RAW,S0,11,0.07660879026321424,21
T1,POINT,61730,SELECTED,RAW,S1,11,0.08023503123979629,21
T1,POINT,61730,SELECTED,RAW,S2,11,0.08956028084659977,21
T1,POINT,61730,SELECTED,RAW,S3,11,0.10542634874282479,21
T1,POINT,61730,SELECTED,RAW,S0,12,0.05790275124764091,29
T1,POINT,61730,SELECTED,RAW,S1,12,0.06796359977667205,29
T1,POINT,61730,SELECTED,RAW,S2,12,0.06795168085068184,29
T1,POINT,61730,SELECTED,RAW,S3,12,0.0723727857650422,29
T1,POINT,61730,SELECTED,CALIBRATED,S0,10,0.11018906747060693,25
T1,POINT,61730,SELECTED,CALIBRATED,S1,10,0.12458133581254849,25
T1,POINT,61730,SELECTED,CALIBRATED,S2,10,0.12270038775611258,25
T1,POINT,61730,SELECTED,CALIBRATED,S3,10,0.14085008029538226,25
T1,POINT,61730,SELECTED,CALIBRATED,S0,11,0.07958713600456992,21
T1,POINT,61730,SELECTED,CALIBRATED,S1,11,0.08086935729177139,21
T1,POINT,61730,SELECTED,CALIBRATED,S2,11,0.09083991986869926,21
T1,POINT,61730,SELECTED,CALIBRATED,S3,11,0.10517900972720637,21
T1,POINT,61730,SELECTED,CALIBRATED,S0,12,0.06037521617513476,29
T1,POINT,61730,SELECTED,CALIBRATED,S1,12,0.06668156410337887,29
T1,POINT,61730,SELECTED,CALIBRATED,S2,12,0.06688047294847828,29
T1,POINT,61730,SELECTED,CALIBRATED,S3,12,0.07043047099930334,29
T1,POINT,61730,FIXED512,RAW,S0,10,0.10759335544818958,25
T1,POINT,61730,FIXED512,RAW,S1,10,0.12405006242107262,25
T1,POINT,61730,FIXED512,RAW,S2,10,0.12306708609898674,25
T1,POINT,61730,FIXED512,RAW,S3,10,0.14105815116145107,25
T1,POINT,61730,FIXED512,RAW,S0,11,0.07660879026321424,21
T1,POINT,61730,FIXED512,RAW,S1,11,0.08023503123979629,21
T1,POINT,61730,FIXED512,RAW,S2,11,0.08956028084659977,21
T1,POINT,61730,FIXED512,RAW,S3,11,0.10542634874282479,21
T1,POINT,61730,FIXED512,RAW,S0,12,0.05790275124764091,29
T1,POINT,61730,FIXED512,RAW,S1,12,0.06796359977667205,29
T1,POINT,61730,FIXED512,RAW,S2,12,0.06795168085068184,29
T1,POINT,61730,FIXED512,RAW,S3,12,0.0723727857650422,29
T1,POINT,61731,SELECTED,RAW,S0,10,0.1069200265872083,25
T1,POINT,61731,SELECTED,RAW,S1,10,0.12399582746108996,25
T1,POINT,61731,SELECTED,RAW,S2,10,0.12318328200791066,25
T1,POINT,61731,SELECTED,RAW,S3,10,0.14118909887148423,25
T1,POINT,61731,SELECTED,RAW,S0,11,0.07660441249613484,21
T1,POINT,61731,SELECTED,RAW,S1,11,0.08016727427433613,21
T1,POINT,61731,SELECTED,RAW,S2,11,0.08936587836330499,21
T1,POINT,61731,SELECTED,RAW,S3,11,0.10502839529203496,21
T1,POINT,61731,SELECTED,RAW,S0,12,0.057917267449595564,29
T1,POINT,61731,SELECTED,RAW,S1,12,0.06797814684431108,29
T1,POINT,61731,SELECTED,RAW,S2,12,0.0679556686240206,29
T1,POINT,61731,SELECTED,RAW,S3,12,0.07244411503798705,29
T1,POINT,61731,SELECTED,CALIBRATED,S0,10,0.10937921338448024,25
T1,POINT,61731,SELECTED,CALIBRATED,S1,10,0.12443974532267188,25
T1,POINT,61731,SELECTED,CALIBRATED,S2,10,0.1227894857089689,25
T1,POINT,61731,SELECTED,CALIBRATED,S3,10,0.14085425569280827,25
T1,POINT,61731,SELECTED,CALIBRATED,S0,11,0.07919546157759616,21
T1,POINT,61731,SELECTED,CALIBRATED,S1,11,0.08057384907061986,21
T1,POINT,61731,SELECTED,CALIBRATED,S2,11,0.09037175910873597,21
T1,POINT,61731,SELECTED,CALIBRATED,S3,11,0.10463040393440373,21
T1,POINT,61731,SELECTED,CALIBRATED,S0,12,0.05998189874016548,29
T1,POINT,61731,SELECTED,CALIBRATED,S1,12,0.06659374639783738,29
T1,POINT,61731,SELECTED,CALIBRATED,S2,12,0.06676523683168262,29
T1,POINT,61731,SELECTED,CALIBRATED,S3,12,0.07043570441096857,29
T1,POINT,61731,FIXED512,RAW,S0,10,0.1069200265872083,25
