target,seed,id,block,distinct,path_abs_temporal_diff,point_abs_temporal_diff,version_abs_difference
T0,61730,T0_TRAIN_0430,1,True,18.835601806640625,22.113277435302734,8.446866989135742
T0,61730,T0_TRAIN_0502,0,True,19.617679595947266,20.672739028930664,4.112875461578369
T0,61730,T0_TRAIN_0502,1,True,19.617679595947266,20.830909729003906,4.112875461578369
T0,61730,T0_TRAIN_0504,0,True,14.024419784545898,24.357097625732422,15.63801097869873
T0,61730,T0_TRAIN_0504,1,True,14.024419784545898,23.515581130981445,15.63801097869873
T0,61730,T0_TRAIN_0506,0,True,17.5710391998291,31.354732513427734,11.697999000549316
T0,61730,T0_TRAIN_0506,1,True,17.5710391998291,28.690832138061523,11.697999000549316
T0,61730,T0_TRAIN_0508,0,True,13.411049842834473,21.3199520111084,9.085994720458984
T0,61730,T0_TRAIN_0508,1,True,13.411049842834473,20.435422897338867,9.085994720458984
T0,61730,T0_TRAIN_0509,0,True,17.49102020263672,24.681922912597656,8.947491645812988
T0,61730,T0_TRAIN_0509,1,True,17.49102020263672,21.328075408935547,8.947491645812988
T0,61730,T0_TRAIN_0511,0,True,22.078857421875,22.657669067382812,3.5414717197418213
T0,61730,T0_TRAIN_0511,1,True,22.078857421875,22.510793685913086,3.5414717197418213
T0,61730,T0_TRAIN_0513,0,True,18.731359481811523,23.887300491333008,8.199517250061035
T0,61730,T0_TRAIN_0513,1,True,18.731359481811523,23.51112174987793,8.199517250061035
T0,61730,T0_TRAIN_0515,0,True,21.903284072875977,22.699691772460938,5.629026889801025
T0,61730,T0_TRAIN_0515,1,True,21.903284072875977,22.973739624023438,5.629026889801025
T0,61730,T0_TRAIN_0517,0,True,17.503774642944336,23.903499603271484,14.35586929321289
T0,61730,T0_TRAIN_0517,1,True,17.503774642944336,23.363040924072266,14.35586929321289
T0,61730,T0_TRAIN_0519,0,True,20.70907974243164,23.986949920654297,5.4068803787231445
T0,61730,T0_TRAIN_0519,1,True,20.70907974243164,22.91330909729004,5.4068803787231445
T0,61730,T0_TRAIN_0521,0,True,16.95417022705078,18.34847068786621,6.7277116775512695
T0,61730,T0_TRAIN_0521,1,True,16.95417022705078,18.587350845336914,6.7277116775512695
T0,61730,T0_TRAIN_0523,0,True,16.777088165283203,20.85051155090332,8.865752220153809
T0,61730,T0_TRAIN_0523,1,True,16.777088165283203,20.644485473632812,8.865752220153809
T0,61730,T0_TRAIN_0525,0,True,16.696889877319336,23.070302963256836,11.72077465057373
T0,61730,T0_TRAIN_0525,1,True,16.696889877319336,21.047992706298828,11.72077465057373
T0,61730,T0_TRAIN_0526,0,True,20.809101104736328,23.483741760253906,9.024064064025879
T0,61730,T0_TRAIN_0526,1,True,20.809101104736328,23.023569107055664,9.024064064025879
T0,61730,T0_TRAIN_0528,0,True,14.475139617919922,17.31976318359375,10.386615753173828
T0,61730,T0_TRAIN_0528,1,True,14.475139617919922,18.249755859375,10.386615753173828
T0,61730,T0_TRAIN_0530,0,True,14.851251602172852,21.60259246826172,9.171310424804688
T0,61730,T0_TRAIN_0530,1,True,14.851251602172852,20.357341766357422,9.171310424804688
T0,61730,T0_TRAIN_0601,0,True,13.953590393066406,16.743684768676758,10.351583480834961
T0,61730,T0_TRAIN_0601,1,True,13.953590393066406,16.99700164794922,10.351583480834961
T0,61730,T0_TRAIN_0603,0,True,12.935700416564941,18.332067489624023,11.779590606689453
T0,61730,T0_TRAIN_0603,1,True,12.935700416564941,20.38931655883789,11.779590606689453
T0,61730,T0_TRAIN_0605,0,True,19.228601455688477,20.672119140625,5.181441783905029
T0,61730,T0_TRAIN_0605,1,True,19.228601455688477,20.813879013061523,5.181441783905029
T0,61730,T0_TRAIN_0607,0,True,18.448843002319336,20.458810806274414,8.367208480834961
T0,61730,T0_TRAIN_0607,1,True,18.448843002319336,20.065731048583984,8.367208480834961
T0,61730,T0_TRAIN_0609,0,True,16.712005615234375,23.949951171875,16.99315643310547
T0,61730,T0_TRAIN_0609,1,True,16.712005615234375,22.477819442749023,16.99315643310547
T0,61730,T0_TRAIN_0611,0,True,14.545769691467285,22.319005966186523,12.688373565673828
T0,61730,T0_TRAIN_0611,1,True,14.545769691467285,27.36100196838379,12.688373565673828
T0,61730,T0_TRAIN_0612,0,True,16.158796310424805,19.468278884887695,7.265509605407715
T0,61730,T0_TRAIN_0612,1,True,16.158796310424805,19.037755966186523,7.265509605407715
T0,61730,T0_TRAIN_0614,0,True,14.115996360778809,21.610177993774414,12.90002727508545
T0,61730,T0_TRAIN_0614,1,True,14.115996360778809,20.061864852905273,12.90002727508545
T0,61730,T0_TRAIN_0616,0,True,15.382702827453613,18.570980072021484,9.14463996887207
T0,61730,T0_TRAIN_0616,1,True,15.382702827453613,18.816587448120117,9.14463996887207
T0,61730,T0_TRAIN_0618,0,True,16.251943588256836,25.397092819213867,13.683977127075195
T0,61730,T0_TRAIN_0618,1,True,16.251943588256836,21.503042221069336,13.683977127075195
T0,61730,T0_TRAIN_0620,0,True,17.722763061523438,25.589527130126953,22.83988380432129
T0,61730,T0_TRAIN_0620,1,True,17.722763061523438,23.80514907836914,22.83988380432129
T0,61730,T0_TRAIN_0622,0,True,19.128761291503906,21.387224197387695,10.618111610412598
T0,61730,T0_TRAIN_0622,1,True,19.128761291503906,22.957881927490234,10.618111610412598
T0,61730,T0_TRAIN_0624,0,True,18.063125610351562,20.858823776245117,11.505026817321777
T0,61730,T0_TRAIN_0624,1,True,18.063125610351562,25.329086303710938,11.505026817321777
T0,61730,T0_TRAIN_0626,0,True,21.71026611328125,22.479084014892578,6.844424724578857
T0,61730,T0_TRAIN_0626,1,True,21.71026611328125,22.497661590576172,6.844424724578857
T0,61730,T0_TRAIN_0628,0,True,21.01174545288086,27.573732376098633,12.917288780212402
T0,61730,T0_TRAIN_0628,1,True,21.01174545288086,26.09598159790039,12.917288780212402
T0,61731,T0_TRAIN_0301,0,True,11.593402862548828,13.848995208740234,8.848529815673828
T0,61731,T0_TRAIN_0301,1,True,11.593402862548828,14.227407455444336,8.848529815673828
T0,61731,T0_TRAIN_0302,0,True,9.928719520568848,11.454312324523926,8.688519477844238
T0,61731,T0_TRAIN_0302,1,True,9.928719520568848,13.10015869140625,8.688519477844238
T0,61731,T0_TRAIN_0304,0,True,7.04827880859375,9.699557304382324,6.234129905700684
T0,61731,T0_TRAIN_0304,1,True,7.04827880859375,9.410113334655762,6.234129905700684
T0,61731,T0_TRAIN_0306,0,True,8.991284370422363,11.911959648132324,6.659716606140137
T0,61731,T0_TRAIN_0306,1,True,8.991284370422363,11.827713012695312,6.659716606140137
T0,61731,T0_TRAIN_0308,0,True,14.191478729248047,15.623115539550781,3.9966883659362793
T0,61731,T0_TRAIN_0308,1,True,14.191478729248047,16.204431533813477,3.9966883659362793
T0,61731,T0_TRAIN_0310,0,True,10.278661727905273,17.188312530517578,8.403583526611328
T0,61731,T0_TRAIN_0310,1,True,10.278661727905273,16.352266311645508,8.403583526611328
T0,61731,T0_TRAIN_0312,0,True,4.753246784210205,7.853662490844727,6.14885950088501
T0,61731,T0_TRAIN_0312,1,True,4.753246784210205,9.471619606018066,6.14885950088501
T0,61731,T0_TRAIN_0314,0,True,12.370148658752441,14.009552001953125,3.4684019088745117
T0,61731,T0_TRAIN_0314,1,True,12.370148658752441,13.700644493103027,3.4684019088745117
T0,61731,T0_TRAIN_0316,0,True,12.883161544799805,14.90523624420166,6.844056129455566
T0,61731,T0_TRAIN_0316,1,True,12.883161544799805,14.351664543151855,6.844056129455566
T0,61731,T0_TRAIN_0318,0,True,10.405438423156738,16.497211456298828,8.921942710876465
T0,61731,T0_TRAIN_0318,1,True,10.405438423156738,18.68073081970215,8.921942710876465
T0,61731,T0_TRAIN_0319,0,True,10.506330490112305,12.918804168701172,6.73542594909668
T0,61731,T0_TRAIN_0319,1,True,10.506330490112305,12.839335441589355,6.73542594909668
T0,61731,T0_TRAIN_0321,0,True,7.921469688415527,13.544170379638672,7.422909259796143
T0,61731,T0_TRAIN_0321,1,True,7.921469688415527,12.979142189025879,7.422909259796143
T0,61731,T0_TRAIN_0323,0,True,13.45688533782959,14.026248931884766,3.8664770126342773
T0,61731,T0_TRAIN_0323,1,True,13.45688533782959,14.135313987731934,3.8664770126342773
T0,61731,T0_TRAIN_0325,0,True,12.353775978088379,14.669981956481934,4.950817108154297
T0,61731,T0_TRAIN_0325,1,True,12.353775978088379,13.960835456848145,4.950817108154297
T0,61731,T0_TRAIN_0327,0,True,9.107208251953125,14.246749877929688,8.678027153015137
T0,61731,T0_TRAIN_0327,1,True,9.107208251953125,14.514452934265137,8.678027153015137
T0,61731,T0_TRAIN_0329,0,True,15.135268211364746,17.2625675201416,9.55966567993164
T0,61731,T0_TRAIN_0329,1,True,15.135268211364746,17.505353927612305,9.55966567993164
T0,61731,T0_TRAIN_0331,0,True,11.387201309204102,16.696346282958984,8.477103233337402
T0,61731,T0_TRAIN_0331,1,True,11.387201309204102,14.938592910766602,8.477103233337402
T0,61731,T0_TRAIN_0402,0,True,11.775374412536621,12.68441104888916,4.162869930267334
T0,61731,T0_TRAIN_0402,1,True,11.775374412536621,12.803574562072754,4.162869930267334
T0,61731,T0_TRAIN_0404,0,True,9.550415992736816,15.120288848876953,8.98923110961914
T0,61731,T0_TRAIN_0404,1,True,9.550415992736816,12.323928833007812,8.98923110961914
T0,61731,T0_TRAIN_0405,0,True,11.491772651672363,17.268678665161133,7.447567462921143
T0,61731,T0_TRAIN_0405,1,True,11.491772651672363,17.050764083862305,7.447567462921143
T0,61731,T0_TRAIN_0407,0,True,14.62486457824707,18.040197372436523,8.59201431274414
T0,61731,T0_TRAIN_0407,1,True,14.62486457824707,16.157608032226562,8.59201431274414
T0,61731,T0_TRAIN_0409,0,True,11.26023006439209,14.371238708496094,8.596901893615723
T0,61731,T0_TRAIN_0409,1,True,11.26023006439209,16.81322479248047,8.596901893615723
T0,61731,T0_TRAIN_0411,0,True,7.186954975128174,10.577337265014648,7.360734939575195
T0,61731,T0_TRAIN_0411,1,True,7.186954975128174,9.863798141479492,7.360734939575195
T0,61731,T0_TRAIN_0413,0,True,15.46235466003418,16.268115997314453,4.246390342712402
T0,61731,T0_TRAIN_0413,1,True,15.46235466003418,16.245948791503906,4.246390342712402
T0,61731,T0_TRAIN_0415,0,True,9.17717170715332,11.005523681640625,4.835081100463867
T0,61731,T0_TRAIN_0415,1,True,9.17717170715332,10.735623359680176,4.835081100463867
T0,61731,T0_TRAIN_0417,0,True,16.275053024291992,18.216352462768555,10.157029151916504
T0,61731,T0_TRAIN_0417,1,True,16.275053024291992,19.040771484375,10.157029151916504
T0,61731,T0_TRAIN_0419,0,True,17.0419864654541,18.34896469116211,7.1284966468811035
T0,61731,T0_TRAIN_0419,1,True,17.0419864654541,18.77572250366211,7.1284966468811035
T0,61731,T0_TRAIN_0421,0,True,16.197160720825195,19.9626407623291,8.155405044555664
T0,61731,T0_TRAIN_0421,1,True,16.197160720825195,20.271940231323242,8.155405044555664
T0,61731,T0_TRAIN_0422,0,True,19.038185119628906,19.91949462890625,8.904593467712402
T0,61731,T0_TRAIN_0422,1,True,19.038185119628906,20.221786499023438,8.904593467712402
T0,61731,T0_TRAIN_0424,0,True,15.61014461517334,20.1627254486084,8.634799003601074
T0,61731,T0_TRAIN_0424,1,True,15.61014461517334,19.540340423583984,8.634799003601074
T0,61731,T0_TRAIN_0426,0,True,12.150224685668945,14.572373390197754,9.495307922363281
T0,61731,T0_TRAIN_0426,1,True,12.150224685668945,15.160036087036133,9.495307922363281
T0,61731,T0_TRAIN_0428,0,True,17.420766830444336,18.796669006347656,6.857160568237305
T0,61731,T0_TRAIN_0428,1,True,17.420766830444336,19.37795066833496,6.857160568237305
T0,61731,T0_TRAIN_0430,0,True,18.835601806640625,22.81195068359375,8.446866989135742
T0,61731,T0_TRAIN_0430,1,True,18.835601806640625,23.279056549072266,8.446866989135742
T0,61731,T0_TRAIN_0502,0,True,19.617679595947266,20.336315155029297,4.112875461578369
T0,61731,T0_TRAIN_0502,1,True,19.617679595947266,20.603721618652344,4.112875461578369
T0,61731,T0_TRAIN_0504,0,True,14.024419784545898,23.53313446044922,15.63801097869873
T0,61731,T0_TRAIN_0504,1,True,14.024419784545898,26.23075294494629,15.63801097869873
T0,61731,T0_TRAIN_0506,0,True,17.5710391998291,28.65277099609375,11.697999000549316
T0,61731,T0_TRAIN_0506,1,True,17.5710391998291,22.525367736816406,11.697999000549316
T0,61731,T0_TRAIN_0508,0,True,13.411049842834473,19.484312057495117,9.085994720458984
T0,61731,T0_TRAIN_0508,1,True,13.411049842834473,18.594669342041016,9.085994720458984
T0,61731,T0_TRAIN_0509,0,True,17.49102020263672,20.59638214111328,8.947491645812988
T0,61731,T0_TRAIN_0509,1,True,17.49102020263672,21.457286834716797,8.947491645812988
T0,61731,T0_TRAIN_0511,0,True,22.078857421875,22.71068000793457,3.5414717197418213
T0,61731,T0_TRAIN_0511,1,True,22.078857421875,22.645658493041992,3.5414717197418213
T0,61731,T0_TRAIN_0513,0,True,18.731359481811523,27.290250778198242,8.199517250061035
T0,61731,T0_TRAIN_0513,1,True,18.731359481811523,26.439817428588867,8.199517250061035
T0,61731,T0_TRAIN_0515,0,True,21.903284072875977,22.843955993652344,5.629026889801025
T0,61731,T0_TRAIN_0515,1,True,21.903284072875977,22.483665466308594,5.629026889801025
T0,61731,T0_TRAIN_0517,0,True,17.503774642944336,21.752504348754883,14.35586929321289
T0,61731,T0_TRAIN_0517,1,True,17.503774642944336,21.668537139892578,14.35586929321289
T0,61731,T0_TRAIN_0519,0,True,20.70907974243164,23.53395652770996,5.4068803787231445
T0,61731,T0_TRAIN_0519,1,True,20.70907974243164,23.98495864868164,5.4068803787231445
T0,61731,T0_TRAIN_0521,0,True,16.95417022705078,18.065868377685547,6.7277116775512695
T0,61731,T0_TRAIN_0521,1,True,16.95417022705078,18.286611557006836,6.7277116775512695
T0,61731,T0_TRAIN_0523,0,True,16.777088165283203,19.962692260742188,8.865752220153809
T0,61731,T0_TRAIN_0523,1,True,16.777088165283203,20.17365074157715,8.865752220153809
T0,61731,T0_TRAIN_0525,0,True,16.696889877319336,20.617565155029297,11.72077465057373
T0,61731,T0_TRAIN_0525,1,True,16.696889877319336,19.70088005065918,11.72077465057373
T0,61731,T0_TRAIN_0526,0,True,20.809101104736328,24.136022567749023,9.024064064025879
T0,61731,T0_TRAIN_0526,1,True,20.809101104736328,22.50135612487793,9.024064064025879
T0,61731,T0_TRAIN_0528,0,True,14.475139617919922,18.074331283569336,10.386615753173828
T0,61731,T0_TRAIN_0528,1,True,14.475139617919922,16.81707191467285,10.386615753173828
T0,61731,T0_TRAIN_0530,0,True,14.851251602172852,21.9548282623291,9.171310424804688
T0,61731,T0_TRAIN_0530,1,True,14.851251602172852,19.572301864624023,9.171310424804688
T0,61731,T0_TRAIN_0601,0,True,13.953590393066406,17.068531036376953,10.351583480834961
T0,61731,T0_TRAIN_0601,1,True,13.953590393066406,17.767656326293945,10.351583480834961
T0,61731,T0_TRAIN_0603,0,True,12.935700416564941,16.710556030273438,11.779590606689453
T0,61731,T0_TRAIN_0603,1,True,12.935700416564941,18.92074966430664,11.779590606689453
T0,61731,T0_TRAIN_0605,0,True,19.228601455688477,21.500696182250977,5.181441783905029
T0,61731,T0_TRAIN_0605,1,True,19.228601455688477,20.537246704101562,5.181441783905029
T0,61731,T0_TRAIN_0607,0,True,18.448843002319336,19.210079193115234,8.367208480834961
T0,61731,T0_TRAIN_0607,1,True,18.448843002319336,19.49441909790039,8.367208480834961
T0,61731,T0_TRAIN_0609,0,True,16.712005615234375,24.006868362426758,16.99315643310547
T0,61731,T0_TRAIN_0609,1,True,16.712005615234375,23.826862335205078,16.99315643310547
T0,61731,T0_TRAIN_0611,0,True,14.545769691467285,22.753992080688477,12.688373565673828
T0,61731,T0_TRAIN_0611,1,True,14.545769691467285,23.383358001708984,12.688373565673828
T0,61731,T0_TRAIN_0612,0,True,16.158796310424805,19.265573501586914,7.265509605407715
T0,61731,T0_TRAIN_0612,1,True,16.158796310424805,18.747753143310547,7.265509605407715
T0,61731,T0_TRAIN_0614,0,True,14.115996360778809,20.486501693725586,12.90002727508545
T0,61731,T0_TRAIN_0614,1,True,14.115996360778809,20.738948822021484,12.90002727508545
T0,61731,T0_TRAIN_0616,0,True,15.382702827453613,18.882225036621094,9.14463996887207
T0,61731,T0_TRAIN_0616,1,True,15.382702827453613,17.98310089111328,9.14463996887207
T0,61731,T0_TRAIN_0618,0,True,16.251943588256836,23.450021743774414,13.683977127075195
T0,61731,T0_TRAIN_0618,1,True,16.251943588256836,22.046245574951172,13.683977127075195
T0,61731,T0_TRAIN_0620,0,True,17.722763061523438,29.369169235229492,22.83988380432129
T0,61731,T0_TRAIN_0620,1,True,17.722763061523438,23.85858917236328,22.83988380432129
T0,61731,T0_TRAIN_0622,0,True,19.128761291503906,23.714397430419922,10.618111610412598
T0,61731,T0_TRAIN_0622,1,True,19.128761291503906,22.60882568359375,10.618111610412598
T0,61731,T0_TRAIN_0624,0,True,18.063125610351562,22.852216720581055,11.505026817321777
T0,61731,T0_TRAIN_0624,1,True,18.063125610351562,25.975051879882812,11.505026817321777
T0,61731,T0_TRAIN_0626,0,True,21.71026611328125,22.97711753845215,6.844424724578857
T0,61731,T0_TRAIN_0626,1,True,21.71026611328125,22.51252555847168,6.844424724578857
T0,61731,T0_TRAIN_0628,0,True,21.01174545288086,27.641826629638672,12.917288780212402
T0,61731,T0_TRAIN_0628,1,True,21.01174545288086,27.343244552612305,12.917288780212402
T1,61730,T1_TRAIN_0301,0,True,11.857177734375,14.436874389648438,8.682136535644531
T1,61730,T1_TRAIN_0301,1,True,11.857177734375,14.226302146911621,8.682136535644531
T1,61730,T1_TRAIN_0302,0,True,9.637066841125488,13.011069297790527,7.747221946716309
T1,61730,T1_TRAIN_0302,1,True,9.637066841125488,11.68710708618164,7.747221946716309
T1,61730,T1_TRAIN_0304,0,True,6.386513710021973,8.873903274536133,5.736327171325684
T1,61730,T1_TRAIN_0304,1,True,6.386513710021973,10.040277481079102,5.736327171325684
T1,61730,T1_TRAIN_0306,0,True,9.20651912689209,11.777619361877441,6.346404552459717
T1,61730,T1_TRAIN_0306,1,True,9.20651912689209,10.723088264465332,6.346404552459717
T1,61730,T1_TRAIN_0308,0,True,14.173851013183594,17.174182891845703,4.305447578430176
T1,61730,T1_TRAIN_0308,1,True,14.173851013183594,16.015214920043945,4.305447578430176
T1,61730,T1_TRAIN_0310,0,True,10.549478530883789,15.598115921020508,8.815581321716309
T1,61730,T1_TRAIN_0310,1,True,10.549478530883789,15.101920127868652,8.815581321716309
T1,61730,T1_TRAIN_0312,0,True,4.163604259490967,8.037544250488281,5.629907608032227
T1,61730,T1_TRAIN_0312,1,True,4.163604259490967,7.061578750610352,5.629907608032227
T1,61730,T1_TRAIN_0314,0,True,12.0607271194458,13.125566482543945,3.226114511489868
T1,61730,T1_TRAIN_0314,1,True,12.0607271194458,12.766337394714355,3.226114511489868
T1,61730,T1_TRAIN_0316,0,True,13.124558448791504,15.916259765625,7.26371431350708
T1,61730,T1_TRAIN_0316,1,True,13.124558448791504,14.623665809631348,7.26371431350708
T1,61730,T1_TRAIN_0318,0,True,10.504322052001953,15.878987312316895,8.109668731689453
T1,61730,T1_TRAIN_0318,1,True,10.504322052001953,15.560916900634766,8.109668731689453
T1,61730,T1_TRAIN_0319,0,True,9.565277099609375,12.564387321472168,8.63511848449707
T1,61730,T1_TRAIN_0319,1,True,9.565277099609375,15.017220497131348,8.63511848449707
T1,61730,T1_TRAIN_0321,0,True,8.374950408935547,11.535181045532227,8.421533584594727
T1,61730,T1_TRAIN_0321,1,True,8.374950408935547,10.251396179199219,8.421533584594727
T1,61730,T1_TRAIN_0323,0,True,13.587457656860352,14.22873306274414,4.22869873046875
T1,61730,T1_TRAIN_0323,1,True,13.587457656860352,14.844441413879395,4.22869873046875
T1,61730,T1_TRAIN_0325,0,True,11.995363235473633,14.90294361114502,5.485561847686768
T1,61730,T1_TRAIN_0325,1,True,11.995363235473633,16.336217880249023,5.485561847686768
T1,61730,T1_TRAIN_0327,0,True,8.819725036621094,16.498098373413086,12.161651611328125
T1,61730,T1_TRAIN_0327,1,True,8.819725036621094,16.31938362121582,12.161651611328125
T1,61730,T1_TRAIN_0329,0,True,14.266339302062988,17.051223754882812,10.344147682189941
T1,61730,T1_TRAIN_0329,1,True,14.266339302062988,15.715609550476074,10.344147682189941
T1,61730,T1_TRAIN_0331,0,True,11.49809741973877,13.069172859191895,7.981621742248535
T1,61730,T1_TRAIN_0331,1,True,11.49809741973877,15.012877464294434,7.981621742248535
T1,61730,T1_TRAIN_0402,0,True,11.43575382232666,12.800849914550781,5.47488260269165
T1,61730,T1_TRAIN_0402,1,True,11.43575382232666,13.820025444030762,5.47488260269165
T1,61730,T1_TRAIN_0404,0,True,9.46114444732666,13.823417663574219,9.024168968200684
T1,61730,T1_TRAIN_0404,1,True,9.46114444732666,16.151100158691406,9.024168968200684
T1,61730,T1_TRAIN_0405,0,True,10.663890838623047,14.983619689941406,6.937746524810791
T1,61730,T1_TRAIN_0405,1,True,10.663890838623047,13.795565605163574,6.937746524810791
T1,61730,T1_TRAIN_0407,0,True,14.00652027130127,15.839033126831055,8.434712409973145
T1,61730,T1_TRAIN_0407,1,True,14.00652027130127,16.200361251831055,8.434712409973145
T1,61730,T1_TRAIN_0409,0,True,11.734472274780273,19.228073120117188,10.189754486083984
T1,61730,T1_TRAIN_0409,1,True,11.734472274780273,19.027917861938477,10.189754486083984
T1,61730,T1_TRAIN_0411,0,True,6.495996475219727,9.609278678894043,6.107582092285156
T1,61730,T1_TRAIN_0411,1,True,6.495996475219727,10.069873809814453,6.107582092285156
