source,comparison,baseline,candidate,baseline_variant,candidate_variant,window,metric,seed_summary,repeat_seed_count,selection_seed_included,a_mean,b_mean,effect_a_minus_b,relative_gain_percent,ci95_low,ci95_high,bootstrap_seed,bootstrap_reps,block_origins,n_origins,method,positive_favors,quantile_method,scope
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1732541404801916,0.1786746599522369,-0.0054205194720452,-3.128652196721979,-0.0074835953403046,-0.0035941579383489,3389863408,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,full_256,scaled_pinball,fixed_model,0,False,0.18046590466885,0.1795074736829137,0.0009584309859362,0.5310870148546659,0.0005511511083032,0.0013044936844794,450502570,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1789831129700594,0.1793014398060212,-0.0003183268359617,-0.1778530000285795,-0.0007346273699259,8.150585753693915e-05,1845911450,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.1842656757216378,0.18046590466885,0.0037997710527877,2.062115495958083,0.0031580650631051,0.0044902779714033,3888267335,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.1807296478058286,0.1795074736829137,0.0012221741229147,0.6762444002700856,0.0006515251781475,0.0018061844947095,3386353112,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.1732541404801916,0.1732541404801916,0.0,0.0,0.0,0.0,3734714519,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1791099024825243,0.1789831129700594,0.0001267895124649,0.0707886670181612,2.353549867232381e-05,0.0002418166994128,3078673113,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1785657343827291,0.1787022488900578,-0.0001365145073287,-0.0764505619180621,-0.0002603648952483,-9.7187973095019e-06,2124402325,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1785344040981418,0.1786746599522369,-0.000140255854095,-0.0785595666020432,-0.0002629971193819,-9.83910252816056e-06,583916504,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1792999070861444,0.1793014398060212,-1.5327198767625283e-06,-0.0008548358455234,-0.0001208739077274,0.0001334103264591,1695385173,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_MC16,R_MC16,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1870342459164961,0.1870899247243599,-5.567880786382182e-05,-0.0297693118129181,-0.0001644325817458,6.721111017770923e-05,490761120,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.424235925362194,0.3871592736622187,0.0370766516999754,8.739630352691366,0.0253204875839302,0.0488818377391954,3471649408,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871592736622187,0.3904814547974796,-0.0033221811352608,-0.8580915817502466,-0.0063361013484693,7.137661801361137e-05,3894601408,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3904814547974796,0.3904782725732812,3.1822241982936025e-06,0.0008149488686841,-3.1845498949153685e-05,4.105792072563132e-05,669542295,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871592736622187,0.3904782725732812,-0.0033189989110626,-0.8572696398739246,-0.0065604110232961,-2.08545018767114e-05,1511302447,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4019915361522382,0.3904782725732812,0.011513263578957,2.8640562159987435,0.0030882442536604,0.0208085142258935,2013460992,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3898734892073915,0.3904782725732812,-0.0006047833658895,-0.1551229777431423,-0.0042499325025308,0.004020937508558,4033166258,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4004938712470796,0.3904782725732812,0.0100155986737983,2.5008119706329754,0.0053814679296956,0.0152045111224555,3779444921,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.385099429804929,0.3904782725732812,-0.0053788427683521,-1.3967412964170889,-0.0162637626810492,0.0035155292396473,1574366862,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,ordered,ordered,full_256,scaled_pinball,fixed_model,0,False,0.424235925362194,0.4019915361522382,0.0222443892099557,5.243400636323879,0.0191619316420568,0.0250561741910451,3167170359,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,ordered,ordered,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871592736622187,0.3898734892073915,-0.002714215545173,-0.7010591582887039,-0.0055517379623695,-0.0003242270050804,2239032298,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3995060412926058,0.3862805215647594,0.0132255197278465,3.310468018219507,0.0016492315230125,0.0252960336266731,3292258141,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3862805215647594,0.3910078158676952,-0.0047272943029357,-1.2237982603384412,-0.0088690748206154,0.00036646553012,3138317127,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3910078158676952,0.3910059744800948,1.8413876003817884e-06,0.0004709337066052,-3.278136836432788e-05,4.106089173694942e-05,3762408691,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3862805215647594,0.3910059744800948,-0.0047254529153354,-1.223321563353327,-0.0089043450046525,0.0005133234973483,3337658237,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3913802731038758,0.3910059744800948,0.0003742986237811,0.0956355364598967,-0.0096894849659058,0.0124296297847592,1497330104,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3888763457970907,0.3910059744800948,-0.0021296286830039,-0.5476364674839852,-0.0070009386692093,0.0020996158150988,3959690935,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4007147939352458,0.3910059744800948,0.009708819455151,2.422875222500516,0.0039724960162901,0.0183976981357229,1335269686,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.385099429804929,0.3910059744800948,-0.0059065446751656,-1.533771337484878,-0.0193169390474848,0.0063272598320324,1157627768,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,full_256,scaled_pinball,fixed_model,0,False,0.3995060412926058,0.3913802731038758,0.00812576818873,2.033953770120479,0.0053540269057622,0.0107674607280024,2698343711,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3862805215647594,0.3888763457970907,-0.0025958242323314,-0.6720049516905862,-0.0078757237666327,0.0038540316559156,3976059297,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.424235925362194,0.3995060412926058,0.0247298840695881,5.829276256713727,0.0212314368881548,0.0285582339427878,1964788291,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.4019915361522382,0.3913802731038758,0.0106112630483624,2.6396732503203277,0.0071681117279719,0.0142131216464785,1402199143,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.385099429804929,0.385099429804929,0.0,0.0,0.0,0.0,3040209830,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3871592736622187,0.3862805215647594,0.0008787520974592,0.2269743119277456,-0.0022806728252782,0.0052278432502608,910985552,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3904814547974796,0.3910078158676952,-0.0005263610702156,-0.1347979689556829,-0.0072869740757492,0.0078159245178561,2076969430,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3904782725732812,0.3910059744800948,-0.0005277019068135,-0.135142450650563,-0.0072207182705357,0.0076266882473238,2869725757,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.3898734892073915,0.3888763457970907,0.0009971434103008,0.2557607628895373,-0.0094772761170822,0.0133358699855487,2783230379,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
ETTh1,affine_postprocessing,R_MC16,R_MC16,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.4004938712470796,0.4007147939352458,-0.0002209226881662,-0.0551625640308267,-0.0009517791158262,0.0004212649962279,1297246647,2000,7,135,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
