source,comparison,baseline,candidate,baseline_variant,candidate_variant,window,metric,seed_summary,repeat_seed_count,selection_seed_included,a_mean,b_mean,effect_a_minus_b,relative_gain_percent,ci95_low,ci95_high,bootstrap_seed,bootstrap_reps,block_origins,n_origins,method,positive_favors,quantile_method,scope
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17898311297005942,0.17867465995223691,0.0003084530178224774,0.17233638006624452,1.4063693070580485e-05,0.0005983532325582404,1133022807,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17950747368291378,0.17867465995223691,0.000832813730676849,0.46394376434039214,-0.00036297906444993035,0.0018757204597028153,60757447,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1793014398060212,0.17867465995223691,0.0006267798537842697,0.34956766351812724,1.2424179639920984e-05,0.0012530006588080157,3886147794,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.18708992472435995,0.17867465995223691,0.008415264772122991,4.497978597469223,0.007556812447365359,0.009370959137692269,3333145251,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17325414048019164,0.17867465995223691,-0.005420519472045298,-3.128652196721979,-0.007483595340304653,-0.003594157938348995,3389863408,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,full_256,scaled_pinball,fixed_model,0,False,0.18046590466885007,0.17950747368291378,0.000958430985936263,0.5310870148546659,0.0005511511083032231,0.0013044936844794567,450502570,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17898311297005942,0.1793014398060212,-0.0003183268359617923,-0.17785300002857954,-0.0007346273699259671,8.150585753693915e-05,1845911450,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.1842656757216378,0.18046590466885007,0.0037997710527877637,2.062115495958083,0.0031580650631051603,0.004490277971403398,3888267335,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.1807296478058286,0.17950747368291378,0.0012221741229147636,0.6762444002700856,0.0006515251781475229,0.0018061844947095125,3386353112,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,full_256,scaled_pinball,fixed_model,0,False,0.17325414048019164,0.17325414048019164,0.0,0.0,0.0,0.0,3734714519,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1791099024825243,0.17898311297005942,0.00012678951246490738,0.07078866701816121,2.353549867232381e-05,0.00024181669941281854,3078673113,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17856573438272916,0.17870224889005787,-0.00013651450732871066,-0.0764505619180621,-0.0002603648952483486,-9.7187973095019e-06,2124402325,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17853440409814186,0.17867465995223691,-0.00014025585409504078,-0.07855956660204325,-0.00026299711938198607,-9.839102528160561e-06,583916504,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.17929990708614443,0.1793014398060212,-1.5327198767625285e-06,-0.0008548358455234085,-0.00012087390772748724,0.00013341032645913803,1695385173,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_MC16,R_MC16,ordered,affine,full_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.18703424591649612,0.18708992472435995,-5.567880786382182e-05,-0.029769311812918125,-0.00016443258174584315,6.721111017770923e-05,490761120,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.20061592003145443,0.19835796755503823,0.002257952476416166,1.125510117074529,0.0007360645041959257,0.003729756349176058,1931406046,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19835796755503823,0.1982009037563044,0.0001570637987338378,0.07918199640266903,-0.00042492261426936204,0.0006787654693637448,1793152017,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.1982009037563044,0.1981565423625017,4.436139380271658e-05,0.02238203406845239,8.132806630313631e-06,9.169330860532453e-05,393683547,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19835796755503823,0.1981565423625017,0.00020142519253655438,0.1015463079297105,-0.00038334567068600364,0.0007573510772331533,1952811624,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19923849392013426,0.1981565423625017,0.0010819515576325778,0.5430434331963397,-0.0005822189947653504,0.0025327123918745574,1219995081,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19906417447071317,0.1981565423625017,0.0009076321082114959,0.4559495000166537,-0.00020295480935016022,0.0020209490446420875,2286501764,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.21000302397857892,0.1981565423625017,0.01184648161607723,5.641100490669893,0.010375110707589997,0.013472388464955692,1168685999,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19348751692929061,0.1981565423625017,-0.004669025433211039,-2.4130887135821375,-0.007874041215386336,-0.002033196955201504,385255240,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,tail_129_256,scaled_pinball,fixed_model,0,False,0.20061592003145443,0.19923849392013426,0.001377426111320143,0.686598606483562,0.0007872847885665943,0.0019021880342471056,1938106326,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19835796755503823,0.19906417447071317,-0.0007062069156749415,-0.35602649310216933,-0.0015107996444538468,5.264478324540593e-05,1619965911,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,tail_129_256,scaled_pinball,fixed_model,0,False,0.20738900094608304,0.20061592003145443,0.006773080914628633,3.2658824160059954,0.005563521049708935,0.008047335467014978,3052509273,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,tail_129_256,scaled_pinball,fixed_model,0,False,0.20150476796871902,0.19923849392013426,0.002266274048584785,1.1246751485982678,0.0013317523612272374,0.0032573466381301953,138066095,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,tail_129_256,scaled_pinball,fixed_model,0,False,0.19348751692929061,0.19348751692929061,0.0,0.0,0.0,0.0,2154022152,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19839582663452535,0.19835796755503823,3.785907948709553e-05,0.019082598726654465,-0.00018957187171088458,0.00028024486396220226,2062908906,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19792787474164697,0.1982009037563044,-0.0002730290146574224,-0.13794369035377363,-0.0005122408479033789,-3.6625169748814026e-06,3020809082,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19787603065431159,0.1981565423625017,-0.000280511708190082,-0.14176133777422215,-0.0005325213822888764,-1.4336824712595912e-05,941669737,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.19884538907568522,0.19906417447071317,-0.000218785395027983,-0.1100278945591784,-0.0004754980212283826,5.878547258179523e-05,724138088,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_MC16,R_MC16,ordered,affine,tail_129_256,scaled_pinball,repeat_mean_92121_92122,2,False,0.20967594640757678,0.21000302397857892,-0.0003270775710021044,-0.1559919373709741,-0.0005762272131865627,-8.997623067323574e-05,2633443792,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14900584021670787,0.1489954259135156,1.0414303192265875e-05,0.006989191280771107,-0.0005386769350875379,0.0005066747454836735,4195213610,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.1489954259135156,0.14859922674050194,0.00039619917301368695,0.2659136484120396,0.00021082027378242898,0.0005685097852408982,1980191801,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14859922674050194,0.14859631440646007,2.912334041863465e-06,0.0019598581404123043,-1.2748111173689216e-05,1.9570717621600314e-05,569928389,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.1489954259135156,0.14859631440646007,0.00039911150705555044,0.26786829502216714,0.00020859194532230684,0.0005643403333350115,2192714578,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14900583993618818,0.14859631440646007,0.00040952552972810285,0.2748385767319471,-0.00017438196720267893,0.0009469021307847306,2632401861,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14899542615126085,0.14859631440646007,0.0003991117448007777,0.2678684541601952,0.00021230337314776367,0.0005653261998561627,1544431739,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14899542615126085,0.14859631440646007,0.0003991117448007777,0.2678684541601952,0.00021086413092214905,0.000568208500394779,278642437,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14196872475646227,0.14859631440646007,-0.0066275896499978035,-4.6683448494497535,-0.007955296251384926,-0.005240572648168891,3315073047,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,block_1,scaled_pinball,fixed_model,0,False,0.14900584021670787,0.14900583993618818,2.8051971345226174e-10,1.8826088497221692e-07,-1.0208126309629541e-10,7.577437668770549e-10,4249462194,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.1489954259135156,0.14899542615126085,-2.377452272796279e-10,-1.5956545365199807e-07,-5.122540976376947e-10,-1.07023028464424e-11,4118028737,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,block_1,scaled_pinball,fixed_model,0,False,0.14900584021670787,0.14900584021670787,0.0,0.0,0.0,0.0,2870128571,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,block_1,scaled_pinball,fixed_model,0,False,0.14900583993618818,0.14900583993618818,0.0,0.0,0.0,0.0,1663862550,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,block_1,scaled_pinball,fixed_model,0,False,0.14196872475646227,0.14196872475646227,0.0,0.0,0.0,0.0,390636448,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14942686580440104,0.1489954259135156,0.0004314398908854382,0.2887298000683429,0.00019627536683155346,0.0006489577666099882,3996645373,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14859922674050194,0.14859922674050194,0.0,0.0,0.0,0.0,3694336676,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14859631440646007,0.14859631440646007,0.0,0.0,0.0,0.0,329286576,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14942686606180974,0.14899542615126085,0.0004314399105489186,0.2887298127302325,0.00019113696671763236,0.0006551979668601713,2961969006,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_MC16,R_MC16,ordered,affine,block_1,scaled_pinball,repeat_mean_92121_92122,2,False,0.14942686606180974,0.14899542615126085,0.0004314399105489186,0.2887298127302325,0.00019025647901127642,0.0006551842136068219,1763269287,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17162593839578352,0.17022109085664555,0.001404847539137928,0.8185519929384066,0.0002390660736566645,0.002547389114173227,2522569262,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17022109085664555,0.16980796130712078,0.00041312954952476763,0.24270174009911108,0.00017282179702810525,0.0006495155773230339,3087435500,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.16980796130712078,0.16978924067748433,1.8720629636481357e-05,0.011024588889929934,-3.876095567437097e-06,4.618228233186483e-05,3148743379,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17022109085664555,0.16978924067748433,0.000431850179161249,0.25369957211996635,0.00018809211642933086,0.0006791765908308946,1586209023,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17054706695519842,0.16978924067748433,0.000757826277714134,0.44435022615382175,-0.0006085628080437212,0.0020914597791105377,589718535,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17008198413139763,0.16978924067748433,0.00029274345391330667,0.1721190256618516,-9.998963487696409e-05,0.0007152824021231508,4094089404,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_MC16,R_MC16,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17935822478902105,0.16978924067748433,0.009568984111536736,5.335124231293393,0.008991694432891264,0.010178371031498185,263370982,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_direct_long_model,CHRONOS2_DIRECT,U_UNCERTAINTY_ADAPTER,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.16407280330572302,0.16978924067748433,-0.005716437371761316,-3.4840858793091156,-0.007605613999356836,-0.004047244647035215,4024831862,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,official_branching_vs_median,F0_MEDIAN,F0_NATIVE,affine,affine,block_2,scaled_pinball,fixed_model,0,False,0.17162593839578352,0.17054706695519842,0.0010788714405850428,0.6286179412444501,0.000489310178111617,0.0016017836377909792,2119427528,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,R_native_vs_R_median,R_ROLLOUT_LORA,R_NATIVE,affine,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17022109085664555,0.17008198413139763,0.00013910672524794233,0.08172120419854043,-0.00018927463306648735,0.00041015990508583267,1971006378,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_MEDIAN,F0_MEDIAN,ordered,affine,block_2,scaled_pinball,fixed_model,0,False,0.1732788607776773,0.17162593839578352,0.001652922381893793,0.9539088463967621,0.0012305940569514152,0.002023510450888765,4232782197,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,F0_NATIVE,F0_NATIVE,ordered,affine,block_2,scaled_pinball,fixed_model,0,False,0.17090321534968797,0.17054706695519842,0.0003561483944894867,0.20839186305580348,-0.0002046678640598816,0.0008188279905986337,3606788989,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,CHRONOS2_DIRECT,CHRONOS2_DIRECT,ordered,affine,block_2,scaled_pinball,fixed_model,0,False,0.16407280330572302,0.16407280330572302,0.0,0.0,0.0,0.0,2686662314,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_ROLLOUT_LORA,R_ROLLOUT_LORA,ordered,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17022109085664555,0.17022109085664555,0.0,0.0,0.0,0.0,4047082465,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,S_STATE_ADAPTER,S_STATE_ADAPTER,ordered,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.16980796130712078,0.16980796130712078,0.0,0.0,0.0,0.0,2749741786,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,U_UNCERTAINTY_ADAPTER,U_UNCERTAINTY_ADAPTER,ordered,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.16978924067748433,0.16978924067748433,0.0,0.0,0.0,0.0,510680527,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_NATIVE,R_NATIVE,ordered,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17008198413139763,0.17008198413139763,0.0,0.0,0.0,0.0,3788775881,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,affine_postprocessing,R_MC16,R_MC16,ordered,affine,block_2,scaled_pinball,repeat_mean_92121_92122,2,False,0.17935822478902105,0.17935822478902105,0.0,0.0,0.0,0.0,61311540,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,general_rollout_training,F0_MEDIAN,R_ROLLOUT_LORA,affine,affine,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.19970904061441294,0.19834155590849328,0.001367484705919682,0.6847385084383562,-0.0001408909759041116,0.00261717700891549,1180749165,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,generated_state_information,R_ROLLOUT_LORA,S_STATE_ADAPTER,affine,affine,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.19834155590849328,0.19810567361609813,0.00023588229239516098,0.11892731773465942,-0.000260026616677219,0.0006710576898393869,3323034539,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,additional_width_information,S_STATE_ADAPTER,U_UNCERTAINTY_ADAPTER,affine,affine,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.19810567361609813,0.19807212605118435,3.354756491374344e-05,0.0169341767458685,-4.642057508669925e-06,8.135822856598186e-05,2302627008,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,total_U_vs_R,R_ROLLOUT_LORA,U_UNCERTAINTY_ADAPTER,affine,affine,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.19834155590849328,0.19807212605118435,0.00026942985730890443,0.13584135511834364,-0.00022263470600567638,0.0006832195233606765,1653582901,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_F0,F0_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.19855851834995655,0.19807212605118435,0.0004863922987722012,0.2449616882791912,-0.0012395996474291347,0.0019777986557411287,2947296190,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
Electricity,U_vs_official_R,R_NATIVE,U_UNCERTAINTY_ADAPTER,affine,affine,block_3,scaled_pinball,repeat_mean_92121_92122,2,False,0.19867324298544992,0.19807212605118435,0.0006011169342655387,0.30256562244245555,-0.00040062217832750413,0.0016144343516343953,1190180158,2000,7,209,paired_non_circular_moving_block_percentile,b,linear,origin uncertainty conditional on fixed seeds and selected series
