source,method,seed,variant,batch_size,median_wall_seconds,min_wall_seconds,max_wall_seconds,peak_allocated_bytes,model_loading_seconds,conditional_contexts_per_example,scope,repeats
Electricity,F0_MEDIAN,0,ordered,1,0.053421599994180724,0.0527105999935884,0.055618699989281595,260568064,0.17102159999194555,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,F0_MEDIAN,0,affine,1,0.05367839999962598,0.05314380000345409,0.05413659999612719,260568064,0.17102159999194555,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,F0_MEDIAN,0,ordered,8,0.055840999993961304,0.05538100001285784,0.05834439999307506,271279104,0.17102159999194555,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,F0_MEDIAN,0,affine,8,0.054983000009087846,0.05284740001661703,0.056497399986255914,271279104,0.17102159999194555,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,F0_NATIVE,0,ordered,1,0.0547810000134632,0.05444780000834726,0.05788469998515211,272656896,0.16688750000321306,28,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,F0_NATIVE,0,affine,1,0.05664039999828674,0.055750600004103035,0.05856309999944642,272656896,0.16688750000321306,28,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,F0_NATIVE,0,ordered,8,0.08004959998652339,0.07977720000781119,0.08017619999009185,367998464,0.16688750000321306,28,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,F0_NATIVE,0,affine,8,0.0882749000156764,0.0851189999957569,0.09062969998922199,367998464,0.16688750000321306,28,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,CHRONOS2_DIRECT,0,ordered,1,0.02159590000519529,0.020051400002557784,0.022195300000021234,548239360,0.3879482999909669,1,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,CHRONOS2_DIRECT,0,affine,1,0.01930509999510832,0.018810999987181276,0.02086959997541271,548239360,0.3879482999909669,1,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,CHRONOS2_DIRECT,0,ordered,8,0.023967399989487603,0.023334700003033504,0.02408069997909479,563017728,0.3879482999909669,1,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,CHRONOS2_DIRECT,0,affine,8,0.023081599996658042,0.022725200018612668,0.023175800015451387,563017728,0.3879482999909669,1,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,R_ROLLOUT_LORA,92121,ordered,1,0.06895119999535382,0.06755259999772534,0.06943580001825467,261747712,0.23995600000489503,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,R_ROLLOUT_LORA,92121,affine,1,0.06932809998397715,0.06913379998877645,0.06953579999390058,261747712,0.23995600000489503,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,R_ROLLOUT_LORA,92121,ordered,8,0.07091410001157783,0.0691903000115417,0.0724904999951832,272458752,0.23995600000489503,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,R_ROLLOUT_LORA,92121,affine,8,0.07191609998699278,0.07163859999855049,0.07202419999521226,272458752,0.23995600000489503,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,S_STATE_ADAPTER,92121,ordered,1,0.06880730000557378,0.06762139999773353,0.06891770000220276,261783552,0.21582680000574328,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
Electricity,S_STATE_ADAPTER,92121,affine,1,0.06976650000433438,0.06922159998794086,0.06994499999564141,261783552,0.21582680000574328,4,"CPU context to GPU, model, metadata, sorting, optional affine, CPU transfer; model loading excluded",3
