source,method,variant,window,seed_count,scaled_pinball,pce,coverage80,scaled_width80,scaled_mae,raw_mae,scaled_rmse
Electricity,CHRONOS2_DIRECT,affine,block_3,1,0.1931026633054988,0.030808755731658692,0.7591768839712919,0.6858125339507808,0.24100577238039536,81.19743384767555,0.3852084690240516
Electricity,CHRONOS2_DIRECT,affine,block_4,1,0.19387237055308246,0.03356877782761829,0.765839937200957,0.7022118275382965,0.24234286821086454,81.26528305780481,0.38763248500409714
Electricity,CHRONOS2_DIRECT,affine,prefix_64,1,0.14196872475646227,0.02512911807216906,0.7651694265849283,0.5231714919310145,0.17928932969384892,57.50314261242926,0.2895020858324562
Electricity,CHRONOS2_DIRECT,affine,prefix_128,1,0.15302076403109266,0.027466222670786817,0.7595588647577751,0.5546463128065251,0.19241561079852287,62.775040425583015,0.31206499315794145
Electricity,CHRONOS2_DIRECT,affine,prefix_192,1,0.1663813971225614,0.02782514356835903,0.7594315378289473,0.598368386521277,0.2086123313258137,68.9158382329472,0.3385608200478354
Electricity,CHRONOS2_DIRECT,affine,prefix_256,1,0.17325414048019167,0.028668754776382244,0.7610336376719498,0.6243292467755318,0.21704496554707645,72.00319943916159,0.35175849535622994
Electricity,F0_MEDIAN,raw,full_256,1,0.1842708697675306,0.05467184696471292,0.666449003812799,0.48470247231531954,0.22320197440085354,74.75899272636426,0.35164246773558105
Electricity,F0_MEDIAN,raw,tail_129_256,1,0.20739353049162348,0.08415365102505318,0.5765877317583732,0.423666336729731,0.24685097360196961,83.50008341207494,0.3852064196771796
Electricity,F0_MEDIAN,raw,block_1,1,0.14901223701837274,0.02069289731193514,0.8174692546351674,0.6006822680341976,0.1867649595169944,60.6746000112725,0.29178402758337113
Electricity,F0_MEDIAN,raw,block_2,1,0.17328418106850257,0.046591220594098884,0.6951512970992823,0.4907949477676189,0.21234099088248048,71.36120407003463,0.33396001917575874
Electricity,F0_MEDIAN,raw,block_3,1,0.20452930901022984,0.07222372782097289,0.6176897988935407,0.4672465810519423,0.2462879675224829,83.50516939295107,0.3837178189691919
Electricity,F0_MEDIAN,raw,block_4,1,0.21025775197301727,0.09648790536948432,0.5354856646232058,0.3800860924075195,0.24741397968145631,83.4949974311988,0.38654739137757166
Electricity,F0_MEDIAN,raw,prefix_64,1,0.14901223701837274,0.02069289731193514,0.8174692546351674,0.6006822680341976,0.1867649595169944,60.6746000112725,0.29178402758337113
Electricity,F0_MEDIAN,raw,prefix_128,1,0.16114820904343768,0.028305593974282294,0.7563102758672249,0.5457386079009081,0.19955297519973744,66.01790204065357,0.31386625790962247
Electricity,F0_MEDIAN,raw,prefix_192,1,0.17560857569903504,0.04151936026936026,0.7101034502093302,0.5195745989512528,0.21513130597398591,71.84699115808608,0.3389867588507979
Electricity,F0_MEDIAN,raw,prefix_256,1,0.1842708697675306,0.05467184696471292,0.666449003812799,0.48470247231531954,0.22320197440085354,74.75899272636426,0.35164246773558105
Electricity,F0_MEDIAN,ordered,full_256,1,0.18426567572163782,0.05465471428927432,0.6665956050014952,0.4847237006553684,0.22319541737847293,74.7573870377722,0.35164134271539166
Electricity,F0_MEDIAN,ordered,tail_129_256,1,0.20738900094608304,0.08410848306253324,0.5767244037828947,0.42368619944637254,0.2468461235564991,83.49869914659473,0.38520517286288225
Electricity,F0_MEDIAN,ordered,block_1,1,0.14900584021670793,0.02080036591241361,0.8176701741925837,0.6007072230513308,0.18675373444878834,60.67204471163309,0.29178295851786024
Electricity,F0_MEDIAN,ordered,block_2,1,0.1732788607776773,0.04658966307814992,0.6952634382476076,0.49081518067739793,0.2123356879521054,71.36010514626626,0.33395920938566137
Electricity,F0_MEDIAN,ordered,block_3,1,0.20452379967166212,0.07218437458466241,0.6178042763157895,0.46726435013539325,0.2462830651202741,83.50392210009423,0.38371682348243574
Electricity,F0_MEDIAN,ordered,block_4,1,0.21025420222050395,0.096458831738437,0.53564453125,0.3801080487573518,0.24740918199272405,83.49347619309522,0.3865458920993462
Electricity,F0_MEDIAN,ordered,prefix_64,1,0.14900584021670793,0.02080036591241361,0.8176701741925837,0.6007072230513308,0.18675373444878834,60.67204471163309,0.29178295851786024
Electricity,F0_MEDIAN,ordered,prefix_128,1,0.1611423504971926,0.02835932827452153,0.7564668062200957,0.5457612018643643,0.1995447112004469,66.01607492894968,0.31386532852958793
Electricity,F0_MEDIAN,ordered,prefix_192,1,0.1756028335553491,0.04151676440944532,0.7102459629186603,0.519595584621374,0.21512416250705596,71.84535731933119,0.33898579248583466
Electricity,F0_MEDIAN,ordered,prefix_256,1,0.18426567572163782,0.05465471428927432,0.6665956050014952,0.4847237006553684,0.22319541737847293,74.7573870377722,0.35164134271539166
Electricity,F0_MEDIAN,affine,full_256,1,0.18046590466885004,0.029344002836755714,0.7930622009569378,0.6688347054039678,0.22319541737847293,74.7573870377722,0.35164134271539166
Electricity,F0_MEDIAN,affine,tail_129_256,1,0.2006159200314544,0.03816495547581074,0.7874457984449761,0.7305563113588968,0.2468461235564991,83.49869914659473,0.38520517286288225
Electricity,F0_MEDIAN,affine,block_1,1,0.14900584021670793,0.02080036591241361,0.8176701741925837,0.6007072230513308,0.18675373444878834,60.67204471163309,0.29178295851786024
Electricity,F0_MEDIAN,affine,block_2,1,0.1716259383957835,0.029001569976076558,0.7796870327452152,0.6135189758467474,0.2123356879521054,71.36010514626626,0.33395920938566137
Electricity,F0_MEDIAN,affine,block_3,1,0.1997090406144129,0.037230186320441255,0.776215329694976,0.7008965252030899,0.2462830651202741,83.50392210009423,0.38371682348243574
Electricity,F0_MEDIAN,affine,block_4,1,0.20152279944849588,0.03988305131911218,0.7986762671949761,0.7602160975147036,0.24740918199272405,83.49347619309522,0.3865458920993462
Electricity,F0_MEDIAN,affine,prefix_64,1,0.14900584021670793,0.02080036591241361,0.8176701741925837,0.6007072230513308,0.18675373444878834,60.67204471163309,0.29178295851786024
Electricity,F0_MEDIAN,affine,prefix_128,1,0.1603158893062457,0.02220537509137427,0.7986786034688995,0.6071130994490391,0.1995447112004469,66.01607492894968,0.31386532852958793
Electricity,F0_MEDIAN,affine,prefix_192,1,0.1734469397423014,0.026296753167641324,0.7911908455442583,0.638374241367056,0.21512416250705596,71.84535731933119,0.33898579248583466
Electricity,F0_MEDIAN,affine,prefix_256,1,0.18046590466885004,0.029344002836755714,0.7930622009569378,0.6688347054039678,0.22319541737847293,74.7573870377722,0.35164134271539166
Electricity,F0_NATIVE,raw,full_256,1,0.18073124700653442,0.037806908517743223,0.719196228319378,0.5484514252460939,0.22391832116056704,74.93142886621138,0.35159858174079084
Electricity,F0_NATIVE,raw,tail_129_256,1,0.20150476796871905,0.05530920844962786,0.664474852347488,0.5283035658766664,0.2481973291840577,83.82394540855776,0.38539125793244666
Electricity,F0_NATIVE,raw,block_1,1,0.14901223673901154,0.02069289731193514,0.8174692546351674,0.6006822730532064,0.1867649594206519,60.674600193392855,0.29178402621547905
Electricity,F0_NATIVE,raw,block_2,1,0.17090321534968794,0.032121845511031366,0.7303659539473684,0.5365162961778362,0.212513666853501,71.4032244543371,0.33334250478408
Electricity,F0_NATIVE,raw,block_3,1,0.20049202616090245,0.050932069461057945,0.6765639017643541,0.5422352248726245,0.24735320205586347,83.78039144948303,0.38366868366370055
Electricity,F0_NATIVE,raw,block_4,1,0.2025175097765356,0.06027135042862839,0.652385802930622,0.5143719068807081,0.24904145631225183,83.8674993676325,0.38696545946280936
Electricity,F0_NATIVE,raw,prefix_64,1,0.14901223673901154,0.02069289731193514,0.8174692546351674,0.6006822730532064,0.1867649594206519,60.674600193392855,0.29178402621547905
Electricity,F0_NATIVE,raw,prefix_128,1,0.1599577260443497,0.022751777644869756,0.7739176042912679,0.5685992846155214,0.19963931313707647,66.03891232386499,0.3135429492839097
Electricity,F0_NATIVE,raw,prefix_192,1,0.17346915941653399,0.030764799170432396,0.7414663701156299,0.5598112647012226,0.21554394277667213,71.952738699071,0.3387691010088133
Electricity,F0_NATIVE,raw,prefix_256,1,0.18073124700653442,0.037806908517743223,0.719196228319378,0.5484514252460939,0.22391832116056704,74.93142886621138,0.35159858174079084
Electricity,F0_NATIVE,ordered,full_256,1,0.1807296478058286,0.037824690158160555,0.7192464582087321,0.5484576640076234,0.22391551489612238,74.93079004232865,0.35159833531868645
Electricity,F0_NATIVE,ordered,tail_129_256,1,0.20150476796871905,0.05530920844962786,0.664474852347488,0.5283035658766664,0.2481973291840577,83.82394540855776,0.38539125793244666
Electricity,F0_NATIVE,ordered,block_1,1,0.14900583993618818,0.02080036591241361,0.8176701741925837,0.6007072280993246,0.1867537343628732,60.67204489786196,0.2917829571504145
Electricity,F0_NATIVE,ordered,block_2,1,0.17090321534968794,0.032121845511031366,0.7303659539473684,0.5365162961778362,0.212513666853501,71.4032244543371,0.33334250478408
Electricity,F0_NATIVE,ordered,block_3,1,0.20049202616090245,0.050932069461057945,0.6765639017643541,0.5422352248726245,0.24735320205586347,83.78039144948303,0.38366868366370055
Electricity,F0_NATIVE,ordered,block_4,1,0.2025175097765356,0.06027135042862839,0.652385802930622,0.5143719068807081,0.24904145631225183,83.8674993676325,0.38696545946280936
Electricity,F0_NATIVE,ordered,prefix_64,1,0.14900583993618818,0.02080036591241361,0.8176701741925837,0.6007072280993246,0.1867537343628732,60.67204489786196,0.2917829571504145
Electricity,F0_NATIVE,ordered,prefix_128,1,0.15995452764293808,0.02280603111709198,0.7740180640699761,0.5686117621385804,0.1996337006081871,66.03763467609953,0.31354241480499667
Electricity,F0_NATIVE,ordered,prefix_192,1,0.1734670271489262,0.03079961830475811,0.7415333433014354,0.5598195830499286,0.21554020109074587,71.95188693389403,0.3387687646608344
Electricity,F0_NATIVE,ordered,prefix_256,1,0.1807296478058286,0.037824690158160555,0.7192464582087321,0.5484576640076234,0.22391551489612238,74.93079004232865,0.35159833531868645
Electricity,F0_NATIVE,affine,full_256,1,0.1795074736829138,0.029216117798046254,0.8038522820723684,0.6801761224333658,0.22391551489612238,74.93079004232865,0.35159833531868645
Electricity,F0_NATIVE,affine,tail_129_256,1,0.19923849392013426,0.03752601051634769,0.7910997308612441,0.7246759457059213,0.2481973291840577,83.82394540855776,0.38539125793244666
Electricity,F0_NATIVE,affine,block_1,1,0.14900583993618818,0.02080036591241361,0.8176701741925837,0.6007072280993246,0.1867537343628732,60.67204489786196,0.2917829571504145
Electricity,F0_NATIVE,affine,block_2,1,0.17054706695519847,0.02935486651049974,0.8155394923744019,0.6706453702222953,0.212513666853501,71.4032244543371,0.33334250478408
Electricity,F0_NATIVE,affine,block_3,1,0.19855851834995658,0.03631353626727805,0.767725310257177,0.6777940310907807,0.24735320205586347,83.78039144948303,0.38366868366370055
Electricity,F0_NATIVE,affine,block_4,1,0.19991846949031197,0.041658204163343975,0.814474151465311,0.771557860321062,0.24904145631225183,83.8674993676325,0.38696545946280936
Electricity,F0_NATIVE,affine,prefix_64,1,0.14900583993618818,0.02080036591241361,0.8176701741925837,0.6007072280993246,0.1867537343628732,60.67204489786196,0.2917829571504145
Electricity,F0_NATIVE,affine,prefix_128,1,0.15977645344569336,0.022715902860845297,0.8166048332834928,0.63567629916081,0.1996337006081871,66.03763467609953,0.31354241480499667
Electricity,F0_NATIVE,affine,prefix_192,1,0.17270380841378108,0.025587443098750665,0.8003116589413876,0.6497155431374669,0.21554020109074587,71.95188693389403,0.3387687646608344
Electricity,F0_NATIVE,affine,prefix_256,1,0.1795074736829138,0.029216117798046254,0.8038522820723684,0.6801761224333658,0.22391551489612238,74.93079004232865,0.35159833531868645
Electricity,R_MC16,raw,full_256,2,0.18703424591649612,0.03394475568804825,0.7557206587357954,0.6556612429922422,0.23308460098681608,78.0830432068891,0.3639651287346397
Electricity,R_MC16,raw,tail_129_256,2,0.2096759464075768,0.04237402551418793,0.7404452237215908,0.6975678670582854,0.26142662156028135,88.62166662077516,0.4019400875239585
Electricity,R_MC16,raw,block_1,2,0.14942686606180977,0.027619482240164805,0.8268540669856459,0.6541642467316777,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_MC16,raw,block_2,2,0.17935822478902105,0.03589456447700691,0.7151381205143541,0.57334499112072,0.22314530030369933,74.69554838932717,0.34706559511582724
Electricity,R_MC16,raw,block_3,2,0.20990971733790392,0.04126321811868687,0.7383758690938995,0.6927787744926444,0.26129800262331776,88.88055156651596,0.4011023292315664
Electricity,R_MC16,raw,block_4,2,0.20944217547724966,0.04424702929791334,0.7425145783492824,0.7023569596239265,0.2615552404972449,88.36278167503434,0.4026122668259587
Electricity,R_MC16,raw,prefix_64,2,0.14942686606180977,0.027619482240164805,0.8268540669856459,0.6541642467316777,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_MC16,raw,prefix_128,2,0.16439254542541543,0.028044190880847957,0.77099609375,0.613754618926199,0.20474258041335078,67.54441979300304,0.3207349972833831
Electricity,R_MC16,raw,prefix_192,2,0.1795649360629116,0.03116753818336878,0.7601226855312998,0.6400960041150141,0.22359438781667312,74.65646371750735,0.3498710549086962
Electricity,R_MC16,raw,prefix_256,2,0.18703424591649612,0.03394475568804825,0.7557206587357954,0.6556612429922422,0.23308460098681608,78.0830432068891,0.3639651287346397
Electricity,R_MC16,ordered,full_256,2,0.18703424591649612,0.03394475568804825,0.7557206587357954,0.6556612429922422,0.23308460098681608,78.0830432068891,0.3639651287346397
Electricity,R_MC16,ordered,tail_129_256,2,0.2096759464075768,0.04237402551418793,0.7404452237215908,0.6975678670582854,0.26142662156028135,88.62166662077516,0.4019400875239585
Electricity,R_MC16,ordered,block_1,2,0.14942686606180977,0.027619482240164805,0.8268540669856459,0.6541642467316777,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_MC16,ordered,block_2,2,0.17935822478902105,0.03589456447700691,0.7151381205143541,0.57334499112072,0.22314530030369933,74.69554838932717,0.34706559511582724
Electricity,R_MC16,ordered,block_3,2,0.20990971733790392,0.04126321811868687,0.7383758690938995,0.6927787744926444,0.26129800262331776,88.88055156651596,0.4011023292315664
Electricity,R_MC16,ordered,block_4,2,0.20944217547724966,0.04424702929791334,0.7425145783492824,0.7023569596239265,0.2615552404972449,88.36278167503434,0.4026122668259587
Electricity,R_MC16,ordered,prefix_64,2,0.14942686606180977,0.027619482240164805,0.8268540669856459,0.6541642467316777,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_MC16,ordered,prefix_128,2,0.16439254542541543,0.028044190880847957,0.77099609375,0.613754618926199,0.20474258041335078,67.54441979300304,0.3207349972833831
Electricity,R_MC16,ordered,prefix_192,2,0.1795649360629116,0.03116753818336878,0.7601226855312998,0.6400960041150141,0.22359438781667312,74.65646371750735,0.3498710549086962
Electricity,R_MC16,ordered,prefix_256,2,0.18703424591649612,0.03394475568804825,0.7557206587357954,0.6556612429922422,0.23308460098681608,78.0830432068891,0.3639651287346397
Electricity,R_MC16,affine,full_256,2,0.18708992472435992,0.03225459778708134,0.7535304019325657,0.653968318635551,0.23308460098681608,78.0830432068891,0.3639651287346397
Electricity,R_MC16,affine,tail_129_256,2,0.21000302397857892,0.03975324534406566,0.7616048566462321,0.7373887953061475,0.26142662156028135,88.62166662077516,0.4019400875239585
Electricity,R_MC16,affine,block_1,2,0.14899542615126082,0.025563742897727275,0.7757737739234449,0.5677506928091892,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_MC16,affine,block_2,2,0.17935822478902105,0.03589456447700691,0.7151381205143541,0.57334499112072,0.22314530030369933,74.69554838932717,0.34706559511582724
Electricity,R_MC16,affine,block_3,2,0.20990971733790392,0.04126321811868687,0.7383758690938995,0.6927787744926444,0.26129800262331776,88.88055156651596,0.4011023292315664
Electricity,R_MC16,affine,block_4,2,0.2100963306192539,0.04139729428329346,0.7848338441985646,0.7819988161196506,0.2615552404972449,88.36278167503434,0.4026122668259587
Electricity,R_MC16,affine,prefix_64,2,0.14899542615126082,0.025563742897727275,0.7757737739234449,0.5677506928091892,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_MC16,affine,prefix_128,2,0.16417682547014095,0.02817918857572435,0.7454559472188995,0.5705478419649546,0.20474258041335078,67.54441979300304,0.3207349972833831
Electricity,R_MC16,affine,prefix_192,2,0.17942112275939529,0.031203110117069825,0.7430959211772328,0.6112914861408512,0.22359438781667312,74.65646371750735,0.3498710549086962
Electricity,R_MC16,affine,prefix_256,2,0.18708992472435992,0.03225459778708134,0.7535304019325657,0.653968318635551,0.23308460098681608,78.0830432068891,0.3639651287346397
Electricity,R_NATIVE,raw,full_256,2,0.17931103347639554,0.03862988696587587,0.7940408076966208,0.6811127267077999,0.22346141194583125,74.41161012877353,0.35256890920376616
Electricity,R_NATIVE,raw,tail_129_256,2,0.1988453890756852,0.05040969159107523,0.785699433687201,0.7182873419881304,0.2478000688439453,83.18407276107898,0.38711681386900865
Electricity,R_NATIVE,raw,block_1,2,0.14947137162281413,0.027737541949096223,0.8244535455293063,0.6539183426467632,0.18636913217152154,60.401568396110534,0.2913102181474033
Electricity,R_NATIVE,raw,block_2,2,0.17008198413139763,0.03514760578648325,0.7803108178827751,0.6339578802081751,0.21187637792391295,70.87672659682565,0.33385671995493893
Electricity,R_NATIVE,raw,block_3,2,0.19867324298544992,0.04788523080309676,0.7828480113636364,0.7173829702301019,0.2473176916405816,83.41139704243025,0.3857552774029557
Electricity,R_NATIVE,raw,block_4,2,0.19901753516592047,0.0536388764287613,0.7885508560107655,0.7191917137461592,0.24828244604730898,82.95674847972771,0.38829710061556955
Electricity,R_NATIVE,raw,prefix_64,2,0.14947137162281413,0.027737541949096223,0.8244535455293063,0.6539183426467632,0.18636913217152154,60.401568396110534,0.2913102181474033
Electricity,R_NATIVE,raw,prefix_128,2,0.15977667787710587,0.03009000105911085,0.8023821817060407,0.643938111427469,0.1991227550477173,65.6391474964681,0.31359576043135207
Electricity,R_NATIVE,raw,prefix_192,2,0.17274219957988723,0.03466480180090378,0.7958707915919059,0.6684197310283468,0.21518773391200535,71.56323067845548,0.33957907345590005
Electricity,R_NATIVE,raw,prefix_256,2,0.17931103347639554,0.03862988696587587,0.7940408076966208,0.6811127267077999,0.22346141194583125,74.41161012877353,0.35256890920376616
Electricity,R_NATIVE,ordered,full_256,2,0.17929990708614446,0.0386931610513025,0.7946409380607058,0.6811742027290284,0.22345409403370145,74.40954082891564,0.3525675168403517
Electricity,R_NATIVE,ordered,tail_129_256,2,0.1988453890756852,0.05040969159107523,0.785699433687201,0.7182873419881304,0.2478000688439453,83.18407276107898,0.38711681386900865
Electricity,R_NATIVE,ordered,block_1,2,0.14942686606180977,0.027619482240164805,0.8268540669856459,0.6541642467316777,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_NATIVE,ordered,block_2,2,0.17008198413139763,0.03514760578648325,0.7803108178827751,0.6339578802081751,0.21187637792391295,70.87672659682565,0.33385671995493893
Electricity,R_NATIVE,ordered,block_3,2,0.19867324298544992,0.04788523080309676,0.7828480113636364,0.7173829702301019,0.2473176916405816,83.41139704243025,0.3857552774029557
Electricity,R_NATIVE,ordered,block_4,2,0.19901753516592047,0.0536388764287613,0.7885508560107655,0.7191917137461592,0.24828244604730898,82.95674847972771,0.38829710061556955
Electricity,R_NATIVE,ordered,prefix_64,2,0.14942686606180977,0.027619482240164805,0.8268540669856459,0.6541642467316777,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_NATIVE,ordered,prefix_128,2,0.1597544250966037,0.030035488000897136,0.8035824424342105,0.6440610634699264,0.1991081192234576,65.63500889675228,0.31359275564990324
Electricity,R_NATIVE,ordered,prefix_192,2,0.17272736439288577,0.034646942284688995,0.7966709654106858,0.6685016990566517,0.2151779766958323,71.56047161197827,0.3395771788389276
Electricity,R_NATIVE,ordered,prefix_256,2,0.17929990708614446,0.0386931610513025,0.7946409380607058,0.6811742027290284,0.22345409403370145,74.40954082891564,0.3525675168403517
Electricity,R_NATIVE,affine,full_256,2,0.1793014398060212,0.03595216011886962,0.7918242678117524,0.680378177776984,0.22345409403370145,74.40954082891564,0.3525675168403517
Electricity,R_NATIVE,affine,tail_129_256,2,0.19906417447071317,0.04949761025136231,0.8056062397203947,0.7599020690452858,0.2478000688439453,83.18407276107898,0.38711681386900865
Electricity,R_NATIVE,affine,block_1,2,0.14899542615126082,0.025563742897727275,0.7757737739234449,0.5677506928091892,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_NATIVE,affine,block_2,2,0.17008198413139763,0.03514760578648325,0.7803108178827751,0.6339578802081751,0.21187637792391295,70.87672659682565,0.33385671995493893
Electricity,R_NATIVE,affine,block_3,2,0.19867324298544992,0.04788523080309676,0.7828480113636364,0.7173829702301019,0.2473176916405816,83.41139704243025,0.3857552774029557
Electricity,R_NATIVE,affine,block_4,2,0.19945510595597643,0.053859784107522596,0.828364468077153,0.8024211678604698,0.24828244604730898,82.95674847972771,0.38829710061556955
Electricity,R_NATIVE,affine,prefix_64,2,0.14899542615126082,0.025563742897727275,0.7757737739234449,0.5677506928091892,0.18633986052300222,60.39329119667892,0.2913040434874953
Electricity,R_NATIVE,affine,prefix_128,2,0.15953870514132923,0.026578386662679428,0.7780422959031101,0.6008542865086822,0.1991081192234576,65.63500889675228,0.31359275564990324
Electricity,R_NATIVE,affine,prefix_192,2,0.17258355108936946,0.032359946435295946,0.7796442010566189,0.639697181082489,0.2151779766958323,71.56047161197827,0.3395771788389276
Electricity,R_NATIVE,affine,prefix_256,2,0.1793014398060212,0.03595216011886962,0.7918242678117524,0.680378177776984,0.22345409403370145,74.40954082891564,0.3525675168403517
Electricity,R_ROLLOUT_LORA,raw,full_256,2,0.17913646517036938,0.034674984061420125,0.8010470011587919,0.6917258700933304,0.22270994579532086,74.35272860226253,0.352694699092016
Electricity,R_ROLLOUT_LORA,raw,tail_129_256,2,0.19840673243817777,0.044127476969530836,0.7928455115505383,0.7277603806265546,0.24638833069804794,83.06370500556046,0.3870857821190801
Electricity,R_ROLLOUT_LORA,raw,block_1,2,0.1494713713587606,0.02773728236310473,0.8244523773923446,0.6539183395844899,0.186369131642245,60.40156820289897,0.29131021778358956
Electricity,R_ROLLOUT_LORA,raw,block_2,2,0.17026102444636143,0.03219317974149389,0.7940446041417464,0.6574643795357227,0.21169399014294257,70.8819361950302,0.33443282708486055
Electricity,R_ROLLOUT_LORA,raw,block_3,2,0.19835782555879514,0.042023233984582666,0.8021397932864832,0.7509845394630765,0.24647481586160197,83.43460849558035,0.38610536820080815
Electricity,R_ROLLOUT_LORA,raw,block_4,2,0.19845563931756036,0.04726061499036417,0.7835512298145932,0.7045362217900327,0.24630184553449397,82.69280151554057,0.38789715626679183
Electricity,R_ROLLOUT_LORA,raw,prefix_64,2,0.1494713713587606,0.02773728236310473,0.8244523773923446,0.6539183395844899,0.186369131642245,60.40156820289897,0.29131021778358956
Electricity,R_ROLLOUT_LORA,raw,prefix_128,2,0.159866197902561,0.028490367283027646,0.8092484907670454,0.6556913595601064,0.19903156089259377,65.64175219896458,0.3139029005446308
Electricity,R_ROLLOUT_LORA,raw,prefix_192,2,0.17269674045463906,0.031574967049884814,0.8068789249401914,0.6874557528610963,0.2148459792155965,71.57270429783651,0.3399127130307944
Electricity,R_ROLLOUT_LORA,raw,prefix_256,2,0.17913646517036938,0.034674984061420125,0.8010470011587919,0.6917258700933304,0.22270994579532086,74.35272860226253,0.352694699092016
