state,direction,region,factor,epsilon,phi_norm,base_loss,perturbed_loss,actual_delta,first_order_delta,actual_step_first_order,actual_step_norm,step_relative_rounding,approximation_error,numerical_floor,local_reliable,sort_ties,target_ties
beijing_233_34000_native_anchor,eval_T,D,0.0001,0.001627784063898715,16.27784063898715,0.21438566679259746,0.21443410472404692,4.843793144945763e-05,4.838842642444635e-05,4.838842824367899e-05,0.0016277841564076335,0.0002450346021707126,4.950502501127743e-08,9.5367431640625e-07,True,0,0
beijing_233_34000_native_anchor,eval_T,S,0.001,0.01627784063898715,16.27784063898715,0.16359881300540874,0.16375361375875758,0.00015480075334883825,0.0001586164442631795,0.00015861643697486202,0.016277840615619803,2.5223026977577096e-05,3.815690914341259e-06,9.5367431640625e-07,True,0,0
beijing_233_34000_native_anchor,eval_T,D,0.001,0.01627784063898715,16.27784063898715,0.21438566679259746,0.21486725977708704,0.0004815929844895761,0.00048388426424446346,0.0004838842765167642,0.016277840615619803,2.5223026977577096e-05,2.2912797548873555e-06,9.5367431640625e-07,True,0,0
beijing_233_34001_native,native_T,S,0.0001,0.0016312767531687013,16.31276753168701,0.16318026195457028,0.1632218051392587,4.154318468843621e-05,4.1154932314581744e-05,4.1154918315777587e-05,0.0016312768775375204,0.000244629195808258,3.8825237385446405e-07,9.5367431640625e-07,True,0,0
beijing_233_34001_native,native_T,D,0.0001,0.0016312767531687013,16.31276753168701,0.22962989998030225,0.229686548767106,5.6648786803753515e-05,5.7047103127362665e-05,5.704708731175117e-05,0.0016312768775375204,0.000244629195808258,3.983163236091506e-07,9.5367431640625e-07,True,0,0
beijing_233_34001_native,native_T,S,0.001,0.016312767531687013,16.31276753168701,0.16318026195457028,0.1636321468575505,0.00045188490298023187,0.00041154932314581744,0.00041154932542334386,0.016312767473400942,2.5145024382819434e-05,4.0335579834414436e-05,9.5367431640625e-07,True,0,0
beijing_233_34001_native,native_T,D,0.001,0.016312767531687013,16.31276753168701,0.22962989998030225,0.23021961245104963,0.0005897124707473778,0.0005704710312736266,0.0005704710148148607,0.016312767473400942,2.5145024382819434e-05,1.9241439473751147e-05,9.5367431640625e-07,True,0,0
beijing_233_34001_native,eval_T,S,0.0001,0.0016312767531687013,16.31276753168701,0.16318026195457028,0.16320677823612972,2.651628155944663e-05,2.635348241642641e-05,2.635351124908633e-05,0.0016312768136087672,0.00024478769420107374,1.627991430202207e-07,9.5367431640625e-07,True,0,0
beijing_233_34001_native,eval_T,D,0.0001,0.0016312767531687013,16.31276753168701,0.22962989998030225,0.2297138322798794,8.393229957714965e-05,8.441023595154804e-05,8.441026914954854e-05,0.0016312768136087672,0.00024478769420107374,4.779363743983911e-07,9.5367431640625e-07,True,0,0
beijing_233_34001_native,eval_T,S,0.001,0.016312767531687013,16.31276753168701,0.16318026195457028,0.1634767927275734,0.00029653077300312303,0.0002635348241642641,0.0002635347858776455,0.016312767623521535,2.5117086510453014e-05,3.29959488388589e-05,9.5367431640625e-07,True,0,0
beijing_233_34001_native,eval_T,D,0.001,0.016312767531687013,16.31276753168701,0.22962989998030225,0.230480621148512,0.0008507211682097504,0.0008441023595154804,0.0008441023903634178,0.016312767623521535,2.5117086510453014e-05,6.6188086942699795e-06,9.5367431640625e-07,True,0,0
beijing_233_34001_native_anchor,native_T,S,0.0001,0.0016297352606118977,16.297352606118977,0.16344180887207296,0.1634688879323704,2.707906029744689e-05,2.6212561649386415e-05,2.6212540383666575e-05,0.001629735320515959,0.00024484690276602774,8.664986480604733e-07,9.5367431640625e-07,True,0,0
beijing_233_34001_native_anchor,native_T,D,0.0001,0.0016297352606118977,16.297352606118977,0.2154955079778003,0.21558248005542166,8.697207762137227e-05,8.578823292437091e-05,8.578817679625538e-05,0.001629735320515959,0.00024484690276602774,1.1838446970013563e-06,9.5367431640625e-07,True,0,0
beijing_233_34001_native_anchor,native_T,S,0.001,0.01629735260611898,16.297352606118977,0.16344180887207296,0.1637331388548181,0.0002913299827451421,0.0002621256164938642,0.00026212563593212205,0.016297352628483638,2.5131480563363473e-05,2.920436625127791e-05,9.5367431640625e-07,True,0,0
beijing_233_34001_native_anchor,native_T,D,0.001,0.01629735260611898,16.297352606118977,0.2154955079778003,0.21637349668361694,0.0008779887058166513,0.0008578823292437093,0.0008578822813417096,0.016297352628483638,2.5131480563363473e-05,2.0106376572942087e-05,9.5367431640625e-07,True,0,0
beijing_233_34001_native_anchor,eval_T,S,0.0001,0.0016297352606118977,16.297352606118977,0.16344180887207296,0.16345601319729236,1.4204325219396852e-05,1.3183877954275707e-05,1.318388422112714e-05,0.001629735339099866,0.00024513287387679906,1.0204472651211446e-06,9.5367431640625e-07,True,0,0
beijing_233_34001_native_anchor,eval_T,D,0.0001,0.0016297352606118977,16.297352606118977,0.2154955079778003,0.21560418837825257,0.00010868040045228233,0.0001077324895556959,0.0001077325058728205,0.001629735339099866,0.00024513287387679906,9.479108965864335e-07,9.5367431640625e-07,True,0,0
beijing_233_34001_native_anchor,eval_T,S,0.001,0.01629735260611898,16.297352606118977,0.16344180887207296,0.16359701836498441,0.00015520949291145114,0.0001318387795427571,0.00013183879119788242,0.01629735265685781,2.5173112836391622e-05,2.3370713368694047e-05,9.5367431640625e-07,True,0,0
beijing_233_34001_native_anchor,eval_T,D,0.001,0.01629735260611898,16.297352606118977,0.2154955079778003,0.21659375628145275,0.0010982483036524604,0.001077324895556959,0.0010773248775425744,0.01629735265685781,2.5173112836391622e-05,2.092340809550135e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native,native_T,S,0.0001,0.0016220964821441937,16.220964821441935,0.18868880754060519,0.1886199869446528,-6.882059595239576e-05,-6.914185212954331e-05,-6.914187458959325e-05,0.001622096472569323,0.00024338792377853256,3.212561771475552e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native,native_T,D,0.0001,0.0016220964821441937,16.220964821441935,0.19344372991646266,0.19332055750019062,-0.00012317241627204933,-0.00012269785032998726,-0.00012269783878678093,0.001622096472569323,0.00024338792377853256,4.745659420620765e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native,native_T,S,0.001,0.016220964821441936,16.220964821441935,0.18868880754060519,0.18800447524857097,-0.0006843322920342121,-0.0006914185212954331,-0.0006914184651008565,0.01622096469161564,2.5024025345363645e-05,7.0862292612210165e-06,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native,native_T,D,0.001,0.016220964821441936,16.220964821441935,0.19344372991646266,0.19222362690816178,-0.001220103008300888,-0.0012269785032998726,-0.0012269785105903017,0.01622096469161564,2.5024025345363645e-05,6.8754949989846634e-06,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native,eval_T,S,0.0001,0.0016220964821441937,16.220964821441935,0.18868880754060519,0.18860323235348067,-8.557518712451473e-05,-8.605102043706291e-05,-8.605105435479659e-05,0.0016220964432663411,0.00024382092028406597,4.758333125481814e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native,eval_T,D,0.0001,0.0016220964821441937,16.220964821441935,0.19344372991646266,0.19334188705567978,-0.0001018428607828803,-0.00010141136774871544,-0.00010141127820015118,0.0016220964432663411,0.00024382092028406597,4.3149303416485543e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native,eval_T,S,0.001,0.016220964821441936,16.220964821441935,0.18868880754060519,0.18783478465925593,-0.0008540228813492534,-0.0008605102043706291,-0.0008605102199878494,0.016220964778485582,2.504850846694842e-05,6.487323021375714e-06,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native,eval_T,D,0.001,0.016220964821441936,16.220964821441935,0.19344372991646266,0.1924304037985293,-0.0010133261179333664,-0.0010141136774871543,-0.0010141137353372638,0.016220964778485582,2.504850846694842e-05,7.875595537879931e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native_anchor,native_T,S,0.0001,0.0016208387781731302,16.2083877817313,0.17351383581308913,0.1734544420800739,-5.939373301522277e-05,-5.964023023977542e-05,-5.964020766863367e-05,0.0016208387890510486,0.0002441546275239145,2.46497224552646e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native_anchor,native_T,D,0.0001,0.0016208387781731302,16.2083877817313,0.19135376535777482,0.19125995307417842,-9.381228359639504e-05,-9.352954375662662e-05,-9.35295202481738e-05,0.0016208387890510486,0.0002441546275239145,2.8273983976842326e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native_anchor,native_T,S,0.001,0.0162083877817313,16.2083877817313,0.17351383581308913,0.1729025946440997,-0.0006112411689894182,-0.0005964023023977541,-0.0005964022841323991,0.016208387788344908,2.5092251209447974e-05,1.4838866591664079e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native_anchor,native_T,D,0.001,0.0162083877817313,16.2083877817313,0.19135376535777482,0.19041008233173576,-0.0009436830260390605,-0.0009352954375662659,-0.0009352953556232276,0.016208387788344908,2.5092251209447974e-05,8.387588472794582e-06,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native_anchor,eval_T,S,0.0001,0.0016208387781731302,16.2083877817313,0.17351383581308913,0.17344353593173414,-7.029988135498488e-05,-7.052031771278082e-05,-7.05203336423211e-05,0.0016208387648347666,0.00024395268607402149,2.2043635779593325e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native_anchor,eval_T,D,0.0001,0.0016208387781731302,16.2083877817313,0.19135376535777482,0.19127508132944315,-7.868402833166588e-05,-7.821056045950137e-05,-7.821061117768451e-05,0.0016208387648347666,0.00024395268607402149,4.734678721645075e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native_anchor,eval_T,S,0.001,0.0162083877817313,16.2083877817313,0.17351383581308913,0.17279225403312476,-0.0007215817799643698,-0.0007052031771278081,-0.0007052032320807545,0.016208387809396613,2.510534320632524e-05,1.6378602836561646e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34000_native_anchor,eval_T,D,0.001,0.0162083877817313,16.2083877817313,0.19135376535777482,0.1905614169197395,-0.0007923484380353285,-0.0007821056045950135,-0.0007821055807652585,0.016208387809396613,2.510534320632524e-05,1.024283344031496e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native,native_T,S,0.0001,0.0016230450028643668,16.230450028643666,0.1818693304126515,0.18183660534277882,-3.272506987267443e-05,-3.154189450548185e-05,-3.154190316071024e-05,0.0016230451542684238,0.0002424946850557975,1.1831753671925815e-06,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native,native_T,D,0.0001,0.0016230450028643668,16.230450028643666,0.18396096707648982,0.18387493634131166,-8.603073517815529e-05,-8.5987665369399e-05,-8.598768669903817e-05,0.0016230451542684238,0.0002424946850557975,4.306980875629562e-08,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native,native_T,S,0.001,0.016230450028643668,16.230450028643666,0.1818693304126515,0.18150703029121693,-0.0003623001214345667,-0.00031541894505481845,-0.00031541898879383764,0.016230450013090706,2.4963931862078205e-05,4.688117637974824e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native,native_T,D,0.001,0.016230450028643668,16.230450028643666,0.18396096707648982,0.1831464824717822,-0.0008144846047076215,-0.00085987665369399,-0.0008598766784027376,0.016230450013090706,2.4963931862078205e-05,4.539204898636846e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native,eval_T,S,0.0001,0.0016230450028643668,16.230450028643666,0.1818693304126515,0.1818248422847349,-4.448812791660317e-05,-4.309414397145203e-05,-4.3094202361415064e-05,0.001623044917078035,0.00024268089388154254,1.393983945151144e-06,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native,eval_T,D,0.0001,0.0016230450028643668,16.230450028643666,0.18396096707648982,0.18388264679830243,-7.832027818738263e-05,-7.83428301242647e-05,-7.834287027142834e-05,0.001623044917078035,0.00024268089388154254,2.2551936882070182e-08,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native,eval_T,S,0.001,0.016230450028643668,16.230450028643666,0.1818693304126515,0.18138213314105306,-0.00048719727159843296,-0.0004309414397145203,-0.00043094141419622886,0.016230450029628526,2.498155310146441e-05,5.6255831883912676e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native,eval_T,D,0.001,0.016230450028643668,16.230450028643666,0.18396096707648982,0.18323195161098474,-0.0007290154655050785,-0.0007834283012426469,-0.0007834282829934469,0.016230450029628526,2.498155310146441e-05,5.4412835737568444e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native_anchor,native_T,S,0.0001,0.00162185585602405,16.2185585602405,0.16920595892484008,0.16918838285070573,-1.757607413435669e-05,-1.701893240037197e-05,-1.7018965508613678e-05,0.0016218559912813725,0.00024383570218857752,5.571417339847188e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native_anchor,native_T,D,0.0001,0.00162185585602405,16.2185585602405,0.1890281023522701,0.1888983174915384,-0.00012978486073170203,-0.00013011712355066594,-0.00013011711895846004,0.0016218559912813725,0.00024383570218857752,3.32262818963908e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native_anchor,native_T,S,0.001,0.0162185585602405,16.2185585602405,0.16920595892484008,0.16899862667486915,-0.00020733224997093735,-0.00017018932400371972,-0.00017018938314376772,0.01621855858168349,2.5001563701321535e-05,3.7142925967217634e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native_anchor,native_T,D,0.001,0.0162185585602405,16.2185585602405,0.1890281023522701,0.18778355158607984,-0.001244550766190261,-0.0013011712355066594,-0.0013011712449148378,0.01621855858168349,2.5001563701321535e-05,5.662046931639831e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native_anchor,eval_T,S,0.0001,0.00162185585602405,16.2185585602405,0.16920595892484008,0.16917444310982246,-3.151581501761869e-05,-3.0867350691520495e-05,-3.0867375198930316e-05,0.0016218558372893199,0.00024334557725798548,6.484643260981917e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native_anchor,eval_T,D,0.0001,0.00162185585602405,16.2185585602405,0.1890281023522701,0.18891414215138444,-0.0001139602008856655,-0.00011430832718541319,-0.00011430831964856093,0.0016218558372893199,0.00024334557725798548,3.481262997476962e-07,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native_anchor,eval_T,S,0.001,0.0162185585602405,16.2185585602405,0.16920595892484008,0.16885442537134995,-0.0003515335534901298,-0.000308673506915205,-0.0003086734599898293,0.016218558540562655,2.5067647805041372e-05,4.286004657492483e-05,9.5367431640625e-07,True,0,0
ettm2_later_233_34001_native_anchor,eval_T,D,0.001,0.0162185585602405,16.2185585602405,0.1890281023522701,0.18794123500100612,-0.0010868673512639815,-0.001143083271854132,-0.0011430832710536921,0.016218558540562655,2.5067647805041372e-05,5.621592059015042e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native,native_T,S,0.0001,0.0016233758077748267,16.233758077748266,0.10581908011271679,0.10580586912267873,-1.3210990038065029e-05,-1.35469398799383e-05,-1.354694388202654e-05,0.0016233758682333854,0.00024206116252217374,3.359498418732701e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native,native_T,D,0.0001,0.0016233758077748267,16.233758077748266,0.11826425511234649,0.118322558443464,5.8303331117504076e-05,5.8212850718386155e-05,5.8212853244843274e-05,0.0016233758682333854,0.00024206116252217374,9.04803991179205e-08,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native,native_T,S,0.001,0.016233758077748267,16.233758077748266,0.10581908011271679,0.10573740482608392,-8.167528663287349e-05,-0.000135469398799383,-0.00013546940219082393,0.01623375820151136,2.493444968950728e-05,5.37941121665095e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native,native_T,D,0.001,0.016233758077748267,16.233758077748266,0.11826425511234649,0.11888143897553897,0.0006171838631924831,0.0005821285071838615,0.0005821285087313758,0.01623375820151136,2.493444968950728e-05,3.5055356008621545e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native,eval_T,S,0.0001,0.0016233758077748267,16.233758077748266,0.10581908011271679,0.10580858403811114,-1.0496074605653716e-05,-1.0809068000846174e-05,-1.0809063799615131e-05,0.0016233758671118904,0.00024208052676291452,3.129933951924587e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native,eval_T,D,0.0001,0.0016233758077748267,16.233758077748266,0.11826425511234649,0.11832440690801929,6.0151795672799824e-05,6.00718312604197e-05,6.0071834332071924e-05,0.0016233758671118904,0.00024208052676291452,7.996441238012568e-08,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native,eval_T,S,0.001,0.016233758077748267,16.233758077748266,0.10581908011271679,0.10576270928334464,-5.637082937215432e-05,-0.00010809068000846173,-0.0001080906870674327,0.016233758174924475,2.498491918580255e-05,5.1719850636307416e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native,eval_T,D,0.001,0.016233758077748267,16.233758077748266,0.11826425511234649,0.11890038356355508,0.0006361284512085841,0.000600718312604197,0.0006007183178219065,0.016233758174924475,2.498491918580255e-05,3.5410138604387124e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native_anchor,native_T,S,0.0001,0.001621164843301876,16.21164843301876,0.10679238429123945,0.1067828013925049,-9.582898734553091e-06,-9.786412479798346e-06,-9.786413781481974e-06,0.0016211649015318646,0.00024356172258440227,2.0351374524525503e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native_anchor,native_T,D,0.0001,0.001621164843301876,16.21164843301876,0.11782649478998344,0.1178663771642407,3.988237425725516e-05,3.9782822751429085e-05,3.978281922468255e-05,0.0016211649015318646,0.00024356172258440227,9.955150582607441e-08,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native_anchor,native_T,S,0.001,0.01621164843301876,16.21164843301876,0.10679238429123945,0.10671571444203615,-7.666984920330633e-05,-9.786412479798344e-05,-9.786412775223504e-05,0.016211648488064903,2.5015435652150012e-05,2.1194275594677112e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native_anchor,native_T,D,0.001,0.01621164843301876,16.21164843301876,0.11782649478998344,0.11824056937164755,0.00041407458166410616,0.0003978282275142908,0.0003978282252374329,0.016211648488064903,2.5015435652150012e-05,1.6246354149815356e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native_anchor,eval_T,S,0.0001,0.001621164843301876,16.21164843301876,0.10679238429123945,0.10678265804277004,-9.726248469413279e-06,-9.928840474899102e-06,-9.92884331424239e-06,0.0016211647753128077,0.00024345555703131225,2.025920054858226e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native_anchor,eval_T,D,0.0001,0.001621164843301876,16.21164843301876,0.11782649478998344,0.11786569250318477,3.919771320132215e-05,3.910838678524754e-05,3.9108390562438746e-05,0.0016211647753128077,0.00024345555703131225,8.932641607460861e-08,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native_anchor,eval_T,S,0.001,0.01621164843301876,16.21164843301876,0.10679238429123945,0.10671444538733085,-7.793890390860037e-05,-9.9288404748991e-05,-9.928840930907845e-05,0.01621164836378982,2.5060155397659815e-05,2.1349500840390633e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34000_native_anchor,eval_T,D,0.001,0.01621164843301876,16.21164843301876,0.11782649478998344,0.11823387292368243,0.00040737813369898235,0.0003910838678524754,0.0003910838684046989,0.01621164836378982,2.5060155397659815e-05,1.629426584650695e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native,native_T,S,0.0001,0.0016251722250890744,16.251722250890744,0.10766141809120149,0.10758914616926907,-7.227192193241805e-05,-7.334396694317307e-05,-7.334397635007229e-05,0.0016251723415376825,0.0002410831383330771,1.0720450107550169e-06,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native,native_T,D,0.0001,0.0016251722250890744,16.251722250890744,0.11612414304204241,0.11618354445927452,5.9401417232110565e-05,5.893279177377276e-05,5.8932789028433726e-05,0.0016251723415376825,0.0002410831383330771,4.686254583378076e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native,native_T,S,0.001,0.016251722250890745,16.251722250890744,0.10766141809120149,0.10704241026759846,-0.0006190078236030239,-0.0007334396694317307,-0.0007334396629160515,0.01625172218059738,2.494885592257319e-05,0.00011443184582870679,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native,native_T,D,0.001,0.016251722250890745,16.251722250890744,0.11612414304204241,0.11675971633637651,0.0006355732943340991,0.0005893279177377277,0.0005893279079955021,0.01625172218059738,2.494885592257319e-05,4.624537659637148e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native,eval_T,S,0.0001,0.0016251722250890744,16.251722250890744,0.10766141809120149,0.10759075624079303,-7.066185040845163e-05,-7.182406115182023e-05,-7.182406075885018e-05,0.0016251722367984307,0.00024106446117495717,1.1622107433685976e-06,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native,eval_T,D,0.0001,0.0016251722250890744,16.251722250890744,0.11612414304204241,0.1161829256131058,5.878257106338436e-05,5.8292568087430176e-05,5.829257120053459e-05,0.0016251722367984307,0.00024106446117495717,4.900029759541833e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native,eval_T,S,0.001,0.016251722250890745,16.251722250890744,0.10766141809120149,0.10704981300445993,-0.0006116050867415596,-0.0007182406115182024,-0.000718240600135821,0.016251722217162777,2.4934624941277346e-05,0.00010663552477664282,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native,eval_T,D,0.001,0.016251722250890745,16.251722250890744,0.11612414304204241,0.11675343884268344,0.0006292958006410276,0.0005829256808743018,0.0005829256803877786,0.016251722217162777,2.4934624941277346e-05,4.637011976672584e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native_anchor,native_T,S,0.0001,0.0016225657053827941,16.22565705382794,0.10729236367598917,0.10727172160313946,-2.0642072849713644e-05,-2.080595999060393e-05,-2.0805965327741714e-05,0.0016225657326353145,0.00024384086378914375,1.6388714089028475e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native_anchor,native_T,D,0.0001,0.0016225657053827941,16.22565705382794,0.11737922736375483,0.11742799363113215,4.876626737732037e-05,4.864162631523635e-05,4.8641628322525855e-05,0.0016225657326353145,0.00024384086378914375,1.2464106208401945e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native_anchor,native_T,S,0.001,0.016225657053827943,16.22565705382794,0.10729236367598917,0.10711671099524772,-0.0001756526807414477,-0.00020805959990603934,-0.00020805960779914572,0.016225657116755082,2.5065319376842685e-05,3.240691916459165e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native_anchor,native_T,D,0.001,0.016225657053827943,16.22565705382794,0.11737922736375483,0.1178912369060326,0.0005120095422777721,0.00048641626315236355,0.00048641626910221614,0.016225657116755082,2.5065319376842685e-05,2.559327912540852e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native_anchor,eval_T,S,0.0001,0.0016225657053827941,16.22565705382794,0.10729236367598917,0.10727082639766981,-2.15372783193557e-05,-2.1645116759647466e-05,-2.1645115686621412e-05,0.0016225657301337639,0.00024345077035637565,1.0783844029176447e-07,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native_anchor,eval_T,D,0.0001,0.0016225657053827941,16.22565705382794,0.11737922736375483,0.11742590052791976,4.6673164164928727e-05,4.6577987678235433e-05,4.657798294947721e-05,0.0016225657301337639,0.00024345077035637565,9.517648669329307e-08,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native_anchor,eval_T,S,0.001,0.016225657053827943,16.22565705382794,0.10729236367598917,0.10710570095241288,-0.00018666272357628633,-0.00021645116759647467,-0.00021645117022121838,0.01622565703656098,2.5058357073875574e-05,2.978844402018834e-05,9.5367431640625e-07,True,0,0
electricity_new_233_34001_native_anchor,eval_T,D,0.001,0.016225657053827943,16.22565705382794,0.11737922736375483,0.11786981324959865,0.0004905858858438167,0.00046577987678235433,0.00046577988151790206,0.01622565703656098,2.5058357073875574e-05,2.4806009061462348e-05,9.5367431640625e-07,True,0,0
