run,arm,seed,series_index,series_id,pinball,nmae,nmse,coverage80,width80,raw_crossing,raw_mae,nrmse
Q_FP_92202,Q_FP,92202,5,electricity_col_316,0.16871524781467181,0.20088806140027476,0.10946550030699623,0.7866808602771362,0.5617747113639544,0.0003788972286374134,53.4339619137123,0.33085570919510554
Q_FP_92202,Q_FP,92202,6,electricity_col_4,0.26156030134206676,0.33315673812177127,0.2091829925055063,0.7846961605080831,1.0191598508533193,0.0,21.723153836319682,0.45736527251804576
Q_FP_92202,Q_FP,92202,7,electricity_col_248,0.18282807666437628,0.23125866988256136,0.12424245559124132,0.7933927540415704,0.6988050095281882,2.2553406466512703e-05,56.27476532795137,0.35248043291967474
Q_FP_92202,Q_FP,92202,8,electricity_col_95,0.15079713927357163,0.18656887826449145,0.09275039531996673,0.7956661374133949,0.5534638045365455,0.002036572603926097,105.45799444399034,0.3045494956816818
Q_FP_92202,Q_FP,92202,9,electricity_col_207,0.14419639519763816,0.18128862353751207,0.0752692123229757,0.7994551096997691,0.5462199073082336,3.8340790993071595e-05,19.18210640294998,0.27435235067878627
Q_FP_92202,Q_FP,92202,10,electricity_col_40,0.15789155310303157,0.20154008368211723,0.07569720866402585,0.7933386258660509,0.6484453506628362,3.1574769053117785e-05,226.71798315114293,0.275131257155609
Q_FP_92202,Q_FP,92202,11,electricity_col_157,0.22193509279703913,0.2766086260299149,0.18121047373857302,0.7844074769053118,0.7881087025179101,4.51068129330254e-06,88.27356499282097,0.42568823537722184
Q_FP_92202,Q_FP,92202,12,electricity_col_234,0.11929143901701472,0.1507719229123636,0.043365753025279306,0.7969291281755196,0.48762573486709987,2.9319428406466513e-05,16.52134773087006,0.20824445496886418
Q_FP_92202,Q_FP,92202,13,electricity_col_200,0.16458193832293003,0.2006970331718571,0.11684020511639374,0.8111107101616628,0.5948900140622594,5.638351616628175e-05,42.946348180396456,0.34181896541355594
Q_FP_92202,Q_FP,92202,14,electricity_col_206,0.10374866536144954,0.13000243825159327,0.039741415512203636,0.7958646073903002,0.4047860391394845,2.7064087759815244e-05,27.976475674340687,0.19935249060948207
Q_FP_92202,Q_FP,92202,15,electricity_col_142,0.14152334013443565,0.17666182357533908,0.0668282276090489,0.8025404157043879,0.5657428916240179,1.5787384526558892e-05,18.74993196535881,0.258511561847916
Q_STD_92201,Q_STD,92201,0,electricity_col_148,0.16769540171924902,0.21077052452966966,0.09507216939509071,0.7532296478060047,0.5973892972815966,0.027355026703233257,95.81574644612935,0.3083377521405556
Q_STD_92201,Q_STD,92201,1,electricity_col_41,0.16929398807511198,0.2141683799361662,0.09630810268390343,0.7918591224018475,0.6650096860285597,0.02942317407621247,50.2915398898356,0.31033546797603306
Q_STD_92201,Q_STD,92201,2,electricity_col_176,0.1307702707396496,0.1629900434240638,0.06496227159149624,0.7761439087759815,0.48655911414973607,0.07426836749422633,51.234860320014164,0.2548769734430638
Q_STD_92201,Q_STD,92201,3,electricity_col_135,0.12920552798092944,0.1615808433722025,0.055861016137742796,0.8031719110854504,0.515324335824031,0.04542481596420323,237.80021097918856,0.23634935188771472
Q_STD_92201,Q_STD,92201,4,electricity_col_60,0.2036755062486795,0.2596556857723695,0.1302402505136902,0.8059504907621247,0.8389015714801489,0.009377706408775981,44.631663085682014,0.36088814127606106
Q_STD_92201,Q_STD,92201,5,electricity_col_316,0.16934164793807988,0.20206516729864615,0.10970801935114421,0.7796802829099307,0.5609550369019163,0.04682087182448037,53.747058826010445,0.33122200915872757
Q_STD_92201,Q_STD,92201,6,electricity_col_4,0.26215837653979196,0.33370577245110694,0.2108079131991524,0.7796802829099307,1.0122772582435577,0.0011141382794457274,21.75895307383416,0.4591382288583171
Q_STD_92201,Q_STD,92201,7,electricity_col_248,0.18502197368843415,0.23392117978361776,0.12675654923763838,0.7698109122401847,0.6791634387144152,0.027977500721709007,56.92266371784254,0.3560288601190055
Q_STD_92201,Q_STD,92201,8,electricity_col_95,0.15277216271377714,0.188288380342184,0.09385888662035229,0.7912456697459584,0.558199591122943,0.09802838120669746,106.42994240359951,0.3063639773543102
Q_STD_92201,Q_STD,92201,9,electricity_col_207,0.14563074269094128,0.18300188495537892,0.07644841690919353,0.777208429561201,0.5347992846173507,0.041338138712471134,19.36338618858857,0.27649306846500427
Q_STD_92201,Q_STD,92201,10,electricity_col_40,0.15878738081541013,0.202344119771591,0.07625969568476536,0.7820438799076213,0.6430840186336698,0.02647544385103926,227.62246546183667,0.27615158099269566
Q_STD_92201,Q_STD,92201,11,electricity_col_157,0.22313249682826908,0.27732096862118105,0.18254010861868328,0.765372401847575,0.7769458445613197,0.0379934685334873,88.50089347830546,0.4272471282743551
Q_STD_92201,Q_STD,92201,12,electricity_col_234,0.12026539571743008,0.1516950424164467,0.04395530536458361,0.7748628752886836,0.47785572390188114,0.061988037673210164,16.62250169925822,0.20965520590861467
Q_STD_92201,Q_STD,92201,13,electricity_col_200,0.1653193769317285,0.2014386239052767,0.11800254140521782,0.7989679561200924,0.5910268475086232,0.04491961965935335,43.10503818862157,0.34351497988474655
Q_STD_92201,Q_STD,92201,14,electricity_col_206,0.10541025329836314,0.13244633049122428,0.040525509867191375,0.783992494226328,0.4052296834642256,0.07302116411662818,28.502400362464076,0.2013094877724132
Q_STD_92201,Q_STD,92201,15,electricity_col_142,0.14307993743772662,0.17859601321456525,0.06757689052617259,0.7845879041570438,0.5608001240048759,0.057513441830254045,18.95521640887712,0.25995555490539646
Q_STD_92202,Q_STD,92202,0,electricity_col_148,0.16657575981660447,0.20954863264586493,0.09396844560466347,0.7568201501154734,0.6017470860234114,0.029429940098152425,95.26027749151886,0.30654273047107716
Q_STD_92202,Q_STD,92202,1,electricity_col_41,0.16872469472978055,0.21348620979771976,0.0953940702115812,0.7907224307159353,0.6684927209780468,0.03144846997690531,50.13135103871035,0.3088593048810108
Q_STD_92202,Q_STD,92202,2,electricity_col_176,0.13004774610896902,0.16187705457703405,0.06422239329574932,0.785544168591224,0.4945372197339759,0.07491565025981524,50.88499951307548,0.2534213749780182
Q_STD_92202,Q_STD,92202,3,electricity_col_135,0.12905956699590326,0.16110029128920517,0.055546255260215734,0.8046514145496536,0.5183785338208328,0.04712759815242494,237.09297747094416,0.2356825306640603
Q_STD_92202,Q_STD,92202,4,electricity_col_60,0.20309322517398418,0.2589258067157446,0.12893081048266258,0.8052648672055427,0.8390333466087831,0.010083628031177828,44.5062057283679,0.35906936722959615
Q_STD_92202,Q_STD,92202,5,electricity_col_316,0.16951817563021132,0.20233065246314727,0.10916090657371641,0.780564376443418,0.5654451960254253,0.04638784642032333,53.817674889850835,0.3303950764973903
Q_STD_92202,Q_STD,92202,6,electricity_col_4,0.26136139892095095,0.3327643450101677,0.2093824863722859,0.7826573325635104,1.0186318375388232,0.0012336713337182449,21.69756823365187,0.45758331085419396
Q_STD_92202,Q_STD,92202,7,electricity_col_248,0.18434615170854396,0.23306327157132428,0.12525014977467103,0.7730586027713626,0.6856421621109822,0.029432195438799075,56.71389929251638,0.3539069789855394
Q_STD_92202,Q_STD,92202,8,electricity_col_95,0.1520078188906499,0.1874327948911983,0.09302353834055943,0.7991664260969977,0.5666752288095633,0.09762693057159354,105.94632302090423,0.30499760382757013
Q_STD_92202,Q_STD,92202,9,electricity_col_207,0.14500590135962083,0.18230286531877699,0.07583103446725957,0.7810334872979214,0.5385774155134795,0.044457274826789836,19.28942308607608,0.27537435332154586
Q_STD_92202,Q_STD,92202,10,electricity_col_40,0.15837261734354974,0.2017715136041294,0.07564672711619737,0.7824588625866051,0.6463388609736602,0.028861594255196306,226.97832503550046,0.2750395010106682
Q_STD_92202,Q_STD,92202,11,electricity_col_157,0.2226963944512237,0.27703216877347797,0.18082867614313128,0.7636583429561201,0.7786346459185977,0.038629474595842955,88.40872935279688,0.4252395514802583
Q_STD_92202,Q_STD,92202,12,electricity_col_234,0.12028844819195296,0.15143425578507866,0.04369203925463162,0.7794818129330254,0.48449552918477273,0.06462678622979215,16.593925114592007,0.20902640803169256
Q_STD_92202,Q_STD,92202,13,electricity_col_200,0.16524201102823713,0.20131843074013647,0.11713249846783967,0.8029373556581986,0.5989358400516295,0.04638108039838337,43.07931853827373,0.34224625413266346
Q_STD_92202,Q_STD,92202,14,electricity_col_206,0.10450066462232807,0.13074501358110394,0.0398228024154145,0.7909569861431871,0.41133809380047887,0.07565089131062355,28.136277605149267,0.19955651433970903
Q_STD_92202,Q_STD,92202,15,electricity_col_142,0.14273316766215455,0.17766557398396496,0.06739364737535557,0.7907043879907621,0.5668734550343425,0.062303785363741336,18.8564646133925,0.25960286472871513
Q_LOFTQ_92201,Q_LOFTQ,92201,0,electricity_col_148,0.16752777021724552,0.210579057325672,0.09489124715635984,0.7577403290993071,0.6014470807138005,0.02925853420900693,95.72870594029064,0.3080442292209998
Q_LOFTQ_92201,Q_LOFTQ,92201,1,electricity_col_41,0.16938012410759118,0.21418098646336778,0.09627805577232541,0.7866447748267898,0.6563458752333108,0.03200553911662818,50.29450018521545,0.31028705382649374
Q_LOFTQ_92201,Q_LOFTQ,92201,2,electricity_col_176,0.1307146213374889,0.16263629220846015,0.06479832222162239,0.7752959006928406,0.47849269705917324,0.08614048065819861,51.12366092562951,0.25455514573785853
Q_LOFTQ_92201,Q_LOFTQ,92201,3,electricity_col_135,0.1292025969983733,0.16147467540592758,0.055916324462699576,0.801511980369515,0.5125555128675774,0.05128644630484989,237.6439624768757,0.23646632839095627
Q_LOFTQ_92201,Q_LOFTQ,92201,4,electricity_col_60,0.20328960690641676,0.2592808149321012,0.1300251784712083,0.801854792147806,0.8274406964454238,0.009803965790993071,44.56722733495417,0.36059004211321244
Q_LOFTQ_92201,Q_LOFTQ,92201,5,electricity_col_316,0.16918826766239595,0.20171252488308988,0.10909753561244026,0.7715610565819861,0.5471406673506632,0.057233779590069284,53.65325991496203,0.3302991607807084
Q_LOFTQ_92201,Q_LOFTQ,92201,6,electricity_col_4,0.26198120466347286,0.3335371606817394,0.21028615334993608,0.7762521651270208,1.0041909928454036,0.0012223946304849883,21.747958911070924,0.45856968210942173
Q_LOFTQ_92201,Q_LOFTQ,92201,7,electricity_col_248,0.18437573337844665,0.23307070018787676,0.12545085070463832,0.7725534064665127,0.6762181384384353,0.031288340790993074,56.71570698108189,0.35419041588478695
Q_LOFTQ_92201,Q_LOFTQ,92201,8,electricity_col_95,0.1528278922020769,0.1883410408897029,0.0936374682930303,0.780474162817552,0.5417338188103514,0.11228213409353349,106.45970876002147,0.30600239916221295
Q_LOFTQ_92201,Q_LOFTQ,92201,9,electricity_col_207,0.145449194639406,0.18268833529296571,0.07602921421592451,0.7769919168591224,0.5313394043309982,0.04659533775981524,19.330209572926403,0.27573395550045066
Q_LOFTQ_92201,Q_LOFTQ,92201,10,electricity_col_40,0.1588146155464691,0.20250852823664997,0.07629382630091885,0.7770640877598153,0.6335452379185449,0.028859338914549653,227.80741306595658,0.27621337096693716
Q_LOFTQ_92201,Q_LOFTQ,92201,11,electricity_col_157,0.22296933303639413,0.2769395924554345,0.18163408082292748,0.7654084872979214,0.7697031108113541,0.042014740906466515,88.37918565510051,0.42618550048415244
Q_LOFTQ_92201,Q_LOFTQ,92201,12,electricity_col_234,0.12017712859533237,0.15150666539863877,0.043762636138456504,0.7723008083140878,0.4719611070077518,0.07148978781755197,16.60185964498454,0.20919521060114282
Q_LOFTQ_92201,Q_LOFTQ,92201,13,electricity_col_200,0.16534472221410512,0.20139852571928837,0.11774389604643261,0.7967126154734411,0.5834935921891018,0.04973702728060046,43.09645773962519,0.34313830454560534
Q_LOFTQ_92201,Q_LOFTQ,92201,14,electricity_col_206,0.10509921362346422,0.1319233659247905,0.040293363885358535,0.7799148383371824,0.3981889202903444,0.086034479647806,28.3898585850317,0.20073206989755907
Q_LOFTQ_92201,Q_LOFTQ,92201,15,electricity_col_142,0.14298589918102328,0.1783554491499512,0.06738526876058806,0.7820799653579676,0.5552928472262706,0.06483427756928406,18.92968423812549,0.2595867268574957
Q_LOFTQ_92202,Q_LOFTQ,92202,0,electricity_col_148,0.16655698595826968,0.20957186124515353,0.09398709437331573,0.7628644630484989,0.6069131292266058,0.030052414116628175,95.27083715390388,0.3065731468562042
Q_LOFTQ_92202,Q_LOFTQ,92202,1,electricity_col_41,0.16882530336199797,0.21357184078878022,0.0953869788065121,0.7898744226327945,0.6649051256743445,0.03328431726327945,50.151459116308025,0.30884782467505273
Q_LOFTQ_92202,Q_LOFTQ,92202,2,electricity_col_176,0.1302262780316887,0.1619992823699473,0.0643072512962759,0.785020929561201,0.49003731489729613,0.08575932808891455,50.92342102500088,0.25358874441953433
Q_LOFTQ_92202,Q_LOFTQ,92202,3,electricity_col_135,0.12908143540518893,0.16115631387045104,0.05575205912454637,0.807429994226328,0.5198985576984807,0.05212317768475751,237.17542648755926,0.2361187394607772
Q_LOFTQ_92202,Q_LOFTQ,92202,4,electricity_col_60,0.20274659136641118,0.258554777506117,0.12866883555169198,0.8050483545034642,0.834121707264234,0.010478312644341802,44.442430307353064,0.35870438462847365
Q_LOFTQ_92202,Q_LOFTQ,92202,5,electricity_col_316,0.16925257677855565,0.20191556596749957,0.10843750484364867,0.7763062933025404,0.556737281009527,0.05537763423787529,53.707266556748614,0.32929850416248274
Q_LOFTQ_92202,Q_LOFTQ,92202,6,electricity_col_4,0.2611726479299357,0.3324924296039753,0.20872003159459165,0.7806185046189377,1.0139285518256729,0.0013261403002309468,21.679838259968967,0.45685887492155786
Q_LOFTQ_92202,Q_LOFTQ,92202,7,electricity_col_248,0.18415100535933218,0.23285719758233642,0.1246929788616693,0.7775873267898383,0.6862028505604991,0.03202583718244804,56.663752997995246,0.35311893019444496
Q_LOFTQ_92202,Q_LOFTQ,92202,8,electricity_col_95,0.15210932992667905,0.18752158845867026,0.09292964695692026,0.790090935334873,0.5525639036027471,0.11217613308314088,105.99651355446073,0.3048436434582822
Q_LOFTQ_92202,Q_LOFTQ,92202,9,electricity_col_207,0.14488675637713186,0.18201847613363167,0.07551050643147827,0.7843713914549654,0.5380357299068684,0.0467825310334873,19.25933193362062,0.2747917510251687
Q_LOFTQ_92202,Q_LOFTQ,92202,10,electricity_col_40,0.15843482535209363,0.20183133165946904,0.07573159090956305,0.780726760969977,0.6410712721112102,0.030496716224018477,227.04561601114602,0.2751937334125962
Q_LOFTQ_92202,Q_LOFTQ,92202,11,electricity_col_157,0.22281567930011792,0.27711213420981845,0.18085108462699684,0.7680427251732102,0.7784517724673593,0.042707130484988455,88.43424856470033,0.4252658987351288
Q_LOFTQ_92202,Q_LOFTQ,92202,12,electricity_col_234,0.12046910147996073,0.15170561835825552,0.043761973821736945,0.7791209584295612,0.48094092228648416,0.0720897084295612,16.623660594156103,0.20919362758396096
Q_LOFTQ_92202,Q_LOFTQ,92202,13,electricity_col_200,0.1652988164833131,0.20137577548944038,0.1171019002221207,0.8017645785219399,0.5931860738486775,0.049509237875288686,43.09158950975255,0.34220154912291195
Q_LOFTQ_92202,Q_LOFTQ,92202,14,electricity_col_206,0.10441820645802025,0.13068118555670627,0.03981027018920804,0.7914982678983834,0.4076500935655419,0.08548643187066975,28.12254183837503,0.19952511167571876
Q_LOFTQ_92202,Q_LOFTQ,92202,15,electricity_col_142,0.1427478644784564,0.1777470557315434,0.06733965430360604,0.7888640300230947,0.5615252677010071,0.0653372185334873,18.86511264607207,0.25949885222020935
Q_QERA_92201,Q_QERA,92201,0,electricity_col_148,0.16733384876396315,0.2107124963170316,0.09495263260879223,0.7605730369515011,0.6019526709822332,0.016127940964203235,95.78936696768358,0.30814385051269844
Q_QERA_92201,Q_QERA,92201,1,electricity_col_41,0.16925624191800626,0.21418428055338176,0.09629894029062508,0.7911374133949192,0.6632863463756813,0.021903868360277138,50.2952737114446,0.3103207055460932
Q_QERA_92201,Q_QERA,92201,2,electricity_col_176,0.1303730160199446,0.16272909557995247,0.06477917234734112,0.7756567551963048,0.4794730595687345,0.055988831553117784,51.152833062011155,0.25451752856599313
Q_QERA_92201,Q_QERA,92201,3,electricity_col_135,0.1290340568692261,0.1614079833885749,0.05591645417612254,0.8060948325635104,0.5147612152502646,0.029610367349884526,237.5458111399591,0.2364666026654135
Q_QERA_92201,Q_QERA,92201,4,electricity_col_60,0.20327602280712032,0.2592390859962012,0.12997657719537395,0.8074841224018475,0.8377281349263345,0.008243270063510392,44.5600546369927,0.3605226444973657
Q_QERA_92201,Q_QERA,92201,5,electricity_col_316,0.16890892253750237,0.20141778883975414,0.10891709259926056,0.7708393475750578,0.5463477083238825,0.04262819356235566,53.574863446777464,0.33002589686153505
Q_QERA_92201,Q_QERA,92201,6,electricity_col_4,0.2616478828324332,0.3330961943311515,0.2099999852871917,0.7795900692840647,1.0084345954713057,0.0006044312933025405,21.71920613865379,0.4582575534425938
Q_QERA_92201,Q_QERA,92201,7,electricity_col_248,0.18432717508627863,0.23314955239237434,0.12554099333119864,0.7732390300230947,0.6781823133502806,0.01809459800808314,56.73489497219993,0.354317644679458
Q_QERA_92201,Q_QERA,92201,8,electricity_col_95,0.1523899745360002,0.1880280956007146,0.09361282172995092,0.7757650115473441,0.5404209582809296,0.0918893439665127,106.28281654276418,0.30596212466570255
Q_QERA_92201,Q_QERA,92201,9,electricity_col_207,0.14527558261365195,0.18247920958875816,0.07597959824739614,0.7791390011547344,0.5323768556465288,0.030462886114318705,19.30808203159799,0.27564397009076064
Q_QERA_92201,Q_QERA,92201,10,electricity_col_40,0.1587222926980501,0.20239882242189727,0.07614161075282241,0.7833068706697459,0.641545637988104,0.02048525909353349,227.68400197766945,0.2759376936064053
Q_QERA_92201,Q_QERA,92201,11,electricity_col_157,0.22260710867441533,0.27702947323479105,0.18162876937075723,0.7697567840646651,0.7738733421344118,0.02596348152424942,88.40786913085479,0.4261792690532439
Q_QERA_92201,Q_QERA,92201,12,electricity_col_234,0.12002617815090151,0.15150167879595725,0.04380366852810036,0.7727879618937644,0.4733710834542114,0.048286843244803694,16.601313220986594,0.2092932596337024
Q_QERA_92201,Q_QERA,92201,13,electricity_col_200,0.1651153887789869,0.20115854777276998,0.11759121237799575,0.7964058891454965,0.5847116342838962,0.03246562860854504,43.045105827322736,0.34291575113720824
Q_QERA_92201,Q_QERA,92201,14,electricity_col_206,0.10509691316800808,0.1317432386168092,0.04025480052647942,0.7788503175519631,0.3981733623976494,0.05719092811778291,28.351095256298848,0.20063599010765595
Q_QERA_92201,Q_QERA,92201,15,electricity_col_142,0.14271134357623033,0.17825934427659632,0.06734360894871758,0.777984266743649,0.5550672983299247,0.04665623195727483,18.919484185842112,0.2595064718821432
Q_QERA_92202,Q_QERA,92202,0,electricity_col_148,0.16607076984567057,0.20934854536680333,0.09375462015468446,0.766310623556582,0.6064967906030312,0.017077439376443418,95.16931832139542,0.3061937624359524
Q_QERA_92202,Q_QERA,92202,1,electricity_col_41,0.16865109081486004,0.2134935503538001,0.0952623220057633,0.7957924364896074,0.6727669610956643,0.02380963120669746,50.13307476594321,0.3086459492780738
Q_QERA_92202,Q_QERA,92202,2,electricity_col_176,0.12974713371980426,0.16182187140838517,0.06421486541845145,0.7874927829099307,0.49161485917858494,0.05542499639145496,50.86765304283512,0.25340652205192243
Q_QERA_92202,Q_QERA,92202,3,electricity_col_135,0.12883868451938438,0.16102514208566324,0.05567307101400644,0.8117782909930716,0.5224178896546011,0.02955849451501155,236.98237960498273,0.23595141663911756
Q_QERA_92202,Q_QERA,92202,4,electricity_col_60,0.20273180535246565,0.25850213394250887,0.12844844987993004,0.8103348729792148,0.8463314249283652,0.008685316830254041,44.43338151726932,0.3583970561820089
Q_QERA_92202,Q_QERA,92202,5,electricity_col_316,0.1691197308455754,0.20190007323855383,0.10827766497821215,0.7765769341801386,0.5570408724637232,0.0404833646073903,53.703145665329544,0.32905571713345466
Q_QERA_92202,Q_QERA,92202,6,electricity_col_4,0.2606898091416494,0.33188726814157804,0.20817799261316455,0.7835955542725174,1.018994874037533,0.000667580831408776,21.640379308552994,0.45626526562205516
Q_QERA_92202,Q_QERA,92202,7,electricity_col_248,0.183935795118789,0.23283620235989258,0.12454760296906156,0.778507505773672,0.6879213195432873,0.018087831986143187,56.65864399509122,0.35291302465205443
Q_QERA_92202,Q_QERA,92202,8,electricity_col_95,0.15155878518921145,0.1871689846961952,0.0928104161572678,0.7879077655889145,0.5526247282938492,0.09144278651847575,105.79720439866838,0.30464802011053316
Q_QERA_92202,Q_QERA,92202,9,electricity_col_207,0.1444807488502375,0.1815732718727915,0.07534360163292626,0.7877634237875288,0.5397630920592553,0.029337471131639724,19.212224976019826,0.27448788977462424
Q_QERA_92202,Q_QERA,92202,10,electricity_col_40,0.1582484556131897,0.20158834724296343,0.07540980091462712,0.7870056293302541,0.6501792990383575,0.021935443129330254,226.77227615814562,0.2746084501879487
Q_QERA_92202,Q_QERA,92202,11,electricity_col_157,0.2223408501026977,0.27700362229242764,0.18049261487646584,0.7728962182448037,0.7823771796280747,0.026804723585450347,88.3996193706301,0.4248442242475068
Q_QERA_92202,Q_QERA,92202,12,electricity_col_234,0.12031005417114045,0.15183766969537466,0.04381924115289308,0.7808350173210161,0.4826394068239478,0.047860583862586605,16.63813056984344,0.20933045920957868
Q_QERA_92202,Q_QERA,92202,13,electricity_col_200,0.16511927113984426,0.20130725177210634,0.11687056555383503,0.8031538683602771,0.5949533455143964,0.031365022372979216,43.076926396019736,0.3418633726415204
Q_QERA_92202,Q_QERA,92202,14,electricity_col_206,0.10421315017390326,0.1302240205508655,0.039658868871065935,0.7918410796766744,0.4078983676592854,0.05615572676096998,28.024160101562394,0.19914534609441903
Q_QERA_92202,Q_QERA,92202,15,electricity_col_142,0.14240193149356464,0.17757631016077266,0.06734726290576026,0.7865184757505773,0.5627279019299608,0.04542481596420323,18.846990633231112,0.2595135119907252
Q_IO16_92201,Q_IO16,92201,0,electricity_col_148,0.16678044260261563,0.21003874046143906,0.09457388353398972,0.7626840357967667,0.6003602272816375,0.0,95.48307926274887,0.3075286710763563
Q_IO16_92201,Q_IO16,92201,1,electricity_col_41,0.1684416091512182,0.21350179204003242,0.09577192358270419,0.7975967090069284,0.6658384952831059,8.570294457274827e-05,50.135010098750264,0.30947039209382243
Q_IO16_92201,Q_IO16,92201,2,electricity_col_176,0.12946022631006185,0.16146014698321245,0.06427045694241973,0.7855622113163973,0.4829987722198154,0.00020072531755196304,50.75394732186756,0.2535161867463688
Q_IO16_92201,Q_IO16,92201,3,electricity_col_135,0.12820210417893146,0.1605525910538645,0.055559532283416896,0.8182556293302541,0.5215560405596247,0.0,236.28692132716367,0.2357106961582713
Q_IO16_92201,Q_IO16,92201,4,electricity_col_60,0.20270454275137098,0.2584447383572015,0.12935003312923754,0.8079893187066974,0.8332512417160689,6.766021939953811e-06,44.423515912291634,0.3596526562243598
Q_IO16_92201,Q_IO16,92201,5,electricity_col_316,0.1684575614091053,0.20080997541857698,0.10892215456101104,0.7767934468822171,0.5458984945688093,0.000667580831408776,53.41319192199178,0.33003356580961735
Q_IO16_92201,Q_IO16,92201,6,electricity_col_4,0.261234030872477,0.3325582418165667,0.20907866730752905,0.7796261547344111,1.0048548155044383,0.0,21.684129479850963,0.4572512080984905
Q_IO16_92201,Q_IO16,92201,7,electricity_col_248,0.18351125210222805,0.2321006807277222,0.1250635403159563,0.7828377598152425,0.6855550946970178,2.029806581986143e-05,56.47966126867034,0.3536432387533463
Q_IO16_92201,Q_IO16,92201,8,electricity_col_95,0.15102811315258213,0.18681532644825224,0.09298059385745723,0.7802396073903002,0.5404457625611766,0.003964888856812933,105.59729919532705,0.3049271943554022
