panel,kind,condition,arm,seed,nmae,mae,normalized_mse,pinball,crossing
electricity,shape,STEP12_D17,F0,0,0.501817537388361,33.98374904948459,0.6438670500091274,0.46298782696076735,0.000759124755859375
electricity,shape,STEP12_D17,FIX_C2_GC2,81551,0.31502181316451155,20.889104160836954,0.27855303966697736,0.2562783856860399,0.000194549560546875
electricity,shape,STEP12_D17,FIX_C2_GC2,81552,0.3085662856970167,20.529050959794798,0.268324552318193,0.2550143042219458,0.0004425048828125
electricity,shape,STEP12_D17,FIX_C2_GC2,81553,0.28414005252628616,18.8477410031875,0.23752504095192997,0.23188692123294677,9.5367431640625e-05
electricity,shape,STEP12_D17,FIX_C2_GC3,81551,0.29540500754436344,19.40656817401363,0.2559485998798664,0.24422400852905424,0.000179290771484375
electricity,shape,STEP12_D17,FIX_C2_GC3,81552,0.32192797712984833,21.485671708359146,0.28353062544866536,0.2649014181223517,0.000270843505859375
electricity,shape,STEP12_D17,FIX_C2_GC3,81553,0.2853785802961732,19.066225305350333,0.23624250341743264,0.23429549265537125,3.814697265625e-05
electricity,shape,STEP12_D17,FIX_C3_GC2,81551,0.2997151458016964,20.011858775095636,0.2668253271955137,0.24475827195057276,0.000152587890625
electricity,shape,STEP12_D17,FIX_C3_GC2,81552,0.30782210741362903,20.705247739701587,0.2699063241969229,0.255525427822744,2.6702880859375e-05
electricity,shape,STEP12_D17,FIX_C3_GC2,81553,0.28294213463591034,18.827623993604593,0.23794145963465854,0.23164020715256625,9.1552734375e-05
electricity,shape,STEP12_D17,FIX_C3_GC3,81551,0.29943224991193484,19.724470857428468,0.26200081061803115,0.24542427613640505,0.00018310546875
electricity,shape,STEP12_D17,FIX_C3_GC3,81552,0.3010858627054494,20.02149112555604,0.2615149597043854,0.24886239360924767,0.00016021728515625
electricity,shape,STEP12_D17,FIX_C3_GC3,81553,0.2793493507593787,18.623769057766918,0.23142221192495502,0.22907610362213526,7.62939453125e-05
electricity,shape,STEP12_D17,M_MEAN,81551,0.3076009505071613,20.415737329504417,0.27288051031760774,0.251517325672658,0.000194549560546875
electricity,shape,STEP12_D17,M_MEAN,81552,0.3048407839777787,20.278725241665917,0.26440155130417387,0.2522156501210809,0.000461578369140625
electricity,shape,STEP12_D17,M_MEAN,81553,0.28390206619984554,18.81353924776713,0.23739691404597402,0.23166759933742845,0.00011444091796875
electricity,shape,STEP12_D17,M_RECENCY,81551,0.29858271931307795,19.68460254038432,0.2600667561735393,0.24500145676190635,0.000255584716796875
