panel,kind,condition,comparison,A,B,C,D,total,gate,weights,interaction,total_low,total_high,gate_low,gate_high,weights_low,weights_high
electricity_transfer,shape,STEP6_D63,C3_vs_C2_fixed1024,0.34484437572349047,0.3458799094866512,0.3509133921248874,0.3409046042960857,-0.003939771427404759,-0.004486627032820489,0.0005468556054157303,-0.011044321591962447,-0.004838118814878729,-0.002932682891932996,-0.0054579321900837564,-0.003480261455324442,-0.000986711754278035,0.002084841918270613
electricity_transfer,shape,STEP8_D31,C3_vs_C2_fixed1024,0.3643668376589842,0.3706125082984797,0.37164809227838774,0.3721352711682413,0.0077684335092571,0.003366424764674525,0.004402008744582575,-0.005758491749641936,0.006414395955395785,0.008977996335396496,0.00075319434508955,0.006146253778208504,0.0014615831441526096,0.007163099666839613
electricity_transfer,shape,STEP8_D33,C3_vs_C2_fixed1024,0.3739069175435569,0.37860326064382543,0.3843777800067791,0.3865243442751185,0.012617426731561576,0.0034214536843039656,0.00919597304725761,-0.0025497788319290837,0.011253894404480585,0.01388470894690411,0.0005683653718809148,0.0064940296506686085,0.0066734927160908486,0.011543719394969211
electricity_transfer,standard,FAULT,C3_vs_C2_fixed1024,0.25856039169637396,0.2584657102982162,0.25849370811635597,0.25841823243652,-0.00014215925985394673,-8.507853899686335e-05,-5.708072085708338e-05,1.920571832181306e-05,-0.0003095318092366607,3.170996277633418e-05,-0.00013961609163572544,-3.3036573897308324e-05,-0.0002217260215154164,0.00011276800615528103
electricity_transfer,standard,REFERENCE,C3_vs_C2_fixed1024,0.2422397326592063,0.24221676945269624,0.2422825574919021,0.2422583190235439,1.858636433757499e-05,-2.3600837434148425e-05,4.2187201771723415e-05,-1.2752618481493005e-06,-0.00018157671515927205,0.00022555481189157604,-5.3955438777261724e-05,3.447948455249576e-06,-0.00015376884514595006,0.0002459656365455273
electricity_transfer,standard,SHIFT4,C3_vs_C2_fixed1024,0.31813310358424923,0.3175804140572475,0.3215861080133737,0.31930327481113174,0.0011701712268825104,-0.0014177613646218223,0.0025879325915043327,-0.0017301436752402144,0.0005312560762208221,0.0017878727821437498,-0.0021891013900143157,-0.0005774646357446715,0.0016533617437611517,0.0034392938279044667
electricity_transfer,standard,SHIFT8,C3_vs_C2_fixed1024,0.35920147773632866,0.3637391473076505,0.36994081761846326,0.370804904544707,0.011603426808378337,0.00270087824878279,0.008902548559595547,-0.0036735826450781106,0.010329403096438589,0.012917686613597247,0.0004775576068030307,0.005042511695051837,0.006733458883572803,0.010868467809885584
electricity_transfer,standard,SHIFT_POINT,C3_vs_C2_fixed1024,0.33356585740418815,0.3331681465780795,0.33796178737219695,0.3360751282663193,0.002509270862131152,-0.0011421849659931371,0.0036514558281242893,-0.0014889482797690312,0.0017739965352348286,0.003259568668214043,-0.001863107312349465,-0.0004104354967174707,0.0026654467446610543,0.004560213744039226
neso_2025,shape,PAIRED_SHIFT8_D32,C3_vs_C2_fixed1024,0.3153082185821809,0.3180200871631896,0.3246005326506513,0.3232109415514239,0.007902722969242992,0.0006611387408906322,0.00724158422835236,-0.004101459680236119,0.0055721284786008326,0.010283298852007891,-0.003964695499693193,0.005070811681469371,0.00434027008450228,0.010448764513489564
neso_2025,shape,PAIRED_SHIFT8_D32,C3_vs_RECENCY_selected,0.314355846363754,0.314355846363754,0.3145285249809741,0.31452852498097406,0.00017267861722003452,-2.7755575615628914e-17,0.00017267861722006228,-5.551115123125783e-17,-0.00022760550173245853,0.0005752225108347747,-2.7755575615628914e-17,5.551115123125783e-17,-0.00022760550173245783,0.0005752225108347747
