key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8328,0.09830572050079822
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8352,0.09740302590139377
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8376,0.09409498575746159
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8400,0.08518544131966024
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8424,0.11284505868283301
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8448,0.1981402266961493
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8472,0.29651731739974985
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8496,0.2624960651845164
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8520,0.19725752103479943
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8544,0.20060136177126478
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8568,0.2382224414680138
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8592,0.18430407849176583
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,8616,0.1184079965952655
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7008,0.130807080371106
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7032,0.16004805777706865
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7056,0.20499365169638012
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7080,0.22695420733385713
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7104,0.1660992476064075
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7128,0.10962369697288254
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7152,0.10943240295142997
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7176,0.1397788776343207
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7200,0.161023596334822
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7224,0.15214714387425032
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7248,0.11977694492953106
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7272,0.11168832819281617
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7296,0.09375203450986333
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7320,0.10834955066751278
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7344,0.18469568245355278
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7368,0.20399587086080723
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7392,0.13082482518319535
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,7416,0.09203531157906492
