comparison,baseline,candidate,selected,variant,window,baseline_score,candidate_score,effect,relative_percent,ci95_low,ci95_high,bootstrap_block,draws
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,True,ordered,block1,0.16774298086110426,0.16733701131836032,0.00040596954274393346,0.2420187960532864,-0.003679723935137531,0.003775303388351034,7,2000
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,True,ordered,block2,0.12154250495558339,0.1221444378807527,-0.0006019329251693089,-0.4952447914326537,-0.0013902923505679369,-0.00017881150447499484,7,2000
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,True,ordered,full128,0.1446427429083438,0.14474072459955653,-9.798169121268742e-05,-0.0677404819921116,-0.002357173034773866,0.001681579895177056,7,2000
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,True,affine,block1,0.16774298086110426,0.16733701131836032,0.00040596954274393346,0.2420187960532864,-0.003679723935137531,0.003775303388351034,7,2000
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,True,affine,block2,0.12154250495558339,0.1221444378807527,-0.0006019329251693089,-0.4952447914326537,-0.0013902923505679369,-0.00017881150447499484,7,2000
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,True,affine,full128,0.1446427429083438,0.14474072459955653,-9.798169121268742e-05,-0.0677404819921116,-0.002357173034773866,0.001681579895177056,7,2000
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,False,ordered,block1,0.168205193876086,0.16733701131836032,0.0008681825577256925,0.5161449166458378,-0.0026050071293152346,0.004424301423971939,7,2000
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,False,ordered,block2,0.12160160739670556,0.12193710817056991,-0.0003355007738643657,-0.2759015945980328,-0.001975865903431588,0.0005846584289566814,7,2000
CONTINUATION_vs_SHARED,SHARED,CONTINUATION,False,ordered,full128,0.14490340063639578,0.1446370597444651,0.00026634089193066117,0.18380582564723238,-0.0018969391362126194,0.0022527705213017694,7,2000
