key,arm,seed,selected,variant,lead,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,49,0.00867667628926622
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,50,0.011055015728330671
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,51,0.011518776542064554
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,52,0.010084374823210892
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,53,0.009293974323230382
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,54,0.008651685919417793
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,55,0.032963606345457815
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,56,0.18635023161027267
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,57,0.33170576544470287
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,58,0.4655690171202539
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,59,0.531014137382529
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,60,0.5394069056456836
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,61,0.53245237835854
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,62,0.4886463451258044
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,63,0.38720297987892044
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,64,0.2371057195229597
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,65,0.02948219433708879
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,66,0.0068201350497909125
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,67,0.004220651212308596
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,68,0.004874017198572008
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,69,0.004817896304312996
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,70,0.004931494040561727
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,71,0.005829295662426857
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,72,0.004983380380430915
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,73,0.004750898476200409
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,74,0.0045253986418452305
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,75,0.004607917430002469
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,76,0.004707511820582725
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,77,0.003412949115131475
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,78,0.003712430363683217
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,79,0.02404880004702359
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,80,0.17395383908814008
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,81,0.3287593516337779
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,82,0.4596860153780334
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,83,0.522988385931456
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,84,0.5319866661685526
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,85,0.5291471988049922
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,86,0.49187256250681816
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,87,0.39240211541603975
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,88,0.2407148004337533
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,89,0.03670413231983109
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,90,0.01006692183984148
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,91,0.011658973651375385
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,92,0.011302781421807975
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,93,0.009542880883595346
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,94,0.008599415051227927
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,95,0.008920825128592907
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,96,0.00892195853260509
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,97,0.008263246784796834
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,98,0.010618401186984506
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,99,0.011053906964349445
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,100,0.009851433006041362
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,101,0.008849154977984375
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,102,0.008232616465468159
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,103,0.032655277833145493
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,104,0.18909278663628995
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,105,0.3370262200576298
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,106,0.46824603056766867
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,107,0.5361037281124151
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,108,0.5458782528023669
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,109,0.5420586468865549
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,110,0.504695662395868
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,111,0.4009673459509542
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,112,0.24454020517068173
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,113,0.030415913677822058
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,114,0.006678238528653339
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,115,0.004183935264372783
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,116,0.004766898767396306
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,117,0.004653282569784028
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,118,0.004712092087614783
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,119,0.005753026251402884
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,120,0.0049058275496582406
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,121,0.00465568125643303
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,122,0.004421865512726385
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,123,0.0044894824002491935
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,124,0.004549807274371392
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,125,0.0033243327656352004
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,126,0.0036026757620935225
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,127,0.025390438106652796
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,128,0.17592151420790159
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,1,0.00827345186946095
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,2,0.010822099321980633
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,3,0.01136240570087895
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,4,0.009790765835908367
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,5,0.008661222525305615
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,6,0.008191336999842464
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,7,0.02867796676149483
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,8,0.17120934671871815
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,9,0.3038941480624093
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,10,0.42171571630088933
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,11,0.4947715121516687
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,12,0.5086819628820225
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,13,0.5021049317647447
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,14,0.4615932308117008
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,15,0.36773681230766864
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,16,0.2240959897354586
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,17,0.02601042279802286
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,18,0.006619742661156418
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,19,0.004022045277090391
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,20,0.0047343036757349485
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,21,0.004600418973241906
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,22,0.004802575043462854
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,23,0.005624975487787047
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,24,0.004775085654806969
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,25,0.0045499740561027145
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,26,0.004362921422777244
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,27,0.004444368830816095
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,28,0.00449108702765777
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,29,0.0032550745710754033
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,30,0.0036468605413211646
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,31,0.022723901897743787
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,32,0.17223275451561837
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,33,0.33437714892019726
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,34,0.47340085396953585
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,35,0.5391165982110051
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,36,0.5511051152644465
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,37,0.5443401855510014
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,38,0.4961100853162732
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,39,0.39285131687821623
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,40,0.2374030031482737
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,41,0.03505532963608356
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,42,0.010178466782103891
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,43,0.011800671054824121
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,44,0.011325983850290837
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,45,0.009455961674950752
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,46,0.008518847310279297
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,47,0.008634960248064968
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,48,0.0087051858286682
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,49,0.008676512131048244
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,50,0.011054772447055916
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,51,0.011512238360955057
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,52,0.010048112143821286
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,53,0.009196344453873436
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,54,0.008631590899839814
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,55,0.03296255988967277
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,56,0.18635021551126876
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,57,0.33170576544470287
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,58,0.4655690171202539
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,59,0.531014137382529
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,60,0.5394069056456836
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,61,0.53245237835854
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,62,0.4886463451258044
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,63,0.38720297987892044
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,64,0.2371057195229597
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,65,0.0294821806149162
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,66,0.006819841360285963
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,67,0.004198124897086798
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,68,0.004873823497370368
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,69,0.004817702051052106
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,70,0.004925381484525372
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,71,0.005827074200397038
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,72,0.004982752010108563
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,73,0.004731773860845391
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,74,0.004509567069380258
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,75,0.004596809820035124
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,76,0.00470742653132703
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,77,0.003396216732886968
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,78,0.0037116909068128194
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,79,0.024047804393479106
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,80,0.17395383908814008
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,81,0.3287593516337779
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,82,0.4596860153780334
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,83,0.522988385931456
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,84,0.5319866661685526
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,85,0.5291471988049922
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,86,0.49187256250681816
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,87,0.39240211541603975
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,88,0.2407148004337533
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,89,0.03670406930530384
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,90,0.010065771846824166
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,91,0.011549743672518376
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,92,0.011296105170820261
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,93,0.009511947755397371
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,94,0.00859822964886308
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,95,0.008910673968174923
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,96,0.008921916091855593
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,97,0.008263081160374934
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,98,0.010618262096759513
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,99,0.011044879559611578
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,100,0.009810625257722009
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,101,0.00876226930385968
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,102,0.008211879308416362
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,103,0.032654416903346056
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,104,0.18909278663628995
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,105,0.3370262200576298
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,106,0.46824603056766867
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,107,0.5361037281124151
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,108,0.5458782528023669
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,109,0.5420586468865549
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,110,0.504695662395868
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,111,0.4009673459509542
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,112,0.24454019341675337
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,113,0.030415879803890697
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,114,0.006678029205381099
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,115,0.004160804582887435
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,116,0.00476674228313351
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,117,0.004653019345898882
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,118,0.004706677641990104
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,119,0.005751328001681636
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,120,0.004905212544741951
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,121,0.004633512245301821
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,122,0.0044059154816275745
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,123,0.004475688443688025
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,124,0.004549724273157815
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,125,0.0033040830019121854
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,126,0.003601837502395687
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,127,0.025389264272669926
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,128,0.17592151420790159
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,1,0.00827345186946095
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,2,0.010822099321980633
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,3,0.01136240570087895
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,4,0.009790765835908367
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,5,0.008661222525305615
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,6,0.008191336999842464
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,7,0.02867796676149483
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,8,0.17120934671871815
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,9,0.3038941480624093
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,10,0.42171571630088933
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,11,0.4947715121516687
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,12,0.5086819628820225
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,13,0.5021049317647447
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,14,0.4615932308117008
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,15,0.36773681230766864
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,16,0.2240959897354586
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,17,0.02601042279802286
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,18,0.006619742661156418
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,19,0.004022045277090391
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,20,0.0047343036757349485
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,21,0.004600418973241906
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,22,0.004802575043462854
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,23,0.005624975487787047
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,24,0.004775085654806969
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,25,0.0045499740561027145
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,26,0.004362921422777244
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,27,0.004444368830816095
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,28,0.00449108702765777
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,29,0.0032550745710754033
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,30,0.0036468605413211646
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,31,0.022723901897743787
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,32,0.17223275451561837
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,33,0.33437714892019726
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,34,0.47340085396953585
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,35,0.5391165982110051
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,36,0.5511051152644465
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,37,0.5443401855510014
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,38,0.4961100853162732
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,39,0.39285131687821623
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,40,0.2374030031482737
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,41,0.03505532963608356
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,42,0.010178466782103891
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,43,0.011800671054824121
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,44,0.011325983850290837
