key,arm,seed,selected,variant,window,series,scaled_pinball,raw_mae,scaled_rmse,coverage80,scaled_width80,pce,crossing
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,10,0.17912440149139325,2.0993892191237298,0.4847566963785209,0.8846507352941176,0.7267771737569825,0.19366319444444444,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,44,0.16423301649587976,2.8719985724318953,0.4175816187322773,0.9051011029411765,0.7337594508094031,0.1744127859477124,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,119,0.1727593877985937,1.4895157366471026,0.47255436368708487,0.8586856617647058,0.7100180522158563,0.1964613970588235,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,62,0.1819645197509069,2.1570165550018667,0.5068523128099177,0.8876378676470589,0.7490029271060793,0.20448835784313724,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,104,0.1960792290528265,3.7453401606107946,0.5440878269598948,0.8416819852941176,0.8022800439677829,0.20909926470588236,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,116,0.1759819024319142,2.1821435853643756,0.4828558577464218,0.8517922794117647,0.7092652732663353,0.20223141339869283,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,118,0.17201364588161397,2.077331675338107,0.4734258494866696,0.8621323529411765,0.6976049890173474,0.19610396241830066,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,36,0.11974457316369633,1.4655302541000044,0.3792870373563487,0.8501838235294118,0.5100129784246699,0.24346405228758167,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,10,0.1250580513844879,1.454863551279071,0.400759285411239,0.8841911764705882,0.5117349593558765,0.22777267156862743,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,44,0.12214978593030894,2.0924030448498825,0.3543999218223998,0.9175091911764706,0.5418690166758888,0.2196537990196078,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,119,0.12144488674134009,1.0478592795830883,0.391895659984691,0.8478860294117647,0.5045081139031827,0.23797487745098042,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,62,0.12790042804915255,1.5133704462960476,0.42568045927674647,0.8892463235294118,0.5253435057728606,0.23508986928104575,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,104,0.14163771076229648,2.6782856554872363,0.4586715569682214,0.7973345588235294,0.5756848901881517,0.2565359477124183,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,116,0.1274013576259855,1.570478225050251,0.4083643118045907,0.8329503676470589,0.5025798187917571,0.24211090686274506,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,118,0.12003709078106735,1.4434262928030768,0.3899897071303334,0.8575367647058824,0.4967080711192981,0.23330269607843135,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,36,0.14419390513939104,1.767524027652304,0.4183078282288914,0.859375,0.6128207430725124,0.22149458741830064,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,10,0.1520912264379406,1.7771263852014005,0.44474546626533723,0.8844209558823529,0.6192560665564296,0.21071793300653596,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,44,0.14319140121309437,2.4822008086408887,0.38728136599298973,0.9113051470588235,0.637814233742646,0.19703329248366014,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,119,0.14710213726996693,1.2686875081150955,0.4341024274031085,0.8532858455882353,0.6072630830595195,0.2172181372549019,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,62,0.15493247390002973,1.8351935006489573,0.4680294437376908,0.8884420955882353,0.63717321643947,0.21970741421568626,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,104,0.16885846990756145,3.2118129080490156,0.5031953699198716,0.8195082720588235,0.6889824670779674,0.23281760620915026,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,116,0.15169163002894984,1.8763109052073133,0.44716394673300175,0.8423713235294118,0.6059225460290462,0.22217116013071894,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,118,0.14602536833134064,1.760378984070592,0.4337188067341431,0.8598345588235294,0.5971565300683227,0.214703329248366,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,36,0.16864323711508575,2.069517801204604,0.4539870280179679,0.8685661764705882,0.7156285077203551,0.1995251225490196,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,10,0.17912440149139325,2.0993892191237298,0.4847566963785209,0.8846507352941176,0.7267771737569825,0.19366319444444444,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,44,0.16423301649587976,2.8719985724318953,0.4175816187322773,0.9051011029411765,0.7337594508094031,0.1744127859477124,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,119,0.1727593877985937,1.4895157366471026,0.47255436368708487,0.8586856617647058,0.7100180522158563,0.1964613970588235,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,62,0.1819645197509069,2.1570165550018667,0.5068523128099177,0.8876378676470589,0.7490029271060793,0.20448835784313724,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,104,0.1960792290528265,3.7453401606107946,0.5440878269598948,0.8416819852941176,0.8022800439677829,0.20909926470588236,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,116,0.1759819024319142,2.1821435853643756,0.4828558577464218,0.8517922794117647,0.7092652732663353,0.20223141339869283,0.0
