candidate,arm,seed,condition,mode,selected,series,origin,mask_repeat,weight,scaled_pinball,raw_mae,scaled_mae,coverage80,raw_width80,scaled_width80,crossing
h1,F0,92251,CLEAN,RAW,True,83,16224,0,1.0,0.13673192291267586,44.345497131347656,0.1517775338788422,0.9583333333333334,257.2604392369588,0.8805032654458986,0.0
h1,F0,92251,CLEAN,RAW,True,83,16248,0,1.0,0.3838492115595384,139.42998250325522,0.47721505591499214,0.6666666666666666,242.03055159250894,0.8283772337750884,0.0
h1,F0,92251,CLEAN,RAW,True,83,16272,0,1.0,0.021979098652090374,4.424441655476888,0.015143157404912741,1.0,65.28216139475505,0.22343566097429754,0.057291666666666664
h1,F0,92251,CLEAN,RAW,True,83,16296,0,1.0,0.06377321799883569,19.685935656229656,0.06737736544367166,1.0,147.2506945927938,0.5039823371704213,0.06770833333333333
h1,F0,92251,CLEAN,RAW,True,83,16320,0,1.0,0.30487012465333985,121.7281452814738,0.41662849420188797,0.7083333333333334,288.8755472501119,0.9887095871235416,0.020833333333333332
h1,F0,92251,CLEAN,RAW,True,83,16344,0,1.0,0.30198929970623734,94.53428522745769,0.32355439913830436,0.7916666666666666,69.89096228281657,0.23920980893021512,0.0625
h1,F0,92251,CLEAN,RAW,True,83,16368,0,1.0,0.17318595331071387,63.776665687561035,0.21828292979561006,0.9583333333333334,317.2556387583415,1.0858436949590367,0.020833333333333332
h1,F0,92251,CLEAN,RAW,True,83,16392,0,1.0,0.1620866566612077,60.418898582458496,0.20679058799047775,0.875,248.22381766637167,0.8495743949786756,0.036458333333333336
h1,F0,92251,CLEAN,RAW,True,83,16416,0,1.0,0.027281279165743775,6.816281636555989,0.023329503195236058,0.9166666666666666,80.06925058364868,0.2740461643065568,0.16666666666666666
h1,F0,92251,CLEAN,RAW,True,227,16104,0,1.0,0.11810735671866845,12.383334477742514,0.15025805069195547,0.8333333333333334,44.01539548238119,0.5340780819177045,0.0
h1,F0,92251,CLEAN,RAW,True,227,16128,0,1.0,0.089656180739378,9.221917470296225,0.11189775623192304,0.875,45.20291328430176,0.5484872953972638,0.0
h1,F0,92251,CLEAN,RAW,True,227,16152,0,1.0,0.13268671721964012,13.575846989949545,0.16472786944974296,0.9166666666666666,48.64968808492025,0.590310090674736,0.0
h1,F0,92251,CLEAN,RAW,True,227,16176,0,1.0,0.1345489055959797,14.157793680826822,0.1717891481009027,0.7916666666666666,52.53423945109049,0.6374448197852688,0.0
h1,F0,92251,CLEAN,RAW,True,227,16200,0,1.0,0.1403959268454769,13.324206670125326,0.16167449283294819,0.75,46.71906598409017,0.5668841294350604,0.0
h1,F0,92251,CLEAN,RAW,True,227,16224,0,1.0,0.1485387669627411,15.851975123087565,0.19234616378114072,0.8333333333333334,55.55559794108073,0.6741056592355397,0.0
h1,F0,92251,CLEAN,RAW,True,227,16248,0,1.0,0.09278087467561509,9.672429402669271,0.11736421963832701,1.0,46.924665451049805,0.569378851287578,0.0
h1,F0,92251,CLEAN,RAW,True,227,16272,0,1.0,0.10064836210347587,9.825860341389975,0.11922593417163359,0.875,40.45376332600912,0.49086161982018595,0.0
h1,F0,92251,CLEAN,RAW,True,227,16296,0,1.0,0.08559090289677611,8.823875427246094,0.1070679568277597,0.9583333333333334,42.26471837361654,0.5128355538872447,0.0
h1,F0,92251,CLEAN,RAW,True,227,16320,0,1.0,0.08453792373156714,8.659603118896484,0.10507469427964351,0.9166666666666666,41.41039594014486,0.5024692972261984,0.0
h1,F0,92251,CLEAN,RAW,True,227,16344,0,1.0,0.07384815073974764,7.446727752685547,0.09035779483816365,0.9583333333333334,40.74360911051432,0.49437857744248964,0.0
h1,F0,92251,CLEAN,RAW,True,227,16368,0,1.0,0.06502987395119718,6.644906361897786,0.08062858019089482,0.9583333333333334,36.60480562845866,0.44415878046223944,0.0
h1,F0,92251,CLEAN,RAW,True,227,16392,0,1.0,0.09157852318017469,9.383916854858398,0.11386343936689447,0.7916666666666666,35.48822275797526,0.43061028382295224,0.0
h1,F0,92251,CLEAN,RAW,True,227,16416,0,1.0,0.0881891599663033,9.369573593139648,0.11368939976953904,0.8333333333333334,31.772919336954754,0.38552919110312894,0.0
h1,F0,92251,CLEAN,RAW,True,145,16104,0,1.0,0.07983278494693082,10.898451487223307,0.10517664519333675,1.0,53.128501892089844,0.512722160548106,0.0
h1,F0,92251,CLEAN,RAW,True,145,16128,0,1.0,0.2169480806649284,27.814127604166668,0.2684231456014821,0.5,47.046074549357094,0.4540230597363226,0.0
h1,F0,92251,CLEAN,RAW,True,145,16152,0,1.0,0.08696639426315222,11.497295379638672,0.11095585076878998,0.9583333333333334,61.44696299235026,0.5930003388491567,0.0
h1,F0,92251,CLEAN,RAW,True,145,16176,0,1.0,0.11562523535177507,16.347275416056316,0.1577610900344858,0.75,45.120339711507164,0.43543855440412577,0.0
h1,F0,92251,CLEAN,RAW,True,145,16200,0,1.0,0.07792031151177865,9.821152369181315,0.09478005745440601,0.9166666666666666,45.209778467814125,0.4363016924700848,0.0
h1,F0,92251,CLEAN,RAW,True,145,16224,0,1.0,0.07893649957045674,10.985502243041992,0.10601673761098776,0.875,44.09058062235514,0.425500756682924,0.0
h1,F0,92251,CLEAN,RAW,True,145,16248,0,1.0,0.0800675965421442,10.086257298787435,0.09733848028657403,0.8333333333333334,44.55207188924154,0.4299544263894908,0.0
h1,F0,92251,CLEAN,RAW,True,145,16272,0,1.0,0.12354743629281204,17.311559041341145,0.1670670099480832,0.6666666666666666,43.378701527913414,0.418630693075775,0.0
h1,F0,92251,CLEAN,RAW,True,145,16296,0,1.0,0.07380924709564202,8.069185892740885,0.077872521856416,0.9166666666666666,48.69223149617513,0.46990946940938516,0.0
h1,F0,92251,CLEAN,RAW,True,145,16320,0,1.0,0.07591872291890459,10.001049041748047,0.09651616909597224,0.875,39.10603586832682,0.37739688654510184,0.0
h1,F0,92251,CLEAN,RAW,True,145,16344,0,1.0,0.10871461088547894,14.205310185750326,0.13708983069929792,0.625,36.23915036519369,0.3497297083476809,0.0
h1,F0,92251,CLEAN,RAW,True,145,16368,0,1.0,0.07246849417236091,9.279535929361979,0.08955313139169524,0.8333333333333334,43.54718462626139,0.4202566568263862,0.0
h1,F0,92251,CLEAN,RAW,True,145,16392,0,1.0,0.07656822065310875,9.756436030069986,0.09415550565960255,0.875,40.00236066182455,0.38604696264942,0.0
h1,F0,92251,CLEAN,RAW,True,145,16416,0,1.0,0.311259572585362,35.819539388020836,0.34568020875436,0.5,39.60720252990723,0.38223344779507085,0.0
h1,F0,92251,CLEAN,RAW,True,181,16104,0,1.0,0.09895580588259273,153.90779622395834,0.1202793816019181,0.7916666666666666,606.8163655598959,0.4742287199620497,0.0
h1,F0,92251,CLEAN,RAW,True,181,16128,0,1.0,0.09075216533802725,149.7323201497396,0.11701623514395812,0.875,526.56396484375,0.41151123997057965,0.0
h1,F0,92251,CLEAN,RAW,True,181,16152,0,1.0,0.08051390824483882,137.93050638834634,0.10779308403772185,0.8333333333333334,450.7017567952474,0.352224708067074,0.0
h1,F0,92251,CLEAN,RAW,True,181,16176,0,1.0,0.11737238428225527,189.75262451171875,0.14829221711679386,0.625,437.92365010579425,0.342238581253756,0.0
h1,F0,92251,CLEAN,RAW,True,181,16200,0,1.0,0.09623261838054663,168.5879872639974,0.13175199275882488,0.7083333333333334,441.32640584309894,0.3448978445650818,0.0
h1,F0,92251,CLEAN,RAW,True,181,16224,0,1.0,0.09094407464774744,157.96685791015625,0.12345154988369565,0.875,480.413324991862,0.3754443833323334,0.0
h1,F0,92251,CLEAN,RAW,True,181,16248,0,1.0,0.10172857161474526,169.50994873046875,0.13247250827375437,0.7916666666666666,481.8835703531901,0.37659338427447087,0.0
h1,F0,92251,CLEAN,RAW,True,181,16272,0,1.0,0.08491499624399591,139.98128255208334,0.1093957714572682,0.9166666666666666,584.5733286539713,0.45684572319624467,0.0
h1,F0,92251,CLEAN,RAW,True,181,16296,0,1.0,0.09618633580828453,160.81049601236978,0.12567386116892898,0.7916666666666666,523.3591105143229,0.4090066371738065,0.0
h1,F0,92251,CLEAN,RAW,True,181,16320,0,1.0,0.1089967185247364,189.8070322672526,0.1483347369328819,0.6666666666666666,481.6898447672526,0.3764419871766713,0.0
h1,F0,92251,CLEAN,RAW,True,181,16344,0,1.0,0.05809894544172571,102.70627848307292,0.08026524949134042,0.9583333333333334,422.4261779785156,0.33012726259677516,0.0
h1,F0,92251,CLEAN,RAW,True,181,16368,0,1.0,0.05548086478035424,83.60802205403645,0.06533990763525467,0.8333333333333334,408.4307352701823,0.31918978421358873,0.0
h1,F0,92251,CLEAN,RAW,True,181,16392,0,1.0,0.0787028010735911,130.63595581054688,0.10209237196148035,0.8333333333333334,434.53806559244794,0.33959273730291567,0.0
h1,F0,92251,CLEAN,RAW,True,181,16416,0,1.0,0.15903400232279624,258.7512664794922,0.2022148525574282,0.5833333333333334,468.22874959309894,0.36592210291508553,0.0
h1,F0,92251,CLEAN,RAW,True,141,16104,0,1.0,0.13450594463935062,28.813899993896484,0.1529858320857839,1.0,181.40836715698242,0.96317784134439,0.0
h1,F0,92251,CLEAN,RAW,True,141,16128,0,1.0,0.256636102532673,64.13120778401692,0.3405011535259852,0.5416666666666666,141.5847956339518,0.7517367581390932,0.0
h1,F0,92251,CLEAN,RAW,True,141,16152,0,1.0,0.20554867250211187,49.48688507080078,0.2627479199793746,0.75,127.31842676798503,0.6759902499515529,0.0
h1,F0,92251,CLEAN,RAW,True,141,16176,0,1.0,0.22913410557662237,58.44034322102865,0.3102858181968322,0.75,165.01274871826172,0.8761261985629537,0.0
h1,F0,92251,CLEAN,RAW,True,141,16200,0,1.0,0.2138280703480786,53.08851750691732,0.2818705911631835,0.75,144.80181630452475,0.7688173541094069,0.0
h1,F0,92251,CLEAN,RAW,True,141,16224,0,1.0,0.14778915008613622,37.282647450764976,0.19795018528642086,0.9583333333333334,144.82754770914713,0.768953973600268,0.0
h1,F0,92251,CLEAN,RAW,True,141,16248,0,1.0,0.12889531317386532,28.618452707926433,0.15194811536991518,0.875,136.3043441772461,0.7237004888362972,0.0
h1,F0,92251,CLEAN,RAW,True,141,16272,0,1.0,0.14524145208111586,36.49932734171549,0.1937911898467946,0.875,139.05984369913736,0.7383306634137689,0.0
h1,F0,92251,CLEAN,RAW,True,141,16296,0,1.0,0.22751698296249953,56.23254267374674,0.2985636214835473,0.625,132.2462069193522,0.7021540301740291,0.0
h1,F0,92251,CLEAN,RAW,True,141,16320,0,1.0,0.19980886989001803,48.09125900268555,0.25533791941171635,0.75,127.43310801188152,0.676599143767588,0.0
h1,F0,92251,CLEAN,RAW,True,141,16344,0,1.0,0.20379333708818131,53.7571907043457,0.2854208750721203,0.9166666666666666,186.16496912638345,0.9884327603363987,0.0
h1,F0,92251,CLEAN,RAW,True,141,16368,0,1.0,0.16314500382461375,41.055843353271484,0.2179837633473534,0.7916666666666666,120.55581792195638,0.6400845467458248,0.0
h1,F0,92251,CLEAN,RAW,True,141,16392,0,1.0,0.17018653714555054,44.411766052246094,0.23580185206935747,0.75,109.59510803222656,0.5818892547830432,0.0
h1,F0,92251,CLEAN,RAW,True,141,16416,0,1.0,0.13486363994736617,33.43824132283529,0.1775385204135091,0.8333333333333334,123.61723963419597,0.6563389985247117,0.0
h1,F0,92251,CLEAN,RAW,True,190,16104,0,1.0,0.10594655960006463,14.316323598225912,0.14657874537691026,0.9166666666666666,58.26139704386393,0.5965136526848186,0.0
h1,F0,92251,CLEAN,RAW,True,190,16128,0,1.0,0.08440858800660758,10.071361541748047,0.10311638521565906,1.0,57.270442962646484,0.5863676955223958,0.0
h1,F0,92251,CLEAN,RAW,True,190,16152,0,1.0,0.07804333781577918,8.322248458862305,0.08520796065032563,0.9583333333333334,54.12329991658529,0.554145437060001,0.0
h1,F0,92251,CLEAN,RAW,True,190,16176,0,1.0,0.061936749763652564,7.6190134684244795,0.07800783682689559,1.0,41.47781626383463,0.4246737109016097,0.0
h1,F0,92251,CLEAN,RAW,True,190,16200,0,1.0,0.05484706065112026,6.389211654663086,0.06541641936649871,1.0,43.872036616007485,0.44918711428827596,0.0
h1,F0,92251,CLEAN,RAW,True,190,16224,0,1.0,0.08631051258100618,10.226834615071615,0.1047082078558294,0.9166666666666666,40.03226534525553,0.4098733301634975,0.0
h1,F0,92251,CLEAN,RAW,True,190,16248,0,1.0,0.06801657962432368,8.344778060913086,0.08543863165882767,0.9166666666666666,41.43454551696777,0.4242306801371995,0.0
h1,F0,92251,CLEAN,RAW,True,190,16272,0,1.0,0.07746950321467434,8.845621744791666,0.09056655701684135,0.7916666666666666,38.21003341674805,0.3912162728516975,0.0
h1,F0,92251,CLEAN,RAW,True,190,16296,0,1.0,0.07649662347847924,9.9465700785319,0.1018386985256042,0.7916666666666666,34.607322692871094,0.35432965079131995,0.0
h1,F0,92251,CLEAN,RAW,True,190,16320,0,1.0,0.09100071445071985,10.695056915283203,0.10950213674767217,0.7083333333333334,32.953060150146484,0.33739236054547506,0.0
h1,F0,92251,CLEAN,RAW,True,190,16344,0,1.0,0.07774207666453095,9.474189122517904,0.09700219092661018,0.875,36.26016616821289,0.37125241181008006,0.0
h1,F0,92251,CLEAN,RAW,True,190,16368,0,1.0,0.08118938922733321,10.094501495361328,0.10335330535409006,0.7916666666666666,33.11383501688639,0.33903846599239273,0.0
h1,F0,92251,CLEAN,RAW,True,190,16392,0,1.0,0.09340989898342383,12.496182123819986,0.12794309133511692,0.7916666666666666,37.51068623860677,0.3840559546840128,0.0
h1,F0,92251,CLEAN,RAW,True,190,16416,0,1.0,0.11133086723053176,12.96533203125,0.13274651760254963,0.625,37.93523724873861,0.38840275181992945,0.0
h1,F0,92251,CLEAN,RAW,True,26,16104,0,1.0,0.5483613119056922,54.95388094584147,0.6875539981161971,0.5833333333333334,93.24112002054851,1.1665837563345305,0.0
h1,F0,92251,CLEAN,RAW,True,26,16128,0,1.0,0.24369997012516928,24.122129440307617,0.3018033713779952,0.875,108.72712135314941,1.3603364440028658,0.0
h1,F0,92251,CLEAN,RAW,True,26,16152,0,1.0,0.27705720339384976,29.156511306762695,0.3647909042100473,0.75,76.46017392476399,0.9566294022153036,0.0
h1,F0,92251,CLEAN,RAW,True,26,16176,0,1.0,0.1942209541899949,19.854520161946613,0.24840929308484186,0.7916666666666666,74.42537498474121,0.9311710702013363,0.0
h1,F0,92251,CLEAN,RAW,True,26,16200,0,1.0,0.21016319738287104,21.651517868041992,0.2708923813793549,0.875,87.75862820943196,1.0979897080254137,0.0
h1,F0,92251,CLEAN,RAW,True,26,16224,0,1.0,0.15096502686302576,15.044633865356445,0.18823053051547806,0.9583333333333334,78.13817405700684,0.9776236555765919,0.0
h1,F0,92251,CLEAN,RAW,True,26,16248,0,1.0,0.24432598764113017,25.89117685953776,0.3239367604128395,0.8333333333333334,82.38415654500325,1.0307471508658579,0.0
h1,F0,92251,CLEAN,RAW,True,26,16272,0,1.0,0.3270678732496619,34.53325335184733,0.4320618671758967,0.7916666666666666,98.44136555989583,1.2316464880329134,0.0
h1,F0,92251,CLEAN,RAW,True,26,16296,0,1.0,0.15562548147724217,12.289820353190104,0.15376375561706532,0.9166666666666666,97.10875765482585,1.2149736001989297,0.0
h1,F0,92251,CLEAN,RAW,True,26,16320,0,1.0,0.2769593328892198,28.75778071085612,0.359802197122062,0.5416666666666666,74.24993642171223,0.928976075355509,0.0
h1,F0,92251,CLEAN,RAW,True,26,16344,0,1.0,0.3363693179736086,33.60885429382324,0.4204962733131869,0.625,71.03080240885417,0.8886999670458211,0.0
h1,F0,92251,CLEAN,RAW,True,26,16368,0,1.0,0.16043231238945094,15.489749272664389,0.1937995799192737,0.9583333333333334,80.5968697865804,1.008385560831028,0.0
h1,F0,92251,CLEAN,RAW,True,26,16392,0,1.0,0.22964130208013367,22.075232823689777,0.27619367960985425,0.75,67.6049035390218,0.8458369258091812,0.0
h1,F0,92251,CLEAN,RAW,True,26,16416,0,1.0,0.19506844719667218,18.96755599975586,0.23731206491089277,0.7916666666666666,77.557923634847,0.9703638680820966,0.0
h1,F0,92251,CLEAN,CAL,False,160,16104,0,1.0,0.12686890075965768,58.228554187291245,0.17347567902120758,0.75,178.44894806470836,0.5316386928752209,0.0
h1,F0,92251,CLEAN,CAL,False,160,16128,0,1.0,0.16490333576861546,70.84878756483918,0.21107413196466168,0.7916666666666666,182.32007745520423,0.5431716393645877,0.0
h1,F0,92251,CLEAN,CAL,False,160,16152,0,1.0,0.151460533617754,72.1837496176824,0.21505127774505728,0.875,206.35113301185615,0.6147654431000825,0.0
h1,F0,92251,CLEAN,CAL,False,160,16176,0,1.0,0.07311065139279087,30.30031463935644,0.09027130640598717,0.9166666666666666,143.17816479089254,0.42655926640767383,0.0
h1,F0,92251,CLEAN,CAL,False,160,16200,0,1.0,0.07212152146216487,31.38228226947187,0.09349472611703688,0.9166666666666666,125.80026331345157,0.37478667303250324,0.0
h1,F0,92251,CLEAN,CAL,False,160,16224,0,1.0,0.08169072634257891,33.68679291564241,0.10036037055447493,0.9166666666666666,126.80405064100098,0.3777771764147343,0.0
h1,F0,92251,CLEAN,CAL,False,160,16248,0,1.0,0.07766203594237665,31.066427739204517,0.09255372595182906,0.9166666666666666,135.04568861397718,0.4023308299196853,0.0
h1,F0,92251,CLEAN,CAL,False,160,16272,0,1.0,0.09657460120718814,41.59815523855768,0.12393006020426647,0.8333333333333334,140.80036721791646,0.419475284084839,0.0
h1,F0,92251,CLEAN,CAL,False,160,16296,0,1.0,0.10313087138165261,41.4454017311211,0.12347497388458563,0.8333333333333334,149.07864879570843,0.44413810695378886,0.0
h1,F0,92251,CLEAN,CAL,False,160,16320,0,1.0,0.09191046101080809,38.633240423316956,0.1150969263922959,0.8333333333333334,162.64821353853245,0.48456482698211145,0.0
h1,F0,92251,CLEAN,CAL,False,160,16344,0,1.0,0.09491381487456609,39.61967409583031,0.1180357294166373,0.7916666666666666,134.95624474045476,0.402064356933877,0.0
h1,F0,92251,CLEAN,CAL,False,160,16368,0,1.0,0.0840145247766811,36.58360729198202,0.10899061817006127,0.8333333333333334,121.26626190720742,0.3612788849101771,0.0
h1,F0,92251,CLEAN,CAL,False,160,16392,0,1.0,0.17782061571745353,70.71654442999542,0.2106801505592652,0.5833333333333334,127.81684300404038,0.3807945077796971,0.0
h1,F0,92251,CLEAN,CAL,False,160,16416,0,1.0,0.07808622444487547,31.518845330010706,0.09390157753189408,0.9166666666666666,169.69156318033743,0.5055485158053963,0.0
h1,F0,92251,CLEAN,CAL,False,83,16104,0,1.0,0.08191016296764224,27.294863115708186,0.09341978958973646,0.16666666666666666,81.13012526504052,0.2776771291916552,0.046875
h1,F0,92251,CLEAN,CAL,False,83,16128,0,1.0,0.04189656624070922,12.649409515800874,0.043294050253743784,0.9166666666666666,100.29895976706091,0.3432846568157322,0.036458333333333336
h1,F0,92251,CLEAN,CAL,False,83,16152,0,1.0,0.2194983024084948,76.32363772607066,0.2612263760718184,0.6666666666666666,277.30828773712045,0.94911931897482,0.046875
h1,F0,92251,CLEAN,CAL,False,83,16176,0,1.0,0.30813024022248275,120.23683504419795,0.4115243144157965,0.625,260.5386174046522,0.8917232050134776,0.010416666666666666
h1,F0,92251,CLEAN,CAL,False,83,16200,0,1.0,0.2265335271312749,80.10516464637364,0.2741690842922279,0.7083333333333334,307.4779045656439,1.0523782818124692,0.041666666666666664
h1,F0,92251,CLEAN,CAL,False,83,16224,0,1.0,0.14874981211302468,50.190740521752986,0.17178354765944276,0.9166666666666666,287.3018325866458,0.9833233687676532,0.0
h1,F0,92251,CLEAN,CAL,False,83,16248,0,1.0,0.4798757059326729,175.51109067101956,0.6007067737121492,0.5,270.2934863235467,0.9251103591463052,0.0
h1,F0,92251,CLEAN,CAL,False,83,16272,0,1.0,0.05889268901989404,18.953896554784734,0.06487187792616557,0.2916666666666667,72.90543645015983,0.24952719140775667,0.057291666666666664
h1,F0,92251,CLEAN,CAL,False,83,16296,0,1.0,0.09659883684933027,32.454202426718986,0.11107821824033859,0.7083333333333334,164.44578315906267,0.5628344936743044,0.06770833333333333
h1,F0,92251,CLEAN,CAL,False,83,16320,0,1.0,0.3830003020353981,150.36380128967696,0.514637300756806,0.2916666666666667,322.60877094275014,1.1041654018748592,0.020833333333333332
h1,F0,92251,CLEAN,CAL,False,83,16344,0,1.0,0.32310416310823054,102.42582389186107,0.3505640924436927,0.041666666666666664,78.05242657850759,0.26714335356883306,0.0625
h1,F0,92251,CLEAN,CAL,False,83,16368,0,1.0,0.21709574477331026,72.30081788307747,0.24745781523688384,0.5416666666666666,354.3029261866539,1.2126422717370846,0.020833333333333332
h1,F0,92251,CLEAN,CAL,False,83,16392,0,1.0,0.22566688333044707,83.91187124541067,0.28719797284185544,0.20833333333333334,277.2099663621994,0.9487828028282337,0.036458333333333336
h1,F0,92251,CLEAN,CAL,False,83,16416,0,1.0,0.07171529433281701,20.1375450373471,0.06892305018229425,0.041666666666666664,89.41927680273041,0.30604769801428394,0.16666666666666666
h1,F0,92251,CLEAN,CAL,False,227,16104,0,1.0,0.1273101601863311,13.389772779316564,0.16247006496065247,0.7916666666666666,41.370010068153555,0.5019792593925425,0.0
h1,F0,92251,CLEAN,CAL,False,227,16128,0,1.0,0.1101154269293578,10.872734336307522,0.13192859080092353,0.8333333333333334,42.486156427470725,0.5155224594522162,0.0
h1,F0,92251,CLEAN,CAL,False,227,16152,0,1.0,0.13599272025485568,13.233609954940306,0.16057520202018183,0.875,45.72577535265621,0.5548316475838992,0.0
h1,F0,92251,CLEAN,CAL,False,227,16176,0,1.0,0.12558447292050529,14.173120978444596,0.1719751278841801,0.875,49.376859873595016,0.5991335150666751,0.0
h1,F0,92251,CLEAN,CAL,False,227,16200,0,1.0,0.12793626114563156,13.801568828725879,0.1674667540009191,0.8333333333333334,43.911186278224015,0.5328136186256113,0.0
h1,F0,92251,CLEAN,CAL,False,227,16224,0,1.0,0.14464612882052708,15.587596015287971,0.18913821607908632,0.8333333333333334,52.21663058973979,0.6335909879700315,0.0
h1,F0,92251,CLEAN,CAL,False,227,16248,0,1.0,0.09194275139672675,10.027534587672134,0.12167302781798489,0.9166666666666666,44.1044289362738,0.5351584042858292,0.0
h1,F0,92251,CLEAN,CAL,False,227,16272,0,1.0,0.10189943005237953,11.47920951668256,0.13928749550950556,0.875,38.02243687124447,0.4613601657211025,0.0
h1,F0,92251,CLEAN,CAL,False,227,16296,0,1.0,0.10672205176846963,11.225742663875584,0.13621195593765156,0.8333333333333334,39.72455104587416,0.48201343632399973,0.0
h1,F0,92251,CLEAN,CAL,False,227,16320,0,1.0,0.0735711259797637,7.188589785930819,0.0872255764713041,0.9583333333333334,38.92157455806049,0.4722702058534658,0.0
h1,F0,92251,CLEAN,CAL,False,227,16344,0,1.0,0.08375517085253012,8.242336588055835,0.10001162700517056,0.875,38.29486252803522,0.4646657493844871,0.0
h1,F0,92251,CLEAN,CAL,False,227,16368,0,1.0,0.06579214386318921,6.436035203721165,0.07809415998850103,0.9166666666666666,34.40480679080369,0.4174642308266177,0.0
h1,F0,92251,CLEAN,CAL,False,227,16392,0,1.0,0.08361539966141668,9.091640378914903,0.11031698799571339,0.875,33.35533207661384,0.404730017348972,0.0
h1,F0,92251,CLEAN,CAL,False,227,16416,0,1.0,0.10447682729506598,11.742408912466354,0.14248112871265092,0.7083333333333334,29.863323468048918,0.36235835990359005,0.0
h1,F0,92251,CLEAN,CAL,False,145,16104,0,1.0,0.08969791536609653,12.305068274500039,0.11875134751979441,0.9166666666666666,51.773468788721175,0.4996452719547759,0.0
h1,F0,92251,CLEAN,CAL,False,145,16128,0,1.0,0.20427551592902135,26.347617896427167,0.25427044038603697,0.5,45.846172686371936,0.4424432813927694,0.0
h1,F0,92251,CLEAN,CAL,False,145,16152,0,1.0,0.08742544235279114,11.871577712682273,0.11456790154415117,0.9583333333333334,59.8797690005976,0.5778759694272312,0.0
h1,F0,92251,CLEAN,CAL,False,145,16176,0,1.0,0.1287232816064652,17.937184583573877,0.17310467463434093,0.6666666666666666,43.96955337711148,0.4243327706028242,0.0
h1,F0,92251,CLEAN,CAL,False,145,16200,0,1.0,0.07587976942529293,9.550005605614604,0.09216332727210345,0.9166666666666666,44.0567110136578,0.42517389448410847,0.0
