candidate,phase,seconds
h1,smoke,2.771654399984982
h1,train_select_and_eval_cal,289.1594286999898
h1,chronos2_reference_prepare,0.38963379999040626
h1,sealed_test_forecasts,4.646592300006887
h1,chronos2_reference_test,0.16942990000825375
h2,smoke,3.591956799995387
h2,train_select_and_eval_cal,110.27244550001342
h2,chronos2_reference_prepare,0.7695686999941245
h2,sealed_test_forecasts,13.317616600019392
h2,chronos2_reference_test,0.9785146999929566
