arm,seed,policy,condition,channel,normalized_RMSE,raw_RMSE,raw_MAE
H0,73101,selected,standard,0,0.3967594872374775,0.024423686152668482,0.008971944895625347
H0,73101,selected,standard,1,0.35803812135195334,0.01793575392840128,0.009380337159094051
H0,73101,selected,standard,2,0.3763891315978131,0.030732323142647358,0.02044286348406652
H0,73101,selected,standard,3,0.3972676872923286,0.014383678958527749,0.007512447364002583
H0,73101,fixed512,standard,0,0.3967594872374775,0.024423686152668482,0.008971944895625347
H0,73101,fixed512,standard,1,0.35803812135195334,0.01793575392840128,0.009380337159094051
H0,73101,fixed512,standard,2,0.3763891315978131,0.030732323142647358,0.02044286348406652
H0,73101,fixed512,standard,3,0.3972676872923286,0.014383678958527749,0.007512447364002583
H1,73101,selected,standard,0,0.3974568177345836,0.024466612363014673,0.008967776382895924
H1,73101,selected,standard,1,0.35769235273585065,0.017918432809657936,0.009357060775221908
H1,73101,selected,standard,2,0.37591670736150284,0.03069374951479293,0.020368686724714157
H1,73101,selected,standard,3,0.39692915124393074,0.014371421747604727,0.007502942861898919
H1,73101,fixed512,standard,0,0.3974568177345836,0.024466612363014673,0.008967776382895924
H1,73101,fixed512,standard,1,0.35769235273585065,0.017918432809657936,0.009357060775221908
H1,73101,fixed512,standard,2,0.37591670736150284,0.03069374951479293,0.020368686724714157
H1,73101,fixed512,standard,3,0.39692915124393074,0.014371421747604727,0.007502942861898919
H2,73101,selected,standard,0,0.39760939258659256,0.02447600455254038,0.008966157113621013
H2,73101,selected,standard,1,0.3572882735687875,0.01789819065086023,0.009344031230953988
H2,73101,selected,standard,2,0.37607298430956115,0.030706509590109364,0.020411657901213038
H2,73101,selected,standard,3,0.397594053134113,0.014395495528667777,0.007513768655132542
H2,73101,fixed512,standard,0,0.39760939258659256,0.02447600455254038,0.008966157113621013
H2,73101,fixed512,standard,1,0.3572882735687875,0.01789819065086023,0.009344031230953988
H2,73101,fixed512,standard,2,0.37607298430956115,0.030706509590109364,0.020411657901213038
H2,73101,fixed512,standard,3,0.397594053134113,0.014395495528667777,0.007513768655132542
H3,73101,selected,standard,0,0.3981772942232326,0.02451096339230363,0.008964427437524621
H3,73101,selected,standard,1,0.35672058954665803,0.017869752782592035,0.009332289795423276
H3,73101,selected,standard,2,0.37620876530522707,0.030717596162715008,0.020397024506299447
H3,73101,selected,standard,3,0.39712299933526646,0.0143784403116654,0.007508713049143747
H3,73101,fixed512,standard,0,0.3981772942232326,0.02451096339230363,0.008964427437524621
H3,73101,fixed512,standard,1,0.35672058954665803,0.017869752782592035,0.009332289795423276
H3,73101,fixed512,standard,2,0.37620876530522707,0.030717596162715008,0.020397024506299447
H3,73101,fixed512,standard,3,0.39712299933526646,0.0143784403116654,0.007508713049143747
H0,73102,selected,standard,0,0.3820643674430681,0.023519085241084738,0.0085899834326449
H0,73102,selected,standard,1,0.36548108749221275,0.018308605871331374,0.009629689578793477
H0,73102,selected,standard,2,0.3746407386221801,0.03058956615686674,0.020050041915874076
H0,73102,selected,standard,3,0.39736535690575764,0.014387215234969315,0.007556810987380838
H0,73102,fixed512,standard,0,0.3820643674430681,0.023519085241084738,0.0085899834326449
H0,73102,fixed512,standard,1,0.36548108749221275,0.018308605871331374,0.009629689578793477
H0,73102,fixed512,standard,2,0.3746407386221801,0.03058956615686674,0.020050041915874076
H0,73102,fixed512,standard,3,0.39736535690575764,0.014387215234969315,0.007556810987380838
H1,73102,selected,standard,0,0.38177614135786136,0.023501342644694376,0.008583603312030513
H1,73102,selected,standard,1,0.3651183779183959,0.01829043610315448,0.009602597774361494
H1,73102,selected,standard,2,0.37474891685026146,0.030598398952458587,0.02009308810209817
H1,73102,selected,standard,3,0.39856882638013263,0.014430788671998086,0.007584545613768083
H1,73102,fixed512,standard,0,0.38177614135786136,0.023501342644694376,0.008583603312030513
H1,73102,fixed512,standard,1,0.3651183779183959,0.01829043610315448,0.009602597774361494
H1,73102,fixed512,standard,2,0.37474891685026146,0.030598398952458587,0.02009308810209817
H1,73102,fixed512,standard,3,0.39856882638013263,0.014430788671998086,0.007584545613768083
