method,baseline,seed,method_score_old,baseline_score_old,gain_percent_old,ci_low_old,ci_high_old,method_score_repaired,baseline_score_repaired,gain_percent_repaired,ci_low_repaired,ci_high_repaired,effect_sign_reversed
C3,C0,73101,0.6513152341650288,0.9266089536873112,29.70980567657904,7.588108297295215,32.20363092968981,0.6685674727647326,0.6892906687836109,3.006452423829913,-1.2963439229341496,9.585820178307117,False
C3,C0,73102,0.6447976806378013,0.8596981333590326,24.997198944886296,-1.011614751785352,27.910582189127595,0.6785050447128413,0.6853963558234799,1.0054490444961433,-4.037532688356866,7.189845683356246,False
C3,C0,MEAN,0.648056457401415,0.8931535435231719,27.44176383770884,3.4112500346884844,30.14049135505044,0.673536258738787,0.6873435123035454,2.008785027807297,-2.5273996504963216,8.210136798852645,False
C3,C1,73101,0.6513152341650288,0.6820602528537842,4.5076690160607225,1.0382392883527631,5.091461593530837,0.6685674727647326,0.6693248720478322,0.113158693891397,-2.531049597706002,2.862960814811815,False
C3,C1,73102,0.6447976806378013,0.6953936804436531,7.275878574791213,1.4253449566371146,8.260492290920169,0.6785050447128413,0.6675268624501649,-1.6446053155645148,-7.653509860132021,3.022574998347067,True
C3,C1,MEAN,0.648056457401415,0.6887269666487187,5.905171601629388,1.2352438587173689,6.689941872918573,0.673536258738787,0.6684258672489986,-0.7645412513463856,-4.712657159568904,2.8936202561015616,True
C3,C2,73101,0.6513152341650288,0.6444093899584322,-1.0716548073643108,-1.187742637166152,-0.4318862003324273,0.6685674727647326,0.6686816306423919,0.0170720822029562,-0.0414507435558375,0.0788010237060975,True
C3,C2,73102,0.6447976806378013,0.6384142131810375,-0.999894320171344,-1.180137099820489,-0.1207559464277749,0.6785050447128413,0.6784061906343006,-0.0145715177581566,-0.0482908541070447,0.017160801238458,False
C3,C2,MEAN,0.648056457401415,0.6414118015697349,-1.035942247307989,-1.1839707808534383,-0.2736102913796738,0.673536258738787,0.6735439106383463,0.001136065435149,-0.0388835447669557,0.0403422267049799,True
