timestamp_utc,load,source_day,raw_timestamp
2020-09-27 18:00:00+00:00,13305.45,20200927,2020-09-27T14:00:00.000-04:00
2020-09-27 18:00:00+00:00,13305.45,20200927,2020-09-27T14:00:00.000-04:00
2020-10-31 00:00:00+00:00,14541.349,20201030,2020-10-30T20:00:00.000-04:00
2020-10-31 00:00:00+00:00,14541.349,20201030,2020-10-30T20:00:00.000-04:00
