arm,seed,policy,condition,channel,normalized_RMSE,raw_RMSE,raw_MAE
A2,73101,selected,d12_c2,2,0.1143596653449547,7.180582905707177,3.2823718691555164
A2,73101,selected,d12_c3,3,0.4632299909545872,65.65776929505367,48.52549251417319
A2,73101,selected,all24,0,0.905887601696107,21.88253896538402,17.62949608700971
A2,73101,selected,all24,1,0.7082235103340128,19.558151535587697,14.675898465017477
A2,73101,selected,all24,2,0.3376770806134376,21.202565304716742,18.655888522043824
A2,73101,selected,all24,3,0.7161881315438802,101.51181061455404,68.80499040087064
A2,73101,fixed512,d0_c0,0,0.4404531169804758,10.639545653019534,5.93282666336745
A2,73101,fixed512,d0_c1,1,0.28005282310193574,7.733879873055302,5.78877924879392
A2,73101,fixed512,d0_c2,2,0.01107891684884044,0.695639329641013,0.5850620823912323
A2,73101,fixed512,d0_c3,3,0.36328407850616107,51.4915326746667,40.11477611462275
A2,73101,fixed512,d6_c0,0,0.45638431903877247,11.024378328898269,6.064480917528272
A2,73101,fixed512,d6_c1,1,0.2902928334055948,8.016665844323734,6.120879200597604
A2,73101,fixed512,d6_c2,2,0.01488410977359662,0.9345653809371887,0.6110488440220555
A2,73101,fixed512,d6_c3,3,0.4041519921325451,57.28411108463058,44.36945412059625
A2,73101,fixed512,d24_c0,0,0.6363165394113406,15.370804768623,10.477322237876555
A2,73101,fixed512,d24_c1,1,0.3073685980929935,8.488226571225717,6.491215022901694
A2,73101,fixed512,d24_c2,2,0.04534285635620696,2.847053970166938,1.5160082190607984
A2,73101,fixed512,d24_c3,3,0.47167834544744147,66.85523086068238,50.79900639255842
A2,73101,fixed512,d12_c0,0,0.49886246951678576,12.050476689525127,7.136470704029004
A2,73101,fixed512,d12_c1,1,0.29580921062035936,8.169004957498537,6.232776040832202
A2,73101,fixed512,d12_c2,2,0.020982251769833524,1.317464491761542,0.7588382652029395
A2,73101,fixed512,d12_c3,3,0.42744812371479735,60.58608216327925,46.78249511619409
A2,73101,fixed512,all24,0,0.7046436231536065,17.02130762304088,12.621191624552011
A2,73101,fixed512,all24,1,0.3439552532664206,9.498595947024475,7.14873834202687
A2,73101,fixed512,all24,2,0.1892826559674206,11.884957862431136,6.816271853322784
A2,73101,fixed512,all24,3,0.4734473052293539,67.10596150317315,49.423877934614815
A3,73101,selected,d0_c0,0,0.3526674407802644,8.519002799295691,4.587398838251829
A3,73101,selected,d0_c1,1,0.2280792574277464,6.298588812439128,4.612707922856013
A3,73101,selected,d0_c2,2,0.004743489440010908,0.2978411932529106,0.22820989709968367
A3,73101,selected,d0_c3,3,0.3328774942559224,47.18173293644443,36.205814242362976
A3,73101,selected,d6_c0,0,0.39870946246589783,9.631189710447297,5.62923434888944
A3,73101,selected,d6_c1,1,0.2498097101884055,6.898692426380804,5.126719082395236
A3,73101,selected,d6_c2,2,0.05980239892943521,3.754961001133504,1.273625989134113
A3,73101,selected,d6_c3,3,0.4308762225260313,61.07197756138337,45.25620621442795
A3,73101,selected,d24_c0,0,0.8019630859369568,19.372147763097576,14.440653841321668
A3,73101,selected,d24_c1,1,0.4320731954477881,11.932042508794979,8.582792066037655
A3,73101,selected,d24_c2,2,0.1485761802697481,9.329019781774734,5.154716086263458
A3,73101,selected,d24_c3,3,0.5633450606680145,79.84798210199354,56.16010692715645
A3,73101,selected,d12_c0,0,0.5227084574914442,12.62649821807519,8.715987087537846
A3,73101,selected,d12_c1,1,0.310535478544551,8.575682475841818,6.144651045401891
A3,73101,selected,d12_c2,2,0.11493072867582135,7.2164396702344975,3.307342480712881
A3,73101,selected,d12_c3,3,0.4647739040900636,65.87660204431461,48.68443770209948
A3,73101,selected,all24,0,0.9062675399380417,21.891716719189244,17.630691520869732
A3,73101,selected,all24,1,0.7092784606247718,19.587284820981523,14.706440260012945
A3,73101,selected,all24,2,0.33738124647212253,21.18399003544113,18.645189153806616
A3,73101,selected,all24,3,0.7191178134398425,101.92706088286373,69.06492612759273
A3,73101,fixed512,d0_c0,0,0.4372727390740325,10.562720731989499,5.903046519340326
A3,73101,fixed512,d0_c1,1,0.2802267099751977,7.738681896382235,5.8005858808755875
A3,73101,fixed512,d0_c2,2,0.010981676077776446,0.6895336330535519,0.5827731536701322
A3,73101,fixed512,d0_c3,3,0.36391799645796247,51.58138358985809,40.160009940465294
A3,73101,fixed512,d6_c0,0,0.45226920667425374,10.924974046849465,6.036014298442751
A3,73101,fixed512,d6_c1,1,0.2909565667242966,8.03499536408264,6.144135358432929
A3,73101,fixed512,d6_c2,2,0.015552786810026286,0.9765512584119309,0.6176870690348247
A3,73101,fixed512,d6_c3,3,0.40616706383735796,57.56972539219074,44.60476661721865
A3,73101,fixed512,d24_c0,0,0.641106295271992,15.486505677940162,10.620655081079653
A3,73101,fixed512,d24_c1,1,0.3078468303685991,8.501433333185783,6.5066099390387535
A3,73101,fixed512,d24_c2,2,0.047490263420009345,2.9818885240056754,1.5810132858653863
A3,73101,fixed512,d24_c3,3,0.4745292861474096,67.25932042830007,51.09379621346792
A3,73101,fixed512,d12_c0,0,0.49636228563517126,11.990082473832564,7.16549220153441
A3,73101,fixed512,d12_c1,1,0.29713366355070214,8.20558077111588,6.267495294411977
A3,73101,fixed512,d12_c2,2,0.022060320430240275,1.3851558527911925,0.781609263115873
A3,73101,fixed512,d12_c3,3,0.43011226357942195,60.963694761809,47.0822467058897
A3,73101,fixed512,all24,0,0.7151848745872562,17.275941139173415,12.894394910273453
A3,73101,fixed512,all24,1,0.34586182935120297,9.551247551265506,7.1792444835106535
A3,73101,fixed512,all24,2,0.19482262880993848,12.232809827291934,7.131075280097623
A3,73101,fixed512,all24,3,0.4808786251757321,68.15926957934403,50.076968640089035
A0,73102,selected,d0_c0,0,0.3796480500918305,9.170743957320953,5.241802964825183
A0,73102,selected,d0_c1,1,0.2688255893626483,7.423830946982673,5.579149807492892
A0,73102,selected,d0_c2,2,0.009261136299949988,0.5815018503442914,0.4962357725016773
A0,73102,selected,d0_c3,3,0.34666466739971025,49.13591347566286,37.942669893304505
A0,73102,selected,d6_c0,0,0.3735773445792091,9.024100544077868,5.246878298930824
A0,73102,selected,d6_c1,1,0.29401161926915637,8.119363052742637,6.175170476237933
A0,73102,selected,d6_c2,2,0.009731507730490271,0.6110362237029626,0.5158429103903472
A0,73102,selected,d6_c3,3,0.3769632431522123,53.43040419425175,42.50887253880501
A0,73102,selected,d24_c0,0,0.3903507151925729,9.429276567395263,5.486531892946611
A0,73102,selected,d24_c1,1,0.31659908318217117,8.743133706454788,6.465902673701446
A0,73102,selected,d24_c2,2,0.00876420533445563,0.5502998178323734,0.475359063828364
A0,73102,selected,d24_c3,3,0.3668405651533515,51.99562564002279,41.878381833434105
A0,73102,selected,d12_c0,0,0.381518342752523,9.215922577657127,5.2938977576171355
A0,73102,selected,d12_c1,1,0.2895097273612661,7.995039752475708,6.0280725707610445
A0,73102,selected,d12_c2,2,0.008614592989374587,0.540905737810093,0.46489125800629455
A0,73102,selected,d12_c3,3,0.3826490865919251,54.23631012457191,43.59923814237118
A0,73102,selected,all24,0,0.38442206722116706,9.286064683268103,5.2844240617317455
A0,73102,selected,all24,1,0.317750398102479,8.774928177194603,6.391784352560838
A0,73102,selected,all24,2,0.0073445871484953155,0.4611627427282322,0.38533636981931824
A0,73102,selected,all24,3,0.35289762296394317,50.01936654747152,40.13083064556122
A0,73102,fixed512,d0_c0,0,0.43854836505554984,10.593534637813516,5.720848649274558
A0,73102,fixed512,d0_c1,1,0.3038960435675654,8.39232923566299,6.150445972879727
A0,73102,fixed512,d0_c2,2,0.009334045024228646,0.586079750582571,0.3465947131626308
A0,73102,fixed512,d0_c3,3,0.32884349913692057,46.60995838377572,36.12264314790567
A0,73102,fixed512,d6_c0,0,0.4338424876663834,10.4798598892664,5.9616571002018945
A0,73102,fixed512,d6_c1,1,0.33506260813008704,9.253018528891895,6.858372447391351
A0,73102,fixed512,d6_c2,2,0.00909282449864679,0.570933641355388,0.3343195409979671
A0,73102,fixed512,d6_c3,3,0.34082641731608365,48.30840557556414,38.43889434635639
A0,73102,fixed512,d24_c0,0,0.487936112061261,11.78654058716257,6.537637230008841
A0,73102,fixed512,d24_c1,1,0.338062992460611,9.33587651164047,6.578704011936982
A0,73102,fixed512,d24_c2,2,0.009325706330415332,0.5855561684081112,0.34779573247457546
A0,73102,fixed512,d24_c3,3,0.3326974082218454,47.15620771677047,37.63629644115766
A0,73102,fixed512,d12_c0,0,0.45878134777264645,11.082280738172813,6.165123721739898
A0,73102,fixed512,d12_c1,1,0.32932255426507917,9.094502408378876,6.681233316659927
A0,73102,fixed512,d12_c2,2,0.009112339767465304,0.5721589947634783,0.33170316632216174
A0,73102,fixed512,d12_c3,3,0.35040262877730727,49.665728493162774,39.73397007087866
A0,73102,fixed512,all24,0,0.4668642356467524,11.277530246529908,5.945897324786832
A0,73102,fixed512,all24,1,0.3309737536951066,9.140101584623,6.434053095678489
A0,73102,fixed512,all24,2,0.008944851702245604,0.5616425077276093,0.3048517247661948
A0,73102,fixed512,all24,3,0.3279551109570019,46.484039105446286,36.9028135885795
A1,73102,selected,d0_c0,0,0.3504009073836706,8.464252623584658,4.561183960332225
A1,73102,selected,d0_c1,1,0.22523687757529884,6.220094248131805,4.5549816489219666
A1,73102,selected,d0_c2,2,0.004708168648916377,0.2956234194601628,0.2282928293570876
A1,73102,selected,d0_c3,3,0.3325943359017374,47.14159834616298,36.215015292167664
A1,73102,selected,d6_c0,0,0.40147221169502445,9.69792643092427,5.67737064215665
A1,73102,selected,d6_c1,1,0.2513385024331369,6.9409112315356705,5.1623476420839625
A1,73102,selected,d6_c2,2,0.0699392869852466,4.3914508410702195,1.506235531841715
A1,73102,selected,d6_c3,3,0.4412704845087146,62.545250165872986,46.24450977643331
A1,73102,selected,d24_c0,0,0.7948993878081223,19.201517710037436,14.188690256637832
A1,73102,selected,d24_c1,1,0.43940879398687777,12.134620855515053,8.63282929112514
A1,73102,selected,d24_c2,2,0.1552375723724695,9.747285068899627,5.472527385378878
A1,73102,selected,d24_c3,3,0.5893716785831145,83.53696966318033,58.646574795246124
A1,73102,selected,d12_c0,0,0.5165441460401403,12.477593668244324,8.487508558357755
A1,73102,selected,d12_c1,1,0.3151970903759616,8.704416567930654,6.237228577335675
A1,73102,selected,d12_c2,2,0.12398737573010475,7.785101748991444,3.6300869157227376
A1,73102,selected,d12_c3,3,0.48130215934306475,68.21930090112869,50.30312473575274
A1,73102,selected,all24,0,0.8945430223192748,21.60850033212022,17.337461160185438
A1,73102,selected,all24,1,0.7156960355791173,19.764511221428023,14.916779197752476
A1,73102,selected,all24,2,0.3334836853018191,20.939264230857763,18.403134736853342
A1,73102,selected,all24,3,0.7592369021096272,107.61350157030783,72.78676795959473
A1,73102,fixed512,d0_c0,0,0.40793219375910283,9.853973173332715,5.47286141756922
A1,73102,fixed512,d0_c1,1,0.2705554596966269,7.471602682367334,5.660022447506587
A1,73102,fixed512,d0_c2,2,0.009982248583761545,0.6267801092707562,0.518058521207422
A1,73102,fixed512,d0_c3,3,0.3486168782385903,49.41261794510007,38.359057545661926
A1,73102,fixed512,d6_c0,0,0.42275114571202915,10.211938436273632,5.70334635147204
A1,73102,fixed512,d6_c1,1,0.2760289598679202,7.622757712125851,5.863531810541947
A1,73102,fixed512,d6_c2,2,0.01854028832614101,1.164134898611295,0.697995080302159
A1,73102,fixed512,d6_c3,3,0.3906547863969201,55.371030244395385,42.692408780256905
A1,73102,fixed512,d24_c0,0,0.6159232618979745,14.87818660166433,10.191929737571627
A1,73102,fixed512,d24_c1,1,0.2995003457230397,8.270938568319366,6.391052337984244
A1,73102,fixed512,d24_c2,2,0.04830046436166129,3.0327606126416926,1.448572983033955
A1,73102,fixed512,d24_c3,3,0.4762510470639902,67.50336114943113,50.64745703339577
A1,73102,fixed512,d12_c0,0,0.46435943274595026,11.217024454227657,6.730224319268018
A1,73102,fixed512,d12_c1,1,0.2854245380809048,7.882224024346062,6.038671386738618
A1,73102,fixed512,d12_c2,2,0.026391201182796396,1.6570895647748354,0.8855977435596287
A1,73102,fixed512,d12_c3,3,0.41291744098119515,58.52651729646991,45.0338488916556
A1,73102,fixed512,all24,0,0.6843766014170886,16.531739279207407,12.295921450170377
A1,73102,fixed512,all24,1,0.3534161823004232,9.759866973775896,7.226191793878873
A1,73102,fixed512,all24,2,0.21022232473182545,13.19974858980265,7.79561792112266
A1,73102,fixed512,all24,3,0.49918135139603254,70.75348022871631,50.572221368551254
A2,73102,selected,d0_c0,0,0.3489903755442837,8.430179944060722,4.546260518797983
A2,73102,selected,d0_c1,1,0.2266813689942027,6.2599850194074635,4.567204728722572
A2,73102,selected,d0_c2,2,0.00465457455465278,0.2922582746256163,0.22919027817746004
A2,73102,selected,d0_c3,3,0.3347475517832066,47.446793075236144,36.526875947912536
A2,73102,selected,d6_c0,0,0.41109882037859913,9.930465919519119,5.898811132491876
A2,73102,selected,d6_c1,1,0.2552332070014475,7.0484665739126,5.221686614056428
A2,73102,selected,d6_c2,2,0.08143590424997423,5.113317358915912,1.833952056709677
A2,73102,selected,d6_c3,3,0.44981467485597026,63.75629541248383,47.2049665749073
A2,73102,selected,d24_c0,0,0.8320951343472176,20.10001479893053,15.034567994686464
A2,73102,selected,d24_c1,1,0.46373584259944367,12.80643151448877,9.19015525529782
A2,73102,selected,d24_c2,2,0.16575561461752183,10.407707378798078,6.1175964412589865
A2,73102,selected,d24_c3,3,0.6022929144990167,85.36841310021902,59.92571424444517
A2,73102,selected,d12_c0,0,0.5494750340851817,13.273069221128706,9.261848787466684
A2,73102,selected,d12_c1,1,0.3288835191912796,9.082378108101468,6.433949376145999
A2,73102,selected,d12_c2,2,0.13722379896738227,8.616209763723784,4.216942354881515
A2,73102,selected,d12_c3,3,0.49195874902186737,69.7297555786443,51.470569387078285
A2,73102,selected,all24,0,0.9177053053839173,22.1680063467078,17.82155956638356
A2,73102,selected,all24,1,0.7450245167706756,20.57444039079802,15.586854139963785
A2,73102,selected,all24,2,0.34390258264594437,21.593461284861682,19.233910209344078
A2,73102,selected,all24,3,0.7872392147242765,111.58252218054905,75.21693715453148
A2,73102,fixed512,d0_c0,0,0.409565473003958,9.893426519034742,5.519545845687389
A2,73102,fixed512,d0_c1,1,0.2737829255546104,7.56073170082735,5.686575601498286
A2,73102,fixed512,d0_c2,2,0.010472207876060813,0.6575443941098578,0.5455382262977461
A2,73102,fixed512,d0_c3,3,0.352937349136091,50.02499729655251,38.953564484914146
A2,73102,fixed512,d6_c0,0,0.4243450857233697,10.250441507009272,5.715554638765752
A2,73102,fixed512,d6_c1,1,0.27709523509745876,7.652203744647594,5.8572087834278745
A2,73102,fixed512,d6_c2,2,0.01664972930345426,1.0454276974351955,0.6807383128131429
A2,73102,fixed512,d6_c3,3,0.3929351430497672,55.69424578299758,43.15948013961315
A2,73102,fixed512,d24_c0,0,0.6198053470531999,14.971961899523693,10.202697752974927
A2,73102,fixed512,d24_c1,1,0.29760330695636106,8.218550344649572,6.3241322338581085
A2,73102,fixed512,d24_c2,2,0.04311645153954712,2.7072591892057587,1.3236623929503064
A2,73102,fixed512,d24_c3,3,0.4724545896962832,66.96525496707073,50.67018772661686
A2,73102,fixed512,d12_c0,0,0.46311115567870803,11.186871186303048,6.638287705369294
A2,73102,fixed512,d12_c1,1,0.284480691073656,7.85615894386677,5.993071302771568
A2,73102,fixed512,d12_c2,2,0.023478134145349865,1.4741796261249456,0.8384023867547512
A2,73102,fixed512,d12_c3,3,0.41431498540045625,58.72460388596371,45.43955468634764
A2,73102,fixed512,all24,0,0.6898557389732393,16.664092830403693,12.25867552186052
A2,73102,fixed512,all24,1,0.3403250769521162,9.398345761284974,7.0246372272570925
A2,73102,fixed512,all24,2,0.2019179916092724,12.678323904943401,7.366293625052397
A2,73102,fixed512,all24,3,0.4881063542387296,69.18372088131504,49.935828318198524
A3,73102,selected,d0_c0,0,0.3489159174406899,8.428381340845347,4.5473856866980595
A3,73102,selected,d0_c1,1,0.2267967550905843,6.263171497581659,4.569175315399964
A3,73102,selected,d0_c2,2,0.004649180503615603,0.2919195850137393,0.22908178701375922
A3,73102,selected,d0_c3,3,0.3348795841970147,47.46550722141527,36.53815644482771
A3,73102,selected,d6_c0,0,0.41206373648769457,9.953774345769874,5.918068005548169
A3,73102,selected,d6_c1,1,0.2557680604993532,7.063236975641348,5.231708310544491
A3,73102,selected,d6_c2,2,0.08171552656317416,5.130874696078112,1.840355478071918
A3,73102,selected,d6_c3,3,0.45060112272541153,63.86776577015206,47.282451589902244
A3,73102,selected,d24_c0,0,0.8328197232488672,20.11751790289679,15.045999647428593
A3,73102,selected,d24_c1,1,0.46493063515298866,12.839426654405552,9.21177870531877
A3,73102,selected,d24_c2,2,0.1652899514020294,10.37846863177223,6.08987395092845
A3,73102,selected,d24_c3,3,0.6027027590799566,85.42650407331584,59.96683640281359
A3,73102,selected,d12_c0,0,0.5511770045440058,13.314181865581968,9.296963235363364
A3,73102,selected,d12_c1,1,0.3301364730861278,9.116979419389466,6.451842797299226
A3,73102,selected,d12_c2,2,0.13740828196459612,8.627793353551471,4.220736745124062
A3,73102,selected,d12_c3,3,0.49270186892161266,69.83508467194306,51.54209532340368
A3,73102,selected,all24,0,0.9175348956731826,22.16388994514954,17.811244580273826
A3,73102,selected,all24,1,0.7462497334207588,20.6082757161672,15.619193278253078
A3,73102,selected,all24,2,0.3432318533899643,21.551346549606727,19.185903674457222
A3,73102,selected,all24,3,0.7876050727184786,111.63437853753615,75.24809941649437
A3,73102,fixed512,d0_c0,0,0.41404131577213255,10.001544572084736,5.577524557709694
A3,73102,fixed512,d0_c1,1,0.27497770887530887,7.5937265857717815,5.710564238329728
A3,73102,fixed512,d0_c2,2,0.010515437509660424,0.6602587599407564,0.5487800150488814
A3,73102,fixed512,d0_c3,3,0.3536019873945702,50.11920247819451,39.020949060718216
A3,73102,fixed512,d6_c0,0,0.42982696103734586,10.382861191235948,5.792000701961418
A3,73102,fixed512,d6_c1,1,0.2788240097044877,7.699945220667223,5.8934850345055265
A3,73102,fixed512,d6_c2,2,0.017096260710795567,1.0734651683454566,0.691984516258041
A3,73102,fixed512,d6_c3,3,0.3945466858353712,55.92266429322454,43.33275758723418
A3,73102,fixed512,d24_c0,0,0.6260961174966746,15.123921181330712,10.316440404547999
A3,73102,fixed512,d24_c1,1,0.29975779038902917,8.278048106079664,6.365085919698079
A3,73102,fixed512,d24_c2,2,0.04351492971919896,2.732279423363269,1.3410023148171604
A3,73102,fixed512,d24_c3,3,0.47551360113231117,67.39883627885878,50.989317590991654
A3,73102,fixed512,d12_c0,0,0.46974738486979495,11.347175338369249,6.754576105624437
A3,73102,fixed512,d12_c1,1,0.28606474512301777,7.899903847397814,6.029021508991718
A3,73102,fixed512,d12_c2,2,0.024217477639336186,1.5206026130963586,0.8584751165471971
A3,73102,fixed512,d12_c3,3,0.4164877776659134,59.03257335270199,45.67653098702431
A3,73102,fixed512,all24,0,0.6941746908381276,16.76842104098532,12.337133542634547
A3,73102,fixed512,all24,1,0.3423688435159797,9.454785988947787,7.066338591277599
A3,73102,fixed512,all24,2,0.20085465007997058,12.611557252687103,7.307019453495741
A3,73102,fixed512,all24,3,0.48835702610404286,69.21925086819603,50.02356423934301
