panel,kind,condition,new,baseline,new_nmae,baseline_nmae,gain_pct,ci_low_pct,ci_high_pct,bonferroni3_low_pct,bonferroni3_high_pct,conditional_on_fixed_seeds,bootstrap_draws,bootstrap_seed
neso_2026_h1,shape,PULSE8_D32,C3,M_MEAN,6.55613451934312,6.528494279713244,-0.4233784766537241,-0.4441085797531552,-0.39911381292546344,,,True,2000,90401
neso_2026_h1,shape,PULSE8_D32,C3,M_ROTATE16,6.55613451934312,6.523393734807605,-0.5018980283347796,-0.5223211170101372,-0.47599208541834803,,,True,2000,90401
neso_2026_h1,shape,PULSE8_D32,C3,M_RECENCY,6.55613451934312,6.551436831629881,-0.07170469370259003,-0.07829126888609927,-0.06438584605816589,,,True,2000,90401
neso_2026_h1,shape,PULSE8_D32,C3,F0,6.55613451934312,6.3485605581872235,-3.269622448323428,-4.267494314675445,-2.4821748140795443,,,True,2000,90401
neso_2026_h1,shape,PULSE8_D32,C3,PERSISTENCE,6.55613451934312,6.628165694913383,1.0867437370423838,0.8114703651882932,1.3890649051346062,,,True,2000,90401
neso_2026_h1,shape,PULSE8_D32,C3,SEASONAL,6.55613451934312,6.628165695844524,1.0867437509379685,0.8114703276134864,1.3890649364760053,,,True,2000,90401
neso_2026_h1,shape,PULSE8_D32,C0,F0,6.534456620478388,6.3485605581872235,-2.9281608104285928,-3.9560807591860487,-2.1278273995879085,,,True,2000,90401
neso_2026_h1,shape,PULSE8_D32,C0,PERSISTENCE,6.534456620478388,6.628165694913383,1.413801023515593,1.134921884774104,1.7075713352188961,,,True,2000,90401
neso_2026_h1,shape,PULSE8_D32,C0,SEASONAL,6.534456620478388,6.628165695844524,1.4138010373652254,1.1349219560529076,1.7075713458498616,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,C0,0.9816301794236969,0.9888650898545669,0.7316377638464377,0.22471430465444586,1.3144129631092427,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,C1,0.9816301794236969,0.9888650898545669,0.7316377638464377,0.22471430465444586,1.3144129631092427,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,C2,0.9816301794236969,0.9993966733567917,1.7777219403202982,1.4145764691825053,2.1945040427125395,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,M_MEAN,0.9816301794236969,0.9988126459423369,1.72028924427855,1.3409191605103299,2.1554324520983172,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,M_ROTATE16,0.9816301794236969,1.0016879172480666,2.002393907223543,1.602262623805989,2.454882124072616,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,M_RECENCY,0.9816301794236969,0.9848919227623153,0.3311777935461446,0.20307688761895454,0.47124242084054635,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,F0,0.9816301794236969,1.0582094147747787,7.236680592884381,-1.378352111403346,14.0895456239122,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,PERSISTENCE,0.9816301794236969,0.7571994887985696,-29.639572390787826,-44.812152299810364,-18.117867508261316,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C3,SEASONAL,0.9816301794236969,2.6980839610464695,63.61750806883841,60.12842955594075,66.51474461836916,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C0,F0,0.9888650898545669,1.0582094147747787,6.552986956269946,-2.0904948672247916,13.666609627073544,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C0,PERSISTENCE,0.9888650898545669,0.7571994887985696,-30.595055131848504,-46.287288201514656,-18.897675550015837,,,True,2000,90401
neso_2026_h1,shape,RAMP8_D32,C0,SEASONAL,0.9888650898545669,2.6980839610464695,63.349358132241775,59.73705249359886,66.32636806721187,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,C0,0.5304137349994678,0.573767003436473,7.555901293965805,5.922138531882983,8.985433710285141,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,C1,0.5304137349994678,0.573767003436473,7.555901293965805,5.922138531882983,8.985433710285141,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,C2,0.5304137349994678,0.552302845092717,3.963244130957655,2.7525805046023826,5.049005942673305,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,M_MEAN,0.5304137349994678,0.5493345515302803,3.444315759513916,2.2195599323450335,4.521422422466949,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,M_ROTATE16,0.5304137349994678,0.5530855385917695,4.09914959086205,2.8205843290923123,5.243508587702756,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,M_RECENCY,0.5304137349994678,0.5391060503229139,1.6123572195562708,1.3057182657328255,1.9137017582967237,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,F0,0.5304137349994678,0.835273057637993,36.49816306784926,30.264217876589438,41.92881405297714,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,PERSISTENCE,0.5304137349994678,0.7571994872365092,29.95059506243505,22.142608467598816,36.00734808345599,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C3,SEASONAL,0.5304137349994678,3.51511078872841,84.9104689189229,83.77747001757636,85.89568345395796,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C0,F0,0.573767003436473,0.835273057637993,31.307852182017413,23.988865237665728,37.67182975869743,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C0,PERSISTENCE,0.573767003436473,0.7571994872365092,24.22511991780332,16.274702416908777,30.319203898812177,,,True,2000,90401
neso_2026_h1,shape,STEP12_D17,C0,SEASONAL,0.573767003436473,3.51511078872841,83.67712888947,82.67369539628837,84.60986833275621,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,C0,0.3819416773654346,0.37779002777795895,-1.0989304328370864,-1.8505595995891082,-0.28054762018350815,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,C1,0.3819416773654346,0.37779002777795895,-1.0989304328370864,-1.8505595995891082,-0.28054762018350815,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,C2,0.3819416773654346,0.3783470002891767,-0.9501005884837044,-1.7634077506929846,-0.05719281365403122,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,M_MEAN,0.3819416773654346,0.3790392321644184,-0.7657374104633963,-1.558083954872676,0.08517104122220577,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,M_ROTATE16,0.3819416773654346,0.37848092029253255,-0.9143808544502585,-1.8255614394046487,0.11500903154392844,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,M_RECENCY,0.3819416773654346,0.38024520628983466,-0.4461518639913731,-0.5873260213670145,-0.28525246164527307,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,F0,0.3819416773654346,0.4641757760377596,17.716154723600972,11.75664461738113,22.77148147050204,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,PERSISTENCE,0.3819416773654346,0.7571994872365092,49.55864553482772,43.70667556685904,53.84309737065495,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C3,SEASONAL,0.3819416773654346,0.37994537516775645,-0.5254182122355733,-8.322599359337119,6.345290178736343,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C0,F0,0.37779002777795895,0.4641757760377596,18.610567961386547,12.748361580840882,23.444568215406026,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C0,PERSISTENCE,0.37779002777795895,0.7571994872365092,50.106935603357414,44.082995834950914,54.423245394741535,,,True,2000,90401
neso_2026_h1,shape,STEP12_D63,C0,SEASONAL,0.37779002777795895,0.37994537516775645,0.5672782275204291,-7.137729257445832,7.138314952383972,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,C0,0.39059979536803124,0.4067696761428523,3.975193266162347,2.722890753853994,5.259940445949924,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,C1,0.39059979536803124,0.4067696761428523,3.975193266162347,2.722890753853994,5.259940445949924,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,C2,0.39059979536803124,0.39997421647871884,2.3437563534014383,1.2711758244025801,3.412019108929191,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,M_MEAN,0.39059979536803124,0.39921525449757084,2.158098677963227,1.0551052169629616,3.248586161941884,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,M_ROTATE16,0.39059979536803124,0.40043608286915183,2.4563938970341814,1.2917195076142398,3.604789068242182,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,M_RECENCY,0.39059979536803124,0.39299304319246137,0.60897969210566,0.390154866514458,0.8456610331786715,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,F0,0.39059979536803124,0.7164980155813901,45.48487408564759,40.40405368627458,49.76386235899409,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,PERSISTENCE,0.39059979536803124,0.7571995097131378,48.415207569797744,41.744985506711174,53.697149612892105,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C3,SEASONAL,0.39059979536803124,1.8839606318942788,79.26709354986403,77.13298128468487,81.0373786958029,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C0,F0,0.4067696761428523,0.7164980155813901,43.22808056728727,38.1327569669261,47.573083734190966,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C0,PERSISTENCE,0.4067696761428523,0.7571995097131378,46.27972272499813,39.84092272608346,51.35646596858978,,,True,2000,90401
neso_2026_h1,shape,STEP6_D17,C0,SEASONAL,0.4067696761428523,1.8839606318942788,78.4088016885016,76.46065957756039,80.04554091194493,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,C0,0.3343528843775828,0.33370235186691666,-0.1949439394198782,-0.6433690938571263,0.2809949331483269,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,C1,0.3343528843775828,0.33370235186691666,-0.1949439394198782,-0.6433690938571263,0.2809949331483269,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,C2,0.3343528843775828,0.3313530683640584,-0.9053231431762399,-1.4031149015858584,-0.4102297009236008,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,M_MEAN,0.3343528843775828,0.33183745155264016,-0.7580316245719532,-1.2229596539655434,-0.3155927775991123,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,M_ROTATE16,0.3343528843775828,0.3318294361675241,-0.7604654485157791,-1.2414978078275274,-0.2839638162948816,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,M_RECENCY,0.3343528843775828,0.3339222095734141,-0.12897459103391462,-0.24426851853949938,-0.02535126082056479,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,F0,0.3343528843775828,0.428299749665934,21.934840111774058,14.738366436804712,28.057107479030705,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,PERSISTENCE,0.3343528843775828,0.7571995097131378,55.843489055579134,49.73078791729094,60.34529159483331,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C3,SEASONAL,0.3343528843775828,0.3799453686387257,11.999747338543,5.997247190955555,17.30039007317657,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C0,F0,0.33370235186691666,0.428299749665934,22.086727314877386,14.819447426860954,28.17097935684679,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C0,PERSISTENCE,0.33370235186691666,0.7571995097131378,55.92940201541619,49.74610887222932,60.48519989459383,,,True,2000,90401
neso_2026_h1,shape,STEP6_D63,C0,SEASONAL,0.33370235186691666,0.3799453686387257,12.170964719872558,6.2933290745070565,17.311296576310355,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,C0,0.35176473871004876,0.3635622455891066,3.244975797732097,1.0193811824224674,5.647714512628281,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,C1,0.35176473871004876,0.3635622455891066,3.244975797732097,1.0193811824224674,5.647714512628281,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,C2,0.35176473871004876,0.35695133581908245,1.453026390034995,0.8846465580405963,2.0854124143870925,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,M_MEAN,0.35176473871004876,0.3564829904451088,1.3235559231504324,0.8054487043967155,1.8812176924087465,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,M_ROTATE16,0.35176473871004876,0.35815406647268244,1.7839606919892392,1.1753263822596274,2.4438758341904863,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,M_RECENCY,0.35176473871004876,0.3522205005541101,0.12939673964017517,-0.01403528337218962,0.2698484327046348,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,F0,0.35176473871004876,0.5679019538913882,38.05889620564255,32.59050470347324,42.41859231052461,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,PERSISTENCE,0.35176473871004876,0.7571994887985696,53.543980956962145,47.326212091379965,58.460885270315494,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C3,SEASONAL,0.35176473871004876,0.37994536202370593,7.417019953489756,0.7221752413411626,12.726296948750692,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C0,F0,0.3635622455891066,0.5679019538913882,35.981511756052484,30.87612830739394,40.30242028735332,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C0,PERSISTENCE,0.3635622455891066,0.7571994887985696,51.98593620738411,45.747443575541496,56.71540686207805,,,True,2000,90401
neso_2026_h1,shape,STEP8_D31,C0,SEASONAL,0.3635622455891066,0.37994536202370593,4.3119664225766074,-2.417075316734911,10.344972618971383,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,C0,0.3611484550601426,0.3781175078891897,4.487772312838789,2.440664785382938,6.5099206421977085,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,C1,0.3611484550601426,0.3781175078891897,4.487772312838789,2.440664785382938,6.5099206421977085,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,C2,0.3611484550601426,0.3717163506961969,2.842999942365043,1.999396604363255,3.716054971561186,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,M_MEAN,0.3611484550601426,0.3704526301036993,2.511569438973127,1.7332745703857229,3.2948840898630047,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,M_ROTATE16,0.3611484550601426,0.37249254052940506,3.0454530587752715,2.189086772435299,3.934024592635729,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,M_RECENCY,0.3611484550601426,0.36231346922552876,0.3215486765856257,0.17444856967257727,0.4641773182144981,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,F0,0.3611484550601426,0.567291369423712,36.338101630733696,31.042943384630647,40.76255178410192,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,PERSISTENCE,0.3611484550601426,0.7571994887985696,52.304714886539585,45.73737579357739,57.41980047721023,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C3,SEASONAL,0.3611484550601426,0.37994536202370593,4.947265802494661,-1.4669633690062234,10.38640433457707,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C0,F0,0.3781175078891897,0.567291369423712,33.34686049017391,27.977677801025955,38.00079474360992,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C0,PERSISTENCE,0.3781175078891897,0.7571994887985696,50.06368685098563,43.35392681162135,55.013820269152944,,,True,2000,90401
neso_2026_h1,shape,STEP8_D33,C0,SEASONAL,0.3781175078891897,0.37994536202370593,0.4810834180947854,-6.69332014354676,6.778141464466289,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,C0,0.3211077209893563,0.3197376171138062,-0.42850881542111363,-1.1368273297449294,0.23843701675538992,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,C1,0.3211077209893563,0.3197376171138062,-0.42850881542111363,-1.1368273297449294,0.23843701675538992,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,C2,0.3211077209893563,0.3209029209609939,-0.06381993275383913,-0.538574800782538,0.3454941544569526,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,M_MEAN,0.3211077209893563,0.3210655366611435,-0.013138852787331068,-0.4753497557672337,0.3741379240477578,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,M_ROTATE16,0.3211077209893563,0.3209979235352774,-0.034205035618195545,-0.5234527640009845,0.38849236818961214,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,M_RECENCY,0.3211077209893563,0.3193992385878096,-0.5349049700621,-0.76606018877454,-0.2752424704307855,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,F0,0.3211077209893563,0.3053929150414544,-5.1457663796060205,-12.283539264878634,1.0447810051968964,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,PERSISTENCE,0.3211077209893563,0.7948586627882004,59.60190961963268,53.58229995576363,64.99921863866913,,,True,2000,90401
neso_2026_h1,standard,BURST16,C3,SEASONAL,0.3211077209893563,0.5954610934304779,46.07410550713895,29.264860238884886,57.88000831162866,,,True,2000,90401
neso_2026_h1,standard,BURST16,C0,F0,0.3197376171138062,0.3053929150414544,-4.697129948284706,-11.481887998606934,1.2393388573650987,,,True,2000,90401
neso_2026_h1,standard,BURST16,C0,PERSISTENCE,0.3197376171138062,0.7948586627882004,59.77428037429541,53.8210706515347,65.11962141909592,,,True,2000,90401
neso_2026_h1,standard,BURST16,C0,SEASONAL,0.3197376171138062,0.5954610934304779,46.30419675754405,29.54139922692146,58.11105107747736,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,C0,0.2730846763854197,0.2714377851318164,-0.6067288136777149,-0.8974449419831848,-0.23177341977673302,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,C1,0.2730846763854197,0.2714377851318164,-0.6067288136777149,-0.8974449419831848,-0.23177341977673302,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,C2,0.2730846763854197,0.2728308846776101,-0.09302161964162003,-0.2537782968100327,0.06897520148621991,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,M_MEAN,0.2730846763854197,0.2728893819375305,-0.07156542570569968,-0.24067952583672836,0.09114088047598054,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,M_ROTATE16,0.2730846763854197,0.2729290355020291,-0.05702613615452545,-0.22946051439463988,0.1167650459336073,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,M_RECENCY,0.2730846763854197,0.272810524483308,-0.10049168837271694,-0.2415219145667874,0.051950239361331856,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,F0,0.2730846763854197,0.2528504981224916,-8.002427684807568,-12.43209539740309,-3.524518374380042,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,PERSISTENCE,0.2730846763854197,0.7600209691149347,64.06879711444878,58.566673163416965,68.43427049295803,,,True,2000,90401
neso_2026_h1,standard,BURST4,C3,SEASONAL,0.2730846763854197,0.42432339443661937,35.642323763930484,28.206308890921367,42.16304946418808,,,True,2000,90401
neso_2026_h1,standard,BURST4,C0,F0,0.2714377851318164,0.2528504981224916,-7.3510976436045095,-11.734591473300945,-2.9477686236180576,,,True,2000,90401
neso_2026_h1,standard,BURST4,C0,PERSISTENCE,0.2714377851318164,0.7600209691149347,64.28548735334063,58.73401123963684,68.6038619584459,,,True,2000,90401
neso_2026_h1,standard,BURST4,C0,SEASONAL,0.2714377851318164,0.42432339443661937,36.030445483165394,28.55973889356381,42.47828849183535,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,C0,0.2669120528318527,0.2654311804513878,-0.5579119898222018,-1.0374649853291722,-0.0760901580888108,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,C1,0.2669120528318527,0.2654311804513878,-0.5579119898222018,-1.0374649853291722,-0.0760901580888108,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,C2,0.2669120528318527,0.26657541169634186,-0.12628364085369714,-0.2973102365363256,0.046105437264976554,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,M_MEAN,0.2669120528318527,0.26670380460463494,-0.07808221091052392,-0.24496170886821544,0.07909749364027427,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,M_ROTATE16,0.2669120528318527,0.26677821467702784,-0.05016832239728153,-0.24853447107831994,0.14302817688612732,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,M_RECENCY,0.2669120528318527,0.2666445267779744,-0.10033060011056527,-0.23509022665570145,0.058650678046196066,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,F0,0.2669120528318527,0.24918109534918473,-7.115691283811509,-11.3104164883133,-2.758089967204785,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,PERSISTENCE,0.2669120528318527,0.7525549495973374,64.53254968628312,60.1836045220888,68.3500737111662,,,True,2000,90401
neso_2026_h1,standard,BURST8,C3,SEASONAL,0.2669120528318527,0.4386737093227716,39.154764199588364,31.688551031233956,46.07215046248554,,,True,2000,90401
neso_2026_h1,standard,BURST8,C0,F0,0.2654311804513878,0.24918109534918473,-6.521395645777761,-10.543428130228294,-2.448796153067249,,,True,2000,90401
neso_2026_h1,standard,BURST8,C0,PERSISTENCE,0.2654311804513878,0.7525549495973374,64.72932898874566,60.36348440626471,68.45043714731781,,,True,2000,90401
neso_2026_h1,standard,BURST8,C0,SEASONAL,0.2654311804513878,0.4386737093227716,39.49234366901931,31.954511638884405,46.48499011131493,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,C0,0.27319449659622186,0.2719666763501294,-0.45145981212484365,-0.7845381367028559,-0.07728357779745733,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,C1,0.27319449659622186,0.2719666763501294,-0.45145981212484365,-0.7845381367028559,-0.07728357779745733,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,C2,0.27319449659622186,0.2730683667423664,-0.046189844455502005,-0.22615217197106685,0.12228826541799762,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,M_MEAN,0.27319449659622186,0.27315982375939024,-0.012693241763894747,-0.18637802507162016,0.14554324731117738,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,M_ROTATE16,0.27319449659622186,0.2731790359566174,-0.005659526379941937,-0.18913390799667917,0.16141640517899356,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,M_RECENCY,0.27319449659622186,0.2727909000260148,-0.14795089211867563,-0.2900284620808885,0.006982944472580154,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,F0,0.27319449659622186,0.2564693668336169,-6.521297248515179,-10.505041522774272,-2.770602298364365,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,PERSISTENCE,0.27319449659622186,0.776084927475136,64.7983761925367,60.03248080247039,69.11657969965563,,,True,2000,90401
neso_2026_h1,standard,FAULT,C3,SEASONAL,0.27319449659622186,0.44656654175982213,38.823339626022715,33.208584574251795,43.77508433404835,,,True,2000,90401
neso_2026_h1,standard,FAULT,C0,F0,0.2719666763501294,0.2564693668336169,-6.042557716675101,-9.928839756300267,-2.455155354456824,,,True,2000,90401
neso_2026_h1,standard,FAULT,C0,PERSISTENCE,0.2719666763501294,0.776084927475136,64.9565831364709,60.17145680647189,69.24596774826297,,,True,2000,90401
neso_2026_h1,standard,FAULT,C0,SEASONAL,0.2719666763501294,0.44656654175982213,39.09828638787681,33.43325942122545,44.104306319220726,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,C0,0.26302350722694445,0.26208876685691535,-0.35665029876668086,-0.7758783379603307,0.072579844682549,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,C1,0.26302350722694445,0.26208876685691535,-0.35665029876668086,-0.7758783379603307,0.072579844682549,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,C2,0.26302350722694445,0.26319892180359633,0.06664714864704768,-0.15245361437715488,0.3111142494915235,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,M_MEAN,0.26302350722694445,0.26329660930402154,0.10372411471571974,-0.1132736962758385,0.32467797292455264,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,M_ROTATE16,0.26302350722694445,0.2633057346476715,0.10718620356091613,-0.11873338884107465,0.3454432573216941,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,M_RECENCY,0.26302350722694445,0.262926326071886,-0.03696136347788315,-0.22485299879451248,0.13113335557427602,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,F0,0.26302350722694445,0.2488881546705682,-5.6793994776834555,-10.75974092382145,-0.5003023905888198,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,PERSISTENCE,0.26302350722694445,0.8256738212300219,68.1443809330041,61.005280969565824,74.77485153169911,,,True,2000,90401
neso_2026_h1,standard,POINT16,C3,SEASONAL,0.26302350722694445,0.42729667391808,38.44475670377662,32.60275144948027,43.57450770774872,,,True,2000,90401
neso_2026_h1,standard,POINT16,C0,F0,0.26208876685691535,0.2488881546705682,-5.303833042524531,-10.2085888663792,-0.40367928096064915,,,True,2000,90401
