panel,kind,stage,condition,baseline,TRP_nmae,baseline_nmae,gain_pct,ci_low,ci_high,bonferroni4_low,bonferroni4_high,both_seeds_positive,primary_family
electricity,standard,selected,FAULT,C3,0.17145841200317075,0.17199454904203534,0.31171745956528607,0.09079169072293308,0.5631786839312851,0.04358183189836301,0.6165580644210793,True,False
electricity,standard,selected,FAULT,MAG_ONLY,0.17145841200317075,0.17201792495828677,0.3252643323372828,0.10988014832518905,0.5664601184760494,0.0661278537423627,0.6245132833512428,True,False
electricity,standard,selected,POINT16,PLAIN,0.16951928375303005,0.16983414055727708,0.1853907601933824,-0.02806450154295037,0.47359069126097547,-0.06622157234519171,0.5662687651913012,True,False
electricity,standard,selected,POINT16,ANCHOR,0.16951928375303005,0.16952250088130094,0.0018977588545299184,0.0009740910239508516,0.003009255291523404,0.0007531944906618432,0.0033586287979055253,False,False
electricity,standard,selected,POINT16,SHUFFLE,0.16951928375303005,0.16951962603797813,0.00020191464320529207,-0.0027015301372329548,0.002994396808485566,-0.003469369513260101,0.003628640929685474,False,False
electricity,standard,selected,POINT16,IDEAL,0.16951928375303005,0.17043693095198176,0.5384086616827433,-0.5036570963101161,1.4817783773470845,-0.8348119153292732,1.6895940862535412,True,False
electricity,standard,selected,POINT16,B0,0.16951928375303005,0.1695214940116935,0.0013038220765704267,0.0006147862060135179,0.0021432296530590747,0.0004412805161554262,0.002438621172795794,False,False
electricity,standard,selected,POINT16,C3,0.16951928375303005,0.16996003536285986,0.2593266169242825,0.017168239174807642,0.5394592589075066,-0.06310722028847388,0.6033744873278601,True,False
electricity,standard,selected,POINT16,MAG_ONLY,0.16951928375303005,0.1699717964679845,0.2662281180511483,0.013472450994785612,0.5367522627149788,-0.04878987938723475,0.6008857686943356,True,False
electricity,standard,selected,POINT4,PLAIN,0.1673050155515023,0.16741324334072374,0.06464708947857556,-0.09806697549141152,0.24423172466422222,-0.1298576567687383,0.29064160248658966,False,False
electricity,standard,selected,POINT4,ANCHOR,0.1673050155515023,0.1673077228088018,0.001618130504710269,0.000893610726873939,0.002498607003235119,0.0007124553840005127,0.002748873892132742,False,False
electricity,standard,selected,POINT4,SHUFFLE,0.1673050155515023,0.16730432634076037,-0.00041195034043983725,-0.003730791567298497,0.002387517673374806,-0.004375137135937263,0.003201401611928339,False,False
electricity,standard,selected,POINT4,IDEAL,0.1673050155515023,0.16774066932765236,0.25971863466163203,-0.453874949984876,0.9350636835083108,-0.658500262324742,1.1035072204761396,False,False
electricity,standard,selected,POINT4,B0,0.1673050155515023,0.16730684056647752,0.0010908191016234525,0.0004438099175513299,0.0018796094229922545,0.00024522484857576743,0.002135024802099319,False,False
electricity,standard,selected,POINT4,C3,0.1673050155515023,0.16763158944070727,0.19481643662425663,-0.007007923480368827,0.4083944466281988,-0.05907102833191735,0.471380990776474,True,False
electricity,standard,selected,POINT4,MAG_ONLY,0.1673050155515023,0.1676579804166265,0.2105267308165626,0.012078411662323487,0.42558896768753046,-0.031259658507201554,0.47940687880882865,True,False
electricity,standard,selected,POINT8,PLAIN,0.16878342873206592,0.168922657420961,0.08242155967752574,-0.09548263173767224,0.28786841115296746,-0.12838477646586743,0.350473584890916,True,False
electricity,standard,selected,POINT8,ANCHOR,0.16878342873206592,0.16878638384732342,0.0017508019249712348,0.0009182668378590608,0.002708114733098732,0.0007273804618338625,0.003017064166574159,False,False
electricity,standard,selected,POINT8,SHUFFLE,0.16878342873206592,0.16878332613928362,-6.078371876938604e-05,-0.002715235643722669,0.0026049042209563824,-0.0033317718050088208,0.003305064469248944,False,False
electricity,standard,selected,POINT8,IDEAL,0.16878342873206592,0.16914374453768466,0.2130234296299771,-0.7212881609357519,1.0731469110337013,-1.0714320000584614,1.2546019235154153,False,False
electricity,standard,selected,POINT8,B0,0.16878342873206592,0.1687854486149175,0.0011967162265258402,0.0005366955640687121,0.0020026726470467877,0.0003710482586083419,0.002274327380746359,False,False
electricity,standard,selected,POINT8,C3,0.16878342873206592,0.16916960904287306,0.22827995701596437,-0.004443140076376139,0.4790399604871776,-0.06093331445982078,0.5439723837758729,True,False
electricity,standard,selected,POINT8,MAG_ONLY,0.16878342873206592,0.16919802103330317,0.2450337768168387,0.012703374597349828,0.4881009886915958,-0.03875759174570531,0.5552779036534677,True,False
electricity,standard,selected,REFERENCE,PLAIN,0.16652245507411267,0.16661426404841106,0.05510270973660969,-0.11989508501134949,0.26072283379369915,-0.15754066983672918,0.3214596187339985,True,False
electricity,standard,selected,REFERENCE,ANCHOR,0.16652245507411267,0.16652485462032587,0.0014409537955617502,0.0007272102167879546,0.0023187898305099255,0.0005259903649558473,0.0025550409312642,False,False
electricity,standard,selected,REFERENCE,SHUFFLE,0.16652245507411267,0.1665225893414597,8.06301100331197e-05,-0.0032382446690970568,0.00302847469763556,-0.003931017848592677,0.003683453545782135,True,False
electricity,standard,selected,REFERENCE,IDEAL,0.16652245507411267,0.16689313453384785,0.222105876775891,-0.3980149140925321,0.8349325482313876,-0.517845641882685,1.04824731917047,False,False
electricity,standard,selected,REFERENCE,B0,0.16652245507411267,0.16652406735777942,0.0009681985867371345,0.00029792766239294943,0.0017554406171624288,9.172350841891996e-05,0.00199997250009,False,False
electricity,standard,selected,REFERENCE,C3,0.16652245507411267,0.1668529712937166,0.1980883031576952,-0.01710666289774232,0.4413275433971932,-0.07814902889080433,0.5211286334898524,True,False
electricity,standard,selected,REFERENCE,MAG_ONLY,0.16652245507411267,0.16688962836409063,0.2200096516345007,0.006905662713018181,0.46134966274128514,-0.040951599861427934,0.5262714608220206,True,False
electricity,standard,selected,SHIFT4,PLAIN,0.19130066743095678,0.1890930825942609,-1.167459330827425,-1.5766253083839232,-0.7735348060543324,-1.7041241654036101,-0.6687182017013905,False,False
electricity,standard,selected,SHIFT4,ANCHOR,0.19130066743095678,0.19130719365203214,0.003411382996520995,0.002137475306107084,0.004773601232269109,0.0018232042137166643,0.005151529224399074,True,False
electricity,standard,selected,SHIFT4,SHUFFLE,0.19130066743095678,0.1912415306089251,-0.030922583522197122,-0.04980284756001874,-0.012813590181652849,-0.054658324901119965,-0.00891035955132721,False,False
electricity,standard,selected,SHIFT4,IDEAL,0.19130066743095678,0.18798123069058656,-1.7658341357674967,-3.0772876725899994,-0.47717108659901036,-3.565325156910874,-0.07203847906348602,False,False
electricity,standard,selected,SHIFT4,B0,0.19130066743095678,0.1913074833711303,0.0035628194221204446,0.002380021297825885,0.004868650200457458,0.0021457271852382692,0.005216041363741361,True,False
electricity,standard,selected,SHIFT4,C3,0.19130066743095678,0.1891298565410685,-1.1477885774300756,-1.5045875495612642,-0.8290181976183065,-1.641362375251917,-0.7604135128744955,False,False
electricity,standard,selected,SHIFT4,MAG_ONLY,0.19130066743095678,0.1891601232133997,-1.1316043684018062,-1.4813484131815162,-0.8291086096963871,-1.5867375685163223,-0.751961016389028,False,False
electricity,standard,selected,SHIFT8,PLAIN,0.21002297453333993,0.20440405615988777,-2.748927041377769,-3.491070901677426,-2.0915165296817086,-3.6642777240962174,-1.9370848407341508,False,False
electricity,standard,selected,SHIFT8,ANCHOR,0.21002297453333993,0.21002969485895132,0.003199702602008081,0.0019494469516348478,0.004488552491519748,0.001654298214322919,0.00491322225804274,True,False
electricity,standard,selected,SHIFT8,SHUFFLE,0.21002297453333993,0.20955884482309933,-0.22147941817125538,-0.27316389955336084,-0.17581029195217204,-0.2857076284957921,-0.16436341798361923,False,False
electricity,standard,selected,SHIFT8,IDEAL,0.21002297453333993,0.20015821639011525,-4.928480239850819,-6.52219986942151,-3.426267687464738,-7.019225916243387,-3.0945387429713596,False,False
electricity,standard,selected,SHIFT8,B0,0.21002297453333993,0.21003227646690217,0.004428811475420957,0.0032255662248162342,0.005746402542501916,0.002917601964862876,0.006142033125126208,True,False
electricity,standard,selected,SHIFT8,C3,0.21002297453333993,0.20170921753328036,-4.121654479517223,-5.053385527765889,-3.305950057289427,-5.283500289552602,-3.0715467649974126,False,False
electricity,standard,selected,SHIFT8,MAG_ONLY,0.21002297453333993,0.20142407913574514,-4.269050370983574,-5.227143706412786,-3.414704155020554,-5.47431684327026,-3.1830254902748867,False,False
electricity,standard,selected,SHIFT_POINT,PLAIN,0.19621129756031397,0.19354566144187224,-1.37726472326134,-1.6987566370032563,-1.076241780512662,-1.773510009031086,-0.977710762103391,False,False
electricity,standard,selected,SHIFT_POINT,ANCHOR,0.19621129756031397,0.19622126494195422,0.005079664348917046,0.0038323028981079865,0.006453811315015877,0.003590886554031142,0.006780952287604103,True,False
electricity,standard,selected,SHIFT_POINT,SHUFFLE,0.19621129756031397,0.19614973705300848,-0.031384445490667545,-0.04638722650513405,-0.016912305220113114,-0.05170392949279318,-0.013688053490797505,False,False
electricity,standard,selected,SHIFT_POINT,IDEAL,0.19621129756031397,0.19157490271724406,-2.4201473039049404,-3.6461474322686964,-1.2842866244762863,-3.9810162493219234,-1.078489533664999,False,False
electricity,standard,selected,SHIFT_POINT,B0,0.19621129756031397,0.19622145590940776,0.005176981817156534,0.004078925947607337,0.006483912392945545,0.003692978742987213,0.006854825343380196,True,False
electricity,standard,selected,SHIFT_POINT,C3,0.19621129756031397,0.19343185599964854,-1.4369099372496752,-1.7794109931584994,-1.130304244069567,-1.8559510906067158,-1.0609291421031986,False,False
electricity,standard,selected,SHIFT_POINT,MAG_ONLY,0.19621129756031397,0.19351993067575077,-1.3907440309456787,-1.721906019394616,-1.0995607003496801,-1.8177649211915816,-1.0276808641410449,False,False
electricity_transfer,shape,fixed1024,PAIRED_SHIFT8_D32,PLAIN,0.4030254410537767,0.38247137831965894,-5.374013298568769,-6.599949366072154,-4.225925835154684,-6.918516387021761,-3.854608044808693,False,False
electricity_transfer,shape,fixed1024,PAIRED_SHIFT8_D32,ANCHOR,0.4030254410537767,0.403035736118807,0.0025543801970173696,0.0018206661373315614,0.0032492863542793455,0.0016167302030213604,0.0034538892574598914,False,False
electricity_transfer,shape,fixed1024,PAIRED_SHIFT8_D32,SHUFFLE,0.4030254410537767,0.40170217102940603,-0.32941570143363297,-0.3652396245169448,-0.29737441542421195,-0.3738902235592764,-0.2884483384447768,False,False
electricity_transfer,shape,fixed1024,PAIRED_SHIFT8_D32,IDEAL,0.4030254410537767,0.35491077605565613,-13.55683406766306,-16.61474514487967,-11.027218587978345,-17.22010598551652,-10.335019990241367,False,False
electricity_transfer,shape,fixed1024,PAIRED_SHIFT8_D32,B0,0.4030254410537767,0.40302582451783653,9.514627512530183e-05,-0.0006567026721354674,0.0008223952512881318,-0.0009088081619387789,0.0010498077058874327,False,False
electricity_transfer,shape,fixed1024,PAIRED_SHIFT8_D32,C3,0.4030254410537767,0.36610067740011504,-10.085958844950781,-11.580963048494569,-8.665458406804015,-12.018816233874883,-8.397935669974101,False,False
electricity_transfer,shape,fixed1024,PAIRED_SHIFT8_D32,MAG_ONLY,0.4030254410537767,0.36574965867630893,-10.191610981230493,-11.684099107724052,-8.760541756427294,-12.12506807530087,-8.505793755889462,False,False
electricity_transfer,shape,fixed1024,PULSE8_D32,PLAIN,6.956619183991129,6.954884817546893,-0.02493738558919656,-0.06437418284669927,0.014377301927418467,-0.07743188504636567,0.026712284363574108,False,False
electricity_transfer,shape,fixed1024,PULSE8_D32,ANCHOR,6.956619183991129,6.956586777528814,-0.0004658385405198473,-0.0005449332724655198,-0.0003783595092488047,-0.0005644094966605895,-0.00036029333175188744,False,False
electricity_transfer,shape,fixed1024,PULSE8_D32,SHUFFLE,6.956619183991129,6.959295754167019,0.03846035964611971,0.03792884022649462,0.03904457056970401,0.037781670785805646,0.03922923182462908,False,False
electricity_transfer,shape,fixed1024,PULSE8_D32,IDEAL,6.956619183991129,7.14343008275882,2.6151428179940095,2.4884829193749853,2.7464351031300356,2.450480019780775,2.7733532813401123,True,False
electricity_transfer,shape,fixed1024,PULSE8_D32,B0,6.956619183991129,6.956608365694504,-0.0001555110774598134,-0.00019817463042359762,-0.00010461842639086787,-0.00021053408431920273,-9.103175593203048e-05,False,False
electricity_transfer,shape,fixed1024,PULSE8_D32,C3,6.956619183991129,7.004616621346081,0.6852257582332655,0.6395166177246148,0.7283692949245681,0.6264234353962986,0.7424543202330705,True,False
electricity_transfer,shape,fixed1024,PULSE8_D32,MAG_ONLY,6.956619183991129,7.003444761119022,0.6686077883822916,0.620517417735032,0.7132838883473265,0.6054022223593579,0.7285095448399275,True,False
electricity_transfer,shape,fixed1024,RAMP8_D32,PLAIN,0.9181480946549332,0.9369748165708583,2.0093092773642796,1.7190408967513933,2.2823240478540927,1.6445623034247818,2.361287098214856,False,False
electricity_transfer,shape,fixed1024,RAMP8_D32,ANCHOR,0.9181480946549332,0.9182806721969289,0.014437583846615976,0.013717862977732642,0.015102491955484854,0.013532409320573605,0.015309147294658848,True,False
electricity_transfer,shape,fixed1024,RAMP8_D32,SHUFFLE,0.9181480946549332,0.9173254487565926,-0.08967873936731596,-0.09254630004807252,-0.0868932653152854,-0.09324464501462515,-0.08630143297671922,False,False
electricity_transfer,shape,fixed1024,RAMP8_D32,IDEAL,0.9181480946549332,0.6845872132551702,-34.11703824983749,-36.632084383146626,-31.6474885370097,-37.21754617269129,-31.016654073967548,False,False
electricity_transfer,shape,fixed1024,RAMP8_D32,B0,0.9181480946549332,0.9182483895482787,0.010922414293024207,0.010011394782172,0.011810019260956317,0.009785367570417994,0.012043553085204564,True,False
electricity_transfer,shape,fixed1024,RAMP8_D32,C3,0.9181480946549332,0.9076504279729247,-1.1565759634414752,-1.5462809078161832,-0.7931781596105355,-1.6514405353415242,-0.6444714937295185,False,False
electricity_transfer,shape,fixed1024,RAMP8_D32,MAG_ONLY,0.9181480946549332,0.8988153746133499,-2.150911142335521,-2.559575319507621,-1.763237400964553,-2.6446836646615437,-1.6353892176546456,False,False
electricity_transfer,shape,fixed1024,STEP12_D17,PLAIN,0.6518620117672838,0.6095586589635313,-6.939997025993083,-7.577649778331029,-6.319801098439008,-7.762629906347161,-6.177048432357646,False,False
electricity_transfer,shape,fixed1024,STEP12_D17,ANCHOR,0.6518620117672838,0.6519422549457872,0.012308326066412523,0.011266234159026112,0.01338429828639659,0.011003027325589554,0.013663694632226123,False,False
electricity_transfer,shape,fixed1024,STEP12_D17,SHUFFLE,0.6518620117672838,0.6491961584049609,-0.41063911543663956,-0.4348156427871763,-0.3872821201470322,-0.44017902626646954,-0.3812489044691843,False,False
electricity_transfer,shape,fixed1024,STEP12_D17,IDEAL,0.6518620117672838,0.42275466268649775,-54.19392600542059,-59.57749095337788,-49.47353220512987,-60.9678336991339,-47.680290314794576,False,False
electricity_transfer,shape,fixed1024,STEP12_D17,B0,0.6518620117672838,0.6519150821998663,0.008140697160041732,0.007331173297006888,0.008926116375986004,0.007101850647054306,0.009100262883922211,False,False
electricity_transfer,shape,fixed1024,STEP12_D17,C3,0.6518620117672838,0.5686495015201406,-14.63335675573363,-15.61502865833051,-13.753110717730943,-15.872578104718464,-13.505974431317243,False,False
electricity_transfer,shape,fixed1024,STEP12_D17,MAG_ONLY,0.6518620117672838,0.5550041283189964,-17.45174107833247,-18.618606173565343,-16.41090985607235,-18.865498685418704,-16.124651336784623,False,False
electricity_transfer,shape,fixed1024,STEP12_D63,PLAIN,0.3913952664386403,0.3837957119802542,-1.9801040556641558,-2.6149780543564556,-1.372186471838358,-2.7547745441726397,-1.1855523257863354,False,False
electricity_transfer,shape,fixed1024,STEP12_D63,ANCHOR,0.3913952664386403,0.39138925812174563,-0.0015351256504869681,-0.0030188895501664925,1.5714736014692097e-05,-0.003428558088028888,0.00046731550313761495,False,False
electricity_transfer,shape,fixed1024,STEP12_D63,SHUFFLE,0.3913952664386403,0.39243385164262223,0.2646522973578036,0.24010870189395794,0.2890711820999217,0.23432796767518674,0.2958252601670161,False,False
electricity_transfer,shape,fixed1024,STEP12_D63,IDEAL,0.3913952664386403,0.35951408940176466,-8.867851908092472,-10.84665611276613,-6.968770005893977,-11.425623492624515,-6.5140779897746,False,False
electricity_transfer,shape,fixed1024,STEP12_D63,B0,0.3913952664386403,0.3914002322840019,0.0012687384809639823,0.00027906004371053283,0.0022772548697505553,3.0714067916354226e-05,0.0025320519629881714,False,False
electricity_transfer,shape,fixed1024,STEP12_D63,C3,0.3913952664386403,0.3893369606000414,-0.5286695194380409,-1.5444340626640851,0.3975097938325355,-1.7545551610941483,0.5932425243053476,False,False
electricity_transfer,shape,fixed1024,STEP12_D63,MAG_ONLY,0.3913952664386403,0.38938601956550145,-0.5160038553466473,-1.5667611629411953,0.4336230296645326,-1.759412356514596,0.6439351255099557,False,False
electricity_transfer,shape,fixed1024,STEP6_D17,PLAIN,0.43158842233610767,0.4188375952883574,-3.044336800513747,-3.5773145434463283,-2.536984456762046,-3.756064447995849,-2.4650854737460244,False,False
electricity_transfer,shape,fixed1024,STEP6_D17,ANCHOR,0.43158842233610767,0.43162252555297287,0.007901167072199566,0.006521099914575668,0.009223805477679703,0.006089169555448318,0.009533946891803691,True,False
electricity_transfer,shape,fixed1024,STEP6_D17,SHUFFLE,0.43158842233610767,0.43074764564778084,-0.19519008329400567,-0.21584560027302468,-0.1757900432390952,-0.2218404779220856,-0.1707258535749506,False,False
electricity_transfer,shape,fixed1024,STEP6_D17,IDEAL,0.43158842233610767,0.3735065633705603,-15.550425256630263,-17.971776698733656,-13.185851767796645,-18.749814715498093,-12.407621670057585,False,False
electricity_transfer,shape,fixed1024,STEP6_D17,B0,0.43158842233610767,0.4316182123899654,0.006901945516335495,0.005795152743748588,0.00791160643696498,0.005486384558942847,0.008168916260017506,True,False
electricity_transfer,shape,fixed1024,STEP6_D17,C3,0.43158842233610767,0.4018600482197265,-7.397693363169688,-8.247459496862383,-6.666499236050067,-8.453629664235212,-6.470261328670683,False,False
