panel,kind,stage,condition,baseline,seed,TRP_nmae,baseline_nmae,gain_pct
electricity_transfer,shape,fixed1024,STEP12_D17,PLAIN,81552,0.7214448713880633,0.6139749888940228,-17.50395120941819
electricity_transfer,shape,fixed1024,STEP12_D17,ANCHOR,81551,0.5822791521465043,0.5822652497825891,-0.002387634144462858
electricity_transfer,shape,fixed1024,STEP12_D17,ANCHOR,81552,0.7214448713880633,0.7216192601089852,0.0241663063282882
electricity_transfer,shape,fixed1024,STEP12_D17,SHUFFLE,81551,0.5822791521465043,0.5826494417677753,0.06355272908999954
electricity_transfer,shape,fixed1024,STEP12_D17,SHUFFLE,81552,0.7214448713880633,0.7157428750421465,-0.7966542937058341
electricity_transfer,shape,fixed1024,STEP12_D17,IDEAL,81551,0.5822791521465043,0.4273862569765735,-36.24189890093283
electricity_transfer,shape,fixed1024,STEP12_D17,IDEAL,81552,0.7214448713880633,0.41812306839642194,-72.54366618778909
electricity_transfer,shape,fixed1024,STEP12_D17,B0,81551,0.5822791521465043,0.5822282099360754,-0.008749526312801237
electricity_transfer,shape,fixed1024,STEP12_D17,B0,81552,0.7214448713880633,0.7216019544636573,0.02176865994087951
electricity_transfer,shape,fixed1024,STEP12_D17,C3,81551,0.5822791521465043,0.5529296416488292,-5.308000925787804
electricity_transfer,shape,fixed1024,STEP12_D17,C3,81552,0.7214448713880633,0.5843693613914519,-23.456998099663995
electricity_transfer,shape,fixed1024,STEP12_D17,MAG_ONLY,81551,0.5822791521465043,0.5584083911244307,-4.274785515670088
electricity_transfer,shape,fixed1024,STEP12_D17,MAG_ONLY,81552,0.7214448713880633,0.551599865513562,-30.79134287249485
electricity_transfer,shape,fixed1024,STEP12_D63,PLAIN,81551,0.41134974041102557,0.40130514122971245,-2.5029829297809725
electricity_transfer,shape,fixed1024,STEP12_D63,PLAIN,81552,0.3714407924662551,0.36628628273079583,-1.4072352633657248
electricity_transfer,shape,fixed1024,STEP12_D63,ANCHOR,81551,0.41134974041102557,0.4113414486129509,-0.002015794445853203
electricity_transfer,shape,fixed1024,STEP12_D63,ANCHOR,81552,0.3714407924662551,0.37143706763054035,-0.0010028174459053574
electricity_transfer,shape,fixed1024,STEP12_D63,SHUFFLE,81551,0.41134974041102557,0.41112304259110233,-0.05514111262032717
electricity_transfer,shape,fixed1024,STEP12_D63,SHUFFLE,81552,0.3714407924662551,0.37374466069414214,0.616428398898905
electricity_transfer,shape,fixed1024,STEP12_D63,IDEAL,81551,0.41134974041102557,0.3640329138288623,-12.997952873131592
electricity_transfer,shape,fixed1024,STEP12_D63,IDEAL,81552,0.3714407924662551,0.35499526497466705,-4.632604745520097
electricity_transfer,shape,fixed1024,STEP12_D63,B0,81551,0.41134974041102557,0.41133803225040233,-0.002846359856190084
electricity_transfer,shape,fixed1024,STEP12_D63,B0,81552,0.3714407924662551,0.37146243231760145,0.005825582740981439
electricity_transfer,shape,fixed1024,STEP12_D63,C3,81551,0.41134974041102557,0.4005973254350798,-2.6840955476344686
electricity_transfer,shape,fixed1024,STEP12_D63,C3,81552,0.3714407924662551,0.378076595765003,1.7551478650300933
electricity_transfer,shape,fixed1024,STEP12_D63,MAG_ONLY,81551,0.41134974041102557,0.39657579915275853,-3.725376407191261
electricity_transfer,shape,fixed1024,STEP12_D63,MAG_ONLY,81552,0.3714407924662551,0.3821962399782443,2.814116515798648
electricity_transfer,shape,fixed1024,STEP6_D17,PLAIN,81551,0.4117989542914544,0.42335064413987294,2.7286340550841115
electricity_transfer,shape,fixed1024,STEP6_D17,PLAIN,81552,0.4513778903807609,0.4143245464368419,-8.943072348132608
electricity_transfer,shape,fixed1024,STEP6_D17,ANCHOR,81551,0.4117989542914544,0.4118204152536871,0.005211242919922476
electricity_transfer,shape,fixed1024,STEP6_D17,ANCHOR,81552,0.4513778903807609,0.45142463585225856,0.010355099785230859
electricity_transfer,shape,fixed1024,STEP6_D17,SHUFFLE,81551,0.4117989542914544,0.41195619035470077,0.038168151596651434
electricity_transfer,shape,fixed1024,STEP6_D17,SHUFFLE,81552,0.4513778903807609,0.4495391009408609,-0.40903882132867775
electricity_transfer,shape,fixed1024,STEP6_D17,IDEAL,81551,0.4117989542914544,0.37789879631334117,-8.970697527706427
electricity_transfer,shape,fixed1024,STEP6_D17,IDEAL,81552,0.4513778903807609,0.3691143304277794,-22.286742391617096
electricity_transfer,shape,fixed1024,STEP6_D17,B0,81551,0.4117989542914544,0.41180511591633645,0.00149624777446844
electricity_transfer,shape,fixed1024,STEP6_D17,B0,81552,0.4513778903807609,0.45143130886359434,0.01183313646717643
electricity_transfer,shape,fixed1024,STEP6_D17,C3,81551,0.4117989542914544,0.39911397229901213,-3.178285620864907
electricity_transfer,shape,fixed1024,STEP6_D17,C3,81552,0.4513778903807609,0.4046061241404408,-11.55982656952701
electricity_transfer,shape,fixed1024,STEP6_D17,MAG_ONLY,81551,0.4117989542914544,0.39990997877152645,-2.972912943170214
electricity_transfer,shape,fixed1024,STEP6_D17,MAG_ONLY,81552,0.4513778903807609,0.3946474099663656,-14.374978520505245
electricity_transfer,shape,fixed1024,STEP6_D63,PLAIN,81551,0.36095295242258174,0.34251089011916697,-5.384372536884419
electricity_transfer,shape,fixed1024,STEP6_D63,PLAIN,81552,0.32359291407468005,0.3252060736275301,0.49604225863804086
electricity_transfer,shape,fixed1024,STEP6_D63,ANCHOR,81551,0.36095295242258174,0.3609505286473071,-0.00067149791516119
electricity_transfer,shape,fixed1024,STEP6_D63,ANCHOR,81552,0.32359291407468005,0.32359199019796203,-0.00028550667074966896
electricity_transfer,shape,fixed1024,STEP6_D63,SHUFFLE,81551,0.36095295242258174,0.36080829331080944,-0.04009306727539297
electricity_transfer,shape,fixed1024,STEP6_D63,SHUFFLE,81552,0.32359291407468005,0.3246741774887798,0.33303030825022617
electricity_transfer,shape,fixed1024,STEP6_D63,IDEAL,81551,0.36095295242258174,0.3293462945679119,-9.596785625335901
electricity_transfer,shape,fixed1024,STEP6_D63,IDEAL,81552,0.32359291407468005,0.32473350188738975,0.3512381094283423
electricity_transfer,shape,fixed1024,STEP6_D63,B0,81551,0.36095295242258174,0.36095553934218905,0.0007166864960717056
electricity_transfer,shape,fixed1024,STEP6_D63,B0,81552,0.32359291407468005,0.3236020559900276,0.002825048598531499
electricity_transfer,shape,fixed1024,STEP6_D63,C3,81551,0.36095295242258174,0.3467775822039515,-4.087741234176212
electricity_transfer,shape,fixed1024,STEP6_D63,C3,81552,0.32359291407468005,0.3310324996149321,2.2473882621513064
electricity_transfer,shape,fixed1024,STEP6_D63,MAG_ONLY,81551,0.36095295242258174,0.34444811236982725,-4.791676731569239
electricity_transfer,shape,fixed1024,STEP6_D63,MAG_ONLY,81552,0.32359291407468005,0.33357149752583454,2.9914376753312544
electricity_transfer,shape,fixed1024,STEP8_D31,PLAIN,81551,0.38073329740185974,0.3760032678888001,-1.257975639312403
electricity_transfer,shape,fixed1024,STEP8_D31,PLAIN,81552,0.4196447578565559,0.3900204916630097,-7.5955665988807874
electricity_transfer,shape,fixed1024,STEP8_D31,ANCHOR,81551,0.38073329740185974,0.3807328286893038,-0.00012310799610837364
electricity_transfer,shape,fixed1024,STEP8_D31,ANCHOR,81552,0.4196447578565559,0.41968523394506224,0.009644391851926226
electricity_transfer,shape,fixed1024,STEP8_D31,SHUFFLE,81551,0.38073329740185974,0.3809314559916978,0.052019487160015476
electricity_transfer,shape,fixed1024,STEP8_D31,SHUFFLE,81552,0.4196447578565559,0.4164010523589799,-0.778985902941387
electricity_transfer,shape,fixed1024,STEP8_D31,IDEAL,81551,0.38073329740185974,0.3643478219744808,-4.49720691030413
electricity_transfer,shape,fixed1024,STEP8_D31,IDEAL,81552,0.4196447578565559,0.36111479693029314,-16.20813143737252
electricity_transfer,shape,fixed1024,STEP8_D31,B0,81551,0.38073329740185974,0.3807328921724644,-0.00010643403909327276
electricity_transfer,shape,fixed1024,STEP8_D31,B0,81552,0.4196447578565559,0.4196664424254276,0.005167096217262301
electricity_transfer,shape,fixed1024,STEP8_D31,C3,81551,0.38073329740185974,0.3658910135036887,-4.056476751381433
electricity_transfer,shape,fixed1024,STEP8_D31,C3,81552,0.4196447578565559,0.3736064816797578,-12.322665273313028
electricity_transfer,shape,fixed1024,STEP8_D31,MAG_ONLY,81551,0.38073329740185974,0.3663026971904999,-3.9395287891792474
electricity_transfer,shape,fixed1024,STEP8_D31,MAG_ONLY,81552,0.4196447578565559,0.3731574061512502,-12.457839758502121
electricity_transfer,shape,fixed1024,STEP8_D33,PLAIN,81551,0.39885701912540644,0.3918770765017014,-1.7811561436599455
electricity_transfer,shape,fixed1024,STEP8_D33,PLAIN,81552,0.44420160761637234,0.4129331400446954,-7.572283389095991
electricity_transfer,shape,fixed1024,STEP8_D33,ANCHOR,81551,0.39885701912540644,0.39886138158021694,0.0010937270470301463
electricity_transfer,shape,fixed1024,STEP8_D33,ANCHOR,81552,0.44420160761637234,0.4442506809444859,0.011046314663876178
electricity_transfer,shape,fixed1024,STEP8_D33,SHUFFLE,81551,0.39885701912540644,0.39911466092472164,0.06455332878984033
electricity_transfer,shape,fixed1024,STEP8_D33,SHUFFLE,81552,0.44420160761637234,0.4406519163710324,-0.8055544781407686
electricity_transfer,shape,fixed1024,STEP8_D33,IDEAL,81551,0.39885701912540644,0.35834560230560963,-11.305124594565896
electricity_transfer,shape,fixed1024,STEP8_D33,IDEAL,81552,0.44420160761637234,0.352978312080228,-25.84388117177303
electricity_transfer,shape,fixed1024,STEP8_D33,B0,81551,0.39885701912540644,0.3988651771175441,0.00204530066941766
electricity_transfer,shape,fixed1024,STEP8_D33,B0,81552,0.44420160761637234,0.4442196073566347,0.004051991394404819
electricity_transfer,shape,fixed1024,STEP8_D33,C3,81551,0.39885701912540644,0.3767583846578012,-5.865465870833053
electricity_transfer,shape,fixed1024,STEP8_D33,C3,81552,0.44420160761637234,0.3943329448303027,-12.646334383126456
electricity_transfer,shape,fixed1024,STEP8_D33,MAG_ONLY,81551,0.39885701912540644,0.3778102226021695,-5.570732411176449
electricity_transfer,shape,fixed1024,STEP8_D33,MAG_ONLY,81552,0.44420160761637234,0.38981201315155406,-13.952775345502832
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,PLAIN,81551,0.3890787387961555,0.36591189333084595,-6.331263314352786
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,PLAIN,81552,0.4169100309717747,0.38984106580061734,-6.94358997699891
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,ANCHOR,81551,0.3890787387961555,0.3891331741190876,0.01398886719317094
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,ANCHOR,81552,0.4169100309717747,0.41691357537816215,0.0008501537481109267
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,SHUFFLE,81551,0.3890787387961555,0.3885233735959354,-0.142942545535929
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,SHUFFLE,81552,0.4169100309717747,0.4140814284290931,-0.6831029716576564
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,IDEAL,81551,0.3890787387961555,0.3623622782499446,-7.3728591936335075
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,IDEAL,81552,0.4169100309717747,0.35205908518048235,-18.42047216536016
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,B0,81551,0.3890787387961555,0.3891380736575109,0.015247765606096753
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,B0,81552,0.4169100309717747,0.41691357537816215,0.0008501537481109267
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,C3,81551,0.3890787387961555,0.3627202455636387,-7.266893302731914
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,C3,81552,0.4169100309717747,0.36859466761802157,-13.107993033643893
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,MAG_ONLY,81551,0.3890787387961555,0.36210226321317185,-7.449960501103647
electricity_transfer,shape,selected,PAIRED_SHIFT8_D32,MAG_ONLY,81552,0.4169100309717747,0.3663794011386528,-13.791886136633291
electricity_transfer,shape,selected,PULSE8_D32,PLAIN,81551,7.026499245193218,7.0293865673894285,0.04107502366714755
electricity_transfer,shape,selected,PULSE8_D32,PLAIN,81552,6.886722088902887,6.931444756590374,0.6452142267305172
electricity_transfer,shape,selected,PULSE8_D32,ANCHOR,81551,7.026499245193218,7.026522130418528,0.0003256977617938084
electricity_transfer,shape,selected,PULSE8_D32,ANCHOR,81552,6.886722088902887,6.886718787792802,-4.7934439995067635e-05
electricity_transfer,shape,selected,PULSE8_D32,SHUFFLE,81551,7.026499245193218,7.02791872376132,0.020197708936253722
electricity_transfer,shape,selected,PULSE8_D32,SHUFFLE,81552,6.886722088902887,6.892940892122241,0.09021988316281204
electricity_transfer,shape,selected,PULSE8_D32,IDEAL,81551,7.026499245193218,7.159350301472838,1.8556300597875386
electricity_transfer,shape,selected,PULSE8_D32,IDEAL,81552,6.886722088902887,7.1248981685517965,3.3428699472531798
electricity_transfer,shape,selected,PULSE8_D32,B0,81551,7.026499245193218,7.026497943596206,-1.8524121436769292e-05
electricity_transfer,shape,selected,PULSE8_D32,B0,81552,6.886722088902887,6.886718787792802,-4.7934439995067635e-05
electricity_transfer,shape,selected,PULSE8_D32,C3,81551,7.026499245193218,7.059991738053184,0.4743984710271265
electricity_transfer,shape,selected,PULSE8_D32,C3,81552,6.886722088902887,6.990757770873129,1.4881889114182312
electricity_transfer,shape,selected,PULSE8_D32,MAG_ONLY,81551,7.026499245193218,7.059179835050502,0.46295165473780875
electricity_transfer,shape,selected,PULSE8_D32,MAG_ONLY,81552,6.886722088902887,6.996502980004075,1.569082317479753
electricity_transfer,shape,selected,RAMP8_D32,PLAIN,81551,0.9525337313600141,1.0098777490974422,5.678312824366927
electricity_transfer,shape,selected,RAMP8_D32,PLAIN,81552,0.8839397500792945,0.8352613781203919,-5.827920844184686
electricity_transfer,shape,selected,RAMP8_D32,ANCHOR,81551,0.9525337313600141,0.9526489160480209,0.012090990297319859
electricity_transfer,shape,selected,RAMP8_D32,ANCHOR,81552,0.8839397500792945,0.8839357963111114,-0.00044729133039655977
electricity_transfer,shape,selected,RAMP8_D32,SHUFFLE,81551,0.9525337313600141,0.9516719825431413,-0.09055103362083372
electricity_transfer,shape,selected,RAMP8_D32,SHUFFLE,81552,0.8839397500792945,0.8814709420029215,-0.28007821457656235
electricity_transfer,shape,selected,RAMP8_D32,IDEAL,81551,0.9525337313600141,0.6398981174310285,-48.857092310899475
electricity_transfer,shape,selected,RAMP8_D32,IDEAL,81552,0.8839397500792945,0.7207212173159957,-22.646555816843204
electricity_transfer,shape,selected,RAMP8_D32,B0,81551,0.9525337313600141,0.9525609827854461,0.002860858876707617
electricity_transfer,shape,selected,RAMP8_D32,B0,81552,0.8839397500792945,0.8839357963111114,-0.00044729133039655977
electricity_transfer,shape,selected,RAMP8_D32,C3,81551,0.9525337313600141,0.9696415516665261,1.7643448011390173
electricity_transfer,shape,selected,RAMP8_D32,C3,81552,0.8839397500792945,0.8171383019307666,-8.175047968096315
electricity_transfer,shape,selected,RAMP8_D32,MAG_ONLY,81551,0.9525337313600141,0.9679669185209177,1.5943920050992988
electricity_transfer,shape,selected,RAMP8_D32,MAG_ONLY,81552,0.8839397500792945,0.8077544832106008,-9.431735564732268
electricity_transfer,shape,selected,STEP12_D17,PLAIN,81551,0.5821969596129326,0.5802088850584409,-0.34264807135648834
electricity_transfer,shape,selected,STEP12_D17,PLAIN,81552,0.721597382728899,0.6139749888940228,-17.528791201859974
electricity_transfer,shape,selected,STEP12_D17,ANCHOR,81551,0.5821969596129326,0.5822652497825891,0.011728360859930564
electricity_transfer,shape,selected,STEP12_D17,ANCHOR,81552,0.721597382728899,0.7216019544636573,0.0006335535443158236
electricity_transfer,shape,selected,STEP12_D17,SHUFFLE,81551,0.5821969596129326,0.580689023468972,-0.2596804973085787
electricity_transfer,shape,selected,STEP12_D17,SHUFFLE,81552,0.721597382728899,0.7157428750421465,-0.817962412326878
electricity_transfer,shape,selected,STEP12_D17,IDEAL,81551,0.5821969596129326,0.434090572206748,-34.118775409765114
electricity_transfer,shape,selected,STEP12_D17,IDEAL,81552,0.721597382728899,0.4477242656149083,-61.17004106039483
electricity_transfer,shape,selected,STEP12_D17,B0,81551,0.5821969596129326,0.5822282099360754,0.005367366714537081
electricity_transfer,shape,selected,STEP12_D17,B0,81552,0.721597382728899,0.7216019544636573,0.0006335535443158236
electricity_transfer,shape,selected,STEP12_D17,C3,81551,0.5821969596129326,0.5466698307211066,-6.498827426595399
electricity_transfer,shape,selected,STEP12_D17,C3,81552,0.721597382728899,0.5964889819700575,-20.974134399874234
electricity_transfer,shape,selected,STEP12_D17,MAG_ONLY,81551,0.5821969596129326,0.5479324782277772,-6.2534131022822015
electricity_transfer,shape,selected,STEP12_D17,MAG_ONLY,81552,0.721597382728899,0.5648136600404102,-27.75848634349096
electricity_transfer,shape,selected,STEP12_D63,PLAIN,81551,0.41126529686296004,0.4212495053284527,2.3701412913726405
electricity_transfer,shape,selected,STEP12_D63,PLAIN,81552,0.3714529659922026,0.36628628273079583,-1.4105587637318395
electricity_transfer,shape,selected,STEP12_D63,ANCHOR,81551,0.41126529686296004,0.4113414486129509,0.018513026160538182
electricity_transfer,shape,selected,STEP12_D63,ANCHOR,81552,0.3714529659922026,0.37146243231760145,0.00254839374732585
electricity_transfer,shape,selected,STEP12_D63,SHUFFLE,81551,0.41126529686296004,0.4112389513985096,-0.006406364076383397
electricity_transfer,shape,selected,STEP12_D63,SHUFFLE,81552,0.3714529659922026,0.37374466069414214,0.6131712216793206
electricity_transfer,shape,selected,STEP12_D63,IDEAL,81551,0.41126529686296004,0.3606432921873882,-14.03658567127013
electricity_transfer,shape,selected,STEP12_D63,IDEAL,81552,0.3714529659922026,0.35284553498255755,-5.273534497344534
electricity_transfer,shape,selected,STEP12_D63,B0,81551,0.41126529686296004,0.41133803225040233,0.01768263125205838
electricity_transfer,shape,selected,STEP12_D63,B0,81552,0.3714529659922026,0.37146243231760145,0.00254839374732585
electricity_transfer,shape,selected,STEP12_D63,C3,81551,0.41126529686296004,0.4135866845782603,0.5612820242671512
electricity_transfer,shape,selected,STEP12_D63,C3,81552,0.3714529659922026,0.39097537007840955,4.993256757399256
electricity_transfer,shape,selected,STEP12_D63,MAG_ONLY,81551,0.41126529686296004,0.4109538360080619,-0.0757897426931553
electricity_transfer,shape,selected,STEP12_D63,MAG_ONLY,81552,0.3714529659922026,0.3974548866941067,6.542106179189078
electricity_transfer,shape,selected,STEP6_D17,PLAIN,81551,0.4117771456789296,0.41543922795230587,0.8814965046576417
electricity_transfer,shape,selected,STEP6_D17,PLAIN,81552,0.45142191975294443,0.4143245464368419,-8.953699131547221
electricity_transfer,shape,selected,STEP6_D17,ANCHOR,81551,0.4117771456789296,0.4118204152536871,0.010506903775242549
electricity_transfer,shape,selected,STEP6_D17,ANCHOR,81552,0.45142191975294443,0.45143130886359434,0.0020798536710997517
electricity_transfer,shape,selected,STEP6_D17,SHUFFLE,81551,0.4117771456789296,0.4113819383997141,-0.09606821358099094
electricity_transfer,shape,selected,STEP6_D17,SHUFFLE,81552,0.45142191975294443,0.4495391009408609,-0.41883315781494623
electricity_transfer,shape,selected,STEP6_D17,IDEAL,81551,0.4117771456789296,0.3809693387509946,-8.08668934590331
electricity_transfer,shape,selected,STEP6_D17,IDEAL,81552,0.45142191975294443,0.37314658987059035,-20.977099083097727
electricity_transfer,shape,selected,STEP6_D17,B0,81551,0.4117771456789296,0.41180511591633645,0.0067921053735875425
electricity_transfer,shape,selected,STEP6_D17,B0,81552,0.45142191975294443,0.45143130886359434,0.0020798536710997517
electricity_transfer,shape,selected,STEP6_D17,C3,81551,0.4117771456789296,0.40074108733693914,-2.7539123615521577
electricity_transfer,shape,selected,STEP6_D17,C3,81552,0.45142191975294443,0.40805035702754555,-10.628973110412222
electricity_transfer,shape,selected,STEP6_D17,MAG_ONLY,81551,0.4117771456789296,0.40122061869805603,-2.631102811996322
electricity_transfer,shape,selected,STEP6_D17,MAG_ONLY,81552,0.45142191975294443,0.3990079421566375,-13.136073761592183
electricity_transfer,shape,selected,STEP6_D63,PLAIN,81551,0.36090661345101854,0.3511973760302135,-2.764609898443471
electricity_transfer,shape,selected,STEP6_D63,PLAIN,81552,0.3236002745605824,0.3252060736275301,0.4937789288606331
electricity_transfer,shape,selected,STEP6_D63,ANCHOR,81551,0.36090661345101854,0.3609505286473071,0.012166541618074955
electricity_transfer,shape,selected,STEP6_D63,ANCHOR,81552,0.3236002745605824,0.3236020559900276,0.0005505000392536097
electricity_transfer,shape,selected,STEP6_D63,SHUFFLE,81551,0.36090661345101854,0.3608730796127699,-0.009292418898265709
electricity_transfer,shape,selected,STEP6_D63,SHUFFLE,81552,0.3236002745605824,0.3246741774887798,0.33076327058210175
electricity_transfer,shape,selected,STEP6_D63,IDEAL,81551,0.36090661345101854,0.326268683497519,-10.616382051194616
electricity_transfer,shape,selected,STEP6_D63,IDEAL,81552,0.3236002745605824,0.31850859394149583,-1.5986007021279391
electricity_transfer,shape,selected,STEP6_D63,B0,81551,0.36090661345101854,0.36095553934218905,0.013554547814853546
electricity_transfer,shape,selected,STEP6_D63,B0,81552,0.3236002745605824,0.3236020559900276,0.0005505000392536097
electricity_transfer,shape,selected,STEP6_D63,C3,81551,0.36090661345101854,0.3520469484543271,-2.516614626426983
electricity_transfer,shape,selected,STEP6_D63,C3,81552,0.3236002745605824,0.33763363489559667,4.156386948638479
electricity_transfer,shape,selected,STEP6_D63,MAG_ONLY,81551,0.36090661345101854,0.35026649427499573,-3.037721092348966
electricity_transfer,shape,selected,STEP6_D63,MAG_ONLY,81552,0.3236002745605824,0.34098341818724065,5.097943976006725
electricity_transfer,shape,selected,STEP8_D31,PLAIN,81551,0.3807214056895836,0.36638540757619736,-3.9128190743799696
electricity_transfer,shape,selected,STEP8_D31,PLAIN,81552,0.4196499388612087,0.3900204916630097,-7.596894991814884
electricity_transfer,shape,selected,STEP8_D31,ANCHOR,81551,0.3807214056895836,0.3807328286893038,0.003000266554242792
electricity_transfer,shape,selected,STEP8_D31,ANCHOR,81552,0.4196499388612087,0.4196664424254276,0.003932543217777251
electricity_transfer,shape,selected,STEP8_D31,SHUFFLE,81551,0.3807214056895836,0.3804326034806579,-0.07591415832486348
electricity_transfer,shape,selected,STEP8_D31,SHUFFLE,81552,0.4196499388612087,0.4164010523589799,-0.7802301372254794
electricity_transfer,shape,selected,STEP8_D31,IDEAL,81551,0.3807214056895836,0.3670761100393833,-3.7172933015816145
electricity_transfer,shape,selected,STEP8_D31,IDEAL,81552,0.4196499388612087,0.3621519773776211,-15.87674928629028
electricity_transfer,shape,selected,STEP8_D31,B0,81551,0.3807214056895836,0.3807328921724644,0.0030169399904633742
electricity_transfer,shape,selected,STEP8_D31,B0,81552,0.4196499388612087,0.4196664424254276,0.003932543217777251
electricity_transfer,shape,selected,STEP8_D31,C3,81551,0.3807214056895836,0.366867843177304,-3.7761724746162573
electricity_transfer,shape,selected,STEP8_D31,C3,81552,0.4196499388612087,0.37023898343586115,-13.345692278756838
electricity_transfer,shape,selected,STEP8_D31,MAG_ONLY,81551,0.3807214056895836,0.36682008878957884,-3.789682551431661
electricity_transfer,shape,selected,STEP8_D31,MAG_ONLY,81552,0.4196499388612087,0.36894097730948267,-13.74446447275206
electricity_transfer,shape,selected,STEP8_D33,PLAIN,81551,0.39881905100530735,0.3792910972444843,-5.148539974360555
electricity_transfer,shape,selected,STEP8_D33,PLAIN,81552,0.44420298861215296,0.4129331400446954,-7.572617824782224
electricity_transfer,shape,selected,STEP8_D33,ANCHOR,81551,0.39881905100530735,0.39886138158021694,0.010612853704183856
electricity_transfer,shape,selected,STEP8_D33,ANCHOR,81552,0.44420298861215296,0.4442196073566347,0.0037411100740514236
electricity_transfer,shape,selected,STEP8_D33,SHUFFLE,81551,0.39881905100530735,0.39821451347706965,-0.15181202788394632
electricity_transfer,shape,selected,STEP8_D33,SHUFFLE,81552,0.44420298861215296,0.4406519163710324,-0.8058678764783833
electricity_transfer,shape,selected,STEP8_D33,IDEAL,81551,0.39881905100530735,0.3608659302434329,-10.517235787892766
