source,status,episode,building,H,arm,output,raw_RMSE,scaled_RMSE,bias,bias_squared,demeaned_MSE,demeaned_RMSE,MSE_identity_error,cache
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,AFFINE,raw,5.37008540103454,1.0334591720232942,-5.075682769999243,25.762555581667183,3.0752616327371185,1.7536423902087672,1.3322676295501878e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_AFFINE.npz
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,local_r8_epoch1,sorted,7.07123265632022,1.3608406013015972,-6.873575115203857,47.24603486434972,2.75629641545979,1.6602097504411273,3.552713678800501e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_local_r8_epoch1.npz
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,local_r8_epoch1,raw,7.07123265632022,1.3608406013015972,-6.873575115203857,47.24603486434972,2.75629641545979,1.6602097504411273,3.552713678800501e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_local_r8_epoch1.npz
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,local_r8_epoch4,sorted,7.008305306832648,1.3487303941740687,-6.813880666097005,46.42896973181057,2.6873735419680984,1.6393210612836335,5.773159728050814e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_local_r8_epoch4.npz
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,local_r8_epoch4,raw,7.008305306832648,1.3487303941740687,-6.813880666097005,46.42896973181057,2.6873735419680984,1.6393210612836335,5.773159728050814e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_local_r8_epoch4.npz
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,local_r8_epoch16,sorted,6.633608650346531,1.2766209829722581,-6.052343273162841,36.630859096199494,7.373904629752833,2.715493441301752,3.552713678800501e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_local_r8_epoch16.npz
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,local_r8_epoch16,raw,6.633608650346531,1.2766209829722581,-6.052343273162841,36.630859096199494,7.373904629752833,2.715493441301752,3.552713678800501e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_local_r8_epoch16.npz
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,local_r8_fixed120,sorted,7.117303390957368,1.3697067961042797,-6.891234620412191,47.48911459356755,3.1668929653657165,1.7795766253144922,4.884981308350689e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_local_r8_fixed120.npz
transfer,DISCOVERY_ONLY,Rat_public_Chrissy_H14,Rat_public_Chrissy,14,local_r8_fixed120,raw,7.117303390957368,1.3697067961042797,-6.891234620412191,47.48911459356755,3.1668929653657165,1.7795766253144922,4.884981308350689e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_public_Chrissy_H14_local_r8_fixed120.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r1_epoch1,sorted,60.65303807007444,0.6212597266802502,-30.35149175109863,921.2130515170082,2757.577975612891,52.5126458637621,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r1_epoch1.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r1_epoch1,raw,60.65303807007444,0.6212597266802502,-30.35149175109863,921.2130515170082,2757.577975612891,52.5126458637621,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r1_epoch1.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r1_epoch4,sorted,60.71185808193402,0.621862211001794,-30.459723931376136,927.7947819756481,2758.134929785249,52.5179486441088,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r1_epoch4.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r1_epoch4,raw,60.71185808193402,0.621862211001794,-30.459723931376136,927.7947819756481,2758.134929785249,52.5179486441088,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r1_epoch4.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r1_epoch16,sorted,61.34492521275931,0.6283466201127172,-31.347990812683104,982.6965279920643,2780.503321366969,52.73047810675501,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r1_epoch16.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r1_epoch16,raw,61.34492521275931,0.6283466201127172,-31.347990812683104,982.6965279920643,2780.503321366969,52.73047810675501,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r1_epoch16.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r1_fixed120,sorted,74.57643943132689,0.7638749822286605,-25.64684627634684,657.7607239225657,4903.884594331801,70.027741605251,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r1_fixed120.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r1_fixed120,raw,74.57643943132689,0.7638749822286605,-25.64684627634684,657.7607239225657,4903.884594331801,70.027741605251,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r1_fixed120.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,F0,sorted,60.60837539637106,0.6208022537928127,-30.280415993754065,916.903592754797,2756.4715754326403,52.50211019980664,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_F0.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,F0,raw,60.60837539637106,0.6208022537928127,-30.280415993754065,916.903592754797,2756.4715754326403,52.50211019980664,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_F0.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,AFFINE,sorted,82.94764122165219,0.8496199127667514,-39.107151204199674,1529.369275308136,5350.941908927798,73.15013266514147,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_AFFINE.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,AFFINE,raw,82.94764122165219,0.8496199127667514,-39.107151204199674,1529.369275308136,5350.941908927798,73.15013266514147,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_AFFINE.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r8_epoch1,sorted,60.922025909784324,0.6240149276907158,-30.789722583516436,948.0070167699021,2763.4862241825303,52.568871246989225,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r8_epoch1.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r8_epoch1,raw,60.922025909784324,0.6240149276907158,-30.789722583516436,948.0070167699021,2763.4862241825303,52.568871246989225,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r8_epoch1.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r8_epoch4,sorted,61.659425326952764,0.6315679963405494,-31.960662029012042,1021.4839173327322,2780.400814317332,52.72950610727671,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r8_epoch4.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r8_epoch4,raw,61.659425326952764,0.6315679963405494,-31.960662029012042,1021.4839173327322,2780.400814317332,52.72950610727671,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r8_epoch4.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r8_epoch16,sorted,72.05844940931355,0.7380835982743681,-31.661076686604815,1002.4237769550709,4189.996354319531,64.73018117014297,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r8_epoch16.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r8_epoch16,raw,72.05844940931355,0.7380835982743681,-31.661076686604815,1002.4237769550709,4189.996354319531,64.73018117014297,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r8_epoch16.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r8_fixed120,sorted,81.45864565581527,0.8343683605330249,-35.9456798055013,1292.091896679624,5343.41905540005,73.09869393771717,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r8_fixed120.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H3,Panther_education_Neal,3,local_r8_fixed120,raw,81.45864565581527,0.8343683605330249,-35.9456798055013,1292.091896679624,5343.41905540005,73.09869393771717,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H3_local_r8_fixed120.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r1_epoch1,sorted,61.46634698176195,0.6237238718605619,-31.66362554016113,1002.5851823475443,2775.526628934813,52.68326706777791,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r1_epoch1.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r1_epoch1,raw,61.46634698176195,0.6237238718605619,-31.66362554016113,1002.5851823475443,2775.526628934813,52.68326706777791,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r1_epoch1.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r1_epoch4,sorted,69.73534778011462,0.7076327658753134,-41.36295078379313,1710.8936975424929,3152.125032471043,56.143788903769604,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r1_epoch4.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r1_epoch4,raw,69.73534778011462,0.7076327658753134,-41.36295078379313,1710.8936975424929,3152.125032471043,56.143788903769604,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r1_epoch4.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r1_epoch16,sorted,88.44419041665843,0.8974789555432547,-60.04707000834147,3605.6506165866617,4216.724201871472,64.93630881002917,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r1_epoch16.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r1_epoch16,raw,88.44419041665843,0.8974789555432547,-60.04707000834147,3605.6506165866617,4216.724201871472,64.93630881002917,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r1_epoch16.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r1_fixed120,sorted,80.88669714129163,0.82079001600581,-48.14212399902343,2317.664103137348,4224.993671289688,64.99995131759475,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r1_fixed120.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r1_fixed120,raw,80.88669714129163,0.82079001600581,-48.14212399902343,2317.664103137348,4224.993671289688,64.99995131759475,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r1_fixed120.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,F0,sorted,60.60837539637106,0.6150176873309179,-30.280415993754065,916.903592754797,2756.4715754326403,52.50211019980664,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_F0.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,F0,raw,60.60837539637106,0.6150176873309179,-30.280415993754065,916.903592754797,2756.4715754326403,52.50211019980664,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_F0.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,AFFINE,sorted,71.86628635153848,0.729256261035354,-47.39889740360126,2246.6554750771184,2918.107638884206,54.019511649812294,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_AFFINE.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,AFFINE,raw,71.86628635153848,0.729256261035354,-47.39889740360126,2246.6554750771184,2918.107638884206,54.019511649812294,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_AFFINE.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r8_epoch1,sorted,67.86911908638837,0.6886953888586901,-39.58369205576579,1566.8686767656955,3039.3486487966707,55.13028794407545,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r8_epoch1.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r8_epoch1,raw,67.86911908638837,0.6886953888586901,-39.58369205576579,1566.8686767656955,3039.3486487966707,55.13028794407545,4.547473508864641e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r8_epoch1.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r8_epoch4,sorted,83.93006068199136,0.8516722561956774,-52.86742415211995,2794.964536480156,4249.290549602597,65.18658258877049,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r8_epoch4.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r8_epoch4,raw,83.93006068199136,0.8516722561956774,-52.86742415211995,2794.964536480156,4249.290549602597,65.18658258877049,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r8_epoch4.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r8_epoch16,sorted,121.76747054620128,1.2356237506399879,-98.96636818033853,9794.342030806323,5032.974852413671,70.94346236556031,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r8_epoch16.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r8_epoch16,raw,121.76747054620128,1.2356237506399879,-98.96636818033853,9794.342030806323,5032.974852413671,70.94346236556031,9.094947017729282e-13,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r8_epoch16.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r8_fixed120,sorted,104.29123549128362,1.0582853284098066,-81.85745603027344,6700.643107748149,4176.0186925502285,64.6221223154287,1.8189894035458565e-12,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r8_fixed120.npz
transfer,DISCOVERY_ONLY,Panther_education_Neal_H14,Panther_education_Neal,14,local_r8_fixed120,raw,104.29123549128362,1.0582853284098066,-81.85745603027344,6700.643107748149,4176.0186925502285,64.6221223154287,1.8189894035458565e-12,.cache/building_transfer_subspace_v1_20260915/scores/tune_Panther_education_Neal_H14_local_r8_fixed120.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r1_epoch1,sorted,2.5024466329250292,1.8305437476264752,-2.124889261722565,4.515154374583867,1.7470847760539492,1.3217733451896923,8.881784197001252e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r1_epoch1.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r1_epoch1,raw,2.5024466329250292,1.8305437476264752,-2.124889261722565,4.515154374583867,1.7470847760539492,1.3217733451896923,8.881784197001252e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r1_epoch1.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r1_epoch4,sorted,2.5134713173448264,1.838608322058828,-2.137050337791443,4.566984146254521,1.7505539168606166,1.3230849998622978,6.661338147750939e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r1_epoch4.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r1_epoch4,raw,2.5134713173448264,1.838608322058828,-2.137050337791443,4.566984146254521,1.7505539168606166,1.3230849998622978,6.661338147750939e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r1_epoch4.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r1_epoch16,sorted,2.6152106057198083,1.9130307755778877,-2.2478033177057903,5.052619755089158,1.7867067571802078,1.3366775067981835,2.220446049250313e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r1_epoch16.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r1_epoch16,raw,2.6152106057198083,1.9130307755778877,-2.2478033177057903,5.052619755089158,1.7867067571802078,1.3366775067981835,2.220446049250313e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r1_epoch16.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r1_fixed120,sorted,3.2185518589765505,2.354375875330646,-2.755106401642164,7.590611284369634,2.7684647845517767,1.663870423005282,1.3322676295501878e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r1_fixed120.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r1_fixed120,raw,3.2185518589765505,2.354375875330646,-2.755106401642164,7.590611284369634,2.7684647845517767,1.663870423005282,1.3322676295501878e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r1_fixed120.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,F0,sorted,2.4988365156931462,1.8279029410493945,-2.120924271345139,4.498319764780908,1.7458641673805566,1.3213115330536385,1.7763568394002505e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_F0.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,F0,raw,2.4988365156931462,1.8279029410493945,-2.120924271345139,4.498319764780908,1.7458641673805566,1.3213115330536385,1.7763568394002505e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_F0.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,AFFINE,sorted,2.7608056243469226,2.0195337665015742,-2.401528562104748,5.7673394346048985,1.8547082608207004,1.36187674215426,1.1102230246251565e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_AFFINE.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,AFFINE,raw,2.7608056243469226,2.0195337665015742,-2.401528562104748,5.7673394346048985,1.8547082608207004,1.36187674215426,1.1102230246251565e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_AFFINE.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r8_epoch1,sorted,2.5259702287371333,1.8477512958990259,-2.150298940340678,4.623785532830243,1.756740063636083,1.3254207119386971,1.1102230246251565e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r8_epoch1.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r8_epoch1,raw,2.5259702287371333,1.8477512958990259,-2.150298940340678,4.623785532830243,1.756740063636083,1.3254207119386971,1.1102230246251565e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r8_epoch1.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r8_epoch4,sorted,2.617145469647498,1.9144461316613062,-2.247628283699354,5.051832901685303,1.7976175076111218,1.34075259000724,1.7763568394002505e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r8_epoch4.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r8_epoch4,raw,2.617145469647498,1.9144461316613062,-2.247628283699354,5.051832901685303,1.7976175076111218,1.34075259000724,1.7763568394002505e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r8_epoch4.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r8_epoch16,sorted,3.204087969257169,2.3437955166753146,-2.7558956664800647,7.5949609245236,2.6712187902149327,1.6343863650357993,2.220446049250313e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r8_epoch16.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r8_epoch16,raw,3.204087969257169,2.3437955166753146,-2.7558956664800647,7.5949609245236,2.6712187902149327,1.6343863650357993,2.220446049250313e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r8_epoch16.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r8_fixed120,sorted,3.3219044606866155,2.4299784701560743,-2.8539068919420245,8.144784547874186,2.890264698055447,1.7000778505866863,4.440892098500626e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r8_fixed120.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H3,Rat_lodging_Jeannette,3,local_r8_fixed120,raw,3.3219044606866155,2.4299784701560743,-2.8539068919420245,8.144784547874186,2.890264698055447,1.7000778505866863,4.440892098500626e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H3_local_r8_fixed120.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,local_r1_epoch1,sorted,2.5062081050176053,1.1673002041286182,-2.1283363374074304,4.529815565128875,1.751263500527062,1.323353127674946,2.4424906541753444e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_local_r1_epoch1.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,local_r1_epoch1,raw,2.5062081050176053,1.1673002041286182,-2.1283363374074304,4.529815565128875,1.751263500527062,1.323353127674946,2.4424906541753444e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_local_r1_epoch1.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,local_r1_epoch4,sorted,2.5438736516729556,1.1848434401477588,-2.16356830517451,4.681027811155701,1.7902653445201977,1.3380079762543262,2.220446049250313e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_local_r1_epoch4.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,local_r1_epoch4,raw,2.5438736516729556,1.1848434401477588,-2.16356830517451,4.681027811155701,1.7902653445201977,1.3380079762543262,2.220446049250313e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_local_r1_epoch4.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,local_r1_epoch16,sorted,2.6751505973168044,1.2459874469605408,-2.246642944415411,5.047404519691547,2.109026198632911,1.4522486696956933,2.6645352591003757e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_local_r1_epoch16.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,local_r1_epoch16,raw,2.6751505973168044,1.2459874469605408,-2.246642944415411,5.047404519691547,2.109026198632911,1.4522486696956933,2.6645352591003757e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_local_r1_epoch16.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,local_r1_fixed120,sorted,2.6729703272483327,1.244971956789997,-2.2802568844954174,5.199571459288747,1.9451989110613122,1.3947038793454731,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_local_r1_fixed120.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,local_r1_fixed120,raw,2.6729703272483327,1.244971956789997,-2.2802568844954174,5.199571459288747,1.9451989110613122,1.3947038793454731,0.0,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_local_r1_fixed120.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,F0,sorted,2.4988365156931462,1.1638667870448711,-2.120924271345139,4.498319764780908,1.7458641673805566,1.3213115330536385,1.7763568394002505e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_F0.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,F0,raw,2.4988365156931462,1.1638667870448711,-2.120924271345139,4.498319764780908,1.7458641673805566,1.3213115330536385,1.7763568394002505e-15,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_F0.npz
transfer,DISCOVERY_ONLY,Rat_lodging_Jeannette_H14,Rat_lodging_Jeannette,14,AFFINE,sorted,2.0598247569520094,0.9593911433154398,-1.5403522255358302,2.372684978713185,1.8701930506392201,1.3675500176005337,2.220446049250313e-16,.cache/building_transfer_subspace_v1_20260915/scores/tune_Rat_lodging_Jeannette_H14_AFFINE.npz
