history_sha256,method,lambda_value,effective_w_level,effective_w_shape,calibration_first_call_seconds,dimension,n,noise_level,noise_shape,signal_level,signal_shape,u_level,u_shape,w_level,w_shape
00875746db668be1f66ea039cee4de0bf78affa15c599c003fd33ac65d76a786,CANDIDATE,0.5748437362883464,0.7143095812911618,1.0005679729994212,0.046458113996777683,504,2,4.343936585114657,6.039086293836955,7.144583228537306,5.363193298686537,0.3781111298464723,0.5296385442221798,0.7143095812911618,1.0005679729994212
00875746db668be1f66ea039cee4de0bf78affa15c599c003fd33ac65d76a786,SIMPLE,0.5748437362883464,1.0,1.0,0.047230563999619335,504,2,4.343936585114657,6.039086293836955,7.144583228537306,5.363193298686537,0.3781111298464723,0.5296385442221798,0.7143095812911618,1.0005679729994212
06821e84676143fb03632f8c7ecf8f3da978aa7e41b9bf655149ce5dabd9c545,CANDIDATE,0.5652504889999216,1.0860291490315,0.9998289678945695,0.2911678600066807,504,13,0.5283732964535224,0.4592630841829351,0.27113862851308007,0.295588344259233,0.6608702373080383,0.6084157205809677,1.0860291490315,0.9998289678945695
06821e84676143fb03632f8c7ecf8f3da978aa7e41b9bf655149ce5dabd9c545,SIMPLE,0.5652504889999216,1.0,1.0,0.2967162700078916,504,13,0.5283732964535224,0.4592630841829351,0.27113862851308007,0.295588344259233,0.6608702373080383,0.6084157205809677,1.0860291490315,0.9998289678945695
3c0e06054c62f2349108fd743a73eb75911cc85f63a961e7e757ec048836971f,CANDIDATE,0.782593911902333,1.6135301768423418,0.998780258097729,0.04556878897710703,504,2,6.316030210591209,4.22888919948068,2.27430768849803,5.062903994832283,0.7352481997259556,0.45512094984507623,1.6135301768423418,0.998780258097729
3c0e06054c62f2349108fd743a73eb75911cc85f63a961e7e757ec048836971f,SIMPLE,0.782593911902333,1.0,1.0,0.046302082017064095,504,2,6.316030210591209,4.22888919948068,2.27430768849803,5.062903994832283,0.7352481997259556,0.45512094984507623,1.6135301768423418,0.998780258097729
3ce65c715f853a1735d22b33bea406d7a8313d5040fb4bbf00b5910e8bed3f15,CANDIDATE,13.797766925113038,0.4293860199613197,1.0011344214314886,0.050377740000840276,504,2,0.03727996412554717,0.09886112674573755,0.1259233884151429,0.08676013383025939,0.22843118792589975,0.5325984417976728,0.4293860199613197,1.0011344214314886
3ce65c715f853a1735d22b33bea406d7a8313d5040fb4bbf00b5910e8bed3f15,SIMPLE,13.797766925113038,1.0,1.0,0.04515804201946594,504,2,0.03727996412554717,0.09886112674573755,0.1259233884151429,0.08676013383025939,0.22843118792589975,0.5325984417976728,0.4293860199613197,1.0011344214314886
487350cab46ce72c6b6dda26a8b1a99223f00072cb7184360fc002eec7c88eb9,CANDIDATE,1.0964771652117409,1.4447037048336528,0.9991158972070902,0.2951126559928525,504,13,0.2798069920057286,0.3215814323843347,0.1165478598715769,0.3371065402849356,0.7059514592264553,0.48821590420916633,1.4447037048336528,0.9991158972070902
487350cab46ce72c6b6dda26a8b1a99223f00072cb7184360fc002eec7c88eb9,SIMPLE,1.0964771652117409,1.0,1.0,0.2959177099983208,504,13,0.2798069920057286,0.3215814323843347,0.1165478598715769,0.3371065402849356,0.7059514592264553,0.48821590420916633,1.4447037048336528,0.9991158972070902
53009b352b1e4943e04d6f3447be29534d016cb5a61ad701c46d5500767b454d,CANDIDATE,0.6404783205804851,0.7568479983088197,1.000483403581891,0.2946407909912523,504,13,0.5314312359731382,0.37629860689785116,1.324224355952517,0.6176909456306494,0.28638501233768665,0.378574631258441,0.7568479983088197,1.000483403581891
53009b352b1e4943e04d6f3447be29534d016cb5a61ad701c46d5500767b454d,SIMPLE,0.6404783205804851,1.0,1.0,0.2997029170219321,504,13,0.5314312359731382,0.37629860689785116,1.324224355952517,0.6176909456306494,0.28638501233768665,0.378574631258441,0.7568479983088197,1.000483403581891
5ef1d4b7ecdcc1baccffcdb973ec6c531f36721361d108e51d0d3c49e1e60519,CANDIDATE,2.648650886178569,2.4373009169615116,0.9971425429086253,0.296320249006385,504,13,0.05970477795316606,0.1183625605071487,0.013302621424403572,0.23541083092178913,0.8177932739545782,0.33457356828193213,2.4373009169615116,0.9971425429086253
5ef1d4b7ecdcc1baccffcdb973ec6c531f36721361d108e51d0d3c49e1e60519,SIMPLE,2.648650886178569,1.0,1.0,0.30124631500802934,504,13,0.05970477795316606,0.1183625605071487,0.013302621424403572,0.23541083092178913,0.8177932739545782,0.33457356828193213,2.4373009169615116,0.9971425429086253
6dd8fb96b35117d60355910ac91291c4b30a65fed9237535bbe3dd80859b0360,CANDIDATE,0.0421141190454518,1.0020879487501075,0.999995849008449,0.3077449070115108,504,13,8.419268260116226,8.634075662991663,12.541247876887098,12.906193041353108,0.4016727834091935,0.4008341948128036,1.0020879487501075,0.999995849008449
6dd8fb96b35117d60355910ac91291c4b30a65fed9237535bbe3dd80859b0360,SIMPLE,0.0421141190454518,1.0,1.0,0.3111777489830274,504,13,8.419268260116226,8.634075662991663,12.541247876887098,12.906193041353108,0.4016727834091935,0.4008341948128036,1.0020879487501075,0.999995849008449
a13f8c5a822b7ef3ae9f5b495f8fbdb1593e1a3ed635c020fec131aa3c53469a,CANDIDATE,7.666514365099772,1.4689065734243412,0.9990677801721186,0.29169350099982694,504,13,0.02121643370268393,0.0265802850699591,0.028928854514741073,0.06578662828242524,0.42311075170088513,0.28777617795209126,1.4689065734243412,0.9990677801721186
a13f8c5a822b7ef3ae9f5b495f8fbdb1593e1a3ed635c020fec131aa3c53469a,SIMPLE,7.666514365099772,1.0,1.0,0.29859635201864876,504,13,0.02121643370268393,0.0265802850699591,0.028928854514741073,0.06578662828242524,0.42311075170088513,0.28777617795209126,1.4689065734243412,0.9990677801721186
b4ab5016397f37b05afd9683a5f44a9b4b6bd21df87f8411acf689497bb2fe17,CANDIDATE,29.650022762832478,2.085705841744645,0.9978415390820186,0.04823952098377049,504,2,0.0015562867715650226,0.0264910836374283,5.1214869466317074e-05,0.03070323840295471,0.9681598898254906,0.4631861958697155,2.085705841744645,0.9978415390820186
b4ab5016397f37b05afd9683a5f44a9b4b6bd21df87f8411acf689497bb2fe17,SIMPLE,29.650022762832478,1.0,1.0,0.049640676996205,504,2,0.0015562867715650226,0.0264910836374283,5.1214869466317074e-05,0.03070323840295471,0.9681598898254906,0.4631861958697155,2.085705841744645,0.9978415390820186
bc7ee05e012d71760f5bdb73a7f4810e06d68d2d69b3ab1d3e9f5ab1c9fcc247,CANDIDATE,8.985132196748873,2.4200311585351066,0.9971768764243835,0.0472582450020127,504,2,0.284039203371772,0.1500704849773323,0.0006833876417227344,0.21501064538391837,0.9975998207971102,0.4110622583166034,2.4200311585351066,0.9971768764243835
bc7ee05e012d71760f5bdb73a7f4810e06d68d2d69b3ab1d3e9f5ab1c9fcc247,SIMPLE,8.985132196748873,1.0,1.0,0.2162132980010938,504,2,0.284039203371772,0.1500704849773323,0.0006833876417227344,0.21501064538391837,0.9975998207971102,0.4110622583166034,2.4200311585351066,0.9971768764243835
bcafbe2cc51629e069e1eaafd2785d66970faf1a81b5b2d4978309b2b1753780,CANDIDATE,4.6846875044410075,0.37134174254616853,1.0012498176092521,0.049092796980403364,504,2,0.1335813605989798,0.24921348674212104,0.6037234102347354,0.26094166082719666,0.18117633942825417,0.4885062895537467,0.37134174254616853,1.0012498176092521
bcafbe2cc51629e069e1eaafd2785d66970faf1a81b5b2d4978309b2b1753780,SIMPLE,4.6846875044410075,1.0,1.0,0.05055254098260775,504,2,0.1335813605989798,0.24921348674212104,0.6037234102347354,0.26094166082719666,0.18117633942825417,0.4885062895537467,0.37134174254616853,1.0012498176092521
bd8e9489b1af8fd7540da93c624e3950057443f2628107ba60a061627b966fdd,CANDIDATE,4.181176371435827,2.1142391002770706,0.9977848129219143,0.29544743098085746,504,13,0.08204490092665692,0.07418326547384875,0.02423781486516913,0.12944437093691655,0.7719517549363552,0.36431155647579055,2.1142391002770706,0.9977848129219143
bd8e9489b1af8fd7540da93c624e3950057443f2628107ba60a061627b966fdd,SIMPLE,4.181176371435827,1.0,1.0,0.2969867509964388,504,13,0.08204490092665692,0.07418326547384875,0.02423781486516913,0.12944437093691655,0.7719517549363552,0.36431155647579055,2.1142391002770706,0.9977848129219143
c30884025b5f2a14977acd970d79ad29535c0a073a3433c8b5099e659ad3879e,CANDIDATE,6.721703043975963,0.00240819550846303,1.0019832839055498,0.04672439198475331,504,2,0.0004929864963539337,0.3911282875749777,0.42232492433246266,0.4134909075337397,0.0011683169406628794,0.4861042389349048,0.00240819550846303,1.0019832839055498
c30884025b5f2a14977acd970d79ad29535c0a073a3433c8b5099e659ad3879e,SIMPLE,6.721703043975963,1.0,1.0,0.047284943982958794,504,2,0.0004929864963539337,0.3911282875749777,0.42232492433246266,0.4134909075337397,0.0011683169406628794,0.4861042389349048,0.00240819550846303,1.0019832839055498
c8f014c45659376a01fa2c58bccebde9ac3e2a4e0183fd36fa1e20a8139e3fb9,CANDIDATE,31.22222278249989,1.5700770249259401,0.9988666460737059,0.044642536027822644,504,2,0.012553381899790531,0.03601646633806712,0.0006247195107553892,0.023414085473415225,0.9525977157854262,0.6060327425458281,1.5700770249259401,0.9988666460737059
c8f014c45659376a01fa2c58bccebde9ac3e2a4e0183fd36fa1e20a8139e3fb9,SIMPLE,31.22222278249989,1.0,1.0,0.04822236698237248,504,2,0.012553381899790531,0.03601646633806712,0.0006247195107553892,0.023414085473415225,0.9525977157854262,0.6060327425458281,1.5700770249259401,0.9988666460737059
c96634b6341bceae877cff59a84c3d5c6d282146597fc6ba9b181a6c848a796d,CANDIDATE,10.075168018007199,0.6630104080851926,1.000669959427266,0.30427049900754355,504,13,0.006028432065860758,0.016551622521266195,0.09268088198354198,0.16299614253185743,0.06108208776281611,0.09219012181102289,0.6630104080851926,1.000669959427266
c96634b6341bceae877cff59a84c3d5c6d282146597fc6ba9b181a6c848a796d,SIMPLE,10.075168018007199,1.0,1.0,0.28788811998674646,504,13,0.006028432065860758,0.016551622521266195,0.09268088198354198,0.16299614253185743,0.06108208776281611,0.09219012181102289,0.6630104080851926,1.000669959427266
ca4a0ce58e9bee9eb54cf546ff624a2766cc648174380c4c04c411a31e73f7cc,CANDIDATE,4.1518910685632076,2.2818311883921965,0.9974516278560791,0.2952594999806024,504,13,0.07576196332821497,0.08073621661846463,0.003139839433771172,0.11161664923634033,0.9602062369920794,0.419732747557087,2.2818311883921965,0.9974516278560791
ca4a0ce58e9bee9eb54cf546ff624a2766cc648174380c4c04c411a31e73f7cc,SIMPLE,4.1518910685632076,1.0,1.0,0.28811816600500606,504,13,0.07576196332821497,0.08073621661846463,0.003139839433771172,0.11161664923634033,0.9602062369920794,0.419732747557087,2.2818311883921965,0.9974516278560791
d7f5760bf4f30f2456319f05e605544d5cc277ee9984f2f4dcf1f0d20dd9c995,CANDIDATE,13.043083233063697,0.015423023111117543,1.0019574094967971,0.04758305399445817,504,2,0.0001803007916359168,0.1725422452518459,0.018302647379489192,0.09823467729935531,0.009808553343551227,0.6372131214619974,0.015423023111117543,1.0019574094967971
d7f5760bf4f30f2456319f05e605544d5cc277ee9984f2f4dcf1f0d20dd9c995,SIMPLE,13.043083233063697,1.0,1.0,0.04885586301679723,504,2,0.0001803007916359168,0.1725422452518459,0.018302647379489192,0.09823467729935531,0.009808553343551227,0.6372131214619974,0.015423023111117543,1.0019574094967971
f0dbc8be08f9e806d9a75ee5beffd8d533b4a316179a6083c263c2167372e228,CANDIDATE,2.6734519554388707,0.6754774453305431,1.0006451740649493,0.04529656199156307,504,2,0.8500687066804239,0.8372237986365499,1.532733775234465,0.7469624633492004,0.35675191560375075,0.528488530823751,0.6754774453305431,1.0006451740649493
f0dbc8be08f9e806d9a75ee5beffd8d533b4a316179a6083c263c2167372e228,SIMPLE,2.6734519554388707,1.0,1.0,0.04645122098736465,504,2,0.8500687066804239,0.8372237986365499,1.532733775234465,0.7469624633492004,0.35675191560375075,0.528488530823751,0.6754774453305431,1.0006451740649493
f893316193b06e2aee5701e2de547f78b61001eacb8bb34acd8b4b99d8922504,CANDIDATE,0.31823853266831703,0.9984295678052802,1.0000031221316,0.29518845002166927,504,13,0.9823927952316232,0.5133713732220567,1.16577746240145,0.6074372788122445,0.4573163297576457,0.45803707372636504,0.9984295678052802,1.0000031221316
f893316193b06e2aee5701e2de547f78b61001eacb8bb34acd8b4b99d8922504,SIMPLE,0.31823853266831703,1.0,1.0,0.29565299800015055,504,13,0.9823927952316232,0.5133713732220567,1.16577746240145,0.6074372788122445,0.4573163297576457,0.45803707372636504,0.9984295678052802,1.0000031221316
