panel,kind,condition,family,stratum,contexts,fraction,status,A,B,C,D,total,gate,weights,interaction,MAG_gain_pct,weighted_total,weighted_gate,weighted_weights,bootstrap_nonempty,posthoc,total_low,total_high,gate_low,gate_high,weights_low,weights_high,interaction_low,interaction_high,MAG_gain_pct_low,MAG_gain_pct_high
electricity,shape,STEP12_D63,gate,DIFFERENT,511,0.998046875,SCORED,0.2214153878249817,0.2216387908714181,0.22155897780470926,0.22163334478824212,-0.00021795696326040725,-0.00014888501498462603,-6.907194827578123e-05,-0.00014903606290353477,-0.0984380378443669,-0.00021753126606653927,-0.00014859422393973418,-6.893704212680509e-05,2000.0,True,-0.00039762963816640447,-3.690924290171362e-05,-0.000265636932240337,-5.657601019174043e-05,-0.0002828476975649429,0.00013317587393859572,-0.00019232837561991984,-0.00010228197299191125,-0.19242646796721322,-0.015907914144942636
electricity,shape,STEP12_D63,magnitude,LE3,1,0.001953125,SCORED,0.17370152632802996,0.17370152632802996,0.18299887678685964,0.18299887678685964,-0.009297350458829678,0.0,-0.009297350458829678,0.0,-5.352486334099287,-1.8158887614901716e-05,0.0,-1.8158887614901716e-05,1278.0,True,-0.009297350458829678,-0.009297350458829678,0.0,0.0,-0.009297350458829678,-0.009297350458829678,0.0,0.0,-5.352486334099287,-5.352486334099287
electricity,shape,STEP12_D63,magnitude,GT3_LE6,4,0.0078125,SCORED,0.3204522909626675,0.32012082038799583,0.31893603218696964,0.31767008317687173,0.002782207785795743,0.0007987097923847775,0.0019834979934109653,-0.000934478435426267,0.8682127930612512,2.173599832652924e-05,6.239920253006074e-06,1.5496078073523167e-05,1739.0,True,0.002505035522764265,0.003613724574889926,1.846500796121031e-05,0.0031394441456554234,0.00047428042923450264,0.0024865705148031103,-0.0024755622981190717,-0.00042078381452859137,0.7183453280586442,1.5335779099174982
electricity,shape,STEP12_D63,magnitude,GT6_LE12,197,0.384765625,SCORED,0.2895393262217269,0.2897254251762758,0.28997934225027083,0.28993366786700353,-0.0003943416452766302,-7.021228564080273e-05,-0.00032412935963582745,-0.00023177333781621012,-0.13619622951482815,-0.0001517291096083909,-2.7015273967261988e-05,-0.00012471383564112892,2000.0,True,-0.0007091999384818193,-5.530205365564261e-05,-0.00018782136426255883,4.729202317450477e-05,-0.0006989096612294493,7.936437332095375e-05,-0.00031702847282841505,-0.00014856571600741774,-0.25034760830215314,-0.019103979764537586
electricity,shape,STEP12_D63,magnitude,GT12,310,0.60546875,SCORED,0.17684582822269282,0.17710009707747199,0.17682246163275872,0.17699040736865987,-0.0001445791459670498,-0.00021110729534015715,6.652814937310736e-05,-8.63231188780178e-05,-0.08175434355453878,-8.753815478473718e-05,-0.00012781887022548578,4.0280715440748596e-05,2000.0,True,-0.0003551933582728664,6.010378128153686e-05,-0.0004397179121464135,-5.106137499710023e-05,-0.00018289313527346008,0.0003052613488136313,-0.00013091612134864193,-3.0297176509863774e-05,-0.21994820143285235,0.030419890583779405
electricity,shape,STEP12_D63,run,NONE,1,0.001953125,SCORED,0.17370152632802996,0.17370152632802996,0.18299887678685964,0.18299887678685964,-0.009297350458829678,0.0,-0.009297350458829678,0.0,-5.352486334099287,-1.8158887614901716e-05,0.0,-1.8158887614901716e-05,1278.0,True,-0.009297350458829678,-0.009297350458829678,0.0,0.0,-0.009297350458829678,-0.009297350458829678,0.0,0.0,-5.352486334099287,-5.352486334099287
electricity,shape,STEP12_D63,run,LEN1_7,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity,shape,STEP12_D63,run,LEN8_31,9,0.017578125,SCORED,0.5760754973140488,0.5761771000329765,0.5761455898360092,0.5760196860626778,5.5811251370996295e-05,1.21505272018263e-05,4.3660724169169995e-05,-0.00022750649225899977,0.00968818351608707,9.810571530057943e-07,2.1358348596960293e-07,7.674736670361913e-07,2000.0,True,-0.0003304835639487136,0.000450293524219222,-0.0006196307676014645,0.0009387175866186574,-0.0006342877153355561,0.0005299525972211381,-0.0007620874926074966,8.333286207058525e-05,-0.10175628920444485,0.08921727003597318
electricity,shape,STEP12_D63,run,LEN32_PLUS,502,0.98046875,SCORED,0.21505693964689088,0.2152825263645375,0.21520184731012418,0.21527980480523431,-0.00022286515834343823,-0.00015177210637838667,-7.109305196505156e-05,-0.00014762922253649946,-0.10363076806978093,-0.00021851232321954295,-0.0001488078074256838,-6.970451579385914e-05,2000.0,True,-0.00040575910841194885,-4.0176448810484785e-05,-0.00026428820374515963,-6.188786815338296e-05,-0.0002884058237904722,0.0001368414306373005,-0.00019269389769506902,-9.948716843032266e-05,-0.19871560191974852,-0.017371753321545957
electricity,shape,STEP12_D63,position,NONE,1,0.001953125,SCORED,0.17370152632802996,0.17370152632802996,0.18299887678685964,0.18299887678685964,-0.009297350458829678,0.0,-0.009297350458829678,0.0,-5.352486334099287,-1.8158887614901716e-05,0.0,-1.8158887614901716e-05,1278.0,True,-0.009297350458829678,-0.009297350458829678,0.0,0.0,-0.009297350458829678,-0.009297350458829678,0.0,0.0,-5.352486334099287,-5.352486334099287
electricity,shape,STEP12_D63,position,OLD,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity,shape,STEP12_D63,position,RECENT128,511,0.998046875,SCORED,0.2214153878249817,0.2216387908714181,0.22155897780470926,0.22163334478824212,-0.00021795696326040725,-0.00014888501498462603,-6.907194827578123e-05,-0.00014903606290353477,-0.0984380378443669,-0.00021753126606653927,-0.00014859422393973418,-6.893704212680509e-05,2000.0,True,-0.00039762963816640447,-3.690924290171362e-05,-0.000265636932240337,-5.657601019174043e-05,-0.0002828476975649429,0.00013317587393859572,-0.00019232837561991984,-0.00010228197299191125,-0.19242646796721322,-0.015907914144942636
electricity,shape,STEP8_D31,ALL,ALL,512,1.0,SCORED,0.20771639665978858,0.20793623567980557,0.20764355221259923,0.2077782498607391,-6.185320095050684e-05,-0.0001772683340784259,0.00011541513312791907,-8.514137187712323e-05,-0.029777717091739285,-6.185320095050684e-05,-0.0001772683340784259,0.00011541513312791907,2000.0,True,-0.000210854581010006,9.510891031294999e-05,-0.0003672510372859303,2.9117825921664725e-05,-9.213778014192653e-05,0.00031314012378076325,-0.00015707487358851343,-7.471879614025374e-06,-0.09985145147492461,0.047491090246194
electricity,shape,STEP8_D31,gate,EQUAL,1,0.001953125,SCORED,0.15216101771642623,0.15216101771642623,0.14552323390550626,0.14552323390550626,0.006637783810919978,0.0,0.006637783810919978,0.0,4.362341886599651,1.2964421505703083e-05,0.0,1.2964421505703083e-05,1278.0,True,0.006637783810919978,0.006637783810919978,0.0,0.0,0.006637783810919978,0.006637783810919978,0.0,0.0,4.362341886599651,4.362341886599651
electricity,shape,STEP8_D31,gate,DIFFERENT,511,0.998046875,SCORED,0.20782511560096936,0.2080453848343327,0.2077651183932393,0.2079000796375595,-7.496403659013051e-05,-0.0001776152388417579,0.00010265120225162738,-8.530798904313186e-05,-0.03607073012968451,-7.481762245616541e-05,-0.00017726833407839509,0.00010245071162222967,2000.0,True,-0.0002222353879734004,8.4409736434983e-05,-0.00036867072296840436,2.917251016302798e-05,-0.00010309634320011182,0.00029451028326783226,-0.00015722848552932877,-7.486570577485695e-06,-0.10684841295008723,0.03989992980882478
electricity,shape,STEP8_D31,magnitude,LE3,1,0.001953125,SCORED,0.15216101771642623,0.15216101771642623,0.14552323390550626,0.14552323390550626,0.006637783810919978,0.0,0.006637783810919978,0.0,4.362341886599651,1.2964421505703083e-05,0.0,1.2964421505703083e-05,1278.0,True,0.006637783810919978,0.006637783810919978,0.0,0.0,0.006637783810919978,0.006637783810919978,0.0,0.0,4.362341886599651,4.362341886599651
electricity,shape,STEP8_D31,magnitude,GT3_LE6,3,0.005859375,SCORED,0.32618790272690773,0.32297583141815916,0.3287981566496348,0.3273981066324823,-0.0012102039055745806,0.0023060606629505265,-0.003516264568525107,0.0018120212915960776,-0.37101434340677925,-7.091038509226058e-06,1.3512074196975741e-05,-2.06031127062018e-05,1739.0,True,-0.0027429968104216718,0.0018553819041196296,0.002254762626620624,0.002331709681115457,-0.005074706491537129,-0.0003993807225009943,-0.0006459565064868833,0.0030410101906376275,-0.615126799795436,2.139604754297085
electricity,shape,STEP8_D31,magnitude,GT6_LE12,417,0.814453125,SCORED,0.18488409254052085,0.18516416125500554,0.18476824934658118,0.184931683372118,-4.7590831597138505e-05,-0.0002217513700107504,0.0001741605384136119,-0.00011663468894787532,-0.025740901200955443,-3.87605015156382e-05,-0.00018060609627828695,0.00014184559476264875,2000.0,True,-0.0001948611280919499,0.00010936282614963094,-0.00044009367182157625,2.6672710171207385e-05,-6.34884556821376e-05,0.0003887397999837195,-0.0001929448394661297,-3.799905056521281e-05,-0.10508369853076703,0.059423603715286134
electricity,shape,STEP8_D31,magnitude,GT12,91,0.177734375,SCORED,0.30904839312656535,0.30910779025002433,0.30915627529090134,0.30921136712881614,-0.00016297400225079306,-5.724448068689103e-05,-0.00010572952156390203,-4.305285544181636e-06,-0.052734136748625614,-2.8966082431293298e-05,-1.0174311997084148e-05,-1.879177043420915e-05,2000.0,True,-0.0005117499731245561,0.0002210261613016529,-0.0003983183111835917,0.0002608763639582818,-0.00036873237350599564,0.00012110701009528299,-7.781181245371387e-05,7.311465733068616e-05,-0.18158971203838917,0.06920980365615689
electricity,shape,STEP8_D31,run,NONE,1,0.001953125,SCORED,0.15216101771642623,0.15216101771642623,0.14552323390550626,0.14552323390550626,0.006637783810919978,0.0,0.006637783810919978,0.0,4.362341886599651,1.2964421505703083e-05,0.0,1.2964421505703083e-05,1278.0,True,0.006637783810919978,0.006637783810919978,0.0,0.0,0.006637783810919978,0.006637783810919978,0.0,0.0,4.362341886599651,4.362341886599651
electricity,shape,STEP8_D31,run,LEN1_7,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity,shape,STEP8_D31,run,LEN8_31,496,0.96875,SCORED,0.19611583193654444,0.19633910930837728,0.19603274922676447,0.1961733036188639,-5.747168231945432e-05,-0.00018191588196612984,0.00012444419964667552,-8.27229797334128e-05,-0.029304968268981952,-5.567569224697137e-05,-0.0001762310106546883,0.00012055531840771691,2000.0,True,-0.00020580195640797563,9.477119256126598e-05,-0.0003791387447205554,3.066203682126094e-05,-8.59407378289944e-05,0.00032108894064108436,-0.00015604341011203892,-5.7181300152505335e-08,-0.10472298233960753,0.047613850891228486
electricity,shape,STEP8_D31,run,LEN32_PLUS,15,0.029296875,SCORED,0.5950120954379531,0.5951328955592575,0.5957154588313411,0.5956654733224286,-0.0006533778844755034,-3.540730619594479e-05,-0.0006179705782795586,-0.00017078563021699633,-0.10980917690330155,-1.9141930209243263e-05,-1.03732342370932e-06,-1.8104606785533943e-05,2000.0,True,-0.001113628507747899,0.0001570836600661435,-0.00037897250493364523,0.00043496832205615576,-0.0011047962634399627,0.00015076889343131536,-0.00039730312453366,4.035794548551408e-06,-0.4116015931593007,0.07010126375712088
electricity,shape,STEP8_D31,position,NONE,1,0.001953125,SCORED,0.15216101771642623,0.15216101771642623,0.14552323390550626,0.14552323390550626,0.006637783810919978,0.0,0.006637783810919978,0.0,4.362341886599651,1.2964421505703083e-05,0.0,1.2964421505703083e-05,1278.0,True,0.006637783810919978,0.006637783810919978,0.0,0.0,0.006637783810919978,0.006637783810919978,0.0,0.0,4.362341886599651,4.362341886599651
electricity,shape,STEP8_D31,position,OLD,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity,shape,STEP8_D31,position,RECENT128,511,0.998046875,SCORED,0.20782511560096936,0.2080453848343327,0.2077651183932393,0.2079000796375595,-7.496403659013051e-05,-0.0001776152388417579,0.00010265120225162738,-8.530798904313186e-05,-0.03607073012968451,-7.481762245616541e-05,-0.00017726833407839509,0.00010245071162222967,2000.0,True,-0.0002222353879734004,8.4409736434983e-05,-0.00036867072296840436,2.917251016302798e-05,-0.00010309634320011182,0.00029451028326783226,-0.00015722848552932877,-7.486570577485695e-06,-0.10684841295008723,0.03989992980882478
electricity,shape,STEP8_D33,ALL,ALL,512,1.0,SCORED,0.20688393894823762,0.20729523641244696,0.20641730918118886,0.20664059947837363,0.00024333946986399013,-0.0003172938806970532,0.0005606333505610434,-0.00018800716702457865,0.11762124749803497,0.00024333946986399013,-0.0003172938806970532,0.0005606333505610434,2000.0,True,9.061192022254e-05,0.0003984323168702883,-0.00045312731268045136,-0.00016558504752612965,0.00035188589450097266,0.0007563670855525284,-0.00023686802297261805,-0.00013727062601543374,0.043836680140694015,0.19608496582086232
electricity,shape,STEP8_D33,gate,EQUAL,1,0.001953125,SCORED,0.11989002865201202,0.11989002865201202,0.12807889727761504,0.12807889727761504,-0.008188868625603016,0.0,-0.008188868625603016,0.0,-6.830316680773926,-1.599388403438089e-05,0.0,-1.599388403438089e-05,1278.0,True,-0.008188868625603016,-0.008188868625603016,0.0,0.0,-0.008188868625603016,-0.008188868625603016,0.0,0.0,-6.830316680773926,-6.830316680773926
electricity,shape,STEP8_D33,gate,DIFFERENT,511,0.998046875,SCORED,0.20705418143414014,0.20746628378575505,0.20657061331407256,0.20679434057857082,0.000259840855569321,-0.00031791480805658245,0.0005777556636259035,-0.00018837508711663786,0.12549413577140014,0.0002593333538982872,-0.0003172938806970969,0.0005766272345953842,2000.0,True,0.00010995604777019607,0.0004148361279462345,-0.0004541856419108512,-0.00016650659628127717,0.000371972527726231,0.0007732373998363701,-0.00023753523992435245,-0.00013729143113936363,0.051834963328057,0.20432226646066823
electricity,shape,STEP8_D33,magnitude,LE3,1,0.001953125,SCORED,0.11989002865201202,0.11989002865201202,0.12807889727761504,0.12807889727761504,-0.008188868625603016,0.0,-0.008188868625603016,0.0,-6.830316680773926,-1.599388403438089e-05,0.0,-1.599388403438089e-05,1278.0,True,-0.008188868625603016,-0.008188868625603016,0.0,0.0,-0.008188868625603016,-0.008188868625603016,0.0,0.0,-6.830316680773926,-6.830316680773926
electricity,shape,STEP8_D33,magnitude,GT3_LE6,3,0.005859375,SCORED,0.31586430294122586,0.3119286478094316,0.3184173127676803,0.31494949988836723,0.000914803052858626,0.0037017340055536807,-0.0027869309526950548,0.0004678422524811987,0.28961900548440483,5.3601741378435114e-06,2.1689847688791098e-05,-1.6329673550947586e-05,1739.0,True,-0.0030847063012200415,0.008913821761015808,0.00041670824222059255,0.010271785532219871,-0.003501414543440634,-0.0013579637712040626,-0.00020058563248681605,0.0008020561949651506,-0.7453976651732083,7.43279152838415
electricity,shape,STEP8_D33,magnitude,GT6_LE12,418,0.81640625,SCORED,0.18246088141549,0.18295746149165204,0.1818482932186638,0.18211897647461728,0.00034190494087271706,-0.0003836316660577599,0.000725536606930477,-0.00022589682020857094,0.18738533883005296,0.00027913333063436666,-0.00031319928986746804,0.0005923326205018347,2000.0,True,0.00019193086878107544,0.00048796865470882017,-0.0005482936905966292,-0.0002101584304138517,0.0004880727151118692,0.0009521708035594999,-0.0002847923547025392,-0.00016738717264212714,0.10533806263735007,0.2718300997698144
electricity,shape,STEP8_D33,magnitude,GT12,90,0.17578125,SCORED,0.3176493930260795,0.31781406852868876,0.3176638322198512,0.3177925263288286,-0.00014313330274912106,-0.000146684805793329,3.5515030442079265e-06,-3.59813936319231e-05,-0.04506015307807297,-2.5160150873868936e-05,-2.578443851835861e-05,6.242876444896746e-07,2000.0,True,-0.0004936716358601198,0.00019675400419630752,-0.0004459762067258524,0.00012602017579136946,-0.00028785930175077303,0.00027512114484750576,-9.225080198785318e-05,1.458725615341987e-05,-0.165951994538943,0.0653011033558427
electricity,shape,STEP8_D33,run,NONE,1,0.001953125,SCORED,0.11989002865201202,0.11989002865201202,0.12807889727761504,0.12807889727761504,-0.008188868625603016,0.0,-0.008188868625603016,0.0,-6.830316680773926,-1.599388403438089e-05,0.0,-1.599388403438089e-05,1278.0,True,-0.008188868625603016,-0.008188868625603016,0.0,0.0,-0.008188868625603016,-0.008188868625603016,0.0,0.0,-6.830316680773926,-6.830316680773926
electricity,shape,STEP8_D33,run,LEN1_7,1,0.001953125,SCORED,0.11992562588330291,0.10975413316732645,0.12138388247075038,0.1110118041222871,0.008913821761015808,0.010271785532219871,-0.0013579637712040626,-0.00020058563248681605,7.43279152838415,1.7409808126984e-05,2.0062081117616935e-05,-2.652272990632935e-06,1278.0,True,0.008913821761015808,0.008913821761015808,0.010271785532219871,0.010271785532219871,-0.0013579637712040626,-0.0013579637712040626,-0.00020058563248681605,-0.00020058563248681605,7.43279152838415,7.43279152838415
electricity,shape,STEP8_D33,run,LEN8_31,40,0.078125,SCORED,0.3988200792196441,0.39955995975609837,0.39825891581385614,0.3987857658546077,3.4313365036398036e-05,-0.0006333652886029162,0.0006676786536393142,-0.00021303049570275956,0.008603720530705896,2.6807316434685965e-06,-4.948166317210283e-05,5.2162394815571424e-05,2000.0,True,-0.00044118968640330104,0.0006371138264527758,-0.0014267428636702308,0.00013177628606181042,2.358501232072528e-05,0.0014093059073971672,-0.00039599636157073984,-5.6399334827503254e-05,-0.1297518075753937,0.13928279450033584
electricity,shape,STEP8_D33,run,LEN32_PLUS,470,0.91796875,SCORED,0.19091905940037568,0.1913257840236373,0.19043796359248108,0.19065843744115551,0.0002606219592201642,-0.0003135992359680345,0.0005742211951881987,-0.00018625077458719885,0.13650913640508505,0.00023924281412788509,-0.0002878742986425317,0.0005271171127704168,2000.0,True,0.00010733715256967951,0.000413567417995582,-0.0004482872911345748,-0.00017496252111472466,0.00036297987787933214,0.0007930124973794635,-0.0002387474019481972,-0.00013175186422387665,0.053728968233057756,0.22590785548856857
electricity,shape,STEP8_D33,position,NONE,1,0.001953125,SCORED,0.11989002865201202,0.11989002865201202,0.12807889727761504,0.12807889727761504,-0.008188868625603016,0.0,-0.008188868625603016,0.0,-6.830316680773926,-1.599388403438089e-05,0.0,-1.599388403438089e-05,1278.0,True,-0.008188868625603016,-0.008188868625603016,0.0,0.0,-0.008188868625603016,-0.008188868625603016,0.0,0.0,-6.830316680773926,-6.830316680773926
electricity,shape,STEP8_D33,position,OLD,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity,shape,STEP8_D33,position,RECENT128,511,0.998046875,SCORED,0.20705418143414014,0.20746628378575505,0.20657061331407256,0.20679434057857082,0.000259840855569321,-0.00031791480805658245,0.0005777556636259035,-0.00018837508711663786,0.12549413577140014,0.0002593333538982872,-0.0003172938806970969,0.0005766272345953842,2000.0,True,0.00010995604777019607,0.0004148361279462345,-0.0004541856419108512,-0.00016650659628127717,0.000371972527726231,0.0007732373998363701,-0.00023753523992435245,-0.00013729143113936363,0.051834963328057,0.20432226646066823
electricity,shape,RAMP8_D32,ALL,ALL,512,1.0,SCORED,0.4848126867766815,0.48387249368014906,0.48398566687978356,0.48319264437083015,0.0016200424058513407,0.0008666078027429192,0.0007534346031084216,0.00014717058757901524,0.33415841830013376,0.0016200424058513407,0.0008666078027429192,0.0007534346031084216,2000.0,True,0.0010840417661204416,0.00218286986994852,0.0003541123992180144,0.0013867393716762147,0.0004995053781519591,0.001004312664684701,8.177339432794418e-05,0.00021280969124392451,0.22661479692903522,0.4451466413405753
electricity,shape,RAMP8_D32,gate,EQUAL,1,0.001953125,SCORED,0.3503567198833619,0.3503567198833619,0.35940527642672215,0.35940527642672215,-0.009048556543360231,0.0,-0.009048556543360231,0.0,-2.582669613522072,-1.767296199875045e-05,0.0,-1.767296199875045e-05,1278.0,True,-0.009048556543360231,-0.009048556543360231,0.0,0.0,-0.009048556543360231,-0.009048556543360231,0.0,0.0,-2.582669613522072,-2.582669613522072
electricity,shape,RAMP8_D32,gate,DIFFERENT,511,0.998046875,SCORED,0.48507580999956473,0.4841337769948199,0.48422946412137474,0.4834348897092726,0.0016409202902921138,0.0008683037084234735,0.0007726165818686404,0.0001474585926427019,0.33828120398203043,0.0016377153678501372,0.0008666078027429588,0.0007711075651071781,2000.0,True,0.0011059998380637981,0.0022017863365926408,0.0003548513703077481,0.0013900610748879623,0.0005280692459342761,0.0010146578953969829,8.189379448969858e-05,0.00021301729348495584,0.2309043274516922,0.4491053590900484
electricity,shape,RAMP8_D32,magnitude,LE3,1,0.001953125,SCORED,0.3503567198833619,0.3503567198833619,0.35940527642672215,0.35940527642672215,-0.009048556543360231,0.0,-0.009048556543360231,0.0,-2.582669613522072,-1.767296199875045e-05,0.0,-1.767296199875045e-05,1278.0,True,-0.009048556543360231,-0.009048556543360231,0.0,0.0,-0.009048556543360231,-0.009048556543360231,0.0,0.0,-2.582669613522072,-2.582669613522072
electricity,shape,RAMP8_D32,magnitude,GT3_LE6,6,0.01171875,SCORED,0.9102283704095547,0.9156069735412421,0.9127580453307148,0.9171377497054731,-0.006909379295918394,-0.004879153753222842,-0.0020302255426955518,-0.0009988987569290453,-0.7590819535551873,-8.096928862404368e-05,-5.7177583045580184e-05,-2.3791705578463497e-05,1976.0,True,-0.027373300647837828,0.008196666071031089,-0.02609160488899509,0.008663236159470844,-0.005776698237165201,0.0033025500717190903,-0.001896152781362792,0.00016993791189068297,-1.9726954173041016,1.392553763827898
electricity,shape,RAMP8_D32,magnitude,GT6_LE12,427,0.833984375,SCORED,0.49492786614088696,0.49368053960674874,0.49402357225820914,0.4929367556349063,0.0019911105059806644,0.0011670715787205355,0.000824038927260129,0.00016050991083538246,0.4023031722796291,0.0016605550508862182,0.0009733194611595091,0.0006872355897267091,2000.0,True,0.0013654229447300297,0.0025921548015941875,0.0005830278915495653,0.0017289683648371898,0.0005319982273834012,0.0010946454285542262,6.52125394293629e-05,0.0002510757083025907,0.28035483144752643,0.5199990416031384
electricity,shape,RAMP8_D32,magnitude,GT12,78,0.15234375,SCORED,0.3984380749379672,0.39868112552594664,0.3976492633305506,0.39805650624487793,0.00038156869308925145,-0.00032514675115338787,0.0007067154442426393,0.00016419232634784509,0.09576612203757331,5.812960558781565e-05,-4.953407537102393e-05,0.00010766368095883958,2000.0,True,-0.00016935998847798507,0.000863368956108457,-0.00085225911569647,0.00015813711289662627,0.0004051384976120877,0.0009845917130830999,6.213495750138353e-05,0.00027284948936381057,-0.04059753510291106,0.23572166261965863
electricity,shape,RAMP8_D32,run,NONE,1,0.001953125,SCORED,0.3503567198833619,0.3503567198833619,0.35940527642672215,0.35940527642672215,-0.009048556543360231,0.0,-0.009048556543360231,0.0,-2.582669613522072,-1.767296199875045e-05,0.0,-1.767296199875045e-05,1278.0,True,-0.009048556543360231,-0.009048556543360231,0.0,0.0,-0.009048556543360231,-0.009048556543360231,0.0,0.0,-2.582669613522072,-2.582669613522072
electricity,shape,RAMP8_D32,run,LEN1_7,6,0.01171875,SCORED,0.8391820611173731,0.8302713917075697,0.8438957712307548,0.8333012322462562,0.005880828871116961,0.009752604197151016,-0.003871775326034055,-0.0016838695746951293,0.7007810514069642,6.891596333340189e-05,0.00011428833043536347,-4.537236710196158e-05,1993.0,True,-0.006396495873931207,0.018727189661401633,0.002155192299432463,0.022460216196193317,-0.009419145275245455,7.979284508630169e-05,-0.004041708789507825,-0.00015924964681879317,-0.6981997490060129,1.6927104832581548
electricity,shape,RAMP8_D32,run,LEN8_31,491,0.958984375,SCORED,0.4705847085698038,0.46970344779620404,0.4696732737825838,0.468959221679433,0.0016254868903707864,0.0007976564383752605,0.000827830451995526,0.00016720867044894838,0.345418552870311,0.0015588165296329221,0.0007649400610200252,0.000793876468612897,2000.0,True,0.0010921535251179697,0.0021796752658960776,0.00030721285182201756,0.0013358479549585008,0.0005765231752109988,0.0010757924019398376,9.846656149786332e-05,0.00023425345390042644,0.23440502193772925,0.46338618434235107
electricity,shape,RAMP8_D32,run,LEN32_PLUS,14,0.02734375,SCORED,0.8415396168071161,0.8418813447265246,0.8405931508135236,0.8411745288113718,0.0003650879957443065,-0.0004615529586283751,0.0008266409543726816,0.00023965007843962383,0.04338334030303721,9.982874883633381e-06,-1.2620588712494631e-05,2.2603463596128012e-05,1994.0,True,-0.002691815126744007,0.0031141932766980407,-0.0028326836094306196,0.0013819079844539228,-0.00016369306039928921,0.0020902233245154167,-0.0001100141817254624,0.0009185752891274213,-0.6926238898650032,0.6760693219332842
electricity,shape,RAMP8_D32,position,NONE,1,0.001953125,SCORED,0.3503567198833619,0.3503567198833619,0.35940527642672215,0.35940527642672215,-0.009048556543360231,0.0,-0.009048556543360231,0.0,-2.582669613522072,-1.767296199875045e-05,0.0,-1.767296199875045e-05,1278.0,True,-0.009048556543360231,-0.009048556543360231,0.0,0.0,-0.009048556543360231,-0.009048556543360231,0.0,0.0,-2.582669613522072,-2.582669613522072
electricity,shape,RAMP8_D32,position,OLD,0,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,
electricity,shape,RAMP8_D32,position,RECENT128,511,0.998046875,SCORED,0.48507580999956473,0.4841337769948199,0.48422946412137474,0.4834348897092726,0.0016409202902921138,0.0008683037084234735,0.0007726165818686404,0.0001474585926427019,0.33828120398203043,0.0016377153678501372,0.0008666078027429588,0.0007711075651071781,2000.0,True,0.0011059998380637981,0.0022017863365926408,0.0003548513703077481,0.0013900610748879623,0.0005280692459342761,0.0010146578953969829,8.189379448969858e-05,0.00021301729348495584,0.2309043274516922,0.4491053590900484
electricity,shape,PULSE8_D32,ALL,ALL,512,1.0,SCORED,3.0033453833773067,3.0030564556166337,3.003938040352994,3.0042111231967947,-0.0008657398194880095,7.922458436171453e-06,-0.0008736622779241809,0.000562010604473695,-0.028825849477041237,-0.0008657398194880095,7.922458436171453e-06,-0.0008736622779241809,2000.0,True,-0.0011024998030060074,-0.00059338010430986,-0.00017161898165177214,0.00019062588685670454,-0.0010314642699665033,-0.0007000948737931671,0.0004959639189229037,0.000631020548302963,-0.03671577480758851,-0.01942762720520762
electricity,shape,PULSE8_D32,gate,EQUAL,1,0.001953125,SCORED,6.8514072497665985,6.8514072497665985,6.836046959811725,6.836046959811725,0.015360289954873707,0.0,0.015360289954873707,0.0,0.2241917520724954,3.000056631811271e-05,0.0,3.000056631811271e-05,1278.0,True,0.015360289954873707,0.015360289954873707,0.0,0.0,0.015360289954873707,0.015360289954873707,0.0,0.0,0.2241917520724954,0.2241917520724954
electricity,shape,PULSE8_D32,gate,DIFFERENT,511,0.998046875,SCORED,2.995814929627034,2.99552543645,2.99643880567695,2.9967124229294466,-0.0008974933024123999,7.937962268833587e-06,-0.0009054312646812335,0.0005631104295309441,-0.029958235855515075,-0.0008957403858061257,7.922458436277272e-06,-0.0009036628442424029,2000.0,True,-0.001110248878674469,-0.0006704281199376716,-0.00017161898165177214,0.00019173197553984942,-0.0010407358827906389,-0.0007630200529672506,0.0004967603387552866,0.0006323943254162522,-0.036890511848177626,-0.022243135057102667
electricity,shape,PULSE8_D32,magnitude,LE3,1,0.001953125,SCORED,6.8514072497665985,6.8514072497665985,6.836046959811725,6.836046959811725,0.015360289954873707,0.0,0.015360289954873707,0.0,0.2241917520724954,3.000056631811271e-05,0.0,3.000056631811271e-05,1278.0,True,0.015360289954873707,0.015360289954873707,0.0,0.0,0.015360289954873707,0.015360289954873707,0.0,0.0,0.2241917520724954,0.2241917520724954
electricity,shape,PULSE8_D32,magnitude,GT3_LE6,3,0.005859375,SCORED,10.149307372648941,10.135647055728276,10.148032138172718,10.13722607971502,0.012081292933920906,0.01223318768918169,-0.0001518947552607841,0.002854258462967607,0.11903563948096019,7.078882578469281e-05,7.167883411629897e-05,-8.900083316061569e-07,1739.0,True,0.003187008168348271,0.029869862465070618,0.00948154230026077,0.017736478467025307,-0.006294534131912499,0.01213338399804531,0.001996682472094946,0.0032830464584030494,0.027162570401981362,0.4278279126882486
